session,opening_minutes,bins,reload_zone,minimum_breakout_relative_volume,acceptance_closes,retest_bars,stop_mode,reward_risk,management,no_progress_minutes,score,train_pf,train_return,train_trades,validation_pf,validation_return,validation_trades
new_york_0930,60,24,vah,0.0,1,3,opposite_value_area,3.0,none,0,0.23698394075154627,2.0929815218643686,10.305156684847283,30,2.145401384585427,3.1232432854149783,13
new_york_0930,30,24,vah,0.0,2,6,opposite_opening_range,2.0,trail_1_5r,0,0.23455313662417088,1.727219441371044,8.783050464395314,36,2.773398868034799,11.337869086822261,20
new_york_0930,60,48,vah,0.0,2,6,opposite_opening_range,3.0,none,0,0.2325248925243231,3.8075732569364478,12.710358278250776,34,2.405860589159741,3.295528839842654,14
new_york_0930,30,24,vah,0.0,2,6,opposite_opening_range,3.0,none,60,0.23097314044458753,1.8363547334256447,8.617519959840415,36,4.303861241254448,10.87953485399511,20
new_york_0930,60,24,vah,0.0,2,6,opposite_value_area,1.5,be_1r,0,0.23064476506076334,2.657496456952123,14.61380009321125,37,1.8493396781678315,3.5057794101787554,15
new_york_0930,30,24,vah,0.0,2,6,opposite_opening_range,2.0,be_1r,0,0.22976294053857052,1.7783470911652233,8.60484759320277,36,2.7953276450666324,11.48640271180319,20
new_york_0930,30,24,vah,0.0,2,6,opposite_opening_range,2.0,none,90,0.2275976674491638,1.8088602967606642,8.486289448622841,36,3.8001361474360413,11.33040532338143,20
new_york_0930,30,48,vah,0.0,2,6,opposite_opening_range,3.0,be_1r,0,0.2225782235864871,1.7555177750874258,9.043501051761238,39,2.6071655032852967,13.417498433372144,23
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,1.5,none,0,0.22249258979012887,1.6047697445802063,9.78303658697115,36,1.4982245196136956,4.566345906491187,20
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,1.5,trail_1_5r,0,0.22249258979012887,1.6047697445802063,9.78303658697115,36,1.4982245196136956,4.566345906491187,20
new_york_0930,60,48,vah,0.0,2,6,opposite_opening_range,2.0,be_1r,0,0.21676607143450718,4.656963960579154,12.743518136526188,34,2.311449672326898,3.0665550757906335,14
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,3.0,none,60,0.21619684809553996,1.4706018366764895,8.666366492241595,39,2.0464063006895357,10.330911331531855,23
new_york_0930,30,24,vah,0.0,2,6,opposite_opening_range,3.0,trail_1_5r,0,0.21254863403127386,1.6603744439389563,7.937402151822126,36,3.2363371700081633,14.472498074136396,20
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,1.5,be_1r,90,0.21240626321353812,1.5436639752166734,7.98171791355109,36,1.601663606273363,4.646422978512721,20
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,3.0,be_1r,60,0.21236289898333252,1.5979206223444997,7.860905743132718,36,2.252434257634134,9.198250584853174,20
new_york_0930,60,48,vah,0.0,2,6,opposite_opening_range,3.0,be_1r,0,0.2101232208106407,4.95949950494801,13.848846745707831,34,2.2716524302484182,2.9725827207358613,14
new_york_0930,30,48,vah,0.0,2,6,opposite_opening_range,3.0,none,90,0.21009672243595498,1.707954730695511,8.522239983144297,39,4.375253615135376,14.885630941866811,23
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,2.0,be_1r,60,0.2090653578985734,1.707955977923345,10.495546921790577,39,1.5142903740344922,4.907187438461347,23
new_york_0930,30,24,vah,0.0,2,6,opposite_value_area,1.5,be_1r,60,0.20487977021520912,1.6846669930310274,9.181717851017556,36,1.5863826268507188,4.191226889486299,20
new_york_0930,60,48,vah,0.0,1,6,opposite_opening_range,1.5,none,0,0.20372475051318603,2.461671130119942,11.803616600736632,41,2.060689689210493,5.244123966377323,25
new_york_0930,60,48,vah,0.0,1,6,opposite_opening_range,1.5,trail_1_5r,0,0.20372475051318603,2.461671130119942,11.803616600736632,41,2.060689689210493,5.244123966377323,25
new_york_0930,60,48,vah,0.0,1,6,opposite_opening_range,1.5,be_1r,0,0.20372475051318603,2.827626202125967,12.93294606135027,41,2.060689689210493,5.244123966377323,25
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,2.0,be_1r,90,0.20340077833535364,1.5887540076969393,9.415201981869604,39,1.477308954879241,4.775775850147412,23
new_york_0930,60,24,vah,0.0,2,6,opposite_value_area,1.5,trail_1_5r,0,0.2025911588887511,2.2884122036188153,14.017980253426687,37,1.6789442563680081,3.0709784249061345,15
new_york_0930,60,24,vah,0.0,2,6,opposite_value_area,1.5,none,0,0.2025911588887511,2.2884122036188153,14.017980253426687,37,1.6789442563680081,3.0709784249061345,15
new_york_0930,60,24,vah,0.0,2,6,opposite_opening_range,1.5,none,0,0.20108700942214539,2.5803934012860728,9.968379785974712,37,1.9184285889379589,3.058749299928265,15
new_york_0930,60,24,vah,0.0,2,6,opposite_opening_range,1.5,be_1r,0,0.20108700942214539,3.0889628238159195,11.079171500984586,37,1.9184285889379589,3.058749299928265,15
new_york_0930,60,24,vah,0.0,2,6,opposite_opening_range,1.5,trail_1_5r,0,0.20108700942214539,2.5803934012860728,9.968379785974712,37,1.9184285889379589,3.058749299928265,15
new_york_0930,60,48,vah,0.0,1,6,opposite_opening_range,2.0,trail_1_5r,0,0.19761467241723693,2.4692881136429494,11.86570123229318,41,2.029421346427181,5.082403171089367,25
new_york_0930,30,48,vah,0.0,2,6,opposite_opening_range,2.0,trail_1_5r,0,0.1953413804671286,1.6152861639590501,7.963469219862818,39,2.2339219478315924,10.164790120763257,23
new_york_0930,30,48,vah,0.0,2,6,opposite_value_area,2.0,none,0,0.19526928549682362,1.6902339205216423,11.919931706467079,39,1.3821307546299388,4.571435964416337,23
new_york_0930,30,24,vah,0.0,2,6,opposite_opening_range,1.5,trail_1_5r,0,0.19435114067891948,1.6050004881205633,7.251242828177773,36,2.478953677497373,9.375976352812954,20
