entry_time,exit_time,side,signal_strength,weight,entry_price,exit_price,reason,gross_return,spread_cost,net_return,stress_return,double_spread_return,holding_days,return_1m,return_3m,return_12m
2017-03-01 00:00:00+00:00,2017-04-02 00:00:00+00:00,long,1.0,0.8229901270026967,1247.669,1249.401,rebalance,0.0011424655898067664,7.316731052523057e-05,0.0010692982792815358,0.00024630815227883916,0.0009961309687563052,32.0,0.048164914084843025,0.04438396622000007,0.021590969575132624
2017-04-02 00:00:00+00:00,2017-05-01 00:00:00+00:00,long,1.0,0.8629523951954602,1249.401,1270.674,rebalance,0.014693109980697141,7.602515158933351e-05,0.014617084829107807,0.013754132433912348,0.014541059677518474,29.0,0.0007037669970151317,0.084851186519326,0.013686328449147966
2017-05-01 00:00:00+00:00,2017-06-01 00:00:00+00:00,long,0.3333333333333333,0.31483529615237443,1270.674,1268.687,rebalance,-0.0004923196142006388,3.075010068228514e-05,-0.0005230697148829239,-0.0008379050110352984,-0.000553819815565209,31.0,0.02185528243712498,0.061999526950847095,-0.017088926310773744
2017-06-01 00:00:00+00:00,2017-07-03 00:00:00+00:00,long,0.3333333333333333,0.31943940669813364,1268.687,1241.63,rebalance,-0.006812611800255948,3.152615716618561e-05,-0.006844137957422134,-0.007163577364120268,-0.006875664114588319,32.0,-0.0015637358097073673,0.016925676433905412,0.04278525834392277
2017-07-03 00:00:00+00:00,2017-08-01 00:00:00+00:00,short,1.0,-0.9570053138846263,1241.63,1267.495,rebalance,-0.019935844368794007,8.468201389643478e-05,-0.020020526382690442,-0.02097753169657507,-0.020105208396586877,29.0,-0.017176571799305873,-0.0022694045346274283,-0.06131565129626759
2017-08-01 00:00:00+00:00,2017-09-01 00:00:00+00:00,short,0.3333333333333333,-0.3175180721374596,1267.495,1321.22,rebalance,-0.013458560724567024,2.7241077282717097e-05,-0.013485801801849742,-0.013803319873987202,-0.013513042879132459,31.0,0.02161079927394427,-0.002508115765242791,-0.060361328776567746
2017-09-01 00:00:00+00:00,2017-10-02 00:00:00+00:00,long,1.0,0.9692460665402695,1321.22,1277.76,rebalance,-0.03188222555807527,8.622781834376405e-05,-0.03196845337641903,-0.032937699442959295,-0.0320546811947628,31.0,0.04239172284076842,0.041405767217787215,0.008926873708027916
2017-10-02 00:00:00+00:00,2017-11-01 00:00:00+00:00,short,0.3333333333333333,-0.3161492236691814,1277.76,1269.957,rebalance,0.0019306539508910827,2.8661912251152588e-05,0.0019019920386399301,0.0015858428149707487,0.0018733301263887776,30.0,-0.02272569265383917,0.026241515973236318,-0.032378144166442135
2017-11-01 00:00:00+00:00,2017-12-01 00:00:00+00:00,short,0.3333333333333333,-0.33253270463883716,1269.957,1274.954,rebalance,-0.0013084426678070422,2.9007908350398698e-05,-0.001337450576157441,-0.001669983280796278,-0.0013664584845078397,30.0,-0.0072140585020431525,0.0019353240425155072,-0.004762472002746043
2017-12-01 00:00:00+00:00,2018-01-02 00:00:00+00:00,short,0.3333333333333333,-0.3417761278531522,1274.954,1307.458,rebalance,-0.008713327115910755,2.938583101455874e-05,-0.008742712946925314,-0.009084489074778466,-0.008772098777939873,32.0,-0.0017358732256625986,-0.024658368415133913,0.08760837056227722
2018-01-02 00:00:00+00:00,2018-02-02 00:00:00+00:00,long,1.0,1.0,1307.458,1344.983,rebalance,0.028700730730929713,8.371324437228322e-05,0.02861701748655743,0.02761701748655743,0.028533304242185146,31.0,0.014831318573919505,0.01874889088150189,0.12331296434694683
2018-02-02 00:00:00+00:00,2018-03-01 00:00:00+00:00,long,1.0,1.0,1344.983,1317.375,rebalance,-0.02052665349673566,8.339369635140424e-05,-0.020610047193087063,-0.021610047193087064,-0.020693440889438468,27.0,0.030753895171092838,0.05770976761912561,0.10869462940172903
2018-03-01 00:00:00+00:00,2018-04-01 00:00:00+00:00,long,0.3333333333333333,0.3372421526377263,1317.375,1326.248,rebalance,0.002271448615887346,2.8320453143732817e-05,0.0022431281627436133,0.0019058860101058871,0.0022148077095998802,31.0,-0.024988694991233573,0.01809595275392173,0.055976729198795816
2018-04-01 00:00:00+00:00,2018-05-01 00:00:00+00:00,long,1.0,0.9990454411083558,1326.248,1315.13,rebalance,-0.008375045401947891,8.396829890825955e-05,-0.00845901370085615,-0.009458059141964506,-0.00854298199976441,30.0,0.005896431398952684,0.016899793730892343,0.06568325803499486
2018-05-01 00:00:00+00:00,2018-06-01 00:00:00+00:00,short,0.3333333333333333,-0.3427935797351339,1315.13,1299.42,rebalance,0.0040948705737371876,2.9107464894920382e-05,0.004065763108842267,0.0037229695291071327,0.004036655643947347,31.0,-0.007556737789348511,-0.0174711833054797,0.03500973891829151
2018-06-01 00:00:00+00:00,2018-07-01 00:00:00+00:00,short,0.3333333333333333,-0.35153544994705616,1299.42,1253.063,rebalance,0.012541078983850986,3.395107066435141e-05,0.012507127913186634,0.012155592463239578,0.012473176842522284,30.0,-0.011961273182522936,-0.01364574501274085,0.02423133189562754
2018-07-01 00:00:00+00:00,2018-08-01 00:00:00+00:00,short,0.3333333333333333,-0.3566399891884619,1253.063,1223.944,rebalance,0.008287691716361317,3.5383399468706435e-05,0.008252308316892611,0.007895668327704148,0.008216924917423905,31.0,-0.0380308904029637,-0.05487423020798898,0.0049500184522568436
2018-08-01 00:00:00+00:00,2018-09-02 00:00:00+00:00,short,1.0,-1.0,1223.944,1199.693,rebalance,0.01981381501114432,9.202382048314152e-05,0.01972179119066118,0.01872179119066118,0.019629767370178037,32.0,-0.022903810382954304,-0.0693610896308513,-0.03435772172990992
2018-09-02 00:00:00+00:00,2018-10-01 00:00:00+00:00,short,1.0,-1.0,1199.693,1190.919,rebalance,0.007313537713398266,9.328127428317937e-05,0.007220256439115087,0.006220256439115087,0.0071269751648319075,29.0,-0.018799124140072232,-0.07580169766743883,-0.09104319571547181
2018-10-01 00:00:00+00:00,2018-11-01 00:00:00+00:00,short,1.0,-1.0,1190.919,1216.05,rebalance,-0.021102190829099143,9.224223641381111e-05,-0.021194433065512955,-0.022194433065512956,-0.021286675301926766,31.0,-0.0074980498569895415,-0.04926833941387332,-0.06899322919801854
2018-11-01 00:00:00+00:00,2018-12-02 00:00:00+00:00,short,0.3333333333333333,-0.3729494773259519,1216.05,1223.069,rebalance,-0.0021526519315413777,3.699411802493623e-05,-0.002189646049566314,-0.002562595526892266,-0.00222664016759125,31.0,0.02110562046829534,-0.006446394431099622,-0.04243582969602533
2018-12-02 00:00:00+00:00,2019-01-02 00:00:00+00:00,short,0.3333333333333333,-0.3808365062429007,1223.069,1281.201,rebalance,-0.018101012928062377,4.194584160354885e-05,-0.018142958769665925,-0.018523795275908826,-0.018184904611269474,31.0,-0.00043595936825957526,0.018456353465920783,-0.04148554845288055
2019-01-02 00:00:00+00:00,2019-02-01 00:00:00+00:00,long,0.3333333333333333,0.38969562653095996,1281.201,1321.069,rebalance,0.012126422972302004,4.225838999049803e-05,0.012084164582311506,0.011694468955780546,0.012041906192321008,30.0,0.049509925060839954,0.07695511434485236,-0.01580015224624609
2019-02-01 00:00:00+00:00,2019-03-01 00:00:00+00:00,long,0.3333333333333333,0.3965030825747192,1321.069,1314.226,rebalance,-0.0020538447227652114,4.243276748407503e-05,-0.0020962774902492866,-0.0024927805728240057,-0.0021387102577333614,28.0,0.030021940459798557,0.08635911352329262,-0.016499048189102528
2019-03-01 00:00:00+00:00,2019-04-01 00:00:00+00:00,long,0.3333333333333333,0.39955720175118253,1314.226,1291.77,rebalance,-0.0068271792846318746,4.446675782514353e-05,-0.006871646042457018,-0.007271203244208201,-0.006916112800282162,31.0,0.007948693956875807,0.07630809549158535,-0.0024145916941383794
2019-04-01 00:00:00+00:00,2019-05-01 00:00:00+00:00,short,0.3333333333333333,-0.38532618492549153,1291.77,1283.164,rebalance,0.002567111132375551,4.3097261980677106e-05,0.002524013870394874,0.0021386876854693824,0.0024809166084141967,30.0,-0.017095233239945107,0.007170803438742324,-0.025216292187824174
2019-05-01 00:00:00+00:00,2019-06-02 00:00:00+00:00,short,1.0,-1.0,1283.164,1306.724,rebalance,-0.018360864238709862,0.0001123518063440082,-0.01847321604505387,-0.019473216045053872,-0.01858556785139788,32.0,-0.006898841499232811,-0.027339672769858936,-0.024311852313138926
2019-06-02 00:00:00+00:00,2019-07-01 00:00:00+00:00,long,0.3333333333333333,0.39111838708124247,1306.724,1392.089,rebalance,0.025550782807379536,4.490668910201767e-05,0.025505876118277516,0.025114757731196275,0.0254609694291755,29.0,0.017412894613177965,-0.006616061468879941,0.004695135559437569
2019-07-01 00:00:00+00:00,2019-08-01 00:00:00+00:00,long,1.0,1.0,1392.089,1412.217,rebalance,0.014458845662885134,0.0001155425593224651,0.014343303103562669,0.01334330310356267,0.014227760544240204,31.0,0.07877223978674608,0.07741887050625285,0.11136887987673916
2019-08-01 00:00:00+00:00,2019-09-01 00:00:00+00:00,long,1.0,1.0,1412.217,1529.663,rebalance,0.0831642729127322,0.00011030946431072157,0.08305396344842149,0.08205396344842149,0.08294365398411076,31.0,0.01442318052716196,0.10055120570891085,0.15382535091589444
2019-09-01 00:00:00+00:00,2019-10-01 00:00:00+00:00,long,1.0,0.9493089830258234,1529.663,1473.626,rebalance,-0.03477656678746768,0.00010244875792120832,-0.03487901554538889,-0.035828324528414716,-0.0349814643033101,30.0,0.06253918221433241,0.1780864484532887,0.26700708051923816
2019-10-01 00:00:00+00:00,2019-11-01 00:00:00+00:00,long,0.3333333333333333,0.29736862363714595,1473.626,1512.231,rebalance,0.007790250521850226,3.227332816314935e-05,0.007757977193687076,0.00746060857004993,0.007725703865523927,31.0,-0.030703869046640242,0.058531721802642434,0.23738302061860006
2019-11-01 00:00:00+00:00,2019-12-01 00:00:00+00:00,long,1.0,0.8789407964055541,1512.231,1462.651,rebalance,-0.028816949715874934,9.575369386867672e-05,-0.028912703409743612,-0.029791644206149166,-0.029008457103612287,30.0,0.026195391207219254,0.07081580469801652,0.24355084083713674
