symbol,stage,phase,name,return_pct,profit_factor,win_rate,max_dd_pct,trades,sharpe,recovery,expectancy_r,avg_win_r,avg_loss_r,longs,shorts,first_half_return,second_half_return,score,config
BTCUSD,development,signal,H4-3-6-12m-ema200-long-only,72.63660532098926,3.9367803390193745,25.0,21.216519656192368,32,0.45741983946128717,3.4235872093088155,2.392129888880376,11.449418406710489,-0.6269662837296611,32,0,74.48775144418033,-1.0609031911235745,33.28537186584969,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""H4"", ""trend"": ""ema200""}"
BTCUSD,development,signal,H4-3-6-12m-ema200-rising-both,57.55402605747966,2.555974023509473,13.636363636363635,25.13822338206968,44,0.40170867670117194,2.2895025309756445,1.5327261178811826,15.20710321053876,-0.626386054643698,23,21,66.9108547626066,-5.605883882408314,26.253541782551107,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""H4"", ""trend"": ""ema200-rising""}"
BTCUSD,development,signal,H4-3-6-12m-ema200-rising-long-only,74.88692664477567,4.248124251105468,21.73913043478261,20.97982725316363,23,0.4697380683392883,3.5694729866511734,3.384354661050115,18.24229967784836,-0.7428522880605092,23,0,76.4517745441597,-0.8868416899895926,33.906057125660446,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""H4"", ""trend"": ""ema200-rising""}"
BTCUSD,development,signal,D1-1m-none-both,17.84737852344367,1.9730236929171803,32.857142857142854,7.131333607500634,70,0.5874196122230424,2.5026705390240127,0.2485224103647263,1.4605027206962231,-0.3445743372443042,34,36,15.545425107159527,1.9922497270222994,25.796245621903694,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}"
BTCUSD,development,signal,D1-1m-none-long-only,20.98100696572964,3.6088530623059394,35.294117647058826,3.6853978310968594,34,0.874799364370221,5.693010070363343,0.586111025164551,2.2307543907145173,-0.31096717422633985,34,0,20.430947590950655,0.4567425448210427,39.593656485641894,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}"
BTCUSD,development,signal,D1-1m-ema100-both,16.806121241978733,2.358632835657465,28.26086956521739,5.960153765201525,46,0.6336204751676973,2.8197462522026866,0.3537616146780339,2.113342072048837,-0.3394064442862217,28,18,8.37184737758907,7.782716700401804,28.112398155128858,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}"
BTCUSD,development,signal,D1-1m-ema100-long-only,17.364194483797956,3.235691429609407,32.142857142857146,3.563406622807186,28,0.8500878850934195,4.872919742770968,0.5961861934163882,2.6249815609938008,-0.3648221385939654,28,0,10.959823246627142,5.771792933498077,36.577759447790754,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}"
BTCUSD,development,signal,D1-1m-ema200-both,15.26680863146681,2.122133886415905,21.568627450980394,6.779783769343217,51,0.6372182610732781,2.2518135018553496,0.29723679515979917,2.468013327928268,-0.2997267513515297,32,19,10.759726934890734,4.069242333204337,24.799587441779273,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}"
BTCUSD,development,signal,D1-1m-ema200-long-only,20.86512488923644,3.542410768042048,28.125,3.677296361994753,32,0.8506361165654021,5.6740395212307915,0.621551131905081,2.990085395563287,-0.30526662343943456,32,0,14.27463981803414,5.767233291390528,39.745471296385944,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}"
BTCUSD,development,signal,D1-1m-ema200-rising-both,15.932399460598878,2.3661315447896074,27.027027027027028,5.594648421431292,37,0.6668173026589524,2.847792794193644,0.4247814054695186,2.6033006670394987,-0.38207758029714056,28,9,11.097509864282816,4.3519333621630185,27.819472474096752,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200-rising""}"
BTCUSD,development,signal,D1-1m-ema200-rising-long-only,18.714141634041837,3.1098375256890263,32.142857142857146,4.423393785265972,28,0.7852732262350531,4.230720243894493,0.645737582477371,2.8700863850789706,-0.40790132401812346,28,0,13.656325393771773,4.4500965720533525,34.55546618808414,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200-rising""}"
BTCUSD,development,signal,D1-3m-none-both,-0.5855960162808649,0.971618889333129,25.53191489361702,11.3929376357492,47,0.0021919477084809636,-0.05139991414008614,0.001112607509311322,1.6760206072451183,-0.5731415638286796,21,26,1.6730940948781026,-2.2215219584556523,-111.3929376357492,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""3m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}"
BTCUSD,development,signal,D1-3m-none-long-only,9.398538700408366,2.014960194244988,33.33333333333333,7.488196832454297,21,0.44972033694651076,1.2551137357493773,0.4556808300976892,2.549380883542748,-0.5911691966248397,21,0,9.011074263991127,0.3554358481771658,18.699157843474445,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""3m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}"
BTCUSD,development,signal,D1-3m-ema100-both,7.052246025685327,1.5347574836474216,23.52941176470588,9.386537682111973,34,0.39850634645838307,0.7513149432218089,0.21769717855919724,2.5139568219502264,-0.48884425017650407,18,16,4.572579345606598,2.371239856180285,13.93622772266559,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""3m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}"
BTCUSD,development,signal,D1-3m-ema100-long-only,15.371048595961035,3.989543674437254,33.33333333333333,6.338084347678552,18,0.9185994615198007,2.42518839333386,0.8251674300614972,3.2332474468669044,-0.3788725783412062,18,0,10.414092851455736,4.48942305867972,28.02469719724907,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""3m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}"
BTCUSD,development,signal,D1-3m-ema200-both,3.2245702685910205,1.2139284310390726,15.384615384615385,10.483687883686432,39,0.16356882334212927,0.30757976623939215,0.09676550420811433,2.9887889817128825,-0.4290569462472981,20,19,5.349232222918454,-2.016779723493023,6.949201314013656,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""3m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}"
BTCUSD,development,signal,D1-3m-ema200-long-only,8.909350183889364,1.9378774910075987,25.0,7.901874311967639,20,0.4285856474787489,1.1274983418042819,0.45606599828634076,3.5285349274002167,-0.5680903114182843,20,0,9.011074263991127,-0.09331536340552171,17.53209287216205,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""3m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}"
BTCUSD,development,signal,D1-3m-ema200-rising-both,6.221816540592395,1.5202237668295242,17.24137931034483,8.407702841410714,29,0.28922435003245384,0.7400138489609663,0.22854593380227523,3.5285349274002167,-0.4589517731972957,19,10,7.928667109347742,-1.5814617325219937,12.89469547780877,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""3m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200-rising""}"
BTCUSD,development,signal,D1-3m-ema200-rising-long-only,9.176818014319776,1.9922679979117395,26.31578947368421,7.675692759852126,19,0.44021418084092356,1.195568699977065,0.49296346759228027,3.5285349274002167,-0.5911691966248397,19,0,9.151825540785463,0.022896981713782516,18.123289205719097,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""3m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200-rising""}"
BTCUSD,development,signal,D1-6m-none-both,14.875832673406952,2.2635139015200907,38.46153846153847,10.678648942778723,26,0.3783917316343253,1.3930444528253279,0.602598004631102,2.559211584790047,-0.6202854829682384,12,14,18.916870230401315,-3.398203761303864,20.67221117812705,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}"
BTCUSD,development,signal,D1-6m-none-long-only,19.222904851777155,4.089409530021657,50.0,8.289620143550803,12,0.4702191565647497,2.3189126303612695,1.6135091787555487,4.064086727416388,-0.8370683699052907,12,0,20.564644259387222,-1.112879663729105,27.262881566454848,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}"
BTCUSD,development,signal,D1-6m-ema100-both,16.06076027843615,3.3119548537973307,36.36363636363637,9.261581408680131,22,0.5839636956373464,1.7341272046028444,0.7330925861273413,2.791854066216389,-0.4433425453521145,14,8,13.27033720683879,2.463507340409743,24.65623394097602,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}"
BTCUSD,development,signal,D1-6m-ema100-long-only,19.800226361420158,7.4863979223489,50.0,7.489695429718191,14,0.712706877099613,2.643662422220174,1.3776836679442919,3.1332670111430905,-0.377899675254506,14,0,15.235782589726487,3.960960449190054,29.468734789749153,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}"
BTCUSD,development,signal,D1-6m-ema200-both,15.58334365946128,2.262549256231074,23.333333333333332,11.723688310812118,30,0.3532113181928972,1.329218522902013,0.5604527077798718,3.900437204470774,-0.456064312952142,15,15,19.478794209485216,-3.260369821940101,20.093448031711326,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}"
BTCUSD,development,signal,D1-6m-ema200-long-only,20.43004266883157,3.645433015563652,40.0,9.030785325189461,15,0.44029566208972565,2.2622664511630344,1.3941849085474378,4.53660846557495,-0.7007641294709038,15,0,22.25868871072729,-1.495718677485891,26.90706729832739,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}"
BTCUSD,development,signal,D1-6m-ema200-rising-both,16.646163516038314,2.581206485685935,31.57894736842105,10.39816287735783,19,0.372537390800857,1.6008754346679457,0.933009792253236,4.438155106463214,-0.684749583535985,11,8,19.498819282475765,-2.3871832237055024,22.48264123054444,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200-rising""}"
BTCUSD,development,signal,D1-6m-ema200-rising-long-only,19.751030321269013,3.6084949305099747,45.45454545454545,9.030785325189461,11,0.4327314506445077,2.187077824359051,1.8496007444123572,5.309104200186714,-1.0333188020662736,11,0,21.715406825008678,-1.6139094918064534,26.60501913356098,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200-rising""}"
BTCUSD,development,signal,D1-1-3-6m-none-both,6.836483406977689,1.3723754065287062,31.914893617021278,10.383828311639476,47,0.274779599042417,0.6583779317031383,0.1582998183800956,1.589950276417953,-0.5127863338251502,23,24,12.067188012218576,-4.667471985351046,12.070302531311823,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}"
BTCUSD,development,signal,D1-1-3-6m-none-long-only,12.974211785967228,2.2040225091626846,39.130434782608695,7.518032147907173,23,0.4853359682589095,1.7257457178576865,0.5657475609607137,2.4765129750685677,-0.6626016338229067,23,0,14.163666665710384,-1.0418856668523713,22.105147494608456,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}"
BTCUSD,development,signal,D1-1-3-6m-ema100-both,10.664025448360048,2.0673594208274686,33.33333333333333,7.970691460648105,33,0.6074279611494208,1.3379046850588978,0.32315562413073085,1.8010721075861853,-0.4158026175969963,22,11,8.970046174090985,1.554536621525071,19.940834248160016,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}"
BTCUSD,development,signal,D1-1-3-6m-ema100-long-only,14.5923202099711,3.498151253758174,40.909090909090914,5.479267820923594,22,0.8227738655976035,2.663187981840865,0.6427578017004613,2.1505037444296384,-0.4010663124966616,22,0,10.999189228272543,3.2370785828977455,28.569396763672486,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}"
BTCUSD,development,signal,D1-1-3-6m-ema200-both,8.072381131445683,1.5145641872267275,26.82926829268293,9.420296142532592,41,0.3072340440603693,0.8569137327858432,0.210861418629675,2.062874642094044,-0.46821009664059365,24,17,11.8793989828472,-3.4027871851413316,14.196310093524804,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}"
BTCUSD,development,signal,D1-1-3-6m-ema200-long-only,13.107749471151253,2.203423604522916,37.5,7.518032147907173,24,0.47354528440759563,1.743508036847131,0.5495606314771334,2.508118064747962,-0.6255738284853636,24,0,14.298610309376091,-1.0418856668523713,22.14843873366678,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}"
BTCUSD,development,signal,D1-1-3-6m-ema200-rising-both,9.33571689837267,1.6825695087408539,31.03448275862069,8.35100935285481,29,0.3489573334204982,1.1179147937585816,0.33810045349706175,2.4424824920068047,-0.6088714638323223,21,8,12.191175413195321,-2.545172117420247,16.66062085197371,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200-rising""}"
BTCUSD,development,signal,D1-1-3-6m-ema200-rising-long-only,12.375949320442125,2.146132122424062,38.095238095238095,7.518032147907228,21,0.4531398329659189,1.6461687150256707,0.5970784455194007,2.7373665987769407,-0.720021956485239,21,0,13.54813745196144,-1.032327044567516,21.43022375556729,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1-3-6m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200-rising""}"
BTCUSD,development,signal,D1-3-6-12m-none-both,13.71928984144628,2.187887400102347,41.935483870967744,11.577915271493545,31,0.38263509676132623,1.1849533806163792,0.46279669198433643,1.8723833388930091,-0.5552381085608161,14,17,15.833890078035973,-1.8255453867301985,19.478794006126265,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}"
BTCUSD,development,signal,D1-3-6-12m-none-long-only,18.18321713939721,4.509902848831518,50.0,9.21567853131251,14,0.48885863268221247,1.9730741559197522,1.2978986243089887,3.2116466915911017,-0.6158494429731238,14,0,18.342049459643263,-0.13421461008262803,25.84552332210998,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""none""}"
BTCUSD,development,signal,D1-3-6-12m-ema100-both,15.929402116434677,2.90955848739658,32.0,10.671294042840508,25,0.5703116666004746,1.4927338758059894,0.6427033275125313,2.946789622842087,-0.4415725761719657,14,11,12.32148451033963,3.2121349017274703,23.333238380113734,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}"
BTCUSD,development,signal,D1-3-6-12m-ema100-long-only,20.350356730451978,6.783294715060988,42.857142857142854,7.829351181845102,14,0.717821091318647,2.5992392291255118,1.4139407042042866,3.8137157129551675,-0.3858905523588737,14,0,14.978055705399228,4.672457706901789,29.305365232694705,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema100""}"
BTCUSD,development,signal,D1-3-6-12m-ema200-both,14.302350303137313,2.252647520425804,21.875,12.702041810671073,32,0.3551678140620825,1.1259882872627462,0.4780633337974946,3.6035226909992013,-0.3970652862189833,16,16,17.070218609688894,-2.3642804629754988,18.86171075723572,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}"
BTCUSD,development,signal,D1-3-6-12m-ema200-long-only,18.636329143214713,3.691248636917325,31.25,10.396518979654534,16,0.44252676538021135,1.7925547175631646,1.1881744362954823,4.970237989174495,-0.5309453604677059,16,0,19.794073157481495,-0.9664451535468022,24.591240661036615,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200""}"
BTCUSD,development,signal,D1-3-6-12m-ema200-rising-both,15.695500807886486,2.75181605962919,25.0,11.128415142557092,20,0.3837153694770545,1.4103985704005617,0.8251639000432898,4.8520939582404115,-0.5171461193557507,11,9,17.134898475844928,-1.2288375938237173,21.755217404325286,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200-rising""}"
BTCUSD,development,signal,D1-3-6-12m-ema200-rising-long-only,18.25714351534211,3.8088399005691196,36.36363636363637,10.167787675295992,11,0.4395388101526723,1.7955866210405138,1.698964678143507,6.044265038339086,-0.7840640991111093,11,0,19.10714168328369,-0.7136416472841134,24.676543821445332,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""3-6-12m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""D1"", ""trend"": ""ema200-rising""}"
BTCUSD,development,signal,W1-1m-none-both,4.207641378746185,1.962869276824071,45.83333333333333,3.1946797384257652,24,0.49727657030436,1.317077680161948,0.17517179966985294,0.7692380657087352,-0.3274996562092014,12,12,1.6028836265742807,2.5636651827179557,16.81468541505804,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""W1"", ""trend"": ""none""}"
BTCUSD,development,signal,W1-1m-none-long-only,5.444579833829377,4.351390939243976,66.66666666666666,2.6818416801554723,12,0.9451665758019655,2.03016452243137,0.4475588910133246,0.8658989935975034,-0.3891213141550331,12,0,3.4632063275091163,1.9150513275688619,23.606162390174475,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""W1"", ""trend"": ""none""}"
BTCUSD,development,signal,W1-1m-ema100-both,2.479802902342376,1.6858082536211705,31.25,3.669043555017959,16,0.42873886822952517,0.6758717538119381,0.1568695196573327,1.2083870457579324,-0.32109299220657633,10,6,1.3166680615526394,1.148019238140674,11.530777545495406,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""W1"", ""trend"": ""ema100""}"
BTCUSD,development,signal,W1-1m-ema100-long-only,4.670169430845328,4.181523470035391,50.0,2.3307374920458646,10,0.8460909337540221,2.0037303414834446,0.4619079738586106,1.2083870457579324,-0.2845710980407112,10,0,2.7303123335211232,1.8883005933305386,22.440909006136437,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""W1"", ""trend"": ""ema100""}"
BTCUSD,development,signal,W1-1m-ema200-both,4.561186176570597,2.973298936486398,53.333333333333336,2.681841680155461,15,0.7399476554997767,1.7007663839075668,0.30174040437746263,0.8445885436633209,-0.3186574690920894,12,3,2.629449599081779,1.8822439222222043,21.15639780327257,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""W1"", ""trend"": ""ema200""}"
BTCUSD,development,signal,W1-1m-ema200-long-only,5.269274739388452,4.248883914782979,66.66666666666666,2.6818416801554723,12,0.943848869788327,1.9647970938698291,0.43335192439053616,0.8445885436633209,-0.3891213141550331,12,0,3.2911953319227694,1.9150513275688619,23.269530866054005,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""W1"", ""trend"": ""ema200""}"
BTCUSD,development,signal,W1-1m-ema200-rising-both,5.194671672044682,3.9229460753230136,61.53846153846154,2.68184168015545,13,0.8302019937302689,1.9369792447045486,0.39473262335521453,0.8555613202837125,-0.3425932917303821,12,1,2.9908037974143653,2.139868603186512,22.81434903796888,"{""direction"": ""both"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""W1"", ""trend"": ""ema200-rising""}"
BTCUSD,development,signal,W1-1m-ema200-rising-long-only,5.359539545981384,4.301707508343169,66.66666666666666,2.68184168015545,12,0.9446779326338375,1.998454862432716,0.44066710880413057,0.8555613202837125,-0.3891213141550331,12,0,3.379764003004304,1.9150513275688619,23.443638796909042,"{""direction"": ""long-only"", ""exit_mode"": 0, ""horizon"": ""1m"", ""manage"": 0, ""max_hold_days"": 0, ""rr"": 2.0, ""session"": ""all-day"", ""stop_atr"": 2.5, ""stop_mode"": 0, ""tf"": ""W1"", ""trend"": ""ema200-rising""}"
