name,params,relative_atr,atr_min,atr_max,asia_min,asia_max,lock_trigger,lock_profit,full_trades,full_wr,full_pf,full_net_r,full_return,full_dd,2024_H2_trades,2024_H2_pf,2024_H2_net_r,2024_H2_dd,2025_H1_trades,2025_H1_pf,2025_H1_net_r,2025_H1_dd,2025_H2_trades,2025_H2_pf,2025_H2_net_r,2025_H2_dd,2026_H1_trades,2026_H1_pf,2026_H1_net_r,2026_H1_dd,positive_folds,score
relative_plain_fade_rr1.5,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": false, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 1.5, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": false, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trend_fast"": 8, ""trend_filter_mode"": ""none"", ""trend_price_alignment"": true, ""trend_slow"": 24, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,184,76.08695652173914,1.2210388922402304,10.749999999998789,31.85809394755328,23.519636668575544,59,0.8876866712830637,-1.450000000000953,18.79455472562922,50,1.3370555350775557,4.300000000000178,8.32199715000026,32,1.270885407772469,2.1499999999999044,5.9099999999999975,43,1.526923643916697,5.749999999999655,11.072337235499932,3,7.040419613298611
relative_h1ema_20_50_align1,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": false, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trend_fast"": 20, ""trend_filter_mode"": ""h1_ema"", ""trend_price_alignment"": true, ""trend_slow"": 50, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,181,77.34806629834254,1.262393786213906,13.299999999999232,41.59225290422168,19.747568282216744,55,1.434620009871219,6.249999999999263,7.909446137175223,54,1.63069276932923,7.250000000000357,17.94697305992658,36,1.620796595648216,3.3499999999997603,5.91,36,0.6648443265375595,-3.5500000000001464,13.49739045007026,3,7.033959735381683
relative_h1ema_12_36_align0,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": false, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trend_fast"": 12, ""trend_filter_mode"": ""h1_ema"", ""trend_price_alignment"": false, ""trend_slow"": 36, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,174,77.58620689655173,1.3416153263635104,18.2499999999994,63.85442201022786,19.472641908617,53,1.7916638532254636,10.099999999999277,11.072337235500282,51,2.1805997273530258,10.250000000000426,10.986024032413336,34,1.575796223774056,3.749999999999945,5.910000000000007,36,0.5470378265052257,-5.850000000000248,19.472641908617,3,7.027887422043767
relative_plain_fade_lock0.15,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": false, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": false, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trend_fast"": 8, ""trend_filter_mode"": ""none"", ""trend_price_alignment"": true, ""trend_slow"": 24, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.15,0.15,184,81.52173913043478,1.2432648746471278,8.849999999998733,25.78976149576333,26.819486839337262,59,0.7979680815250314,-2.8500000000009806,22.29827503739337,50,1.452839684032273,3.8500000000004233,9.460802144114318,32,2.0421058348245773,3.1999999999995903,3.0000000000000053,43,1.542449751323658,4.6499999999997,11.07233723549993,3,6.697604381870128
relative_plain_fade_rr1.0,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": false, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 1.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": false, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trend_fast"": 8, ""trend_filter_mode"": ""none"", ""trend_price_alignment"": true, ""trend_slow"": 24, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,184,76.08695652173914,1.0313249666996334,2.499999999999068,4.1277701194061045,19.89609984521786,59,0.8122448217868486,-2.750000000000832,17.05282722800548,50,1.189792911402975,2.500000000000347,7.162395429007076,32,0.9967291037640642,0.1499999999998869,5.994680999999996,43,1.2244702775565577,2.599999999999665,11.072337235499914,3,6.500239143879584
relative_plain_fade_lock0.5,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": false, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": false, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trend_fast"": 8, ""trend_filter_mode"": ""none"", ""trend_price_alignment"": true, ""trend_slow"": 24, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.5,0.15,184,64.67391304347827,1.0819020966544264,8.349999999999248,18.27240873761533,22.213343358455457,59,0.9717840959680768,0.199999999999468,14.469990187940052,50,1.2804366093248394,5.750000000000299,13.72627635493867,32,0.8537398554938231,-1.150000000000183,9.700368861641472,43,1.1496602905587503,3.549999999999665,19.84629911501741,3,6.496591211786994
relative_h1ema_20_50_align0,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": false, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trend_fast"": 20, ""trend_filter_mode"": ""h1_ema"", ""trend_price_alignment"": false, ""trend_slow"": 50, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,174,77.01149425287356,1.256692346832604,13.399999999999167,42.09150400675905,22.09991033986942,52,1.4918533929841342,6.249999999999019,11.072337235500273,51,1.9483448943806423,9.800000000000448,16.995471609313462,35,1.3070070791028368,2.0500000000000003,5.910000000000001,36,0.5995874207720558,-4.700000000000296,16.608524533201972,3,6.295265098199728
relative_directional,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": true, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,194,74.74226804123711,1.045639066115463,4.199999999999796,7.549190856671406,20.54211575540884,63,1.089236981098324,2.1499999999994697,12.632398505018742,56,1.2060117565456945,3.4000000000002824,9.866403329132693,33,1.1203302057797897,1.300000000000047,9.460802144113996,42,0.741879296986191,-2.6500000000000026,13.26789730634248,3,6.20947073742632
relative_long_only_benchmark,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": false, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trend_fast"": 8, ""trend_filter_mode"": ""long_only"", ""trend_price_alignment"": true, ""trend_slow"": 24, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,170,74.70588235294117,1.192435921371417,11.199999999999978,32.6140842227612,24.702410638026027,50,1.768166863285248,9.649999999999936,6.660620767128364,52,1.172880461218729,2.8000000000005354,21.12008046233841,30,1.182812582702024,1.2999999999997414,9.053375753762683,38,0.763829905084926,-2.5500000000002365,18.164085369210703,3,6.204301012222559
relative_plain_fade_lock0.75,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": false, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": false, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trend_fast"": 8, ""trend_filter_mode"": ""none"", ""trend_price_alignment"": true, ""trend_slow"": 24, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.75,0.15,184,57.06521739130434,1.0900845641718055,10.749999999999876,24.15030422204567,33.52260777619141,59,0.9483485978959606,-0.4500000000000105,23.419861719209347,50,1.205242894250783,5.550000000000239,18.838123241735733,32,1.2528831101762374,3.2499999999999734,11.619268305449904,43,1.0827665132466202,2.3999999999996766,19.846299115017395,3,5.962838673636015
relative_plain_fade_lock1.0,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": false, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": false, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trend_fast"": 8, ""trend_filter_mode"": ""none"", ""trend_price_alignment"": true, ""trend_slow"": 24, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,1.0,0.15,184,51.08695652173913,1.114951080235038,14.749999999999757,37.14842694430993,36.832268838126005,59,0.9461324482425496,-0.6500000000001804,27.039447150142134,50,1.1803565841002608,5.8000000000002165,18.838123241735733,32,1.5915285495993454,6.949999999999946,9.700368861641488,43,1.071723815736983,2.6499999999997743,23.00827673384852,3,5.67403548290788
relative_h1ema_4_12_align0,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": false, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trend_fast"": 4, ""trend_filter_mode"": ""h1_ema"", ""trend_price_alignment"": false, ""trend_slow"": 12, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,165,72.72727272727273,0.983269959820926,0.7499999999999987,-2.4876024104136363,22.361118730046,51,1.270420803873821,4.499999999999806,9.294020521517933,50,1.10898994832385,1.8000000000002487,17.054321532583224,32,1.2346778850563134,1.5999999999998542,9.053375753762976,32,0.4089637065635422,-7.149999999999911,21.68123118908411,3,4.7615926048115504
relative_h1ema_8_24_distribution,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": false, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": false, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trend_fast"": 8, ""trend_filter_mode"": ""h1_ema"", ""trend_price_alignment"": false, ""trend_slow"": 24, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,82,73.17073170731707,1.197810657170911,5.499999999999826,14.692194021237317,19.407460179316725,26,1.4007474378540086,3.2499999999995124,8.732699999999983,26,1.1688892972846503,1.4000000000002089,14.04324869232513,18,2.534104996441371,4.80000000000005,5.909999999999997,12,0.2140360717450167,-3.9499999999999456,13.740167118435131,3,4.753327687113874
relative_h1ema_4_12_align1,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": false, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trend_fast"": 4, ""trend_filter_mode"": ""h1_ema"", ""trend_price_alignment"": true, ""trend_slow"": 12, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,169,72.7810650887574,1.0745273315229824,5.749999999999982,12.654660955732,23.61486529407756,52,1.2972696884372656,5.34999999999971,10.42075124442813,53,1.588778452398276,7.100000000000454,8.965102946352763,32,1.0307583208184103,0.4499999999997685,5.91,32,0.4089637065635388,-7.149999999999951,21.681231189084222,3,4.738490980658288
relative_tight_quality20,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.2, ""min_close_location"": 0.6, ""ny_window_minutes"": 180, ""require_directional_confirmation"": true, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.75,1.4,0.5,1.1,0.3,0.15,134,73.13432835820896,0.9435885181246404,-0.9500000000001538,-6.288729517621494,20.127926252536472,42,1.0013582228489746,0.3499999999993468,10.9716897583188,40,1.239783082224449,3.3000000000002325,14.043248692325363,24,1.2789553407533336,1.550000000000196,7.324635903014924,28,0.3099813820191374,-6.149999999999929,20.127926252536497,3,4.439915998941098
relative_tight_quality20_risk60,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.6, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.2, ""min_close_location"": 0.6, ""ny_window_minutes"": 180, ""require_directional_confirmation"": true, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.75,1.4,0.5,1.1,0.3,0.15,134,73.13432835820896,0.9435885181246372,-0.9500000000002748,-6.288729517621827,20.12792625253649,42,1.0013582228489628,0.3499999999992258,10.971689758319089,40,1.239783082224449,3.3000000000002325,14.043248692325363,24,1.2789553407533336,1.550000000000196,7.324635903014924,28,0.3099813820191374,-6.149999999999929,20.127926252536497,3,4.43991599894108
relative_tight_quality20_reclaim03,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.02, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.03, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.2, ""min_close_location"": 0.6, ""ny_window_minutes"": 180, ""require_directional_confirmation"": true, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.75,1.4,0.5,1.1,0.3,0.15,132,74.24242424242425,0.9480987392478396,-0.7999999999997063,-5.6172921554928585,22.524088464959924,42,1.1275670453828173,1.4999999999997358,8.321997149999964,39,1.1863603650582613,2.4500000000002187,14.043248692325497,24,1.6418149093668035,2.7000000000001565,7.078766318694181,27,0.2542116008938782,-7.449999999999817,22.52408846495993,3,4.054122543278183
relative_robust_window240,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.02, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.03, ""fade_rr"": 2.0, ""london_window_minutes"": 240, ""max_risk_fraction"": 0.75, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.2, ""min_close_location"": 0.6, ""ny_window_minutes"": 180, ""require_directional_confirmation"": true, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,205,73.17073170731707,0.982825310626486,0.8000000000003151,-3.318543916509853,28.381751091775005,65,1.4180474799263003,6.599999999999628,10.017644625028067,59,1.0945867842842725,2.2500000000000573,11.384792466315002,36,1.1810923457405134,1.7500000000002158,9.05337575376281,45,0.371171299695732,-9.799999999999589,26.16675370286081,3,3.93779897572778
relative_quality20_reclaim03,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.02, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.03, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.2, ""min_close_location"": 0.6, ""ny_window_minutes"": 180, ""require_directional_confirmation"": true, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,173,73.98843930635837,0.9384204713035236,-1.7499999999997569,-9.228917413579795,27.93855216422381,57,1.2843804677956423,3.9999999999997193,9.294020521519052,50,1.1422136246762906,2.5000000000001084,12.23924429829118,31,1.2043498900646812,1.450000000000197,7.405253315146411,35,0.2602182675339282,-9.699999999999784,27.35904521121625,3,3.5531189407086448
relative_robust_rr1.5,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.02, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.03, ""fade_rr"": 1.5, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.75, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.2, ""min_close_location"": 0.6, ""ny_window_minutes"": 180, ""require_directional_confirmation"": true, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,173,73.98843930635837,0.921693276981981,-2.849999999999463,-11.66182151848798,27.93855216422379,57,1.2995995729347585,4.200000000000039,8.321997150000174,50,1.0287146160612428,0.8500000000002028,11.384792466315002,31,1.2668957254481168,1.8000000000000766,6.240593560580231,35,0.2602182675339282,-9.699999999999784,27.35904521121625,3,3.47673224146548
relative_quality20,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.2, ""min_close_location"": 0.6, ""ny_window_minutes"": 180, ""require_directional_confirmation"": true, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,179,72.62569832402235,0.9071372062333536,-3.6000000000002235,-14.436161657255353,28.363064783212817,58,1.1853321090664477,2.999999999999257,9.294020521519087,51,1.101549023017097,2.2000000000001227,15.253426549867804,32,1.031595169024184,0.4500000000002969,7.23468518044115,38,0.2907231537990175,-9.2499999999999,26.37397276415756,3,3.3792834015417634
relative_quality20_risk60,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": true, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.0, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.6, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.2, ""min_close_location"": 0.6, ""ny_window_minutes"": 180, ""require_directional_confirmation"": true, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,179,72.62569832402235,0.9071372062333511,-3.6000000000003447,-14.436161657255631,28.36306478321284,58,1.185332109066439,2.999999999999136,9.294020521519087,51,1.101549023017097,2.2000000000001227,15.253426549867804,32,1.031595169024184,0.4500000000002969,7.23468518044115,38,0.2907231537990175,-9.2499999999999,26.37397276415756,3,3.379283401541758
relative_plain_fade_rr2.5,"{""breakout_fraction"": 0.0, ""breakout_max_fraction"": 0.0, ""distribution_hold_fraction"": 0.0, ""distribution_rr"": 2.0, ""enable_distribution"": false, ""enable_fade"": true, ""fade_reclaim_fraction"": 0.0, ""fade_rr"": 2.5, ""london_window_minutes"": 180, ""max_risk_fraction"": 0.0, ""max_trades_per_day"": 1, ""min_body_fraction"": 0.0, ""min_close_location"": 0.0, ""ny_window_minutes"": 180, ""require_directional_confirmation"": false, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trend_fast"": 8, ""trend_filter_mode"": ""none"", ""trend_price_alignment"": true, ""trend_slow"": 24, ""use_regime_filter"": true, ""volume_factor"": 0.0}",True,0.65,1.6,0.4,1.2,0.3,0.15,184,76.08695652173914,1.1263277763844834,7.549999999998792,18.551993356387865,19.06538781174587,59,0.9539813057148864,-0.1500000000011842,18.393764575538423,50,1.5119486104326922,6.600000000000663,9.053375753762284,32,0.8445212430302729,-0.9000000000003474,9.053375753762849,43,1.153283525743551,1.99999999999966,11.072337235499932,2,-978.16
