bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,setup_score,spread_r,spread_points,atr,reason,balance_before,risk_amount,pnl,balance_after
NewsPulse,US30,M1,2026-06,2026-06-23 18:00:00,2026-06-23 18:00:00,BUY,51926.7,51903.3,51973.5,51903.3,loss,-1.0897,83,0.0897,21.0,15.857143,News straddle buy pulse around 14:00 NY.,29.53,1.48,-1.61,27.92
Grid,AUDUSD,M15,2026-06,2026-06-24 02:30:00,2026-06-24 02:45:00,BUY,0.69102,0.69031,0.692014,0.69031,loss,-1.1268,75,0.1268,9.0,0.000526,Range grid buy at lower Bollinger band.,27.92,1.4,-1.57,26.35
Grid,AUDUSD,M15,2026-06,2026-06-24 02:45:00,2026-06-24 05:00:00,BUY,0.69031,0.689539,0.69139,0.69139,win,1.0833,76,0.1167,9.0,0.000571,Range grid buy at lower Bollinger band.,26.35,1.32,1.43,27.77
NewsPulse,BTCUSD,M1,2026-06,2026-06-24 12:30:00,2026-06-24 12:49:00,BUY,62707.86,62628.81,62865.96,62707.86,trail_stop,0.3735,79,0.1265,1000.0,47.349286,News straddle buy pulse around 08:30 NY.,27.77,1.39,0.52,28.29
NewsPulse,US30,M1,2026-06,2026-06-24 12:30:00,2026-06-24 12:31:00,BUY,51848.7,51833.6,51878.9,51848.7,trail_stop,0.3477,77,0.1523,23.0,14.571429,News straddle buy pulse around 08:30 NY.,28.29,1.41,0.49,28.78
NewsPulse,XAGUSD,M1,2026-06,2026-06-24 12:30:00,2026-06-24 12:32:00,SELL,58.792,58.962,58.452,58.962,loss,-1.1176,80,0.1176,20.0,0.146929,News straddle sell pulse around 08:30 NY.,28.78,1.44,-1.61,27.18
NewsPulse,BTCUSD,M1,2026-06,2026-06-24 14:00:00,2026-06-24 14:03:00,SELL,61241.14,61382.22,60958.98,61241.14,trail_stop,0.4291,85,0.0709,1000.0,119.108571,News straddle sell pulse around 10:00 NY.,27.18,1.36,0.58,27.76
NewsPulse,XAGUSD,M1,2026-06,2026-06-24 14:00:00,2026-06-24 14:15:00,SELL,59.387,59.61,58.941,58.941,win,1.4103,83,0.0897,20.0,0.172929,News straddle sell pulse around 10:00 NY.,27.76,1.39,1.96,29.72
NewsPulse,XAUUSD,M1,2026-06,2026-06-24 14:00:00,2026-06-24 14:30:00,SELL,4033.067,4043.625,4011.951,4027.697,timeout,0.6028,77,0.1515,160.0,7.128429,News straddle sell pulse around 10:00 NY.,29.72,1.49,0.9,30.61
NewsPulse,BTCUSD,M1,2026-06,2026-06-24 18:00:00,2026-06-24 18:19:00,BUY,59360.49,59212.95,59655.57,59655.57,win,1.4322,85,0.0678,1000.0,126.222143,News straddle buy pulse around 14:00 NY.,30.61,1.53,2.19,32.8
NewsPulse,XAGUSD,M1,2026-06,2026-06-24 18:00:00,2026-06-24 18:07:00,SELL,56.356,56.8,55.468,56.356,trail_stop,0.4324,85,0.0676,30.0,0.171,News straddle sell pulse around 14:00 NY.,32.8,1.64,0.71,33.51
