spec,entry_time,exit_time,direction,entry,stop,target,result_r,result_pct,exit_reason,profile_poc,profile_val,profile_vah,week_low,week_high
no-profile-ablation,2023-05-01T04:00:00+00:00,2023-05-01T05:15:00+00:00,long,1983.499,1980.3760120121342,1991.3064699696647,-1.0,-1.0,stop,1989.6377304687499,1979.2938828125,1996.3957109374999,1974.053,2009.36
no-profile-ablation,2023-05-14T22:30:00+00:00,2023-05-15T13:45:00+00:00,long,2012.075,2008.5262174653972,2020.9469563365074,2.500000000000032,2.500000000000032,target,2016.8899999999999,1996.3880000000001,2052.668,1977.092,2080.004
no-profile-ablation,2023-05-24T04:00:00+00:00,2023-05-24T06:30:00+00:00,long,1976.616,1972.7138344330272,1986.3714139174322,-1.0,-1.0,stop,2016.3658359375,1975.5386718749999,2022.12,1951.974,2022.12
no-profile-ablation,2023-05-31T03:30:00+00:00,2023-05-31T13:30:00+00:00,long,1958.159,1953.505890746622,1969.791773133445,2.4999999999999756,2.4999999999999756,target,1974.76798046875,1953.33903125,1982.5430859375,1936.651,1985.198
no-profile-ablation,2023-06-01T00:45:00+00:00,2023-06-01T01:00:00+00:00,short,1964.967,1967.278926015116,1959.1871849622103,-1.0,-1.0,stop,1974.76798046875,1953.33903125,1982.5430859375,1936.651,1985.198
no-profile-ablation,2023-06-04T23:15:00+00:00,2023-06-05T00:30:00+00:00,long,1949.952,1947.1789527431276,1956.884618142181,-1.0,-1.0,stop,1974.76798046875,1953.33903125,1982.5430859375,1936.651,1985.198
no-profile-ablation,2023-06-07T02:15:00+00:00,2023-06-07T13:45:00+00:00,short,1963.318,1967.0135839327256,1954.0790401681859,-1.0,-1.0,stop,1959.1274609375,1953.317265625,1979.763671875,1932.08,1983.37
no-profile-ablation,2023-06-14T07:45:00+00:00,2023-06-14T18:00:00+00:00,long,1949.624,1945.227544474254,1960.6151388143649,-1.0,-1.0,stop,1964.06473046875,1954.6793828125,1969.6415312499998,1938.085,1972.906
no-profile-ablation,2023-06-16T13:00:00+00:00,2023-06-16T14:15:00+00:00,short,1962.606,1966.2186436001793,1953.5743909995517,2.4999999999999685,2.4999999999999685,target,1964.06473046875,1954.6793828125,1969.6415312499998,1938.085,1972.906
no-profile-ablation,2023-06-19T14:15:00+00:00,2023-06-19T15:00:00+00:00,short,1950.913,1953.5760258496323,1944.2554353759192,-1.0,-1.0,stop,1957.73791015625,1947.5137578125,1965.809609375,1924.913,1970.832
no-profile-ablation,2023-06-20T22:15:00+00:00,2023-06-21T05:00:00+00:00,long,1937.007,1935.292608500704,1941.2929787482399,-1.0,-1.0,stop,1957.73791015625,1947.5137578125,1965.809609375,1924.913,1970.832
no-profile-ablation,2023-06-26T07:15:00+00:00,2023-06-26T08:15:00+00:00,long,1926.144,1923.8090401073634,1931.9813997315914,2.5,2.5,target,1933.869234375,1913.9274375,1938.61728125,1910.129,1958.749
no-profile-ablation,2023-07-03T06:00:00+00:00,2023-07-03T12:45:00+00:00,short,1916.904,1920.8294860214514,1907.0902849463714,-1.0,-1.0,stop,1908.2664257812498,1902.1219453125,1923.863953125,1892.984,1933.317
no-profile-ablation,2023-07-06T04:45:00+00:00,2023-07-06T05:15:00+00:00,short,1917.073,1919.9738114245656,1909.8209714385862,-1.0,-1.0,stop,1908.2664257812498,1902.1219453125,1923.863953125,1892.984,1933.317
no-profile-ablation,2023-07-11T01:45:00+00:00,2023-07-11T02:45:00+00:00,short,1925.369,1927.9095344158193,1919.0176639604515,-1.0,-1.0,stop,1926.4451875,1915.23675,1929.8455000000001,1902.643,1934.883
no-profile-ablation,2023-07-24T01:15:00+00:00,2023-07-24T04:00:00+00:00,long,1962.279,1959.7953347587923,1968.4881631030194,-1.0,-1.0,stop,1977.85505859375,1961.416125,1983.55171875,1945.791,1987.458
no-profile-ablation,2023-07-26T13:15:00+00:00,2023-07-26T15:15:00+00:00,short,1969.864,1974.473761017738,1958.339597455655,-1.0,-1.0,stop,1977.85505859375,1961.416125,1983.55171875,1945.791,1987.458
no-profile-ablation,2023-08-22T12:30:00+00:00,2023-08-23T06:30:00+00:00,short,1900.014,1904.734003368242,1888.2139915793948,-1.0,-1.0,stop,1904.38690234375,1894.283921875,1914.7333281249998,1885.033,1916.194
no-profile-ablation,2023-08-23T09:45:00+00:00,2023-08-23T12:15:00+00:00,short,1903.038,1905.6367318551866,1896.5411703620337,-1.0,-1.0,stop,1904.38690234375,1894.283921875,1914.7333281249998,1885.033,1916.194
no-profile-ablation,2023-09-05T15:15:00+00:00,2023-09-06T00:45:00+00:00,long,1928.874,1925.1102031623936,1938.2834920940159,-1.0,-1.0,stop,1944.88593359375,1928.435796875,1952.876,1912.769,1952.876
no-profile-ablation,2023-09-11T13:00:00+00:00,2023-09-11T13:45:00+00:00,long,1927.408,1924.5255520718065,1934.6141198204834,-1.0,-1.0,stop,1926.2959765625,1916.2484375,1929.080234375,1915.28,1946.27
no-profile-ablation,2023-10-24T07:45:00+00:00,2023-10-24T10:15:00+00:00,short,1975.241,1979.4797416217843,1964.644145945539,2.5,2.5,target,1950.2336992187502,1924.8630625,1997.152,1908.181,1997.152
no-profile-ablation,2023-11-02T03:00:00+00:00,2023-11-02T08:45:00+00:00,short,1983.789,1988.4725308804873,1972.0801727987819,-1.0,-1.0,stop,1976.4023515625,1972.254859375,1987.53509375,1953.482,2009.364
no-profile-ablation,2023-11-03T08:00:00+00:00,2023-11-03T09:00:00+00:00,short,1986.561,1989.2337485131998,1979.8791287170002,-1.0,-1.0,stop,1976.4023515625,1972.254859375,1987.53509375,1953.482,2009.364
no-profile-ablation,2023-11-14T07:15:00+00:00,2023-11-14T13:30:00+00:00,long,1945.791,1943.6390181182476,1951.1709547043808,-1.0,-1.0,ambiguous-stop-first,1968.1885078125,1943.8563749999998,1970.705625,1921.482,1993.08
no-profile-ablation,2023-12-15T02:30:00+00:00,2023-12-15T13:30:00+00:00,long,2037.017,2031.0321161690017,2051.979209577496,-1.0,-1.0,stop,2029.5625937500001,2014.29025,2038.9230625,1994.584,2120.704
no-profile-ablation,2023-12-18T14:45:00+00:00,2023-12-18T17:45:00+00:00,short,2021.385,2027.287624171185,2006.6284395720377,-1.0,-1.0,stop,1982.138015625,1973.071,2033.9077499999999,1973.071,2047.947
no-profile-ablation,2024-01-12T19:15:00+00:00,2024-01-16T00:00:00+00:00,long,2048.893,2041.1054526014198,2068.361868496451,0.6280539622643891,0.6280539622643891,time,2043.82105078125,2030.8454453125,2060.2000937499997,2024.464,2078.919
no-profile-ablation,2024-01-22T08:30:00+00:00,2024-01-22T14:30:00+00:00,long,2025.279,2019.7894573569488,2039.002856607628,-1.0,-1.0,stop,2028.2329453124999,2008.90875,2043.114796875,2001.801,2058.663
no-profile-ablation,2024-01-24T06:30:00+00:00,2024-01-24T09:00:00+00:00,long,2026.161,2023.3017755810174,2033.3090610474567,2.5,2.5,target,2028.2329453124999,2008.90875,2043.114796875,2001.801,2058.663
no-profile-ablation,2024-01-25T07:30:00+00:00,2024-01-25T08:00:00+00:00,long,2016.598,2014.4102543806264,2022.0673640484338,-1.0,-1.0,stop,2028.2329453124999,2008.90875,2043.114796875,2001.801,2058.663
no-profile-ablation,2024-02-07T13:30:00+00:00,2024-02-08T08:15:00+00:00,long,2034.708,2030.4107522017375,2045.4511194956565,-1.0,-1.0,stop,2033.5686249999999,2028.6985,2050.3435,2019.319,2065.495
no-profile-ablation,2024-02-19T07:45:00+00:00,2024-02-19T16:00:00+00:00,short,2020.736,2023.2870487512507,2014.3583781218736,2.5,2.5,target,1992.7288632812501,1987.2060625000001,2013.4869765625,1984.159,2032.912
no-profile-ablation,2024-02-26T06:15:00+00:00,2024-02-26T07:00:00+00:00,short,2032.014,2034.5249007587363,2025.7367481031588,-1.0,-1.0,stop,2027.4618710937498,2020.0612890625,2030.34684375,2009.274,2041.385
no-profile-ablation,2024-03-26T07:45:00+00:00,2024-03-26T09:15:00+00:00,long,2173.957,2169.4564933853408,2185.208266536648,2.5000000000000506,2.5000000000000506,target,2157.27644140625,2149.7415390624997,2179.8811484375,2146.104,2212.619
no-profile-ablation,2024-03-27T12:00:00+00:00,2024-03-28T05:30:00+00:00,short,2188.478,2198.0958999601576,2164.433250099606,-1.0,-1.0,stop,2157.27644140625,2149.7415390624997,2179.8811484375,2146.104,2212.619
no-profile-ablation,2024-04-17T15:30:00+00:00,2024-04-17T20:45:00+00:00,short,2385.074,2396.199245702666,2357.2608857433356,2.5,2.5,target,2338.5837109374997,2325.01346875,2362.205984375,2302.899,2431.565
no-profile-ablation,2024-04-18T13:45:00+00:00,2024-04-18T16:45:00+00:00,short,2376.674,2388.886816127339,2346.141959681652,-1.0,-1.0,stop,2338.5837109374997,2325.01346875,2362.205984375,2302.899,2431.565
no-profile-ablation,2024-05-02T06:30:00+00:00,2024-05-02T07:00:00+00:00,long,2317.01,2312.3448236174263,2328.672940956435,-1.0,-1.0,stop,2331.14235546875,2313.666984375,2345.6431953125,2291.358,2386.543
no-profile-ablation,2024-05-15T05:00:00+00:00,2024-05-15T07:00:00+00:00,short,2356.982,2361.31938996011,2346.1385250997246,-1.0,-1.0,stop,2315.17624609375,2306.708765625,2333.804703125,2291.806,2378.513
no-profile-ablation,2024-05-28T01:45:00+00:00,2024-05-28T03:15:00+00:00,long,2354.6349999999998,2350.8671220902997,2364.0546947742496,-1.0,-1.0,stop,2415.48616796875,2366.297984375,2450.064,2325.389,2450.064
no-profile-ablation,2024-06-18T12:00:00+00:00,2024-06-18T17:00:00+00:00,long,2313.442,2306.3308728871034,2331.2198177822415,2.5,2.5,target,2313.64919921875,2300.377609375,2327.7634296875,2287.738,2341.667
no-profile-ablation,2024-06-19T03:45:00+00:00,2024-06-19T07:00:00+00:00,short,2328.433,2331.603285982351,2320.507285044123,-1.0,-1.0,stop,2313.64919921875,2300.377609375,2327.7634296875,2287.738,2341.667
no-profile-ablation,2024-06-27T20:45:00+00:00,2024-06-28T00:45:00+00:00,long,2327.753,2322.209600000358,2341.6114999991055,-1.0,-1.0,stop,2329.6557421875004,2311.916171875,2339.6190625000004,2306.57,2368.78
no-profile-ablation,2024-06-30T22:00:00+00:00,2024-06-30T23:30:00+00:00,long,2323.012,2321.8738612176403,2325.8573469558996,2.4999999999998,2.4999999999998,target,2329.6557421875004,2311.916171875,2339.6190625000004,2306.57,2368.78
no-profile-ablation,2024-07-09T11:15:00+00:00,2024-07-09T13:30:00+00:00,short,2360.707,2366.009482917859,2347.450792705353,-1.0,-1.0,stop,2358.3457460937498,2326.623765625,2369.6958125,2318.475,2392.978
no-profile-ablation,2024-07-10T01:00:00+00:00,2024-07-10T01:15:00+00:00,short,2364.682,2366.8526986481174,2359.2552533797057,-1.0,-1.0,stop,2358.3457460937498,2326.623765625,2369.6958125,2318.475,2392.978
no-profile-ablation,2024-08-26T01:00:00+00:00,2024-08-26T07:00:00+00:00,short,2513.744,2517.4065993728555,2504.587501567862,-1.0,-1.0,stop,2503.4078203125,2496.5128437500002,2518.3865625,2470.835,2531.701
no-profile-ablation,2024-09-06T01:00:00+00:00,2024-09-06T03:45:00+00:00,short,2515.978,2518.2916994384896,2510.1937514037763,-1.0,-1.0,stop,2516.999796875,2506.02496875,2521.8620625,2493.522,2529.086
no-profile-ablation,2024-09-06T15:15:00+00:00,2024-09-06T16:00:00+00:00,long,2514.3579999999997,2499.7458510370475,2550.8883724073803,-1.0,-1.0,stop,2516.999796875,2506.02496875,2521.8620625,2493.522,2529.086
no-profile-ablation,2024-09-10T08:00:00+00:00,2024-09-10T10:15:00+00:00,short,2502.778,2508.1219815168392,2489.418046207901,-1.0,-1.0,stop,2495.85665625,2484.8821875,2513.998125,2471.892,2529.228
no-profile-ablation,2024-09-11T17:45:00+00:00,2024-09-12T06:00:00+00:00,short,2513.273,2520.5738696326143,2495.0208259184647,-1.0,-1.0,stop,2495.85665625,2484.8821875,2513.998125,2471.892,2529.228
no-profile-ablation,2024-09-30T08:00:00+00:00,2024-09-30T14:15:00+00:00,short,2650.974,2659.7624089094243,2629.00297772644,2.5,2.5,target,2660.669109375,2638.508375,2681.1467500000003,2613.823,2685.635
no-profile-ablation,2024-10-01T18:15:00+00:00,2024-10-02T19:15:00+00:00,short,2659.111,2673.899075423044,2622.1408114423893,0.07600718604993571,0.07600718604993571,time,2660.669109375,2638.508375,2681.1467500000003,2613.823,2685.635
no-profile-ablation,2024-10-03T00:30:00+00:00,2024-10-03T07:30:00+00:00,short,2658.583,2663.3042063160465,2646.779984209884,2.500000000000048,2.500000000000048,target,2660.669109375,2638.508375,2681.1467500000003,2613.823,2685.635
no-profile-ablation,2024-10-03T09:45:00+00:00,2024-10-03T14:00:00+00:00,long,2647.0609999999997,2640.6856942276386,2662.9992644309023,-1.0,-1.0,stop,2660.669109375,2638.508375,2681.1467500000003,2613.823,2685.635
no-profile-ablation,2024-11-11T10:15:00+00:00,2024-11-11T10:45:00+00:00,long,2671.903,2663.5298256809456,2692.835935797635,-1.0,-1.0,stop,2739.52019921875,2686.58253125,2749.941,2643.232,2749.941
no-profile-ablation,2024-11-19T14:30:00+00:00,2024-11-20T00:15:00+00:00,short,2628.36,2637.5791038154857,2605.312240461286,-1.0,-1.0,stop,2567.7002265625,2540.272421875,2610.300859375,2536.771,2686.165
no-profile-ablation,2024-11-29T12:00:00+00:00,2024-12-02T00:30:00+00:00,short,2659.677,2666.392207686228,2642.88898078443,2.5000000000000338,2.5000000000000338,target,2624.95290234375,2601.8620078125,2690.6731406249996,2569.89,2721.461
no-profile-ablation,2024-12-03T13:30:00+00:00,2024-12-03T15:15:00+00:00,long,2646.411,2637.399833694433,2668.938915763918,-1.0,-1.0,stop,2629.8551875000003,2619.521,2660.85775,2605.143,2720.167
no-profile-ablation,2024-12-06T12:45:00+00:00,2024-12-06T13:30:00+00:00,long,2640.8019999999997,2632.0572933811254,2662.6637665471853,-1.0,-1.0,stop,2629.8551875000003,2619.521,2660.85775,2605.143,2720.167
no-profile-ablation,2024-12-23T21:45:00+00:00,2024-12-26T01:00:00+00:00,long,2613.309,2608.960632814213,2624.1799179644677,2.4999999999999476,2.4999999999999476,target,2653.3779140625,2608.054734375,2664.471,2583.333,2664.471
no-profile-ablation,2024-12-27T08:00:00+00:00,2024-12-27T13:00:00+00:00,short,2633.623,2638.074212941429,2622.494967646428,2.5,2.5,target,2653.3779140625,2608.054734375,2664.471,2583.333,2664.471
no-profile-ablation,2024-12-31T17:45:00+00:00,2025-01-02T00:45:00+00:00,short,2623.346,2628.02588082501,2611.6462979374746,-1.0,-1.0,stop,2615.74887109375,2610.0440625,2627.522625,2608.102,2639.175
no-profile-ablation,2025-01-29T03:15:00+00:00,2025-01-29T13:15:00+00:00,short,2763.431,2766.559586953475,2755.6095326163127,2.5,2.5,target,2753.95746875,2733.9549374999997,2779.2436875,2689.421,2786.037
no-profile-ablation,2025-02-26T07:45:00+00:00,2025-02-26T14:00:00+00:00,long,2914.5789999999997,2905.4695287455606,2937.3526781360974,-1.0,-1.0,stop,2936.36453515625,2920.0963515625,2954.4074296874996,2879.278,2954.999
no-profile-ablation,2025-03-03T09:00:00+00:00,2025-03-03T16:30:00+00:00,long,2868.734,2859.7972256711714,2891.075935822071,2.5,2.5,target,2940.27180078125,2881.8500703125,2954.273703125,2832.602,2956.205
no-profile-ablation,2025-03-05T09:30:00+00:00,2025-03-05T13:30:00+00:00,short,2916.461,2923.040897647562,2900.0112558810943,2.5000000000000346,2.5000000000000346,target,2940.27180078125,2881.8500703125,2954.273703125,2832.602,2956.205
no-profile-ablation,2025-03-10T08:00:00+00:00,2025-03-10T17:30:00+00:00,short,2908.357,2915.661657949751,2890.0953551256225,2.500000000000031,2.500000000000031,target,2916.771953125,2901.94271875,2923.766875,2858.854,2930.482
no-profile-ablation,2025-03-11T01:30:00+00:00,2025-03-11T10:30:00+00:00,long,2889.575,2879.729448019444,2914.188879951389,2.5,2.5,target,2916.771953125,2901.94271875,2923.766875,2858.854,2930.482
no-profile-ablation,2025-03-25T03:45:00+00:00,2025-03-25T14:00:00+00:00,long,3016.128,3008.466086418725,3035.2827839531883,2.5,2.5,target,3032.4807148437503,3016.302765625,3054.5415546875,2982.182,3057.483
no-profile-ablation,2025-04-09T19:15:00+00:00,2025-04-10T20:15:00+00:00,long,3086.446,3047.2076688610446,3184.541827847388,2.135411919107188,2.135411919107188,time,3125.3403124999995,3082.8646249999997,3139.4988749999998,2977.048,3167.816
no-profile-ablation,2025-04-30T00:15:00+00:00,2025-04-30T01:00:00+00:00,long,3324.384,3310.4376233528556,3359.249941617861,-1.0,-1.0,stop,3336.0006523437496,3273.1905078124996,3398.8107968749996,3260.066,3500.057
no-profile-ablation,2025-05-20T13:15:00+00:00,2025-05-20T13:30:00+00:00,short,3236.549,3242.815243713647,3220.883390715883,-1.0,-1.0,stop,3235.11587890625,3184.1788749999996,3260.915140625,3120.673,3290.022
no-profile-ablation,2025-05-29T02:45:00+00:00,2025-05-30T03:45:00+00:00,long,3269.674,3244.5892235162632,3332.3859412093416,0.9918764879619721,0.9918764879619721,time,3297.23503515625,3270.12571875,3365.954,3204.559,3365.954
no-profile-ablation,2025-05-30T13:30:00+00:00,2025-06-01T22:00:00+00:00,short,3294.647,3309.123349032404,3258.45612741899,-1.0,-1.0,stop,3297.23503515625,3270.12571875,3365.954,3204.559,3365.954
no-profile-ablation,2025-06-11T12:30:00+00:00,2025-06-11T17:00:00+00:00,long,3339.9500000000003,3325.7226017088237,3375.5184957279416,-1.0,-1.0,stop,3358.51178515625,3347.734671875,3379.666859375,3301.433,3403.616
no-profile-ablation,2025-06-17T19:00:00+00:00,2025-06-17T22:00:00+00:00,short,3382.858,3393.1685145061056,3357.0817137347367,-1.0,-1.0,stop,3324.9149140625,3297.175578125,3385.941453125,3293.477,3451.283
no-profile-ablation,2025-06-18T05:45:00+00:00,2025-06-19T06:00:00+00:00,short,3387.69,3400.497309053582,3355.6717273660456,2.5,2.5,target,3324.9149140625,3297.175578125,3385.941453125,3293.477,3451.283
no-profile-ablation,2025-07-02T06:15:00+00:00,2025-07-02T10:00:00+00:00,short,3337.351,3344.3715405737853,3319.799648565537,-1.0,-1.0,stop,3332.73601953125,3298.04584375,3370.8383437499997,3248.001,3393.586
no-profile-ablation,2025-07-16T10:15:00+00:00,2025-07-16T13:45:00+00:00,short,3338.142,3343.416051702211,3324.956870744472,2.5,2.5,target,3325.4785898437503,3299.5724296875,3337.8993515625,3283.248,3374.097
no-profile-ablation,2025-09-15T12:30:00+00:00,2025-09-15T12:45:00+00:00,short,3638.539,3647.1526959718285,3617.0047600704293,-1.0,-1.0,stop,3646.8290820312495,3630.13953125,3654.6175390625,3579.7,3674.645
no-profile-ablation,2025-10-20T03:00:00+00:00,2025-10-20T11:45:00+00:00,short,4255.901,4272.693321421806,4213.920196445484,-1.0,-1.0,stop,4195.348421875,4143.936343750001,4371.81690625,4024.438,4380.154
no-profile-ablation,2025-10-23T12:45:00+00:00,2025-10-24T06:00:00+00:00,long,4119.088,4099.063707909021,4169.148730227446,-1.0,-1.0,stop,4195.348421875,4143.936343750001,4371.81690625,4024.438,4380.154
no-profile-ablation,2025-11-19T02:45:00+00:00,2025-11-19T14:45:00+00:00,long,4078.17,4060.2133861369134,4123.061534657717,2.500000000000013,2.500000000000013,target,4131.05653125,4067.9323125,4194.18075,4011.212,4245.412
no-profile-ablation,2025-11-24T06:30:00+00:00,2025-11-24T15:00:00+00:00,long,4053.134,4039.119507148081,4088.170232129797,2.4999999999999836,2.4999999999999836,target,4073.33108984375,4049.6623203125,4093.8440234375,3998.117,4132.766
