slug,strategy,symbol,side,side_sign,open_time,close_time,r,net_profit,lookup,feature_date,xauusd,xagusd,xauusd_r1,xauusd_ret1,xauusd_imp1,xauusd_ret3,xauusd_imp3,xauusd_ret5,xauusd_imp5,xauusd_ret10,xauusd_imp10,xauusd_ret20,xauusd_imp20,xauusd_ret40,xauusd_imp40,xauusd_ret60,xauusd_imp60,xagusd_r1,xagusd_ret1,xagusd_imp1,xagusd_ret3,xagusd_imp3,xagusd_ret5,xagusd_imp5,xagusd_ret10,xagusd_imp10,xagusd_ret20,xagusd_imp20,xagusd_ret40,xagusd_imp40,xagusd_ret60,xagusd_imp60,corr20,ratio_z20,corr40,ratio_z40,corr60,ratio_z60,own_ret1,peer_ret1,peer_imp1,own_ret3,peer_ret3,peer_imp3,own_ret5,peer_ret5,peer_imp5,own_ret10,peer_ret10,peer_imp10,own_ret20,peer_ret20,peer_imp20,own_ret40,peer_ret40,peer_imp40,own_ret60,peer_ret60,peer_imp60,conv20,conv40,conv60
lta-volume-profile,LTA Volume Profile,XAUUSD,Long,1,2026-02-16 16:30:00,2026-02-17 00:25:37,-0.98,-100.33,2026-02-15 23:59:59.999999999,2026-02-15,5020.045,76.372,-0.004511678869443259,-0.004511678869443259,-0.19182735063575873,-0.008229516191411435,-0.20201611987772333,-0.0023853783251830407,-0.04535703064910422,0.014595307543856961,0.19623912525093118,0.012224304369789607,0.11622016979675116,0.14579453005507936,0.9801297765877266,0.1780046717652386,0.9770755011860354,-0.015152001919891411,-0.015152001919891411,-0.21355450470271783,-0.08041329437290923,-0.6543437332281186,-0.06861220580634964,-0.432469117058094,-0.1015731714973791,-0.45270754546403524,-0.23876489031699233,-0.752478659491708,0.015052756797979683,0.03354476621150049,0.2675642165840415,0.48684546222321756,0.9044616244577286,1.0475243213050809,0.8830164063694796,1.513254382742575,0.8664929740686219,0.9709306944892714,-0.004511678869443259,-0.015152001919891411,-0.21355450470271783,-0.008229516191411435,-0.08041329437290923,-0.6543437332281186,-0.0023853783251830407,-0.06861220580634964,-0.432469117058094,0.014595307543856961,-0.1015731714973791,-0.45270754546403524,0.012224304369789607,-0.23876489031699233,-0.752478659491708,0.14579453005507936,0.015052756797979683,0.03354476621150049,0.1780046717652386,0.2675642165840415,0.48684546222321756,-1.0475243213050809,-1.513254382742575,-0.9709306944892714
xau-weakness,XAU Weakness,XAUUSD,Long,1,2026-02-13 13:30:27,2026-02-17 00:58:43,-0.94,-188.31,2026-02-12 23:59:59.999999999,2026-02-12,4920.226,75.147,-0.028313949589710674,-0.028313949589710674,-1.2132428483053646,-0.02246981172348228,-0.5558864544894194,-0.00973735409990617,-0.18659639402209638,0.036929218372153017,0.5004001153280762,0.029759882326803933,0.28514351392217724,0.083236680889053,0.5639388883981415,0.15680458470422565,0.8674219682255823,-0.09658323598165541,-0.09658323598165541,-1.3630146129032836,-0.08478214741509582,-0.6907844374443806,-0.038774308799773394,-0.24471344014678964,-0.08300787149643085,-0.37044013816765115,-0.2332194367634699,-0.7359503295622761,-0.08534436402996182,-0.19043361450635884,0.27576354782259926,0.5024119867304352,0.9047626473060039,1.243683407784875,0.8859349362739584,1.607043004322502,0.8661244800098131,0.882175477456043,-0.028313949589710674,-0.09658323598165541,-1.3630146129032836,-0.02246981172348228,-0.08478214741509582,-0.6907844374443806,-0.00973735409990617,-0.038774308799773394,-0.24471344014678964,0.036929218372153017,-0.08300787149643085,-0.37044013816765115,0.029759882326803933,-0.2332194367634699,-0.7359503295622761,0.083236680889053,-0.08534436402996182,-0.19043361450635884,0.15680458470422565,0.27576354782259926,0.5024119867304352,-1.243683407784875,-1.607043004322502,-0.882175477456043
ema3,EMA3,XAUUSD,Long,1,2026-02-13 20:00:00,2026-02-17 05:31:29,-0.94,-136.15,2026-02-12 23:59:59.999999999,2026-02-12,4920.226,75.147,-0.028313949589710674,-0.028313949589710674,-1.2132428483053646,-0.02246981172348228,-0.5558864544894194,-0.00973735409990617,-0.18659639402209638,0.036929218372153017,0.5004001153280762,0.029759882326803933,0.28514351392217724,0.083236680889053,0.5639388883981415,0.15680458470422565,0.8674219682255823,-0.09658323598165541,-0.09658323598165541,-1.3630146129032836,-0.08478214741509582,-0.6907844374443806,-0.038774308799773394,-0.24471344014678964,-0.08300787149643085,-0.37044013816765115,-0.2332194367634699,-0.7359503295622761,-0.08534436402996182,-0.19043361450635884,0.27576354782259926,0.5024119867304352,0.9047626473060039,1.243683407784875,0.8859349362739584,1.607043004322502,0.8661244800098131,0.882175477456043,-0.028313949589710674,-0.09658323598165541,-1.3630146129032836,-0.02246981172348228,-0.08478214741509582,-0.6907844374443806,-0.00973735409990617,-0.038774308799773394,-0.24471344014678964,0.036929218372153017,-0.08300787149643085,-0.37044013816765115,0.029759882326803933,-0.2332194367634699,-0.7359503295622761,0.083236680889053,-0.08534436402996182,-0.19043361450635884,0.15680458470422565,0.27576354782259926,0.5024119867304352,-1.243683407784875,-1.607043004322502,-0.882175477456043
xag-session-vwap-snapback,XAG Session VWAP Snapback,XAGUSD,Short,-1,2026-02-17 19:30:00,2026-02-17 22:01:00,0.01,1.07,2026-02-16 23:59:59.999999999,2026-02-16,4990.015,76.464,-0.005999982035953977,-0.005999982035953977,-0.25487527942673166,0.014084451362345263,0.3454276291741788,-0.010294890382722244,-0.1955755180825005,-0.004470140869738515,-0.060048059070972694,0.00032029080594142556,0.0030423364397441973,0.14443169245690868,0.9700860725760909,0.17358967694339178,0.9519760764935548,0.0012039049845844474,0.0012039049845844474,0.01697056778897155,0.017373846593330633,0.1413967786761273,-0.06278861916900969,-0.39582214721665604,-0.1591712365949176,-0.7095267125406742,-0.3007302056152046,-0.9479080547949738,0.06506875864057626,0.14502627294668147,0.2742757921634995,0.4991326886712147,0.9088128028177658,0.9019456641566146,0.8821468885908579,1.4023507681548304,0.8656773605565944,0.9432163952022851,0.0012039049845844474,-0.005999982035953977,-0.25487527942673166,0.017373846593330633,0.014084451362345263,0.3454276291741788,-0.06278861916900969,-0.010294890382722244,-0.1955755180825005,-0.1591712365949176,-0.004470140869738515,-0.060048059070972694,-0.3007302056152046,0.00032029080594142556,0.0030423364397441973,0.06506875864057626,0.14443169245690868,0.9700860725760909,0.2742757921634995,0.17358967694339178,0.9519760764935548,0.9019456641566146,1.4023507681548304,0.9432163952022851
xau-rsi-vwap,XAU RSI VWAP,XAUUSD,Long,1,2026-02-18 02:00:00,2026-02-18 03:02:40,0.47,58.21,2026-02-17 23:59:59.999999999,2026-02-17,4859.63,72.438,-0.026476612443937952,-0.026476612443937952,-1.11042859243657,-0.03698827334933519,-0.895636220506061,-0.040706110671303364,-0.7634890703542481,0.0325894847028767,0.432220847975412,-0.036417786354990156,-0.3415283527459734,0.11115319213172725,0.7370893924276788,0.14327402788191002,0.7757469249777011,-0.05408901825749712,-0.05408901825749712,-0.7604574390763809,-0.06803711519280409,-0.5522695232022364,-0.1332984076458219,-0.838119167845404,0.07542986907675076,0.335358383624655,-0.37149595769664856,-1.1678979832599885,-0.0033352199496645696,-0.007414131729528344,0.17422060588330535,0.3162202723499774,0.9068582539835268,1.0069690174343668,0.8824451822448671,1.5766389662703901,0.8687701396283285,1.1867082534165625,-0.026476612443937952,-0.05408901825749712,-0.7604574390763809,-0.03698827334933519,-0.06803711519280409,-0.5522695232022364,-0.040706110671303364,-0.1332984076458219,-0.838119167845404,0.0325894847028767,0.07542986907675076,0.335358383624655,-0.036417786354990156,-0.37149595769664856,-1.1678979832599885,0.11115319213172725,-0.0033352199496645696,-0.007414131729528344,0.14327402788191002,0.17422060588330535,0.3162202723499774,-1.0069690174343668,-1.5766389662703901,-1.1867082534165625
xau-weakness,XAU Weakness,XAUUSD,Long,1,2026-02-18 12:07:38,2026-02-18 14:54:40,3.91,776.01,2026-02-17 23:59:59.999999999,2026-02-17,4859.63,72.438,-0.026476612443937952,-0.026476612443937952,-1.11042859243657,-0.03698827334933519,-0.895636220506061,-0.040706110671303364,-0.7634890703542481,0.0325894847028767,0.432220847975412,-0.036417786354990156,-0.3415283527459734,0.11115319213172725,0.7370893924276788,0.14327402788191002,0.7757469249777011,-0.05408901825749712,-0.05408901825749712,-0.7604574390763809,-0.06803711519280409,-0.5522695232022364,-0.1332984076458219,-0.838119167845404,0.07542986907675076,0.335358383624655,-0.37149595769664856,-1.1678979832599885,-0.0033352199496645696,-0.007414131729528344,0.17422060588330535,0.3162202723499774,0.9068582539835268,1.0069690174343668,0.8824451822448671,1.5766389662703901,0.8687701396283285,1.1867082534165625,-0.026476612443937952,-0.05408901825749712,-0.7604574390763809,-0.03698827334933519,-0.06803711519280409,-0.5522695232022364,-0.040706110671303364,-0.1332984076458219,-0.838119167845404,0.0325894847028767,0.07542986907675076,0.335358383624655,-0.036417786354990156,-0.37149595769664856,-1.1678979832599885,0.11115319213172725,-0.0033352199496645696,-0.007414131729528344,0.14327402788191002,0.17422060588330535,0.3162202723499774,-1.0069690174343668,-1.5766389662703901,-1.1867082534165625
engineered-liquidity-xau,Engineered Liquidity XAU,XAUUSD,Long,1,2026-02-19 00:00:00,2026-02-19 06:45:20,1.95,279.52,2026-02-18 23:59:59.999999999,2026-02-18,4976.261,77.201,0.023716502502827197,0.023716502502827197,0.9881845500840407,-0.008760091977064732,-0.21073440955773715,0.011324341421234507,0.21101599129474655,0.001586987321328337,0.020910329343751036,-0.013462918300893634,-0.12543294772339877,0.13868664266334996,0.9136756591232319,0.16187415752536083,0.870741636945186,0.06368138673640633,0.06368138673640633,0.8901903712207149,0.010796273463493655,0.08713319306764164,0.02696621507223984,0.16857973705550547,-0.011808093727533553,-0.05219755637856524,-0.3242645778754989,-1.013572670992674,0.05932852295673996,0.13113056151775182,0.2205691810332402,0.3980517941658301,0.9104288010845307,0.6303871782431367,0.8848000794072046,1.1959755587141188,0.8704273853591994,0.8648833923001905,0.023716502502827197,0.06368138673640633,0.8901903712207149,-0.008760091977064732,0.010796273463493655,0.08713319306764164,0.011324341421234507,0.02696621507223984,0.16857973705550547,0.001586987321328337,-0.011808093727533553,-0.05219755637856524,-0.013462918300893634,-0.3242645778754989,-1.013572670992674,0.13868664266334996,0.05932852295673996,0.13113056151775182,0.16187415752536083,0.2205691810332402,0.3980517941658301,-0.6303871782431367,-1.1959755587141188,-0.8648833923001905
asia-breakout,Asia Breakout,XAUUSD,Long,1,2026-02-18 14:00:00,2026-02-19 08:08:14,1.15,154.65,2026-02-17 23:59:59.999999999,2026-02-17,4859.63,72.438,-0.026476612443937952,-0.026476612443937952,-1.11042859243657,-0.03698827334933519,-0.895636220506061,-0.040706110671303364,-0.7634890703542481,0.0325894847028767,0.432220847975412,-0.036417786354990156,-0.3415283527459734,0.11115319213172725,0.7370893924276788,0.14327402788191002,0.7757469249777011,-0.05408901825749712,-0.05408901825749712,-0.7604574390763809,-0.06803711519280409,-0.5522695232022364,-0.1332984076458219,-0.838119167845404,0.07542986907675076,0.335358383624655,-0.37149595769664856,-1.1678979832599885,-0.0033352199496645696,-0.007414131729528344,0.17422060588330535,0.3162202723499774,0.9068582539835268,1.0069690174343668,0.8824451822448671,1.5766389662703901,0.8687701396283285,1.1867082534165625,-0.026476612443937952,-0.05408901825749712,-0.7604574390763809,-0.03698827334933519,-0.06803711519280409,-0.5522695232022364,-0.040706110671303364,-0.1332984076458219,-0.838119167845404,0.0325894847028767,0.07542986907675076,0.335358383624655,-0.036417786354990156,-0.37149595769664856,-1.1678979832599885,0.11115319213172725,-0.0033352199496645696,-0.007414131729528344,0.14327402788191002,0.17422060588330535,0.3162202723499774,-1.0069690174343668,-1.5766389662703901,-1.1867082534165625
lta-volume-profile,LTA Volume Profile,XAUUSD,Long,1,2026-02-19 08:15:00,2026-02-19 09:28:28,-1.0,-102.07,2026-02-18 23:59:59.999999999,2026-02-18,4976.261,77.201,0.023716502502827197,0.023716502502827197,0.9881845500840407,-0.008760091977064732,-0.21073440955773715,0.011324341421234507,0.21101599129474655,0.001586987321328337,0.020910329343751036,-0.013462918300893634,-0.12543294772339877,0.13868664266334996,0.9136756591232319,0.16187415752536083,0.870741636945186,0.06368138673640633,0.06368138673640633,0.8901903712207149,0.010796273463493655,0.08713319306764164,0.02696621507223984,0.16857973705550547,-0.011808093727533553,-0.05219755637856524,-0.3242645778754989,-1.013572670992674,0.05932852295673996,0.13113056151775182,0.2205691810332402,0.3980517941658301,0.9104288010845307,0.6303871782431367,0.8848000794072046,1.1959755587141188,0.8704273853591994,0.8648833923001905,0.023716502502827197,0.06368138673640633,0.8901903712207149,-0.008760091977064732,0.010796273463493655,0.08713319306764164,0.011324341421234507,0.02696621507223984,0.16857973705550547,0.001586987321328337,-0.011808093727533553,-0.05219755637856524,-0.013462918300893634,-0.3242645778754989,-1.013572670992674,0.13868664266334996,0.05932852295673996,0.13113056151775182,0.16187415752536083,0.2205691810332402,0.3980517941658301,-0.6303871782431367,-1.1959755587141188,-0.8648833923001905
lta-volume-profile,LTA Volume Profile,XAUUSD,Long,1,2026-02-19 10:45:00,2026-02-19 11:17:02,-0.93,-93.32,2026-02-18 23:59:59.999999999,2026-02-18,4976.261,77.201,0.023716502502827197,0.023716502502827197,0.9881845500840407,-0.008760091977064732,-0.21073440955773715,0.011324341421234507,0.21101599129474655,0.001586987321328337,0.020910329343751036,-0.013462918300893634,-0.12543294772339877,0.13868664266334996,0.9136756591232319,0.16187415752536083,0.870741636945186,0.06368138673640633,0.06368138673640633,0.8901903712207149,0.010796273463493655,0.08713319306764164,0.02696621507223984,0.16857973705550547,-0.011808093727533553,-0.05219755637856524,-0.3242645778754989,-1.013572670992674,0.05932852295673996,0.13113056151775182,0.2205691810332402,0.3980517941658301,0.9104288010845307,0.6303871782431367,0.8848000794072046,1.1959755587141188,0.8704273853591994,0.8648833923001905,0.023716502502827197,0.06368138673640633,0.8901903712207149,-0.008760091977064732,0.010796273463493655,0.08713319306764164,0.011324341421234507,0.02696621507223984,0.16857973705550547,0.001586987321328337,-0.011808093727533553,-0.05219755637856524,-0.013462918300893634,-0.3242645778754989,-1.013572670992674,0.13868664266334996,0.05932852295673996,0.13113056151775182,0.16187415752536083,0.2205691810332402,0.3980517941658301,-0.6303871782431367,-1.1959755587141188,-0.8648833923001905
lta-volume-profile,LTA Volume Profile,XAUUSD,Long,1,2026-02-20 01:00:00,2026-02-20 03:42:01,-0.82,-81.48,2026-02-19 23:59:59.999999999,2026-02-19,4987.808,77.982,0.0023177288654014916,0.0023177288654014916,0.09665646404445266,-0.0004423810757092639,-0.010651338500395466,-0.0109540419811065,-0.2042949694399967,-0.009630474148021761,-0.12700357429922288,-0.036362109230624995,-0.3390801316471662,0.1316273020556924,0.8679291164428453,0.15383753183023252,0.8282376182609607,0.010065620512794027,0.010065620512794027,0.14074642838056992,0.019657988991703235,0.15869940195862653,0.005709892056396271,0.035705878756969275,-0.023746981899747333,-0.10500385684417826,-0.3690851153323731,-1.1540067875974167,0.05202112250101543,0.11501289980829532,0.21228037747954343,0.3832049020386934,0.9078548680985401,0.49667185502223193,0.8844449581835407,1.0983095576177666,0.87029901267364,0.8143122157060098,0.0023177288654014916,0.010065620512794027,0.14074642838056992,-0.0004423810757092639,0.019657988991703235,0.15869940195862653,-0.0109540419811065,0.005709892056396271,0.035705878756969275,-0.009630474148021761,-0.023746981899747333,-0.10500385684417826,-0.036362109230624995,-0.3690851153323731,-1.1540067875974167,0.1316273020556924,0.05202112250101543,0.11501289980829532,0.15383753183023252,0.21228037747954343,0.3832049020386934,-0.49667185502223193,-1.0983095576177666,-0.8143122157060098
lta-volume-profile,LTA Volume Profile,XAUUSD,Long,1,2026-02-20 04:00:00,2026-02-20 05:59:38,2.85,281.74,2026-02-19 23:59:59.999999999,2026-02-19,4987.808,77.982,0.0023177288654014916,0.0023177288654014916,0.09665646404445266,-0.0004423810757092639,-0.010651338500395466,-0.0109540419811065,-0.2042949694399967,-0.009630474148021761,-0.12700357429922288,-0.036362109230624995,-0.3390801316471662,0.1316273020556924,0.8679291164428453,0.15383753183023252,0.8282376182609607,0.010065620512794027,0.010065620512794027,0.14074642838056992,0.019657988991703235,0.15869940195862653,0.005709892056396271,0.035705878756969275,-0.023746981899747333,-0.10500385684417826,-0.3690851153323731,-1.1540067875974167,0.05202112250101543,0.11501289980829532,0.21228037747954343,0.3832049020386934,0.9078548680985401,0.49667185502223193,0.8844449581835407,1.0983095576177666,0.87029901267364,0.8143122157060098,0.0023177288654014916,0.010065620512794027,0.14074642838056992,-0.0004423810757092639,0.019657988991703235,0.15869940195862653,-0.0109540419811065,0.005709892056396271,0.035705878756969275,-0.009630474148021761,-0.023746981899747333,-0.10500385684417826,-0.036362109230624995,-0.3690851153323731,-1.1540067875974167,0.1316273020556924,0.05202112250101543,0.11501289980829532,0.15383753183023252,0.21228037747954343,0.3832049020386934,-0.49667185502223193,-1.0983095576177666,-0.8143122157060098
lta-volume-profile,LTA Volume Profile,XAUUSD,Long,1,2026-02-20 07:45:00,2026-02-20 07:56:39,-1.01,-102.5,2026-02-19 23:59:59.999999999,2026-02-19,4987.808,77.982,0.0023177288654014916,0.0023177288654014916,0.09665646404445266,-0.0004423810757092639,-0.010651338500395466,-0.0109540419811065,-0.2042949694399967,-0.009630474148021761,-0.12700357429922288,-0.036362109230624995,-0.3390801316471662,0.1316273020556924,0.8679291164428453,0.15383753183023252,0.8282376182609607,0.010065620512794027,0.010065620512794027,0.14074642838056992,0.019657988991703235,0.15869940195862653,0.005709892056396271,0.035705878756969275,-0.023746981899747333,-0.10500385684417826,-0.3690851153323731,-1.1540067875974167,0.05202112250101543,0.11501289980829532,0.21228037747954343,0.3832049020386934,0.9078548680985401,0.49667185502223193,0.8844449581835407,1.0983095576177666,0.87029901267364,0.8143122157060098,0.0023177288654014916,0.010065620512794027,0.14074642838056992,-0.0004423810757092639,0.019657988991703235,0.15869940195862653,-0.0109540419811065,0.005709892056396271,0.035705878756969275,-0.009630474148021761,-0.023746981899747333,-0.10500385684417826,-0.036362109230624995,-0.3690851153323731,-1.1540067875974167,0.1316273020556924,0.05202112250101543,0.11501289980829532,0.15383753183023252,0.21228037747954343,0.3832049020386934,-0.49667185502223193,-1.0983095576177666,-0.8143122157060098
lta-volume-profile,LTA Volume Profile,XAUUSD,Long,1,2026-02-20 08:30:00,2026-02-20 15:01:39,2.6,261.6,2026-02-19 23:59:59.999999999,2026-02-19,4987.808,77.982,0.0023177288654014916,0.0023177288654014916,0.09665646404445266,-0.0004423810757092639,-0.010651338500395466,-0.0109540419811065,-0.2042949694399967,-0.009630474148021761,-0.12700357429922288,-0.036362109230624995,-0.3390801316471662,0.1316273020556924,0.8679291164428453,0.15383753183023252,0.8282376182609607,0.010065620512794027,0.010065620512794027,0.14074642838056992,0.019657988991703235,0.15869940195862653,0.005709892056396271,0.035705878756969275,-0.023746981899747333,-0.10500385684417826,-0.3690851153323731,-1.1540067875974167,0.05202112250101543,0.11501289980829532,0.21228037747954343,0.3832049020386934,0.9078548680985401,0.49667185502223193,0.8844449581835407,1.0983095576177666,0.87029901267364,0.8143122157060098,0.0023177288654014916,0.010065620512794027,0.14074642838056992,-0.0004423810757092639,0.019657988991703235,0.15869940195862653,-0.0109540419811065,0.005709892056396271,0.035705878756969275,-0.009630474148021761,-0.023746981899747333,-0.10500385684417826,-0.036362109230624995,-0.3690851153323731,-1.1540067875974167,0.1316273020556924,0.05202112250101543,0.11501289980829532,0.15383753183023252,0.21228037747954343,0.3832049020386934,-0.49667185502223193,-1.0983095576177666,-0.8143122157060098
asia-breakout,Asia Breakout,XAUUSD,Long,1,2026-02-20 15:00:00,2026-02-20 15:06:19,-0.93,-126.41,2026-02-19 23:59:59.999999999,2026-02-19,4987.808,77.982,0.0023177288654014916,0.0023177288654014916,0.09665646404445266,-0.0004423810757092639,-0.010651338500395466,-0.0109540419811065,-0.2042949694399967,-0.009630474148021761,-0.12700357429922288,-0.036362109230624995,-0.3390801316471662,0.1316273020556924,0.8679291164428453,0.15383753183023252,0.8282376182609607,0.010065620512794027,0.010065620512794027,0.14074642838056992,0.019657988991703235,0.15869940195862653,0.005709892056396271,0.035705878756969275,-0.023746981899747333,-0.10500385684417826,-0.3690851153323731,-1.1540067875974167,0.05202112250101543,0.11501289980829532,0.21228037747954343,0.3832049020386934,0.9078548680985401,0.49667185502223193,0.8844449581835407,1.0983095576177666,0.87029901267364,0.8143122157060098,0.0023177288654014916,0.010065620512794027,0.14074642838056992,-0.0004423810757092639,0.019657988991703235,0.15869940195862653,-0.0109540419811065,0.005709892056396271,0.035705878756969275,-0.009630474148021761,-0.023746981899747333,-0.10500385684417826,-0.036362109230624995,-0.3690851153323731,-1.1540067875974167,0.1316273020556924,0.05202112250101543,0.11501289980829532,0.15383753183023252,0.21228037747954343,0.3832049020386934,-0.49667185502223193,-1.0983095576177666,-0.8143122157060098
xau-weakness,XAU Weakness,XAUUSD,Long,1,2026-02-20 10:32:39,2026-02-20 15:06:29,-0.93,-191.14,2026-02-19 23:59:59.999999999,2026-02-19,4987.808,77.982,0.0023177288654014916,0.0023177288654014916,0.09665646404445266,-0.0004423810757092639,-0.010651338500395466,-0.0109540419811065,-0.2042949694399967,-0.009630474148021761,-0.12700357429922288,-0.036362109230624995,-0.3390801316471662,0.1316273020556924,0.8679291164428453,0.15383753183023252,0.8282376182609607,0.010065620512794027,0.010065620512794027,0.14074642838056992,0.019657988991703235,0.15869940195862653,0.005709892056396271,0.035705878756969275,-0.023746981899747333,-0.10500385684417826,-0.3690851153323731,-1.1540067875974167,0.05202112250101543,0.11501289980829532,0.21228037747954343,0.3832049020386934,0.9078548680985401,0.49667185502223193,0.8844449581835407,1.0983095576177666,0.87029901267364,0.8143122157060098,0.0023177288654014916,0.010065620512794027,0.14074642838056992,-0.0004423810757092639,0.019657988991703235,0.15869940195862653,-0.0109540419811065,0.005709892056396271,0.035705878756969275,-0.009630474148021761,-0.023746981899747333,-0.10500385684417826,-0.036362109230624995,-0.3690851153323731,-1.1540067875974167,0.1316273020556924,0.05202112250101543,0.11501289980829532,0.15383753183023252,0.21228037747954343,0.3832049020386934,-0.49667185502223193,-1.0983095576177666,-0.8143122157060098
lta-volume-profile,LTA Volume Profile,XAUUSD,Long,1,2026-02-20 15:30:00,2026-02-22 23:11:30,2.24,231.32,2026-02-19 23:59:59.999999999,2026-02-19,4987.808,77.982,0.0023177288654014916,0.0023177288654014916,0.09665646404445266,-0.0004423810757092639,-0.010651338500395466,-0.0109540419811065,-0.2042949694399967,-0.009630474148021761,-0.12700357429922288,-0.036362109230624995,-0.3390801316471662,0.1316273020556924,0.8679291164428453,0.15383753183023252,0.8282376182609607,0.010065620512794027,0.010065620512794027,0.14074642838056992,0.019657988991703235,0.15869940195862653,0.005709892056396271,0.035705878756969275,-0.023746981899747333,-0.10500385684417826,-0.3690851153323731,-1.1540067875974167,0.05202112250101543,0.11501289980829532,0.21228037747954343,0.3832049020386934,0.9078548680985401,0.49667185502223193,0.8844449581835407,1.0983095576177666,0.87029901267364,0.8143122157060098,0.0023177288654014916,0.010065620512794027,0.14074642838056992,-0.0004423810757092639,0.019657988991703235,0.15869940195862653,-0.0109540419811065,0.005709892056396271,0.035705878756969275,-0.009630474148021761,-0.023746981899747333,-0.10500385684417826,-0.036362109230624995,-0.3690851153323731,-1.1540067875974167,0.1316273020556924,0.05202112250101543,0.11501289980829532,0.15383753183023252,0.21228037747954343,0.3832049020386934,-0.49667185502223193,-1.0983095576177666,-0.8143122157060098
ema3,EMA3,XAUUSD,Long,1,2026-02-20 16:00:00,2026-02-22 23:44:27,1.6,229.12,2026-02-19 23:59:59.999999999,2026-02-19,4987.808,77.982,0.0023177288654014916,0.0023177288654014916,0.09665646404445266,-0.0004423810757092639,-0.010651338500395466,-0.0109540419811065,-0.2042949694399967,-0.009630474148021761,-0.12700357429922288,-0.036362109230624995,-0.3390801316471662,0.1316273020556924,0.8679291164428453,0.15383753183023252,0.8282376182609607,0.010065620512794027,0.010065620512794027,0.14074642838056992,0.019657988991703235,0.15869940195862653,0.005709892056396271,0.035705878756969275,-0.023746981899747333,-0.10500385684417826,-0.3690851153323731,-1.1540067875974167,0.05202112250101543,0.11501289980829532,0.21228037747954343,0.3832049020386934,0.9078548680985401,0.49667185502223193,0.8844449581835407,1.0983095576177666,0.87029901267364,0.8143122157060098,0.0023177288654014916,0.010065620512794027,0.14074642838056992,-0.0004423810757092639,0.019657988991703235,0.15869940195862653,-0.0109540419811065,0.005709892056396271,0.035705878756969275,-0.009630474148021761,-0.023746981899747333,-0.10500385684417826,-0.036362109230624995,-0.3690851153323731,-1.1540067875974167,0.1316273020556924,0.05202112250101543,0.11501289980829532,0.15383753183023252,0.21228037747954343,0.3832049020386934,-0.49667185502223193,-1.0983095576177666,-0.8143122157060098
xau-trend-progression,XAU Trend Progression,XAUUSD,Long,1,2026-02-20 16:00:00,2026-02-23 23:02:26,2.22,391.07,2026-02-19 23:59:59.999999999,2026-02-19,4987.808,77.982,0.0023177288654014916,0.0023177288654014916,0.09665646404445266,-0.0004423810757092639,-0.010651338500395466,-0.0109540419811065,-0.2042949694399967,-0.009630474148021761,-0.12700357429922288,-0.036362109230624995,-0.3390801316471662,0.1316273020556924,0.8679291164428453,0.15383753183023252,0.8282376182609607,0.010065620512794027,0.010065620512794027,0.14074642838056992,0.019657988991703235,0.15869940195862653,0.005709892056396271,0.035705878756969275,-0.023746981899747333,-0.10500385684417826,-0.3690851153323731,-1.1540067875974167,0.05202112250101543,0.11501289980829532,0.21228037747954343,0.3832049020386934,0.9078548680985401,0.49667185502223193,0.8844449581835407,1.0983095576177666,0.87029901267364,0.8143122157060098,0.0023177288654014916,0.010065620512794027,0.14074642838056992,-0.0004423810757092639,0.019657988991703235,0.15869940195862653,-0.0109540419811065,0.005709892056396271,0.035705878756969275,-0.009630474148021761,-0.023746981899747333,-0.10500385684417826,-0.036362109230624995,-0.3690851153323731,-1.1540067875974167,0.1316273020556924,0.05202112250101543,0.11501289980829532,0.15383753183023252,0.21228037747954343,0.3832049020386934,-0.49667185502223193,-1.0983095576177666,-0.8143122157060098
lta-volume-profile,LTA Volume Profile,XAUUSD,Long,1,2026-03-03 02:15:00,2026-03-03 05:48:31,-0.87,-96.16,2026-03-02 23:59:59.999999999,2026-03-02,5345.828,90.085,-0.007689834978819476,-0.007689834978819476,-0.3153154600002275,0.0306295369022056,0.7251169347976598,0.03796362551307553,0.6961629772647299,0.07163763778159549,0.9289011520439,0.07322462510292382,0.6713830980551074,0.14692353885349796,0.9525540534953509,0.18109525867709308,0.958649167798582,-0.06125846260262513,-0.06125846260262513,-0.8410632276759316,0.021316788545335363,0.1689754851981273,0.03211365326066318,0.19718199851459622,0.15434125875295113,0.6701076720861849,0.14253316502541757,0.43758606512621656,-0.02368357108733221,-0.05141380476047338,0.26460577127119933,0.4690144674925954,0.876996796810098,-0.6916023497998005,0.894632339050702,0.3558760920080501,0.8741597903014399,0.3785050628039752,-0.007689834978819476,-0.06125846260262513,-0.8410632276759316,0.0306295369022056,0.021316788545335363,0.1689754851981273,0.03796362551307553,0.03211365326066318,0.19718199851459622,0.07163763778159549,0.15434125875295113,0.6701076720861849,0.07322462510292382,0.14253316502541757,0.43758606512621656,0.14692353885349796,-0.02368357108733221,-0.05141380476047338,0.18109525867709308,0.26460577127119933,0.4690144674925954,0.6916023497998005,-0.3558760920080501,-0.3785050628039752
