slug,orb_minutes,cutoff_minutes,reward_risk,require_bullish_breakout,direction,training_initial_balance,training_final_balance,training_return_pct,training_profit_factor,training_win_rate_pct,training_max_drawdown_pct,training_trades,training_wins,training_losses,training_gross_profit,training_gross_loss,validation_initial_balance,validation_final_balance,validation_return_pct,validation_profit_factor,validation_win_rate_pct,validation_max_drawdown_pct,validation_trades,validation_wins,validation_losses,validation_gross_profit,validation_gross_loss,locked_initial_balance,locked_final_balance,locked_return_pct,locked_profit_factor,locked_win_rate_pct,locked_max_drawdown_pct,locked_trades,locked_wins,locked_losses,locked_gross_profit,locked_gross_loss,full_initial_balance,full_final_balance,full_return_pct,full_profit_factor,full_win_rate_pct,full_max_drawdown_pct,full_trades,full_wins,full_losses,full_gross_profit,full_gross_loss,eligible,score
orb45-cut90-rr0.75-bull0-long,45,90,0.75,False,long,10000.0,11837.490750960447,18.374907509604466,1.1711566533353477,59.46666666666667,8.770327821939345,375,223,152,12573.215685709254,-10735.724934748805,10000.0,9930.073056717227,-0.6992694328277316,0.9839403909945944,55.39568345323741,7.534506886271621,139,77,62,4284.285121234369,-4354.212064517134,10000.0,10625.752244911204,6.257522449112041,1.3158968631076113,58.24175824175825,5.078441590652628,91,53,38,2606.6273911707294,-1980.8751462595171,10000.0,12490.26871374684,24.902687137468394,1.1366891466451874,58.34710743801653,9.108154692650574,605,353,252,20708.75039182044,-18218.48167807358,False,-0.6992694328277316
orb45-cut90-rr0.75-bull1-long,45,90,0.75,True,long,10000.0,11837.490750960447,18.374907509604466,1.1711566533353477,59.46666666666667,8.770327821939345,375,223,152,12573.215685709254,-10735.724934748805,10000.0,9930.073056717227,-0.6992694328277316,0.9839403909945944,55.39568345323741,7.534506886271621,139,77,62,4284.285121234369,-4354.212064517134,10000.0,10625.752244911204,6.257522449112041,1.3158968631076113,58.24175824175825,5.078441590652628,91,53,38,2606.6273911707294,-1980.8751462595171,10000.0,12490.26871374684,24.902687137468394,1.1366891466451874,58.34710743801653,9.108154692650574,605,353,252,20708.75039182044,-18218.48167807358,False,-0.6992694328277316
orb45-cut60-rr1-bull0-long,45,60,1.0,False,long,10000.0,11787.43992890769,17.874399289076905,1.25714694522304,59.91189427312775,5.090525535157031,227,136,91,8738.484699660568,-6951.044770752879,10000.0,9927.430506568622,-0.7256949343137808,0.9749655514851909,52.22222222222223,4.805704843730318,90,47,43,2826.215889775421,-2898.7853832067926,10000.0,10674.157411018567,6.741574110185655,1.6987777506097466,62.0,2.1919741668264083,50,31,19,1638.9239772555504,-964.7665662369826,10000.0,12490.79127286208,24.907912728620786,1.2166483674698574,58.31062670299727,5.430711743072704,367,214,153,13987.721999601219,-11496.930726739143,False,-0.7256949343137808
orb45-cut60-rr1-bull1-long,45,60,1.0,True,long,10000.0,11787.43992890769,17.874399289076905,1.25714694522304,59.91189427312775,5.090525535157031,227,136,91,8738.484699660568,-6951.044770752879,10000.0,9927.430506568622,-0.7256949343137808,0.9749655514851909,52.22222222222223,4.805704843730318,90,47,43,2826.215889775421,-2898.7853832067926,10000.0,10674.157411018567,6.741574110185655,1.6987777506097466,62.0,2.1919741668264083,50,31,19,1638.9239772555504,-964.7665662369826,10000.0,12490.79127286208,24.907912728620786,1.2166483674698574,58.31062670299727,5.430711743072704,367,214,153,13987.721999601219,-11496.930726739143,False,-0.7256949343137808
orb45-cut120-rr1-bull0-long,45,120,1.0,False,long,10000.0,12033.130458130709,20.331304581307073,1.1548255208168474,56.25,9.045550570990809,464,261,203,15164.88320408676,-13131.752745956048,10000.0,9911.335658355785,-0.8866434164421455,0.9826729338827185,53.70370370370371,6.9662589769837355,162,87,75,5028.4363287219985,-5117.10067036622,10000.0,10618.327833777124,6.183278337771236,1.2310140698288854,56.03448275862068,3.737154137022309,116,65,51,3294.908676818946,-2676.5808430418247,10000.0,12663.884449148998,26.638844491489987,1.1184926356386324,55.660377358490564,9.045550570990809,742,413,329,25145.319137402847,-22481.434688253867,False,-0.8866434164421455
orb45-cut120-rr1-bull1-long,45,120,1.0,True,long,10000.0,12033.130458130709,20.331304581307073,1.1548255208168474,56.25,9.045550570990809,464,261,203,15164.88320408676,-13131.752745956048,10000.0,9911.335658355785,-0.8866434164421455,0.9826729338827185,53.70370370370371,6.9662589769837355,162,87,75,5028.4363287219985,-5117.10067036622,10000.0,10618.327833777124,6.183278337771236,1.2310140698288854,56.03448275862068,3.737154137022309,116,65,51,3294.908676818946,-2676.5808430418247,10000.0,12663.884449148998,26.638844491489987,1.1184926356386324,55.660377358490564,9.045550570990809,742,413,329,25145.319137402847,-22481.434688253867,False,-0.8866434164421455
orb15-cut330-rr1.25-bull0-long,15,330,1.25,False,long,10000.0,9908.564438465924,-0.9143556153407562,0.9970071901579078,50.256410256410255,18.346567555584464,780,392,388,30460.308905527574,-30551.744467061682,10000.0,12459.12176602872,24.5912176602872,1.2271704673230563,51.8796992481203,9.613412938731928,266,138,128,13284.128180844218,-10825.006414815498,10000.0,11221.881374396227,12.218813743962276,1.1629209688191342,55.8974358974359,7.525876275157387,195,109,86,8721.72245226682,-7499.841077870602,10000.0,13853.638213620696,38.53638213620696,1.0762545884539052,51.49073327961321,18.346567555584464,1241,639,602,54390.114663822715,-50536.476450202084,False,-0.9143556153407562
orb30-cut120-rr1.5-bull0-long,30,120,1.5,False,long,10000.0,12333.554562304711,23.335545623047118,1.1194124744666627,53.65418894830659,11.209562578950905,561,301,260,21875.520950047667,-19541.966387742934,10000.0,9895.085679847458,-1.0491432015254265,0.9859756613417103,51.02040816326531,8.976713778283814,196,100,96,7375.960372682595,-7480.874692835144,10000.0,10205.37939034026,2.053793903402612,1.0475364755422536,56.42857142857143,6.0504101100923116,140,79,61,4525.838322086029,-4320.458931745784,10000.0,12454.80616428888,24.548061642888808,1.0721125850563507,53.51170568561873,11.209562578950905,897,480,417,36496.1064778288,-34041.300313539876,False,-1.0491432015254265
orb30-cut120-rr1.5-bull1-long,30,120,1.5,True,long,10000.0,12333.558367233398,23.33558367233397,1.1194126519351233,53.65418894830659,11.209562578950983,561,301,260,21875.527575833166,-19541.96920859975,10000.0,9895.085679847458,-1.0491432015254265,0.9859756613417103,51.02040816326531,8.976713778283814,196,100,96,7375.960372682595,-7480.874692835144,10000.0,10205.37939034026,2.053793903402612,1.0475364755422536,56.42857142857143,6.0504101100923116,140,79,61,4525.838322086029,-4320.458931745784,10000.0,12454.81000662396,24.5481000662396,1.0721126824777174,53.51170568561873,11.209562578950983,897,480,417,36496.1176140971,-34041.307607473085,False,-1.0491432015254265
orb45-cut120-rr1.25-bull0-long,45,120,1.25,False,long,10000.0,11759.091904649484,17.590919046494836,1.1291387322724873,55.38793103448276,8.7078280660442,464,257,207,15380.813859746091,-13621.72195509661,10000.0,9884.691979348834,-1.1530802065116585,0.9778090714481825,53.086419753086425,7.050275155582364,162,86,76,5080.87024570295,-5196.178266354122,10000.0,10584.184770642732,5.841847706427328,1.2181007783972722,56.03448275862068,3.737154137022297,116,65,51,3262.6931874198226,-2678.5084167770933,10000.0,12302.527319967061,23.025273199670604,1.1007877025534123,54.98652291105122,8.7078280660442,742,408,334,25147.847350422806,-22845.32003045572,False,-1.1530802065116585
orb45-cut120-rr1.25-bull1-long,45,120,1.25,True,long,10000.0,11759.091904649484,17.590919046494836,1.1291387322724873,55.38793103448276,8.7078280660442,464,257,207,15380.813859746091,-13621.72195509661,10000.0,9884.691979348834,-1.1530802065116585,0.9778090714481825,53.086419753086425,7.050275155582364,162,86,76,5080.87024570295,-5196.178266354122,10000.0,10584.184770642732,5.841847706427328,1.2181007783972722,56.03448275862068,3.737154137022297,116,65,51,3262.6931874198226,-2678.5084167770933,10000.0,12302.527319967061,23.025273199670604,1.1007877025534123,54.98652291105122,8.7078280660442,742,408,334,25147.847350422806,-22845.32003045572,False,-1.1530802065116585
orb45-cut60-rr0.5-bull0-long,45,60,0.5,False,long,10000.0,11413.337571388654,14.133375713886554,1.2410829728780117,66.96035242290749,5.659693779421657,227,152,75,7275.790462675173,-5862.452891286523,10000.0,9875.440924977167,-1.2455907502283314,0.949446810427894,58.88888888888889,6.636932619272395,90,53,37,2339.362115254751,-2463.921190277583,10000.0,10590.745878565958,5.907458785659592,1.696850060295373,68.0,2.1392970822485218,50,34,16,1438.4833076415307,-847.737429075573,10000.0,11937.014058588235,19.370140585882357,1.2011414482991085,65.12261580381471,8.170877621263068,367,239,128,11567.122994205443,-9630.10893561721,False,-1.2455907502283314
orb45-cut60-rr0.5-bull1-long,45,60,0.5,True,long,10000.0,11413.337571388654,14.133375713886554,1.2410829728780117,66.96035242290749,5.659693779421657,227,152,75,7275.790462675173,-5862.452891286523,10000.0,9875.440924977167,-1.2455907502283314,0.949446810427894,58.88888888888889,6.636932619272395,90,53,37,2339.362115254751,-2463.921190277583,10000.0,10590.745878565958,5.907458785659592,1.696850060295373,68.0,2.1392970822485218,50,34,16,1438.4833076415307,-847.737429075573,10000.0,11937.014058588235,19.370140585882357,1.2011414482991085,65.12261580381471,8.170877621263068,367,239,128,11567.122994205443,-9630.10893561721,False,-1.2455907502283314
orb45-cut90-rr1-bull0-long,45,90,1.0,False,long,10000.0,11615.641923335701,16.156419233357,1.1497363573821808,57.06666666666666,9.187335657776886,375,214,161,12405.5526142443,-10789.910690908597,10000.0,9865.233237768347,-1.3476676223165285,0.9700506348288496,53.23741007194245,8.00795084798025,139,74,65,4365.053566563796,-4499.8203287954575,10000.0,10631.811135418431,6.318111354184319,1.3134326012855506,57.14285714285714,5.078441590652645,91,52,39,2647.591028215309,-2015.7798927968759,10000.0,12183.100482216594,21.831004822165934,1.1191216754124904,56.19834710743802,9.460620521931965,605,340,265,20509.744014193537,-18326.64353197696,False,-1.3476676223165285
orb45-cut90-rr1-bull1-long,45,90,1.0,True,long,10000.0,11615.641923335701,16.156419233357,1.1497363573821808,57.06666666666666,9.187335657776886,375,214,161,12405.5526142443,-10789.910690908597,10000.0,9865.233237768347,-1.3476676223165285,0.9700506348288496,53.23741007194245,8.00795084798025,139,74,65,4365.053566563796,-4499.8203287954575,10000.0,10631.811135418431,6.318111354184319,1.3134326012855506,57.14285714285714,5.078441590652645,91,52,39,2647.591028215309,-2015.7798927968759,10000.0,12183.100482216594,21.831004822165934,1.1191216754124904,56.19834710743802,9.460620521931965,605,340,265,20509.744014193537,-18326.64353197696,False,-1.3476676223165285
orb45-cut90-rr0.5-bull0-long,45,90,0.5,False,long,10000.0,11099.822549673869,10.998225496738678,1.1151398023772292,63.733333333333334,8.767990672877094,375,239,136,10651.88471207483,-9552.062162400975,10000.0,9855.448252681814,-1.4455174731818676,0.9624998400358413,61.15107913669065,8.7674304085822,139,85,54,3710.1450714776042,-3854.6968187957796,10000.0,10835.349689004359,8.353496890043587,1.482399009401386,65.93406593406593,3.973567875734892,91,60,31,2567.0068290987056,-1731.6571400943528,10000.0,11853.19283144145,18.531928314414504,1.1178498644217336,63.47107438016529,9.304586977480026,605,384,221,17578.224341105815,-15725.031509664379,False,-1.4455174731818676
orb45-cut90-rr0.5-bull1-long,45,90,0.5,True,long,10000.0,11099.822549673869,10.998225496738678,1.1151398023772292,63.733333333333334,8.767990672877094,375,239,136,10651.88471207483,-9552.062162400975,10000.0,9855.448252681814,-1.4455174731818676,0.9624998400358413,61.15107913669065,8.7674304085822,139,85,54,3710.1450714776042,-3854.6968187957796,10000.0,10835.349689004359,8.353496890043587,1.482399009401386,65.93406593406593,3.973567875734892,91,60,31,2567.0068290987056,-1731.6571400943528,10000.0,11853.19283144145,18.531928314414504,1.1178498644217336,63.47107438016529,9.304586977480026,605,384,221,17578.224341105815,-15725.031509664379,False,-1.4455174731818676
orb30-cut330-rr0.5-bull0-long,30,330,0.5,False,long,10000.0,10948.497818893458,9.48497818893459,1.0520550327504352,61.60337552742617,11.518448069154342,711,438,273,19169.556740147018,-18221.058921253556,10000.0,9836.29141341229,-1.6370858658771081,0.9766948636676913,60.55776892430279,10.283174810547406,251,152,99,6860.862488791268,-7024.571075378967,10000.0,10763.728062893962,7.6372806289396244,1.1875179577638921,64.36781609195403,5.027091065176071,174,112,62,4836.5543244490655,-4072.8262615551043,10000.0,11591.740231648697,15.917402316486973,1.0525360755752944,61.79577464788733,11.518448069154342,1136,702,434,31889.78237161479,-30298.042139966077,False,-1.6370858658771081
orb30-cut330-rr0.5-bull1-long,30,330,0.5,True,long,10000.0,10947.393094333456,9.473930943334551,1.051996662028118,61.60337552742617,11.518448069154335,711,438,273,19167.66065345329,-18220.267559119853,10000.0,9836.29141341229,-1.6370858658771081,0.9766948636676913,60.55776892430279,10.283174810547406,251,152,99,6860.862488791268,-7024.571075378967,10000.0,10763.728062893962,7.6372806289396244,1.1875179577638921,64.36781609195403,5.027091065176071,174,112,62,4836.5543244490655,-4072.8262615551043,10000.0,11590.570602687845,15.905706026878441,1.0525009543452575,61.79577464788733,11.518448069154335,1136,702,434,31886.60278960543,-30296.03218691762,False,-1.6370858658771081
orb45-cut60-rr0.75-bull0-long,45,60,0.75,False,long,10000.0,12098.597256511926,20.98597256511927,1.3121780877253053,62.99559471365639,5.2037969144006215,227,143,84,8821.033388411659,-6722.436131899709,10000.0,9831.83708744544,-1.6816291255456028,0.9393693148659115,53.333333333333336,5.041334569936104,90,48,42,2605.3982336317235,-2773.561146186286,10000.0,10561.987734070924,5.619877340709234,1.5870055205143043,62.0,2.139297082248514,50,31,19,1519.368396485375,-957.3806624144507,10000.0,12563.636207900068,25.636362079000683,1.2285517499078848,60.49046321525886,6.151753601664617,367,222,145,13780.510324739425,-11216.874116839335,False,-1.6816291255456028
orb45-cut60-rr0.75-bull1-long,45,60,0.75,True,long,10000.0,12098.597256511926,20.98597256511927,1.3121780877253053,62.99559471365639,5.2037969144006215,227,143,84,8821.033388411659,-6722.436131899709,10000.0,9831.83708744544,-1.6816291255456028,0.9393693148659115,53.333333333333336,5.041334569936104,90,48,42,2605.3982336317235,-2773.561146186286,10000.0,10561.987734070924,5.619877340709234,1.5870055205143043,62.0,2.139297082248514,50,31,19,1519.368396485375,-957.3806624144507,10000.0,12563.636207900068,25.636362079000683,1.2285517499078848,60.49046321525886,6.151753601664617,367,222,145,13780.510324739425,-11216.874116839335,False,-1.6816291255456028
orb45-cut330-rr0.5-bull0-long,45,330,0.5,False,long,10000.0,10925.41406215641,9.254140621564089,1.0628991160706764,59.84615384615385,9.59325471869504,650,389,261,15638.086035425193,-14712.67197326877,10000.0,9827.763857385175,-1.7223614261482556,0.9698991215467623,59.307359307359306,7.69410865174107,231,137,94,5549.727848648782,-5721.963991263611,10000.0,11226.333516235021,12.26333516235021,1.4326659376137005,63.69426751592356,3.562527112578537,157,100,57,4060.699269635075,-2834.3657534000704,10000.0,12053.982543674134,20.53982543674133,1.0855559382229611,60.308285163776496,9.59325471869504,1038,626,412,26061.463337367244,-24007.48079369311,False,-1.7223614261482556
orb45-cut330-rr0.5-bull1-long,45,330,0.5,True,long,10000.0,10924.460889077984,9.244608890779826,1.0628359830831826,59.84615384615385,9.59325471869509,650,389,261,15636.745852522927,-14712.28496344494,10000.0,9827.763857385175,-1.7223614261482556,0.9698991215467623,59.307359307359306,7.69410865174107,231,137,94,5549.727848648782,-5721.963991263611,10000.0,11226.333516235021,12.26333516235021,1.4326659376137005,63.69426751592356,3.562527112578537,157,100,57,4060.699269635075,-2834.3657534000704,10000.0,12052.930910154078,20.529309101540782,1.0855164009024876,60.308285163776496,9.59325471869509,1038,626,412,26059.21378090952,-24006.282870755473,False,-1.7223614261482556
orb45-cut60-rr1.25-bull0-long,45,60,1.25,False,long,10000.0,11413.048778716486,14.130487787164858,1.1959756559702257,58.590308370044056,4.957427479138468,227,133,94,8623.376876463319,-7210.328097746833,10000.0,9824.609322519827,-1.7539067748017279,0.9408483645055554,51.11111111111111,5.843453469578241,90,46,44,2789.712079427453,-2965.1027569076255,10000.0,10833.66887333997,8.3366887333997,1.8562258358092414,62.0,2.1919741668264185,50,31,19,1807.3242320947588,-973.6553587547911,10000.0,12147.656991689617,21.47656991689617,1.1837777890162267,57.22070844686649,7.1541333963586,367,210,157,13833.818867867081,-11686.161876177466,False,-1.7539067748017279
orb45-cut60-rr1.25-bull1-long,45,60,1.25,True,long,10000.0,11413.048778716486,14.130487787164858,1.1959756559702257,58.590308370044056,4.957427479138468,227,133,94,8623.376876463319,-7210.328097746833,10000.0,9824.609322519827,-1.7539067748017279,0.9408483645055554,51.11111111111111,5.843453469578241,90,46,44,2789.712079427453,-2965.1027569076255,10000.0,10833.66887333997,8.3366887333997,1.8562258358092414,62.0,2.1919741668264185,50,31,19,1807.3242320947588,-973.6553587547911,10000.0,12147.656991689617,21.47656991689617,1.1837777890162267,57.22070844686649,7.1541333963586,367,210,157,13833.818867867081,-11686.161876177466,False,-1.7539067748017279
orb45-cut180-rr1.5-bull0-long,45,180,1.5,False,long,10000.0,11672.336640795344,16.723366407953442,1.1086180010789817,54.6617915904936,9.594643118453602,547,299,248,17068.832840161966,-15396.496199366626,10000.0,9821.534054529822,-1.7846594547017758,0.9697482310258098,53.403141361256544,6.586113879114097,191,102,89,5720.889745842708,-5899.35569131288,10000.0,10697.216823638164,6.972168236381648,1.236624273141424,57.03703703703704,3.6512142599549686,135,77,58,3643.731204356199,-2946.51438071804,10000.0,12263.316303655709,22.633163036557093,1.0882029845906356,54.75372279495991,9.594643118453602,873,478,395,27923.630568078304,-25660.314264422574,False,-1.7846594547017758
orb45-cut180-rr1.5-bull1-long,45,180,1.5,True,long,10000.0,11672.336640795344,16.723366407953442,1.1086180010789817,54.6617915904936,9.594643118453602,547,299,248,17068.832840161966,-15396.496199366626,10000.0,9821.534054529822,-1.7846594547017758,0.9697482310258098,53.403141361256544,6.586113879114097,191,102,89,5720.889745842708,-5899.35569131288,10000.0,10697.216823638164,6.972168236381648,1.236624273141424,57.03703703703704,3.6512142599549686,135,77,58,3643.731204356199,-2946.51438071804,10000.0,12263.316303655709,22.633163036557093,1.0882029845906356,54.75372279495991,9.594643118453602,873,478,395,27923.630568078304,-25660.314264422574,False,-1.7846594547017758
orb45-cut120-rr0.5-bull0-long,45,120,0.5,False,long,10000.0,11187.43291405726,11.874329140572604,1.1018640840901406,62.5,8.099721349555814,464,290,174,12844.465170946753,-11657.03225688948,10000.0,9810.101151650417,-1.8989884834958337,0.957213941938504,61.111111111111114,7.587514449515832,162,99,63,4248.43590257888,-4438.33475092846,10000.0,10776.086522879505,7.760865228795044,1.3265788453719358,63.793103448275865,3.493487364442395,116,74,42,3152.5004697034237,-2376.4139468239073,10000.0,11826.738634619916,18.267386346199153,1.094991737940056,62.3989218328841,8.099721349555814,742,463,279,21057.23882583322,-19230.50019121329,False,-1.8989884834958337
orb45-cut120-rr0.5-bull1-long,45,120,0.5,True,long,10000.0,11187.43291405726,11.874329140572604,1.1018640840901406,62.5,8.099721349555814,464,290,174,12844.465170946753,-11657.03225688948,10000.0,9810.101151650417,-1.8989884834958337,0.957213941938504,61.111111111111114,7.587514449515832,162,99,63,4248.43590257888,-4438.33475092846,10000.0,10776.086522879505,7.760865228795044,1.3265788453719358,63.793103448275865,3.493487364442395,116,74,42,3152.5004697034237,-2376.4139468239073,10000.0,11826.738634619916,18.267386346199153,1.094991737940056,62.3989218328841,8.099721349555814,742,463,279,21057.23882583322,-19230.50019121329,False,-1.8989884834958337
orb45-cut330-rr1.5-bull0-long,45,330,1.5,False,long,10000.0,11278.42547182073,12.7842547182073,1.076626305576258,53.69230769230769,11.851602840985404,650,349,301,17962.323543201343,-16683.898071380594,10000.0,9793.328331128456,-2.066716688715442,0.9685984289778694,52.38095238095239,7.595351419830301,231,121,110,6374.899320869852,-6581.570989741412,10000.0,11009.02299123641,10.090229912364101,1.3201279927806722,57.324840764331206,3.3075327995412955,157,90,67,4160.95913550143,-3151.9361442650184,10000.0,12159.831801125429,21.598318011254293,1.078287985128747,53.94990366088632,11.851602840985404,1038,560,478,29748.12389439463,-27588.29209326924,False,-2.066716688715442
orb45-cut330-rr1.5-bull1-long,45,330,1.5,True,long,10000.0,11277.441500735938,12.774415007359385,1.076569886201151,53.69230769230769,11.859293229523555,650,349,301,17960.782225313214,-16683.3407245773,10000.0,9793.328331128456,-2.066716688715442,0.9685984289778694,52.38095238095239,7.595351419830301,231,121,110,6374.899320869852,-6581.570989741412,10000.0,11009.02299123641,10.090229912364101,1.3201279927806722,57.324840764331206,3.3075327995412955,157,90,67,4160.95913550143,-3151.9361442650184,10000.0,12158.770932929028,21.587709329290284,1.0782538109303978,53.94990366088632,11.859293229523555,1038,560,478,29745.55434018169,-27586.7834072527,False,-2.066716688715442
orb45-cut90-rr1.25-bull0-long,45,90,1.25,False,long,10000.0,11184.640918045336,11.846409180453366,1.1055529011625305,56.00000000000001,10.953017717236964,375,210,165,12407.83710685715,-11223.19618881181,10000.0,9766.013857836593,-2.3398614216340707,0.9486926955494459,52.51798561151079,8.391473135079663,139,73,66,4326.4978799293385,-4560.484022092738,10000.0,10642.434449866765,6.424344498667645,1.3179705749898498,57.14285714285714,5.078441590652645,91,52,39,2662.855521493523,-2020.4210716267553,10000.0,11624.662846504447,16.246628465044477,1.0876735218533629,55.371900826446286,10.953017717236964,605,335,270,20155.489624762024,-18530.826778257575,False,-2.3398614216340707
orb45-cut90-rr1.25-bull1-long,45,90,1.25,True,long,10000.0,11184.640918045336,11.846409180453366,1.1055529011625305,56.00000000000001,10.953017717236964,375,210,165,12407.83710685715,-11223.19618881181,10000.0,9766.013857836593,-2.3398614216340707,0.9486926955494459,52.51798561151079,8.391473135079663,139,73,66,4326.4978799293385,-4560.484022092738,10000.0,10642.434449866765,6.424344498667645,1.3179705749898498,57.14285714285714,5.078441590652645,91,52,39,2662.855521493523,-2020.4210716267553,10000.0,11624.662846504447,16.246628465044477,1.0876735218533629,55.371900826446286,10.953017717236964,605,335,270,20155.489624762024,-18530.826778257575,False,-2.3398614216340707
orb45-cut60-rr1.5-bull0-long,45,60,1.5,False,long,10000.0,11693.00853594073,16.9300853594073,1.2320237579809854,58.590308370044056,4.957427479138466,227,133,94,8989.711902323914,-7296.703366383182,10000.0,9765.559048467914,-2.3444095153208555,0.9205338442205423,51.11111111111111,5.929871269704176,90,46,44,2715.757774359977,-2950.198725892074,10000.0,10836.915529229438,8.369155292294383,1.8586557436664304,62.0,2.1919741668264145,50,31,19,1811.5966344367914,-974.6811052073532,10000.0,12374.540040728067,23.74540040728066,1.200225149430837,57.22070844686649,7.256909410104095,367,210,157,14233.889615334325,-11859.349574606256,False,-2.3444095153208555
orb45-cut60-rr1.5-bull1-long,45,60,1.5,True,long,10000.0,11693.00853594073,16.9300853594073,1.2320237579809854,58.590308370044056,4.957427479138466,227,133,94,8989.711902323914,-7296.703366383182,10000.0,9765.559048467914,-2.3444095153208555,0.9205338442205423,51.11111111111111,5.929871269704176,90,46,44,2715.757774359977,-2950.198725892074,10000.0,10836.915529229438,8.369155292294383,1.8586557436664304,62.0,2.1919741668264145,50,31,19,1811.5966344367914,-974.6811052073532,10000.0,12374.540040728067,23.74540040728066,1.200225149430837,57.22070844686649,7.256909410104095,367,210,157,14233.889615334325,-11859.349574606256,False,-2.3444095153208555
orb15-cut180-rr1.25-bull1-long,15,180,1.25,True,long,10000.0,9678.876608428282,-3.211233915717182,0.9891334418656131,49.78962131837307,20.737634653743932,713,355,358,29230.404111473137,-29551.52750304491,10000.0,12969.22893360565,29.692289336056497,1.2889800323444942,54.008438818565395,8.753298098774668,237,128,109,13244.087405716318,-10274.858472110674,10000.0,10987.801106853763,9.878011068537628,1.1378880459538245,55.55555555555556,7.52587627515736,180,100,80,8151.591847528656,-7163.790740674894,10000.0,13792.719347317867,37.927193473178676,1.0782181900443524,51.592920353982294,20.737634653743932,1130,583,547,52281.68777227426,-48488.968424956416,False,-3.211233915717182
orb30-cut120-rr0.5-bull0-long,30,120,0.5,False,long,10000.0,11174.883840872686,11.748838408726868,1.0748637096171407,63.27985739750446,9.782169643859923,561,355,206,16868.52027541663,-15693.636434543952,10000.0,9672.700126365791,-3.272998736342092,0.9453606547441727,62.244897959183675,10.044544120702358,196,122,74,5662.886723620316,-5990.186597254536,10000.0,10444.279418237042,4.442794182370413,1.1223765430025907,64.28571428571429,5.043365349481726,140,90,50,4074.7089706360916,-3630.4295523990527,10000.0,11289.357434287418,12.893574342874171,1.0490030506810084,63.21070234113713,10.044544120702406,897,567,330,27601.1363208846,-26311.778886597192,False,-3.272998736342092
orb30-cut120-rr0.5-bull1-long,30,120,0.5,True,long,10000.0,11174.887288348937,11.748872883489359,1.074863921557351,63.27985739750446,9.782169643859953,561,355,206,16868.525344016052,-15693.638055667128,10000.0,9672.700126365791,-3.272998736342092,0.9453606547441727,62.244897959183675,10.044544120702358,196,122,74,5662.886723620316,-5990.186597254536,10000.0,10444.279418237042,4.442794182370413,1.1223765430025907,64.28571428571429,5.043365349481726,140,90,50,4074.7089706360916,-3630.4295523990527,10000.0,11289.36091707903,12.893609170790299,1.0490031739273598,63.21070234113713,10.04454412070228,897,567,330,27601.1447005197,-26311.783783440675,False,-3.272998736342092
orb15-cut180-rr1.25-bull0-long,15,180,1.25,False,long,10000.0,9582.04244007403,-4.1795755992596995,0.985766514754023,49.719887955182074,20.73763465374399,714,355,359,28946.428794012292,-29364.38635393824,10000.0,12969.22893360565,29.692289336056497,1.2889800323444942,54.008438818565395,8.753298098774668,237,128,109,13244.087405716318,-10274.858472110674,10000.0,10987.801106853763,9.878011068537628,1.1378880459538245,55.55555555555556,7.52587627515736,180,100,80,8151.591847528656,-7163.790740674894,10000.0,13654.727454108037,36.54727454108038,1.0759623337474513,51.5473032714412,20.73763465374399,1131,583,548,51767.091487825535,-48112.36403371742,False,-4.1795755992596995
orb45-cut120-rr1.5-bull0-long,45,120,1.5,False,long,10000.0,11952.931754560635,19.52931754560636,1.1425229754664565,55.38793103448276,9.48137583058459,464,257,207,15655.506712520777,-13702.574957960142,10000.0,9551.97239361835,-4.480276063816491,0.9134867505713897,52.46913580246913,8.111593730601047,162,85,77,4730.689056565547,-5178.716662947198,10000.0,10587.356660629635,5.873566606296343,1.219048526539138,56.03448275862068,3.737154137022297,116,65,51,3268.7563938741173,-2681.399733244477,10000.0,12088.01644342415,20.8801644342415,1.0909647668462215,54.851752021563335,9.48137583058459,742,407,335,25042.13940571346,-22954.122962289315,False,-4.480276063816491
orb45-cut120-rr1.5-bull1-long,45,120,1.5,True,long,10000.0,11952.931754560635,19.52931754560636,1.1425229754664565,55.38793103448276,9.48137583058459,464,257,207,15655.506712520777,-13702.574957960142,10000.0,9551.97239361835,-4.480276063816491,0.9134867505713897,52.46913580246913,8.111593730601047,162,85,77,4730.689056565547,-5178.716662947198,10000.0,10587.356660629635,5.873566606296343,1.219048526539138,56.03448275862068,3.737154137022297,116,65,51,3268.7563938741173,-2681.399733244477,10000.0,12088.01644342415,20.8801644342415,1.0909647668462215,54.851752021563335,9.48137583058459,742,407,335,25042.13940571346,-22954.122962289315,False,-4.480276063816491
orb15-cut330-rr1-bull1-long,15,330,1.0,True,long,10000.0,9531.074224496891,-4.689257755031084,0.9838130098854995,52.118100128369704,21.123767184040126,779,406,373,28500.37439618376,-28969.300171686853,10000.0,12462.378477931823,24.623784779318235,1.2374628978326427,54.51127819548872,9.767312266276008,266,145,121,12831.907782957129,-10369.52930502531,10000.0,12056.397993122911,20.563979931229113,1.2848405178822222,59.48717948717949,7.475688091049528,195,116,79,9275.869465833875,-7219.471472710958,10000.0,14320.571968485041,43.20571968485041,1.0910977764243657,53.79032258064517,21.123767184040126,1240,667,573,51748.42518367438,-47427.85321518942,False,-4.689257755031084
