time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2026.03.05 13:45:00,entry,2,1,5131.546,5080.125,5143.504,aoi_target|risk=102.8400|volume=0.0200|PD=2026.03.05 00:00:00|PW=2026.03.01 00:00:00,0.721860714285718,0.0,0.0,0.0,0.0,0.0,,9999.89,9999.66,PD.VAL=5130.980;PW.VAL=5143.504;PD.POC=5163.068;PD.VAH=5176.373;PW.POC=5186.045;PW.VAH=5202.181
2026.05.25 00:30:00,entry,138,-1,4572.468,4576.943,4553.797,aoi_target|risk=98.4500|volume=0.2200|PD=2026.05.25 00:00:00|PW=2026.05.24 00:00:00,0.5047821428571362,0.0,0.0,0.0,0.0,0.0,,9762.55,9761.23,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201;PD.VAL=4553.797;PD.POC=4574.686;PD.VAH=4580.123
2026.05.25 01:00:00,entry,140,-1,4569.295,4581.194,4553.797,aoi_target|risk=107.0900|volume=0.0900|PD=2026.05.25 00:00:00|PW=2026.05.24 00:00:00,0.5427321428571337,0.0,0.0,0.0,0.0,0.0,,9662.22,9661.56,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201;PD.VAL=4553.797;PD.POC=4574.686;PD.VAH=4580.123
2026.05.27 05:30:00,entry,142,-1,4507.11,4514.789,4503.04,aoi_target|risk=99.8300|volume=0.1300|PD=2026.05.27 00:00:00|PW=2026.05.24 00:00:00,0.3525214285714388,0.0,0.0,0.0,0.0,0.0,,9801.32,9800.36,PW.VAL=4493.864;PD.VAL=4503.040;PD.POC=4508.500;PD.VAH=4534.586;PW.POC=4539.521;PW.VAH=4551.201
2026.05.27 06:15:00,entry,144,-1,4494.402,4503.394,4493.864,aoi_target|risk=98.9100|volume=0.1100|PD=2026.05.27 00:00:00|PW=2026.05.24 00:00:00,0.39346428571429576,0.0,0.0,0.0,0.0,0.0,,9855.36,9854.54,PW.VAL=4493.864;PD.VAL=4503.040;PD.POC=4508.500;PD.VAH=4534.586;PW.POC=4539.521;PW.VAH=4551.201
2026.05.27 06:30:00,entry,146,-1,4486.455,4500.38,4444.68,fallback_3R|risk=111.4000|volume=0.0800|PD=2026.05.27 00:00:00|PW=2026.05.24 00:00:00,0.40510000000000934,0.0,0.0,0.0,0.0,0.0,,9863.53,9862.94,PW.VAL=4493.864;PD.VAL=4503.040;PD.POC=4508.500;PD.VAH=4534.586;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 00:00:00,entry,148,-1,4447.316,4454.87,4401.396,aoi_target|risk=105.7600|volume=0.1400|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.2767571428571468,0.0,0.0,0.0,0.0,0.0,,10197.42,10196.38,PD.VAL=4401.396;PD.POC=4450.958;PD.VAH=4486.914;PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 01:15:00,entry,150,-1,4438.373,4459.963,4401.396,aoi_target|risk=107.9500|volume=0.0500|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.3912500000000072,0.0,0.0,0.0,0.0,0.0,,10090.69,10090.32,PD.VAL=4401.396;PD.POC=4450.958;PD.VAH=4486.914;PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 02:45:00,entry,152,-1,4402.382,4411.659,4401.396,aoi_target|risk=111.3300|volume=0.1200|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.5572071428571462,0.0,0.0,0.0,0.0,0.0,,10276.05,10275.16,PD.VAL=4401.396;PD.POC=4450.958;PD.VAH=4486.914;PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 03:00:00,entry,154,-1,4394.299,4411.694,4342.114,fallback_3R|risk=104.3700|volume=0.0600|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.5715250000000034,0.0,0.0,0.0,0.0,0.0,,10290.86,10290.5,PD.VAL=4401.396;PD.POC=4450.958;PD.VAH=4486.914;PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 23:45:00,entry,156,-1,4490.185,4528.573,4486.914,aoi_target|risk=115.1600|volume=0.0300|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.2143500000000001,0.0,0.0,0.0,0.0,0.0,,10185.87,10185.65,PD.VAL=4401.396;PD.POC=4450.958;PD.VAH=4486.914;PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.06.02 12:45:00,entry,158,-1,4525.051,4534.996,4507.658,aoi_target|risk=109.4000|volume=0.1100|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.3080250000000011,0.0,0.0,0.0,0.0,0.0,,10069.95,10069.13,PW.VAL=4452.208;PD.VAL=4467.703;PD.POC=4502.368;PW.POC=4507.658;PD.VAH=4526.248;PW.VAH=4577.419
2026.06.02 13:45:00,entry,160,-1,4508.632,4518.242,4507.658,aoi_target|risk=105.7100|volume=0.1100|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.3572035714285773,0.0,0.0,0.0,0.0,0.0,,10261.97,10261.15,PW.VAL=4452.208;PD.VAL=4467.703;PD.POC=4502.368;PW.POC=4507.658;PD.VAH=4526.248;PW.VAH=4577.419
2026.06.02 14:00:00,entry,162,-1,4502.962,4515.231,4502.368,aoi_target|risk=110.4200|volume=0.0900|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.37768571428572223,0.0,0.0,0.0,0.0,0.0,,10274.78,10274.12,PW.VAL=4452.208;PD.VAL=4467.703;PD.POC=4502.368;PW.POC=4507.658;PD.VAH=4526.248;PW.VAH=4577.419
2026.06.02 14:30:00,entry,164,-1,4495.866,4508.159,4467.703,aoi_target|risk=110.6400|volume=0.0900|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.43413214285715185,0.0,0.0,0.0,0.0,0.0,,10285.21,10284.54,PW.VAL=4452.208;PD.VAL=4467.703;PD.POC=4502.368;PW.POC=4507.658;PD.VAH=4526.248;PW.VAH=4577.419
2026.06.02 15:15:00,entry,166,-1,4503.36,4509.46,4502.368,aoi_target|risk=103.7000|volume=0.1700|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.4640714285714369,0.0,0.0,0.0,0.0,0.0,,10173.14,10172.12,PW.VAL=4452.208;PD.VAL=4467.703;PD.POC=4502.368;PW.POC=4507.658;PD.VAH=4526.248;PW.VAH=4577.419
2026.06.03 05:45:00,entry,168,-1,4461.848,4475.113,4452.208,aoi_target|risk=106.1200|volume=0.0800|PD=2026.06.03 00:00:00|PW=2026.05.31 00:00:00,0.3390892857142847,0.0,0.0,0.0,0.0,0.0,,10191.91,10191.43,PW.VAL=4452.208;PD.VAL=4473.351;PD.POC=4488.888;PW.POC=4507.658;PD.VAH=4524.312;PW.VAH=4577.419
2026.06.03 09:00:00,entry,170,-1,4443.846,4460.258,4394.61,fallback_3R|risk=114.8900|volume=0.0700|PD=2026.06.03 00:00:00|PW=2026.05.31 00:00:00,0.5168785714285734,0.0,0.0,0.0,0.0,0.0,,10268.66,10268.24,PW.VAL=4452.208;PD.VAL=4473.351;PD.POC=4488.888;PW.POC=4507.658;PD.VAH=4524.312;PW.VAH=4577.419
2026.06.03 12:30:00,entry,172,-1,4453.09,4465.94,4452.208,aoi_target|risk=102.8000|volume=0.0800|PD=2026.06.03 00:00:00|PW=2026.05.31 00:00:00,0.5303892857142956,0.0,0.0,0.0,0.0,0.0,,10152.9,10152.42,PW.VAL=4452.208;PD.VAL=4473.351;PD.POC=4488.888;PW.POC=4507.658;PD.VAH=4524.312;PW.VAH=4577.419
2026.06.03 13:30:00,entry,174,-1,4448.616,4467.404,4392.252,fallback_3R|risk=112.7200|volume=0.0600|PD=2026.06.03 00:00:00|PW=2026.05.31 00:00:00,0.5423214285714332,0.0,0.0,0.0,0.0,0.0,,10160.96,10160.6,PW.VAL=4452.208;PD.VAL=4473.351;PD.POC=4488.888;PW.POC=4507.658;PD.VAH=4524.312;PW.VAH=4577.419
2026.06.04 01:45:00,entry,176,-1,4459.5,4475.061,4458.59,aoi_target|risk=108.9300|volume=0.0700|PD=2026.06.04 00:00:00|PW=2026.05.31 00:00:00,0.5414142857142873,0.0,0.0,0.0,0.0,0.0,,10047.4,10046.98,PD.VAL=4436.297;PW.VAL=4452.208;PD.POC=4458.590;PD.VAH=4466.021;PW.POC=4507.658;PW.VAH=4577.419
2026.06.04 07:15:00,entry,178,-1,4464.272,4471.641,4458.59,aoi_target|risk=103.1600|volume=0.1400|PD=2026.06.04 00:00:00|PW=2026.05.31 00:00:00,0.3830749999999853,0.0,0.0,0.0,0.0,0.0,,10053.26,10052.42,PD.VAL=4436.297;PW.VAL=4452.208;PD.POC=4458.590;PD.VAH=4466.021;PW.POC=4507.658;PW.VAH=4577.419
2026.06.04 13:15:00,entry,180,-1,4503.36,4512.467,4466.021,aoi_target|risk=100.1800|volume=0.1100|PD=2026.06.04 00:00:00|PW=2026.05.31 00:00:00,0.5442785714285784,0.0,0.0,0.0,0.0,0.0,,9948.65,9947.99,PD.VAL=4436.297;PW.VAL=4452.208;PD.POC=4458.590;PD.VAH=4466.021;PW.POC=4507.658;PW.VAH=4577.419
2026.06.08 02:00:00,entry,182,-1,4325.967,4331.442,4315.451,aoi_target|risk=98.5500|volume=0.1800|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6293000000000087,0.0,0.0,0.0,0.0,0.0,,9846.33,9845.25,PD.VAL=4315.451;PD.POC=4328.998;PD.VAH=4332.745;PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 02:15:00,entry,184,-1,4316.996,4332.262,4315.451,aoi_target|risk=106.8600|volume=0.0700|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6370071428571498,0.0,0.0,0.0,0.0,0.0,,10035.79,10035.37,PD.VAL=4315.451;PD.POC=4328.998;PD.VAH=4332.745;PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 03:00:00,entry,186,-1,4310.769,4322.503,4275.567,fallback_3R|risk=105.6100|volume=0.0900|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6273500000000078,0.0,0.0,0.0,0.0,0.0,,10046.56,10046.02,PD.VAL=4315.451;PD.POC=4328.998;PD.VAH=4332.745;PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 05:45:00,entry,188,-1,4288.255,4315.575,4206.295,fallback_3R|risk=109.2800|volume=0.0400|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.5732214285714236,0.0,0.0,0.0,0.0,0.0,,10363.25,10363.05,PD.VAL=4315.451;PD.POC=4328.998;PD.VAH=4332.745;PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 11:45:00,entry,190,-1,4324.345,4334.951,4315.451,aoi_target|risk=106.0600|volume=0.1000|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.5980678571428565,0.0,0.0,0.0,0.0,0.0,,10252.71,10252.11,PD.VAL=4315.451;PD.POC=4328.998;PD.VAH=4332.745;PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 12:15:00,entry,192,-1,4322.826,4336.464,4315.451,aoi_target|risk=109.1000|volume=0.0800|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6327285714285706,0.0,0.0,0.0,0.0,0.0,,10145.67,10145.19,PD.VAL=4315.451;PD.POC=4328.998;PD.VAH=4332.745;PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 14:00:00,entry,194,-1,4327.162,4348.551,4315.451,aoi_target|risk=106.9500|volume=0.0500|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6692964285714262,0.0,0.0,0.0,0.0,0.0,,10028.17,10027.87,PD.VAL=4315.451;PD.POC=4328.998;PD.VAH=4332.745;PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.09 06:15:00,entry,196,-1,4341.463,4350.158,4327.548,aoi_target|risk=104.3400|volume=0.1200|PD=2026.06.09 00:00:00|PW=2026.06.07 00:00:00,0.38966071428571275,0.0,0.0,0.0,0.0,0.0,,10088.0,10087.28,PD.VAL=4304.273;PD.POC=4327.548;PD.VAH=4344.174;PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.09 07:15:00,entry,198,-1,4326.774,4341.246,4304.273,aoi_target|risk=115.7800|volume=0.0800|PD=2026.06.09 00:00:00|PW=2026.06.07 00:00:00,0.40101071428570906,0.0,0.0,0.0,0.0,0.0,,10254.7,10254.22,PD.VAL=4304.273;PD.POC=4327.548;PD.VAH=4344.174;PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.09 12:30:00,entry,200,-1,4335.986,4344.931,4327.548,aoi_target|risk=107.3400|volume=0.1200|PD=2026.06.09 00:00:00|PW=2026.06.07 00:00:00,0.3369214285714309,0.0,0.0,0.0,0.0,0.0,,10138.18,10137.46,PD.VAL=4304.273;PD.POC=4327.548;PD.VAH=4344.174;PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.11 06:15:00,entry,202,-1,4084.174,4108.086,4012.438,fallback_3R|risk=119.5600|volume=0.0500|PD=2026.06.11 00:00:00|PW=2026.06.07 00:00:00,0.6474499999999938,0.0,0.0,0.0,0.0,0.0,,10030.23,10029.98,PD.VAL=4107.035;PD.POC=4172.611;PD.VAH=4193.403;PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.17 14:00:00,entry,204,-1,4339.989,4346.132,4329.098,aoi_target|risk=104.4300|volume=0.1700|PD=2026.06.17 00:00:00|PW=2026.06.14 00:00:00,0.3049464285714294,0.0,0.0,0.0,0.0,0.0,,9909.52,9908.5,PW.VAL=4140.651;PD.VAL=4321.890;PW.POC=4329.098;PD.POC=4340.382;PD.VAH=4347.553;PW.VAH=4347.678
2026.06.18 02:45:00,entry,206,-1,4316.693,4352.979,4280.295,aoi_target|risk=108.8600|volume=0.0300|PD=2026.06.18 00:00:00|PW=2026.06.14 00:00:00,0.5581178571428511,0.0,0.0,0.0,0.0,0.0,,9804.64,9804.46,PW.VAL=4140.651;PD.VAL=4280.295;PW.POC=4329.098;PD.POC=4330.145;PW.VAH=4347.678;PD.VAH=4367.213
2026.06.18 09:00:00,entry,208,-1,4266.981,4290.959,4140.651,aoi_target|risk=119.8900|volume=0.0500|PD=2026.06.18 00:00:00|PW=2026.06.14 00:00:00,0.5055214285714263,0.0,0.0,0.0,0.0,0.0,,9913.97,9913.67,PW.VAL=4140.651;PD.VAL=4280.295;PW.POC=4329.098;PD.POC=4330.145;PW.VAH=4347.678;PD.VAH=4367.213
2026.06.19 04:45:00,entry,210,-1,4135.555,4151.079,4088.983,fallback_3R|risk=108.6600|volume=0.0700|PD=2026.06.19 00:00:00|PW=2026.06.14 00:00:00,0.44688928571428543,0.0,0.0,0.0,0.0,0.0,,10545.46,10545.04,PW.VAL=4140.651;PD.VAL=4193.539;PD.POC=4246.135;PD.VAH=4298.731;PW.POC=4329.098;PW.VAH=4347.678
2026.06.24 00:30:00,entry,212,-1,4099.783,4113.164,4059.64,fallback_3R|risk=107.0500|volume=0.0800|PD=2026.06.24 00:00:00|PW=2026.06.21 00:00:00,0.44654999999999395,0.0,0.0,0.0,0.0,0.0,,10436.36,10435.96,PD.VAL=4108.406;PD.POC=4120.381;PD.VAH=4143.412;PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.25 00:15:00,entry,214,-1,4005.811,4018.934,3966.096,aoi_target|risk=118.1100|volume=0.0900|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.4678142857142851,0.0,0.0,0.0,0.0,0.0,,10757.61,10757.16,PD.VAL=3966.096;PD.POC=4010.374;PD.VAH=4049.864;PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.25 02:15:00,entry,216,-1,3967.855,3990.433,3966.096,aoi_target|risk=112.8900|volume=0.0500|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.744403571428573,0.0,0.0,0.0,0.0,0.0,,11115.21,11114.96,PD.VAL=3966.096;PD.POC=4010.374;PD.VAH=4049.864;PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.25 13:45:00,entry,218,-1,4012.09,4033.213,4010.374,aoi_target|risk=126.7400|volume=0.0600|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.5633071428571417,0.0,0.0,0.0,0.0,0.0,,11000.82,11000.58,PD.VAL=3966.096;PD.POC=4010.374;PD.VAH=4049.864;PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.25 14:00:00,entry,220,-1,4002.357,4030.144,3966.096,aoi_target|risk=111.1500|volume=0.0400|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.6070785714285714,0.0,0.0,0.0,0.0,0.0,,11011.0,11010.84,PD.VAL=3966.096;PD.POC=4010.374;PD.VAH=4049.864;PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.26 00:00:00,entry,222,-1,4014.69,4031.404,3984.854,aoi_target|risk=117.0000|volume=0.0700|PD=2026.06.26 00:00:00|PW=2026.06.21 00:00:00,0.40591071428571823,0.0,0.0,0.0,0.0,0.0,,10899.43,10899.15,PD.VAL=3972.705;PD.POC=3984.854;PD.VAH=4021.299;PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.26 05:45:00,entry,224,-1,4011.56,4022.992,3984.854,aoi_target|risk=114.3200|volume=0.1000|PD=2026.06.26 00:00:00|PW=2026.06.21 00:00:00,0.5013892857142829,0.0,0.0,0.0,0.0,0.0,,11108.14,11107.74,PD.VAL=3972.705;PD.POC=3984.854;PD.VAH=4021.299;PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.29 23:45:00,entry,226,-1,4015.367,4023.287,4014.263,aoi_target|risk=110.8800|volume=0.1400|PD=2026.06.29 00:00:00|PW=2026.06.28 00:00:00,0.29204999999999476,0.0,0.0,0.0,0.0,0.0,,10992.09,10991.53,PW.VAL=3967.116;PW.POC=4014.263;PD.VAL=4057.059;PD.POC=4065.722;PD.VAH=4070.710;PW.VAH=4102.409
2026.06.30 00:00:00,entry,228,-1,4015.07,4022.578,4014.263,aoi_target|risk=112.6200|volume=0.1500|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.26494642857142353,0.0,0.0,0.0,0.0,0.0,,11007.03,11006.43,PW.VAL=3967.116;PW.POC=4014.263;PD.VAL=4027.407;PD.POC=4062.236;PD.VAH=4071.091;PW.VAH=4102.409
2026.06.30 00:15:00,entry,230,-1,4010.243,4018.941,3967.116,aoi_target|risk=113.0700|volume=0.1300|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.29652857142856587,0.0,0.0,0.0,0.0,0.0,,11018.55,11018.03,PW.VAL=3967.116;PW.POC=4014.263;PD.VAL=4027.407;PD.POC=4062.236;PD.VAH=4071.091;PW.VAH=4102.409
2026.06.30 02:15:00,entry,232,-1,3957.666,3975.571,3903.951,fallback_3R|risk=125.3400|volume=0.0700|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.7423214285714282,0.0,0.0,0.0,0.0,0.0,,11580.62,11580.34,PW.VAL=3967.116;PW.POC=4014.263;PD.VAL=4027.407;PD.POC=4062.236;PD.VAH=4071.091;PW.VAH=4102.409
2026.06.30 12:15:00,entry,234,-1,4026.783,4038.123,4014.263,aoi_target|risk=124.7400|volume=0.1100|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.31228214285714234,0.0,0.0,0.0,0.0,0.0,,11454.5,11454.06,PW.VAL=3967.116;PW.POC=4014.263;PD.VAL=4027.407;PD.POC=4062.236;PD.VAH=4071.091;PW.VAH=4102.409
2026.06.30 13:00:00,entry,236,-1,4009.839,4022.819,3967.116,aoi_target|risk=116.8200|volume=0.0900|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.35886428571428564,0.0,0.0,0.0,0.0,0.0,,11591.98,11591.62,PW.VAL=3967.116;PW.POC=4014.263;PD.VAL=4027.407;PD.POC=4062.236;PD.VAH=4071.091;PW.VAH=4102.409
2026.06.30 14:45:00,entry,238,-1,4051.342,4064.918,4027.407,aoi_target|risk=122.1800|volume=0.0900|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.6215714285714284,0.0,0.0,0.0,0.0,0.0,,11474.66,11474.3,PW.VAL=3967.116;PW.POC=4014.263;PD.VAL=4027.407;PD.POC=4062.236;PD.VAH=4071.091;PW.VAH=4102.409
2026.06.30 20:00:00,entry,240,-1,4016.074,4025.898,4014.263,aoi_target|risk=117.8900|volume=0.1200|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.2459071428571422,0.0,0.0,0.0,0.0,0.0,,11691.59,11691.11,PW.VAL=3967.116;PW.POC=4014.263;PD.VAL=4027.407;PD.POC=4062.236;PD.VAH=4071.091;PW.VAH=4102.409
2026.07.01 01:15:00,entry,242,-1,3984.358,4000.864,3983.874,aoi_target|risk=132.0500|volume=0.0800|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.3720071428571438,0.0,0.0,0.0,0.0,0.0,,11713.1,11712.78,PW.VAL=3967.116;PD.VAL=3983.874;PW.POC=4014.263;PD.POC=4028.385;PD.VAH=4059.638;PW.VAH=4102.409
2026.07.01 02:00:00,entry,244,-1,3977.951,3989.63,3967.116,aoi_target|risk=128.4700|volume=0.1100|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.4140214285714284,0.0,0.0,0.0,0.0,0.0,,11716.38,11715.94,PW.VAL=3967.116;PD.VAL=3983.874;PW.POC=4014.263;PD.POC=4028.385;PD.VAH=4059.638;PW.VAH=4102.409
2026.07.01 06:15:00,entry,246,-1,3965.116,3979.844,3920.932,fallback_3R|risk=132.5600|volume=0.0900|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.3533142857142886,0.0,0.0,0.0,0.0,0.0,,11835.62,11835.26,PW.VAL=3967.116;PD.VAL=3983.874;PW.POC=4014.263;PD.POC=4028.385;PD.VAH=4059.638;PW.VAH=4102.409
2026.07.01 12:15:00,entry,248,-1,4021.959,4036.766,4014.263,aoi_target|risk=118.4600|volume=0.0800|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.44262142857143094,0.0,0.0,0.0,0.0,0.0,,11702.18,11701.86,PW.VAL=3967.116;PD.VAL=3983.874;PW.POC=4014.263;PD.POC=4028.385;PD.VAH=4059.638;PW.VAH=4102.409
2026.07.01 13:15:00,entry,250,-1,4021.316,4030.37,4014.263,aoi_target|risk=117.7000|volume=0.1300|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.5018142857142883,0.0,0.0,0.0,0.0,0.0,,11765.14,11764.62,PW.VAL=3967.116;PD.VAL=3983.874;PW.POC=4014.263;PD.POC=4028.385;PD.VAH=4059.638;PW.VAH=4102.409
2026.07.01 14:00:00,entry,252,-1,4089.594,4110.111,4059.638,aoi_target|risk=123.1100|volume=0.0600|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.8269535714285748,0.0,0.0,0.0,0.0,0.0,,11646.98,11646.68,PW.VAL=3967.116;PD.VAL=3983.874;PW.POC=4014.263;PD.POC=4028.385;PD.VAH=4059.638;PW.VAH=4102.409
2026.07.07 00:45:00,entry,254,-1,4149.76,4163.496,4134.399,aoi_target|risk=123.6200|volume=0.0900|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.23791785714286431,0.0,0.0,0.0,0.0,0.0,,11523.16,11522.8,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256;PD.VAL=4134.399;PD.POC=4154.833;PD.VAH=4167.093
2026.07.07 03:30:00,entry,256,-1,4132.356,4141.196,4132.256,aoi_target|risk=123.7600|volume=0.1400|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.45409285714285297,0.0,0.0,0.0,0.0,0.0,,11661.54,11660.98,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256;PD.VAL=4134.399;PD.POC=4154.833;PD.VAH=4167.093
2026.07.07 13:30:00,entry,258,-1,4166.493,4179.696,4154.833,aoi_target|risk=118.8200|volume=0.0900|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.4665571428571411,0.0,0.0,0.0,0.0,0.0,,11663.22,11662.86,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256;PD.VAL=4134.399;PD.POC=4154.833;PD.VAH=4167.093
2026.07.07 14:00:00,entry,260,-1,4158.452,4181.989,4154.833,aoi_target|risk=117.6900|volume=0.0500|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.5738892857142835,0.0,0.0,0.0,0.0,0.0,,11543.86,11543.66,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256;PD.VAL=4134.399;PD.POC=4154.833;PD.VAH=4167.093
2026.07.07 14:15:00,entry,262,-1,4152.475,4181.564,4134.399,aoi_target|risk=116.3600|volume=0.0400|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.608182142857137,0.0,0.0,0.0,0.0,0.0,,11561.99,11561.83,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256;PD.VAL=4134.399;PD.POC=4154.833;PD.VAH=4167.093
2026.07.07 19:15:00,entry,264,-1,4105.975,4143.76,4066.925,aoi_target|risk=151.1400|volume=0.0400|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.40406428571428865,0.0,0.0,0.0,0.0,0.0,,11634.28,11634.12,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256;PD.VAL=4134.399;PD.POC=4154.833;PD.VAH=4167.093
2026.07.08 09:00:00,entry,266,-1,4056.75,4093.707,3997.636,aoi_target|risk=147.8300|volume=0.0400|PD=2026.07.08 00:00:00|PW=2026.07.05 00:00:00,0.6197499999999991,0.0,0.0,0.0,0.0,0.0,,11790.27,11790.11,PW.VAL=3997.636;PW.POC=4066.925;PD.VAL=4121.179;PW.VAH=4132.256;PD.POC=4142.603;PD.VAH=4162.644
2026.07.09 07:15:00,entry,268,-1,4101.726,4135.28,4100.804,aoi_target|risk=134.2200|volume=0.0400|PD=2026.07.09 00:00:00|PW=2026.07.05 00:00:00,0.4584964285714266,0.0,0.0,0.0,0.0,0.0,,11640.97,11640.81,PW.VAL=3997.636;PD.VAL=4021.754;PW.POC=4066.925;PD.POC=4070.062;PD.VAH=4100.804;PW.VAH=4132.256
2026.07.09 11:00:00,entry,270,-1,4099.111,4134.917,4070.062,aoi_target|risk=143.2300|volume=0.0400|PD=2026.07.09 00:00:00|PW=2026.07.05 00:00:00,0.3069464285714259,0.0,0.0,0.0,0.0,0.0,,11645.17,11645.01,PW.VAL=3997.636;PD.VAL=4021.754;PW.POC=4066.925;PD.POC=4070.062;PD.VAH=4100.804;PW.VAH=4132.256
2026.07.09 14:45:00,entry,272,-1,4124.375,4135.459,4100.804,aoi_target|risk=121.9200|volume=0.1100|PD=2026.07.09 00:00:00|PW=2026.07.05 00:00:00,0.533096428571428,0.0,0.0,0.0,0.0,0.0,,11500.43,11499.99,PW.VAL=3997.636;PD.VAL=4021.754;PW.POC=4066.925;PD.POC=4070.062;PD.VAH=4100.804;PW.VAH=4132.256
