time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2026.03.05 13:45:00,entry,2,1,5131.546,5080.125,5163.068,aoi_target|risk=102.8400|volume=0.0200|PD=2026.03.05 00:00:00|PW=2026.03.01 00:00:00,0.721860714285718,0.0,0.0,0.0,0.0,0.0,,9999.89,9999.66,PD.VAL=5130.980;PD.POC=5163.068;PD.VAH=5176.373
2026.04.21 12:30:00,entry,66,-1,4781.271,4798.002,4731.078,fallback_3R|risk=100.3800|volume=0.0600|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.35506785714285344,0.0,0.0,0.0,0.0,0.0,,9384.9,9384.21,PD.VAL=4786.423;PD.POC=4793.987;PD.VAH=4815.306
2026.04.21 15:30:00,entry,68,-1,4742.58,4759.71,4691.19,fallback_3R|risk=102.7800|volume=0.0600|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.8421892857142862,0.0,0.0,0.0,0.0,0.0,,9685.77,9685.43,PD.VAL=4786.423;PD.POC=4793.987;PD.VAH=4815.306
2026.04.22 08:15:00,entry,70,-1,4758.008,4765.122,4716.516,aoi_target|risk=106.7100|volume=0.1500|PD=2026.04.22 00:00:00|PW=2026.04.19 00:00:00,0.32803928571428775,0.0,0.0,0.0,0.0,0.0,,9995.51,9994.65,PD.VAL=4716.516;PD.POC=4783.761;PD.VAH=4828.168
2026.04.23 01:15:00,entry,72,-1,4736.956,4755.29,4734.24,aoi_target|risk=110.0000|volume=0.0600|PD=2026.04.23 00:00:00|PW=2026.04.19 00:00:00,0.5770964285714236,0.0,0.0,0.0,0.0,0.0,,10621.74,10621.4,PD.VAL=4734.240;PD.POC=4756.798;PD.VAH=4760.239
2026.04.23 02:00:00,entry,74,-1,4723.376,4740.195,4672.919,fallback_3R|risk=117.7400|volume=0.0700|PD=2026.04.23 00:00:00|PW=2026.04.19 00:00:00,0.6382285714285639,0.0,0.0,0.0,0.0,0.0,,10637.69,10637.29,PD.VAL=4734.240;PD.POC=4756.798;PD.VAH=4760.239
2026.04.23 13:15:00,entry,76,-1,4725.96,4744.532,4670.244,fallback_3R|risk=111.4300|volume=0.0600|PD=2026.04.23 00:00:00|PW=2026.04.19 00:00:00,0.5548821428571338,0.0,0.0,0.0,0.0,0.0,,10514.84,10514.15,PD.VAL=4734.240;PD.POC=4756.798;PD.VAH=4760.239
2026.04.24 00:45:00,entry,78,-1,4701.712,4708.744,4690.857,aoi_target|risk=112.5100|volume=0.1600|PD=2026.04.24 00:00:00|PW=2026.04.19 00:00:00,0.3217071428571412,0.0,0.0,0.0,0.0,0.0,,10849.85,10848.71,PD.VAL=4690.857;PD.POC=4702.766;PD.VAH=4728.686
2026.04.24 01:45:00,entry,80,-1,4691.029,4712.148,4690.857,aoi_target|risk=126.7200|volume=0.0600|PD=2026.04.24 00:00:00|PW=2026.04.19 00:00:00,0.41633928571428513,0.0,0.0,0.0,0.0,0.0,,10735.33,10734.9,PD.VAL=4690.857;PD.POC=4702.766;PD.VAH=4728.686
2026.04.24 02:45:00,entry,82,-1,4683.264,4697.307,4641.135,fallback_3R|risk=112.3500|volume=0.0800|PD=2026.04.24 00:00:00|PW=2026.04.19 00:00:00,0.5032142857142909,0.0,0.0,0.0,0.0,0.0,,10735.97,10735.4,PD.VAL=4690.857;PD.POC=4702.766;PD.VAH=4728.686
2026.04.24 09:30:00,entry,84,-1,4683.209,4697.709,4639.709,fallback_3R|risk=116.0000|volume=0.0800|PD=2026.04.24 00:00:00|PW=2026.04.19 00:00:00,0.41020357142857783,0.0,0.0,0.0,0.0,0.0,,10622.82,10622.25,PD.VAL=4690.857;PD.POC=4702.766;PD.VAH=4728.686
2026.04.26 22:15:00,entry,86,-1,4685.423,4710.149,4611.245,fallback_3R|risk=123.6300|volume=0.0500|PD=2026.04.26 00:00:00|PW=2026.04.19 00:00:00,0.3579535714285807,0.0,0.0,0.0,0.0,0.0,,10505.56,10504.99,PD.VAL=4688.724;PD.POC=4725.575;PD.VAH=4733.980
2026.04.28 02:00:00,entry,88,-1,4670.951,4692.136,4607.396,fallback_3R|risk=105.9200|volume=0.0500|PD=2026.04.28 00:00:00|PW=2026.04.26 00:00:00,0.2844785714285731,0.0,0.0,0.0,0.0,0.0,,10380.95,10380.6,PD.VAL=4671.061;PD.POC=4678.455;PD.VAH=4708.526
2026.04.29 01:30:00,entry,90,-1,4580.447,4601.51,4557.119,aoi_target|risk=126.3800|volume=0.0600|PD=2026.04.29 00:00:00|PW=2026.04.26 00:00:00,0.3737571428571528,0.0,0.0,0.0,0.0,0.0,,10698.89,10698.55,PD.VAL=4557.119;PD.POC=4594.941;PD.VAH=4628.178
2026.04.29 02:45:00,entry,92,-1,4597.11,4605.39,4594.941,aoi_target|risk=107.6400|volume=0.1300|PD=2026.04.29 00:00:00|PW=2026.04.26 00:00:00,0.49737500000001095,0.0,0.0,0.0,0.0,0.0,,10571.15,10570.23,PD.VAL=4557.119;PD.POC=4594.941;PD.VAH=4628.178
2026.04.29 03:00:00,entry,94,-1,4593.663,4603.193,4557.119,aoi_target|risk=114.3600|volume=0.1200|PD=2026.04.29 00:00:00|PW=2026.04.26 00:00:00,0.5204785714285792,0.0,0.0,0.0,0.0,0.0,,10599.48,10598.63,PD.VAL=4557.119;PD.POC=4594.941;PD.VAH=4628.178
2026.04.29 06:15:00,entry,96,-1,4588.762,4604.27,4557.119,aoi_target|risk=108.5600|volume=0.0700|PD=2026.04.29 00:00:00|PW=2026.04.26 00:00:00,0.35904999999999876,0.0,0.0,0.0,0.0,0.0,,10484.59,10484.09,PD.VAL=4557.119;PD.POC=4594.941;PD.VAH=4628.178
2026.04.29 10:00:00,entry,98,-1,4555.772,4570.742,4510.862,fallback_3R|risk=119.7600|volume=0.0800|PD=2026.04.29 00:00:00|PW=2026.04.26 00:00:00,0.4539214285714252,0.0,0.0,0.0,0.0,0.0,,10706.06,10705.61,PD.VAL=4557.119;PD.POC=4594.941;PD.VAH=4628.178
2026.04.29 12:45:00,entry,100,-1,4557.831,4570.035,4557.119,aoi_target|risk=109.8400|volume=0.0900|PD=2026.04.29 00:00:00|PW=2026.04.26 00:00:00,0.4530892857142784,0.0,0.0,0.0,0.0,0.0,,10584.92,10584.28,PD.VAL=4557.119;PD.POC=4594.941;PD.VAH=4628.178
2026.04.29 13:30:00,entry,102,-1,4537.714,4561.267,4467.055,fallback_3R|risk=117.7700|volume=0.0500|PD=2026.04.29 00:00:00|PW=2026.04.26 00:00:00,0.48102499999999637,0.0,0.0,0.0,0.0,0.0,,10591.57,10591.21,PD.VAL=4557.119;PD.POC=4594.941;PD.VAH=4628.178
2026.04.30 01:15:00,entry,104,-1,4568.671,4574.932,4545.482,aoi_target|risk=106.4300|volume=0.1700|PD=2026.04.30 00:00:00|PW=2026.04.26 00:00:00,0.30819642857143537,0.0,0.0,0.0,0.0,0.0,,10471.83,10470.86,PD.VAL=4521.194;PD.POC=4545.482;PD.VAH=4574.470
2026.05.04 15:30:00,entry,106,-1,4537.847,4568.015,4447.111,fallback_3R|risk=120.6700|volume=0.0400|PD=2026.05.04 00:00:00|PW=2026.05.03 00:00:00,0.777332142857147,0.0,0.0,0.0,0.0,0.0,,10364.09,10363.8,PD.VAL=4612.363;PD.POC=4613.360;PD.VAH=4622.048
2026.05.06 01:15:00,entry,108,-1,4611.67,4624.094,4575.318,aoi_target|risk=111.8200|volume=0.0900|PD=2026.05.06 00:00:00|PW=2026.05.03 00:00:00,0.5574607142857205,0.0,0.0,0.0,0.0,0.0,,10241.75,10241.08,PD.VAL=4535.414;PD.POC=4556.653;PD.VAH=4575.318
2026.05.20 00:00:00,entry,110,-1,4489.513,4497.16,4466.572,fallback_3R|risk=107.0600|volume=0.1400|PD=2026.05.20 00:00:00|PW=2026.05.17 00:00:00,0.29356071428571795,0.0,0.0,0.0,0.0,0.0,,10128.87,10127.83,PD.VAL=4497.676;PD.POC=4541.598;PD.VAH=4587.473
2026.05.20 01:15:00,entry,112,-1,4492.822,4510.196,4440.7,fallback_3R|risk=104.2500|volume=0.0600|PD=2026.05.20 00:00:00|PW=2026.05.17 00:00:00,0.44069642857142366,0.0,0.0,0.0,0.0,0.0,,10020.35,10019.9,PD.VAL=4497.676;PD.POC=4541.598;PD.VAH=4587.473
2026.05.25 00:30:00,entry,114,-1,4572.468,4576.943,4553.797,aoi_target|risk=102.9300|volume=0.2300|PD=2026.05.25 00:00:00|PW=2026.05.24 00:00:00,0.5047821428571362,0.0,0.0,0.0,0.0,0.0,,9914.77,9913.39,PD.VAL=4553.797;PD.POC=4574.686;PD.VAH=4580.123
2026.05.25 01:00:00,entry,116,-1,4569.295,4581.194,4553.797,aoi_target|risk=107.0900|volume=0.0900|PD=2026.05.25 00:00:00|PW=2026.05.24 00:00:00,0.5427321428571337,0.0,0.0,0.0,0.0,0.0,,9809.89,9809.23,PD.VAL=4553.797;PD.POC=4574.686;PD.VAH=4580.123
2026.05.27 05:30:00,entry,118,-1,4507.11,4514.789,4503.04,aoi_target|risk=99.8300|volume=0.1300|PD=2026.05.27 00:00:00|PW=2026.05.24 00:00:00,0.3525214285714388,0.0,0.0,0.0,0.0,0.0,,9948.99,9948.03,PD.VAL=4503.040;PD.POC=4508.500;PD.VAH=4534.586
2026.05.27 06:15:00,entry,120,-1,4494.402,4503.394,4467.426,fallback_3R|risk=107.9100|volume=0.1200|PD=2026.05.27 00:00:00|PW=2026.05.24 00:00:00,0.39346428571429576,0.0,0.0,0.0,0.0,0.0,,10002.98,10002.09,PD.VAL=4503.040;PD.POC=4508.500;PD.VAH=4534.586
2026.05.28 00:00:00,entry,122,-1,4447.316,4454.87,4401.396,aoi_target|risk=105.7600|volume=0.1400|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.2767571428571468,0.0,0.0,0.0,0.0,0.0,,10327.49,10326.45,PD.VAL=4401.396;PD.POC=4450.958;PD.VAH=4486.914
2026.05.28 01:15:00,entry,124,-1,4438.373,4459.963,4401.396,aoi_target|risk=107.9500|volume=0.0500|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.3912500000000072,0.0,0.0,0.0,0.0,0.0,,10220.76,10220.39,PD.VAL=4401.396;PD.POC=4450.958;PD.VAH=4486.914
2026.05.28 02:45:00,entry,126,-1,4402.382,4411.659,4401.396,aoi_target|risk=111.3300|volume=0.1200|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.5572071428571462,0.0,0.0,0.0,0.0,0.0,,10406.12,10405.23,PD.VAL=4401.396;PD.POC=4450.958;PD.VAH=4486.914
2026.05.28 03:00:00,entry,128,-1,4394.299,4411.694,4342.114,fallback_3R|risk=104.3700|volume=0.0600|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.5715250000000034,0.0,0.0,0.0,0.0,0.0,,10420.93,10420.57,PD.VAL=4401.396;PD.POC=4450.958;PD.VAH=4486.914
2026.05.28 23:45:00,entry,130,-1,4490.185,4528.573,4486.914,aoi_target|risk=115.1600|volume=0.0300|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.2143500000000001,0.0,0.0,0.0,0.0,0.0,,10315.94,10315.72,PD.VAL=4401.396;PD.POC=4450.958;PD.VAH=4486.914
2026.06.02 12:45:00,entry,132,-1,4525.051,4534.996,4502.368,aoi_target|risk=109.4000|volume=0.1100|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.3080250000000011,0.0,0.0,0.0,0.0,0.0,,10200.02,10199.2,PD.VAL=4467.703;PD.POC=4502.368;PD.VAH=4526.248
2026.06.02 14:30:00,entry,134,-1,4495.866,4508.159,4467.703,aoi_target|risk=110.6400|volume=0.0900|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.43413214285715185,0.0,0.0,0.0,0.0,0.0,,10455.85,10455.18,PD.VAL=4467.703;PD.POC=4502.368;PD.VAH=4526.248
2026.06.02 15:15:00,entry,136,-1,4503.36,4509.46,4502.368,aoi_target|risk=103.7000|volume=0.1700|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.4640714285714369,0.0,0.0,0.0,0.0,0.0,,10343.78,10342.76,PD.VAL=4467.703;PD.POC=4502.368;PD.VAH=4526.248
2026.06.03 05:45:00,entry,138,-1,4461.848,4475.113,4422.053,fallback_3R|risk=106.1200|volume=0.0800|PD=2026.06.03 00:00:00|PW=2026.05.31 00:00:00,0.3390892857142847,0.0,0.0,0.0,0.0,0.0,,10362.55,10362.07,PD.VAL=4473.351;PD.POC=4488.888;PD.VAH=4524.312
2026.06.04 07:15:00,entry,140,-1,4464.272,4471.641,4458.59,aoi_target|risk=103.1600|volume=0.1400|PD=2026.06.04 00:00:00|PW=2026.05.31 00:00:00,0.3830749999999853,0.0,0.0,0.0,0.0,0.0,,10255.66,10254.82,PD.VAL=4436.297;PD.POC=4458.590;PD.VAH=4466.021
2026.06.08 02:00:00,entry,142,-1,4325.967,4331.442,4315.451,aoi_target|risk=104.0300|volume=0.1900|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6293000000000087,0.0,0.0,0.0,0.0,0.0,,10150.61,10149.47,PD.VAL=4315.451;PD.POC=4328.998;PD.VAH=4332.745
2026.06.08 02:15:00,entry,144,-1,4316.996,4332.262,4315.451,aoi_target|risk=106.8600|volume=0.0700|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6370071428571498,0.0,0.0,0.0,0.0,0.0,,10350.61,10350.19,PD.VAL=4315.451;PD.POC=4328.998;PD.VAH=4332.745
2026.06.08 03:00:00,entry,146,-1,4310.769,4322.503,4275.567,fallback_3R|risk=105.6100|volume=0.0900|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6273500000000078,0.0,0.0,0.0,0.0,0.0,,10361.38,10360.84,PD.VAL=4315.451;PD.POC=4328.998;PD.VAH=4332.745
2026.06.08 05:45:00,entry,148,-1,4288.255,4315.575,4206.295,fallback_3R|risk=109.2800|volume=0.0400|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.5732214285714236,0.0,0.0,0.0,0.0,0.0,,10678.07,10677.87,PD.VAL=4315.451;PD.POC=4328.998;PD.VAH=4332.745
2026.06.08 11:45:00,entry,150,-1,4324.345,4334.951,4315.451,aoi_target|risk=106.0600|volume=0.1000|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.5980678571428565,0.0,0.0,0.0,0.0,0.0,,10567.53,10566.93,PD.VAL=4315.451;PD.POC=4328.998;PD.VAH=4332.745
2026.06.08 12:15:00,entry,152,-1,4322.826,4336.464,4315.451,aoi_target|risk=109.1000|volume=0.0800|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6327285714285706,0.0,0.0,0.0,0.0,0.0,,10460.49,10460.01,PD.VAL=4315.451;PD.POC=4328.998;PD.VAH=4332.745
2026.06.08 14:00:00,entry,154,-1,4327.162,4348.551,4315.451,aoi_target|risk=106.9500|volume=0.0500|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6692964285714262,0.0,0.0,0.0,0.0,0.0,,10342.99,10342.69,PD.VAL=4315.451;PD.POC=4328.998;PD.VAH=4332.745
2026.06.09 06:15:00,entry,156,-1,4341.463,4350.158,4327.548,aoi_target|risk=104.3400|volume=0.1200|PD=2026.06.09 00:00:00|PW=2026.06.07 00:00:00,0.38966071428571275,0.0,0.0,0.0,0.0,0.0,,10402.82,10402.1,PD.VAL=4304.273;PD.POC=4327.548;PD.VAH=4344.174
2026.06.09 07:15:00,entry,158,-1,4326.774,4341.246,4304.273,aoi_target|risk=115.7800|volume=0.0800|PD=2026.06.09 00:00:00|PW=2026.06.07 00:00:00,0.40101071428570906,0.0,0.0,0.0,0.0,0.0,,10569.52,10569.04,PD.VAL=4304.273;PD.POC=4327.548;PD.VAH=4344.174
2026.06.09 12:30:00,entry,160,-1,4335.986,4344.931,4327.548,aoi_target|risk=107.3400|volume=0.1200|PD=2026.06.09 00:00:00|PW=2026.06.07 00:00:00,0.3369214285714309,0.0,0.0,0.0,0.0,0.0,,10453.0,10452.28,PD.VAL=4304.273;PD.POC=4327.548;PD.VAH=4344.174
2026.06.11 06:15:00,entry,162,-1,4084.174,4108.086,4012.438,fallback_3R|risk=119.5600|volume=0.0500|PD=2026.06.11 00:00:00|PW=2026.06.07 00:00:00,0.6474499999999938,0.0,0.0,0.0,0.0,0.0,,10345.05,10344.8,PD.VAL=4107.035;PD.POC=4172.611;PD.VAH=4193.403
2026.06.17 14:00:00,entry,164,-1,4339.989,4346.132,4321.89,aoi_target|risk=104.4300|volume=0.1700|PD=2026.06.17 00:00:00|PW=2026.06.14 00:00:00,0.3049464285714294,0.0,0.0,0.0,0.0,0.0,,10224.34,10223.32,PD.VAL=4321.890;PD.POC=4340.382;PD.VAH=4347.553
2026.06.18 02:45:00,entry,166,-1,4316.693,4352.979,4280.295,aoi_target|risk=108.8600|volume=0.0300|PD=2026.06.18 00:00:00|PW=2026.06.14 00:00:00,0.5581178571428511,0.0,0.0,0.0,0.0,0.0,,10119.46,10119.28,PD.VAL=4280.295;PD.POC=4330.145;PD.VAH=4367.213
