slug,score,eligible,value_area_pct,profile_bins,signal_window_bars,entry_mode,stop_mode,reward_risk,breakout_buffer_atr,minimum_relative_volume,require_directional_candle,retest_bars,retest_tolerance_atr,stop_buffer_atr,atr_stop_multiple,train_initial_balance,train_final_balance,train_return_pct,train_profit_factor,train_win_rate_pct,train_max_drawdown_pct,train_trades,train_wins,train_losses,validation_initial_balance,validation_final_balance,validation_return_pct,validation_profit_factor,validation_win_rate_pct,validation_max_drawdown_pct,validation_trades,validation_wins,validation_losses,locked_initial_balance,locked_final_balance,locked_return_pct,locked_profit_factor,locked_win_rate_pct,locked_max_drawdown_pct,locked_trades,locked_wins,locked_losses
va65-b48-w4-retest-atr-rr2-buf0-rv1-dir0,3.6932435755314037,False,65,48,4,retest,atr,2.0,0.0,1.0,False,4,0.08,0.0,1.0,10000.0,9610.7924843443,-3.8920751565570066,0.9376081158018558,50.936329588014985,12.205561775041849,267,136,131,10000.0,10068.850951842016,0.6885095184201662,1.0290192593496021,47.57281553398058,6.7438651033088535,103,49,54,10000.0,10171.260354591199,1.7126035459119837,1.1037227908637504,54.54545454545454,3.658481941171858,77,42,35
va70-b48-w4-retest-atr-rr1-buf0-rv1-dir0,3.671849524257856,False,70,48,4,retest,atr,1.0,0.0,1.0,False,4,0.08,0.0,1.0,10000.0,9524.488199836815,-4.755118001631853,0.9177199543891684,50.75757575757576,11.638643952647657,264,134,130,10000.0,9954.599505082531,-0.45400494917469114,0.9800816981272259,48.45360824742268,8.669714496351197,97,47,50,10000.0,9973.25378743545,-0.2674621256455012,0.9828057403987397,52.702702702702695,3.3100787526209587,74,39,35
va70-b64-w4-retest-atr-rr1-buf0-rv1-dir1,3.667903036430347,False,70,64,4,retest,atr,1.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9523.267764076396,-4.7673223592360365,0.90916773327404,50.86206896551724,11.422214137635406,232,118,114,10000.0,10317.572643689831,3.1757264368983185,1.1666134020005505,54.347826086956516,6.55435854347267,92,50,42,10000.0,9684.019447529598,-3.159805524704029,0.7980092182855401,48.57142857142857,6.048830847138776,70,34,36
va65-b36-w4-retest-atr-rr15-buf0-rv1-dir1,3.6570884849620064,False,65,36,4,retest,atr,1.5,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9459.355699924528,-5.406443000754713,0.9010998600170474,50.0,11.163229275486906,228,114,114,10000.0,10631.577000462505,6.315770004625043,1.3226197100235437,51.61290322580645,4.448773327199436,93,48,45,10000.0,10023.461320442326,0.23461320442326183,1.0153073909763342,52.702702702702695,3.9503119105735056,74,39,35
va75-b36-w4-retest-atr-rr15-buf0-rv1-dir1,3.596521366882544,False,75,36,4,retest,atr,1.5,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9624.598762288259,-3.7540123771174105,0.9317441419616163,51.68067226890757,12.388854348894943,238,123,115,10000.0,10180.578330767628,1.8057833076762897,1.0867660143074425,51.06382978723404,7.020458109748564,94,48,46,10000.0,9913.046406854988,-0.8695359314501161,0.9393723303736121,49.25373134328358,4.117423447208912,67,33,34
va70-b48-w4-retest-atr-rr1-buf0-rv1-dir1,3.54606188247551,False,70,48,4,retest,atr,1.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9517.087062081326,-4.829129379186748,0.9099565647446507,51.26050420168067,11.841660945873976,238,122,116,10000.0,10202.441342119548,2.024413421195481,1.1052311945453683,51.68539325842697,7.231595080735658,89,46,43,10000.0,9846.697482992447,-1.5330251700755304,0.8963556423667086,49.275362318840585,4.364704719822477,69,34,35
va75-b36-w4-retest-atr-rr2-buf0-rv0-dir1,3.5340929792054965,False,75,36,4,retest,atr,2.0,0.0,0.0,True,4,0.08,0.0,1.0,10000.0,10280.55752972918,2.8055752972917958,1.032394258587846,53.588516746411486,10.963895194674542,418,224,194,10000.0,9665.455688300357,-3.345443116996427,0.8947257311634378,47.53086419753087,8.417399962970077,162,77,85,10000.0,10483.57257006922,4.835725700692195,1.2405012905505093,56.34920634920635,3.3227299384219005,126,71,55
va75-b36-w4-retest-atr-rr1-buf0-rv0-dir1,3.515545439163712,False,75,36,4,retest,atr,1.0,0.0,0.0,True,4,0.08,0.0,1.0,10000.0,10442.259910307355,4.422599103073543,1.0511732588228644,53.827751196172244,10.982644064260429,418,225,193,10000.0,9662.041748585596,-3.3795825141440416,0.8935371137320306,47.53086419753087,8.616997052207736,162,77,85,10000.0,10684.929395499865,6.849293954998648,1.335357064733818,56.34920634920635,3.3227299384218756,126,71,55
va75-b36-w4-retest-atr-rr2-buf0-rv0-dir0,3.486313549535685,False,75,36,4,retest,atr,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,10209.803294811796,2.098032948117967,1.0228452921755669,53.08924485125858,11.472353267682875,437,232,205,10000.0,9677.591820491723,-3.224081795082767,0.906303463668603,47.42857142857143,9.135507467126054,175,83,92,10000.0,10580.646836726111,5.806468367261108,1.2786370443862967,56.390977443609025,3.2113431791647247,133,75,58
va70-b64-w4-retest-atr-rr2-buf0-rv1-dir1,3.480314316078789,False,70,64,4,retest,atr,2.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9540.569146968397,-4.594308530316027,0.9141568492582838,50.43103448275862,12.202179693668768,232,117,115,10000.0,10361.59713876543,3.6159713876543043,1.189048239328414,54.347826086956516,5.983877359995341,92,50,42,10000.0,9659.573934907548,-3.4042606509245177,0.7817253026324763,48.57142857142857,6.464833891990462,70,34,36
va70-b48-w4-retest-atr-rr1-buf0-rv0-dir0,3.4659026159254473,False,70,48,4,retest,atr,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9786.795558111193,-2.1320444188880683,0.9770777849045972,51.81818181818182,11.301378360233207,440,228,212,10000.0,9658.86466654483,-3.411353334551692,0.8996814321813223,45.83333333333333,9.162045919639791,168,77,91,10000.0,10663.680800776532,6.636808007765316,1.3091958602484943,55.38461538461539,3.1775178543683307,130,72,58
va70-b48-w4-retest-atr-rr1-buf0-rv0-dir0,3.4659026159254473,False,70,48,4,retest,atr,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9786.795558111193,-2.1320444188880683,0.9770777849045972,51.81818181818182,11.301378360233207,440,228,212,10000.0,9658.86466654483,-3.411353334551692,0.8996814321813223,45.83333333333333,9.162045919639791,168,77,91,10000.0,10663.680800776532,6.636808007765316,1.3091958602484943,55.38461538461539,3.1775178543683307,130,72,58
va75-b48-w4-retest-atr-rr15-buf0-rv1-dir0,3.435319225457741,False,75,48,4,retest,atr,1.5,0.0,1.0,False,4,0.08,0.0,1.0,10000.0,9486.227114371535,-5.137728856284651,0.9121517643436488,50.19305019305019,12.230766857269249,259,130,129,10000.0,10220.957209238928,2.209572092389278,1.0931664341424159,49.51456310679612,7.9317530128232825,103,51,52,10000.0,10085.392435384432,0.8539243538443264,1.061796151879896,50.72463768115942,3.5050782084859184,69,35,34
va75-b48-w4-retest-atr-rr1-buf0-rv0-dir1,3.4308979841124674,False,75,48,4,retest,atr,1.0,0.0,0.0,True,4,0.08,0.0,1.0,10000.0,10034.766561005341,0.3476656100534159,1.003981151132092,53.34928229665071,10.55829747491242,418,223,195,10000.0,9597.206109576047,-4.027938904239525,0.8751476396262682,45.962732919254655,9.031538835493048,161,74,87,10000.0,10886.443790821078,8.864437908210787,1.472595764846375,57.72357723577236,2.57616442571143,123,71,52
va70-b64-w4-retest-atr-rr2-buf0-rv1-dir0,3.4298963399935998,False,70,64,4,retest,atr,2.0,0.0,1.0,False,4,0.08,0.0,1.0,10000.0,9535.801891068884,-4.6419810893111535,0.9194460109159076,50.57471264367817,12.505324854948311,261,132,129,10000.0,10197.04109654604,1.9704109654604007,1.089909905064548,51.0,7.8152122360790885,100,51,49,10000.0,9904.112954968386,-0.9588704503161405,0.9376841511021661,51.388888888888886,4.14247237814446,72,37,35
va75-b36-w4-retest-atr-rr1-buf0-rv1-dir0,3.4071098584570807,False,75,36,4,retest,atr,1.0,0.0,1.0,False,4,0.08,0.0,1.0,10000.0,9602.778510504879,-3.9722148949512093,0.9315294193547304,51.71102661596958,12.987224792733642,263,136,127,10000.0,9950.573143417083,-0.4942685658291701,0.9779839685464895,50.495049504950494,8.968905634229968,101,51,50,10000.0,9883.900207557486,-1.1609979244251334,0.926921376513338,50.0,3.910065089346035,74,37,37
va70-b48-w4-retest-atr-rr2-buf0-rv1-dir1,3.3845871105108785,False,70,48,4,retest,atr,2.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9534.377216191944,-4.656227838080563,0.9148504250480168,50.84033613445378,12.532025819817452,238,121,117,10000.0,10239.346550598608,2.39346550598607,1.124050180996469,51.68539325842697,6.665248394012364,89,46,43,10000.0,9838.814263148632,-1.6118573685136806,0.8907927071525318,49.275362318840585,4.526739449100101,69,34,35
va65-b48-w4-retest-atr-rr2-buf0-rv1-dir1,3.3462830579201377,False,65,48,4,retest,atr,2.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9473.484604838308,-5.265153951616918,0.9052238180318056,50.64377682403433,12.326880710495576,233,118,115,10000.0,10361.795725584378,3.6179572558437734,1.1834422587608617,51.08695652173913,4.860513329372869,92,47,45,10000.0,9962.83600964487,-0.37163990355129073,0.977052689012313,50.0,3.859388256580657,74,37,37
va70-b36-w4-retest-atr-rr15-buf0-rv1-dir1,3.3462142252477936,False,70,36,4,retest,atr,1.5,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9441.285123464046,-5.58714876535954,0.8975347796765379,50.0,12.081819778211758,234,117,117,10000.0,10279.3001829205,2.7930018292050107,1.1325103858337846,50.54945054945055,4.889223411009256,91,46,45,10000.0,9705.55999616097,-2.9444000383903046,0.8116117440933435,49.29577464788733,6.329265554267129,71,35,36
va65-b48-w4-retest-atr-rr15-buf0-rv0-dir0,3.3200610322485558,False,65,48,4,retest,atr,1.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9841.346171002277,-1.5865382899772351,0.9837472641761494,53.11111111111111,13.38428412190254,450,239,211,10000.0,9792.81142160372,-2.0718857839628124,0.9428168559019499,45.08670520231214,7.718865453900993,173,78,95,10000.0,10816.42794230027,8.164279423002707,1.3791065548562444,57.14285714285714,3.477370830644065,133,76,57
va65-b36-w4-retest-atr-rr2-buf0-rv1-dir1,3.3120970609983558,False,65,36,4,retest,atr,2.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9373.361251561182,-6.266387484388181,0.8863855624132582,49.56140350877193,11.81332635881051,228,113,115,10000.0,10444.815545524185,4.448155455241842,1.2277838239372516,51.61290322580645,4.448773327199436,93,48,45,10000.0,10023.461320442326,0.23461320442326183,1.0153073909763342,52.702702702702695,3.9503119105735056,74,39,35
va70-b36-w4-retest-atr-rr2-buf0-rv0-dir1,3.309914287366709,False,70,36,4,retest,atr,2.0,0.0,0.0,True,4,0.08,0.0,1.0,10000.0,9940.515545187942,-0.5948445481205766,0.9932021224447928,52.39234449760766,11.071779418762722,418,219,199,10000.0,9605.611873057538,-3.9438812694246206,0.8782295299922485,46.40522875816993,6.578667881847325,153,71,82,10000.0,10336.096162643653,3.3609616264365316,1.1632510529976494,55.55555555555556,4.078220732281646,126,70,56
va75-b36-w4-retest-atr-rr1-buf0-rv0-dir0,3.293967765761306,False,75,36,4,retest,atr,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,10406.943344581057,4.069433445810566,1.0442430698710758,53.31807780320366,12.073068003295392,437,233,204,10000.0,9674.17359416855,-3.2582640583145084,0.9052143215726718,47.42857142857143,9.333539497416654,175,83,92,10000.0,10783.868156920757,7.838681569207573,1.3702513975012118,56.390977443609025,3.2113431791647407,133,75,58
va70-b36-w4-retest-atr-rr1-buf0-rv0-dir1,3.2656801141969143,False,70,36,4,retest,atr,1.0,0.0,0.0,True,4,0.08,0.0,1.0,10000.0,10129.369878273605,1.2936987827360413,1.014733138416152,52.63157894736842,10.917874249647635,418,220,198,10000.0,9580.730506531127,-4.192694934688735,0.8700389853200098,46.40522875816993,7.504095997543837,153,71,82,10000.0,10538.931534989353,5.389315349893531,1.257483354689478,55.55555555555556,3.880833299685359,126,70,56
va75-b48-w4-retest-atr-rr15-buf0-rv1-dir1,3.248153600795305,False,75,48,4,retest,atr,1.5,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9500.228288948614,-4.997717110513856,0.9089515565852817,50.847457627118644,12.786814867475599,236,120,116,10000.0,10204.785334136934,2.0478533413693434,1.093284156687034,50.0,6.547953925113123,96,48,48,10000.0,10039.788123563087,0.3978812356308703,1.0304450758186994,47.61904761904761,3.4097779997884756,63,30,33
va75-b48-w4-retest-atr-rr2-buf0-rv0-dir1,3.2292029282589683,False,75,48,4,retest,atr,2.0,0.0,0.0,True,4,0.08,0.0,1.0,10000.0,9895.307750848446,-1.046922491515545,0.9880256944246101,53.110047846889955,11.555541687580856,418,222,196,10000.0,9624.514709861527,-3.754852901384731,0.8839188405839622,45.962732919254655,8.546565840106583,161,74,87,10000.0,10805.315144953058,8.053151449530581,1.4324427732820724,57.72357723577236,2.576164425711431,123,71,52
va75-b64-w4-retest-atr-rr2-buf0-rv1-dir1,3.1645861621541878,False,75,64,4,retest,atr,2.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9604.825540104297,-3.95174459895703,0.923889569397817,51.48936170212765,13.594466568558197,235,121,114,10000.0,10196.75981969368,1.9675981969367928,1.0998754671939976,52.68817204301075,6.696008165461686,93,49,44,10000.0,9991.90012767872,-0.08099872321279955,0.993660051334228,50.0,3.974764901451188,62,31,31
va70-b48-w4-retest-atr-rr2-buf0-rv1-dir0,3.156163194472902,False,70,48,4,retest,atr,2.0,0.0,1.0,False,4,0.08,0.0,1.0,10000.0,9456.506201627944,-5.434937983720555,0.9070747935887671,50.378787878787875,12.988749932825714,264,133,131,10000.0,9990.60819729074,-0.09391802709260988,0.9958919168254503,48.45360824742268,8.171588877218976,97,47,50,10000.0,9999.914045710002,-0.0008595428999780275,0.9999447066265307,52.702702702702695,3.310078752620925,74,39,35
va70-b48-w4-retest-atr-rr3-buf0-rv0-dir0,3.1201828926212745,False,70,48,4,retest,atr,3.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9614.914013504944,-3.850859864950562,0.9584249007578399,51.590909090909086,12.835968388604488,440,227,213,10000.0,9692.453647887472,-3.0754635211252768,0.9098149701643936,45.83333333333333,8.679324549516872,168,77,91,10000.0,10616.664145717863,6.166641457178623,1.2889755412900816,55.38461538461539,3.1775178543683684,130,72,58
va65-b64-w4-retest-atr-rr1-buf0-rv1-dir1,3.1018936061149556,False,65,64,4,retest,atr,1.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9345.57273566984,-6.544272643301596,0.8742540924134112,50.66079295154186,12.155763030228416,227,115,112,10000.0,10809.672942008454,8.096729420084547,1.4582533881748097,54.347826086956516,4.336559168481396,92,50,42,10000.0,9838.264059296753,-1.6173594070324704,0.9053050963219842,50.66666666666667,5.250819917842293,75,38,37
va70-b48-w4-retest-atr-rr2-buf0-rv0-dir0,3.101595886977883,False,70,48,4,retest,atr,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9598.167653958164,-4.01832346041836,0.9565561518977134,51.590909090909086,12.897925074082462,440,227,213,10000.0,9692.453647887472,-3.0754635211252768,0.9098149701643936,45.83333333333333,8.679324549516872,168,77,91,10000.0,10616.664145717863,6.166641457178623,1.2889755412900816,55.38461538461539,3.1775178543683684,130,72,58
va70-b48-w4-retest-atr-rr2-buf0-rv0-dir0,3.101595886977883,False,70,48,4,retest,atr,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9598.167653958164,-4.01832346041836,0.9565561518977134,51.590909090909086,12.897925074082462,440,227,213,10000.0,9692.453647887472,-3.0754635211252768,0.9098149701643936,45.83333333333333,8.679324549516872,168,77,91,10000.0,10616.664145717863,6.166641457178623,1.2889755412900816,55.38461538461539,3.1775178543683684,130,72,58
va70-b36-w4-retest-atr-rr15-buf0-rv1-dir0,3.0482562268395657,False,70,36,4,retest,atr,1.5,0.0,1.0,False,4,0.08,0.0,1.0,10000.0,9358.770562593148,-6.412294374068517,0.8905916942708021,50.0,12.786720960997606,260,130,130,10000.0,10137.051460048255,1.370514600482542,1.057679250732101,48.97959183673469,6.1920322839564985,98,48,50,10000.0,9931.505170411085,-0.684948295889154,0.9569671479637835,52.0,4.184168205433944,75,39,36
va75-b48-w4-retest-atr-rr1-buf0-rv0-dir0,2.992317672518049,False,75,48,4,retest,atr,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9914.945659692223,-0.8505434030777748,0.9907217714554731,52.40274599542334,12.34027655130598,437,229,208,10000.0,9602.969745715705,-3.9703025428429517,0.8864288615242673,45.714285714285715,9.744677477955248,175,80,95,10000.0,11093.177950059988,10.93177950059987,1.5851801076626348,58.91472868217055,2.7614659300869215,129,76,53
va65-b48-w4-retest-atr-rr2-buf0-rv0-dir0,2.9515979568728246,False,65,48,4,retest,atr,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9747.128056124047,-2.52871943875953,0.9741156969767006,52.888888888888886,12.478180006112055,450,238,212,10000.0,9594.77859946328,-4.052214005367205,0.8875341699053951,45.08670520231214,8.053901162542127,173,78,95,10000.0,10816.42794230027,8.164279423002707,1.3791065548562444,57.14285714285714,3.477370830644065,133,76,57
va65-b48-w4-retest-atr-rr1-buf0-rv1-dir0,2.9470520553118025,False,65,48,4,retest,atr,1.0,0.0,1.0,False,4,0.08,0.0,1.0,10000.0,9434.753391355172,-5.652466086448271,0.9068526816521058,51.31086142322098,13.652673065544112,267,137,130,10000.0,10179.297326977752,1.7929732697775203,1.0765655683529056,48.54368932038835,6.822368250383615,103,50,53,10000.0,10144.143278705196,1.441432787051955,1.0872303866468411,54.54545454545454,3.42872145366515,77,42,35
va75-b48-w4-retest-atr-rr1-buf0-rv1-dir0,2.926012078693792,False,75,48,4,retest,atr,1.0,0.0,1.0,False,4,0.08,0.0,1.0,10000.0,9339.635749262512,-6.603642507374885,0.8853108340095924,50.19305019305019,13.02945999785463,259,130,129,10000.0,9988.874137347453,-0.11125862652546781,0.9952761336261539,49.51456310679612,8.722600145777628,103,51,52,10000.0,10089.344334164842,0.8934433416484255,1.0645293337194255,50.72463768115942,3.5050782084858976,69,35,34
va65-b36-w4-retest-atr-rr1-buf0-rv1-dir0,2.9093143639101795,False,65,36,4,retest,atr,1.0,0.0,1.0,False,4,0.08,0.0,1.0,10000.0,9358.607384958674,-6.413926150413262,0.8929561559177105,50.57034220532319,13.312708842636692,263,133,130,10000.0,10262.76254502575,2.627625450257498,1.1124409125929058,49.03846153846153,6.896200789574196,104,51,53,10000.0,10186.953252582529,1.8695325258252904,1.115049071820445,55.00000000000001,4.151891024090156,80,44,36
va75-b36-w4-retest-atr-rr1-buf0-rv1-dir1,2.906545828263445,False,75,36,4,retest,atr,1.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9450.886661300587,-5.491133386994129,0.8981510644970816,51.68067226890757,13.57581728566976,238,123,115,10000.0,9942.9759411332,-0.5702405886680029,0.9723956904447676,51.06382978723404,7.990930622200358,94,48,46,10000.0,9934.068038576865,-0.6593196142313573,0.954157310454117,49.25373134328358,3.9479685893045917,67,33,34
va70-b48-w1-retest-atr-rr15-buf0-rv0-dir0,2.827659422832334,False,70,48,1,retest,atr,1.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9412.107631747045,-5.878923682529546,0.9052908880587243,49.29577464788733,12.42278645738443,284,140,144,10000.0,9692.032523121328,-3.079674768786722,0.8578078546157919,46.08695652173913,8.562208233170947,115,53,62,10000.0,10798.324971074891,7.9832497107489075,1.7130777787801141,58.44155844155844,2.006634669772316,77,45,32
va75-b36-w4-retest-atr-rr2-buf0-rv1-dir0,2.80119785331598,False,75,36,4,retest,atr,2.0,0.0,1.0,False,4,0.08,0.0,1.0,10000.0,9462.616098121296,-5.3738390187870415,0.9083848456698126,51.33079847908745,14.214539829460021,263,135,128,10000.0,9986.73741583034,-0.13262584169660974,0.9941106500039791,50.495049504950494,8.470852448749353,101,51,50,10000.0,9862.98473674209,-1.3701526325791025,0.9135305228218309,50.0,4.296389283218616,74,37,37
va75-b48-w4-retest-atr-rr2-buf0-rv0-dir0,2.715824406408278,False,75,48,4,retest,atr,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9742.813419239128,-2.5718658076087197,0.9718861247618782,52.17391304347826,13.568414483730201,437,228,209,10000.0,9630.294746277865,-3.697052537221357,0.8945067506561842,45.714285714285715,9.263506382470474,175,80,95,10000.0,11010.508666797794,10.105086667977936,1.5448420725729637,58.91472868217055,2.7614659300869535,129,76,53
va65-b36-w4-retest-atr-rr15-buf0-rv0-dir0,2.627655949569478,False,65,36,4,retest,atr,1.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9960.027976056048,-0.39972023943951607,0.9959826796117863,52.56124721603563,14.236420078996408,449,236,213,10000.0,9647.811890298477,-3.5218810970152337,0.9063462603712404,44.632768361581924,8.619634267895036,177,79,98,10000.0,10985.47660374466,9.854766037446616,1.4510491648499388,58.992805755395686,3.4619034374854736,139,82,57
va65-b48-w4-retest-atr-rr1-buf0-rv0-dir0,2.620985932069771,False,65,48,4,retest,atr,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9686.999399765527,-3.1300060023447207,0.967618004787381,53.11111111111111,14.995172134254759,450,239,211,10000.0,9727.66920019448,-2.723307998055202,0.9239835465189647,45.664739884393065,8.194309465624716,173,79,94,10000.0,10864.329265592592,8.643292655925915,1.3989153810442545,57.14285714285714,3.4773708306440616,133,76,57
va70-b36-w4-retest-atr-rr1-buf0-rv1-dir0,2.576103299719943,False,70,36,4,retest,atr,1.0,0.0,1.0,False,4,0.08,0.0,1.0,10000.0,9238.752793970361,-7.6124720602963825,0.8684050612590055,50.0,13.618898293636622,260,130,130,10000.0,9906.352214862167,-0.9364778513783367,0.9602450569556293,48.97959183673469,7.304990210179463,98,48,50,10000.0,9922.143989017843,-0.7785601098215689,0.9511594787353819,52.0,4.0914530287448105,75,39,36
va65-b48-w4-retest-atr-rr1-buf0-rv1-dir1,2.533682673777567,False,65,48,4,retest,atr,1.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9257.311575718139,-7.42688424281861,0.8620745996609063,51.072961373390555,13.614686548013285,233,119,114,10000.0,10340.765964686801,3.407659646868022,1.1731057626771886,51.08695652173913,4.940601884651309,92,47,45,10000.0,9970.818600273296,-0.29181399726703194,0.9820180209256151,50.0,3.5983871960217595,74,37,37
va70-b36-w4-retest-atr-rr1-buf0-rv1-dir1,2.5254735022519252,False,70,36,4,retest,atr,1.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9236.904112042022,-7.630958879579774,0.85730970948274,50.0,13.489477385419177,234,117,117,10000.0,10045.363638099045,0.453636380990452,1.0217132488674434,50.54945054945055,6.345615532480689,91,46,45,10000.0,9730.12188584565,-2.6987811415434937,0.8278365309058783,49.29577464788733,5.912659561415999,71,35,36
va75-b48-w4-retest-atr-rr1-buf0-rv1-dir1,2.5212024118484058,False,75,48,4,retest,atr,1.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9313.739791956046,-6.862602080439539,0.8725513252224699,50.847457627118644,14.006202039716237,236,120,116,10000.0,9973.06947036258,-0.2693052963742004,0.9876457031600334,50.0,7.52335819259274,96,48,48,10000.0,10043.722152575368,0.4372215257536949,1.0333862921838133,47.61904761904761,3.2765015017407424,63,30,33
va70-b48-w1-retest-atr-rr3-buf0-rv0-dir0,2.4848483848321887,False,70,48,1,retest,atr,3.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9527.163748487186,-4.728362515128137,0.924498564422761,49.29577464788733,11.877836115324255,284,140,144,10000.0,9584.453840456861,-4.155461595431387,0.8079681723715755,46.08695652173913,8.562208233170947,115,53,62,10000.0,10798.324971074891,7.9832497107489075,1.7130777787801141,58.44155844155844,2.006634669772316,77,45,32
va70-b48-w1-retest-atr-rr2-buf0-rv0-dir0,2.466057065441061,False,70,48,1,retest,atr,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9510.570224159346,-4.894297758406541,0.9217404294005411,49.29577464788733,11.940473846628013,284,140,144,10000.0,9584.453840456861,-4.155461595431387,0.8079681723715755,46.08695652173913,8.562208233170947,115,53,62,10000.0,10798.324971074891,7.9832497107489075,1.7130777787801141,58.44155844155844,2.006634669772316,77,45,32
va65-b36-w4-retest-atr-rr1-buf0-rv1-dir1,2.387359009111193,False,65,36,4,retest,atr,1.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9137.621880077153,-8.623781199228464,0.8383594617463608,50.0,13.320416299628752,228,114,114,10000.0,10465.110098217472,4.651100982174716,1.238768871234955,51.61290322580645,4.679192155634004,93,48,45,10000.0,10048.827723958324,0.48827723958324576,1.0317659691803074,52.702702702702695,3.6868875975714714,74,39,35
va75-b36-w4-retest-atr-rr2-buf0-rv1-dir1,2.2723831155684975,False,75,36,4,retest,atr,2.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9352.618635037996,-6.473813649620041,0.8818399138769478,51.26050420168067,15.13189394528778,238,122,116,10000.0,9979.112602343672,-0.2088739765632841,0.9899200666467353,51.06382978723404,7.487526698343397,94,48,46,10000.0,9913.046406854988,-0.8695359314501161,0.9393723303736121,49.25373134328358,4.117423447208912,67,33,34
va65-b36-w4-retest-atr-rr2-buf0-rv0-dir0,2.1875976258174825,False,65,36,4,retest,atr,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9781.089259032551,-2.1891074096744845,0.9778255815642467,52.338530066815146,13.648275416824863,449,235,214,10000.0,9452.711287023198,-5.472887129768022,0.8536711204802179,44.632768361581924,9.118837285684545,177,79,98,10000.0,10985.47660374466,9.854766037446616,1.4510491648499388,58.992805755395686,3.4619034374854736,139,82,57
va70-b36-w4-retest-atr-rr15-buf0-rv0-dir0,2.1824044137961924,False,70,36,4,retest,atr,1.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9790.960807806534,-2.0903919219346645,0.9777270243567425,51.91873589164786,12.877540920719511,443,230,213,10000.0,9381.695931430106,-6.183040685698948,0.8329963448227425,45.02923976608187,9.278054575490982,171,77,94,10000.0,10620.640917594395,6.20640917594395,1.2952304376432766,56.48854961832062,3.416642097005084,131,74,57
va75-b48-w4-retest-atr-rr2-buf0-rv1-dir0,2.179473079640651,False,75,48,4,retest,atr,2.0,0.0,1.0,False,4,0.08,0.0,1.0,10000.0,9218.157211260257,-7.818427887397428,0.8655973574923351,49.80694980694981,14.840382448402089,259,129,130,10000.0,10018.69241420993,0.18692414209930952,1.0079147072969077,49.51456310679612,8.225471234926477,103,51,52,10000.0,10085.392435384432,0.8539243538443264,1.061796151879896,50.72463768115942,3.5050782084859184,69,35,34
va70-b48-w1-retest-atr-rr1-buf0-rv0-dir0,2.0213649398818987,False,70,48,1,retest,atr,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9319.385791787696,-6.806142082123046,0.8898240088590819,49.29577464788733,13.808021640170962,284,140,144,10000.0,9609.184210266887,-3.9081578973311326,0.8193234027082875,46.08695652173913,8.618412950687523,115,53,62,10000.0,10810.277205305261,8.10277205305261,1.722942356077894,58.44155844155844,2.006634669772353,77,45,32
