kind,server_epoch,ny_day,side,high,low,poc,vah,val,requested_entry,stop,lots,planned_cash_risk,cutoff_epoch
invalid_geometry,1701700500,20231204,-1,2120.704,2042.45,2067.516,2088.913,2057.123,2048.312,2048.373,0.0,0.0,1701723600
profile,1701786900,20231205,0,2041.209,2021.53,2033.983,2038.749,2027.68,0.0,0.0,0.0,0.0,1701810000
entry,1701786900,20231205,-1,2041.209,2021.53,2033.983,2038.749,2027.68,2023.713,2023.912,4.87,96.913,1701810000
profile,1701873300,20231206,0,2035.952,2018.722,2020.741,2027.875,2019.53,0.0,0.0,0.0,0.0,1701896400
entry,1701873300,20231206,1,2035.952,2018.722,2020.741,2027.875,2019.53,2032.836,2030.734,0.46,96.692,1701896400
profile,1701959700,20231207,0,2039.931,2025.202,2033.372,2035.098,2027.734,0.0,0.0,0.0,0.0,1701982800
entry,1701960600,20231207,-1,2039.931,2025.202,2033.372,2035.098,2027.734,2027.219,2030.23,0.32,96.352,1701982800
profile,1702046100,20231208,0,2034.052,2002.537,2029.866,2033.067,2027.158,0.0,0.0,0.0,0.0,1702069020
entry,1702046100,20231208,-1,2034.052,2002.537,2029.866,2033.067,2027.158,2008.055,2009.208,0.82,94.54599999999999,1702069020
profile,1702305300,20231211,0,2007.844,1990.046,1992.966,1999.223,1992.549,0.0,0.0,0.0,0.0,1702328400
target_behind_entry,1702305300,20231211,-1,2007.844,1990.046,1992.966,1999.223,1992.549,1988.649,1990.918,0.0,0.0,1702328400
profile,1702391700,20231212,0,1996.784,1981.893,1987.593,1988.873,1984.452,0.0,0.0,0.0,0.0,1702414800
target_behind_entry,1702391700,20231212,-1,1996.784,1981.893,1987.593,1988.873,1984.452,1980.588,1983.634,0.0,0.0,1702414800
profile,1702478100,20231213,0,1986.783,1973.071,1981.534,1983.141,1978.427,0.0,0.0,0.0,0.0,1702501200
entry,1702478400,20231213,1,1986.783,1973.071,1981.534,1983.141,1978.427,1983.463,1983.017,2.08,92.768,1702501200
profile,1702564500,20231214,0,2040.5,2027.45,2035.504,2036.626,2030.713,0.0,0.0,0.0,0.0,1702587600
target_behind_entry,1702564500,20231214,1,2040.5,2027.45,2035.504,2036.626,2030.713,2043.725,2037.461,0.0,0.0,1702587600
profile,1702650900,20231215,0,2044.947,2026.933,2036.081,2041.006,2030.874,0.0,0.0,0.0,0.0,1702673820
target_behind_entry,1702664400,20231215,-1,2044.947,2026.933,2036.081,2041.006,2030.874,2023.953,2031.845,0.0,0.0,1702673820
profile,1702910100,20231218,0,2027.344,2016.105,2023.042,2024.885,2021.373,0.0,0.0,0.0,0.0,1702933200
target_behind_entry,1702921800,20231218,1,2027.344,2016.105,2023.042,2024.885,2021.373,2028.658,2023.414,0.0,0.0,1702933200
profile,1702996500,20231219,0,2032.702,2021.734,2026.618,2027.561,2023.276,0.0,0.0,0.0,0.0,1703019600
entry,1702996500,20231219,1,2032.702,2021.734,2026.618,2027.561,2023.276,2032.193,2029.749,0.38,92.872,1703019600
profile,1703082900,20231220,0,2043.49,2029.554,2040.333,2042.401,2035.869,0.0,0.0,0.0,0.0,1703106000
entry,1703082900,20231220,-1,2043.49,2029.554,2040.333,2042.401,2035.869,2035.434,2035.817,2.4,91.91999999999999,1703106000
profile,1703169300,20231221,0,2046.079,2031.942,2035.366,2037.464,2033.709,0.0,0.0,0.0,0.0,1703192400
entry,1703169300,20231221,1,2046.079,2031.942,2035.366,2037.464,2033.709,2044.059,2041.766,0.4,91.72000000000001,1703192400
profile,1703255700,20231222,0,2069.559,2046.792,2050.171,2060.31,2047.148,0.0,0.0,0.0,0.0,1703278620
entry,1703255700,20231222,1,2069.559,2046.792,2050.171,2060.31,2047.148,2066.511,2065.138,0.66,90.61800000000001,1703278620
profile,1703601300,20231226,0,2065.125,2053.388,2063.75,2064.391,2061.457,0.0,0.0,0.0,0.0,1703624400
entry,1703601300,20231226,-1,2065.125,2053.388,2063.75,2064.391,2061.457,2060.912,2061.697,1.17,91.845,1703624400
profile,1703687700,20231227,0,2070.316,2061.501,2065.289,2067.837,2064.393,0.0,0.0,0.0,0.0,1703710800
target_behind_entry,1703687700,20231227,1,2070.316,2061.501,2065.289,2067.837,2064.393,2070.625,2068.375,0.0,0.0,1703710800
profile,1703774100,20231228,0,2088.485,2071.301,2086.74,2088.485,2076.94,0.0,0.0,0.0,0.0,1703797200
entry,1703774100,20231228,-1,2088.485,2071.301,2086.74,2088.485,2076.94,2073.517,2075.455,0.5,96.9,1703797200
profile,1703860500,20231229,0,2074.764,2058.161,2069.446,2071.132,2063.609,0.0,0.0,0.0,0.0,1703883420
entry,1703860500,20231229,-1,2074.764,2058.161,2069.446,2071.132,2063.609,2060.717,2061.019,3.18,96.036,1703883420
profile,1704206100,20240102,0,2078.919,2062.235,2074.878,2078.658,2067.449,0.0,0.0,0.0,0.0,1704229200
entry,1704206400,20240102,-1,2078.919,2062.235,2074.878,2078.658,2067.449,2066.966,2070.054,0.31,95.72800000000001,1704229200
profile,1704292500,20240103,0,2066.012,2034.456,2064.779,2066.012,2047.769,0.0,0.0,0.0,0.0,1704315600
entry,1704292500,20240103,-1,2066.012,2034.456,2064.779,2066.012,2047.769,2035.605,2037.254,0.58,95.642,1704315600
profile,1704378900,20240104,0,2051.008,2037.348,2047.486,2048.447,2042.684,0.0,0.0,0.0,0.0,1704402000
entry,1704378900,20240104,-1,2051.008,2037.348,2047.486,2048.447,2042.684,2039.221,2040.903,0.57,95.87399999999998,1704402000
profile,1704465300,20240105,0,2048.767,2024.464,2045.16,2047.248,2039.274,0.0,0.0,0.0,0.0,1704488220
target_behind_entry,1704467100,20240105,1,2048.767,2024.464,2045.16,2047.248,2039.274,2057.631,2047.128,0.0,0.0,1704488220
profile,1704724500,20240108,0,2046.618,2016.664,2020.174,2033.045,2018.536,0.0,0.0,0.0,0.0,1704747600
entry,1704729000,20240108,1,2046.618,2016.664,2020.174,2033.045,2018.536,2034.072,2031.886,0.45,98.37,1704747600
profile,1704810900,20240109,0,2042.011,2030.333,2034.621,2035.807,2031.975,0.0,0.0,0.0,0.0,1704834000
entry,1704810900,20240109,1,2042.011,2030.333,2034.621,2035.807,2031.975,2036.072,2035.221,1.13,96.16299999999998,1704834000
profile,1704897300,20240110,0,2040.337,2023.802,2030.907,2034.911,2027.936,0.0,0.0,0.0,0.0,1704920400
entry,1704898200,20240110,-1,2040.337,2023.802,2030.907,2034.911,2027.936,2027.318,2029.599,0.42,95.80199999999999,1704920400
profile,1704983700,20240111,0,2048.43,2024.895,2031.698,2034.456,2029.308,0.0,0.0,0.0,0.0,1705006800
entry,1704984600,20240111,-1,2048.43,2024.895,2031.698,2034.456,2029.308,2028.156,2030.14,0.48,95.232,1705006800
profile,1705070100,20240112,0,2059.266,2030.063,2034.398,2046.49,2030.063,0.0,0.0,0.0,0.0,1705093020
target_behind_entry,1705070100,20240112,1,2059.266,2030.063,2034.398,2046.49,2030.063,2061.164,2057.605,0.0,0.0,1705093020
profile,1705329300,20240115,0,2058.663,2045.789,2053.534,2056.853,2052.628,0.0,0.0,0.0,0.0,1705352400
entry,1705329300,20240115,-1,2058.663,2045.789,2053.534,2056.853,2052.628,2051.713,2052.783,0.88,94.16,1705352400
profile,1705415700,20240116,0,2054.545,2031.282,2049.274,2054.545,2040.006,0.0,0.0,0.0,0.0,1705438800
entry,1705415700,20240116,-1,2054.545,2031.282,2049.274,2054.545,2040.006,2038.974,2042.55,0.26,92.97600000000001,1705438800
trail_market_exit,1705421700,20240116,-1,2054.545,2031.282,2049.274,2054.545,2040.006,0.0,2035.849,0.0,0.0,1705438800
profile,1705502100,20240117,0,2032.973,2015.739,2024.491,2029.203,2021.125,0.0,0.0,0.0,0.0,1705525200
entry,1705502100,20240117,-1,2032.973,2015.739,2024.491,2029.203,2021.125,2020.052,2022.907,0.33,94.215,1705525200
profile,1705588500,20240118,0,2017.281,2005.755,2011.608,2012.779,2008.456,0.0,0.0,0.0,0.0,1705611600
entry,1705589700,20240118,1,2017.281,2005.755,2011.608,2012.779,2008.456,2012.99,2011.292,0.56,95.08800000000002,1705611600
profile,1705674900,20240119,0,2039.296,2020.345,2023.454,2030.709,2020.345,0.0,0.0,0.0,0.0,1705697820
entry,1705674900,20240119,1,2039.296,2020.345,2023.454,2030.709,2020.345,2030.911,2029.872,0.91,94.549,1705697820
profile,1705934100,20240122,0,2032.111,2019.097,2023.062,2026.824,2020.52,0.0,0.0,0.0,0.0,1705957200
target_behind_entry,1705934700,20240122,-1,2032.111,2019.097,2023.062,2026.824,2020.52,2018.284,2022.806,0.0,0.0,1705957200
profile,1706020500,20240123,0,2037.937,2019.596,2029.77,2031.059,2023.322,0.0,0.0,0.0,0.0,1706043600
entry,1706020500,20240123,-1,2037.937,2019.596,2029.77,2031.059,2023.322,2022.84,2024.285,0.65,93.925,1706043600
profile,1706106900,20240124,0,2036.668,2022.799,2033.092,2034.501,2026.916,0.0,0.0,0.0,0.0,1706130000
entry,1706107800,20240124,-1,2036.668,2022.799,2033.092,2034.501,2026.916,2024.852,2029.581,0.2,94.58,1706130000
profile,1706193300,20240125,0,2024.612,2009.504,2015.996,2017.766,2013.517,0.0,0.0,0.0,0.0,1706216400
entry,1706193300,20240125,1,2024.612,2009.504,2015.996,2017.766,2013.517,2021.946,2019.457,0.38,94.58200000000001,1706216400
profile,1706279700,20240126,0,2026.871,2018.22,2022.072,2023.357,2020.653,0.0,0.0,0.0,0.0,1706302620
entry,1706279700,20240126,-1,2026.871,2018.22,2022.072,2023.357,2020.653,2020.629,2022.081,0.65,94.38,1706302620
profile,1706538900,20240129,0,2037.599,2019.319,2026.031,2031.601,2022.175,0.0,0.0,0.0,0.0,1706562000
entry,1706542200,20240129,-1,2037.599,2019.319,2026.031,2031.601,2022.175,2021.661,2022.401,1.26,93.24,1706562000
profile,1706625300,20240130,0,2048.596,2029.811,2038.176,2038.616,2032.159,0.0,0.0,0.0,0.0,1706648400
entry,1706625300,20240130,1,2048.596,2029.811,2038.176,2038.616,2032.159,2047.442,2045.665,0.52,92.404,1706648400
profile,1706711700,20240131,0,2044.717,2032.848,2038.133,2040.452,2034.146,0.0,0.0,0.0,0.0,1706734800
target_behind_entry,1706711700,20240131,1,2044.717,2032.848,2038.133,2040.452,2034.146,2045.846,2044.117,0.0,0.0,1706734800
profile,1706798100,20240201,0,2049.617,2029.95,2041.474,2048.081,2038.862,0.0,0.0,0.0,0.0,1706821200
entry,1706798100,20240201,1,2049.617,2029.95,2041.474,2048.081,2038.862,2048.859,2047.295,0.59,92.276,1706821200
profile,1706884500,20240202,0,2057.66,2027.779,2055.559,2057.66,2045.054,0.0,0.0,0.0,0.0,1706907420
entry,1706884500,20240202,-1,2057.66,2027.779,2055.559,2057.66,2045.054,2028.51,2031.506,0.31,92.876,1706907420
profile,1707143700,20240205,0,2039.857,2014.856,2023.255,2035.169,2021.497,0.0,0.0,0.0,0.0,1707166800
entry,1707143700,20240205,-1,2039.857,2014.856,2023.255,2035.169,2021.497,2018.453,2019.341,1.02,90.576,1707166800
profile,1707230100,20240206,0,2031.224,2022.84,2027.36,2028.08,2024.281,0.0,0.0,0.0,0.0,1707253200
entry,1707230100,20240206,1,2031.224,2022.84,2027.36,2028.08,2024.281,2028.451,2027.578,1.04,90.792,1707253200
profile,1707316500,20240207,0,2038.039,2030.556,2035.057,2035.467,2033.128,0.0,0.0,0.0,0.0,1707339600
entry,1707316800,20240207,1,2038.039,2030.556,2035.057,2035.467,2033.128,2036.885,2032.913,0.23,91.356,1707339600
profile,1707402900,20240208,0,2038.724,2020.164,2033.069,2037.564,2026.544,0.0,0.0,0.0,0.0,1707426000
profile,1707489300,20240209,0,2037.212,2024.236,2033.056,2034.779,2031.13,0.0,0.0,0.0,0.0,1707512220
target_behind_entry,1707489300,20240209,-1,2037.212,2024.236,2033.056,2034.779,2031.13,2023.681,2024.968,0.0,0.0,1707512220
profile,1707748500,20240212,0,2027.602,2014.094,2023.697,2024.647,2020.215,0.0,0.0,0.0,0.0,1707771600
target_behind_entry,1707748500,20240212,-1,2027.602,2014.094,2023.697,2024.647,2020.215,2014.009,2016.109,0.0,0.0,1707771600
profile,1707834900,20240213,0,2032.912,2000.106,2028.555,2029.836,2017.534,0.0,0.0,0.0,0.0,1707858000
target_behind_entry,1707834900,20240213,-1,2032.912,2000.106,2028.555,2029.836,2017.534,1998.436,2001.336,0.0,0.0,1707858000
profile,1707921300,20240214,0,1993.598,1985.969,1991.989,1993.121,1990.38,0.0,0.0,0.0,0.0,1707944400
entry,1707922200,20240214,-1,1993.598,1985.969,1991.989,1993.121,1990.38,1989.301,1991.555,0.4,90.16000000000001,1707944400
profile,1708007700,20240215,0,2004.888,1990.208,1993.075,1997.777,1991.126,0.0,0.0,0.0,0.0,1708030800
target_behind_entry,1708007700,20240215,1,2004.888,1990.208,1993.075,1997.777,1991.126,2007.667,2003.038,0.0,0.0,1708030800
profile,1708094100,20240216,0,2008.107,1995.096,2004.346,2007.091,2002.211,0.0,0.0,0.0,0.0,1708117020
invalid_geometry,1708094100,20240216,-1,2008.107,1995.096,2004.346,2007.091,2002.211,1998.501,1998.476,0.0,0.0,1708117020
profile,1708353300,20240219,0,2022.994,2009.274,2020.1,2021.279,2017.635,0.0,0.0,0.0,0.0,1708376400
entry,1708353300,20240219,-1,2022.994,2009.274,2020.1,2021.279,2017.635,2016.452,2016.927,1.92,91.2,1708376400
profile,1708439700,20240220,0,2030.851,2014.994,2027.011,2030.603,2018.958,0.0,0.0,0.0,0.0,1708462800
profile,1708526100,20240221,0,2032.264,2022.904,2029.851,2030.655,2027.438,0.0,0.0,0.0,0.0,1708549200
entry,1708530600,20240221,-1,2032.264,2022.904,2029.851,2030.655,2027.438,2027.023,2028.094,0.84,89.964,1708549200
trail_market_exit,1708531800,20240221,-1,2032.264,2022.904,2029.851,2030.655,2027.438,0.0,2024.436,0.0,0.0,1708549200
profile,1708612500,20240222,0,2034.871,2023.023,2029.04,2030.428,2025.8,0.0,0.0,0.0,0.0,1708635600
entry,1708612500,20240222,-1,2034.871,2023.023,2029.04,2030.428,2025.8,2023.639,2025.32,0.55,92.455,1708635600
profile,1708698900,20240223,0,2029.228,2016.018,2026.029,2027.99,2021.178,0.0,0.0,0.0,0.0,1708721820
entry,1708703700,20240223,1,2029.228,2016.018,2026.029,2027.99,2021.178,2029.195,2027.57,0.57,92.62499999999999,1708721820
