instrument,broker_symbol,config,sample,trades,wins,losses,win_rate_pct,net_r,profit_factor,expectancy_r,max_dd_pct_at_1pct,ending_balance_at_1pct,selection_score
XAUUSD,XAUUSD..,trail_start_1.5R_distance_0.5R,train,113,46,67,40.707964601769916,4.274584107137084,1.1002980233740391,0.03782817793926623,8.831611431597965,1036.5280800480452,0.21389929356665943
XAUUSD,XAUUSD..,trail_start_1.5R_distance_1R,train,113,46,67,40.707964601769916,7.920621257092172,1.1858479412428284,0.07009399342559444,8.621109716122767,1073.221218955066,0.5781421732524465
XAUUSD,XAUUSD..,trail_start_1.5R_distance_1.5R,train,112,45,67,40.17857142857143,6.318745221809521,1.1482618285351998,0.05641736805187072,8.62110971612278,1055.8957501454552,0.4244601875955708
XAUUSD,XAUUSD..,trail_start_1.5R_distance_2R,train,112,42,70,37.5,6.158341911170215,1.1408220635865207,0.05498519563544835,10.377605381166454,1053.129948934322,0.3379277080578418
XAUUSD,XAUUSD..,trail_start_2R_distance_0.5R,train,113,44,69,38.93805309734513,0.08772787235918016,1.001966162677227,0.0007763528527361075,10.787095853032818,993.8671107330968,-0.2729361656930114
XAUUSD,XAUUSD..,trail_start_2R_distance_1R,train,113,44,69,38.93805309734513,4.005617146371515,1.0897741472654312,0.035447939348420485,8.621109716122785,1031.9839563625087,0.19543849747958708
XAUUSD,XAUUSD..,trail_start_2R_distance_1.5R,train,112,43,69,38.392857142857146,4.461249303596703,1.0999858042678117,0.039832583067827707,9.233177646910077,1036.353730823111,0.2172192002629461
XAUUSD,XAUUSD..,trail_start_2R_distance_2R,train,112,43,69,38.392857142857146,5.437896490279548,1.1218744833801073,0.04855264723463882,10.547421447570683,1045.485863670436,0.26021723491099774
XAUUSD,XAUUSD..,trail_start_3R_distance_0.5R,train,113,44,69,38.93805309734513,7.920436605759739,1.1775133309722552,0.07009235934300653,8.62110971612279,1071.729090456421,0.57687461117568
XAUUSD,XAUUSD..,trail_start_3R_distance_1R,train,113,44,69,38.93805309734513,7.2796758312858545,1.163152559578604,0.06442191001137924,8.621109716122778,1065.1092375629528,0.5144427922477111
XAUUSD,XAUUSD..,trail_start_3R_distance_1.5R,train,112,43,69,38.392857142857146,4.461249303596703,1.0999858042678117,0.039832583067827707,9.233177646910077,1036.353730823111,0.2172192002629461
XAUUSD,XAUUSD..,trail_start_3R_distance_2R,train,112,43,69,38.392857142857146,5.437896490279548,1.1218744833801073,0.04855264723463882,10.547421447570683,1045.485863670436,0.26021723491099774
XAUUSD,XAUUSD..,trail_start_1R_distance_1R,validation,42,15,27,35.714285714285715,-2.1348360203524432,0.8584058720736992,-0.05082942905601055,8.727664010221813,977.3362159549471,
XAUUSD,XAUUSD..,trail_start_1R_distance_1R,last_30_days,14,8,6,57.14285714285714,5.554715355320365,3.7590198918342366,0.39676538252288324,0.8904019094961557,1056.443773280688,
XAGUSD,XAGUSD..,fixed_1R,train,108,55,53,50.92592592592593,11.28560741639901,1.3516034998626012,0.1044963649666575,5.097954916645434,1115.5961869695013,1.0847804082846402
XAGUSD,XAGUSD..,fixed_1.5R,train,108,52,56,48.148148148148145,17.805875896028102,1.5302777276082948,0.16486922125951947,4.762803417295583,1189.034517782361,1.7524007294042367
XAGUSD,XAGUSD..,fixed_2R,train,108,52,56,48.148148148148145,27.25092100180251,1.8115611132217557,0.2523233426092825,4.519282853373714,1304.5462296028722,2.713183948857633
XAGUSD,XAGUSD..,fixed_2.5R,train,108,51,57,47.22222222222222,31.124251875898352,1.9001068543069088,0.2881875173694292,4.519282853373706,1353.9000616443798,3.0991772471570265
XAGUSD,XAGUSD..,fixed_3R,train,108,51,57,47.22222222222222,32.99869510530028,1.9543153604429346,0.3055434731972248,4.51928285337371,1378.341379125976,3.287676906923409
XAGUSD,XAGUSD..,fixed_4R,train,108,51,57,47.22222222222222,36.51541953579086,2.0560182954151434,0.33810573644250796,5.040630009823769,1425.1650391692601,3.6204754270128165
XAGUSD,XAGUSD..,fixed_5R,train,108,51,57,47.22222222222222,32.390803357296406,1.936735258237214,0.2999148459008926,5.0406300098237296,1368.0228375584672,3.2056915946098514
XAGUSD,XAGUSD..,trail_start_1R_distance_0.5R,train,108,52,56,48.148148148148145,24.95169357554175,1.7263378040739896,0.23103419977353473,4.795416326338165,1274.198922371355,2.4681118513202525
XAGUSD,XAGUSD..,trail_start_1R_distance_1R,train,108,52,56,48.148148148148145,19.014225295673835,1.553499529224961,0.17605764162660958,5.511062487826331,1201.7720477049443,1.8422271120189377
