utc_day;balance_at_observation;min_equity;max_equity
2026.02.04;10136.48;10136.48;10136.48
2026.02.05;10136.48;10136.48;10136.48
2026.02.06;10136.48;10136.48;10136.48
2026.02.08;10136.48;10136.48;10136.48
2026.02.09;10136.48;10136.48;10136.48
2026.02.10;10136.48;10136.48;10136.48
2026.02.11;10136.48;10136.48;10136.48
2026.02.12;10136.48;10136.48;10136.48
2026.02.13;10136.48;10136.48;10136.48
2026.02.15;10136.48;10136.48;10136.48
2026.02.16;10136.48;10136.48;10136.48
2026.02.17;10136.48;10136.48;10136.48
2026.02.18;10136.48;10136.48;10136.48
2026.02.19;10136.48;10136.48;10136.48
2026.02.20;10136.48;10136.48;10136.48
2026.02.22;10136.48;10136.48;10136.48
2026.02.23;10136.48;10136.48;10136.48
2026.02.24;10136.48;10136.48;10136.48
2026.02.25;10136.48;10136.48;10136.48
2026.02.26;10136.48;10136.48;10136.48
2026.02.27;10136.48;10136.48;10136.48
2026.03.01;10136.48;10136.48;10136.48
2026.03.02;10136.48;10136.48;10136.48
2026.03.03;10136.48;10136.48;10136.48
2026.03.04;10136.48;10136.48;10136.48
2026.03.05;10136.48;10136.48;10136.48
2026.03.06;10136.48;10136.48;10136.48
2026.03.08;10136.48;10136.48;10136.48
2026.03.09;10136.48;10136.48;10136.48
2026.03.10;10136.29;10132.34;10145.61
2026.03.11;10137.02;10089.21;10160.30
2026.03.12;10095.46;10080.29;10122.26
2026.03.13;10117.89;10067.97;10132.50
2026.03.15;10117.89;10096.61;10135.03
2026.03.16;10161.29;10124.13;10167.69
2026.03.17;10161.29;10161.29;10161.29
2026.03.18;10161.10;10143.05;10162.48
2026.03.19;10122.26;10115.04;10171.69
2026.03.20;10111.92;10082.08;10141.80
2026.03.22;10111.92;10070.67;10109.01
2026.03.23;10189.88;10048.92;10254.95
2026.03.24;10189.68;10188.44;10245.04
2026.03.25;10229.86;10209.70;10246.37
2026.03.26;10229.66;10224.21;10287.35
2026.03.27;10208.48;10193.50;10264.12
2026.03.29;10208.48;10170.04;10190.05
2026.03.30;10253.62;10167.35;10265.08
2026.03.31;10310.16;10224.90;10320.47
2026.04.01;10310.16;10310.16;10310.16
2026.04.02;10310.16;10310.16;10310.16
2026.04.03;10310.16;10310.16;10310.16
2026.04.05;10310.16;10310.16;10310.16
2026.04.06;10310.16;10310.16;10310.16
2026.04.07;10310.16;10310.16;10310.16
2026.04.08;10310.16;10310.16;10310.16
2026.04.09;10310.16;10310.16;10310.16
2026.04.10;10309.97;10305.48;10313.18
2026.04.12;10309.97;10239.82;10260.13
2026.04.13;10291.00;10247.47;10291.13
2026.04.14;10291.00;10291.00;10291.00
2026.04.15;10291.00;10291.00;10291.00
2026.04.16;10291.00;10291.00;10291.00
2026.04.17;10291.00;10291.00;10291.00
2026.04.19;10291.00;10291.00;10291.00
2026.04.20;10290.82;10288.45;10300.26
2026.04.21;10300.23;10291.50;10328.04
2026.04.22;10335.20;10320.37;10339.65
2026.04.23;10335.02;10325.44;10344.19
2026.04.24;10350.49;10329.75;10369.22
2026.04.26;10350.49;10350.49;10350.49
2026.04.27;10350.49;10350.49;10350.49
2026.04.28;10350.31;10347.57;10356.72
2026.04.29;10344.40;10314.89;10363.52
2026.04.30;10364.32;10316.27;10372.62
2026.05.01;10364.32;10364.32;10364.32
2026.05.03;10364.32;10364.32;10364.32
2026.05.04;10364.14;10358.06;10367.24
2026.05.05;10390.08;10358.31;10391.15
2026.05.06;10390.08;10390.08;10390.08
2026.05.07;10389.90;10372.20;10399.94
2026.05.08;10412.01;10388.19;10423.28
2026.05.10;10412.01;10412.01;10412.01
2026.05.11;10412.01;10412.01;10412.01
2026.05.12;10411.83;10401.36;10412.30
2026.05.13;10413.21;10399.06;10430.12
2026.05.14;10413.21;10413.21;10413.21
2026.05.15;10413.03;10396.71;10413.30
2026.05.17;10413.03;10386.62;10412.85
2026.05.18;10416.74;10370.86;10426.29
2026.05.19;10386.33;10380.05;10426.04
2026.05.20;10399.14;10370.47;10413.22
2026.05.21;10399.14;10399.14;10399.14
2026.05.22;10399.14;10399.14;10399.14
2026.05.24;10399.14;10399.14;10399.14
2026.05.25;10399.14;10399.14;10399.14
2026.05.26;10399.14;10399.14;10399.14
2026.05.27;10399.14;10399.14;10399.14
2026.05.28;10399.14;10399.14;10399.14
2026.05.29;10399.14;10399.14;10399.14
2026.05.31;10399.14;10399.14;10399.14
2026.06.01;10399.14;10399.14;10399.14
2026.06.02;10399.14;10399.14;10399.14
2026.06.03;10398.97;10369.49;10399.68
2026.06.04;10381.56;10365.69;10388.56
2026.06.05;10381.38;10352.13;10382.02
2026.06.07;10381.38;10347.84;10382.70
2026.06.08;10421.94;10368.24;10430.03
2026.06.09;10421.76;10401.92;10426.17
2026.06.10;10393.26;10359.49;10421.77
2026.06.11;10414.82;10370.32;10436.23
2026.06.12;10414.82;10414.82;10414.82
2026.06.14;10414.82;10414.82;10414.82
2026.06.15;10414.82;10414.82;10414.82
2026.06.16;10414.64;10407.53;10421.47
2026.06.17;10417.58;10410.30;10452.62
2026.06.18;10476.20;10445.07;10478.04
2026.06.19;10476.20;10476.20;10476.20
2026.06.21;10476.20;10476.20;10476.20
2026.06.22;10476.02;10466.93;10481.82
2026.06.23;10397.82;10387.13;10479.26
2026.06.24;10403.02;10390.97;10443.66
2026.06.25;10441.90;10418.42;10449.07
2026.06.26;10441.72;10435.08;10471.26
2026.06.28;10441.72;10456.71;10495.08
2026.06.29;10496.62;10470.01;10507.33
2026.06.30;10496.62;10496.62;10496.62
2026.07.01;10496.44;10484.81;10496.62
2026.07.02;10504.05;10480.05;10519.44
2026.07.03;10523.10;10504.28;10531.16
2026.07.05;10523.10;10523.10;10523.10
2026.07.06;10523.10;10523.10;10523.10
2026.07.07;10522.92;10511.79;10523.10
2026.07.08;10490.82;10461.82;10528.83
2026.07.09;10503.41;10487.49;10510.91
2026.07.10;10503.41;10503.41;10503.41
2026.07.12;10503.41;10503.41;10503.41
2026.07.13;10503.23;10489.00;10504.13
2026.07.14;10515.70;10481.19;10538.25
2026.07.15;10515.70;10515.70;10515.70
2026.07.16;10515.52;10501.98;10515.91
2026.07.17;10452.61;10443.92;10505.61
2026.07.19;10452.61;10440.20;10456.44
2026.07.20;10476.07;10445.75;10485.37
2026.07.21;10501.54;10466.70;10505.67
2026.07.22;10501.36;10486.97;10512.94
2026.07.23;10442.08;10439.46;10509.55
2026.07.24;10444.12;10433.91;10458.68
2026.07.26;10444.12;10444.12;10444.12
2026.07.27;10444.12;10444.12;10444.12
2026.07.28;10444.12;10444.12;10444.12
2026.07.29;10443.94;10423.89;10466.42
2026.07.30;10484.15;10443.12;10485.23
2026.07.31;10484.15;10484.15;10484.15
2026.08.02;10484.15;10484.15;10484.15
2026.08.03;10484.15;10484.15;10484.15
2026.08.04;10484.15;10484.15;10484.15
2026.08.05;10483.98;10482.96;10499.74
2026.08.06;10486.05;10480.60;10496.68
2026.08.07;10499.58;10478.07;10514.54
2026.08.09;10499.58;10499.58;10499.58
2026.08.10;10499.58;10499.58;10499.58
2026.08.11;10499.41;10496.18;10503.49
2026.08.12;10526.09;10496.68;10526.68
2026.08.13;10526.09;10526.09;10526.09
2026.08.14;10525.92;10522.19;10526.27
2026.08.16;10525.92;10523.05;10529.18
2026.08.17;10523.32;10519.79;10536.91
2026.08.18;10495.71;10488.12;10524.22
2026.08.19;10517.94;10483.52;10524.83
2026.08.20;10517.77;10511.91;10521.84
2026.08.21;10536.75;10513.82;10543.65
2026.08.23;10536.75;10536.75;10536.75
2026.08.24;10536.58;10534.17;10541.86
2026.08.25;10554.29;10529.02;10566.02
2026.08.26;10554.29;10554.29;10554.29
2026.08.27;10554.29;10554.29;10554.29
2026.08.28;10554.12;10551.53;10556.01
2026.08.30;10554.12;10529.03;10552.83
2026.08.31;10538.26;10525.93;10548.01
2026.09.01;10502.63;10498.66;10544.43
2026.09.02;10508.81;10484.67;10512.26
2026.09.03;10508.81;10508.81;10508.81
2026.09.04;10508.64;10501.75;10508.81
2026.09.06;10508.64;10502.84;10507.23
2026.09.07;10500.76;10493.26;10510.41
2026.09.08;10500.59;10495.40;10502.31
2026.09.09;10487.04;10474.80;10507.32
2026.09.10;10453.76;10450.91;10500.59
2026.09.11;10502.40;10449.71;10511.20
2026.09.13;10502.40;10502.40;10502.40
2026.09.14;10502.23;10499.88;10507.12
2026.09.15;10495.78;10467.70;10506.43
2026.09.16;10510.01;10496.35;10535.08
2026.09.17;10574.76;10531.58;10579.44
2026.09.18;10574.76;10574.76;10574.76
