symbol,timeframe,variant,return_pct,profit_factor,win_rate_pct,equity_dd_pct,trades,sharpe,recovery_factor,score,history_quality,commission,swap,path
ustec,h4,atr-rr400,24.4088,1.81,36.84,6.88,38,1.86,2.89,28.2788,98%,-14.12,-941.98,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--atr-rr400--stoprr.htm
ustec,h4,swing-rr400,14.680599999999998,1.66,37.93,7.0,29,1.01,1.94,14.735599999999998,98%,-13.42,-873.38,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--swing-rr400--stoprr.htm
ustec,h4,signal-rr300,14.4617,1.27,33.82,6.86,68,1.19,1.74,12.6117,98%,-50.77,-855.66,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--signal-rr300--stoprr.htm
ustec,h4,swing-rr200,11.6237,1.38,45.83,4.89,48,1.32,2.24,12.4162,98%,-23.29,-602.52,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--swing-rr200--stoprr.htm
ustec,h4,atr-rr150,10.6482,1.34,50.88,4.16,57,1.54,2.22,11.6982,98%,-19.95,-473.22,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--atr-rr150--stoprr.htm
ustec,h4,signal-rr200,12.0757,1.22,41.25,6.89,80,1.32,1.46,9.7682,98%,-60.589999999999996,-638.51,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--signal-rr200--stoprr.htm
ustec,h4,atr-rr050,8.051400000000001,1.31,74.19,3.58,93,2.07,2.1,9.501400000000002,98%,-32.77,-275.81,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--atr-rr050--stoprr.htm
ustec,h4,atr-rr300,10.655199999999999,1.35,36.59,6.88,41,0.95,1.41,9.4702,98%,-14.120000000000001,-801.52,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--atr-rr300--stoprr.htm
ustec,h4,atr-rr100,9.1347,1.28,58.9,4.63,73,1.56,1.73,9.2422,98%,-26.16,-387.87,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--atr-rr100--stoprr.htm
ustec,h4,atr-rr200,7.798300000000001,1.25,42.86,5.72,49,0.97,1.35,6.493300000000001,98%,-17.42,-569.56,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--atr-rr200--stoprr.htm
ustec,h4,signal-rr150,7.9223,1.16,46.43,5.96,84,1.13,1.23,5.6173,98%,-62.09,-469.96,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--signal-rr150--stoprr.htm
ustec,h4,signal-rr400,9.1625,1.18,27.59,8.14,58,0.59,1.11,5.152499999999998,98%,-42.82,-1065.29,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--signal-rr400--stoprr.htm
ustec,h4,swing-rr150,6.555599999999999,1.19,48.28,5.43,58,0.9,1.14,4.833099999999999,98%,-29.07,-469.27,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--swing-rr150--stoprr.htm
ustec,h4,swing-rr075,3.6936999999999998,1.11,62.35,6.35,85,0.74,0.55,0.4012000000000019,98%,-37.83,-327.49,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--swing-rr075--stoprr.htm
ustec,h4,swing-rr050,2.5970999999999997,1.09,70.53,4.83,95,0.69,0.5,0.21960000000000046,98%,-42.44,-255.6,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--swing-rr050--stoprr.htm
ustec,h4,swing-rr100,3.6233,1.09,55.13,6.86,78,0.61,0.49,-0.3166999999999997,98%,-35.94,-362.45,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--swing-rr100--stoprr.htm
ustec,h4,signal-rr050,1.3425999999999998,1.04,69.49,4.66,118,0.35,0.28,-1.5774,98%,-81.19,-299.56,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--signal-rr050--stoprr.htm
ustec,h4,atr-rr075,0.8789,1.03,60.49,4.6,81,0.18,0.19,-2.1811,98%,-27.22,-331.61,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--atr-rr075--stoprr.htm
ustec,h4,signal-rr075,0.2667,1.01,59.46,6.08,111,0.06,0.04,-4.1633000000000004,98%,-75.02,-367.62,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--signal-rr075--stoprr.htm
ustec,h4,signal-rr100,-3.2661000000000002,0.94,51.49,8.94,101,-0.55,-0.36,-10.846100000000002,98%,-66.27,-418.54,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\ustec--h4--signal-rr100--stoprr.htm
xauusd,h4,swing-rr300,32.2758,1.82,40.35,8.7,57,2.72,2.65,35.3108,98%,-23.01,-595.74,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--swing-rr300--stoprr.htm
xauusd,h4,swing-rr150,27.784100000000002,1.71,55.0,4.5,80,3.53,4.73,33.274100000000004,98%,-31.43,-385.87,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--swing-rr150--stoprr.htm
xauusd,h4,swing-rr200,25.7623,1.62,45.83,5.63,72,2.8,3.74,29.139799999999997,98%,-28.43,-473.56,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--swing-rr200--stoprr.htm
xauusd,h4,signal-rr300,29.428499999999996,1.44,35.29,11.61,85,2.64,1.79,26.441,98%,-54.01,-550.65,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--signal-rr300--stoprr.htm
xauusd,h4,signal-rr200,25.940100000000005,1.4,44.21,10.75,95,2.81,1.74,23.282600000000006,98%,-60.68,-470.42,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--signal-rr200--stoprr.htm
xauusd,h4,swing-rr400,23.3369,1.55,30.91,11.3,55,1.76,1.53,21.241899999999998,98%,-21.36,-663.14,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--swing-rr400--stoprr.htm
xauusd,h4,signal-rr150,23.9006,1.42,51.55,11.46,97,3.19,1.51,21.1006,98%,-59.83,-385.36,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--signal-rr150--stoprr.htm
xauusd,h4,swing-rr100,16.189500000000002,1.44,60.22,3.95,93,2.98,3.46,19.117,98%,-34.47,-268.94,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--swing-rr100--stoprr.htm
xauusd,h4,swing-rr075,13.6312,1.42,66.33,5.4,98,2.92,2.14,15.2412,98%,-36.6,-273.73,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--swing-rr075--stoprr.htm
xauusd,h4,swing-rr050,11.836400000000001,1.44,75.0,4.57,112,3.51,2.24,14.5639,98%,-40.7,-209.94,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--swing-rr050--stoprr.htm
xauusd,h4,signal-rr400,22.500700000000002,1.37,28.77,16.62,73,1.59,0.95,14.530700000000005,98%,-45.56,-734.11,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--signal-rr400--stoprr.htm
xauusd,h4,signal-rr075,15.371799999999999,1.32,65.85,9.21,123,3.28,1.33,13.3043,98%,-76.82000000000001,-265.24,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--signal-rr075--stoprr.htm
xauusd,h4,atr-rr075,10.737,1.42,66.67,3.94,81,2.63,2.45,13.296999999999999,98%,-18.740000000000002,-225.87,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--atr-rr075--stoprr.htm
xauusd,h4,atr-rr400,14.177200000000001,1.4,29.79,9.31,47,1.27,1.23,11.829699999999999,98%,-10.940000000000001,-642.6,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--atr-rr400--stoprr.htm
xauusd,h4,atr-rr200,14.028599999999999,1.4,44.26,9.58,61,1.85,1.18,11.768599999999998,98%,-14.26,-413.01,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--atr-rr200--stoprr.htm
xauusd,h4,atr-rr300,13.298099999999998,1.35,33.93,9.15,56,1.39,1.19,10.630599999999998,98%,-13.05,-537.9,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--atr-rr300--stoprr.htm
xauusd,h4,atr-rr100,9.4287,1.31,59.21,3.89,76,1.89,2.25,10.5562,98%,-17.11,-283.84,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--atr-rr100--stoprr.htm
xauusd,h4,signal-rr050,7.853599999999999,1.2,72.18,6.8,133,2.27,1.01,5.8885999999999985,98%,-82.54,-189.75,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--signal-rr050--stoprr.htm
xauusd,h4,signal-rr100,9.067599999999999,1.17,55.86,8.97,111,1.67,0.85,4.875099999999997,98%,-67.36,-289.67,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--signal-rr100--stoprr.htm
xauusd,h4,atr-rr150,6.1211,1.18,46.88,9.22,64,0.97,0.58,1.491099999999998,98%,-14.73,-351.81,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--atr-rr150--stoprr.htm
xauusd,h4,atr-rr050,3.3494,1.13,71.28,5.2,94,0.99,0.6,1.2443999999999988,98%,-21.16,-214.71,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\stoprr\xauusd--h4--atr-rr050--stoprr.htm
