symbol,timeframe,variant,return_pct,profit_factor,win_rate_pct,equity_dd_pct,trades,sharpe,recovery_factor,score,history_quality,commission,swap,path
gbpusd,h4,atr-rr050,-3.2456,0.88,64.56,8.62,79,-0.92,-0.37,-11.3706,100%,-36.15,-16.34,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--atr-rr050--stoprr.htm
gbpusd,h4,signal-rr400,-2.2266,0.95,19.67,15.42,61,-0.22,-0.13,-14.401599999999998,100%,-60.55,-47.18,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--signal-rr400--stoprr.htm
gbpusd,h4,signal-rr200,-6.829000000000001,0.86,30.67,12.59,75,-0.94,-0.52,-18.1415,100%,-70.91,-33.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\gbpusd--h4--signal-rr200--stoprr.htm
usdjpy,h4,atr-rr050,5.464700000000001,1.22,70.37,3.97,81,1.45,1.36,5.4121999999999995,100%,-41.68,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--atr-rr050--stoprr.htm
usdjpy,h4,swing-rr200,7.1579999999999995,1.21,38.89,6.01,54,0.98,1.05,5.240499999999999,100%,-33.16,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--swing-rr200--stoprr.htm
usdjpy,h4,atr-rr100,4.7013,1.18,54.39,5.2,57,0.94,0.82,3.071299999999998,100%,-26.03,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--atr-rr100--stoprr.htm
usdjpy,h4,atr-rr075,3.5033999999999996,1.13,60.0,3.91,65,0.75,0.9,2.245899999999998,100%,-30.65,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--atr-rr075--stoprr.htm
usdjpy,h4,signal-rr100,2.5272,1.06,51.65,5.79,91,0.43,0.43,-1.0002999999999995,100%,-85.32,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--signal-rr100--stoprr.htm
usdjpy,h4,atr-rr400,3.8491000000000004,1.14,23.53,9.11,34,0.41,0.37,-1.6784000000000001,100%,-15.23,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--atr-rr400--stoprr.htm
usdjpy,h4,swing-rr300,2.7658,1.07,27.45,8.16,51,0.29,0.31,-2.5091999999999994,100%,-31.51,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--swing-rr300--stoprr.htm
usdjpy,h4,atr-rr200,1.4537000000000002,1.05,35.42,6.53,48,0.19,0.21,-2.8487999999999993,100%,-21.55,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--atr-rr200--stoprr.htm
usdjpy,h4,swing-rr075,-0.5498,0.98,56.0,4.46,75,-0.11,-0.12,-4.1498,100%,-47.05,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--swing-rr075--stoprr.htm
usdjpy,h4,atr-rr150,-0.7051999999999999,0.98,40.38,5.77,52,-0.12,-0.12,-5.292699999999999,100%,-23.12,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--atr-rr150--stoprr.htm
usdjpy,h4,signal-rr075,-1.4299000000000002,0.97,57.01,6.45,107,-0.28,-0.21,-6.707400000000001,100%,-112.17999999999999,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--signal-rr075--stoprr.htm
usdjpy,h4,atr-rr300,-0.12689999999999999,1.0,26.19,8.89,42,-0.02,-0.01,-6.8044,100%,-18.9,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--atr-rr300--stoprr.htm
usdjpy,h4,swing-rr150,-2.4802,0.94,39.06,7.33,64,-0.38,-0.32,-8.7677,100%,-38.29,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--swing-rr150--stoprr.htm
usdjpy,h4,swing-rr050,-3.5914,0.89,64.84,4.87,91,-0.94,-0.73,-8.8139,100%,-57.97,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--swing-rr050--stoprr.htm
usdjpy,h4,signal-rr200,-0.0394,1.0,34.62,11.7,78,0.0,0.0,-8.8144,100%,-71.27,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--signal-rr200--stoprr.htm
usdjpy,h4,signal-rr300,-1.3508,0.97,25.71,11.1,70,-0.13,-0.12,-10.040799999999999,100%,-64.74,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--signal-rr300--stoprr.htm
usdjpy,h4,swing-rr100,-4.3105,0.88,46.38,6.08,69,-0.8,-0.7,-10.470500000000001,100%,-40.22,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--swing-rr100--stoprr.htm
usdjpy,h4,signal-rr150,-3.7804,0.92,39.02,9.38,82,-0.53,-0.4,-11.880400000000002,100%,-74.04,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--signal-rr150--stoprr.htm
usdjpy,h4,signal-rr050,-5.8547,0.87,65.83,6.76,120,-1.44,-0.86,-12.944700000000001,100%,-126.63,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--signal-rr050--stoprr.htm
usdjpy,h4,signal-rr400,-3.4237,0.93,20.0,12.73,60,-0.28,-0.26,-13.8112,100%,-51.59,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--signal-rr400--stoprr.htm
usdjpy,h4,swing-rr400,-5.5153,0.82,17.95,11.18,39,-0.45,-0.48,-15.9253,100%,-21.32,0.0,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\usdjpy--h4--swing-rr400--stoprr.htm
xagusd,h4,atr-rr400,-4.992900000000001,0.82,20.51,10.81,39,-0.62,-0.45,-15.210400000000002,98%,-62.79,-295.2,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--atr-rr400--stoprr.htm
xagusd,h4,atr-rr300,-8.7772,0.7,20.93,12.95,43,-1.22,-0.66,-22.0997,98%,-66.11,-258.71,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--atr-rr300--stoprr.htm
xagusd,h4,atr-rr150,-9.7593,0.71,35.0,13.07,60,-1.84,-0.73,-23.381800000000002,98%,-90.86999999999999,-191.06,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--atr-rr150--stoprr.htm
xagusd,h4,atr-rr100,-11.573699999999999,0.67,42.25,13.43,71,-2.55,-0.85,-26.221199999999996,98%,-109.44,-154.98,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--atr-rr100--stoprr.htm
xagusd,h4,atr-rr050,-12.2906,0.63,56.82,13.83,88,-3.77,-0.88,-28.248100000000004,98%,-139.38,-97.58,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--atr-rr050--stoprr.htm
xagusd,h4,swing-rr200,-12.7181,0.67,28.33,15.85,60,-1.91,-0.79,-28.860599999999998,98%,-130.3,-193.10999999999999,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--swing-rr200--stoprr.htm
xagusd,h4,atr-rr200,-12.768199999999998,0.62,26.42,16.24,53,-2.06,-0.77,-29.7782,98%,-79.46,-225.91,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--atr-rr200--stoprr.htm
xagusd,h4,signal-rr300,-12.0671,0.77,21.92,19.97,73,-1.46,-0.58,-30.0746,98%,-234.38,-226.73,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--signal-rr300--stoprr.htm
xagusd,h4,swing-rr400,-12.311900000000001,0.65,17.02,18.37,47,-1.42,-0.65,-30.299400000000002,98%,-106.52,-281.67,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--swing-rr400--stoprr.htm
xagusd,h4,signal-rr050,-13.812,0.68,59.63,15.51,109,-4.09,-0.88,-30.689500000000002,98%,-369.34,-92.66,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--signal-rr050--stoprr.htm
xagusd,h4,swing-rr150,-14.885599999999998,0.62,32.31,16.71,65,-2.61,-0.88,-32.5231,98%,-140.78,-169.32999999999998,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--swing-rr150--stoprr.htm
xagusd,h4,signal-rr400,-11.9913,0.78,18.31,23.65,71,-1.31,-0.47,-32.5838,98%,-231.52,-277.15999999999997,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--signal-rr400--stoprr.htm
xagusd,h4,signal-rr200,-15.018199999999998,0.7,27.63,18.25,76,-2.25,-0.81,-32.8307,98%,-242.94,-185.73,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--signal-rr200--stoprr.htm
xagusd,h4,atr-rr075,-14.7531,0.58,45.33,16.94,75,-3.66,-0.85,-33.4881,98%,-114.19,-138.17,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--atr-rr075--stoprr.htm
xagusd,h4,swing-rr300,-14.0181,0.63,20.37,20.03,54,-1.87,-0.67,-33.6756,98%,-120.78,-230.82999999999998,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--swing-rr300--stoprr.htm
xagusd,h4,signal-rr075,-15.6164,0.69,50.49,18.95,103,-3.81,-0.8,-34.8339,98%,-344.15,-112.34,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--signal-rr075--stoprr.htm
xagusd,h4,signal-rr100,-15.9198,0.69,42.86,19.06,98,-3.42,-0.81,-35.0248,98%,-312.8,-126.28,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--signal-rr100--stoprr.htm
xagusd,h4,swing-rr050,-15.906199999999998,0.58,56.12,16.95,98,-4.61,-0.93,-35.12369999999999,98%,-211.6,-86.92,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--swing-rr050--stoprr.htm
xagusd,h4,swing-rr075,-16.125899999999998,0.62,48.31,18.27,89,-3.78,-0.87,-35.5184,98%,-198.28,-125.46,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--swing-rr075--stoprr.htm
xagusd,h4,signal-rr150,-17.2143,0.67,32.14,19.02,84,-2.93,-0.9,-36.24430000000001,98%,-261.49,-167.69,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--signal-rr150--stoprr.htm
xagusd,h4,swing-rr100,-18.688399999999998,0.55,38.96,20.05,77,-3.9,-0.92,-40.1759,98%,-165.51,-142.68,C:\Users\hama101\Desktop\geek\ai trader\AAA EAs\BM Trading Robust Sets 2026-08-04\Trend Progression Research 2026-09-02\Backtest Reports\extension-stoprr\xagusd--h4--swing-rr100--stoprr.htm
