strategy,side,entry_time,entry,stop,target,volume,risk_cash,exit_time,exit,pnl,exit_reason,spread_cost,slippage_cost,mae,mfe,holding_minutes,metadata
A_RUNNER,SELL,2025-12-17 14:30:00+00:00,25226.05,25247.45,,0.5,25.0,2025-12-17 14:43:00+00:00,25248.45,-11.200000000000728,stop,0.85,0.5,22.0,0.0,13.0,{}
A_FIXED,SELL,2025-12-18 14:30:00+00:00,24859.85,24909.85,24759.85,0.5,25.0,2025-12-18 15:30:00+00:00,24910.85,-25.5,stop,0.85,0.5,101.30000000000291,28.049999999999272,60.0,{}
A_RUNNER,SELL,2025-12-18 14:30:00+00:00,24859.85,24871.65,,0.5,25.0,2025-12-18 15:01:00+00:00,24872.65,-6.400000000001455,stop,0.85,0.5,18.700000000000728,7.599999999998545,31.0,{}
B2,SELL,2025-12-18 15:30:00+00:00,24909.15,25010.15,24710.15,0.5,50.0,2025-12-18 15:40:00+00:00,25011.15,-51.0,stop,0.85,0.5,101.59999999999854,34.04999999999927,10.0,{'pending_minutes': 30.0}
A_FIXED,SELL,2025-12-19 14:30:00+00:00,25093.85,25143.85,24993.85,0.5,25.0,2025-12-19 16:21:00+00:00,25144.85,-25.5,stop,0.85,0.5,50.20000000000073,55.69999999999709,111.0,{}
A_RUNNER,SELL,2025-12-19 14:30:00+00:00,25093.85,25075.3,,0.5,25.0,2025-12-19 15:18:00+00:00,25076.3,8.774999999999636,stop,0.85,0.5,11.30000000000291,55.69999999999709,48.0,{}
B2,SELL,2025-12-19 15:37:00+00:00,25092.2,25193.2,24893.2,0.5,50.0,2025-12-19 16:31:00+00:00,25194.2,-51.0,stop,0.85,0.5,101.94999999999709,29.049999999999272,54.0,{'pending_minutes': 37.0}
A_FIXED,SELL,2025-12-22 14:30:00+00:00,25489.15,25539.15,25389.15,0.49,24.5,2025-12-22 16:19:00+00:00,25540.15,-24.99,stop,0.833,0.49,51.79999999999927,5.049999999999272,109.0,{}
A_RUNNER,SELL,2025-12-22 14:30:00+00:00,25489.15,25494.65,,0.49,24.5,2025-12-22 14:35:00+00:00,25495.65,-3.185,stop,0.833,0.49,6.0,5.049999999999272,5.0,{}
A_FIXED,SELL,2025-12-23 14:30:00+00:00,25431.35,25481.35,25331.35,0.49,24.5,2025-12-23 16:30:00+00:00,25482.35,-24.99,stop,0.833,0.49,56.20000000000073,54.599999999998545,120.0,{}
A_RUNNER,SELL,2025-12-23 14:30:00+00:00,25431.35,25447.75,,0.49,24.5,2025-12-23 14:55:00+00:00,25448.75,-8.526000000000712,stop,0.833,0.49,17.250000000003638,2.099999999998545,25.0,{}
B1,SELL,2025-12-23 15:00:00+00:00,25450.35,25496.6,25357.85,1.07,49.487500000000004,2025-12-23 16:31:00+00:00,25497.6,-50.557500000000005,stop,1.819,1.07,54.0,73.59999999999854,91.0,{}
A_FIXED,SELL,2025-12-26 14:30:00+00:00,25660.75,25710.75,25560.75,0.49,24.5,2025-12-26 16:44:00+00:00,25711.75,-24.99,stop,0.833,0.49,50.25,16.350000000002183,134.0,{}
A_RUNNER,SELL,2025-12-26 14:30:00+00:00,25660.75,25666.45,,0.49,24.5,2025-12-26 14:33:00+00:00,25667.45,-3.2830000000003565,stop,0.833,0.49,6.900000000001455,0.0,3.0,{}
A_FIXED,SELL,2025-12-29 14:30:00+00:00,25551.05,25601.05,25451.05,0.49,24.5,2025-12-29 15:50:00+00:00,25452.05,48.51,target,0.833,0.49,9.450000000000728,101.79999999999927,80.0,{}
A_RUNNER,SELL,2025-12-29 14:30:00+00:00,25551.05,25541.45,,0.49,24.5,2025-12-29 15:02:00+00:00,25542.45,4.213999999999287,stop,0.833,0.49,9.450000000000728,29.349999999998545,32.0,{}
A_FIXED,SELL,2025-12-30 14:30:00+00:00,25514.3,25564.3,25414.3,0.49,24.5,2025-12-30 18:20:00+00:00,25565.3,-24.99,stop,0.833,0.49,55.45000000000073,51.54999999999927,230.0,{}
A_RUNNER,SELL,2025-12-30 14:30:00+00:00,25514.3,25523.95,,0.49,24.5,2025-12-30 14:45:00+00:00,25524.95,-5.218500000000713,stop,0.833,0.49,11.05000000000291,13.19999999999709,15.0,{}
A_FIXED,SELL,2025-12-31 14:30:00+00:00,25411.4,25461.4,25311.4,0.49,24.5,2025-12-31 15:41:00+00:00,25462.4,-24.99,stop,0.833,0.49,50.25,0.0,71.0,{}
A_RUNNER,SELL,2025-12-31 14:30:00+00:00,25411.4,25419.35,,0.49,24.5,2025-12-31 14:31:00+00:00,25420.35,-4.385499999998574,stop,0.833,0.49,10.75,0.0,1.0,{}
A_FIXED,SELL,2026-01-02 14:30:00+00:00,25485.8,25535.8,25385.8,0.49,24.5,2026-01-02 16:47:00+00:00,25536.8,-24.99,stop,0.833,0.49,67.15000000000146,54.04999999999927,137.0,{}
A_RUNNER,SELL,2026-01-02 14:30:00+00:00,25485.8,25495.05,,0.49,24.5,2026-01-02 14:31:00+00:00,25496.05,-5.0225,stop,0.833,0.49,11.600000000002183,0.0,1.0,{}
A_FIXED,SELL,2026-01-05 14:30:00+00:00,25375.5,25425.5,25275.5,0.48,24.0,2026-01-05 16:04:00+00:00,25426.5,-24.48,stop,0.816,0.48,59.95000000000073,36.14999999999782,94.0,{}
A_RUNNER,SELL,2026-01-05 14:30:00+00:00,25375.5,25381.95,,0.48,24.0,2026-01-05 15:00:00+00:00,25382.95,-3.576000000000349,stop,0.816,0.48,15.450000000000728,11.649999999997817,30.0,{}
B1,SELL,2026-01-05 15:00:00+00:00,25376.55,25405.95,25317.75,1.66,48.80400000000241,2026-01-05 15:57:00+00:00,25406.95,-50.464000000002414,stop,2.8219999999999996,1.66,32.80000000000291,37.19999999999709,57.0,{}
A_FIXED,SELL,2026-01-06 14:30:00+00:00,25432.45,25482.45,25332.45,0.48,24.0,2026-01-06 16:30:00+00:00,25483.45,-24.48,stop,0.816,0.48,62.04999999999927,21.799999999999272,120.0,{}
A_RUNNER,SELL,2026-01-06 14:30:00+00:00,25432.45,25436.5,,0.48,24.0,2026-01-06 14:30:00+00:00,25437.5,-2.423999999999651,stop,0.816,0.48,5.299999999999272,0.0,0.0,{}
B1,SELL,2026-01-06 15:00:00+00:00,25457.05,25493.6,25383.95,1.32,48.24599999999904,2026-01-06 16:30:00+00:00,25494.6,-49.56599999999904,stop,2.244,1.32,37.45000000000073,46.39999999999782,90.0,{}
A_FIXED,SELL,2026-01-07 14:30:00+00:00,25589.5,25639.5,25489.5,0.48,24.0,2026-01-07 16:34:00+00:00,25640.5,-24.48,stop,0.816,0.48,50.04999999999927,18.599999999998545,124.0,{}
A_RUNNER,SELL,2026-01-07 14:30:00+00:00,25589.5,25592.2,,0.48,24.0,2026-01-07 14:46:00+00:00,25593.2,-1.776000000000349,stop,0.816,0.48,3.150000000001455,18.599999999998545,16.0,{}
A_FIXED,SELL,2026-01-08 14:30:00+00:00,25594.75,25644.75,25494.75,0.48,24.0,2026-01-08 16:40:00+00:00,25495.75,47.519999999999996,target,0.816,0.48,46.79999999999927,105.0,130.0,{}
A_RUNNER,SELL,2026-01-08 14:30:00+00:00,25594.75,25598.15,,0.48,24.0,2026-01-08 14:52:00+00:00,25599.15,-2.112000000000698,stop,0.816,0.48,3.850000000002183,16.899999999997817,22.0,{}
B1,SELL,2026-01-08 15:00:00+00:00,25586.85,25627.25,25506.05,1.18,47.67200000000172,2026-01-08 15:20:00+00:00,25628.25,-48.852000000001716,stop,2.006,1.18,46.30000000000291,6.049999999999272,20.0,{}
A_FIXED,SELL,2026-01-09 14:30:00+00:00,25549.05,25599.05,25449.05,0.48,24.0,2026-01-09 15:30:00+00:00,25600.05,-24.48,stop,0.816,0.48,57.70000000000073,9.049999999999272,60.0,{}
A_RUNNER,SELL,2026-01-09 14:30:00+00:00,25549.05,25563.9,,0.48,24.0,2026-01-09 14:47:00+00:00,25564.9,-7.608000000001048,stop,0.816,0.48,18.80000000000291,9.049999999999272,17.0,{}
B1,SELL,2026-01-09 15:00:00+00:00,25572.25,25592.8,25531.15,2.33,47.881499999998304,2026-01-09 15:30:00+00:00,25593.8,-50.2114999999983,stop,3.961,2.33,34.5,20.25,30.0,{}
A_FIXED,SELL,2026-01-12 14:30:00+00:00,25557.95,25607.95,25457.95,0.47,23.5,2026-01-12 16:30:00+00:00,25608.95,-23.97,stop,0.7989999999999999,0.47,70.79999999999927,6.0,120.0,{}
A_RUNNER,SELL,2026-01-12 14:30:00+00:00,25557.95,25571.2,,0.47,23.5,2026-01-12 14:31:00+00:00,25572.2,-6.6975,stop,0.7989999999999999,0.47,17.25,0.0,1.0,{}
B1,SELL,2026-01-12 15:00:00+00:00,25581.8,25593.3,25558.8,4.13,47.495,2026-01-12 15:21:00+00:00,25594.3,-51.625,stop,7.021,4.13,12.600000000002183,21.599999999998545,21.0,{}
A_FIXED,SELL,2026-01-13 14:30:00+00:00,25748.0,25798.0,25648.0,0.47,23.5,2026-01-13 15:30:00+00:00,25799.0,-23.97,stop,0.7989999999999999,0.47,96.75,25.799999999999272,60.0,{}
A_RUNNER,SELL,2026-01-13 14:30:00+00:00,25748.0,25752.95,,0.47,23.5,2026-01-13 14:39:00+00:00,25753.95,-2.796500000000342,stop,0.7989999999999999,0.47,5.5,3.0499999999992724,9.0,{}
B2,SELL,2026-01-13 15:30:00+00:00,25777.75,25878.75,25578.75,0.47,47.0,2026-01-13 15:32:00+00:00,25879.75,-47.94,stop,0.7989999999999999,0.47,103.0,31.5,2.0,{'pending_minutes': 30.0}
A_FIXED,SELL,2026-01-14 14:30:00+00:00,25609.6,25659.6,25509.6,0.46,23.0,2026-01-14 16:32:00+00:00,25510.6,45.54,target,0.782,0.46,32.10000000000218,103.34999999999854,122.0,{}
A_RUNNER,SELL,2026-01-14 14:30:00+00:00,25609.6,25618.0,,0.46,23.0,2026-01-14 14:31:00+00:00,25619.0,-4.3240000000006695,stop,0.782,0.46,10.200000000000728,0.7999999999992724,1.0,{}
A_FIXED,SELL,2026-01-15 14:30:00+00:00,25668.8,25718.8,25568.8,0.47,23.5,2026-01-15 15:33:00+00:00,25719.8,-23.97,stop,0.7989999999999999,0.47,55.150000000001455,16.849999999998545,63.0,{}
A_RUNNER,SELL,2026-01-15 14:30:00+00:00,25668.8,25676.4,,0.47,23.5,2026-01-15 14:45:00+00:00,25677.4,-4.042000000001026,stop,0.7989999999999999,0.47,7.900000000001455,16.849999999998545,15.0,{}
A_FIXED,SELL,2026-01-16 14:30:00+00:00,25676.7,25726.7,25576.7,0.46,23.0,2026-01-16 16:30:00+00:00,25727.7,-23.46,stop,0.782,0.46,52.25,29.0,120.0,{}
A_RUNNER,SELL,2026-01-16 14:30:00+00:00,25676.7,25686.4,,0.46,23.0,2026-01-16 14:40:00+00:00,25687.4,-4.9220000000003346,stop,0.782,0.46,10.25,8.599999999998545,10.0,{}
B2,SELL,2026-01-16 16:30:00+00:00,25723.4,25824.4,25524.4,0.46,46.0,2026-01-16 17:19:00+00:00,25525.4,91.08,target,0.36800000000000005,0.46,11.849999999998545,210.85000000000218,49.0,{'pending_minutes': 90.0}
A_FIXED,SELL,2026-01-20 14:30:00+00:00,25079.25,25129.25,24979.25,0.47,23.5,2026-01-20 14:49:00+00:00,25130.25,-23.97,stop,0.7989999999999999,0.47,52.5,3.7999999999992724,19.0,{}
A_RUNNER,SELL,2026-01-20 14:30:00+00:00,25079.25,25103.45,,0.47,23.5,2026-01-20 14:40:00+00:00,25104.45,-11.84400000000034,stop,0.7989999999999999,0.47,29.5,3.7999999999992724,10.0,{}
B2,SELL,2026-01-20 16:30:00+00:00,25153.05,25254.05,24954.05,0.47,47.0,2026-01-20 17:41:00+00:00,25255.05,-47.94,stop,0.376,0.47,101.90000000000146,71.09999999999854,71.0,{'pending_minutes': 90.0}
A_FIXED,SELL,2026-01-21 14:30:00+00:00,24925.4,24975.4,24825.4,0.46,23.0,2026-01-21 15:55:00+00:00,24976.4,-23.46,stop,0.782,0.46,55.14999999999782,36.25,85.0,{}
A_RUNNER,SELL,2026-01-21 14:30:00+00:00,24925.4,24931.35,,0.46,23.0,2026-01-21 14:56:00+00:00,24932.35,-3.1969999999986616,stop,0.782,0.46,15.149999999997817,36.25,26.0,{}
B1,SELL,2026-01-21 15:00:00+00:00,24939.9,25103.3,24613.1,0.28,45.75199999999939,2026-01-21 16:22:00+00:00,25104.3,-46.03199999999939,stop,0.47600000000000003,0.28,166.84999999999854,41.85000000000218,82.0,{}
A_FIXED,SELL,2026-01-22 14:30:00+00:00,25540.4,25590.4,25440.4,0.46,23.0,2026-01-22 15:47:00+00:00,25591.4,-23.46,stop,0.782,0.46,52.349999999998545,10.0,77.0,{}
A_RUNNER,SELL,2026-01-22 14:30:00+00:00,25540.4,25550.1,,0.46,23.0,2026-01-22 14:33:00+00:00,25551.1,-4.921999999998661,stop,0.782,0.46,10.349999999998545,10.0,3.0,{}
B1,SELL,2026-01-22 15:00:00+00:00,25547.9,25575.55,25492.6,1.67,46.175499999996354,2026-01-22 15:47:00+00:00,25576.55,-47.845499999996356,stop,2.839,1.67,44.849999999998545,10.25,47.0,{}
A_FIXED,SELL,2026-01-23 14:30:00+00:00,25480.75,25530.75,25380.75,0.46,23.0,2026-01-23 16:59:00+00:00,25531.75,-23.46,stop,0.782,0.46,50.89999999999782,57.79999999999927,149.0,{}
A_RUNNER,SELL,2026-01-23 14:30:00+00:00,25480.75,25490.85,,0.46,23.0,2026-01-23 14:48:00+00:00,25491.85,-5.105999999999331,stop,0.782,0.46,10.450000000000728,30.399999999997817,18.0,{}
B1,SELL,2026-01-23 15:00:00+00:00,25492.25,25596.2,25284.35,0.44,45.73800000000032,2026-01-23 17:22:00+00:00,25597.2,-46.17800000000032,stop,0.748,0.44,127.20000000000073,69.29999999999927,142.0,{}
A_FIXED,SELL,2026-01-26 14:30:00+00:00,25559.05,25609.05,25459.05,0.45,22.5,2026-01-26 16:28:00+00:00,25610.05,-22.95,stop,0.765,0.45,55.10000000000218,29.399999999997817,118.0,{}
A_RUNNER,SELL,2026-01-26 14:30:00+00:00,25559.05,25562.45,,0.45,22.5,2026-01-26 15:00:00+00:00,25563.45,-1.9800000000006548,stop,0.765,0.45,8.5,12.5,30.0,{}
B1,SELL,2026-01-26 15:00:00+00:00,25556.75,25613.5,25443.25,0.8,45.400000000000006,2026-01-26 16:28:00+00:00,25614.5,-46.2,stop,1.36,0.8,57.400000000001455,27.099999999998545,88.0,{}
A_FIXED,SELL,2026-01-27 14:30:00+00:00,25865.15,25915.15,25765.15,0.45,22.5,2026-01-27 16:55:00+00:00,25916.15,-22.95,stop,0.765,0.45,60.99999999999636,76.30000000000291,145.0,{}
A_RUNNER,SELL,2026-01-27 14:30:00+00:00,25865.15,25884.2,,0.45,22.5,2026-01-27 15:02:00+00:00,25885.2,-9.022499999999672,stop,0.765,0.45,24.299999999999272,2.25,32.0,{}
B2,SELL,2026-01-27 16:55:00+00:00,25923.25,26024.25,25724.25,0.45,45.0,2026-01-27 20:55:00+00:00,25960.35,-16.694999999999347,time_exit,0.36000000000000004,0.45,54.5,29.549999999999272,240.0,{'pending_minutes': 115.0}
A_FIXED,SELL,2026-01-28 14:30:00+00:00,26147.7,26197.7,26047.7,0.45,22.5,2026-01-28 17:47:00+00:00,26048.7,44.550000000000004,target,0.765,0.45,30.200000000000728,109.40000000000146,197.0,{}
A_RUNNER,SELL,2026-01-28 14:30:00+00:00,26147.7,26168.6,,0.45,22.5,2026-01-28 14:48:00+00:00,26169.6,-9.854999999999018,stop,0.765,0.45,24.200000000000728,4.599999999998545,18.0,{}
A_FIXED,SELL,2026-01-29 14:30:00+00:00,26070.0,26120.0,25970.0,0.45,22.5,2026-01-29 16:34:00+00:00,25971.0,44.550000000000004,target,0.765,0.45,8.450000000000728,111.35000000000218,124.0,{}
A_RUNNER,SELL,2026-01-29 14:30:00+00:00,26070.0,26054.3,,0.45,22.5,2026-01-29 15:00:00+00:00,26055.3,6.615000000000328,stop,0.765,0.45,5.25,38.45000000000073,30.0,{}
B1,SELL,2026-01-29 15:00:00+00:00,26047.75,26155.15,25832.95,0.42,45.10800000000061,2026-01-29 16:43:00+00:00,25833.95,89.7959999999997,target,0.714,0.42,30.700000000000728,218.10000000000218,103.0,{}
A_FIXED,SELL,2026-01-30 14:30:00+00:00,25743.65,25793.65,25643.65,0.45,22.5,2026-01-30 16:30:00+00:00,25794.65,-22.95,stop,0.765,0.45,51.79999999999927,80.5,120.0,{}
A_RUNNER,SELL,2026-01-30 14:30:00+00:00,25743.65,25764.55,,0.45,22.5,2026-01-30 14:36:00+00:00,25765.55,-9.854999999999018,stop,0.765,0.45,31.0,0.0,6.0,{}
B2,SELL,2026-01-30 16:30:00+00:00,25772.95,25873.95,25573.95,0.45,45.0,2026-01-30 19:08:00+00:00,25574.95,89.10000000000001,target,0.36000000000000004,0.45,45.39999999999782,203.5,158.0,{'pending_minutes': 90.0}
A_FIXED,SELL,2026-02-02 14:30:00+00:00,25397.85,25447.85,25297.85,0.46,23.0,2026-02-02 16:30:00+00:00,25448.85,-23.46,stop,0.782,0.46,124.5,50.19999999999709,120.0,{}
A_RUNNER,SELL,2026-02-02 14:30:00+00:00,25397.85,25405.55,,0.46,23.0,2026-02-02 14:30:00+00:00,25406.55,-4.002000000000335,stop,0.782,0.46,8.30000000000291,0.0,0.0,{}
B2,SELL,2026-02-02 15:57:00+00:00,25426.65,25527.65,25227.65,0.46,46.0,2026-02-02 16:32:00+00:00,25528.65,-46.92,stop,0.782,0.46,130.99999999999636,16.799999999999272,35.0,{'pending_minutes': 57.0}
A_FIXED,SELL,2026-02-03 14:30:00+00:00,25872.65,25922.65,25772.65,0.45,22.5,2026-02-03 16:32:00+00:00,25773.65,44.550000000000004,target,0.765,0.45,19.450000000000728,104.80000000000291,122.0,{}
A_RUNNER,SELL,2026-02-03 14:30:00+00:00,25872.65,25877.35,,0.45,22.5,2026-02-03 14:30:00+00:00,25878.35,-2.5649999999986903,stop,0.765,0.45,5.200000000000728,0.6000000000021828,0.0,{}
A_FIXED,SELL,2026-02-04 14:30:00+00:00,25324.35,25374.35,25224.35,0.46,23.0,2026-02-04 16:07:00+00:00,25225.35,45.54,target,0.782,0.46,19.400000000001455,102.89999999999782,97.0,{}
A_RUNNER,SELL,2026-02-04 14:30:00+00:00,25324.35,25304.45,,0.46,23.0,2026-02-04 15:34:00+00:00,25305.45,8.693999999998995,stop,0.782,0.46,19.400000000001455,58.099999999998545,64.0,{}
A_FIXED,SELL,2026-02-05 14:30:00+00:00,24802.65,24852.65,24702.65,0.46,23.0,2026-02-05 14:42:00+00:00,24703.65,45.54,target,0.782,0.46,16.299999999999272,107.29999999999927,12.0,{}
A_RUNNER,SELL,2026-02-05 14:30:00+00:00,24802.65,24705.95,,0.46,23.0,2026-02-05 15:01:00+00:00,24706.95,44.02200000000034,stop,0.782,0.46,16.299999999999272,193.20000000000073,31.0,{}
A_FIXED,SELL,2026-02-06 14:30:00+00:00,24695.45,24745.45,24595.45,0.46,23.0,2026-02-06 15:22:00+00:00,24746.45,-23.46,stop,0.782,0.46,51.20000000000073,33.29999999999927,52.0,{}
A_RUNNER,SELL,2026-02-06 14:30:00+00:00,24695.45,24710.35,,0.46,23.0,2026-02-06 15:19:00+00:00,24711.35,-7.313999999998996,stop,0.782,0.46,32.400000000001455,33.29999999999927,49.0,{}
B2,SELL,2026-02-06 15:21:00+00:00,24733.85,24834.85,24534.85,0.46,46.0,2026-02-06 16:45:00+00:00,24835.85,-46.92,stop,0.782,0.46,112.60000000000218,128.79999999999927,84.0,{'pending_minutes': 21.0}
A_FIXED,SELL,2026-02-09 14:30:00+00:00,25005.15,25055.15,24905.15,0.46,23.0,2026-02-09 15:09:00+00:00,25056.15,-23.46,stop,0.782,0.46,53.5,16.299999999999272,39.0,{}
A_RUNNER,SELL,2026-02-09 14:30:00+00:00,25005.15,25012.85,,0.46,23.0,2026-02-09 14:39:00+00:00,25013.85,-4.001999999998661,stop,0.782,0.46,9.5,10.900000000001455,9.0,{}
B1,SELL,2026-02-09 15:00:00+00:00,25014.85,25138.05,24768.45,0.37,45.584000000000266,2026-02-09 17:15:00+00:00,25139.05,-45.95400000000027,stop,0.629,0.37,135.60000000000218,143.20000000000073,135.0,{}
A_FIXED,SELL,2026-02-10 14:30:00+00:00,25326.7,25376.7,25226.7,0.46,23.0,2026-02-10 15:06:00+00:00,25227.7,45.54,target,0.782,0.46,9.5,101.34999999999854,36.0,{}
A_RUNNER,SELL,2026-02-10 14:30:00+00:00,25326.7,25256.55,,0.46,23.0,2026-02-10 15:21:00+00:00,25257.55,31.809000000000673,stop,0.782,0.46,9.5,119.25,51.0,{}
B2,SELL,2026-02-10 16:16:00+00:00,25300.35,25401.35,25101.35,0.46,46.0,2026-02-10 20:55:00+00:00,25200.7,45.838999999999,time_exit,0.782,0.46,60.400000000001455,129.89999999999782,279.0,{'pending_minutes': 76.0}
A_FIXED,SELL,2026-02-11 14:30:00+00:00,25166.75,25216.75,25066.75,0.46,23.0,2026-02-11 15:30:00+00:00,25217.75,-23.46,stop,0.782,0.46,91.20000000000073,26.799999999999272,60.0,{}
A_RUNNER,SELL,2026-02-11 14:30:00+00:00,25166.75,25165.45,,0.46,23.0,2026-02-11 15:01:00+00:00,25166.45,0.1379999999996653,stop,0.782,0.46,8.950000000000728,26.799999999999272,31.0,{}
A_FIXED,SELL,2026-02-12 14:30:00+00:00,25282.3,25332.3,25182.3,0.46,23.0,2026-02-12 15:41:00+00:00,25333.3,-23.46,stop,0.782,0.46,54.45000000000073,41.39999999999782,71.0,{}
A_RUNNER,SELL,2026-02-12 14:30:00+00:00,25282.3,25286.95,,0.46,23.0,2026-02-12 14:30:00+00:00,25287.95,-2.5990000000006694,stop,0.782,0.46,6.900000000001455,0.0,0.0,{}
B2,SELL,2026-02-12 15:41:00+00:00,25324.2,25425.2,25125.2,0.46,46.0,2026-02-12 16:58:00+00:00,25126.2,91.08,target,0.782,0.46,15.849999999998545,200.45000000000073,77.0,{'pending_minutes': 41.0}
A_FIXED,SELL,2026-02-13 14:30:00+00:00,24631.55,24681.55,24531.55,0.46,23.0,2026-02-13 15:30:00+00:00,24682.55,-23.46,stop,0.782,0.46,116.30000000000291,83.09999999999854,60.0,{}
A_RUNNER,SELL,2026-02-13 14:30:00+00:00,24631.55,24652.05,,0.46,23.0,2026-02-13 14:31:00+00:00,24653.05,-9.89,stop,0.782,0.46,24.30000000000291,0.7999999999992724,1.0,{}
B2,SELL,2026-02-13 15:30:00+00:00,24670.15,24771.15,24471.15,0.46,46.0,2026-02-13 16:48:00+00:00,24772.15,-46.92,stop,0.782,0.46,105.59999999999854,164.3000000000029,78.0,{'pending_minutes': 30.0}
A_FIXED,SELL,2026-02-17 14:30:00+00:00,24549.65,24599.65,24449.65,0.46,23.0,2026-02-17 15:51:00+00:00,24600.65,-23.46,stop,0.782,0.46,77.39999999999782,98.10000000000218,81.0,{}
A_RUNNER,SELL,2026-02-17 14:30:00+00:00,24549.65,24523.35,,0.46,23.0,2026-02-17 15:21:00+00:00,24524.35,11.63800000000134,stop,0.782,0.46,4.899999999997817,98.10000000000218,51.0,{}
B2,SELL,2026-02-17 15:50:00+00:00,24565.25,24666.25,24366.25,0.46,46.0,2026-02-17 16:34:00+00:00,24667.25,-46.92,stop,0.782,0.46,128.39999999999782,53.89999999999782,44.0,{'pending_minutes': 50.0}
A_FIXED,SELL,2026-02-18 14:30:00+00:00,24834.25,24884.25,24734.25,0.46,23.0,2026-02-18 16:30:00+00:00,24735.25,45.54,target,0.782,0.46,21.400000000001455,147.0,120.0,{}
A_RUNNER,SELL,2026-02-18 14:30:00+00:00,24834.25,24832.3,,0.46,23.0,2026-02-18 15:00:00+00:00,24833.3,0.43700000000033473,stop,0.782,0.46,4.0,54.70000000000073,30.0,{}
B1,SELL,2026-02-18 15:00:00+00:00,24822.6,24897.05,24673.7,0.61,45.414500000000444,2026-02-18 17:01:00+00:00,24898.05,-46.024500000000444,stop,1.037,0.61,83.85000000000218,135.34999999999854,121.0,{}
A_FIXED,SELL,2026-02-19 14:30:00+00:00,24811.45,24861.45,24711.45,0.46,23.0,2026-02-19 16:36:00+00:00,24712.45,45.54,target,0.782,0.46,18.200000000000728,114.40000000000146,126.0,{}
A_RUNNER,SELL,2026-02-19 14:30:00+00:00,24811.45,24789.25,,0.46,23.0,2026-02-19 15:36:00+00:00,24790.25,9.752000000000335,stop,0.782,0.46,18.200000000000728,77.20000000000073,66.0,{}
B2,SELL,2026-02-19 16:57:00+00:00,24849.8,24950.8,24650.8,0.46,46.0,2026-02-19 20:55:00+00:00,24748.45,46.620999999999334,time_exit,0.36800000000000005,0.46,42.900000000001455,166.04999999999927,238.0,{'pending_minutes': 117.0}
A_FIXED,SELL,2026-02-20 14:30:00+00:00,24745.75,24795.75,24645.75,0.46,23.0,2026-02-20 15:29:00+00:00,24796.75,-23.46,stop,0.782,0.46,59.10000000000218,14.299999999999272,59.0,{}
A_RUNNER,SELL,2026-02-20 14:30:00+00:00,24745.75,24759.75,,0.46,23.0,2026-02-20 14:52:00+00:00,24760.75,-6.9,stop,0.782,0.46,20.600000000002183,14.299999999999272,22.0,{}
B1,SELL,2026-02-20 15:00:00+00:00,24766.3,24925.4,24448.1,0.29,46.13900000000063,2026-02-20 17:01:00+00:00,24926.4,-46.42900000000063,stop,0.49299999999999994,0.29,247.95000000000073,145.65000000000146,121.0,{}
A_FIXED,SELL,2026-02-23 14:30:00+00:00,24851.4,24901.4,24751.4,0.46,23.0,2026-02-23 16:14:00+00:00,24902.4,-23.46,stop,0.782,0.46,53.79999999999927,23.049999999999272,104.0,{}
A_RUNNER,SELL,2026-02-23 14:30:00+00:00,24851.4,24865.0,,0.46,23.0,2026-02-23 14:44:00+00:00,24866.0,-6.7159999999993305,stop,0.782,0.46,14.849999999998545,23.049999999999272,14.0,{}
B2,SELL,2026-02-23 16:14:00+00:00,24896.15,24997.15,24697.15,0.46,46.0,2026-02-23 17:58:00+00:00,24698.15,91.08,target,0.782,0.46,86.49999999999636,202.90000000000146,104.0,{'pending_minutes': 74.0}
A_FIXED,SELL,2026-02-24 14:30:00+00:00,24786.65,24836.65,24686.65,0.46,23.0,2026-02-24 15:55:00+00:00,24837.65,-23.46,stop,0.782,0.46,53.599999999998545,41.29999999999927,85.0,{}
A_RUNNER,SELL,2026-02-24 14:30:00+00:00,24786.65,24788.05,,0.46,23.0,2026-02-24 15:19:00+00:00,24789.05,-1.103999999998996,stop,0.782,0.46,9.399999999997817,41.29999999999927,49.0,{}
A_FIXED,SELL,2026-02-25 14:30:00+00:00,25080.8,25130.8,24980.8,0.46,23.0,2026-02-25 16:30:00+00:00,25131.8,-23.46,stop,0.782,0.46,88.25,6.75,120.0,{}
A_RUNNER,SELL,2026-02-25 14:30:00+00:00,25080.8,25093.25,,0.46,23.0,2026-02-25 14:51:00+00:00,25094.25,-6.187000000000335,stop,0.782,0.46,15.950000000000728,6.75,21.0,{}
B1,SELL,2026-02-25 15:00:00+00:00,25086.55,25099.35,25060.95,3.63,46.463999999997355,2026-02-25 15:14:00+00:00,25100.35,-50.09399999999736,stop,6.170999999999999,3.63,15.200000000000728,2.25,14.0,{}
A_FIXED,SELL,2026-02-26 14:30:00+00:00,25336.85,25386.85,25236.85,0.46,23.0,2026-02-26 16:31:00+00:00,25237.85,45.54,target,0.782,0.46,30.700000000000728,103.39999999999782,121.0,{}
A_RUNNER,SELL,2026-02-26 14:30:00+00:00,25336.85,25341.05,,0.46,23.0,2026-02-26 14:30:00+00:00,25342.05,-2.3920000000003347,stop,0.782,0.46,4.30000000000291,0.5999999999985448,0.0,{}
