time,event,detail,basket,legs,first_entry,quote,trigger,lots,fill,bid,ask,balance,equity,margin,free_margin,margin_level,day,day_start_balance,daily_cash_pnl,total_lots,positions
2025.09.16 00:00:00,day_end,end of last observed broker day,20,0,0.0,0.0,0.0,0.0,0.0,3676.966,3677.003,15804.22,15804.22,0.0,15804.22,0.0,20250915,3499.6,12304.619999999999,0.0,0
2025.09.16 00:00:00,day_start,net cash target resets at broker midnight,20,0,0.0,0.0,0.0,0.0,0.0,3676.966,3677.003,15804.22,15804.22,0.0,15804.22,0.0,20250916,15804.22,0.0,0.0,0
2025.09.16 00:00:00,buy_request,first leg,21,0,0.0,3677.003,3677.003,0.02,0.0,3676.966,3677.003,15804.22,15804.22,0.0,15804.22,0.0,20250916,15804.22,0.0,0.0,0
2025.09.16 00:00:00,buy_filled,filled,21,1,3677.003,3677.003,3677.003,0.02,3677.003,3676.966,3677.003,15804.11,15804.03,3.68,15800.35,429457.3369565217,20250916,15804.22,-0.10999999999876309,0.02,1
2025.09.16 01:00:21,exit_trigger,single leg plus price step,21,1,3677.003,3687.012,3687.003,0.0,0.0,3687.012,3687.049,15804.11,15824.12,3.68,15820.44,430003.2608695652,20250916,15804.22,-0.10999999999876309,0.02,1
2025.09.16 01:00:21,basket_closed,net basket cash=19.90,21,1,3677.003,0.0,0.0,0.0,0.0,3687.012,3687.049,15824.12,15824.12,0.0,15824.12,0.0,20250916,15804.22,19.900000000001455,0.0,0
2025.09.16 01:00:21,buy_request,first leg,22,0,0.0,3687.064,3687.064,0.02,0.0,3687.027,3687.064,15824.12,15824.12,0.0,15824.12,0.0,20250916,15804.22,19.900000000001455,0.0,0
2025.09.16 01:00:21,buy_filled,filled,22,1,3687.064,3687.064,3687.064,0.02,3687.064,3687.027,3687.064,15824.01,15823.93,3.69,15820.24,428832.7913279133,20250916,15804.22,19.790000000000873,0.02,1
2025.09.16 02:38:42,buy_request,doubling rung,22,1,3687.064,3677.047,3677.064,0.04,0.0,3677.01,3677.047,15824.01,15803.9,3.69,15800.21,428289.97289972904,20250916,15804.22,19.790000000000873,0.02,1
2025.09.16 02:38:42,buy_filled,filled,22,2,3687.064,3677.047,3677.064,0.04,3677.047,3677.01,3677.047,15823.79,15803.53,11.04,15792.49,143147.9166666667,20250916,15804.22,19.570000000001528,0.06,2
2025.09.16 06:22:40,exit_trigger,all legs at original entry,22,2,3687.064,3687.067,3687.064,0.0,0.0,3687.067,3687.104,15823.79,15863.87,11.04,15852.83,143694.47463768118,20250916,15804.22,19.570000000001528,0.06,2
2025.09.16 06:22:40,basket_closed,net basket cash=39.75,22,2,3687.064,0.0,0.0,0.0,0.0,3687.067,3687.104,15863.87,15863.87,0.0,15863.87,0.0,20250916,15804.22,59.650000000001455,0.0,0
2025.09.16 06:22:40,buy_request,first leg,23,0,0.0,3687.088,3687.088,0.02,0.0,3687.051,3687.088,15863.87,15863.87,0.0,15863.87,0.0,20250916,15804.22,59.650000000001455,0.0,0
2025.09.16 06:22:40,buy_filled,filled,23,1,3687.088,3687.088,3687.088,0.02,3687.088,3687.051,3687.088,15863.76,15863.68,3.69,15859.99,429910.0271002711,20250916,15804.22,59.54000000000087,0.02,1
2025.09.16 08:16:05,exit_trigger,single leg plus price step,23,1,3687.088,3697.094,3697.088,0.0,0.0,3697.094,3697.131,15863.76,15883.77,3.69,15880.08,430454.47154471546,20250916,15804.22,59.54000000000087,0.02,1
2025.09.16 08:16:05,basket_closed,net basket cash=19.90,23,1,3687.088,0.0,0.0,0.0,0.0,3697.094,3697.131,15883.77,15883.77,0.0,15883.77,0.0,20250916,15804.22,79.55000000000109,0.0,0
2025.09.16 08:16:05,buy_request,first leg,24,0,0.0,3697.161,3697.161,0.02,0.0,3697.124,3697.161,15883.77,15883.77,0.0,15883.77,0.0,20250916,15804.22,79.55000000000109,0.0,0
2025.09.16 08:16:05,buy_filled,filled,24,1,3697.161,3697.161,3697.161,0.02,3697.161,3697.124,3697.161,15883.66,15883.59,3.7,15879.89,429286.2162162162,20250916,15804.22,79.44000000000051,0.02,1
2025.09.16 12:41:03,buy_request,doubling rung,24,1,3697.161,3687.138,3687.161,0.04,0.0,3687.101,3687.138,15883.66,15863.54,3.7,15859.84,428744.3243243243,20250916,15804.22,79.44000000000051,0.02,1
2025.09.16 12:41:03,buy_filled,filled,24,2,3697.161,3687.138,3687.161,0.04,3687.138,3687.101,3687.138,15883.44,15863.17,11.07,15852.1,143298.73532068654,20250916,15804.22,79.22000000000116,0.06,2
2025.09.16 13:38:30,exit_trigger,all legs at original entry,24,2,3697.161,3697.177,3697.161,0.0,0.0,3697.177,3697.214,15883.44,15923.63,11.07,15912.56,143844.8961156278,20250916,15804.22,79.22000000000116,0.06,2
2025.09.16 13:38:30,basket_closed,net basket cash=39.86,24,2,3697.161,0.0,0.0,0.0,0.0,3697.177,3697.214,15923.63,15923.63,0.0,15923.63,0.0,20250916,15804.22,119.40999999999985,0.0,0
2025.09.16 13:38:31,buy_request,first leg,25,0,0.0,3697.235,3697.235,0.02,0.0,3697.198,3697.235,15923.63,15923.63,0.0,15923.63,0.0,20250916,15804.22,119.40999999999985,0.0,0
2025.09.16 13:38:31,buy_filled,filled,25,1,3697.235,3697.235,3697.235,0.02,3697.235,3697.198,3697.235,15923.52,15923.45,3.7,15919.75,430363.5135135135,20250916,15804.22,119.30000000000109,0.02,1
2025.09.16 14:51:38,buy_request,doubling rung,25,1,3697.235,3687.235,3687.235,0.04,0.0,3687.198,3687.235,15923.52,15903.45,3.7,15899.75,429822.972972973,20250916,15804.22,119.30000000000109,0.02,1
2025.09.16 14:51:38,buy_filled,filled,25,2,3697.235,3687.235,3687.235,0.04,3687.235,3687.198,3687.235,15923.3,15903.08,11.07,15892.01,143659.25925925927,20250916,15804.22,119.07999999999993,0.06,2
2025.09.17 00:00:00,day_end,end of last observed broker day,25,2,3697.235,0.0,0.0,0.0,0.0,3694.324,3694.361,15923.3,15942.63,11.07,15931.56,144016.53116531167,20250916,15804.22,119.07999999999993,0.06,2
2025.09.17 00:00:00,day_start,net cash target resets at broker midnight,25,2,3697.235,0.0,0.0,0.0,0.0,3694.324,3694.361,15923.3,15942.63,11.07,15931.56,144016.53116531167,20250917,15923.3,0.0,0.06,2
2025.09.17 01:38:00,buy_request,doubling rung,25,2,3697.235,3677.232,3677.235,0.08,0.0,3677.195,3677.232,15923.3,15839.85,11.07,15828.78,143088.0758807588,20250917,15923.3,0.0,0.06,2
2025.09.17 01:38:00,buy_filled,filled,25,3,3697.235,3677.232,3677.235,0.08,3677.232,3677.195,3677.232,15922.86,15839.11,25.78,15813.33,61439.52676493405,20250917,15923.3,-0.4399999999986903,0.13999999999999999,3
2025.09.17 07:29:37,buy_request,doubling rung,25,3,3697.235,3667.208,3667.235,0.16,0.0,3667.171,3667.208,15922.86,15698.77,25.78,15672.99,60895.15128006207,20250917,15923.3,-0.4399999999986903,0.13999999999999999,3
2025.09.17 07:29:37,buy_filled,filled,25,4,3697.235,3667.208,3667.235,0.16,3667.208,3667.171,3667.208,15921.98,15697.3,55.12,15642.18,28478.41074020319,20250917,15923.3,-1.319999999999709,0.3,4
2025.09.17 18:00:15,exit_trigger,all legs at original entry,25,4,3697.235,3697.276,3697.235,0.0,0.0,3697.276,3697.313,15921.98,16600.45,55.12,16545.33,30116.926705370104,20250917,15923.3,-1.319999999999709,0.3,4
2025.09.17 18:00:15,basket_closed,net basket cash=676.82,25,4,3697.235,0.0,0.0,0.0,0.0,3697.276,3697.313,16600.45,16600.45,0.0,16600.45,0.0,20250917,15923.3,677.1500000000015,0.0,0
2025.09.17 18:00:15,daily_target,no further new baskets today,25,0,0.0,0.0,0.0,0.0,0.0,3697.37,3697.407,16600.45,16600.45,0.0,16600.45,0.0,20250917,15923.3,677.1500000000015,0.0,0
2025.09.18 00:00:00,day_end,end of last observed broker day,25,0,0.0,0.0,0.0,0.0,0.0,3669.18,3669.217,16600.45,16600.45,0.0,16600.45,0.0,20250917,15923.3,677.1500000000015,0.0,0
2025.09.18 00:00:00,day_start,net cash target resets at broker midnight,25,0,0.0,0.0,0.0,0.0,0.0,3669.18,3669.217,16600.45,16600.45,0.0,16600.45,0.0,20250918,16600.45,0.0,0.0,0
2025.09.18 00:00:00,buy_request,first leg,26,0,0.0,3669.217,3669.217,0.02,0.0,3669.18,3669.217,16600.45,16600.45,0.0,16600.45,0.0,20250918,16600.45,0.0,0.0,0
2025.09.18 00:00:00,buy_filled,filled,26,1,3669.217,3669.217,3669.217,0.02,3669.217,3669.18,3669.217,16600.34,16600.27,3.67,16596.6,452323.4332425069,20250918,16600.45,-0.11000000000058208,0.02,1
2025.09.18 00:39:26,buy_request,doubling rung,26,1,3669.217,3659.211,3659.217,0.04,0.0,3659.174,3659.211,16600.34,16580.26,3.67,16576.59,451778.2016348773,20250918,16600.45,-0.11000000000058208,0.02,1
2025.09.18 00:39:26,buy_filled,filled,26,2,3669.217,3659.211,3659.217,0.04,3659.211,3659.174,3659.211,16600.12,16579.9,10.99,16568.91,150863.51228389447,20250918,16600.45,-0.33000000000174623,0.06,2
2025.09.18 06:02:38,buy_request,doubling rung,26,2,3669.217,3649.204,3649.217,0.08,0.0,3649.167,3649.204,16600.12,16519.85,10.99,16508.86,150317.10646041855,20250918,16600.45,-0.33000000000174623,0.06,2
2025.09.18 06:02:38,buy_filled,filled,26,3,3669.217,3649.204,3649.217,0.08,3649.204,3649.167,3649.204,16599.68,16519.12,25.58,16493.54,64578.26426896013,20250918,16600.45,-0.7700000000004366,0.13999999999999999,3
2025.09.18 06:10:27,buy_request,doubling rung,26,3,3669.217,3639.209,3639.217,0.16,0.0,3639.172,3639.209,16599.68,16379.19,25.58,16353.61,64031.23534010947,20250918,16600.45,-0.7700000000004366,0.13999999999999999,3
2025.09.18 06:10:27,buy_filled,filled,26,4,3669.217,3639.209,3639.217,0.16,3639.209,3639.172,3639.209,16598.8,16377.72,54.7,16323.02,29940.987202925044,20250918,16600.45,-1.6500000000014552,0.3,4
2025.09.18 09:12:04,exit_trigger,all legs at original entry,26,4,3669.217,3669.223,3669.217,0.0,0.0,3669.223,3669.26,16598.8,17279.25,54.7,17224.55,31589.122486288845,20250918,16600.45,-1.6500000000014552,0.3,4
2025.09.18 09:12:04,basket_closed,net basket cash=678.80,26,4,3669.217,0.0,0.0,0.0,0.0,3669.223,3669.26,17279.25,17279.25,0.0,17279.25,0.0,20250918,16600.45,678.7999999999993,0.0,0
2025.09.18 09:12:05,daily_target,no further new baskets today,26,0,0.0,0.0,0.0,0.0,0.0,3669.248,3669.285,17279.25,17279.25,0.0,17279.25,0.0,20250918,16600.45,678.7999999999993,0.0,0
2025.09.19 00:00:00,day_end,end of last observed broker day,26,0,0.0,0.0,0.0,0.0,0.0,3640.322,3640.359,17279.25,17279.25,0.0,17279.25,0.0,20250918,16600.45,678.7999999999993,0.0,0
2025.09.19 00:00:00,day_start,net cash target resets at broker midnight,26,0,0.0,0.0,0.0,0.0,0.0,3640.322,3640.359,17279.25,17279.25,0.0,17279.25,0.0,20250919,17279.25,0.0,0.0,0
2025.09.19 00:00:00,buy_request,first leg,27,0,0.0,3640.359,3640.359,0.02,0.0,3640.322,3640.359,17279.25,17279.25,0.0,17279.25,0.0,20250919,17279.25,0.0,0.0,0
2025.09.19 00:00:00,buy_filled,filled,27,1,3640.359,3640.359,3640.359,0.02,3640.359,3640.322,3640.359,17279.14,17279.06,3.64,17275.42,474699.4505494506,20250919,17279.25,-0.11000000000058208,0.02,1
2025.09.19 01:08:41,exit_trigger,single leg plus price step,27,1,3640.359,3650.375,3650.359,0.0,0.0,3650.375,3650.412,17279.14,17299.17,3.64,17295.53,475251.92307692306,20250919,17279.25,-0.11000000000058208,0.02,1
2025.09.19 01:08:41,basket_closed,net basket cash=19.92,27,1,3640.359,0.0,0.0,0.0,0.0,3650.375,3650.412,17299.17,17299.17,0.0,17299.17,0.0,20250919,17279.25,19.919999999998254,0.0,0
2025.09.19 01:08:41,buy_request,first leg,28,0,0.0,3650.44,3650.44,0.02,0.0,3650.403,3650.44,17299.17,17299.17,0.0,17299.17,0.0,20250919,17279.25,19.919999999998254,0.0,0
2025.09.19 01:08:41,buy_filled,filled,28,1,3650.44,3650.44,3650.44,0.02,3650.44,3650.403,3650.44,17299.06,17298.99,3.65,17295.34,473944.93150684936,20250919,17279.25,19.81000000000131,0.02,1
2025.09.19 01:50:19,buy_request,doubling rung,28,1,3650.44,3640.44,3640.44,0.04,0.0,3640.403,3640.44,17299.06,17278.99,3.65,17275.34,473396.9863013699,20250919,17279.25,19.81000000000131,0.02,1
2025.09.19 01:50:19,buy_filled,filled,28,2,3650.44,3640.44,3640.44,0.04,3640.44,3640.403,3640.44,17298.84,17278.62,10.93,17267.69,158084.3549862763,20250919,17279.25,19.590000000000146,0.06,2
2025.09.19 03:21:29,exit_trigger,all legs at original entry,28,2,3650.44,3650.454,3650.44,0.0,0.0,3650.454,3650.491,17298.84,17338.93,10.93,17328.0,158636.13906678866,20250919,17279.25,19.590000000000146,0.06,2
2025.09.19 03:21:29,basket_closed,net basket cash=39.76,28,2,3650.44,0.0,0.0,0.0,0.0,3650.454,3650.491,17338.93,17338.93,0.0,17338.93,0.0,20250919,17279.25,59.68000000000029,0.0,0
2025.09.19 03:21:29,buy_request,first leg,29,0,0.0,3650.522,3650.522,0.02,0.0,3650.485,3650.522,17338.93,17338.93,0.0,17338.93,0.0,20250919,17279.25,59.68000000000029,0.0,0
2025.09.19 03:21:29,buy_filled,filled,29,1,3650.522,3650.522,3650.522,0.02,3650.522,3650.485,3650.522,17338.82,17338.75,3.65,17335.1,475034.2465753425,20250919,17279.25,59.56999999999971,0.02,1
2025.09.19 05:03:27,exit_trigger,single leg plus price step,29,1,3650.522,3660.538,3660.522,0.0,0.0,3660.538,3660.575,17338.82,17358.86,3.65,17355.21,475585.2054794521,20250919,17279.25,59.56999999999971,0.02,1
2025.09.19 05:03:27,basket_closed,net basket cash=19.93,29,1,3650.522,0.0,0.0,0.0,0.0,3660.538,3660.575,17358.86,17358.86,0.0,17358.86,0.0,20250919,17279.25,79.61000000000058,0.0,0
2025.09.19 05:03:28,buy_request,first leg,30,0,0.0,3660.617,3660.617,0.02,0.0,3660.58,3660.617,17358.86,17358.86,0.0,17358.86,0.0,20250919,17279.25,79.61000000000058,0.0,0
2025.09.19 05:03:28,buy_filled,filled,30,1,3660.617,3660.617,3660.617,0.02,3660.617,3660.58,3660.617,17358.75,17358.68,3.66,17355.02,474280.87431693985,20250919,17279.25,79.5,0.02,1
2025.09.19 06:17:30,buy_request,doubling rung,30,1,3660.617,3650.589,3650.617,0.04,0.0,3650.552,3650.589,17358.75,17338.62,3.66,17334.96,473732.7868852459,20250919,17279.25,79.5,0.02,1
2025.09.19 06:17:30,buy_filled,filled,30,2,3660.617,3650.589,3650.617,0.04,3650.589,3650.552,3650.589,17358.53,17338.25,10.96,17327.29,158195.7116788321,20250919,17279.25,79.27999999999884,0.06,2
2025.09.19 13:56:20,exit_trigger,all legs at original entry,30,2,3660.617,3660.628,3660.617,0.0,0.0,3660.628,3660.665,17358.53,17398.71,10.96,17387.75,158747.35401459853,20250919,17279.25,79.27999999999884,0.06,2
2025.09.19 13:56:20,basket_closed,net basket cash=39.85,30,2,3660.617,0.0,0.0,0.0,0.0,3660.628,3660.665,17398.71,17398.71,0.0,17398.71,0.0,20250919,17279.25,119.45999999999913,0.0,0
2025.09.19 13:56:21,buy_request,first leg,31,0,0.0,3660.7,3660.7,0.02,0.0,3660.663,3660.7,17398.71,17398.71,0.0,17398.71,0.0,20250919,17279.25,119.45999999999913,0.0,0
2025.09.19 13:56:21,buy_filled,filled,31,1,3660.7,3660.7,3660.7,0.02,3660.7,3660.663,3660.7,17398.6,17398.53,3.66,17394.87,475369.67213114747,20250919,17279.25,119.34999999999854,0.02,1
2025.09.19 15:12:41,exit_trigger,single leg plus price step,31,1,3660.7,3670.716,3670.7,0.0,0.0,3670.716,3670.753,17398.6,17418.63,3.66,17414.97,475918.8524590164,20250919,17279.25,119.34999999999854,0.02,1
2025.09.19 15:12:41,basket_closed,net basket cash=19.92,31,1,3660.7,0.0,0.0,0.0,0.0,3670.716,3670.753,17418.63,17418.63,0.0,17418.63,0.0,20250919,17279.25,139.38000000000102,0.0,0
2025.09.19 15:12:41,buy_request,first leg,32,0,0.0,3670.744,3670.744,0.02,0.0,3670.707,3670.744,17418.63,17418.63,0.0,17418.63,0.0,20250919,17279.25,139.38000000000102,0.0,0
2025.09.19 15:12:41,buy_filled,filled,32,1,3670.744,3670.744,3670.744,0.02,3670.744,3670.707,3670.744,17418.52,17418.44,3.67,17414.77,474616.89373297006,20250919,17279.25,139.27000000000044,0.02,1
2025.09.19 18:15:38,exit_trigger,single leg plus price step,32,1,3670.744,3680.774,3680.744,0.0,0.0,3680.774,3680.811,17418.52,17438.58,3.67,17434.91,475165.6675749319,20250919,17279.25,139.27000000000044,0.02,1
2025.09.19 18:15:38,basket_closed,net basket cash=19.95,32,1,3670.744,0.0,0.0,0.0,0.0,3680.774,3680.811,17438.58,17438.58,0.0,17438.58,0.0,20250919,17279.25,159.33000000000175,0.0,0
2025.09.19 18:15:39,buy_request,first leg,33,0,0.0,3680.844,3680.844,0.02,0.0,3680.807,3680.844,17438.58,17438.58,0.0,17438.58,0.0,20250919,17279.25,159.33000000000175,0.0,0
2025.09.19 18:15:39,buy_filled,filled,33,1,3680.844,3680.844,3680.844,0.02,3680.844,3680.807,3680.844,17438.47,17438.39,3.68,17434.71,473869.2934782608,20250919,17279.25,159.22000000000116,0.02,1
2025.09.21 22:05:00,day_end,end of last observed broker day,33,1,3680.844,0.0,0.0,0.0,0.0,3688.049,3688.086,17438.47,17451.81,3.68,17448.13,474233.9673913044,20250919,17279.25,159.22000000000116,0.02,1
2025.09.21 22:05:00,day_start,net cash target resets at broker midnight,33,1,3680.844,0.0,0.0,0.0,0.0,3688.049,3688.086,17438.47,17451.81,3.68,17448.13,474233.9673913044,20250921,17438.47,0.0,0.02,1
2025.09.21 22:24:34,exit_trigger,single leg plus price step,33,1,3680.844,3690.862,3690.844,0.0,0.0,3690.862,3690.899,17438.47,17457.43,3.68,17453.75,474386.6847826087,20250921,17438.47,0.0,0.02,1
2025.09.21 22:24:34,basket_closed,net basket cash=18.85,33,1,3680.844,0.0,0.0,0.0,0.0,3690.862,3690.899,17457.43,17457.43,0.0,17457.43,0.0,20250921,17438.47,18.959999999999127,0.0,0
2025.09.21 22:24:35,buy_request,first leg,34,0,0.0,3690.925,3690.925,0.02,0.0,3690.888,3690.925,17457.43,17457.43,0.0,17457.43,0.0,20250921,17438.47,18.959999999999127,0.0,0
2025.09.21 22:24:35,buy_filled,filled,34,1,3690.925,3690.925,3690.925,0.02,3690.925,3690.888,3690.925,17457.32,17457.25,3.69,17453.56,473096.2059620596,20250921,17438.47,18.849999999998545,0.02,1
2025.09.22 00:00:00,day_end,end of last observed broker day,34,1,3690.925,0.0,0.0,0.0,0.0,3686.302,3686.339,17457.32,17448.07,3.69,17444.38,472847.42547425476,20250921,17438.47,18.849999999998545,0.02,1
2025.09.22 00:00:00,day_start,net cash target resets at broker midnight,34,1,3690.925,0.0,0.0,0.0,0.0,3686.302,3686.339,17457.32,17448.07,3.69,17444.38,472847.42547425476,20250922,17457.32,0.0,0.02,1
2025.09.22 06:17:42,exit_trigger,single leg plus price step,34,1,3690.925,3700.934,3700.925,0.0,0.0,3700.934,3700.971,17457.32,17477.34,3.69,17473.65,473640.6504065041,20250922,17457.32,0.0,0.02,1
2025.09.22 06:17:42,basket_closed,net basket cash=19.91,34,1,3690.925,0.0,0.0,0.0,0.0,3700.934,3700.971,17477.34,17477.34,0.0,17477.34,0.0,20250922,17457.32,20.020000000000437,0.0,0
2025.09.22 06:17:42,buy_request,first leg,35,0,0.0,3700.991,3700.991,0.02,0.0,3700.954,3700.991,17477.34,17477.34,0.0,17477.34,0.0,20250922,17457.32,20.020000000000437,0.0,0
2025.09.22 06:17:42,buy_filled,filled,35,1,3700.991,3700.991,3700.991,0.02,3700.991,3700.954,3700.991,17477.23,17477.16,3.7,17473.46,472355.6756756757,20250922,17457.32,19.909999999999854,0.02,1
2025.09.22 06:37:44,exit_trigger,single leg plus price step,35,1,3700.991,3711.002,3710.991,0.0,0.0,3711.002,3711.039,17477.23,17497.25,3.7,17493.55,472898.64864864864,20250922,17457.32,19.909999999999854,0.02,1
2025.09.22 06:37:44,basket_closed,net basket cash=19.91,35,1,3700.991,0.0,0.0,0.0,0.0,3711.002,3711.039,17497.25,17497.25,0.0,17497.25,0.0,20250922,17457.32,39.93000000000029,0.0,0
2025.09.22 06:37:44,buy_request,first leg,36,0,0.0,3711.054,3711.054,0.02,0.0,3711.017,3711.054,17497.25,17497.25,0.0,17497.25,0.0,20250922,17457.32,39.93000000000029,0.0,0
2025.09.22 06:37:44,buy_filled,filled,36,1,3711.054,3711.054,3711.054,0.02,3711.054,3711.017,3711.054,17497.14,17497.06,3.71,17493.35,471618.8679245283,20250922,17457.32,39.81999999999971,0.02,1
2025.09.22 08:44:28,exit_trigger,single leg plus price step,36,1,3711.054,3721.068,3721.054,0.0,0.0,3721.068,3721.105,17497.14,17517.17,3.71,17513.46,472160.91644204844,20250922,17457.32,39.81999999999971,0.02,1
2025.09.22 08:44:28,basket_closed,net basket cash=19.92,36,1,3711.054,0.0,0.0,0.0,0.0,3721.068,3721.105,17517.17,17517.17,0.0,17517.17,0.0,20250922,17457.32,59.849999999998545,0.0,0
2025.09.22 08:44:28,buy_request,first leg,37,0,0.0,3721.15,3721.15,0.02,0.0,3721.113,3721.15,17517.17,17517.17,0.0,17517.17,0.0,20250922,17457.32,59.849999999998545,0.0,0
2025.09.22 08:44:28,buy_filled,filled,37,1,3721.15,3721.15,3721.15,0.02,3721.15,3721.113,3721.15,17517.06,17516.99,3.7199999999999998,17513.27,470886.82795698935,20250922,17457.32,59.7400000000016,0.02,1
2025.09.22 15:29:29,exit_trigger,single leg plus price step,37,1,3721.15,3731.161,3731.15,0.0,0.0,3731.161,3731.198,17517.06,17537.08,3.7199999999999998,17533.36,471426.88172043016,20250922,17457.32,59.7400000000016,0.02,1
2025.09.22 15:29:29,basket_closed,net basket cash=19.91,37,1,3721.15,0.0,0.0,0.0,0.0,3731.161,3731.198,17537.08,17537.08,0.0,17537.08,0.0,20250922,17457.32,79.76000000000204,0.0,0
2025.09.22 15:29:29,buy_request,first leg,38,0,0.0,3731.229,3731.229,0.02,0.0,3731.192,3731.229,17537.08,17537.08,0.0,17537.08,0.0,20250922,17457.32,79.76000000000204,0.0,0
2025.09.22 15:29:29,buy_filled,filled,38,1,3731.229,3731.229,3731.229,0.02,3731.229,3731.192,3731.229,17536.97,17536.89,3.73,17533.16,470157.90884718497,20250922,17457.32,79.65000000000146,0.02,1
2025.09.22 17:09:40,exit_trigger,single leg plus price step,38,1,3731.229,3741.243,3741.229,0.0,0.0,3741.243,3741.28,17536.97,17557.0,3.73,17553.27,470697.0509383378,20250922,17457.32,79.65000000000146,0.02,1
2025.09.22 17:09:40,basket_closed,net basket cash=19.92,38,1,3731.229,0.0,0.0,0.0,0.0,3741.243,3741.28,17557.0,17557.0,0.0,17557.0,0.0,20250922,17457.32,99.68000000000029,0.0,0
2025.09.22 17:09:41,buy_request,first leg,39,0,0.0,3741.335,3741.335,0.02,0.0,3741.298,3741.335,17557.0,17557.0,0.0,17557.0,0.0,20250922,17457.32,99.68000000000029,0.0,0
2025.09.22 17:09:41,buy_filled,filled,39,1,3741.335,3741.335,3741.335,0.02,3741.335,3741.298,3741.335,17556.89,17556.82,3.74,17553.08,469433.6898395722,20250922,17457.32,99.56999999999971,0.02,1
2025.09.23 00:00:00,day_end,end of last observed broker day,39,1,3741.335,0.0,0.0,0.0,0.0,3747.909,3747.946,17556.89,17568.97,3.74,17565.23,469758.5561497326,20250922,17457.32,99.56999999999971,0.02,1
2025.09.23 00:00:00,day_start,net cash target resets at broker midnight,39,1,3741.335,0.0,0.0,0.0,0.0,3747.909,3747.946,17556.89,17568.97,3.74,17565.23,469758.5561497326,20250923,17556.89,0.0,0.02,1
2025.09.23 01:05:25,exit_trigger,single leg plus price step,39,1,3741.335,3751.344,3751.335,0.0,0.0,3751.344,3751.381,17556.89,17575.84,3.74,17572.1,469942.2459893048,20250923,17556.89,0.0,0.02,1
2025.09.23 01:05:25,basket_closed,net basket cash=18.84,39,1,3741.335,0.0,0.0,0.0,0.0,3751.344,3751.381,17575.84,17575.84,0.0,17575.84,0.0,20250923,17556.89,18.950000000000728,0.0,0
2025.09.23 01:05:25,buy_request,first leg,40,0,0.0,3751.397,3751.397,0.02,0.0,3751.36,3751.397,17575.84,17575.84,0.0,17575.84,0.0,20250923,17556.89,18.950000000000728,0.0,0
2025.09.23 01:05:25,buy_filled,filled,40,1,3751.397,3751.397,3751.397,0.02,3751.397,3751.36,3751.397,17575.73,17575.66,3.75,17571.91,468684.26666666666,20250923,17556.89,18.840000000000146,0.02,1
2025.09.23 02:13:39,buy_request,doubling rung,40,1,3751.397,3741.393,3741.397,0.04,0.0,3741.356,3741.393,17575.73,17555.65,3.75,17551.9,468150.6666666667,20250923,17556.89,18.840000000000146,0.02,1
2025.09.23 02:13:39,buy_filled,filled,40,2,3751.397,3741.393,3741.397,0.04,3741.393,3741.356,3741.393,17575.51,17555.28,11.23,17544.05,156324.8441674087,20250923,17556.89,18.61999999999898,0.06,2
2025.09.23 05:31:29,exit_trigger,all legs at original entry,40,2,3751.397,3751.414,3751.397,0.0,0.0,3751.414,3751.451,17575.51,17615.64,11.23,17604.41,156862.33303650934,20250923,17556.89,18.61999999999898,0.06,2
2025.09.23 05:31:29,basket_closed,net basket cash=39.80,40,2,3751.397,0.0,0.0,0.0,0.0,3751.414,3751.451,17615.64,17615.64,0.0,17615.64,0.0,20250923,17556.89,58.75,0.0,0
2025.09.23 05:31:29,buy_request,first leg,41,0,0.0,3751.472,3751.472,0.02,0.0,3751.435,3751.472,17615.64,17615.64,0.0,17615.64,0.0,20250923,17556.89,58.75,0.0,0
2025.09.23 05:31:29,buy_filled,filled,41,1,3751.472,3751.472,3751.472,0.02,3751.472,3751.435,3751.472,17615.53,17615.46,3.75,17611.71,469745.60000000003,20250923,17556.89,58.63999999999942,0.02,1
2025.09.23 08:31:28,exit_trigger,single leg plus price step,41,1,3751.472,3761.473,3761.472,0.0,0.0,3761.473,3761.51,17615.53,17635.54,3.75,17631.79,470281.0666666667,20250923,17556.89,58.63999999999942,0.02,1
2025.09.23 08:31:28,basket_closed,net basket cash=19.90,41,1,3751.472,0.0,0.0,0.0,0.0,3761.473,3761.51,17635.54,17635.54,0.0,17635.54,0.0,20250923,17556.89,78.65000000000146,0.0,0
2025.09.23 08:31:29,buy_request,first leg,42,0,0.0,3761.601,3761.601,0.02,0.0,3761.564,3761.601,17635.54,17635.54,0.0,17635.54,0.0,20250923,17556.89,78.65000000000146,0.0,0
2025.09.23 08:31:29,buy_filled,filled,42,1,3761.601,3761.601,3761.601,0.02,3761.601,3761.564,3761.601,17635.43,17635.36,3.76,17631.6,469025.5319148937,20250923,17556.89,78.54000000000087,0.02,1
2025.09.23 08:47:46,exit_trigger,single leg plus price step,42,1,3761.601,3771.622,3771.601,0.0,0.0,3771.622,3771.659,17635.43,17655.47,3.76,17651.71,469560.3723404256,20250923,17556.89,78.54000000000087,0.02,1
2025.09.23 08:47:46,basket_closed,net basket cash=19.93,42,1,3761.601,0.0,0.0,0.0,0.0,3771.622,3771.659,17655.47,17655.47,0.0,17655.47,0.0,20250923,17556.89,98.58000000000175,0.0,0
