time,balance,equity,margin,free_margin,margin_level,total_lots,legs,basket,bid,ask,running_max_equity_dd_pct
2026.03.05 06:54:00,3106.29,8508.96,652.22,7856.74,1304.615007206157,2.54,7,5,5156.83,5156.945,120.81514196381431
2026.03.05 06:55:00,3106.29,8332.18,652.22,7679.96,1277.5106559136486,2.54,7,5,5156.134,5156.231,120.81514196381431
2026.03.05 06:56:00,3106.29,9048.71,652.22,8396.49,1387.3708257949768,2.54,7,5,5158.955,5159.07,120.81514196381431
2026.03.05 06:57:00,3106.29,9566.11,652.22,8913.89,1466.6998865413511,2.54,7,5,5160.992,5161.107,120.81514196381431
2026.03.05 06:58:00,3106.29,10354.02,652.22,9701.8,1587.50421636871,2.54,7,5,5164.094,5164.191,120.81514196381431
2026.03.05 06:59:00,3106.29,10655.77,652.22,10003.55,1633.7692803041919,2.54,7,5,5165.282,5165.397,120.81514196381431
2026.03.05 07:00:00,3106.29,11210.25,652.22,10558.03,1718.7835392965565,2.54,7,5,5167.465,5167.58,120.81514196381431
2026.03.05 07:01:00,3106.29,10931.36,652.22,10279.14,1676.0234276777776,2.54,7,5,5166.367,5166.534,120.81514196381431
2026.03.05 07:02:00,3106.29,10919.67,652.22,10267.45,1674.2310876698045,2.54,7,5,5166.321,5166.436,120.81514196381431
2026.03.05 07:03:00,3106.29,12364.43,652.22,11712.21,1895.7453006654196,2.54,7,5,5172.009,5172.124,120.81514196381431
2026.03.05 07:04:00,3106.29,12068.26,652.22,11416.04,1850.33577627181,2.54,7,5,5170.843,5170.958,120.81514196381431
2026.03.05 07:05:00,3106.29,11974.28,652.22,11322.06,1835.9265278586981,2.54,7,5,5170.473,5170.588,120.81514196381431
2026.03.05 07:06:00,3106.29,11092.14,652.22,10439.92,1700.6746189935911,2.54,7,5,5167.0,5167.115,120.81514196381431
2026.03.05 07:07:00,3106.29,10729.43,652.22,10077.21,1645.0630155469014,2.54,7,5,5165.572,5165.687,120.81514196381431
2026.03.05 07:08:00,3106.29,10495.24,652.22,9843.02,1609.156419613014,2.54,7,5,5164.65,5164.765,120.81514196381431
2026.03.05 07:09:00,3106.29,10510.99,652.22,9858.77,1611.571248965073,2.54,7,5,5164.712,5164.827,120.81514196381431
2026.03.05 07:10:00,3106.29,10586.43,652.22,9934.21,1623.1378982551898,2.54,7,5,5165.009,5165.124,120.81514196381431
2026.03.05 07:11:00,3106.29,11045.4,652.22,10393.18,1693.508325411671,2.54,7,5,5166.816,5166.913,120.81514196381431
2026.03.05 07:12:00,3106.29,10860.75,652.22,10208.53,1665.1973260556254,2.54,7,5,5166.089,5166.186,120.81514196381431
2026.03.05 07:13:00,3106.29,10789.12,652.22,10136.9,1654.2148354849592,2.54,7,5,5165.807,5165.922,120.81514196381431
2026.03.05 07:14:00,3106.29,10022.8,652.22,9370.58,1536.7207384011529,2.54,7,5,5162.79,5162.905,120.81514196381431
2026.03.05 07:15:00,3106.29,9874.46,652.22,9222.24,1513.9768789672194,2.54,7,5,5162.206,5162.321,120.81514196381431
2026.03.05 07:16:00,3106.29,9823.92,652.22,9171.7,1506.2279598908344,2.54,7,5,5162.007,5162.104,120.81514196381431
2026.03.05 07:17:00,3106.29,9632.66,652.22,8980.44,1476.9034988194167,2.54,7,5,5161.254,5161.369,120.81514196381431
2026.03.05 07:18:00,3106.29,10317.69,652.22,9665.47,1581.9340099966269,2.54,7,5,5163.951,5164.066,120.81514196381431
2026.03.05 07:19:00,3106.29,10991.56,652.22,10339.34,1685.253442090092,2.54,7,5,5166.604,5166.701,120.81514196381431
2026.03.05 07:20:00,3106.29,10577.03,652.22,9924.81,1621.6966667688816,2.54,7,5,5164.972,5165.087,120.81514196381431
2026.03.05 07:21:00,3106.29,10671.26,652.22,10019.04,1636.1442458066297,2.54,7,5,5165.343,5165.392,120.81514196381431
2026.03.05 07:22:00,3106.29,10601.41,652.22,9949.19,1625.4346692833706,2.54,7,5,5165.068,5165.165,120.81514196381431
2026.03.05 07:23:00,3106.29,10335.22,652.22,9683.0,1584.6217533960933,2.54,7,5,5164.02,5164.117,120.81514196381431
2026.03.05 07:24:00,3106.29,10346.9,652.22,9694.68,1586.4125601790806,2.54,7,5,5164.066,5164.181,120.81514196381431
2026.03.05 07:25:00,3106.29,10667.96,652.22,10015.74,1635.638281561436,2.54,7,5,5165.33,5165.445,120.81514196381431
2026.03.05 07:26:00,3106.29,10507.18,652.22,9854.96,1610.9870902456225,2.54,7,5,5164.697,5164.812,120.81514196381431
2026.03.05 07:27:00,3106.29,10348.94,652.22,9696.72,1586.7253380761094,2.54,7,5,5164.074,5164.189,120.81514196381431
2026.03.05 07:28:00,3106.29,10596.08,652.22,9943.86,1624.617460366134,2.54,7,5,5165.047,5165.162,120.81514196381431
2026.03.05 07:29:00,3106.29,10403.55,652.22,9751.33,1595.0982797215663,2.54,7,5,5164.289,5164.404,120.81514196381431
2026.03.05 07:30:00,3106.29,10939.23,652.22,10287.01,1677.230075741314,2.54,7,5,5166.398,5166.513,120.81514196381431
2026.03.05 07:31:00,3106.29,11072.07,652.22,10419.85,1697.5974364478243,2.54,7,5,5166.921,5167.036,120.81514196381431
2026.03.05 07:32:00,3106.29,10607.51,652.22,9955.29,1626.3699365244856,2.54,7,5,5165.092,5165.189,120.81514196381431
2026.03.05 07:33:00,3106.29,10578.55,652.22,9926.33,1621.9297169666675,2.54,7,5,5164.978,5165.093,120.81514196381431
2026.03.05 07:34:00,3106.29,10147.51,652.22,9495.29,1555.8415871945049,2.54,7,5,5163.281,5163.396,120.81514196381431
2026.03.05 07:35:00,3106.29,9631.64,652.22,8979.42,1476.7471098709025,2.54,7,5,5161.25,5161.365,120.81514196381431
2026.03.05 07:36:00,3106.29,9329.13,652.22,8676.91,1430.3655208365274,2.54,7,5,5160.059,5160.174,120.81514196381431
2026.03.05 07:37:00,3106.29,9964.13,652.22,9311.91,1527.7253074116095,2.54,7,5,5162.559,5162.674,120.81514196381431
2026.03.05 07:38:00,3106.29,10083.25,652.22,9431.03,1545.9890834381038,2.54,7,5,5163.028,5163.143,120.81514196381431
2026.03.05 07:39:00,3106.29,9606.75,652.22,8954.53,1472.9309128821562,2.54,7,5,5161.152,5161.267,120.81514196381431
2026.03.05 07:40:00,3106.29,9631.39,652.22,8979.17,1476.7087792462664,2.54,7,5,5161.249,5161.364,120.81514196381431
2026.03.05 07:41:00,3106.29,9710.38,652.22,9058.16,1488.8197234062125,2.54,7,5,5161.56,5161.675,120.81514196381431
2026.03.05 07:42:00,3106.29,10249.11,652.22,9596.89,1571.419153046518,2.54,7,5,5163.681,5163.778,120.81514196381431
2026.03.05 07:43:00,3106.29,10239.97,652.22,9587.75,1570.0177854098308,2.54,7,5,5163.645,5163.742,120.81514196381431
2026.03.05 07:44:00,3106.29,9978.86,652.22,9326.64,1529.9837478151544,2.54,7,5,5162.617,5162.714,120.81514196381431
2026.03.05 07:45:00,3106.29,9413.2,652.22,8760.98,1443.2553432890743,2.54,7,5,5160.39,5160.487,120.81514196381431
2026.03.05 07:46:00,3106.29,10815.03,652.22,10162.81,1658.1874214222196,2.54,7,5,5165.909,5166.024,120.81514196381431
2026.03.05 07:47:00,3106.29,10261.81,652.22,9609.59,1573.3663487780195,2.54,7,5,5163.731,5163.846,120.81514196381431
2026.03.05 07:48:00,3106.29,10659.07,652.22,10006.85,1634.275244549385,2.54,7,5,5165.295,5165.41,120.81514196381431
2026.03.05 07:49:00,3106.29,10357.06,652.22,9704.84,1587.9703167642817,2.54,7,5,5164.106,5164.221,120.81514196381431
2026.03.05 07:50:00,3106.29,10250.64,652.22,9598.42,1571.6537364692892,2.54,7,5,5163.687,5163.802,120.81514196381431
2026.03.05 07:51:00,3106.29,10143.96,652.22,9491.74,1555.2972923246757,2.54,7,5,5163.267,5163.364,120.81514196381431
2026.03.05 07:52:00,3106.29,10359.1,652.22,9706.88,1588.2830946613105,2.54,7,5,5164.114,5164.229,120.81514196381431
2026.03.05 07:53:00,3106.29,9967.43,652.22,9315.21,1528.2312716568028,2.54,7,5,5162.572,5162.687,120.81514196381431
2026.03.05 07:54:00,3106.29,9632.15,652.22,8979.93,1476.8253043451596,2.54,7,5,5161.252,5161.367,120.81514196381431
2026.03.05 07:55:00,3106.29,9330.4,652.22,8678.18,1430.5602404096776,2.54,7,5,5160.064,5160.179,120.81514196381431
2026.03.05 07:56:00,3106.29,9507.94,652.22,8855.72,1457.7811168010794,2.54,7,5,5160.763,5160.878,120.81514196381431
2026.03.05 07:57:00,3106.29,9619.7,652.22,8967.48,1474.9164392382938,2.54,7,5,5161.203,5161.318,120.81514196381431
2026.03.05 07:58:00,3106.29,9422.85,652.22,8770.63,1444.7349054000185,2.54,7,5,5160.428,5160.543,120.81514196381431
2026.03.05 07:59:00,3106.29,9476.7,652.22,8824.48,1452.9913219465825,2.54,7,5,5160.64,5160.755,120.81514196381431
2026.03.05 08:00:00,3106.29,9888.94,652.22,9236.72,1516.1969887461287,2.54,7,5,5162.263,5162.378,120.81514196381431
2026.03.05 08:01:00,3106.29,9546.8,652.22,8894.58,1463.739229094477,2.54,7,5,5160.916,5161.031,120.81514196381431
2026.03.05 08:02:00,3106.29,9036.01,652.22,8383.79,1385.4236300634755,2.54,7,5,5158.905,5159.002,120.81514196381431
2026.03.05 08:03:01,3106.29,8789.63,652.22,8137.41,1347.6480328723435,2.54,7,5,5157.935,5158.05,120.81514196381431
2026.03.05 08:04:00,3106.29,8539.44,652.22,7887.22,1309.2882769617613,2.54,7,5,5156.95,5157.047,120.81514196381431
2026.03.05 08:05:00,3106.29,8358.08,652.22,7705.86,1281.4817086259238,2.54,7,5,5156.236,5156.351,120.81514196381431
2026.03.05 08:06:00,3106.29,8296.87,652.22,7644.65,1272.09683849008,2.54,7,5,5155.995,5156.11,120.81514196381431
2026.03.05 08:07:00,3106.29,6965.66,652.22,6313.44,1067.9923952040722,2.54,7,5,5150.754,5150.869,120.81514196381431
2026.03.05 08:08:00,3106.29,8099.26,652.22,7447.04,1241.7987795529116,2.54,7,5,5155.217,5155.332,120.81514196381431
2026.03.05 08:09:00,3106.29,7698.45,652.22,7046.23,1180.345588911717,2.54,7,5,5153.639,5153.754,120.81514196381431
2026.03.05 08:10:00,3106.29,6522.17,652.22,5869.95,999.9954003250436,2.54,7,5,5149.008,5149.123,120.81514196381431
2026.03.05 08:11:00,3106.29,6219.4,652.22,5567.18,953.5739474410475,2.54,7,5,5147.816,5147.931,120.81514196381431
2026.03.05 08:12:00,3106.29,6337.51,652.22,5685.29,971.6828677440127,2.54,7,5,5148.281,5148.396,120.81514196381431
2026.03.05 08:13:00,3106.29,5506.43,652.22,4854.21,844.2596056545337,2.54,7,5,5145.009,5145.106,120.81514196381431
2026.03.05 08:14:00,3106.29,5281.64,652.22,4629.42,809.7942412069548,2.54,7,5,5144.124,5144.239,120.81514196381431
2026.03.05 08:15:00,3106.29,4709.37,652.22,4057.15,722.0523749655024,2.54,7,5,5141.871,5141.986,120.81514196381431
2026.03.05 08:16:00,3106.29,4706.83,652.22,4054.61,721.6629358192021,2.54,7,5,5141.861,5141.976,120.81514196381431
2026.03.05 08:17:00,3106.29,5022.81,652.22,4370.59,770.1097789089571,2.54,7,5,5143.105,5143.22,120.81514196381431
2026.03.05 08:18:00,3106.29,4513.29,652.22,3861.07,691.9888994511055,2.54,7,5,5141.099,5141.214,120.81514196381431
2026.03.05 08:19:00,3106.29,5048.72,652.22,4396.5,774.0823648462175,2.54,7,5,5143.207,5143.304,120.81514196381431
2026.03.05 08:20:00,3106.29,4273.0,652.22,3620.78,655.1470362761031,2.54,7,5,5140.153,5140.268,120.81514196381431
2026.03.05 08:21:00,3106.29,4336.25,652.22,3684.03,664.8446843089754,2.54,7,5,5140.402,5140.451,120.81514196381431
2026.03.05 08:22:00,3106.29,4483.57,652.22,3831.35,687.4321547943945,2.54,7,5,5140.982,5141.097,120.81514196381431
2026.03.05 08:23:00,3106.29,4844.5,652.22,4192.28,742.770844193677,2.54,7,5,5142.403,5142.5,120.81514196381431
2026.03.05 08:24:00,3106.29,6149.05,652.22,5496.83,942.7877096685168,2.54,7,5,5147.539,5147.654,120.81514196381431
2026.03.05 08:25:00,3106.29,5686.0,652.22,5033.78,871.7917267179786,2.54,7,5,5145.716,5145.813,120.81514196381431
2026.03.05 08:26:00,3106.29,5224.74,652.22,4572.52,801.0701910398332,2.54,7,5,5143.9,5144.015,120.81514196381431
2026.03.05 08:27:00,3106.29,5007.82,652.22,4355.6,767.8114746557909,2.54,7,5,5143.046,5143.161,120.81514196381431
2026.03.05 08:28:01,3106.29,5081.99,652.22,4429.77,779.1834043727576,2.54,7,5,5143.338,5143.453,120.81514196381431
2026.03.05 08:29:00,3106.29,5106.88,652.22,4454.66,782.9996013615038,2.54,7,5,5143.436,5143.485,120.81514196381431
2026.03.05 08:30:00,3106.29,5313.13,652.22,4660.91,814.6223666860875,2.54,7,5,5144.248,5144.363,120.81514196381431
2026.03.05 08:31:00,3106.29,6536.14,652.22,5883.92,1002.1373156296954,2.54,7,5,5149.063,5149.178,120.81514196381431
2026.03.05 08:32:00,3106.29,7411.68,652.22,6759.46,1136.3772960044157,2.54,7,5,5152.51,5152.607,120.81514196381431
2026.03.05 08:33:00,3106.29,7227.53,652.22,6575.31,1108.142957897642,2.54,7,5,5151.785,5151.9,120.81514196381431
2026.03.05 08:34:00,3106.29,7073.86,652.22,6421.64,1084.581889546472,2.54,7,5,5151.18,5151.295,120.81514196381431
2026.03.05 08:35:00,3106.29,6862.28,652.22,6210.06,1052.1419153046518,2.54,7,5,5150.347,5150.462,120.81514196381431
2026.03.05 08:36:00,3106.29,8362.4,652.22,7710.18,1282.1440618196314,2.54,7,5,5156.253,5156.368,120.81514196381431
2026.03.05 08:37:00,3106.29,8746.7,652.22,8094.48,1341.065898009874,2.54,7,5,5157.766,5157.881,120.81514196381431
2026.03.05 08:38:00,3106.29,9571.95,652.22,8919.73,1467.595289932845,2.54,7,5,5161.015,5161.13,120.81514196381431
2026.03.05 08:39:00,3106.29,9668.98,652.22,9016.76,1482.4721719665142,2.54,7,5,5161.397,5161.512,120.81514196381431
2026.03.05 08:40:00,3106.29,9335.48,652.22,8683.26,1431.3391187022783,2.54,7,5,5160.084,5160.199,120.81514196381431
2026.03.05 08:41:00,3106.29,9490.67,652.22,8838.45,1455.133237251234,2.54,7,5,5160.695,5160.81,120.81514196381431
2026.03.05 08:42:00,3106.29,10118.05,652.22,9465.83,1551.3247063874153,2.54,7,5,5163.165,5163.262,120.81514196381431
2026.03.05 08:43:00,3106.29,9603.7,652.22,8951.48,1472.463279261599,2.54,7,5,5161.14,5161.255,120.81514196381431
2026.03.05 08:44:00,3106.29,9436.06,652.22,8783.84,1446.7602956057772,2.54,7,5,5160.48,5160.595,120.81514196381431
2026.03.05 08:45:00,3106.29,9585.92,652.22,8933.7,1469.7372052374965,2.54,7,5,5161.07,5161.185,120.81514196381431
2026.03.05 08:46:00,3106.29,10804.87,652.22,10152.65,1656.6296648370185,2.54,7,5,5165.869,5165.984,120.81514196381431
2026.03.05 08:47:00,3106.29,10923.48,652.22,10271.26,1674.8152463892548,2.54,7,5,5166.336,5166.451,120.81514196381431
2026.03.05 08:48:00,3106.29,10904.94,652.22,10252.72,1671.97264726626,2.54,7,5,5166.263,5166.378,120.81514196381431
2026.03.05 08:49:00,3106.29,11025.85,652.22,10373.63,1690.510870565147,2.54,7,5,5166.739,5166.854,120.81514196381431
2026.03.05 08:50:00,3106.29,11357.57,652.22,10705.35,1741.3710097819753,2.54,7,5,5168.045,5168.16,120.81514196381431
2026.03.05 08:51:00,3106.29,10781.5,652.22,10129.28,1653.046518046058,2.54,7,5,5165.777,5165.892,120.81514196381431
2026.03.05 08:52:00,3106.29,10746.95,652.22,10094.73,1647.7492257213826,2.54,7,5,5165.641,5165.756,120.81514196381431
2026.03.05 08:53:00,3106.29,11177.74,652.22,10525.52,1713.7990248689093,2.54,7,5,5167.337,5167.529,120.81514196381431
2026.03.05 08:54:00,3106.29,10430.22,652.22,9778.0,1599.1873907577196,2.54,7,5,5164.394,5164.509,120.81514196381431
2026.03.05 08:55:00,3106.29,11241.75,652.22,10589.53,1723.6131980006746,2.54,7,5,5167.589,5167.704,120.81514196381431
2026.03.05 08:56:00,3106.29,11625.29,652.22,10973.07,1782.4185090920241,2.54,7,5,5169.099,5169.291,120.81514196381431
2026.03.05 08:57:00,3106.29,11424.12,652.22,10771.9,1751.5746220600413,2.54,7,5,5168.307,5168.404,120.81514196381431
2026.03.05 08:58:00,3106.29,10496.26,652.22,9844.04,1609.3128085615283,2.54,7,5,5164.654,5164.769,120.81514196381431
2026.03.05 08:59:00,3106.29,10612.08,652.22,9959.86,1627.070620342829,2.54,7,5,5165.11,5165.207,120.81514196381431
2026.03.05 09:00:00,3106.29,10766.0,652.22,10113.78,1650.6700193186348,2.54,7,5,5165.716,5165.813,120.81514196381431
2026.03.05 09:01:00,3106.29,10886.4,652.22,10234.18,1669.1300481432645,2.54,7,5,5166.19,5166.305,120.81514196381431
2026.03.05 09:02:00,3106.29,10543.75,652.22,9891.53,1616.594094017356,2.54,7,5,5164.841,5164.956,120.81514196381431
2026.03.05 09:03:00,3106.29,10088.84,652.22,9436.62,1546.8461562049615,2.54,7,5,5163.05,5163.165,120.81514196381431
2026.03.05 09:04:00,3106.29,10669.23,652.22,10017.01,1635.8330011345863,2.54,7,5,5165.335,5165.432,120.81514196381431
2026.03.05 09:05:00,3106.29,10398.21,652.22,9745.99,1594.2795375793442,2.54,7,5,5164.268,5164.383,120.81514196381431
2026.03.05 09:06:00,3106.29,10884.88,652.22,10232.66,1668.8969979454782,2.54,7,5,5166.184,5166.299,120.81514196381431
2026.03.05 09:07:00,3106.29,12665.67,652.22,12013.45,1941.9321701266445,2.54,7,5,5173.195,5173.387,120.81514196381431
2026.03.05 09:08:00,3106.29,12821.88,652.22,12169.66,1965.8826776241142,2.54,7,5,5173.81,5173.925,120.81514196381431
2026.03.05 09:09:00,3106.29,14410.14,652.22,13757.92,2209.3986691607124,2.54,7,5,5180.063,5180.178,120.81514196381431
2026.03.05 09:10:00,3106.29,13594.04,652.22,12941.82,2084.2721780994143,2.54,7,5,5176.85,5176.965,120.81514196381431
2026.03.05 09:11:00,3106.29,12846.01,652.22,12193.79,1969.5823495139678,2.54,7,5,5173.905,5174.02,120.81514196381431
2026.03.05 09:12:00,3106.29,13887.16,652.22,13234.94,2129.214068872466,2.54,7,5,5178.004,5178.119,120.81514196381431
2026.03.05 09:13:00,3106.29,13172.15,652.22,12519.93,2019.5869491889237,2.54,7,5,5175.189,5175.304,120.81514196381431
2026.03.05 09:14:00,3106.29,13676.34,652.22,13024.12,2096.890619729539,2.54,7,5,5177.174,5177.271,120.81514196381431
2026.03.05 09:15:00,3106.29,14248.85,652.22,13596.63,2184.6692833706416,2.54,7,5,5179.428,5179.543,120.81514196381431
2026.03.05 09:16:01,3106.29,14395.41,652.22,13743.19,2207.1402287571677,2.54,7,5,5180.005,5180.12,120.81514196381431
2026.03.05 09:17:00,3106.29,13789.87,652.22,13137.65,2114.2973229891754,2.54,7,5,5177.621,5177.736,120.81514196381431
2026.03.05 09:18:00,3106.29,12788.86,652.22,12136.64,1960.8199687222104,2.54,7,5,5173.68,5173.795,120.81514196381431
2026.03.05 09:19:00,3106.29,12859.98,652.22,12207.76,1971.7242648186193,2.54,7,5,5173.96,5174.075,120.81514196381431
2026.03.05 09:20:00,3106.29,12949.9,652.22,12297.68,1985.5110238876453,2.54,7,5,5174.314,5174.411,120.81514196381431
2026.03.05 09:21:00,3106.29,12739.33,652.22,12087.11,1953.2259053693538,2.54,7,5,5173.485,5173.582,120.81514196381431
2026.03.05 09:22:00,3106.29,12886.65,652.22,12234.43,1975.8133758547729,2.54,7,5,5174.065,5174.18,120.81514196381431
2026.03.05 09:23:00,3106.29,12752.03,652.22,12099.81,1955.1731011008555,2.54,7,5,5173.535,5173.632,120.81514196381431
2026.03.05 09:24:00,3106.29,12604.71,652.22,11952.49,1932.5856306154365,2.54,7,5,5172.955,5173.07,120.81514196381431
2026.03.05 09:25:00,3106.29,12436.56,652.22,11784.34,1906.8044524853576,2.54,7,5,5172.293,5172.39,120.81514196381431
2026.03.05 09:26:00,3106.29,12020.76,652.22,11368.54,1843.0529575909968,2.54,7,5,5170.656,5170.753,120.81514196381431
2026.03.05 09:27:00,3106.29,11913.32,652.22,11261.1,1826.5799883474901,2.54,7,5,5170.233,5170.348,120.81514196381431
2026.03.05 09:28:00,3106.29,11216.6,652.22,10564.38,1719.7571371623071,2.54,7,5,5167.49,5167.605,120.81514196381431
2026.03.05 09:29:00,3106.29,11735.27,652.22,11083.05,1799.2809174818312,2.54,7,5,5169.532,5169.629,120.81514196381431
2026.03.05 09:30:00,3106.29,11750.0,652.22,11097.78,1801.5393578853761,2.54,7,5,5169.59,5169.687,120.81514196381431
2026.03.05 09:31:00,3106.29,11012.38,652.22,10360.16,1688.4456165097663,2.54,7,5,5166.686,5166.783,120.81514196381431
2026.03.05 09:32:00,3106.29,10642.81,652.22,9990.59,1631.7822207230688,2.54,7,5,5165.231,5165.346,120.81514196381431
2026.03.05 09:33:00,3106.29,10317.69,652.22,9665.47,1581.9340099966269,2.54,7,5,5163.951,5164.0,120.81514196381431
2026.03.05 09:34:00,3106.29,10933.9,652.22,10281.68,1676.4128668240776,2.54,7,5,5166.377,5166.474,120.81514196381431
2026.03.05 09:35:00,3106.29,10876.24,652.22,10224.02,1667.5722915580632,2.54,7,5,5166.15,5166.265,120.81514196381431
2026.03.05 09:36:00,3106.29,10709.11,652.22,10056.89,1641.947502376499,2.54,7,5,5165.492,5165.607,120.81514196381431
2026.03.05 09:37:00,3106.29,11194.5,652.22,10542.28,1716.3687099444971,2.54,7,5,5167.403,5167.518,120.81514196381431
2026.03.05 09:38:00,3106.29,10715.2,652.22,10062.98,1642.8812363926284,2.54,7,5,5165.516,5165.631,120.81514196381431
2026.03.05 09:39:00,3106.29,10404.82,652.22,9752.6,1595.2929992947163,2.54,7,5,5164.294,5164.409,120.81514196381431
2026.03.05 09:40:00,3106.29,8405.33,652.22,7753.11,1288.726196682101,2.54,7,5,5156.422,5156.614,120.81514196381431
2026.03.05 09:41:00,3106.29,9351.73,652.22,8699.51,1433.830609303609,2.54,7,5,5160.148,5160.263,120.81514196381431
2026.03.05 09:42:00,3106.29,10036.52,652.22,9384.3,1538.8243230811688,2.54,7,5,5162.844,5162.959,120.81514196381431
2026.03.05 09:43:00,3106.29,10820.36,652.22,10168.14,1659.0046303394563,2.54,7,5,5165.93,5166.045,120.81514196381431
2026.03.05 09:44:00,3106.29,9910.53,652.22,9258.31,1519.5072214896816,2.54,7,5,5162.348,5162.463,120.81514196381431
2026.03.05 09:45:00,3106.29,10000.7,652.22,9348.48,1533.332311183343,2.54,7,5,5162.703,5162.818,120.81514196381431
2026.03.05 09:46:00,3106.29,8930.09,652.22,8277.87,1369.1837110177546,2.54,7,5,5158.488,5158.603,120.81514196381431
2026.03.05 09:47:00,3106.29,9608.27,652.22,8956.05,1473.1639630799423,2.54,7,5,5161.158,5161.255,120.81514196381431
2026.03.05 09:48:00,3106.29,9499.56,652.22,8847.34,1456.4962742632852,2.54,7,5,5160.73,5160.845,120.81514196381431
2026.03.05 09:49:00,3106.29,9767.02,652.22,9114.8,1497.503909723713,2.54,7,5,5161.783,5161.898,120.81514196381431
2026.03.05 09:50:00,3106.29,10498.03,652.22,9845.81,1609.5841893839502,2.54,7,5,5164.661,5164.776,120.81514196381431
2026.03.05 09:51:00,3106.29,10360.11,652.22,9707.89,1588.4379503848395,2.54,7,5,5164.118,5164.167,120.81514196381431
2026.03.05 09:52:00,3106.29,10014.93,652.22,9362.71,1535.5140903376162,2.54,7,5,5162.759,5162.874,120.81514196381431
2026.03.05 09:53:00,3106.29,9803.85,652.22,9151.63,1503.1507773450676,2.54,7,5,5161.928,5162.043,120.81514196381431
2026.03.05 09:54:00,3106.29,9878.02,652.22,9225.8,1514.5227070620344,2.54,7,5,5162.22,5162.335,120.81514196381431
2026.03.05 09:55:00,3106.29,9891.74,652.22,9239.52,1516.6262917420502,2.54,7,5,5162.274,5162.371,120.81514196381431
2026.03.05 09:56:00,3106.29,9818.33,652.22,9166.11,1505.3708871239764,2.54,7,5,5161.985,5162.1,120.81514196381431
2026.03.05 09:57:00,3106.29,9947.62,652.22,9295.4,1525.1939529606575,2.54,7,5,5162.494,5162.591,120.81514196381431
2026.03.05 09:58:00,3106.29,9854.91,652.22,9202.69,1510.9794241206953,2.54,7,5,5162.129,5162.226,120.81514196381431
2026.03.05 09:59:00,3106.29,9948.12,652.22,9295.9,1525.2706142099291,2.54,7,5,5162.496,5162.593,120.81514196381431
2026.03.05 10:00:00,3106.29,9612.08,652.22,8959.86,1473.7481217993927,2.54,7,5,5161.173,5161.288,120.81514196381431
2026.03.05 10:01:00,3106.29,8251.66,652.22,7599.44,1265.165128330931,2.54,7,5,5155.817,5155.932,120.81514196381431
2026.03.05 10:02:00,3106.29,8715.72,652.22,8063.5,1336.3159670049981,2.54,7,5,5157.644,5157.759,120.81514196381431
2026.03.05 10:03:00,3106.29,8242.77,652.22,7590.55,1263.8020913188802,2.54,7,5,5155.782,5155.897,120.81514196381431
2026.03.05 10:04:00,3106.29,7646.63,652.22,6994.41,1172.4004170371961,2.54,7,5,5153.435,5153.55,120.81514196381431
2026.03.05 10:05:00,3106.29,6814.53,652.22,6162.31,1044.8207659992026,2.54,7,5,5150.159,5150.274,120.81514196381431
2026.03.05 10:06:00,3106.29,7266.9,652.22,6614.68,1114.1792646652968,2.54,7,5,5151.94,5152.055,120.81514196381431
2026.03.05 10:07:00,3106.29,6639.52,652.22,5987.3,1017.9877955291159,2.54,7,5,5149.47,5149.585,120.81514196381431
2026.03.05 10:08:00,3106.29,6915.11,652.22,6262.89,1060.2419429027013,2.54,7,5,5150.555,5150.67,120.81514196381431
2026.03.05 10:09:00,3106.29,6978.86,652.22,6326.64,1070.0162521848456,2.54,7,5,5150.806,5150.921,120.81514196381431
2026.03.05 10:10:00,3106.29,7061.41,652.22,6409.19,1082.6730244396063,2.54,7,5,5151.131,5151.228,120.81514196381431
2026.03.05 10:11:00,3106.29,7499.06,652.22,6846.84,1149.7746159271412,2.54,7,5,5152.854,5152.969,120.81514196381431
2026.03.05 10:12:00,3106.29,7773.88,652.22,7121.66,1191.9107049768484,2.54,7,5,5153.936,5154.051,120.81514196381431
2026.03.05 10:13:00,3106.29,7767.03,652.22,7114.81,1190.8604458618256,2.54,7,5,5153.909,5154.024,120.81514196381431
2026.03.05 10:14:00,3106.29,7862.28,652.22,7210.06,1205.464413848088,2.54,7,5,5154.284,5154.399,120.81514196381431
2026.03.05 10:15:00,3106.29,7919.93,652.22,7267.71,1214.3034558891172,2.54,7,5,5154.511,5154.608,120.81514196381431
2026.03.05 10:16:00,3106.29,8054.3,652.22,7402.08,1234.9054000183987,2.54,7,5,5155.04,5155.155,120.81514196381431
2026.03.05 10:17:00,3106.29,7883.1,652.22,7230.88,1208.6565882677623,2.54,7,5,5154.366,5154.481,120.81514196381431
2026.03.05 10:18:00,3106.29,7915.62,652.22,7263.4,1213.642635920395,2.54,7,5,5154.494,5154.609,120.81514196381431
2026.03.05 10:19:00,3106.29,7872.44,652.22,7220.22,1207.0221704332891,2.54,7,5,5154.324,5154.373,120.81514196381431
2026.03.05 10:20:00,3106.29,7809.95,652.22,7157.73,1197.44104749931,2.54,7,5,5154.078,5154.175,120.81514196381431
2026.03.05 10:21:00,3106.29,7748.74,652.22,7096.52,1188.0561773634663,2.54,7,5,5153.837,5153.952,120.81514196381431
2026.03.05 10:22:00,3106.29,7722.83,652.22,7070.61,1184.0835914262059,2.54,7,5,5153.735,5153.832,120.81514196381431
