utc_day;balance_at_observation;min_equity;max_equity
2026.02.04;9822.65;9822.65;9930.88
2026.02.05;9822.65;9822.65;9822.65
2026.02.06;9822.65;9822.65;9822.65
2026.02.08;9822.65;9822.65;9822.65
2026.02.09;9822.65;9822.65;9822.65
2026.02.10;9822.65;9822.65;9822.65
2026.02.11;9822.65;9822.65;9822.65
2026.02.12;9822.65;9822.65;9822.65
2026.02.13;9822.65;9822.65;9822.65
2026.02.15;9822.65;9822.65;9822.65
2026.02.16;9822.65;9822.65;9822.65
2026.02.17;9822.65;9822.65;9822.65
2026.02.18;9822.65;9822.65;9822.65
2026.02.19;9822.65;9822.65;9822.65
2026.02.20;9822.65;9822.65;9822.65
2026.02.22;9822.65;9822.65;9822.65
2026.02.23;9822.65;9822.65;9822.65
2026.02.24;9822.65;9822.65;9822.65
2026.02.25;9822.65;9822.65;9822.65
2026.02.26;9822.65;9822.65;9822.65
2026.02.27;9822.65;9822.65;9822.65
2026.03.01;9822.65;9822.65;9822.65
2026.03.02;9904.31;9789.08;9989.18
2026.03.03;10153.73;9902.82;10153.73
2026.03.04;10136.20;10081.61;10181.02
2026.03.05;10136.20;10136.20;10136.20
2026.03.06;10136.20;10136.20;10136.20
2026.03.08;10136.20;10136.20;10136.20
2026.03.09;10136.20;10136.20;10136.20
2026.03.10;10136.20;10136.20;10136.20
2026.03.11;10136.20;10136.20;10136.20
2026.03.12;10136.20;10136.20;10136.20
2026.03.13;10136.20;10136.20;10136.20
2026.03.15;10136.20;10136.20;10136.20
2026.03.16;10136.20;10136.20;10136.20
2026.03.17;10136.20;10136.20;10136.20
2026.03.18;10136.20;10136.20;10136.20
2026.03.19;10136.20;10136.20;10136.20
2026.03.20;10136.20;10136.20;10136.20
2026.03.22;10136.20;10136.20;10136.20
2026.03.23;10136.20;10136.20;10136.20
2026.03.24;10136.20;10136.20;10136.20
2026.03.25;10136.20;10136.20;10136.20
2026.03.26;10136.20;10136.20;10136.20
2026.03.27;10136.20;10136.20;10136.20
2026.03.29;10136.20;10136.20;10136.20
2026.03.30;10136.20;10136.20;10136.20
2026.03.31;10136.20;10136.20;10136.20
2026.04.01;10131.75;10080.29;10257.78
2026.04.02;10385.24;10120.86;10385.24
2026.04.03;10385.24;10385.24;10385.24
2026.04.05;10385.24;10385.24;10385.24
2026.04.06;10385.24;10385.24;10385.24
2026.04.07;10385.24;10385.24;10385.24
2026.04.08;10385.24;10385.24;10385.24
2026.04.09;10385.24;10385.24;10385.24
2026.04.10;10385.24;10385.24;10385.24
2026.04.12;10385.24;10385.24;10385.24
2026.04.13;10385.24;10385.24;10385.24
2026.04.14;10385.24;10385.24;10385.24
2026.04.15;10385.24;10385.24;10385.24
2026.04.16;10385.24;10385.24;10385.24
2026.04.17;10385.24;10385.24;10385.24
2026.04.19;10385.24;10385.24;10385.24
2026.04.20;10385.24;10385.24;10385.24
2026.04.21;10385.24;10385.24;10385.24
2026.04.22;10385.24;10385.24;10385.24
2026.04.23;10385.24;10385.24;10385.24
2026.04.24;10385.24;10385.24;10385.24
2026.04.26;10385.24;10385.24;10385.24
2026.04.27;10385.24;10385.24;10385.24
2026.04.28;10385.24;10385.24;10385.24
2026.04.29;10385.24;10385.24;10385.24
2026.04.30;10385.24;10385.24;10385.24
2026.05.01;10278.67;10278.67;10385.24
2026.05.03;10278.67;10278.67;10278.67
2026.05.04;10174.23;10174.23;10319.67
2026.05.05;10327.89;10096.02;10347.24
2026.05.06;10327.89;10327.89;10327.89
2026.05.07;10327.89;10327.89;10327.89
2026.05.08;10327.89;10327.89;10327.89
2026.05.10;10327.89;10327.89;10327.89
2026.05.11;10327.89;10327.89;10327.89
2026.05.12;10327.89;10327.89;10327.89
2026.05.13;10327.89;10327.89;10327.89
2026.05.14;10327.89;10327.89;10327.89
2026.05.15;10327.89;10327.89;10327.89
2026.05.17;10327.89;10327.89;10327.89
2026.05.18;10327.89;10327.89;10327.89
2026.05.19;10327.89;10327.89;10327.89
2026.05.20;10327.89;10327.89;10327.89
2026.05.21;10327.89;10327.89;10327.89
2026.05.22;10327.89;10327.89;10327.89
2026.05.24;10327.89;10327.89;10327.89
2026.05.25;10327.89;10327.89;10327.89
2026.05.26;10327.89;10327.89;10327.89
2026.05.27;10327.89;10327.89;10327.89
2026.05.28;10327.89;10327.89;10327.89
2026.05.29;10327.89;10327.89;10327.89
2026.05.31;10327.89;10327.89;10327.89
2026.06.01;10596.09;10283.72;10596.09
2026.06.02;10860.85;10593.32;10860.85
2026.06.03;10749.15;10749.15;10878.16
2026.06.04;10749.15;10749.15;10749.15
2026.06.05;10749.15;10749.15;10749.15
2026.06.07;10749.15;10749.15;10749.15
2026.06.08;10749.15;10749.15;10749.15
2026.06.09;10749.15;10749.15;10749.15
2026.06.10;10749.15;10749.15;10749.15
2026.06.11;10749.15;10749.15;10749.15
2026.06.12;10749.15;10749.15;10749.15
2026.06.14;10749.15;10749.15;10749.15
2026.06.15;10749.15;10749.15;10749.15
2026.06.16;10749.15;10749.15;10749.15
2026.06.17;10749.15;10749.15;10749.15
2026.06.18;10749.15;10749.15;10749.15
2026.06.19;10749.15;10749.15;10749.15
2026.06.21;10749.15;10749.15;10749.15
2026.06.22;10749.15;10749.15;10749.15
2026.06.23;10749.15;10749.15;10749.15
2026.06.24;10749.15;10749.15;10749.15
2026.06.25;10749.15;10749.15;10749.15
2026.06.26;10749.15;10749.15;10749.15
2026.06.28;10749.15;10749.15;10749.15
2026.06.29;10749.15;10749.15;10749.15
2026.06.30;10749.15;10749.15;10749.15
2026.07.01;10639.64;10639.64;10929.85
2026.07.02;10527.97;10527.97;10704.21
2026.07.03;10524.69;10512.36;10613.38
2026.07.05;10652.89;10651.32;10652.89
2026.07.06;10652.89;10652.89;10652.89
2026.07.07;10652.89;10652.89;10652.89
2026.07.08;10652.89;10652.89;10652.89
2026.07.09;10652.89;10652.89;10652.89
2026.07.10;10652.89;10652.89;10652.89
2026.07.12;10652.89;10652.89;10652.89
2026.07.13;10652.89;10652.89;10652.89
2026.07.14;10652.89;10652.89;10652.89
2026.07.15;10652.89;10652.89;10652.89
2026.07.16;10652.89;10652.89;10652.89
2026.07.17;10652.89;10652.89;10652.89
2026.07.19;10652.89;10652.89;10652.89
2026.07.20;10652.89;10652.89;10652.89
2026.07.21;10652.89;10652.89;10652.89
2026.07.22;10652.89;10652.89;10652.89
2026.07.23;10652.89;10652.89;10652.89
2026.07.24;10652.89;10652.89;10652.89
2026.07.26;10652.89;10652.89;10652.89
2026.07.27;10652.89;10652.89;10652.89
2026.07.28;10652.89;10652.89;10652.89
2026.07.29;10652.89;10652.89;10652.89
2026.07.30;10652.89;10652.89;10652.89
2026.07.31;10652.89;10652.89;10652.89
2026.08.02;10652.89;10652.89;10652.89
2026.08.03;10861.16;10636.58;10887.75
2026.08.04;11132.79;10832.56;11132.79
2026.08.05;10948.47;10948.47;11148.53
2026.08.06;10948.47;10948.47;10948.47
2026.08.07;10948.47;10948.47;10948.47
2026.08.09;10948.47;10948.47;10948.47
2026.08.10;10948.47;10948.47;10948.47
2026.08.11;10948.47;10948.47;10948.47
2026.08.12;10948.47;10948.47;10948.47
2026.08.13;10948.47;10948.47;10948.47
2026.08.14;10948.47;10948.47;10948.47
2026.08.16;10948.47;10948.47;10948.47
2026.08.17;10948.47;10948.47;10948.47
2026.08.18;10948.47;10948.47;10948.47
2026.08.19;10948.47;10948.47;10948.47
2026.08.20;10948.47;10948.47;10948.47
2026.08.21;10948.47;10948.47;10948.47
2026.08.23;10948.47;10948.47;10948.47
2026.08.24;10948.47;10948.47;10948.47
2026.08.25;10948.47;10948.47;10948.47
2026.08.26;10948.47;10948.47;10948.47
2026.08.27;10948.47;10948.47;10948.47
2026.08.28;10948.47;10948.47;10948.47
2026.08.30;10948.47;10948.47;10948.47
2026.08.31;10948.47;10948.47;10948.47
2026.09.01;10836.73;10836.73;10999.75
2026.09.02;10789.29;10765.57;10905.58
2026.09.03;11059.71;10716.38;11059.71
2026.09.04;11059.71;11059.71;11059.71
2026.09.06;11059.71;11059.71;11059.71
2026.09.07;11059.71;11059.71;11059.71
2026.09.08;11059.71;11059.71;11059.71
2026.09.09;11059.71;11059.71;11059.71
2026.09.10;11059.71;11059.71;11059.71
2026.09.11;11059.71;11059.71;11059.71
2026.09.13;11059.71;11059.71;11059.71
2026.09.14;11059.71;11059.71;11059.71
2026.09.15;11059.71;11059.71;11059.71
2026.09.16;11059.71;11059.71;11059.71
2026.09.17;11059.71;11059.71;11059.71
2026.09.18;11059.71;11059.71;11059.71
