date,side,entry,initial_stop,target,exit,exit_reason,exit_time_utc,result_r,asia_open,asia_close,london_open,london_close,ny_open,or_high,or_low,or_range,total_move,asia_move,london_move
2020-05-04,LONG,8696.07,8656.07,8816.07,8816.07,target,2020-05-04T19:34:00+00:00,3.0,8615.83,8695.89,8696.48,8677.97,8679.6,8696.07,8660.03,36.039999999999054,63.77000000000044,80.05999999999949,-18.51000000000022
2020-05-05,LONG,8951.73,8905.22,9091.26,8951.73,stop,2020-05-05T19:30:00+00:00,0.0,8817.85,8878.22,8878.81,8915.6,8916.55,8951.73,8905.22,46.51000000000022,98.69999999999891,60.36999999999898,36.79000000000087
2020-05-06,LONG,9036.54,8981.29,9202.29,8981.29,stop,2020-05-06T13:57:00+00:00,-1.0,8933.58,9006.45,9004.99,8996.14,8997.03,9036.54,8981.29,55.25,63.45000000000073,72.8700000000008,-8.850000000000364
2020-05-13,LONG,9146.28,9048.85,9438.570000000002,9048.85,stop,2020-05-13T15:38:00+00:00,-1.0,9047.71,9130.11,9130.26,9129.8,9129.36,9146.28,9048.85,97.43000000000029,81.65000000000146,82.40000000000146,-0.4600000000009459
2020-05-18,LONG,9292.79,9252.17,9414.650000000003,9252.17,stop,2020-05-18T13:54:00+00:00,-1.0,9138.6,9199.41,9199.63,9273.76,9274.42,9292.79,9252.17,40.6200000000008,135.8199999999997,60.80999999999949,74.13000000000102
2020-05-20,LONG,9444.39,9404.39,9564.39,9444.39,stop,2020-05-20T16:43:00+00:00,0.0,9284.8,9332.05,9332.68,9403.95,9404.65,9443.12,9404.65,38.470000000001164,119.85000000000036,47.25,71.27000000000044
2020-05-25,LONG,9529.83,9489.83,9649.83,9534.7,time,2020-05-25T16:59:00+00:00,0.12175000000002001,9403.65,9472.68,9472.06,9522.21,9522.21,9529.83,9518.26,11.569999999999709,118.55999999999949,69.03000000000065,50.149999999999636
2020-06-10,LONG,10066.62,10024.89,10191.810000000005,10024.89,stop,2020-06-10T14:56:00+00:00,-1.0,9967.97,9991.29,9991.71,10039.2,10039.65,10066.62,10024.89,41.73000000000138,71.68000000000029,23.320000000001528,47.4900000000016
2020-06-12,LONG,9845.37,9775.81,10054.050000000005,9775.81,stop,2020-06-12T14:14:00+00:00,-1.0,9607.07,9664.06,9664.42,9795.65,9795.99,9845.37,9775.81,69.56000000000131,188.92000000000007,56.98999999999978,131.22999999999956
2020-06-16,LONG,9996.46,9954.22,10123.179999999998,9954.22,stop,2020-06-16T14:41:00+00:00,-1.0,9814.09,9883.54,9884.14,9988.69,9987.72,9994.08,9951.84,42.23999999999978,173.6299999999992,69.45000000000073,104.55000000000109
2020-06-17,LONG,10026.519999999999,9986.519999999999,10146.519999999999,9986.519999999999,stop,2020-06-17T13:57:00+00:00,-1.0,9957.09,9987.47,9987.96,10013.93,10014.82,10024.49,9987.84,36.649999999999636,57.72999999999956,30.3799999999992,25.970000000001164
2020-06-19,LONG,10111.81,10071.81,10231.81,10071.81,stop,2020-06-19T15:20:00+00:00,-1.0,10010.29,10065.03,10065.54,10111.36,10109.55,10111.81,10086.19,25.61999999999898,99.2599999999984,54.73999999999978,45.81999999999971
2020-06-22,LONG,10015.91,9975.91,10135.91,10126.37,time,2020-06-22T19:59:00+00:00,2.761500000000024,9899.59,9994.19,9994.51,10001.86,10001.03,10015.91,9986.97,28.94000000000051,101.44000000000051,94.60000000000036,7.350000000000364
2020-07-02,LONG,10418.85,10376.7,10545.3,10376.7,stop,2020-07-02T14:29:00+00:00,-1.0,10271.4,10322.44,10322.32,10375.9,10377.06,10418.85,10376.7,42.149999999999636,105.65999999999985,51.04000000000087,53.57999999999993
2020-07-06,LONG,10509.44,10469.44,10629.44,10600.99,time,2020-07-06T19:59:00+00:00,2.2887499999999816,10391.86,10490.8,10491.95,10479.01,10480.43,10509.44,10480.03,29.409999999999854,88.56999999999971,98.93999999999869,-12.94000000000051
2020-07-27,LONG,10619.57,10523.8,10906.880000000001,10523.8,stop,2020-07-27T15:38:00+00:00,-1.0,10465.44,10536.82,10535.95,10556.38,10555.85,10619.57,10523.8,95.77000000000044,90.40999999999985,71.3799999999992,20.429999999998472
2020-08-03,LONG,11054.68,10993.439999999999,11238.400000000005,11047.65,time,2020-08-03T19:59:00+00:00,-0.11479425212280325,10907.68,10937.39,10938.65,10996.29,10997.23,11051.04,10989.8,61.2400000000016,89.54999999999927,29.709999999999127,57.64000000000124
2020-08-10,LONG,11151.98,11111.98,11271.98,11111.98,stop,2020-08-10T13:52:00+00:00,-1.0,11090.53,11118.63,11119.48,11143.59,11143.84,11151.98,11122.5,29.479999999999563,53.30999999999949,28.099999999998545,24.110000000000582
2020-08-17,LONG,11257.3,11217.3,11377.3,11291.1,time,2020-08-17T19:59:00+00:00,0.8450000000000273,11161.52,11192.14,11191.39,11234.38,11235.24,11257.3,11228.16,29.139999999999418,73.71999999999935,30.61999999999898,42.98999999999978
2020-09-01,LONG,12204.39,12128.27,12432.749999999996,12297.17,time,2020-09-01T19:59:00+00:00,1.2188649500788478,12108.01,12194.69,12194.02,12201.65,12202.57,12204.39,12128.27,76.11999999999898,94.55999999999949,86.68000000000029,7.6299999999992
2020-09-07,LONG,11483.42,11443.42,11603.42,11502.74,time,2020-09-07T16:59:00+00:00,0.4829999999999927,11390.8,11382.71,11382.61,11458.27,11458.87,11483.42,11457.03,26.389999999999418,68.07000000000153,-8.090000000000146,75.65999999999985
2020-09-09,LONG,11305.53,11208.07,11597.910000000003,11386.47,time,2020-09-09T19:59:00+00:00,0.8304945618715155,11003.27,11109.15,11109.0,11292.33,11293.22,11305.53,11208.07,97.46000000000095,289.9499999999989,105.8799999999992,183.32999999999993
2020-09-10,LONG,11545.7,11484.0,11730.800000000003,11484.0,stop,2020-09-10T14:45:00+00:00,-1.0,11413.65,11435.1,11434.35,11516.88,11515.62,11545.7,11484.0,61.70000000000073,101.97000000000116,21.450000000000728,82.52999999999884
2020-09-14,LONG,11286.39,11210.45,11514.209999999995,11286.39,stop,2020-09-14T16:34:00+00:00,0.0,11168.84,11260.31,11260.5,11245.8,11244.64,11286.39,11210.45,75.93999999999869,75.79999999999927,91.46999999999935,-14.700000000000728
2020-09-15,LONG,11462.4,11415.76,11602.319999999998,11415.76,stop,2020-09-15T14:24:00+00:00,-1.0,11310.44,11322.6,11321.86,11433.1,11434.16,11462.4,11415.76,46.63999999999942,123.71999999999935,12.159999999999854,111.23999999999978
2020-10-07,LONG,11445.14,11398.22,11585.9,11398.22,stop,2020-10-07T14:11:00+00:00,-1.0,11254.49,11339.15,11339.34,11397.45,11398.22,11445.14,11398.22,46.92000000000007,143.72999999999956,84.65999999999985,58.11000000000058
2020-10-12,LONG,11957.97,11888.74,12165.659999999998,12165.659999999998,target,2020-10-12T18:01:00+00:00,3.0,11757.99,11791.05,11790.2,11926.87,11925.86,11957.97,11888.74,69.22999999999956,167.8700000000008,33.05999999999949,136.67000000000007
2020-10-16,LONG,11983.81,11941.83,12109.749999999998,11983.81,stop,2020-10-16T14:49:00+00:00,0.0,11911.54,11911.14,11910.75,11976.82,11975.62,11983.81,11941.83,41.97999999999956,64.07999999999993,-0.4000000000014552,66.06999999999971
2020-11-02,LONG,11197.16,11123.01,11419.609999999999,11123.01,stop,2020-11-02T15:43:00+00:00,-1.0,11060.41,11107.59,11106.58,11153.55,11152.89,11197.16,11123.01,74.14999999999964,92.47999999999956,47.18000000000029,46.969999999999345
2020-11-04,LONG,11682.57,11570.54,12018.659999999996,11772.62,time,2020-11-04T20:59:00+00:00,0.8038025528876375,11331.9,11417.36,11413.98,11640.13,11639.27,11682.57,11570.54,112.02999999999884,307.3700000000008,85.46000000000095,226.14999999999964
2020-11-05,LONG,12064.69,11983.81,12307.330000000004,12076.02,time,2020-11-05T20:59:00+00:00,0.1400840751730933,11827.92,12010.78,12008.17,12042.13,12040.78,12064.69,11983.81,80.88000000000102,212.86000000000058,182.86000000000058,33.95999999999913
2020-11-11,LONG,11832.37,11711.090000000002,12196.209999999997,11890.32,time,2020-11-11T20:59:00+00:00,0.4778199208443228,11642.28,11600.36,11600.44,11725.42,11726.48,11831.3,11710.02,121.27999999999884,84.19999999999891,-41.92000000000007,124.97999999999956
2020-11-27,LONG,12261.15,12221.15,12381.15,12261.15,stop,2020-11-27T16:52:00+00:00,0.0,12163.93,12192.42,12192.71,12235.06,12236.79,12261.15,12222.27,38.8799999999992,72.86000000000058,28.48999999999978,42.350000000000364
2020-12-01,LONG,12385.81,12337.16,12531.759999999998,12452.64,time,2020-12-01T20:59:00+00:00,1.373689619732794,12317.28,12390.01,12389.32,12379.55,12379.0,12385.81,12337.16,48.649999999999636,61.719999999999345,72.72999999999956,-9.770000000000437
2020-12-15,LONG,12590.71,12549.09,12715.569999999996,12549.09,stop,2020-12-15T15:38:00+00:00,-1.0,12492.7,12491.04,12490.51,12572.76,12571.56,12590.71,12549.09,41.61999999999898,78.85999999999876,-1.6599999999998545,82.25
2020-12-28,LONG,12831.52,12791.52,12951.52,12845.72,time,2020-12-28T20:59:00+00:00,0.3549999999999727,12750.45,12799.72,12799.18,12827.74,12828.98,12831.52,12801.09,30.43000000000029,78.52999999999884,49.26999999999862,28.55999999999949
2021-01-07,LONG,12821.3,12739.33,13067.209999999997,12937.17,time,2021-01-07T20:59:00+00:00,1.4135659387581032,12675.88,12721.8,12720.96,12740.75,12741.46,12821.3,12739.33,81.96999999999935,65.57999999999993,45.92000000000007,19.790000000000873
2021-01-08,LONG,13063.29,12998.6,13257.360000000002,12998.6,stop,2021-01-08T15:26:00+00:00,-1.0,12934.17,12993.61,12992.94,13031.81,13030.8,13063.29,12998.6,64.69000000000051,96.6299999999992,59.44000000000051,38.86999999999898
2021-01-20,LONG,13205.19,13135.42,13414.500000000002,13299.92,time,2021-01-20T20:59:00+00:00,1.3577468826142893,13065.89,13071.95,13071.47,13151.58,13150.92,13205.19,13135.42,69.77000000000044,85.03000000000065,6.06000000000131,80.11000000000058
2021-01-28,LONG,13259.89,13141.92,13613.799999999997,13259.89,stop,2021-01-28T20:34:00+00:00,0.0,13013.2,13015.73,13014.61,13166.74,13165.83,13259.89,13141.92,117.96999999999935,152.6299999999992,2.529999999998836,152.1299999999992
2021-02-01,LONG,13114.12,13059.46,13278.100000000006,13059.46,stop,2021-02-01T16:01:00+00:00,-1.0,12784.46,13029.58,13028.8,13065.1,13063.97,13114.12,13059.46,54.66000000000167,279.5100000000002,245.1200000000008,36.30000000000109
2021-02-02,LONG,13417.98,13359.84,13592.399999999998,13461.31,time,2021-02-02T20:59:00+00:00,0.7452700378397035,13281.12,13326.45,13325.55,13367.46,13366.45,13417.98,13359.84,58.13999999999942,85.32999999999993,45.32999999999993,41.909999999999854
2021-02-11,LONG,13745.78,13705.78,13865.78,13705.78,stop,2021-02-11T14:51:00+00:00,-1.0,13671.9,13670.99,13671.68,13725.87,13726.3,13745.78,13711.21,34.57000000000153,54.399999999999636,-0.9099999999998545,54.19000000000051
2021-03-01,LONG,13119.68,13046.640000000001,13338.799999999997,13264.04,time,2021-03-01T20:58:00+00:00,1.9764512595838233,13001.54,13117.46,13116.1,13103.96,13100.71,13118.73,13045.69,73.03999999999905,99.16999999999825,115.91999999999825,-12.140000000001237
2021-03-09,LONG,12654.75,12591.08,12845.76,12845.76,target,2021-03-09T18:32:00+00:00,3.0,12381.31,12489.6,12489.04,12612.28,12614.37,12654.75,12591.08,63.67000000000007,233.0600000000013,108.29000000000087,123.23999999999978
2021-03-10,LONG,12971.52,12874.29,13263.21,12874.29,stop,2021-03-10T15:21:00+00:00,-1.0,12811.38,12768.55,12767.84,12972.48,12969.6,12971.52,12874.29,97.22999999999956,158.22000000000116,-42.82999999999993,204.63999999999942
2021-03-11,LONG,13008.26,12934.52,13229.48,12934.52,stop,2021-03-11T15:18:00+00:00,-1.0,12784.04,12933.02,12931.87,12954.46,12953.67,13008.26,12934.52,73.73999999999978,169.6299999999992,148.97999999999956,22.589999999998327
2021-03-16,LONG,13208.210000000001,13149.42,13384.580000000004,13208.210000000001,stop,2021-03-16T16:24:00+00:00,0.0,13079.81,13164.34,13164.15,13172.43,13173.12,13205.26,13146.47,58.79000000000087,93.31000000000131,84.53000000000065,8.280000000000655
2021-03-22,LONG,13006.56,12943.21,13196.61,13084.13,time,2021-03-22T19:58:00+00:00,1.224467245461709,12835.09,12922.79,12922.33,12943.53,12945.13,13006.56,12943.21,63.350000000000364,110.03999999999905,87.70000000000073,21.200000000000728
2021-03-31,LONG,13029.64,12967.97,13214.65,13113.99,time,2021-03-31T19:58:00+00:00,1.3677639046538068,12885.5,12895.64,12896.43,12982.58,12983.04,13029.64,12967.97,61.67000000000007,97.54000000000087,10.139999999999418,86.14999999999964
2021-04-01,LONG,13308.76,13257.59,13462.27,13333.85,time,2021-04-01T19:58:00+00:00,0.490326363103383,13121.09,13183.11,13183.59,13269.53,13267.69,13308.76,13257.59,51.17000000000007,146.60000000000036,62.02000000000044,85.94000000000051
2021-04-05,LONG,13460.68,13420.68,13580.68,13580.68,target,2021-04-05T16:20:00+00:00,3.0,13342.17,13340.77,13340.74,13435.0,13435.76,13460.68,13424.93,35.75,93.59000000000015,-1.3999999999996362,94.26000000000022
2021-04-08,LONG,13760.01,13720.01,13880.01,13720.01,stop,2021-04-08T14:12:00+00:00,-1.0,13640.51,13730.58,13730.39,13741.38,13742.75,13760.01,13725.34,34.67000000000007,102.23999999999978,90.06999999999971,10.989999999999782
2021-04-13,LONG,13953.32,13882.23,14166.59,13990.13,time,2021-04-13T19:58:00+00:00,0.5177943451962219,13834.28,13796.66,13797.0,13890.94,13893.14,13953.32,13882.23,71.09000000000015,58.85999999999876,-37.6200000000008,93.94000000000051
2021-04-15,LONG,13990.76,13937.14,14151.620000000003,14023.11,time,2021-04-15T19:58:00+00:00,0.6033196568444588,13847.1,13868.57,13869.48,13945.02,13944.25,13990.76,13937.14,53.6200000000008,97.14999999999964,21.469999999999345,75.54000000000087
2021-05-05,LONG,13676.16,13616.78,13854.299999999997,13616.78,stop,2021-05-05T13:57:00+00:00,-1.0,13532.47,13553.86,13553.06,13642.3,13640.92,13676.16,13616.78,59.3799999999992,108.45000000000073,21.390000000001237,89.23999999999978
2021-05-07,LONG,13748.0,13670.93,13979.21,13720.1,time,2021-05-07T19:58:00+00:00,-0.3620085636434377,13619.25,13620.93,13621.45,13723.32,13725.03,13748.0,13670.93,77.06999999999971,105.78000000000065,1.680000000000291,101.86999999999898
2021-05-13,LONG,13174.33,13118.28,13342.479999999998,13118.28,stop,2021-05-13T15:25:00+00:00,-1.0,13002.51,13037.44,13037.45,13129.2,13127.11,13174.33,13118.28,56.04999999999927,124.60000000000036,34.93000000000029,91.75
2021-05-14,LONG,13262.679999999998,13214.999999999998,13405.72,13405.72,target,2021-05-14T18:42:00+00:00,3.0,13094.26,13221.31,13220.56,13237.44,13239.07,13262.62,13214.94,47.68000000000029,144.8099999999995,127.04999999999927,16.88000000000102
2021-05-20,LONG,13397.03,13287.33,13726.130000000003,13488.56,time,2021-05-20T19:58:00+00:00,0.8343664539653439,13210.86,13210.94,13212.44,13296.84,13297.74,13397.03,13287.33,109.70000000000073,86.8799999999992,0.07999999999992724,84.39999999999964
2021-05-24,LONG,13587.79,13498.54,13855.54,13641.49,time,2021-05-24T19:58:00+00:00,0.6016806722688953,13379.71,13432.82,13433.23,13514.77,13513.1,13587.79,13498.54,89.25,133.39000000000124,53.11000000000058,81.54000000000087
2021-06-04,LONG,13684.14,13607.93,13912.769999999997,13767.56,time,2021-06-04T19:58:00+00:00,1.0946070069544813,13526.68,13518.59,13518.84,13611.52,13611.73,13684.14,13607.93,76.20999999999913,85.04999999999927,-8.090000000000146,92.68000000000029
2021-06-08,LONG,13917.58,13865.04,14075.199999999997,13865.04,stop,2021-06-08T13:52:00+00:00,-1.0,13819.23,13827.51,13828.54,13882.33,13881.92,13917.58,13865.04,52.539999999999054,62.69000000000051,8.280000000000655,53.789999999999054
2021-06-09,LONG,13894.79,13854.79,14014.79,13854.79,stop,2021-06-09T13:50:00+00:00,-1.0,13821.36,13829.16,13828.74,13874.81,13876.29,13894.79,13863.55,31.2400000000016,54.93000000000029,7.799999999999272,46.06999999999971
2021-06-24,LONG,14401.9,14359.79,14528.229999999996,14359.79,stop,2021-06-24T17:20:00+00:00,-1.0,14295.43,14313.85,14313.65,14365.03,14364.33,14401.9,14359.79,42.10999999999876,68.89999999999964,18.420000000000073,51.38000000000102
2021-07-02,LONG,14674.24,14634.24,14794.24,14727.86,time,2021-07-02T19:58:00+00:00,1.34050000000002,14549.79,14543.11,14543.23,14645.08,14646.71,14674.24,14634.72,39.52000000000044,96.91999999999825,-6.680000000000291,101.85000000000036
2021-07-14,LONG,15002.78,14949.38,15162.980000000005,14949.38,stop,2021-07-14T14:36:00+00:00,-1.0,14884.05,14874.65,14873.89,14981.59,14982.49,15002.78,14949.38,53.400000000001455,98.44000000000051,-9.399999999999636,107.70000000000073
2021-07-28,LONG,15032.48,14913.36,15389.839999999997,15028.38,time,2021-07-28T19:58:00+00:00,-0.034419073203495625,14916.82,14936.06,14938.64,15009.66,15005.77,15032.48,14913.36,119.11999999999898,88.95000000000073,19.23999999999978,71.02000000000044
2021-09-21,LONG,15114.38,15047.76,15314.239999999996,15047.76,stop,2021-09-21T14:06:00+00:00,-1.0,15031.09,15090.91,15089.93,15099.52,15100.57,15114.38,15047.76,66.61999999999898,69.47999999999956,59.81999999999971,9.590000000000146
2021-09-22,LONG,15089.15,15033.87,15254.989999999996,15172.88,time,2021-09-22T19:58:00+00:00,1.5146526772793294,15012.98,15103.41,15104.05,15080.01,15080.98,15089.15,15033.87,55.279999999998836,68.0,90.43000000000029,-24.039999999999054
2021-09-30,LONG,14887.8,14823.68,15080.159999999996,14823.68,stop,2021-09-30T14:07:00+00:00,-1.0,14772.83,14869.83,14870.84,14825.89,14824.9,14887.8,14823.68,64.11999999999898,52.06999999999971,97.0,-44.95000000000073
2021-10-07,LONG,14961.07,14873.35,15224.229999999998,14884.54,time,2021-10-07T19:58:00+00:00,-0.8724350205198291,14806.39,14900.46,14901.81,14895.76,14894.48,14961.07,14873.35,87.71999999999935,88.09000000000015,94.06999999999971,-6.049999999999272
2021-10-14,LONG,14964.28,14904.99,15142.150000000003,15038.58,time,2021-10-14T19:58:00+00:00,1.2531624219935602,14805.76,14890.86,14890.82,14934.41,14935.37,14964.28,14904.99,59.29000000000087,129.61000000000058,85.10000000000036,43.590000000000146
2021-10-25,LONG,15443.74,15334.67,15770.949999999999,15502.53,time,2021-10-25T19:58:00+00:00,0.5390116438984233,15344.32,15395.02,15394.38,15416.71,15415.46,15443.74,15334.67,109.06999999999971,71.13999999999942,50.70000000000073,22.329999999999927
2021-10-26,LONG,15670.66,15593.03,15903.549999999997,15593.03,stop,2021-10-26T16:00:00+00:00,-1.0,15541.39,15595.28,15596.14,15609.4,15611.24,15670.66,15593.03,77.6299999999992,69.85000000000036,53.89000000000124,13.260000000000218
2021-10-28,LONG,15700.02,15649.81,15850.650000000003,15700.02,stop,2021-10-28T16:57:00+00:00,0.0,15619.85,15608.9,15607.7,15682.12,15680.83,15700.02,15649.81,50.210000000000946,60.97999999999956,-10.950000000000728,74.42000000000007
2021-11-18,LONG,16402.88,16355.85,16543.97,16355.85,stop,2021-11-18T15:10:00+00:00,-1.0,16329.93,16370.06,16370.54,16400.96,16402.88,16402.88,16355.85,47.030000000000655,72.95000000000073,40.1299999999992,30.419999999998254
2021-11-19,LONG,16574.2,16525.16,16721.320000000003,16574.2,stop,2021-11-19T18:28:00+00:00,0.0,16503.28,16566.27,16567.31,16554.88,16556.53,16569.86,16520.82,49.04000000000087,53.25,62.9900000000016,-12.430000000000291
2021-11-29,LONG,16291.91,16222.23,16500.95,16410.25,time,2021-11-29T20:58:00+00:00,1.6983352468427044,16157.73,16215.51,16217.0,16251.9,16253.16,16291.91,16222.23,69.68000000000029,95.43000000000029,57.780000000000655,34.899999999999636
2021-12-01,LONG,16363.54,16281.42,16609.9,16281.42,stop,2021-12-01T17:55:00+00:00,-1.0,16256.38,16387.77,16386.7,16357.79,16356.83,16363.54,16281.42,82.1200000000008,100.45000000000073,131.39000000000124,-28.909999999999854
2021-12-07,LONG,16186.55,16132.81,16347.769999999999,16347.769999999999,target,2021-12-07T18:50:00+00:00,3.0,15852.48,15997.9,15998.88,16138.35,16139.51,16186.55,16132.81,53.73999999999978,287.03000000000065,145.42000000000007,139.47000000000116
