proximity_threshold,minimum_trend,trend_definition,proximity_relation,direction_mode,maximum_opening_range,entry_mode,entry_cutoff_minute,stop_range_multiple,minimum_stop_points,reward_risk,trailing_mode,exit_minute,outcome_index,robust_lcb_score,train_trades,train_pf,train_mean_r,validation_trades,validation_pf,validation_mean_r,positive_preholdout_years,tested_preholdout_years,preholdout_return_pct,preholdout_pf,preholdout_dd_pct,stability_score,yearly_returns_json
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.25,40.0,2.0,be_1r,960,273,0.0004106153771448462,194,1.3522701263427734,0.1393544501865033,56,1.477097749710083,0.2252300807407924,5,5,46.260879561879634,1.3842531382666197,5.1493192617887455,0.040111976853567356,"{""2020"": 10.600719198133657, ""2021"": 9.492812910054838, ""2022"": 2.8855521836151254, ""2023"": 2.541844478944255, ""2024"": 12.894544525280427}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.25,20.0,3.0,be_1r,960,255,0.0029063549101669,194,1.256809949874878,0.1068864999358187,56,1.5408188104629517,0.2556492601122175,5,5,39.44728052045552,1.3269319867739757,6.540467729365385,0.03982541945143613,"{""2020"": 11.417993046526554, ""2021"": 8.36165900223802, ""2022"": 0.2929849073760593, ""2023"": 0.3769012299244201, ""2024"": 14.740375685479702}"
200.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.0,40.0,4.0,be_1r,960,237,0.014068300496060643,456,1.195507287979126,0.08959328500848067,92,1.6754298210144043,0.30819355923196545,5,5,90.4933518347987,1.275790232143153,12.153741029040765,0.039760818437979115,"{""2020"": 21.18768063153338, ""2021"": 17.41470886050127, ""2022"": 0.3650242985122176, ""2023"": 4.856325661854255, ""2024"": 31.224761077549456}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,630,1.0,40.0,2.0,none,840,126,0.008597304068743011,173,1.3170264959335327,0.14649541116174244,53,1.4960403442382812,0.25036610297436984,5,5,44.63563506922059,1.3619099775244168,9.42223620398443,0.03975283166077416,"{""2020"": 1.94235059280079, ""2021"": 11.786660711341735, ""2022"": 6.306085921197546, ""2023"": 3.734518972097156, ""2024"": 13.617020580119243}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,630,1.0,40.0,2.0,none,840,126,0.008597304068743011,173,1.3170264959335327,0.14649541116174244,53,1.4960403442382812,0.25036610297436984,5,5,44.63563506922059,1.3619099775244168,9.42223620398443,0.03975283166077416,"{""2020"": 1.94235059280079, ""2021"": 11.786660711341735, ""2022"": 6.306085921197546, ""2023"": 3.734518972097156, ""2024"": 13.617020580119243}"
200.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,630,1.25,40.0,3.0,be_1r,960,183,0.006845511734608983,407,1.1831251382827759,0.07844121684606303,85,1.5797523260116577,0.25432339836569395,5,5,65.12910155942737,1.2530094233414188,8.895445369796533,0.039054620995015915,"{""2020"": 16.78620295026041, ""2021"": 9.010784701009044, ""2022"": 4.172435158839383, ""2023"": 5.3348962077487405, ""2024"": 23.125141091007873}"
200.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,630,1.25,40.0,3.0,be_1r,960,183,0.006845511734608983,407,1.1831251382827759,0.07844121684606303,85,1.5797523260116577,0.25432339836569395,5,5,65.12910155942737,1.2530094233414188,8.895445369796533,0.039054620995015915,"{""2020"": 16.78620295026041, ""2021"": 9.010784701009044, ""2022"": 4.172435158839383, ""2023"": 5.3348962077487405, ""2024"": 23.125141091007873}"
200.0,0.0,total_move,breakout_band,long,100.0,opening_range_breakout,690,1.25,40.0,3.0,be_1r,960,279,0.006505163935526415,312,1.2303047180175781,0.0965581184778458,71,1.4621069431304932,0.21861506180024484,5,5,53.65381345666735,1.2776648843403138,9.026209040456036,0.03845274585461435,"{""2020"": 14.388505742104929, ""2021"": 8.416942064786959, ""2022"": 2.7694393880572266, ""2023"": 7.7064836422158445, ""2024"": 15.987569061044503}"
200.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.25,40.0,2.0,be_1r,960,273,0.005717184716079141,458,1.1653103828430176,0.06854811922431513,92,1.4802521467208862,0.21552597958108652,5,5,61.55240910492306,1.2215516164553588,8.652407920546175,0.038412368874986794,"{""2020"": 15.37677335575449, ""2021"": 11.13505612959913, ""2022"": 2.8953488030581953, ""2023"": 5.305699883245918, ""2024"": 21.028718189352567}"
200.0,50.0,total_move,absolute,both,200.0,opening_range_breakout,690,1.0,40.0,2.0,be_1r,960,225,0.008195748968433614,348,1.1994990110397339,0.08836360909472937,86,1.408563256263733,0.1895309714383857,5,5,55.2164683098328,1.2424845083305551,9.89868089883967,0.03839838717075428,"{""2020"": 2.4266001146105776, ""2021"": 13.327774736113241, ""2022"": 10.29229662679596, ""2023"": 1.5953136670526558, ""2024"": 16.854625026356107}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.0,40.0,3.0,be_1r,840,230,0.013441004392069217,194,1.2904363870620728,0.11974996389801969,56,1.622317910194397,0.28616227422441753,4,5,45.22679139329397,1.371259882365834,7.613186393301391,0.03821463160546643,"{""2020"": 5.6188728771161545, ""2021"": 13.144750748908617, ""2022"": -0.21935966323921585, ""2023"": 4.013524026959692, ""2024"": 16.617697242008433}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,630,1.0,20.0,4.0,none,960,115,0.004703055606068596,173,1.2651606798171997,0.1463555462787606,53,1.810268521308899,0.43689047615483123,5,5,58.08417893590661,1.3907213474907172,8.25980990487463,0.03818343579631934,"{""2020"": 7.221918796093574, ""2021"": 12.388465271530013, ""2022"": 2.395512322015314, ""2023"": 3.0758112494840395, ""2024"": 24.97033404531246}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,630,1.0,20.0,4.0,none,960,115,0.004703055606068596,173,1.2651606798171997,0.1463555462787606,53,1.810268521308899,0.43689047615483123,5,5,58.08417893590661,1.3907213474907172,8.25980990487463,0.03818343579631934,"{""2020"": 7.221918796093574, ""2021"": 12.388465271530013, ""2022"": 2.395512322015314, ""2023"": 3.0758112494840395, ""2024"": 24.97033404531246}"
200.0,0.0,total_move,breakout_band,long,400.0,opening_range_breakout,690,1.0,40.0,4.0,be_1r,960,237,0.017440532967238964,353,1.228489637374878,0.10359508525210805,80,1.5834523439407349,0.2737518072128296,5,5,72.77952662637274,1.295923116750376,14.670144818902763,0.038100243329433445,"{""2020"": 11.95087372188237, ""2021"": 16.690406134978495, ""2022"": 6.337191029584566, ""2023"": 4.476662921969732, ""2024"": 23.260113306777285}"
100.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,630,1.25,40.0,4.0,be_1r,960,189,0.009298276911500841,358,1.2044051885604858,0.08755146857746486,64,1.5845727920532227,0.26426962018013,5,5,57.05889679039227,1.2647504046277056,10.722858678829667,0.03785255955384151,"{""2020"": 19.406754678339723, ""2021"": 2.11597659799323, ""2022"": 4.129848007579473, ""2023"": 8.504450836819476, ""2024"": 17.560540753152853}"
100.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,630,1.25,40.0,4.0,be_1r,960,189,0.009298276911500841,358,1.2044051885604858,0.08755146857746486,64,1.5845727920532227,0.26426962018013,5,5,57.05889679039227,1.2647504046277056,10.722858678829667,0.03785255955384151,"{""2020"": 19.406754678339723, ""2021"": 2.11597659799323, ""2022"": 4.129848007579473, ""2023"": 8.504450836819476, ""2024"": 17.560540753152853}"
200.0,0.0,total_move,breakout_band,long,200.0,opening_range_breakout,630,1.0,40.0,4.0,be_1r,960,141,0.016632159600170685,315,1.2373028993606567,0.11029466901506696,74,1.6498531103134155,0.30328351098137935,5,5,70.91156835795837,1.316043856229968,14.414416011920705,0.037803327576329274,"{""2020"": 9.985343747344476, ""2021"": 18.613002587836004, ""2022"": 6.480641645558016, ""2023"": 4.1042244454673416, ""2024"": 23.969588241705743}"
200.0,0.0,total_move,breakout_band,long,400.0,opening_range_breakout,630,1.0,40.0,4.0,be_1r,960,141,0.016632159600170685,315,1.2373028993606567,0.11029466901506696,74,1.6498531103134155,0.30328351098137935,5,5,70.91156835795837,1.316043856229968,14.414416011920705,0.037803327576329274,"{""2020"": 9.985343747344476, ""2021"": 18.613002587836004, ""2022"": 6.480641645558016, ""2023"": 4.1042244454673416, ""2024"": 23.969588241705743}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.0,40.0,2.0,be_1r,960,225,0.003022215451174759,192,1.4341124296188354,0.1806923747062683,56,1.5008773803710938,0.22839508737836564,5,5,57.8324526424959,1.4502794751643273,7.613186393301402,0.037795842664571956,"{""2020"": 7.677873628608833, ""2021"": 10.737568898999129, ""2022"": 12.222118742468657, ""2023"": 2.8509907845268634, ""2024"": 13.091968365831042}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.0,40.0,2.0,be_1r,960,225,0.003022215451174759,194,1.4163892269134521,0.17367490788096004,56,1.5008773803710938,0.22839508737836564,5,5,56.25412811607102,1.4366557427475497,7.613186393301402,0.037795842664571956,"{""2020"": 7.677873628608833, ""2021"": 10.737568898999129, ""2022"": 11.09989755504397, ""2023"": 2.8509907845268634, ""2024"": 13.091968365831042}"
200.0,50.0,total_move,absolute,long,100.0,opening_range_breakout,690,1.0,20.0,2.0,be_1r,960,201,0.005753458835577374,165,1.3160065412521362,0.14489609689423533,48,1.5516254901885986,0.25668076674143475,5,5,41.239357949055446,1.3697111482870101,8.98637476955412,0.03778070929646914,"{""2020"": 8.537831296248722, ""2021"": 9.253576923624118, ""2022"": 3.808247691393629, ""2023"": 1.6737268669627214, ""2024"": 12.610046292881783}"
200.0,0.0,asia_and_london_aligned,breakout_band,long,100.0,opening_range_breakout,630,1.25,40.0,4.0,be_1r,960,189,0.016203071328368623,161,1.448009729385376,0.17536293645823223,44,1.7072117328643799,0.3148526278409091,4,5,49.83472915126457,1.5094742096986118,9.328088309203315,0.037546894709961996,"{""2020"": 12.367693906837939, ""2021"": -0.6122337055050275, ""2022"": 7.746781487377419, ""2023"": 9.891049001693819, ""2024"": 14.25463572333905}"
200.0,50.0,total_move,absolute,both,200.0,opening_range_breakout,630,1.0,40.0,2.0,none,960,127,0.025094731220106928,313,1.2242367267608643,0.11743976970831045,79,1.4786454439163208,0.24777528304087965,4,5,69.93166842983084,1.2750319745367282,13.79123092829459,0.037512269363517745,"{""2020"": -5.259318363560195, ""2021"": 14.57983543507293, ""2022"": 15.590085035973633, ""2023"": 9.777915470396925, ""2024"": 20.689040742126185}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.0,20.0,2.0,be_1r,960,201,0.002247969590146559,192,1.3636143207550049,0.1590520441532135,56,1.4984275102615356,0.22764955248151506,5,5,51.29317655506767,1.3950863497836434,7.500842229394798,0.037246285131356964,"{""2020"": 6.667923798901021, ""2021"": 10.720832909429623, ""2022"": 9.986014164081025, ""2023"": 2.812795935718615, ""2024"": 13.044732749382316}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.0,20.0,2.0,be_1r,960,201,0.002247969590146559,194,1.3475688695907593,0.15225769318256183,56,1.4984275102615356,0.22764955248151506,5,5,49.78024478951686,1.3824681922528297,7.500842229394798,0.037246285131356964,"{""2020"": 6.667923798901021, ""2021"": 10.720832909429623, ""2022"": 8.886154022440218, ""2023"": 2.812795935718615, ""2024"": 13.044732749382316}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.25,20.0,2.0,be_1r,960,249,-0.00023691035482334422,192,1.282605767250061,0.11737614870071411,56,1.4751479625701904,0.2246061052594866,5,5,39.76261723199237,1.3305919805067852,6.4896017887888915,0.03678388606759887,"{""2020"": 9.210554419107343, ""2021"": 9.492812910054838, ""2022"": 1.8540255101491043, ""2023"": 2.541844478944255, ""2024"": 12.85507879514045}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.25,20.0,2.0,be_1r,960,249,-0.00023691035482334422,194,1.2667210102081299,0.11101144613678922,56,1.4751479625701904,0.2246061052594866,5,5,38.36499105967268,1.3181815953334644,6.4896017887888915,0.03678388606759887,"{""2020"": 9.210554419107343, ""2021"": 9.492812910054838, ""2022"": 0.8354852550475966, ""2023"": 2.541844478944255, ""2024"": 12.85507879514045}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,630,1.25,40.0,3.0,be_1r,960,183,-0.00044909500333380203,173,1.2644928693771362,0.10968724289381435,53,1.6481447219848633,0.29883989298118735,5,5,39.3172442988492,1.3619673773764698,6.39838735682454,0.03675413028301712,"{""2020"": 7.176797509509103, ""2021"": 5.825275500643778, ""2022"": 2.490370347391635, ""2023"": 1.06685149341883, ""2024"": 16.513543725214895}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,630,1.25,40.0,3.0,be_1r,960,183,-0.00044909500333380203,173,1.2644928693771362,0.10968724289381435,53,1.6481447219848633,0.29883989298118735,5,5,39.3172442988492,1.3619673773764698,6.39838735682454,0.03675413028301712,"{""2020"": 7.176797509509103, ""2021"": 5.825275500643778, ""2022"": 2.490370347391635, ""2023"": 1.06685149341883, ""2024"": 16.513543725214895}"
200.0,0.0,asia_and_london_aligned,breakout_band,long,100.0,opening_range_breakout,630,1.25,20.0,4.0,be_1r,960,165,0.015370923426140881,161,1.4233434200286865,0.16929130080323782,44,1.704171895980835,0.3140584338795055,4,5,48.2896949855858,1.488945214481683,9.328088309203302,0.036714746807734275,"{""2020"": 11.652401155362835, ""2021"": -0.6122337055050275, ""2022"": 7.746781487377419, ""2023"": 9.489862668317839, ""2024"": 14.214694531852246}"
200.0,0.0,total_move,absolute,long,100.0,opening_range_breakout,690,1.25,40.0,2.0,be_1r,960,273,0.006471175527697867,402,1.1786513328552246,0.07487686119269375,81,1.5391415357589722,0.2445379892985026,5,5,59.86836110340068,1.24318549670075,9.884530539140716,0.03670211444941644,"{""2020"": 17.596433734987226, ""2021"": 9.406606296877285, ""2022"": 0.32244887878998263, ""2023"": 6.489593168876939, ""2024"": 21.063050255608662}"
200.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,630,1.0,40.0,3.0,be_1r,960,135,0.01869866611374442,407,1.2116297483444214,0.09892147354763321,85,1.659509301185608,0.2946759167839499,4,5,84.26533695056968,1.2861623616369775,11.00912909350046,0.0366804079267435,"{""2020"": 15.794584958907109, ""2021"": 21.631985945281972, ""2022"": -0.008796765581720045, ""2023"": 6.934471414812293, ""2024"": 27.23650997536422}"
200.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,630,1.0,40.0,3.0,be_1r,960,135,0.01869866611374442,407,1.2116297483444214,0.09892147354763321,85,1.659509301185608,0.2946759167839499,4,5,84.26533695056968,1.2861623616369775,11.00912909350046,0.0366804079267435,"{""2020"": 15.794584958907109, ""2021"": 21.631985945281972, ""2022"": -0.008796765581720045, ""2023"": 6.934471414812293, ""2024"": 27.23650997536422}"
200.0,0.0,asia_and_london_aligned,breakout_band,long,200.0,opening_range_breakout,630,1.25,40.0,4.0,be_1r,960,189,0.015192707230461011,176,1.477366328239441,0.1808695142919367,49,1.6555001735687256,0.2913964329933634,4,5,55.85478885722382,1.5212269582345954,9.257742505864574,0.03667722221873186,"{""2020"": 11.244016967769554, ""2021"": -0.3787433155700959, ""2022"": 13.63526956633503, ""2023"": 8.79213851167686, ""2024"": 14.705219062442886}"
200.0,0.0,asia_and_london_aligned,breakout_band,long,400.0,opening_range_breakout,630,1.25,40.0,4.0,be_1r,960,189,0.015192707230461011,176,1.477366328239441,0.1808695142919367,49,1.6555001735687256,0.2913964329933634,4,5,55.85478885722382,1.5212269582345954,9.257742505864574,0.03667722221873186,"{""2020"": 11.244016967769554, ""2021"": -0.3787433155700959, ""2022"": 13.63526956633503, ""2023"": 8.79213851167686, ""2024"": 14.705219062442886}"
200.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.25,40.0,2.0,none,960,271,0.00716090335823992,456,1.1608186960220337,0.07329382812767699,92,1.395207405090332,0.19454288482666016,5,5,61.24498970175083,1.2027561779369893,10.291747960295423,0.036577407437649076,"{""2020"": 17.230222003899275, ""2021"": 11.50156941440641, ""2022"": 5.438577577050974, ""2023"": 4.670274913761974, ""2024"": 18.66737958895024}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.25,40.0,3.0,none,960,277,0.010466708896886556,192,1.26139235496521,0.12201753258705139,56,1.5133103132247925,0.26065802574157715,4,5,43.42148515934623,1.3220701783354802,7.025513747447219,0.03641568140199212,"{""2020"": 12.662907468008445, ""2021"": 8.515895510198735, ""2022"": 3.4283618944436878, ""2023"": -3.1339883070223395, ""2024"": 15.024231578558723}"
200.0,0.0,total_move,breakout_band,long,200.0,opening_range_breakout,630,1.0,40.0,3.0,be_1r,960,135,0.01518646311548559,315,1.2294666767120361,0.10665252927749876,74,1.5180151462554932,0.24175525355983424,5,5,61.87833252959549,1.2845401294484233,14.414416011920705,0.03635763109164418,"{""2020"": 7.596106235380251, ""2021"": 20.803933023657773, ""2022"": 5.941125944349213, ""2023"": 3.942913374080348, ""2024"": 18.631890634841987}"
200.0,0.0,total_move,breakout_band,long,400.0,opening_range_breakout,630,1.0,40.0,3.0,be_1r,960,135,0.01518646311548559,315,1.2294666767120361,0.10665252927749876,74,1.5180151462554932,0.24175525355983424,5,5,61.87833252959549,1.2845401294484233,14.414416011920705,0.03635763109164418,"{""2020"": 7.596106235380251, ""2021"": 20.803933023657773, ""2022"": 5.941125944349213, ""2023"": 3.942913374080348, ""2024"": 18.631890634841987}"
200.0,50.0,total_move,absolute,long,200.0,opening_range_breakout,630,1.0,20.0,3.0,none,960,109,0.003219687576553193,173,1.2538115978240967,0.13862423538472612,53,1.7385538816452026,0.398222509420143,5,5,53.19678146930791,1.3663747866217497,8.496692990172157,0.036226301596208876,"{""2020"": 4.5707333867667455, ""2021"": 13.213259799501076, ""2022"": 2.4711626475137916, ""2023"": 4.1766644267472675, ""2024"": 22.550263143615812}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,630,1.0,20.0,3.0,none,960,109,0.003219687576553193,173,1.2538115978240967,0.13862423538472612,53,1.7385538816452026,0.398222509420143,5,5,53.19678146930791,1.3663747866217497,8.496692990172157,0.036226301596208876,"{""2020"": 4.5707333867667455, ""2021"": 13.213259799501076, ""2022"": 2.4711626475137916, ""2023"": 4.1766644267472675, ""2024"": 22.550263143615812}"
200.0,0.0,asia_and_london_aligned,breakout_band,both,200.0,opening_range_breakout,630,1.0,20.0,4.0,none,960,115,0.01134226952450923,309,1.2624790668487549,0.14272242919526826,74,1.4670138359069824,0.2639538790728595,5,5,80.91206264401498,1.3032456727759725,12.61804489780262,0.036106179728903995,"{""2020"": 8.254278438302688, ""2021"": 2.735571121220959, ""2022"": 23.875306669998174, ""2023"": 10.937083933925408, ""2024"": 20.29069790632998}"
200.0,0.0,asia_and_london_aligned,breakout_band,long,200.0,opening_range_breakout,630,1.25,20.0,4.0,be_1r,960,165,0.014448648700675693,176,1.4534409046173096,0.175315336747603,49,1.652848720550537,0.2906833181575853,4,5,54.24767830926813,1.5018535146215959,9.25774250586458,0.03593316368894653,"{""2020"": 10.535877143809259, ""2021"": -0.3787433155700959, ""2022"": 13.63526956633503, ""2023"": 8.394964041634667, ""2024"": 14.665120355811801}"
200.0,0.0,asia_and_london_aligned,breakout_band,long,400.0,opening_range_breakout,630,1.25,20.0,4.0,be_1r,960,165,0.014448648700675693,176,1.4534409046173096,0.175315336747603,49,1.652848720550537,0.2906833181575853,4,5,54.24767830926813,1.5018535146215959,9.25774250586458,0.03593316368894653,"{""2020"": 10.535877143809259, ""2021"": -0.3787433155700959, ""2022"": 13.63526956633503, ""2023"": 8.394964041634667, ""2024"": 14.665120355811801}"
200.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.25,40.0,2.0,none,960,271,0.0064673195218072355,458,1.1588035821914673,0.07240618576649495,92,1.395207405090332,0.19454288482666016,5,5,60.8138943545286,1.2009352849585044,10.291747960295421,0.03588382360121639,"{""2020"": 18.097779810767634, ""2021"": 11.50156941440641, ""2022"": 4.384191801280468, ""2023"": 4.670274913761974, ""2024"": 18.66737958895024}"
200.0,50.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.25,40.0,3.0,none,960,277,0.009928458445512586,194,1.255639672279358,0.11941965830694769,56,1.5133103132247925,0.26065802574157715,4,5,43.03804171060239,1.3171817639586771,7.025513747447255,0.03587743095061807,"{""2020"": 13.496665037068546, ""2021"": 8.515895510198735, ""2022"": 2.394078275499245, ""2023"": -3.1339883070223395, ""2024"": 15.024231578558723}"
200.0,50.0,total_move,absolute,both,400.0,opening_range_breakout,690,1.0,40.0,4.0,be_1r,960,237,0.012433690055291977,351,1.2284727096557617,0.10163367507804154,88,1.63003408908844,0.2934790307825262,5,5,77.57603460398288,1.3119740013187409,13.359297855404384,0.03571509434448321,"{""2020"": 3.934781406785981, ""2021"": 14.329960949413012, ""2022"": 6.900269082125199, ""2023"": 6.233837066639691, ""2024"": 28.026275008731005}"
200.0,50.0,total_move,absolute,long,100.0,opening_range_breakout,630,1.0,40.0,4.0,m15_1_5r,960,143,0.0015573029489526213,152,1.2615736722946167,0.12912297248840332,46,1.5358936786651611,0.27136572547580884,5,5,35.75193560088983,1.3265599004382957,8.066032857133711,0.0354252372346852,"{""2020"": 2.8890804519667856, ""2021"": 9.762221130509818, ""2022"": 2.4160799745289063, ""2023"": 4.07907285324256, ""2024"": 12.763236814213252}"
200.0,50.0,total_move,absolute,both,200.0,opening_range_breakout,630,1.0,40.0,4.0,be_1r,960,141,0.021008145894565122,313,1.2624024152755737,0.1160281001569364,79,1.7321823835372925,0.3326804487011101,4,5,80.24019158059903,1.359150019158454,12.817770907216202,0.03537260408013272,"{""2020"": -1.373790849980272, ""2021"": 14.08151995187148, ""2022"": 11.119525020655963, ""2023"": 8.357598710487046, ""2024"": 28.74625007361744}"
100.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,690,1.0,40.0,4.0,none,960,235,0.01037908650697733,403,1.2118639945983887,0.10911986963920499,69,1.4819400310516357,0.2761408764383067,5,5,79.10626927443354,1.2550758080368694,12.591114180500993,0.03519685814597535,"{""2020"": 24.540447760275576, ""2021"": 7.778348702758664, ""2022"": 2.9637133310934427, ""2023"": 12.715607241018144, ""2024"": 19.763994476151602}"
100.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,690,1.0,40.0,4.0,none,960,235,0.01037908650697733,404,1.2163207530975342,0.11113954298567064,69,1.4819400310516357,0.2761408764383067,5,5,80.76310573280306,1.2588194779095923,12.591114180501012,0.03519685814597531,"{""2020"": 25.69251884760737, ""2021"": 7.778348702758664, ""2022"": 2.9637133310934427, ""2023"": 12.715607241018144, ""2024"": 19.763994476151602}"
200.0,0.0,total_move,absolute,long,200.0,opening_range_breakout,630,1.25,40.0,3.0,none,960,181,0.00471572827482003,407,1.1685881614685059,0.08046079443479345,85,1.4523118734359741,0.23034618602079504,5,5,62.5249498233793,1.2202933071782647,9.938003201527431,0.03483972187176517,"{""2020"": 17.51068837111278, ""2021"": 9.370292332278751, ""2022"": 6.350787976072669, ""2023"": 4.78729726579914, ""2024"": 20.55901096569468}"
200.0,0.0,total_move,absolute,long,400.0,opening_range_breakout,630,1.25,40.0,3.0,none,960,181,0.00471572827482003,407,1.1685881614685059,0.08046079443479345,85,1.4523118734359741,0.23034618602079504,5,5,62.5249498233793,1.2202933071782647,9.938003201527431,0.03483972187176517,"{""2020"": 17.51068837111278, ""2021"": 9.370292332278751, ""2022"": 6.350787976072669, ""2023"": 4.78729726579914, ""2024"": 20.55901096569468}"
200.0,50.0,total_move,absolute,long,100.0,opening_range_breakout,690,1.0,40.0,3.0,none,840,228,0.01009661052638211,165,1.2817354202270508,0.13663661841190222,48,1.7061736583709717,0.3866475423177083,4,5,47.83819474689104,1.3866687162336635,7.699338344783814,0.03469793383681448,"{""2020"": 3.9689072347982135, ""2021"": 11.926267583256411, ""2022"": -0.42341559770746606, ""2023"": 5.3650282912755864, ""2024"": 19.56999805870403}"
200.0,50.0,total_move,absolute,both,200.0,opening_range_breakout,690,1.0,40.0,3.0,be_1r,960,231,0.006726155883640297,348,1.2075154781341553,0.09191433040575049,86,1.6045398712158203,0.28044383470402207,5,5,68.96972913719368,1.2891472661055656,11.047618515678238,0.034630918852283823,"{""2020"": 3.0908870411593847, ""2021"": 13.998934373823113, ""2022"": 5.954660781984389, ""2023"": 4.763264021511571, ""2024"": 26.01903160184078}"
200.0,0.0,asia_and_london_aligned,breakout_band,both,400.0,opening_range_breakout,630,1.0,20.0,4.0,none,960,115,0.009849868617896163,309,1.2624790668487549,0.14272242919526826,75,1.4636338949203491,0.25914670308430987,5,5,80.73732994490959,1.3026461029450118,12.61804489780262,0.03461377882229093,"{""2020"": 8.254278438302688, ""2021"": 2.735571121220959, ""2022"": 23.875306669998174, ""2023"": 10.937083933925408, ""2024"": 20.174515944689354}"
200.0,50.0,total_move,breakout_band,long,200.0,opening_range_breakout,690,1.0,40.0,4.0,be_1r,960,237,0.0005157638924609548,171,1.282883882522583,0.12062598111336692,54,1.6892521381378174,0.325932608710395,5,5,43.63513365154375,1.3882829942072317,7.987426958966862,0.03454090997452723,"{""2020"": 0.6289856908398672, ""2021"": 10.228933140079576, ""2022"": 4.823843515762327, ""2023"": 3.6025194736546418, ""2024"": 18.3648043872493}"
200.0,50.0,total_move,absolute,both,400.0,opening_range_breakout,630,1.0,40.0,2.0,none,960,127,0.021717647926835823,314,1.2168139219284058,0.1138810443270738,81,1.44003164768219,0.22811929679211276,4,5,66.38916700333048,1.2621128906670886,13.79123092829459,0.03413518607024664,"{""2020"": -5.259318363560195, ""2021"": 14.57983543507293, ""2022"": 14.43418418561384, ""2023"": 9.777915470396925, ""2024"": 19.36674930329898}"
200.0,50.0,total_move,absolute,both,200.0,opening_range_breakout,630,1.0,40.0,2.0,be_1r,960,129,0.018035850309084167,313,1.2342863082885742,0.10359584333035893,79,1.4919525384902954,0.22352759445769876,4,5,60.357089356608306,1.287350645411448,11.989566654101866,0.034056717000880435,"{""2020"": -1.8308533846237096, ""2021"": 15.298796046024709, ""2022"": 12.363988680405203, ""2023"": 3.6263447991145226, ""2024"": 18.503201632454868}"
200.0,50.0,total_move,absolute,both,200.0,opening_range_breakout,690,1.0,20.0,3.0,none,960,205,0.0028263537175976655,348,1.1761623620986938,0.09668278968197176,86,1.6330205202102661,0.34548814906630404,5,5,80.27933888489333,1.2662878928227654,9.392853051409036,0.034040647614779596,"{""2020"": 0.5786418617543365, ""2021"": 13.886494103946534, ""2022"": 7.655917451073635, ""2023"": 9.666022766216752, ""2024"": 32.99306084845644}"
200.0,50.0,total_move,absolute,long,100.0,opening_range_breakout,630,1.0,40.0,3.0,m15_1_5r,960,137,0.0001596856756807541,152,1.269594669342041,0.1330824525732743,46,1.5253934860229492,0.26604857652083685,5,5,36.23431564176647,1.3301932295316545,8.066032857133711,0.03402761996141333,"{""2020"": 2.8890804519667856, ""2021"": 9.762221130509818, ""2022"": 2.4160799745289063, ""2023"": 4.690793571856466, ""2024"": 12.502698709793926}"
200.0,0.0,total_move,absolute,long,100.0,opening_range_breakout,630,1.0,40.0,3.0,none,960,133,0.017964824584891848,365,1.2059694528579712,0.10976289723017445,75,1.5966722965240479,0.33647132873535157,4,5,83.76589287647047,1.2757492509228963,12.080585665292757,0.03380365325430633,"{""2020"": 14.358402849057894, ""2021"": 18.550595753658648, ""2022"": -1.0254282104345314, ""2023"": 14.057528763983163, ""2024"": 27.357839883014922}"
