timestamp,open,high,low,close,volume
1317403320000,1625.19,1626.166,1624.831,1626.166,0.02877
1317403380000,1625.972,1625.981,1625.454,1625.659,0.03576
1317403440000,1625.634,1626.4,1623.986,1625.873,0.07895
1317403500000,1625.797,1626.202,1625.393,1625.578,0.05165
1317403560000,1625.596,1625.872,1625.288,1625.518,0.03583
1317403620000,1625.589,1625.737,1623.91,1623.941,0.06124
1317403680000,1623.899,1623.899,1621.415,1621.752,0.08932
1317403740000,1621.741,1621.76,1619.732,1619.82,0.099452
1317403800000,1619.737,1621.481,1619.132,1621.317,0.08261
1317403860000,1621.441,1622.206,1621.157,1622.206,0.05316
1317403920000,1622.245,1622.245,1620.876,1621.35,0.04608
1317403980000,1621.366,1622.182,1621.031,1622.083,0.03585
1317404040000,1622.081,1622.439,1621.911,1622.305,0.04559
1317404100000,1622.334,1623.409,1622.334,1623.317,0.03689
1317404160000,1623.374,1623.374,1622.72,1622.807,0.03476
1317404220000,1622.775,1623.036,1622.466,1622.813,0.02314
1317404280000,1622.863,1623.053,1622.717,1622.921,0.02222
1317404340000,1622.981,1623.203,1622.74,1622.984,0.02335
1317404400000,1622.95,1622.978,1620.744,1620.875,0.04013
1317404460000,1620.927,1621.155,1619.827,1620.136,0.03588
1317404520000,1620.12,1620.178,1619.073,1619.426,0.05064
1317404580000,1619.452,1619.571,1619.131,1619.571,0.035691
1317404640000,1619.563,1620.174,1619.315,1620.153,0.03899
1317404700000,1620.082,1620.596,1619.325,1620.596,0.04086
1317404760000,1620.797,1621.448,1620.699,1621.204,0.04139
1317404820000,1621.223,1621.741,1621.202,1621.741,0.01956
1317404880000,1621.693,1621.708,1620.677,1620.831,0.03906
1317404940000,1620.874,1620.993,1620.202,1620.576,0.03045
1317405000000,1620.672,1620.849,1619.197,1619.506,0.04447
1317405060000,1619.568,1620.202,1619.284,1619.923,0.05845
1317405120000,1619.95,1621.025,1619.925,1620.118,0.035825
1317405180000,1620.092,1620.32,1619.549,1620.32,0.03278
1317405240000,1620.063,1621.154,1619.837,1620.566,0.03737
1317405300000,1620.729,1621.685,1620.442,1621.065,0.041861
1317405360000,1621.107,1621.786,1620.859,1621.786,0.02885
1317405420000,1621.865,1622.139,1621.492,1622.075,0.03234
1317405480000,1622.04,1622.072,1621.453,1621.846,0.04128
1317405540000,1621.821,1622.011,1621.373,1621.817,0.03244
1317405600000,1621.869,1622.814,1621.71,1622.814,0.05802
1317405660000,1622.923,1623.68,1622.68,1623.652,0.04731
1317405720000,1623.662,1624.17,1622.815,1623.085,0.06061
1317405780000,1623.053,1623.972,1623.053,1623.972,0.0308
1317405840000,1624.02,1624.084,1623.377,1623.462,0.04826
1317405900000,1623.517,1623.567,1621.416,1621.416,0.03642
1317405960000,1621.361,1621.466,1620.805,1620.887,0.05578
1317406020000,1621.06,1621.06,1619.243,1619.243,0.06173
1317406080000,1619.226,1619.749,1619.009,1619.133,0.04292
1317406140000,1618.92,1618.986,1616.319,1616.319,0.09401
1317406200000,1616.316,1616.454,1615.692,1616.263,0.08987
1317406260000,1616.247,1616.294,1615.323,1616.007,0.0658
1317406320000,1616.019,1616.942,1615.715,1616.507,0.05389
1317406380000,1616.517,1616.785,1616.444,1616.476,0.03694
1317406440000,1616.493,1616.676,1616.382,1616.382,0.02858
1317406500000,1616.357,1616.357,1614.195,1615.52,0.07689
1317406560000,1615.586,1615.586,1614.35,1615.191,0.05364
1317406620000,1615.251,1616.596,1615.251,1616.423,0.07215
1317406680000,1616.432,1617.235,1616.364,1616.804,0.0576
1317406740000,1616.837,1616.837,1615.477,1615.477,0.04458
1317406800000,1615.523,1615.544,1614.842,1614.971,0.03421
1317406860000,1614.991,1615.141,1614.401,1614.439,0.04076
1317406920000,1614.454,1615.491,1614.339,1615.491,0.04252
1317406980000,1615.351,1615.851,1614.654,1615.753,0.06649
1317407040000,1615.706,1616.056,1615.128,1615.815,0.04121
1317407100000,1615.753,1615.813,1614.802,1615.271,0.06066
1317407160000,1615.388,1616.926,1615.388,1616.075,0.06226
1317407220000,1615.935,1616.06,1614.694,1614.694,0.04321
1317407280000,1614.614,1614.614,1614.125,1614.489,0.05447
1317407340000,1614.529,1616.051,1614.529,1615.985,0.05116
1317407400000,1615.988,1616.221,1615.179,1615.887,0.06613
1317407460000,1615.941,1617.172,1615.941,1616.381,0.06509
1317407520000,1616.38,1617.919,1616.362,1617.505,0.06203
1317407580000,1617.475,1618.021,1617.297,1618.011,0.05081
1317407640000,1617.952,1617.988,1616.988,1617.137,0.03695
1317407700000,1617.108,1617.798,1616.344,1617.175,0.0667
1317407760000,1617.2,1617.98,1617.2,1617.98,0.0474
1317407820000,1617.916,1617.916,1616.044,1616.158,0.06176
1317407880000,1616.037,1616.697,1615.97,1616.401,0.04622
1317407940000,1616.435,1617.037,1616.283,1617.018,0.03979
1317408000000,1617.022,1617.601,1616.869,1617.224,0.06252
1317408060000,1617.22,1617.798,1617.049,1617.726,0.05426
1317408120000,1617.822,1619.343,1617.406,1618.866,0.07062
1317408180000,1618.811,1619.593,1618.74,1619.57,0.06675
1317408240000,1619.614,1620.225,1619.568,1620.225,0.04909
1317408300000,1620.215,1620.502,1619.916,1619.916,0.04672
1317408360000,1619.987,1620.262,1619.487,1619.731,0.04684
1317408420000,1619.682,1619.836,1619.001,1619.001,0.04674
1317408480000,1618.915,1619.461,1618.915,1619.219,0.0407
1317408540000,1619.238,1620.158,1619.238,1620.029,0.04181
1317408600000,1620.116,1620.412,1619.621,1619.65,0.03818
1317408660000,1619.627,1620.309,1619.627,1620.13,0.03728
1317408720000,1620.142,1620.437,1619.58,1620.363,0.05095
1317408780000,1620.421,1621.003,1620.375,1620.636,0.05279
1317408840000,1620.631,1620.631,1619.706,1620.424,0.04229
1317408900000,1620.394,1621.034,1620.361,1620.845,0.05969
1317408960000,1620.799,1622.308,1620.534,1622.068,0.06816
1317409020000,1621.995,1623.525,1621.945,1623.349,0.05811
1317409080000,1623.391,1623.394,1621.398,1622.163,0.05748
1317409140000,1622.328,1622.685,1622.061,1622.685,0.04242
1317409200000,1622.663,1623.052,1622.359,1623.052,0.03489
1317409260000,1622.74,1622.886,1621.897,1621.897,0.03412
1317409320000,1621.78,1621.962,1621.2,1621.962,0.02455
1317409380000,1621.97,1623.013,1621.918,1623.013,0.02621
1317409440000,1623.063,1624.967,1623.063,1624.308,0.05982
1317409500000,1624.219,1624.219,1622.638,1623.42,0.03474
1317409560000,1623.475,1625.212,1623.475,1625.123,0.04241
1317409620000,1625.084,1625.696,1625.032,1625.696,0.02517
1317409680000,1625.901,1626.313,1624.898,1626.313,0.04299
1317409740000,1626.206,1626.206,1624.803,1624.803,0.02039
1317409800000,1624.722,1624.789,1623.948,1624.041,0.02713
1317409860000,1624.025,1624.605,1623.61,1624.605,0.03028
1317409920000,1624.609,1624.914,1623.985,1624.022,0.01856
1317409980000,1624.049,1624.049,1622.425,1622.425,0.03801
1317410040000,1622.348,1622.549,1621.947,1622.11,0.03675
1317410100000,1622.126,1622.126,1621.332,1621.716,0.03128
1317410160000,1621.743,1622.234,1620.456,1622.234,0.03394
1317410220000,1622.277,1622.605,1621.563,1621.563,0.02908
1317410280000,1621.55,1621.79,1620.128,1620.143,0.03454
1317410340000,1620.199,1621.952,1619.922,1621.867,0.0262
1317410400000,1621.871,1621.871,1620.934,1621.74,0.02532
1317410460000,1621.792,1621.792,1620.963,1621.256,0.03013
1317410520000,1621.076,1621.359,1620.718,1621.133,0.02109
1317410580000,1621.12,1621.554,1620.422,1620.469,0.02377
1317410640000,1620.491,1620.751,1620.32,1620.376,0.02689
1317410700000,1620.385,1620.401,1619.938,1620.326,0.022861
1317410760000,1620.318,1620.33,1619.207,1620.165,0.03144
1317410820000,1620.207,1620.551,1619.644,1620.551,0.0368
1317410880000,1620.32,1621.709,1620.19,1621.174,0.03677
1317410940000,1621.08,1621.08,1620.299,1620.321,0.02444
1317411000000,1620.217,1620.358,1619.527,1620.285,0.02681
1317411060000,1620.339,1621.443,1620.339,1620.707,0.03399
1317411120000,1620.669,1621.814,1620.404,1620.879,0.03679
1317411180000,1620.962,1621.955,1619.916,1619.95,0.04204
1317411240000,1619.872,1619.979,1617.78,1618.339,0.04575
1317411300000,1618.333,1618.684,1617.778,1618.423,0.04231
1317411360000,1618.717,1619.251,1617.343,1617.709,0.04304
1317411420000,1617.692,1617.873,1617.108,1617.588,0.03504
1317411480000,1617.646,1618.297,1617.179,1617.78,0.03099
1317411540000,1617.814,1618.414,1617.783,1618.414,0.03991
1317411600000,1618.427,1618.841,1618.263,1618.841,0.02321
1317411660000,1618.877,1619.166,1618.32,1618.344,0.04968
1317411720000,1618.593,1619.138,1618.137,1618.137,0.03588
1317411780000,1618.06,1618.976,1617.951,1618.627,0.03063
1317411840000,1618.613,1618.975,1618.267,1618.975,0.03182
1317411900000,1619.011,1619.011,1618.338,1618.449,0.03963
1317411960000,1618.449,1618.464,1618.187,1618.187,0.01442
1317412020000,1618.187,1618.58,1618.165,1618.58,0.019816
1317412080000,1618.611,1619.376,1618.57,1618.816,0.02674
1317412140000,1618.863,1619.027,1618.616,1618.81,0.02028
1317412200000,1618.509,1618.509,1617.606,1617.62,0.02441
1317412260000,1617.63,1617.63,1616.746,1617.132,0.02872
1317412320000,1617.083,1617.561,1616.586,1616.71,0.03177
1317412380000,1616.667,1617.059,1616.33,1616.652,0.02615
1317412440000,1616.842,1617.83,1616.379,1617.83,0.03755
1317412500000,1617.863,1618.57,1617.731,1618.493,0.04304
1317412560000,1618.624,1618.942,1618.613,1618.942,0.01566
1317412620000,1618.969,1619.261,1618.268,1619.261,0.05194
1317412680000,1619.274,1621.346,1619.274,1621.278,0.03776
1317412740000,1621.343,1623.917,1621.343,1623.152,0.06283
1317412800000,1623.189,1623.263,1620.679,1620.679,0.04608
1317412860000,1620.822,1620.822,1619.725,1620.613,0.03716
1317412920000,1620.666,1622.338,1620.666,1622.337,0.01842
1317412980000,1622.419,1622.88,1622.31,1622.424,0.02621
1317413040000,1622.475,1622.697,1622.315,1622.315,0.02837
1317413100000,1622.305,1622.473,1620.996,1621.245,0.02366
1317413160000,1621.192,1621.304,1620.848,1621.304,0.00986
1317413220000,1621.31,1621.31,1620.971,1620.971,0.0025
1317413280000,1620.932,1620.932,1620.838,1620.899,0.00375
1317413340000,1620.908,1620.908,1620.21,1620.219,0.01333
1317413400000,1620.189,1620.258,1620.123,1620.171,0.00843
1317413460000,1620.22,1620.676,1620.169,1620.35,0.01028
1317413520000,1620.241,1620.614,1620.241,1620.544,0.01828
1317413580000,1620.582,1620.749,1620.258,1620.72,0.01157
1317413640000,1620.751,1620.876,1620.457,1620.659,0.0134
1317413700000,1620.636,1621.44,1620.61,1621.44,0.01562
1317413760000,1621.47,1621.537,1621.014,1621.537,0.00808
1317413820000,1621.577,1621.884,1621.339,1621.884,0.02415
1317413880000,1621.984,1622.302,1621.926,1622.302,0.01582
1317413940000,1622.272,1622.466,1622.075,1622.281,0.01101
1317414000000,1622.321,1623.062,1622.298,1622.747,0.0172
1317414060000,1622.693,1622.711,1622.451,1622.488,0.00666
1317414120000,1622.447,1622.699,1622.191,1622.699,0.00766
1317414180000,1622.569,1622.997,1622.518,1622.932,0.00518
1317414240000,1622.935,1623.119,1622.935,1623.119,0.00557
1317414300000,1623.148,1623.18,1623.025,1623.074,0.00928
1317414360000,1623.126,1623.296,1623.126,1623.171,0.00705
1317414420000,1623.123,1623.123,1623.024,1623.111,0.0082
1317414480000,1623.067,1623.119,1622.975,1622.979,0.01045
1317414540000,1623.019,1623.045,1622.976,1623.014,0.00436
1317414600000,1622.995,1623.078,1622.911,1623.078,0.00444
1317414660000,1622.939,1623.039,1622.939,1623.039,0.00299
1317414720000,1623.082,1623.082,1623.042,1623.059,0.00169
1317414780000,1623.011,1623.011,1622.912,1622.912,0.00393
1317414840000,1622.7,1623.011,1622.7,1623.011,0.00286
1317414900000,1622.804,1622.804,1622.804,1622.804,0.00037
1317414960000,1622.893,1622.983,1622.893,1622.983,0.00129
1317415020000,1622.966,1623.346,1622.911,1623.136,0.01292
1317415080000,1623.177,1623.519,1623.111,1623.519,0.01221
1317415140000,1623.451,1623.73,1623.451,1623.707,0.00717
1317415200000,1623.72,1623.72,1623.655,1623.655,0.0019
1317415260000,1623.642,1623.642,1623.593,1623.619,0.00125
1317415320000,1623.557,1623.557,1623.502,1623.502,0.00136
1317415380000,1623.29,1623.511,1623.29,1623.44,0.00247
1317415440000,1623.477,1623.477,1623.02,1623.161,0.01226
1317415500000,1623.219,1623.355,1623.219,1623.293,0.00376
1317415560000,1623.333,1623.574,1623.317,1623.539,0.00721
1317415620000,1623.562,1623.717,1623.453,1623.635,0.01223
1317415680000,1623.621,1623.621,1623.582,1623.616,0.00303
1317415740000,1623.613,1623.692,1623.518,1623.692,0.00892
1317415800000,1623.709,1623.76,1623.467,1623.74,0.01045
1317415860000,1623.757,1624.109,1623.714,1623.836,0.03093
1317415920000,1623.742,1623.873,1623.421,1623.777,0.01623
1317415980000,1623.745,1623.78,1623.655,1623.78,0.00267
1317416040000,1623.657,1623.798,1623.63,1623.698,0.00707
1317416100000,1623.665,1623.788,1623.533,1623.699,0.00268
1317416160000,1623.736,1623.769,1623.232,1623.693,0.0104
1317416220000,1623.499,1623.912,1623.326,1623.858,0.00847
1317416280000,1623.8,1623.8,1623.18,1623.613,0.01359
1317416340000,1623.524,1623.595,1623.524,1623.529,0.00474
1317592800000,1622.872,1623.33,1622.839,1623.33,0.00496
1317592860000,1623.38,1626.276,1623.38,1626.004,0.024626
1317592920000,1625.969,1626.099,1624.647,1624.647,0.02017
1317592980000,1624.597,1624.789,1623.802,1624.459,0.017867
1317593040000,1624.53,1624.658,1624.051,1624.051,0.00779
1317593100000,1623.935,1624.126,1623.147,1623.406,0.01299
1317593160000,1623.36,1623.36,1621.521,1622.428,0.02671
1317593220000,1622.474,1623.554,1622.085,1623.07,0.01836
1317593280000,1623.027,1624.076,1622.988,1623.866,0.02434
1317593340000,1623.891,1624.236,1623.337,1623.855,0.026655
1317593400000,1623.79,1624.799,1623.746,1624.727,0.012
1317593460000,1624.679,1625.339,1624.385,1625.026,0.02097
1317593520000,1624.954,1625.665,1624.924,1625.216,0.0165
1317593580000,1625.262,1626.653,1625.058,1625.292,0.02833
1317593640000,1625.299,1625.536,1624.926,1625.503,0.01584
1317593700000,1625.205,1625.39,1624.884,1625.121,0.0181
1317593760000,1625.2,1625.463,1624.804,1625.375,0.021799
1317593820000,1625.268,1625.682,1625.115,1625.636,0.01431
1317593880000,1625.677,1625.729,1624.892,1625.055,0.01318
1317593940000,1625.057,1625.718,1624.874,1625.564,0.01943
1317594000000,1625.62,1626.481,1625.417,1625.948,0.01595
1317594060000,1625.941,1626.355,1625.512,1625.955,0.023472
1317594120000,1625.982,1626.289,1625.046,1625.255,0.024206
1317594180000,1625.169,1625.469,1624.959,1625.167,0.01297
1317594240000,1625.174,1625.662,1625.147,1625.354,0.00739
1317594300000,1625.394,1625.394,1624.822,1625.184,0.01411
1317594360000,1625.239,1625.654,1624.968,1625.492,0.01107
1317594420000,1625.407,1625.457,1625.02,1625.457,0.00879
1317594480000,1625.498,1625.794,1625.123,1625.473,0.00807
1317594540000,1625.502,1625.502,1624.739,1625.049,0.0076
1317594600000,1625.066,1625.17,1624.602,1625.17,0.01126
1317594660000,1625.205,1625.234,1624.596,1624.596,0.0079
1317594720000,1624.549,1624.549,1624.077,1624.077,0.00412
1317594780000,1624.316,1624.491,1624.16,1624.219,0.00552
1317594840000,1624.404,1624.404,1622.302,1622.383,0.014662
1317594900000,1622.424,1623.189,1622.028,1622.477,0.020522
1317594960000,1622.662,1623.283,1622.625,1623.283,0.01513
1317595020000,1623.243,1623.348,1622.828,1622.869,0.00717
1317595080000,1622.894,1623.306,1622.894,1623.306,0.00583
1317595140000,1623.14,1623.256,1622.737,1622.879,0.00557
1317595200000,1622.844,1622.892,1622.07,1622.624,0.00923
1317595260000,1622.754,1622.81,1622.537,1622.701,0.01026
1317595320000,1622.674,1623.401,1622.57,1623.401,0.0136
1317595380000,1623.307,1623.536,1623.061,1623.475,0.00976
1317595440000,1623.468,1623.667,1623.339,1623.507,0.01296
1317595500000,1623.505,1623.612,1623.396,1623.612,0.00428
1317595560000,1623.589,1623.712,1623.447,1623.651,0.00597
1317595620000,1623.669,1623.669,1623.58,1623.637,0.007709
1317595680000,1623.631,1623.691,1623.631,1623.691,0.00101
1317595740000,1623.596,1623.596,1623.596,1623.596,0.0008
1317595800000,1623.544,1624.578,1623.544,1624.423,0.01369
1317595860000,1624.417,1625.479,1624.365,1624.741,0.02456
1317595920000,1624.893,1625.112,1624.015,1624.474,0.0156
1317595980000,1624.475,1625.163,1624.471,1625.163,0.00707
1317596040000,1625.134,1626.067,1625.03,1626.067,0.00831
1317596100000,1626.052,1626.066,1625.046,1625.338,0.0166
1317596160000,1625.368,1625.821,1625.368,1625.444,0.00677
1317596220000,1625.426,1626.022,1625.224,1626.022,0.01131
1317596280000,1626.02,1626.072,1625.827,1626.022,0.00639
1317596340000,1626.035,1626.784,1626.035,1626.755,0.00957
1317596400000,1626.865,1626.865,1626.625,1626.688,0.00595
1317596460000,1626.628,1626.943,1626.628,1626.943,0.004539
1317596520000,1627.101,1627.101,1626.422,1626.422,0.00668
1317596580000,1626.187,1627.617,1626.095,1627.617,0.01564
1317596640000,1627.606,1627.93,1627.575,1627.919,0.011162
1317596700000,1627.948,1628.366,1627.51,1628.169,0.02232
1317596760000,1628.171,1628.171,1627.869,1628.119,0.01479
1317596820000,1628.164,1628.172,1627.324,1627.929,0.017446
1317596880000,1627.975,1628.092,1627.385,1628.092,0.014844
1317596940000,1628.107,1628.368,1627.918,1627.92,0.00902
1317597000000,1627.942,1628.872,1627.942,1628.552,0.01858
1317597060000,1628.508,1628.508,1627.426,1627.68,0.016209
1317597120000,1627.725,1627.882,1627.188,1627.188,0.00995
1317597180000,1627.097,1627.097,1626.722,1627.064,0.0145
1317597240000,1627.051,1627.051,1626.069,1626.123,0.009275
1317597300000,1626.021,1626.187,1625.347,1626.057,0.01446
1317597360000,1626.006,1626.101,1625.882,1626.087,0.015885
1317597420000,1626.042,1627.044,1626.042,1627.044,0.00587
1317597480000,1627.031,1627.516,1626.852,1627.516,0.01457
1317597540000,1627.572,1628.286,1627.506,1628.093,0.01272
1317597600000,1628.081,1628.223,1628.081,1628.126,0.008879
1317597660000,1628.099,1628.412,1627.562,1628.237,0.01077
1317597720000,1628.258,1628.258,1628.187,1628.187,0.00326
1317597780000,1628.192,1628.585,1627.341,1628.549,0.020242
1317597840000,1628.663,1628.663,1628.032,1628.157,0.01176
1317597900000,1628.118,1628.353,1627.567,1628.353,0.01584
1317597960000,1628.448,1628.973,1628.448,1628.973,0.018328
1317598020000,1629.029,1630.035,1629.029,1629.975,0.023908
1317598080000,1629.923,1630.339,1629.764,1630.339,0.020127
1317598140000,1630.373,1631.878,1630.373,1631.804,0.026775
1317598200000,1631.824,1631.824,1629.71,1630.143,0.033172
1317598260000,1630.135,1630.444,1629.595,1629.673,0.0183
1317598320000,1629.677,1629.693,1629.464,1629.464,0.013002
1317598380000,1629.47,1630.211,1629.022,1630.206,0.01764
1317598440000,1630.126,1630.126,1629.413,1629.866,0.012186
1317598500000,1629.885,1629.967,1629.345,1629.452,0.01352
1317598560000,1629.532,1629.579,1629.353,1629.359,0.00944
1317598620000,1629.419,1629.555,1629.366,1629.418,0.00447
1317598680000,1629.375,1629.39,1629.344,1629.359,0.00484
1317598740000,1629.376,1629.524,1629.005,1629.524,0.01528
1317598800000,1629.478,1629.517,1629.274,1629.279,0.00673
1317598860000,1629.256,1629.256,1628.44,1628.493,0.006867
1317598920000,1628.546,1628.858,1628.546,1628.855,0.00888
1317598980000,1628.873,1629.043,1628.815,1628.867,0.00665
1317599040000,1628.827,1628.884,1628.821,1628.884,0.00154
1317599100000,1628.867,1628.911,1628.382,1628.382,0.01264
1317599160000,1628.344,1628.344,1628.07,1628.07,0.00397
1317599220000,1628.102,1628.102,1627.332,1627.616,0.00951
1317599280000,1627.578,1627.578,1627.299,1627.419,0.00875
1317599340000,1627.457,1627.891,1627.417,1627.891,0.02792
1317599400000,1627.962,1628.61,1627.953,1628.364,0.015025
1317599460000,1628.354,1630.038,1628.354,1630.038,0.01839
1317599520000,1630.047,1630.973,1630.047,1630.793,0.017711
1317599580000,1630.837,1630.928,1630.546,1630.569,0.01244
1317599640000,1630.654,1630.747,1630.53,1630.562,0.00792
1317599700000,1630.554,1630.805,1630.554,1630.575,0.00316
1317599760000,1630.573,1630.62,1630.226,1630.303,0.01182
1317599820000,1630.209,1630.209,1629.041,1629.089,0.014134
1317599880000,1629.178,1629.63,1628.741,1628.89,0.01469
1317599940000,1628.914,1629.315,1628.862,1628.933,0.02161
1317772800000,1629.965,1630.072,1629.334,1629.716,0.02659
1317772860000,1629.632,1629.639,1629.294,1629.421,0.02496
1317772920000,1629.463,1629.591,1629.303,1629.358,0.0228
1317772980000,1629.402,1629.403,1628.216,1628.59,0.02634
1317773040000,1628.558,1628.87,1627.19,1627.571,0.03646
1317773100000,1627.62,1628.396,1627.373,1628.217,0.02793
1317773160000,1628.271,1629.63,1628.156,1629.529,0.03496
1317773220000,1629.618,1630.32,1629.567,1630.148,0.03908
1317773280000,1630.193,1631.335,1630.18,1630.949,0.04399
1317773340000,1630.848,1631.964,1630.831,1631.905,0.04262
1317773400000,1631.855,1632.6,1631.262,1632.6,0.03632
1317773460000,1632.599,1632.599,1632.198,1632.53,0.02601
1317773520000,1632.526,1632.57,1632.041,1632.229,0.02703
1317773580000,1632.225,1632.446,1631.587,1631.644,0.02002
1317773640000,1631.694,1631.712,1630.735,1630.898,0.0329
1317773700000,1630.936,1630.936,1630.242,1630.376,0.03426
1317773760000,1630.425,1630.846,1630.371,1630.846,0.02914
1317773820000,1630.822,1633.487,1630.822,1633.487,0.03828
1317773880000,1633.553,1633.638,1632.891,1633.022,0.02958
1317773940000,1632.832,1632.898,1632.442,1632.718,0.02856
1317774000000,1632.721,1632.817,1632.219,1632.219,0.01272
1317774060000,1632.226,1633.287,1632.107,1633.259,0.02442
1317774120000,1633.227,1633.313,1632.77,1632.855,0.0195
1317774180000,1632.86,1633.644,1632.86,1633.326,0.01424
1317774240000,1633.266,1633.284,1632.038,1632.042,0.02196
1317774300000,1632.063,1632.086,1630.503,1630.636,0.03173
1317774360000,1630.727,1631.952,1630.727,1631.773,0.0324
1317774420000,1631.77,1631.822,1631.546,1631.692,0.01573
1317774480000,1631.684,1631.684,1630.636,1630.725,0.03636
1317774540000,1630.704,1630.725,1629.766,1630.193,0.02311
1317774600000,1630.169,1630.593,1630.163,1630.509,0.03052
1317774660000,1630.505,1630.553,1630.059,1630.059,0.01119
1317774720000,1630.059,1631.368,1629.999,1631.269,0.03995
1317774780000,1631.311,1632.013,1630.959,1632.013,0.0344
1317774840000,1631.92,1631.985,1631.419,1631.419,0.01184
1317774900000,1631.41,1631.428,1630.298,1630.426,0.02877
1317774960000,1630.459,1630.572,1629.681,1629.755,0.0332
1317775020000,1629.631,1629.631,1628.522,1628.592,0.02394
1317775080000,1628.486,1629.462,1628.178,1629.462,0.02735
1317775140000,1629.539,1631.069,1629.512,1630.672,0.0337
1317775200000,1630.724,1630.75,1630.26,1630.374,0.02307
1317775260000,1630.313,1630.389,1629.608,1629.608,0.02767
1317775320000,1629.648,1629.771,1628.708,1628.708,0.01548
1317775380000,1628.58,1629.475,1628.393,1629.444,0.03141
1317775440000,1629.482,1629.531,1628.553,1628.661,0.02199
1317775500000,1628.716,1628.912,1628.066,1628.912,0.02545
1317775560000,1628.966,1629.365,1628.264,1628.772,0.03172
1317775620000,1628.758,1628.758,1627.968,1627.976,0.0171
1317775680000,1627.941,1628.259,1627.717,1628.259,0.01806
1317775740000,1628.38,1629.666,1628.38,1629.519,0.02473
1317775800000,1629.525,1629.525,1628.135,1628.188,0.02059
1317775860000,1628.169,1628.751,1627.838,1627.936,0.01842
1317775920000,1628.019,1628.451,1627.879,1628.305,0.0214
1317775980000,1628.231,1628.589,1628.229,1628.264,0.01319
1317776040000,1628.296,1628.307,1627.803,1628.168,0.01293
1317776100000,1628.088,1628.088,1627.401,1627.452,0.0143
1317776160000,1627.426,1627.831,1627.426,1627.536,0.01028
1317776220000,1627.521,1628.155,1627.449,1627.752,0.02983
1317776280000,1627.819,1627.955,1627.387,1627.387,0.01648
1317776340000,1627.233,1627.233,1625.734,1625.78,0.02585
1317776400000,1625.823,1626.849,1625.823,1626.329,0.02426
1317776460000,1626.248,1626.567,1626.139,1626.48,0.01345
1317776520000,1626.495,1627.252,1626.48,1626.726,0.02625
1317776580000,1626.666,1626.666,1625.248,1625.284,0.02019
1317776640000,1625.225,1625.247,1622.803,1622.803,0.04493
1317776700000,1622.713,1622.776,1621.524,1622.565,0.0439
1317776760000,1622.622,1622.735,1621.682,1622.415,0.04055
1317776820000,1622.349,1623.873,1622.349,1622.925,0.0417
1317776880000,1622.936,1623.073,1622.434,1622.459,0.02754
1317776940000,1622.436,1622.436,1620.571,1620.572,0.03764
1317777000000,1620.47,1620.47,1619.319,1620.056,0.04221
1317777060000,1620.117,1621.149,1619.669,1619.746,0.03981
1317777120000,1619.795,1620.871,1619.776,1620.769,0.02216
1317777180000,1620.798,1621.375,1620.505,1621.339,0.02915
1317777240000,1621.355,1621.547,1621.346,1621.448,0.010931
1317777300000,1621.481,1622.618,1621.41,1622.618,0.02101
1317777360000,1622.668,1623.149,1622.281,1622.314,0.022588
1317777420000,1622.305,1622.305,1620.692,1621.62,0.03644
1317777480000,1621.608,1621.806,1621.349,1621.787,0.01264
1317777540000,1621.774,1621.804,1621.275,1621.389,0.010905
1317777600000,1621.394,1623.048,1621.394,1623.048,0.02861
1317777660000,1623.167,1623.167,1622.722,1622.818,0.02182
1317777720000,1622.819,1622.976,1622.09,1622.948,0.01984
1317777780000,1623.037,1623.402,1622.154,1622.259,0.023633
1317777840000,1622.302,1622.377,1621.469,1621.933,0.0269
1317777900000,1621.98,1622.05,1620.979,1620.979,0.0125
1317777960000,1620.921,1621.631,1620.862,1621.561,0.01805
1317778020000,1621.659,1622.705,1621.659,1622.705,0.01483
1317778080000,1622.717,1622.801,1622.263,1622.463,0.01129
1317778140000,1622.3,1622.749,1621.386,1621.388,0.03358
1317778200000,1621.428,1621.56,1621.189,1621.243,0.00826
1317778260000,1621.266,1621.291,1620.418,1620.975,0.02606
1317778320000,1621.012,1621.6,1621.012,1621.339,0.0151
1317778380000,1621.282,1621.282,1620.713,1620.862,0.0241
1317778440000,1620.705,1620.811,1619.514,1619.587,0.02631
1317778500000,1619.588,1620.714,1619.309,1620.664,0.03444
1317778560000,1620.475,1620.603,1619.602,1619.618,0.015784
1317778620000,1619.465,1619.573,1618.68,1619.46,0.02935
1317778680000,1619.303,1619.879,1619.128,1619.473,0.02394
1317778740000,1619.516,1619.716,1618.867,1619.697,0.02659
1317778800000,1619.647,1620.365,1619.647,1620.365,0.01106
1317778860000,1620.318,1621.25,1620.318,1620.839,0.02024
1317778920000,1620.918,1621.428,1620.857,1621.174,0.02046
1317778980000,1621.223,1621.508,1621.223,1621.48,0.01831
1317779040000,1621.525,1621.665,1621.497,1621.665,0.01
1317779100000,1621.694,1621.722,1621.312,1621.413,0.01249
1317779160000,1621.428,1621.462,1620.429,1620.429,0.01693
1317779220000,1620.331,1620.911,1620.068,1620.097,0.02691
1317779280000,1620.149,1620.811,1620.147,1620.804,0.02037
1317779340000,1620.916,1620.916,1620.778,1620.8,0.00339
1317779400000,1620.773,1620.835,1620.746,1620.835,0.00736
1317779460000,1620.914,1621.011,1620.46,1620.596,0.01822
1317779520000,1620.538,1620.777,1619.702,1619.702,0.01802
