event_group,skip_fomc_minutes,buffer_points,sl_extra_points,max_setup_range_points,max_risk_usd,trail_start_r,trail_distance_r,max_hold_minutes,trades,wins,losses,win_rate,total_r,final_balance,net_usd,return_pct,max_drawdown_usd,min_balance,below_zero,filtered_risk,no_trigger,robust_score,combo_id
cpi_nfp_fomc,True,5.0,15.0,8.0,9999.0,5.0,1.5,240,20,12,8,0.6,23.112769748789795,6085.605000000019,5585.605000000019,1117.1210000000037,937.9799999999886,500.0,False,0,8,5367.62500000003,59270
cpi_nfp_fomc,True,5.0,15.0,10.0,9999.0,5.0,1.5,240,20,12,8,0.6,23.112769748789795,6085.605000000019,5585.605000000019,1117.1210000000037,937.9799999999886,500.0,False,0,8,5367.62500000003,59432
cpi_nfp_fomc,True,5.0,15.0,12.0,9999.0,5.0,1.5,240,20,12,8,0.6,23.112769748789795,6085.605000000019,5585.605000000019,1117.1210000000037,937.9799999999886,500.0,False,0,8,5367.62500000003,59594
cpi_nfp_fomc,True,5.0,15.0,16.0,9999.0,5.0,1.5,240,20,12,8,0.6,23.112769748789795,6085.605000000019,5585.605000000019,1117.1210000000037,937.9799999999886,500.0,False,0,8,5367.62500000003,59756
cpi_nfp_fomc,True,5.0,15.0,25.0,9999.0,5.0,1.5,240,20,12,8,0.6,23.112769748789795,6085.605000000019,5585.605000000019,1117.1210000000037,937.9799999999886,500.0,False,0,8,5367.62500000003,59918
cpi_nfp_fomc_pce,False,7.0,15.0,12.0,9999.0,7.0,1.0,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4520
cpi_nfp_fomc_pce,False,7.0,15.0,12.0,9999.0,7.0,1.5,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4523
cpi_nfp_fomc_pce,False,7.0,15.0,12.0,9999.0,7.0,2.0,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4526
cpi_nfp_fomc_pce,False,7.0,15.0,12.0,9999.0,10.0,1.0,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4529
cpi_nfp_fomc_pce,False,7.0,15.0,12.0,9999.0,10.0,1.5,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4532
cpi_nfp_fomc_pce,False,7.0,15.0,12.0,9999.0,10.0,2.0,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4535
cpi_nfp_fomc_pce,False,7.0,15.0,16.0,9999.0,7.0,1.0,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4682
cpi_nfp_fomc_pce,False,7.0,15.0,16.0,9999.0,7.0,1.5,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4685
cpi_nfp_fomc_pce,False,7.0,15.0,16.0,9999.0,7.0,2.0,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4688
cpi_nfp_fomc_pce,False,7.0,15.0,16.0,9999.0,10.0,1.0,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4691
cpi_nfp_fomc_pce,False,7.0,15.0,16.0,9999.0,10.0,1.5,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4694
cpi_nfp_fomc_pce,False,7.0,15.0,16.0,9999.0,10.0,2.0,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4697
cpi_nfp_fomc_pce,False,7.0,15.0,25.0,9999.0,7.0,1.0,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4844
cpi_nfp_fomc_pce,False,7.0,15.0,25.0,9999.0,7.0,1.5,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4847
cpi_nfp_fomc_pce,False,7.0,15.0,25.0,9999.0,7.0,2.0,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4850
cpi_nfp_fomc_pce,False,7.0,15.0,25.0,9999.0,10.0,1.0,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4853
cpi_nfp_fomc_pce,False,7.0,15.0,25.0,9999.0,10.0,1.5,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4856
cpi_nfp_fomc_pce,False,7.0,15.0,25.0,9999.0,10.0,2.0,240,19,10,9,0.5263157894736842,19.6761452962948,5592.1300000000065,5092.1300000000065,1018.4260000000013,445.90000000000146,500.0,False,0,26,5366.230000000005,4859
cpi_nfp_fomc_pce,False,10.0,20.0,8.0,9999.0,5.0,1.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8236
cpi_nfp_fomc_pce,False,10.0,20.0,8.0,9999.0,5.0,1.5,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8239
cpi_nfp_fomc_pce,False,10.0,20.0,8.0,9999.0,5.0,2.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8242
cpi_nfp_fomc_pce,False,10.0,20.0,8.0,9999.0,7.0,1.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8245
cpi_nfp_fomc_pce,False,10.0,20.0,8.0,9999.0,7.0,1.5,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8248
cpi_nfp_fomc_pce,False,10.0,20.0,8.0,9999.0,7.0,2.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8251
cpi_nfp_fomc_pce,False,10.0,20.0,8.0,9999.0,10.0,1.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8254
cpi_nfp_fomc_pce,False,10.0,20.0,8.0,9999.0,10.0,1.5,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8257
cpi_nfp_fomc_pce,False,10.0,20.0,8.0,9999.0,10.0,2.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8260
cpi_nfp_fomc_pce,False,10.0,20.0,10.0,9999.0,5.0,1.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8398
cpi_nfp_fomc_pce,False,10.0,20.0,10.0,9999.0,5.0,1.5,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8401
cpi_nfp_fomc_pce,False,10.0,20.0,10.0,9999.0,5.0,2.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8404
cpi_nfp_fomc_pce,False,10.0,20.0,10.0,9999.0,7.0,1.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8407
cpi_nfp_fomc_pce,False,10.0,20.0,10.0,9999.0,7.0,1.5,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8410
cpi_nfp_fomc_pce,False,10.0,20.0,10.0,9999.0,7.0,2.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8413
cpi_nfp_fomc_pce,False,10.0,20.0,10.0,9999.0,10.0,1.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8416
cpi_nfp_fomc_pce,False,10.0,20.0,10.0,9999.0,10.0,1.5,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8419
cpi_nfp_fomc_pce,False,10.0,20.0,10.0,9999.0,10.0,2.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,28,5353.020000000033,8422
cpi_nfp_fomc_pce,True,10.0,20.0,8.0,9999.0,5.0,1.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27676
cpi_nfp_fomc_pce,True,10.0,20.0,8.0,9999.0,5.0,1.5,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27679
cpi_nfp_fomc_pce,True,10.0,20.0,8.0,9999.0,5.0,2.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27682
cpi_nfp_fomc_pce,True,10.0,20.0,8.0,9999.0,7.0,1.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27685
cpi_nfp_fomc_pce,True,10.0,20.0,8.0,9999.0,7.0,1.5,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27688
cpi_nfp_fomc_pce,True,10.0,20.0,8.0,9999.0,7.0,2.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27691
cpi_nfp_fomc_pce,True,10.0,20.0,8.0,9999.0,10.0,1.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27694
cpi_nfp_fomc_pce,True,10.0,20.0,8.0,9999.0,10.0,1.5,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27697
cpi_nfp_fomc_pce,True,10.0,20.0,8.0,9999.0,10.0,2.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27700
cpi_nfp_fomc_pce,True,10.0,20.0,10.0,9999.0,5.0,1.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27838
cpi_nfp_fomc_pce,True,10.0,20.0,10.0,9999.0,5.0,1.5,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27841
cpi_nfp_fomc_pce,True,10.0,20.0,10.0,9999.0,5.0,2.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27844
cpi_nfp_fomc_pce,True,10.0,20.0,10.0,9999.0,7.0,1.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27847
cpi_nfp_fomc_pce,True,10.0,20.0,10.0,9999.0,7.0,1.5,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27850
cpi_nfp_fomc_pce,True,10.0,20.0,10.0,9999.0,7.0,2.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27853
cpi_nfp_fomc_pce,True,10.0,20.0,10.0,9999.0,10.0,1.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27856
cpi_nfp_fomc_pce,True,10.0,20.0,10.0,9999.0,10.0,1.5,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27859
cpi_nfp_fomc_pce,True,10.0,20.0,10.0,9999.0,10.0,2.0,120,18,13,5,0.7222222222222222,14.610222340982594,5529.860000000026,5029.860000000026,1005.9720000000052,396.83999999999287,500.0,False,0,21,5353.020000000033,27862
cpi_nfp_fomc_pce,True,5.0,15.0,12.0,9999.0,5.0,1.0,120,24,15,9,0.625,21.71037702012543,5730.510000000022,5230.510000000022,1046.1020000000044,600.8499999999913,500.0,False,0,14,5349.660000000031,20710
cpi_nfp_fomc_pce,True,5.0,15.0,16.0,9999.0,5.0,1.0,120,24,15,9,0.625,21.71037702012543,5730.510000000022,5230.510000000022,1046.1020000000044,600.8499999999913,500.0,False,0,14,5349.660000000031,20872
cpi_nfp_fomc_pce,True,5.0,15.0,25.0,9999.0,5.0,1.0,120,24,15,9,0.625,21.71037702012543,5730.510000000022,5230.510000000022,1046.1020000000044,600.8499999999913,500.0,False,0,14,5349.660000000031,21034
cpi_nfp_fomc,False,10.0,15.0,8.0,9999.0,5.0,1.5,240,16,10,6,0.625,17.313590963598468,5554.5750000000135,5054.5750000000135,1010.9150000000026,350.84999999999127,500.0,False,0,21,5343.725000000022,46310
cpi_nfp_fomc,False,10.0,15.0,10.0,9999.0,5.0,1.5,240,16,10,6,0.625,17.313590963598468,5554.5750000000135,5054.5750000000135,1010.9150000000026,350.84999999999127,500.0,False,0,21,5343.725000000022,46472
cpi_nfp_fomc,False,10.0,15.0,12.0,9999.0,5.0,1.5,240,16,10,6,0.625,17.313590963598468,5554.5750000000135,5054.5750000000135,1010.9150000000026,350.84999999999127,500.0,False,0,21,5343.725000000022,46634
cpi_nfp_fomc,False,10.0,15.0,16.0,9999.0,5.0,1.5,240,16,10,6,0.625,17.313590963598468,5554.5750000000135,5054.5750000000135,1010.9150000000026,350.84999999999127,500.0,False,0,21,5343.725000000022,46796
cpi_nfp_fomc,False,10.0,15.0,25.0,9999.0,5.0,1.5,240,16,10,6,0.625,17.313590963598468,5554.5750000000135,5054.5750000000135,1010.9150000000026,350.84999999999127,500.0,False,0,21,5343.725000000022,46958
cpi_nfp_fomc,True,10.0,15.0,8.0,9999.0,5.0,1.5,240,16,10,6,0.625,17.313590963598468,5554.5750000000135,5054.5750000000135,1010.9150000000026,350.84999999999127,500.0,False,0,14,5343.725000000022,65750
cpi_nfp_fomc,True,10.0,15.0,10.0,9999.0,5.0,1.5,240,16,10,6,0.625,17.313590963598468,5554.5750000000135,5054.5750000000135,1010.9150000000026,350.84999999999127,500.0,False,0,14,5343.725000000022,65912
cpi_nfp_fomc,True,10.0,15.0,12.0,9999.0,5.0,1.5,240,16,10,6,0.625,17.313590963598468,5554.5750000000135,5054.5750000000135,1010.9150000000026,350.84999999999127,500.0,False,0,14,5343.725000000022,66074
cpi_nfp_fomc,True,10.0,15.0,16.0,9999.0,5.0,1.5,240,16,10,6,0.625,17.313590963598468,5554.5750000000135,5054.5750000000135,1010.9150000000026,350.84999999999127,500.0,False,0,14,5343.725000000022,66236
cpi_nfp_fomc,True,10.0,15.0,25.0,9999.0,5.0,1.5,240,16,10,6,0.625,17.313590963598468,5554.5750000000135,5054.5750000000135,1010.9150000000026,350.84999999999127,500.0,False,0,14,5343.725000000022,66398
cpi_nfp_fomc,True,7.0,10.0,8.0,250.0,5.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,61673
cpi_nfp_fomc,True,7.0,10.0,8.0,250.0,7.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,61682
cpi_nfp_fomc,True,7.0,10.0,8.0,9999.0,5.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,61700
cpi_nfp_fomc,True,7.0,10.0,8.0,9999.0,7.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,61709
cpi_nfp_fomc,True,7.0,10.0,10.0,250.0,5.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,61835
cpi_nfp_fomc,True,7.0,10.0,10.0,250.0,7.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,61844
cpi_nfp_fomc,True,7.0,10.0,10.0,9999.0,5.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,61862
cpi_nfp_fomc,True,7.0,10.0,10.0,9999.0,7.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,61871
cpi_nfp_fomc,True,7.0,10.0,12.0,250.0,5.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,61997
cpi_nfp_fomc,True,7.0,10.0,12.0,250.0,7.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,62006
cpi_nfp_fomc,True,7.0,10.0,12.0,9999.0,5.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,62024
cpi_nfp_fomc,True,7.0,10.0,12.0,9999.0,7.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,62033
cpi_nfp_fomc,True,7.0,10.0,16.0,250.0,5.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,62159
cpi_nfp_fomc,True,7.0,10.0,16.0,250.0,7.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,62168
cpi_nfp_fomc,True,7.0,10.0,16.0,9999.0,5.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,62186
cpi_nfp_fomc,True,7.0,10.0,16.0,9999.0,7.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,62195
cpi_nfp_fomc,True,7.0,10.0,25.0,250.0,5.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,62321
cpi_nfp_fomc,True,7.0,10.0,25.0,250.0,7.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,62330
cpi_nfp_fomc,True,7.0,10.0,25.0,9999.0,5.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,62348
cpi_nfp_fomc,True,7.0,10.0,25.0,9999.0,7.0,1.5,240,15,8,7,0.5333333333333333,24.262692758883585,5681.045000000013,5181.045000000013,1036.2090000000026,439.0799999999854,500.0,False,0,13,5341.965000000027,62357
cpi_nfp_fomc,False,7.0,25.0,8.0,9999.0,5.0,1.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44687
cpi_nfp_fomc,False,7.0,25.0,8.0,9999.0,5.0,1.5,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44690
cpi_nfp_fomc,False,7.0,25.0,8.0,9999.0,5.0,2.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44693
cpi_nfp_fomc,False,7.0,25.0,8.0,9999.0,7.0,1.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44696
cpi_nfp_fomc,False,7.0,25.0,8.0,9999.0,7.0,1.5,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44699
cpi_nfp_fomc,False,7.0,25.0,8.0,9999.0,7.0,2.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44702
cpi_nfp_fomc,False,7.0,25.0,8.0,9999.0,10.0,1.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44705
cpi_nfp_fomc,False,7.0,25.0,8.0,9999.0,10.0,1.5,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44708
cpi_nfp_fomc,False,7.0,25.0,8.0,9999.0,10.0,2.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44711
cpi_nfp_fomc,False,7.0,25.0,10.0,9999.0,5.0,1.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44849
cpi_nfp_fomc,False,7.0,25.0,10.0,9999.0,5.0,1.5,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44852
cpi_nfp_fomc,False,7.0,25.0,10.0,9999.0,5.0,2.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44855
cpi_nfp_fomc,False,7.0,25.0,10.0,9999.0,7.0,1.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44858
cpi_nfp_fomc,False,7.0,25.0,10.0,9999.0,7.0,1.5,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44861
cpi_nfp_fomc,False,7.0,25.0,10.0,9999.0,7.0,2.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44864
cpi_nfp_fomc,False,7.0,25.0,10.0,9999.0,10.0,1.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44867
cpi_nfp_fomc,False,7.0,25.0,10.0,9999.0,10.0,1.5,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44870
cpi_nfp_fomc,False,7.0,25.0,10.0,9999.0,10.0,2.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,44873
cpi_nfp_fomc,False,7.0,25.0,12.0,9999.0,5.0,1.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,45011
cpi_nfp_fomc,False,7.0,25.0,12.0,9999.0,5.0,1.5,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,45014
cpi_nfp_fomc,False,7.0,25.0,12.0,9999.0,5.0,2.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,45017
cpi_nfp_fomc,False,7.0,25.0,12.0,9999.0,7.0,1.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,45020
cpi_nfp_fomc,False,7.0,25.0,12.0,9999.0,7.0,1.5,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,45023
cpi_nfp_fomc,False,7.0,25.0,12.0,9999.0,7.0,2.0,240,16,9,7,0.5625,14.069593788854677,5590.2300000000105,5090.2300000000105,1018.0460000000021,390.84999999999127,500.0,False,0,19,5339.380000000019,45026
