status,r,side,setup_range,best_r,event,event_type,trail_start_r,trail_distance_r,max_hold_minutes,usd,risk_usd
timeout,1.222628062360781,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,0.5,180,548.96,449.0
trail_exit,2.757620703764321,buy,2.5520000000001346,3.2576207037643092,Jul 02 NFP / Jobs,NFP,3.0,0.5,180,1078.34,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,0.5,180,0.0,
trail_exit,2.5498316841782938,buy,2.606000000000222,3.0498316841782818,Jul 14 CPI,CPI,3.0,0.5,180,999.84,392.12
timeout,-0.6382413087934455,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,0.5,240,-249.68,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,0.5,240,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,0.5,240,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,0.5,240,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,0.5,240,0.0,
trail_exit,2.931190770498499,sell,2.4160000000001673,3.4311907704985227,Jun 05 NFP / Jobs,NFP,3.0,0.5,240,1138.24,388.32
timeout,0.6324142934881242,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,0.5,240,278.92,441.04
trail_exit,2.5425034013605416,sell,1.375,3.0425034013605416,Jun 17 FOMC Statement,FOMC,3.0,0.5,240,934.37,367.5
timeout,1.222628062360781,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,0.5,240,548.96,449.0
trail_exit,2.757620703764321,buy,2.5520000000001346,3.2576207037643092,Jul 02 NFP / Jobs,NFP,3.0,0.5,240,1078.34,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,0.5,240,0.0,
trail_exit,2.5498316841782938,buy,2.606000000000222,3.0498316841782818,Jul 14 CPI,CPI,3.0,0.5,240,999.84,392.12
timeout,-0.23471370143151682,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,0.75,60,-91.82,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,0.75,60,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,0.75,60,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,0.75,60,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,0.75,60,0.0,
timeout,2.911928306551297,sell,2.4160000000001673,2.934332509270677,Jun 05 NFP / Jobs,NFP,3.0,0.75,60,1130.76,388.32
timeout,0.18719390531469987,buy,5.05199999999968,1.2992925811717966,Jun 10 CPI,CPI,3.0,0.75,60,82.56,441.04
trail_exit,2.2925034013605416,sell,1.375,3.0425034013605416,Jun 17 FOMC Statement,FOMC,3.0,0.75,60,842.49,367.5
timeout,1.4903786191536492,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,0.75,60,669.18,449.0
trail_exit,2.747033551554811,buy,2.5520000000001346,3.4970335515547935,Jul 02 NFP / Jobs,NFP,3.0,0.75,60,1074.2,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,0.75,60,0.0,
trail_exit,2.630087728246387,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,0.75,60,1031.31,392.12
timeout,-0.3864519427403064,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,0.75,120,-151.18,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,0.75,120,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,0.75,120,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,0.75,120,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,0.75,120,0.0,
trail_exit,3.985269880510916,sell,2.4160000000001673,4.735269880510904,Jun 05 NFP / Jobs,NFP,3.0,0.75,120,1547.56,388.32
timeout,0.7518592417921354,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,0.75,120,331.6,441.04
trail_exit,2.2925034013605416,sell,1.375,3.0425034013605416,Jun 17 FOMC Statement,FOMC,3.0,0.75,120,842.49,367.5
timeout,1.4891759465478567,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,0.75,120,668.64,449.0
trail_exit,2.747033551554811,buy,2.5520000000001346,3.4970335515547935,Jul 02 NFP / Jobs,NFP,3.0,0.75,120,1074.2,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,0.75,120,0.0,
trail_exit,2.630087728246387,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,0.75,120,1031.31,392.12
timeout,-0.6382413087934455,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,0.75,180,-249.68,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,0.75,180,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,0.75,180,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,0.75,180,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,0.75,180,0.0,
trail_exit,3.985269880510916,sell,2.4160000000001673,4.735269880510904,Jun 05 NFP / Jobs,NFP,3.0,0.75,180,1547.56,388.32
timeout,0.6324142934881242,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,0.75,180,278.92,441.04
trail_exit,2.2925034013605416,sell,1.375,3.0425034013605416,Jun 17 FOMC Statement,FOMC,3.0,0.75,180,842.49,367.5
timeout,1.222628062360781,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,0.75,180,548.96,449.0
trail_exit,2.747033551554811,buy,2.5520000000001346,3.4970335515547935,Jul 02 NFP / Jobs,NFP,3.0,0.75,180,1074.2,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,0.75,180,0.0,
trail_exit,2.630087728246387,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,0.75,180,1031.31,392.12
timeout,-0.6382413087934455,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,0.75,240,-249.68,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,0.75,240,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,0.75,240,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,0.75,240,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,0.75,240,0.0,
trail_exit,3.985269880510916,sell,2.4160000000001673,4.735269880510904,Jun 05 NFP / Jobs,NFP,3.0,0.75,240,1547.56,388.32
timeout,0.6324142934881242,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,0.75,240,278.92,441.04
trail_exit,2.2925034013605416,sell,1.375,3.0425034013605416,Jun 17 FOMC Statement,FOMC,3.0,0.75,240,842.49,367.5
timeout,1.222628062360781,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,0.75,240,548.96,449.0
trail_exit,2.747033551554811,buy,2.5520000000001346,3.4970335515547935,Jul 02 NFP / Jobs,NFP,3.0,0.75,240,1074.2,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,0.75,240,0.0,
trail_exit,2.630087728246387,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,0.75,240,1031.31,392.12
timeout,-0.23471370143151682,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,1.0,60,-91.82,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,1.0,60,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,1.0,60,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,1.0,60,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,1.0,60,0.0,
timeout,2.911928306551297,sell,2.4160000000001673,2.934332509270677,Jun 05 NFP / Jobs,NFP,3.0,1.0,60,1130.76,388.32
timeout,0.18719390531469987,buy,5.05199999999968,1.2992925811717966,Jun 10 CPI,CPI,3.0,1.0,60,82.56,441.04
trail_exit,3.6057142857142916,sell,1.375,4.605714285714292,Jun 17 FOMC Statement,FOMC,3.0,1.0,60,1325.1,367.5
timeout,1.4903786191536492,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,1.0,60,669.18,449.0
trail_exit,2.497033551554817,buy,2.5520000000001346,3.4970335515547935,Jul 02 NFP / Jobs,NFP,3.0,1.0,60,976.44,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,1.0,60,0.0,
trail_exit,2.3800877282463926,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,1.0,60,933.28,392.12
timeout,-0.3864519427403064,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,1.0,120,-151.18,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,1.0,120,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,1.0,120,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,1.0,120,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,1.0,120,0.0,
timeout,4.842346518335364,sell,2.4160000000001673,5.3016069221260205,Jun 05 NFP / Jobs,NFP,3.0,1.0,120,1880.38,388.32
timeout,0.7518592417921354,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,1.0,120,331.6,441.04
trail_exit,3.6057142857142916,sell,1.375,4.605714285714292,Jun 17 FOMC Statement,FOMC,3.0,1.0,120,1325.1,367.5
timeout,1.4891759465478567,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,1.0,120,668.64,449.0
trail_exit,2.497033551554817,buy,2.5520000000001346,3.4970335515547935,Jul 02 NFP / Jobs,NFP,3.0,1.0,120,976.44,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,1.0,120,0.0,
trail_exit,2.3800877282463926,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,1.0,120,933.28,392.12
timeout,-0.6382413087934455,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,1.0,180,-249.68,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,1.0,180,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,1.0,180,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,1.0,180,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,1.0,180,0.0,
timeout,5.511639884631191,sell,2.4160000000001673,5.6781520395549725,Jun 05 NFP / Jobs,NFP,3.0,1.0,180,2140.28,388.32
timeout,0.6324142934881242,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,1.0,180,278.92,441.04
trail_exit,3.6057142857142916,sell,1.375,4.605714285714292,Jun 17 FOMC Statement,FOMC,3.0,1.0,180,1325.1,367.5
timeout,1.222628062360781,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,1.0,180,548.96,449.0
trail_exit,2.497033551554817,buy,2.5520000000001346,3.4970335515547935,Jul 02 NFP / Jobs,NFP,3.0,1.0,180,976.44,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,1.0,180,0.0,
trail_exit,2.3800877282463926,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,1.0,180,933.28,392.12
timeout,-0.6382413087934455,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,1.0,240,-249.68,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,1.0,240,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,1.0,240,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,1.0,240,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,1.0,240,0.0,
timeout,5.511639884631191,sell,2.4160000000001673,5.6781520395549725,Jun 05 NFP / Jobs,NFP,3.0,1.0,240,2140.28,388.32
timeout,0.6324142934881242,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,1.0,240,278.92,441.04
trail_exit,3.6057142857142916,sell,1.375,4.605714285714292,Jun 17 FOMC Statement,FOMC,3.0,1.0,240,1325.1,367.5
timeout,1.222628062360781,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,1.0,240,548.96,449.0
trail_exit,2.497033551554817,buy,2.5520000000001346,3.4970335515547935,Jul 02 NFP / Jobs,NFP,3.0,1.0,240,976.44,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,1.0,240,0.0,
trail_exit,2.3800877282463926,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,1.0,240,933.28,392.12
timeout,-0.23471370143151682,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,1.5,60,-91.82,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,1.5,60,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,1.5,60,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,1.5,60,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,1.5,60,0.0,
timeout,2.911928306551297,sell,2.4160000000001673,2.934332509270677,Jun 05 NFP / Jobs,NFP,3.0,1.5,60,1130.76,388.32
timeout,0.18719390531469987,buy,5.05199999999968,1.2992925811717966,Jun 10 CPI,CPI,3.0,1.5,60,82.56,441.04
trail_exit,3.674748299319741,sell,1.375,5.174748299319741,Jun 17 FOMC Statement,FOMC,3.0,1.5,60,1350.47,367.5
timeout,1.4903786191536492,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,1.5,60,669.18,449.0
trail_exit,1.9970335515547821,buy,2.5520000000001346,3.4970335515547935,Jul 02 NFP / Jobs,NFP,3.0,1.5,60,780.92,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,1.5,60,0.0,
trail_exit,1.8800877282463813,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,1.5,60,737.22,392.12
timeout,-0.3864519427403064,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,1.5,120,-151.18,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,1.5,120,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,1.5,120,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,1.5,120,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,1.5,120,0.0,
timeout,4.842346518335364,sell,2.4160000000001673,5.3016069221260205,Jun 05 NFP / Jobs,NFP,3.0,1.5,120,1880.38,388.32
timeout,0.7518592417921354,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,1.5,120,331.6,441.04
trail_exit,3.674748299319741,sell,1.375,5.174748299319741,Jun 17 FOMC Statement,FOMC,3.0,1.5,120,1350.47,367.5
timeout,1.4891759465478567,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,1.5,120,668.64,449.0
trail_exit,1.9970335515547821,buy,2.5520000000001346,3.4970335515547935,Jul 02 NFP / Jobs,NFP,3.0,1.5,120,780.92,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,1.5,120,0.0,
trail_exit,1.8800877282463813,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,1.5,120,737.22,392.12
timeout,-0.6382413087934455,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,1.5,180,-249.68,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,1.5,180,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,1.5,180,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,1.5,180,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,1.5,180,0.0,
timeout,5.511639884631191,sell,2.4160000000001673,5.6781520395549725,Jun 05 NFP / Jobs,NFP,3.0,1.5,180,2140.28,388.32
timeout,0.6324142934881242,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,1.5,180,278.92,441.04
trail_exit,3.674748299319741,sell,1.375,5.174748299319741,Jun 17 FOMC Statement,FOMC,3.0,1.5,180,1350.47,367.5
timeout,1.222628062360781,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,1.5,180,548.96,449.0
trail_exit,1.9970335515547821,buy,2.5520000000001346,3.4970335515547935,Jul 02 NFP / Jobs,NFP,3.0,1.5,180,780.92,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,1.5,180,0.0,
trail_exit,1.8800877282463813,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,1.5,180,737.22,392.12
timeout,-0.6382413087934455,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,1.5,240,-249.68,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,1.5,240,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,1.5,240,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,1.5,240,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,1.5,240,0.0,
timeout,5.511639884631191,sell,2.4160000000001673,5.6781520395549725,Jun 05 NFP / Jobs,NFP,3.0,1.5,240,2140.28,388.32
timeout,0.6324142934881242,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,1.5,240,278.92,441.04
trail_exit,3.674748299319741,sell,1.375,5.174748299319741,Jun 17 FOMC Statement,FOMC,3.0,1.5,240,1350.47,367.5
timeout,1.222628062360781,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,1.5,240,548.96,449.0
trail_exit,1.9970335515547821,buy,2.5520000000001346,3.4970335515547935,Jul 02 NFP / Jobs,NFP,3.0,1.5,240,780.92,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,1.5,240,0.0,
trail_exit,1.8800877282463813,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,1.5,240,737.22,392.12
timeout,-0.23471370143151682,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,2.0,60,-91.82,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,2.0,60,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,2.0,60,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,2.0,60,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,2.0,60,0.0,
timeout,2.911928306551297,sell,2.4160000000001673,2.934332509270677,Jun 05 NFP / Jobs,NFP,3.0,2.0,60,1130.76,388.32
timeout,0.18719390531469987,buy,5.05199999999968,1.2992925811717966,Jun 10 CPI,CPI,3.0,2.0,60,82.56,441.04
trail_exit,3.575782312925166,sell,1.375,5.575782312925166,Jun 17 FOMC Statement,FOMC,3.0,2.0,60,1314.1,367.5
timeout,1.4903786191536492,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,2.0,60,669.18,449.0
timeout,2.2459083469721746,buy,2.5520000000001346,3.4970335515547935,Jul 02 NFP / Jobs,NFP,3.0,2.0,60,878.24,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,2.0,60,0.0,
timeout,2.3989595021931844,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,2.0,60,940.68,392.12
timeout,-0.3864519427403064,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,2.0,120,-151.18,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,2.0,120,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,2.0,120,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,2.0,120,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,2.0,120,0.0,
timeout,4.842346518335364,sell,2.4160000000001673,5.3016069221260205,Jun 05 NFP / Jobs,NFP,3.0,2.0,120,1880.38,388.32
timeout,0.7518592417921354,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,2.0,120,331.6,441.04
trail_exit,3.575782312925166,sell,1.375,5.575782312925166,Jun 17 FOMC Statement,FOMC,3.0,2.0,120,1314.1,367.5
timeout,1.4891759465478567,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,2.0,120,668.64,449.0
timeout,2.3760229132569464,buy,2.5520000000001346,3.6642287234042317,Jul 02 NFP / Jobs,NFP,3.0,2.0,120,929.12,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,2.0,120,0.0,
timeout,1.9693971233295748,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,2.0,120,772.24,392.12
timeout,-0.6382413087934455,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,2.0,180,-249.68,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,2.0,180,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,2.0,180,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,2.0,180,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,2.0,180,0.0,
timeout,5.511639884631191,sell,2.4160000000001673,5.6781520395549725,Jun 05 NFP / Jobs,NFP,3.0,2.0,180,2140.28,388.32
timeout,0.6324142934881242,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,2.0,180,278.92,441.04
trail_exit,3.575782312925166,sell,1.375,5.575782312925166,Jun 17 FOMC Statement,FOMC,3.0,2.0,180,1314.1,367.5
timeout,1.222628062360781,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,2.0,180,548.96,449.0
timeout,2.3892696399345246,buy,2.5520000000001346,3.6642287234042317,Jul 02 NFP / Jobs,NFP,3.0,2.0,180,934.3,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,2.0,180,0.0,
timeout,2.2060593695807134,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,2.0,180,865.04,392.12
timeout,-0.6382413087934455,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,2.0,240,-249.68,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,2.0,240,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,2.0,240,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,2.0,240,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,2.0,240,0.0,
timeout,5.511639884631191,sell,2.4160000000001673,5.6781520395549725,Jun 05 NFP / Jobs,NFP,3.0,2.0,240,2140.28,388.32
timeout,0.6324142934881242,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,2.0,240,278.92,441.04
trail_exit,3.575782312925166,sell,1.375,5.575782312925166,Jun 17 FOMC Statement,FOMC,3.0,2.0,240,1314.1,367.5
timeout,1.222628062360781,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,2.0,240,548.96,449.0
timeout,2.3892696399345246,buy,2.5520000000001346,3.6642287234042317,Jul 02 NFP / Jobs,NFP,3.0,2.0,240,934.3,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,2.0,240,0.0,
timeout,2.2060593695807134,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,2.0,240,865.04,392.12
timeout,-0.23471370143151682,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,3.0,60,-91.82,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,3.0,60,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,3.0,60,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,3.0,60,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,3.0,60,0.0,
timeout,2.911928306551297,sell,2.4160000000001673,2.934332509270677,Jun 05 NFP / Jobs,NFP,3.0,3.0,60,1130.76,388.32
timeout,0.18719390531469987,buy,5.05199999999968,1.2992925811717966,Jun 10 CPI,CPI,3.0,3.0,60,82.56,441.04
trail_exit,2.575782312925166,sell,1.375,5.575782312925166,Jun 17 FOMC Statement,FOMC,3.0,3.0,60,946.6,367.5
timeout,1.4903786191536492,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,3.0,60,669.18,449.0
timeout,2.2459083469721746,buy,2.5520000000001346,3.4970335515547935,Jul 02 NFP / Jobs,NFP,3.0,3.0,60,878.24,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,3.0,60,0.0,
timeout,2.3989595021931844,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,3.0,60,940.68,392.12
timeout,-0.3864519427403064,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,3.0,120,-151.18,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,3.0,120,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,3.0,120,0.0,
