event_group,skip_fomc_minutes,buffer_points,sl_extra_points,max_setup_range_points,max_risk_usd,trail_start_r,trail_distance_r,max_hold_minutes,trades,wins,losses,loss_stops,win_rate,total_r,final_balance,net_usd,return_pct,max_drawdown_usd,min_balance,below_zero,filtered_risk,skipped_no_trigger,robust_score,combo_id
cpi_nfp_fomc,True,5.0,20.0,12.0,9999.0,7.0,1.0,120,20,14,6,4,0.7,17.29074386068832,5575.77,5075.77,1015.1540000000001,688.0300000000002,500.0,False,0,8,5155.3460000000005,537
cpi_nfp_fomc,True,5.0,20.0,12.0,9999.0,7.0,1.5,120,20,14,6,4,0.7,17.29074386068832,5575.77,5075.77,1015.1540000000001,688.0300000000002,500.0,False,0,8,5155.3460000000005,539
cpi_nfp_fomc,True,5.0,20.0,12.0,9999.0,10.0,1.0,120,20,14,6,4,0.7,17.29074386068832,5575.77,5075.77,1015.1540000000001,688.0300000000002,500.0,False,0,8,5155.3460000000005,541
cpi_nfp_fomc,True,5.0,20.0,12.0,9999.0,10.0,1.5,120,20,14,6,4,0.7,17.29074386068832,5575.77,5075.77,1015.1540000000001,688.0300000000002,500.0,False,0,8,5155.3460000000005,543
cpi_nfp_fomc,True,5.0,20.0,16.0,9999.0,7.0,1.0,120,20,14,6,4,0.7,17.29074386068832,5575.77,5075.77,1015.1540000000001,688.0300000000002,500.0,False,0,8,5155.3460000000005,545
cpi_nfp_fomc,True,5.0,20.0,16.0,9999.0,7.0,1.5,120,20,14,6,4,0.7,17.29074386068832,5575.77,5075.77,1015.1540000000001,688.0300000000002,500.0,False,0,8,5155.3460000000005,547
cpi_nfp_fomc,True,5.0,20.0,16.0,9999.0,10.0,1.0,120,20,14,6,4,0.7,17.29074386068832,5575.77,5075.77,1015.1540000000001,688.0300000000002,500.0,False,0,8,5155.3460000000005,549
cpi_nfp_fomc,True,5.0,20.0,16.0,9999.0,10.0,1.5,120,20,14,6,4,0.7,17.29074386068832,5575.77,5075.77,1015.1540000000001,688.0300000000002,500.0,False,0,8,5155.3460000000005,551
cpi_nfp_fomc,False,10.0,20.0,8.0,9999.0,7.0,1.0,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,21,5100.888000000001,696
cpi_nfp_fomc,True,10.0,20.0,8.0,9999.0,7.0,1.0,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,14,5100.888000000001,697
cpi_nfp_fomc,False,10.0,20.0,8.0,9999.0,7.0,1.5,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,21,5100.888000000001,698
cpi_nfp_fomc,True,10.0,20.0,8.0,9999.0,7.0,1.5,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,14,5100.888000000001,699
cpi_nfp_fomc,False,10.0,20.0,8.0,9999.0,10.0,1.0,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,21,5100.888000000001,700
cpi_nfp_fomc,True,10.0,20.0,8.0,9999.0,10.0,1.0,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,14,5100.888000000001,701
cpi_nfp_fomc,False,10.0,20.0,8.0,9999.0,10.0,1.5,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,21,5100.888000000001,702
cpi_nfp_fomc,True,10.0,20.0,8.0,9999.0,10.0,1.5,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,14,5100.888000000001,703
cpi_nfp_fomc,False,10.0,20.0,12.0,9999.0,7.0,1.0,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,21,5100.888000000001,704
cpi_nfp_fomc,True,10.0,20.0,12.0,9999.0,7.0,1.0,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,14,5100.888000000001,705
cpi_nfp_fomc,False,10.0,20.0,12.0,9999.0,7.0,1.5,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,21,5100.888000000001,706
cpi_nfp_fomc,True,10.0,20.0,12.0,9999.0,7.0,1.5,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,14,5100.888000000001,707
cpi_nfp_fomc,False,10.0,20.0,12.0,9999.0,10.0,1.0,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,21,5100.888000000001,708
cpi_nfp_fomc,True,10.0,20.0,12.0,9999.0,10.0,1.0,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,14,5100.888000000001,709
cpi_nfp_fomc,False,10.0,20.0,12.0,9999.0,10.0,1.5,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,21,5100.888000000001,710
cpi_nfp_fomc,True,10.0,20.0,12.0,9999.0,10.0,1.5,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,14,5100.888000000001,711
cpi_nfp_fomc,False,10.0,20.0,16.0,9999.0,7.0,1.0,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,21,5100.888000000001,712
cpi_nfp_fomc,True,10.0,20.0,16.0,9999.0,7.0,1.0,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,14,5100.888000000001,713
cpi_nfp_fomc,False,10.0,20.0,16.0,9999.0,7.0,1.5,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,21,5100.888000000001,714
cpi_nfp_fomc,True,10.0,20.0,16.0,9999.0,7.0,1.5,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,14,5100.888000000001,715
cpi_nfp_fomc,False,10.0,20.0,16.0,9999.0,10.0,1.0,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,21,5100.888000000001,716
cpi_nfp_fomc,True,10.0,20.0,16.0,9999.0,10.0,1.0,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,14,5100.888000000001,717
cpi_nfp_fomc,False,10.0,20.0,16.0,9999.0,10.0,1.5,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,21,5100.888000000001,718
cpi_nfp_fomc,True,10.0,20.0,16.0,9999.0,10.0,1.5,120,16,12,4,1,0.75,14.148701509337245,5358.360000000001,4858.360000000001,971.672,396.84000000000003,500.0,False,0,14,5100.888000000001,719
cpi_nfp_fomc,False,5.0,20.0,8.0,9999.0,7.0,1.0,120,22,15,7,4,0.6818181818181818,17.248807761054035,5566.85,5066.85,1013.3700000000001,758.02,500.0,False,0,13,5090.434,528
cpi_nfp_fomc,False,5.0,20.0,8.0,9999.0,7.0,1.5,120,22,15,7,4,0.6818181818181818,17.248807761054035,5566.85,5066.85,1013.3700000000001,758.02,500.0,False,0,13,5090.434,530
cpi_nfp_fomc,False,5.0,20.0,8.0,9999.0,10.0,1.0,120,22,15,7,4,0.6818181818181818,17.248807761054035,5566.85,5066.85,1013.3700000000001,758.02,500.0,False,0,13,5090.434,532
cpi_nfp_fomc,False,5.0,20.0,8.0,9999.0,10.0,1.5,120,22,15,7,4,0.6818181818181818,17.248807761054035,5566.85,5066.85,1013.3700000000001,758.02,500.0,False,0,13,5090.434,534
cpi_nfp_fomc,False,5.0,20.0,12.0,9999.0,7.0,1.0,120,22,15,7,4,0.6818181818181818,17.248807761054035,5566.85,5066.85,1013.3700000000001,758.02,500.0,False,0,13,5090.434,536
cpi_nfp_fomc,False,5.0,20.0,12.0,9999.0,7.0,1.5,120,22,15,7,4,0.6818181818181818,17.248807761054035,5566.85,5066.85,1013.3700000000001,758.02,500.0,False,0,13,5090.434,538
cpi_nfp_fomc,False,5.0,20.0,12.0,9999.0,10.0,1.0,120,22,15,7,4,0.6818181818181818,17.248807761054035,5566.85,5066.85,1013.3700000000001,758.02,500.0,False,0,13,5090.434,540
cpi_nfp_fomc,False,5.0,20.0,12.0,9999.0,10.0,1.5,120,22,15,7,4,0.6818181818181818,17.248807761054035,5566.85,5066.85,1013.3700000000001,758.02,500.0,False,0,13,5090.434,542
cpi_nfp_fomc,False,5.0,20.0,16.0,9999.0,7.0,1.0,120,22,15,7,4,0.6818181818181818,17.248807761054035,5566.85,5066.85,1013.3700000000001,758.02,500.0,False,0,13,5090.434,544
cpi_nfp_fomc,False,5.0,20.0,16.0,9999.0,7.0,1.5,120,22,15,7,4,0.6818181818181818,17.248807761054035,5566.85,5066.85,1013.3700000000001,758.02,500.0,False,0,13,5090.434,546
cpi_nfp_fomc,False,5.0,20.0,16.0,9999.0,10.0,1.0,120,22,15,7,4,0.6818181818181818,17.248807761054035,5566.85,5066.85,1013.3700000000001,758.02,500.0,False,0,13,5090.434,548
cpi_nfp_fomc,False,5.0,20.0,16.0,9999.0,10.0,1.5,120,22,15,7,4,0.6818181818181818,17.248807761054035,5566.85,5066.85,1013.3700000000001,758.02,500.0,False,0,13,5090.434,550
cpi_nfp_fomc,False,8.0,20.0,8.0,9999.0,7.0,1.0,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,20,5083.048000000001,624
cpi_nfp_fomc,True,8.0,20.0,8.0,9999.0,7.0,1.0,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,13,5083.048000000001,625
cpi_nfp_fomc,False,8.0,20.0,8.0,9999.0,7.0,1.5,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,20,5083.048000000001,626
cpi_nfp_fomc,True,8.0,20.0,8.0,9999.0,7.0,1.5,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,13,5083.048000000001,627
cpi_nfp_fomc,False,8.0,20.0,8.0,9999.0,10.0,1.0,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,20,5083.048000000001,628
cpi_nfp_fomc,True,8.0,20.0,8.0,9999.0,10.0,1.0,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,13,5083.048000000001,629
cpi_nfp_fomc,False,8.0,20.0,8.0,9999.0,10.0,1.5,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,20,5083.048000000001,630
cpi_nfp_fomc,True,8.0,20.0,8.0,9999.0,10.0,1.5,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,13,5083.048000000001,631
cpi_nfp_fomc,False,8.0,20.0,12.0,9999.0,7.0,1.0,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,20,5083.048000000001,632
cpi_nfp_fomc,True,8.0,20.0,12.0,9999.0,7.0,1.0,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,13,5083.048000000001,633
cpi_nfp_fomc,False,8.0,20.0,12.0,9999.0,7.0,1.5,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,20,5083.048000000001,634
cpi_nfp_fomc,True,8.0,20.0,12.0,9999.0,7.0,1.5,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,13,5083.048000000001,635
cpi_nfp_fomc,False,8.0,20.0,12.0,9999.0,10.0,1.0,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,20,5083.048000000001,636
cpi_nfp_fomc,True,8.0,20.0,12.0,9999.0,10.0,1.0,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,13,5083.048000000001,637
cpi_nfp_fomc,False,8.0,20.0,12.0,9999.0,10.0,1.5,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,20,5083.048000000001,638
cpi_nfp_fomc,True,8.0,20.0,12.0,9999.0,10.0,1.5,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,13,5083.048000000001,639
cpi_nfp_fomc,False,8.0,20.0,16.0,9999.0,7.0,1.0,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,20,5083.048000000001,640
cpi_nfp_fomc,True,8.0,20.0,16.0,9999.0,7.0,1.0,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,13,5083.048000000001,641
cpi_nfp_fomc,False,8.0,20.0,16.0,9999.0,7.0,1.5,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,20,5083.048000000001,642
cpi_nfp_fomc,True,8.0,20.0,16.0,9999.0,7.0,1.5,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,13,5083.048000000001,643
cpi_nfp_fomc,False,8.0,20.0,16.0,9999.0,10.0,1.0,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,20,5083.048000000001,644
cpi_nfp_fomc,True,8.0,20.0,16.0,9999.0,10.0,1.0,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,13,5083.048000000001,645
cpi_nfp_fomc,False,8.0,20.0,16.0,9999.0,10.0,1.5,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,20,5083.048000000001,646
cpi_nfp_fomc,True,8.0,20.0,16.0,9999.0,10.0,1.5,120,16,12,4,2,0.75,14.982092985789,5359.080000000001,4859.080000000001,971.8160000000001,420.04,454.8500000000001,False,0,13,5083.048000000001,647
cpi_nfp_fomc_pce,False,10.0,15.0,12.0,9999.0,7.0,1.0,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,28,5032.466,248
cpi_nfp_fomc_pce,True,10.0,15.0,12.0,9999.0,7.0,1.0,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,21,5032.466,249
cpi_nfp_fomc_pce,False,10.0,15.0,12.0,9999.0,7.0,1.5,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,28,5032.466,250
cpi_nfp_fomc_pce,True,10.0,15.0,12.0,9999.0,7.0,1.5,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,21,5032.466,251
cpi_nfp_fomc_pce,False,10.0,15.0,12.0,9999.0,10.0,1.0,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,28,5032.466,252
cpi_nfp_fomc_pce,True,10.0,15.0,12.0,9999.0,10.0,1.0,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,21,5032.466,253
cpi_nfp_fomc_pce,False,10.0,15.0,12.0,9999.0,10.0,1.5,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,28,5032.466,254
cpi_nfp_fomc_pce,True,10.0,15.0,12.0,9999.0,10.0,1.5,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,21,5032.466,255
cpi_nfp_fomc_pce,False,10.0,15.0,16.0,9999.0,7.0,1.0,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,28,5032.466,256
cpi_nfp_fomc_pce,True,10.0,15.0,16.0,9999.0,7.0,1.0,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,21,5032.466,257
cpi_nfp_fomc_pce,False,10.0,15.0,16.0,9999.0,7.0,1.5,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,28,5032.466,258
cpi_nfp_fomc_pce,True,10.0,15.0,16.0,9999.0,7.0,1.5,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,21,5032.466,259
cpi_nfp_fomc_pce,False,10.0,15.0,16.0,9999.0,10.0,1.0,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,28,5032.466,260
cpi_nfp_fomc_pce,True,10.0,15.0,16.0,9999.0,10.0,1.0,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,21,5032.466,261
cpi_nfp_fomc_pce,False,10.0,15.0,16.0,9999.0,10.0,1.5,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,28,5032.466,262
cpi_nfp_fomc_pce,True,10.0,15.0,16.0,9999.0,10.0,1.5,120,19,13,6,2,0.6842105263157895,16.261787529207993,5203.530000000001,4703.530000000001,940.7060000000001,376.3299999999999,500.0,False,0,21,5032.466,263
cpi_nfp_fomc_pce,True,5.0,10.0,8.0,225.0,7.0,1.0,120,22,13,9,6,0.5909090909090909,24.424478968542182,5336.219999999999,4836.219999999999,967.2439999999998,572.53,392.36000000000007,False,1,14,5008.195999999999,9
cpi_nfp_fomc_pce,True,5.0,10.0,12.0,225.0,7.0,1.0,120,22,13,9,6,0.5909090909090909,24.424478968542182,5336.219999999999,4836.219999999999,967.2439999999998,572.53,392.36000000000007,False,2,14,5008.195999999999,33
cpi_nfp_fomc_pce,True,5.0,10.0,16.0,225.0,7.0,1.0,120,22,13,9,6,0.5909090909090909,24.424478968542182,5336.219999999999,4836.219999999999,967.2439999999998,572.53,392.36000000000007,False,2,14,5008.195999999999,57
cpi_nfp_fomc_pce,True,5.0,20.0,12.0,9999.0,7.0,1.0,120,24,15,9,5,0.625,17.095682620603796,5461.160000000001,4961.160000000001,992.2320000000001,750.8499999999999,500.0,False,0,14,4990.4800000000005,105
cpi_nfp_fomc_pce,True,5.0,20.0,12.0,9999.0,7.0,1.5,120,24,15,9,5,0.625,17.095682620603796,5461.160000000001,4961.160000000001,992.2320000000001,750.8499999999999,500.0,False,0,14,4990.4800000000005,107
cpi_nfp_fomc_pce,True,5.0,20.0,12.0,9999.0,10.0,1.0,120,24,15,9,5,0.625,17.095682620603796,5461.160000000001,4961.160000000001,992.2320000000001,750.8499999999999,500.0,False,0,14,4990.4800000000005,109
cpi_nfp_fomc_pce,True,5.0,20.0,12.0,9999.0,10.0,1.5,120,24,15,9,5,0.625,17.095682620603796,5461.160000000001,4961.160000000001,992.2320000000001,750.8499999999999,500.0,False,0,14,4990.4800000000005,111
cpi_nfp_fomc_pce,True,5.0,20.0,16.0,9999.0,7.0,1.0,120,24,15,9,5,0.625,17.095682620603796,5461.160000000001,4961.160000000001,992.2320000000001,750.8499999999999,500.0,False,0,14,4990.4800000000005,113
cpi_nfp_fomc_pce,True,5.0,20.0,16.0,9999.0,7.0,1.5,120,24,15,9,5,0.625,17.095682620603796,5461.160000000001,4961.160000000001,992.2320000000001,750.8499999999999,500.0,False,0,14,4990.4800000000005,115
cpi_nfp_fomc_pce,True,5.0,20.0,16.0,9999.0,10.0,1.0,120,24,15,9,5,0.625,17.095682620603796,5461.160000000001,4961.160000000001,992.2320000000001,750.8499999999999,500.0,False,0,14,4990.4800000000005,117
cpi_nfp_fomc_pce,True,5.0,20.0,16.0,9999.0,10.0,1.5,120,24,15,9,5,0.625,17.095682620603796,5461.160000000001,4961.160000000001,992.2320000000001,750.8499999999999,500.0,False,0,14,4990.4800000000005,119
cpi_nfp_fomc,False,12.0,10.0,8.0,9999.0,7.0,1.0,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,25,4975.0160000000005,720
cpi_nfp_fomc,True,12.0,10.0,8.0,9999.0,7.0,1.0,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,18,4975.0160000000005,721
cpi_nfp_fomc,False,12.0,10.0,8.0,9999.0,7.0,1.5,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,25,4975.0160000000005,722
cpi_nfp_fomc,True,12.0,10.0,8.0,9999.0,7.0,1.5,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,18,4975.0160000000005,723
cpi_nfp_fomc,False,12.0,10.0,8.0,9999.0,10.0,1.0,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,25,4975.0160000000005,724
cpi_nfp_fomc,True,12.0,10.0,8.0,9999.0,10.0,1.0,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,18,4975.0160000000005,725
cpi_nfp_fomc,False,12.0,10.0,8.0,9999.0,10.0,1.5,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,25,4975.0160000000005,726
cpi_nfp_fomc,True,12.0,10.0,8.0,9999.0,10.0,1.5,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,18,4975.0160000000005,727
cpi_nfp_fomc,False,12.0,10.0,12.0,9999.0,7.0,1.0,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,25,4975.0160000000005,728
cpi_nfp_fomc,True,12.0,10.0,12.0,9999.0,7.0,1.0,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,18,4975.0160000000005,729
cpi_nfp_fomc,False,12.0,10.0,12.0,9999.0,7.0,1.5,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,25,4975.0160000000005,730
cpi_nfp_fomc,True,12.0,10.0,12.0,9999.0,7.0,1.5,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,18,4975.0160000000005,731
cpi_nfp_fomc,False,12.0,10.0,12.0,9999.0,10.0,1.0,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,25,4975.0160000000005,732
cpi_nfp_fomc,True,12.0,10.0,12.0,9999.0,10.0,1.0,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,18,4975.0160000000005,733
cpi_nfp_fomc,False,12.0,10.0,12.0,9999.0,10.0,1.5,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,25,4975.0160000000005,734
cpi_nfp_fomc,True,12.0,10.0,12.0,9999.0,10.0,1.5,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,18,4975.0160000000005,735
cpi_nfp_fomc,False,12.0,10.0,16.0,9999.0,7.0,1.0,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,25,4975.0160000000005,736
cpi_nfp_fomc,True,12.0,10.0,16.0,9999.0,7.0,1.0,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,18,4975.0160000000005,737
cpi_nfp_fomc,False,12.0,10.0,16.0,9999.0,7.0,1.5,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,25,4975.0160000000005,738
cpi_nfp_fomc,True,12.0,10.0,16.0,9999.0,7.0,1.5,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,18,4975.0160000000005,739
cpi_nfp_fomc,False,12.0,10.0,16.0,9999.0,10.0,1.0,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,25,4975.0160000000005,740
cpi_nfp_fomc,True,12.0,10.0,16.0,9999.0,10.0,1.0,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,18,4975.0160000000005,741
cpi_nfp_fomc,False,12.0,10.0,16.0,9999.0,10.0,1.5,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,25,4975.0160000000005,742
cpi_nfp_fomc,True,12.0,10.0,16.0,9999.0,10.0,1.5,120,12,11,1,1,0.9166666666666666,17.920534671995405,5253.6,4753.6,950.7200000000001,248.23000000000002,500.0,False,0,18,4975.0160000000005,743
cpi_nfp_fomc_pce,False,8.0,20.0,12.0,9999.0,7.0,1.0,120,19,13,6,3,0.6842105263157895,14.581989972796462,5164.250000000001,4664.250000000001,932.8500000000001,420.04,454.8500000000001,False,0,27,4958.218000000001,200
cpi_nfp_fomc_pce,True,8.0,20.0,12.0,9999.0,7.0,1.0,120,19,13,6,3,0.6842105263157895,14.581989972796462,5164.250000000001,4664.250000000001,932.8500000000001,420.04,454.8500000000001,False,0,20,4958.218000000001,201
cpi_nfp_fomc_pce,False,8.0,20.0,12.0,9999.0,7.0,1.5,120,19,13,6,3,0.6842105263157895,14.581989972796462,5164.250000000001,4664.250000000001,932.8500000000001,420.04,454.8500000000001,False,0,27,4958.218000000001,202
cpi_nfp_fomc_pce,True,8.0,20.0,12.0,9999.0,7.0,1.5,120,19,13,6,3,0.6842105263157895,14.581989972796462,5164.250000000001,4664.250000000001,932.8500000000001,420.04,454.8500000000001,False,0,20,4958.218000000001,203
