symbol,event_filter,setup_candle_minutes_before,buffer_points,sl_extra_points,tp_r,be_at_r,trigger_window_minutes,max_hold_minutes,max_setup_range_points,entry_slippage_points,exit_slippage_points,same_bar_policy,events,trades,wins,losses,breakevens,win_rate,total_r,avg_r,profit_factor,max_drawdown_r,skipped,objective
XAUUSDm,tier1_pce,1,5.0,8.0,4.0,1.0,2,30,12.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.0936209684336962,0.10936209684336962,1.4780626050638086,2.0,2,2.193620968433696
XAUUSDm,tier1_pce,1,5.0,8.0,4.0,1.0,2,30,20.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.0936209684336962,0.10936209684336962,1.4780626050638086,2.0,2,2.193620968433696
XAUUSDm,tier1_pce,1,5.0,8.0,4.0,1.0,2,30,999.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.0936209684336962,0.10936209684336962,1.4780626050638086,2.0,2,2.193620968433696
XAUUSDm,tier1_pce,1,5.0,8.0,4.0,1.0,3,30,12.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.0936209684336962,0.10936209684336962,1.4780626050638086,2.0,2,2.193620968433696
XAUUSDm,tier1_pce,1,5.0,8.0,4.0,1.0,3,30,20.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.0936209684336962,0.10936209684336962,1.4780626050638086,2.0,2,2.193620968433696
XAUUSDm,tier1_pce,1,5.0,8.0,4.0,1.0,3,30,999.0,1.0,1.0,skip,12,10,2,3,5,0.2,1.0936209684336962,0.10936209684336962,1.4780626050638086,2.0,2,2.193620968433696
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,1,60,12.0,1.0,1.0,skip,12,8,1,1,6,0.125,1.0,0.125,2.0,1.0,4,2.1500000000000004
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,1,60,20.0,1.0,1.0,skip,12,8,1,1,6,0.125,1.0,0.125,2.0,1.0,4,2.1500000000000004
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,1,60,999.0,1.0,1.0,skip,12,8,1,1,6,0.125,1.0,0.125,2.0,1.0,4,2.1500000000000004
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,1,60,12.0,1.0,1.0,skip,12,8,1,1,6,0.125,1.0,0.125,2.0,1.0,4,2.1500000000000004
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,1,60,20.0,1.0,1.0,skip,12,8,1,1,6,0.125,1.0,0.125,2.0,1.0,4,2.1500000000000004
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,1,60,999.0,1.0,1.0,skip,12,8,1,1,6,0.125,1.0,0.125,2.0,1.0,4,2.1500000000000004
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,2,30,12.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.2344573602309967,0.1371619289145552,1.5307903063791812,2.0,1,2.134457360230997
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,2,30,20.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.2344573602309967,0.1371619289145552,1.5307903063791812,2.0,1,2.134457360230997
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,2,30,999.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.2344573602309967,0.1371619289145552,1.5307903063791812,2.0,1,2.134457360230997
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,3,30,12.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.2344573602309967,0.1371619289145552,1.5307903063791812,2.0,1,2.134457360230997
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,3,30,20.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.2344573602309967,0.1371619289145552,1.5307903063791812,2.0,1,2.134457360230997
XAUUSDm,tier1,1,5.0,6.0,3.0,1.0,3,30,999.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.2344573602309967,0.1371619289145552,1.5307903063791812,2.0,1,2.134457360230997
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,2,60,12.0,1.0,1.0,skip,12,10,2,2,6,0.2,1.020171899666767,0.1020171899666767,1.5100859498333836,2.0,2,2.120171899666767
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,2,60,20.0,1.0,1.0,skip,12,10,2,2,6,0.2,1.020171899666767,0.1020171899666767,1.5100859498333836,2.0,2,2.120171899666767
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,2,60,999.0,1.0,1.0,skip,12,10,2,2,6,0.2,1.020171899666767,0.1020171899666767,1.5100859498333836,2.0,2,2.120171899666767
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,3,60,12.0,1.0,1.0,skip,12,10,2,2,6,0.2,1.020171899666767,0.1020171899666767,1.5100859498333836,2.0,2,2.120171899666767
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,3,60,20.0,1.0,1.0,skip,12,10,2,2,6,0.2,1.020171899666767,0.1020171899666767,1.5100859498333836,2.0,2,2.120171899666767
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,3,60,999.0,1.0,1.0,skip,12,10,2,2,6,0.2,1.020171899666767,0.1020171899666767,1.5100859498333836,2.0,2,2.120171899666767
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,2,30,12.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.2087449923197833,0.1343049991466426,1.5283876192624986,2.0,1,2.1087449923197834
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,2,30,20.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.2087449923197833,0.1343049991466426,1.5283876192624986,2.0,1,2.1087449923197834
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,2,30,999.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.2087449923197833,0.1343049991466426,1.5283876192624986,2.0,1,2.1087449923197834
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,3,30,12.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.2087449923197833,0.1343049991466426,1.5283876192624986,2.0,1,2.1087449923197834
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,3,30,20.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.2087449923197833,0.1343049991466426,1.5283876192624986,2.0,1,2.1087449923197834
XAUUSDm,tier1,1,5.0,8.0,3.0,1.0,3,30,999.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.2087449923197833,0.1343049991466426,1.5283876192624986,2.0,1,2.1087449923197834
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,2,60,12.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.1552671654638662,0.12836301838487402,1.577633582731933,2.0,1,2.0552671654638663
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,2,60,20.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.1552671654638662,0.12836301838487402,1.577633582731933,2.0,1,2.0552671654638663
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,2,60,999.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.1552671654638662,0.12836301838487402,1.577633582731933,2.0,1,2.0552671654638663
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,3,60,12.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.1552671654638662,0.12836301838487402,1.577633582731933,2.0,1,2.0552671654638663
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,3,60,20.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.1552671654638662,0.12836301838487402,1.577633582731933,2.0,1,2.0552671654638663
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,3,60,999.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.1552671654638662,0.12836301838487402,1.577633582731933,2.0,1,2.0552671654638663
XAUUSDm,tier1,1,5.0,8.0,4.0,1.0,2,30,12.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.0936209684336962,0.12151344093707735,1.4780626050638086,2.0,1,1.9936209684336963
XAUUSDm,tier1,1,5.0,8.0,4.0,1.0,2,30,20.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.0936209684336962,0.12151344093707735,1.4780626050638086,2.0,1,1.9936209684336963
XAUUSDm,tier1,1,5.0,8.0,4.0,1.0,2,30,999.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.0936209684336962,0.12151344093707735,1.4780626050638086,2.0,1,1.9936209684336963
XAUUSDm,tier1,1,5.0,8.0,4.0,1.0,3,30,12.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.0936209684336962,0.12151344093707735,1.4780626050638086,2.0,1,1.9936209684336963
XAUUSDm,tier1,1,5.0,8.0,4.0,1.0,3,30,20.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.0936209684336962,0.12151344093707735,1.4780626050638086,2.0,1,1.9936209684336963
XAUUSDm,tier1,1,5.0,8.0,4.0,1.0,3,30,999.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,1.0936209684336962,0.12151344093707735,1.4780626050638086,2.0,1,1.9936209684336963
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,1,60,12.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.0,0.14285714285714285,2.0,1.0,3,1.9500000000000002
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,1,60,20.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.0,0.14285714285714285,2.0,1.0,3,1.9500000000000002
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,1,60,999.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.0,0.14285714285714285,2.0,1.0,3,1.9500000000000002
XAUUSDm,tier1,1,5.0,8.0,2.0,1.0,1,60,12.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.0,0.14285714285714285,2.0,1.0,3,1.9500000000000002
XAUUSDm,tier1,1,5.0,8.0,2.0,1.0,1,60,20.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.0,0.14285714285714285,2.0,1.0,3,1.9500000000000002
XAUUSDm,tier1,1,5.0,8.0,2.0,1.0,1,60,999.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.0,0.14285714285714285,2.0,1.0,3,1.9500000000000002
XAUUSDm,tier1,1,5.0,10.0,2.0,1.0,1,60,12.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.0,0.14285714285714285,2.0,1.0,3,1.9500000000000002
XAUUSDm,tier1,1,5.0,10.0,2.0,1.0,1,60,20.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.0,0.14285714285714285,2.0,1.0,3,1.9500000000000002
XAUUSDm,tier1,1,5.0,10.0,2.0,1.0,1,60,999.0,1.0,1.0,skip,10,7,1,1,5,0.14285714285714285,1.0,0.14285714285714285,2.0,1.0,3,1.9500000000000002
XAUUSDm,tier1,1,5.0,8.0,2.0,1.0,2,60,12.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.020171899666767,0.11335243329630745,1.5100859498333836,2.0,1,1.9201718996667672
XAUUSDm,tier1,1,5.0,8.0,2.0,1.0,2,60,20.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.020171899666767,0.11335243329630745,1.5100859498333836,2.0,1,1.9201718996667672
XAUUSDm,tier1,1,5.0,8.0,2.0,1.0,2,60,999.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.020171899666767,0.11335243329630745,1.5100859498333836,2.0,1,1.9201718996667672
XAUUSDm,tier1,1,5.0,8.0,2.0,1.0,3,60,12.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.020171899666767,0.11335243329630745,1.5100859498333836,2.0,1,1.9201718996667672
XAUUSDm,tier1,1,5.0,8.0,2.0,1.0,3,60,20.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.020171899666767,0.11335243329630745,1.5100859498333836,2.0,1,1.9201718996667672
XAUUSDm,tier1,1,5.0,8.0,2.0,1.0,3,60,999.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,1.020171899666767,0.11335243329630745,1.5100859498333836,2.0,1,1.9201718996667672
XAUUSDm,inflation_jobs,1,5.0,10.0,3.0,1.0,2,60,12.0,1.0,1.0,skip,13,9,2,4,3,0.2222222222222222,1.442257603215044,0.16025084480167157,1.4872410713757505,2.960049322489902,4,1.910235408094588
XAUUSDm,inflation_jobs,1,5.0,10.0,3.0,1.0,2,60,20.0,1.0,1.0,skip,13,9,2,4,3,0.2222222222222222,1.442257603215044,0.16025084480167157,1.4872410713757505,2.960049322489902,4,1.910235408094588
XAUUSDm,inflation_jobs,1,5.0,10.0,3.0,1.0,2,60,999.0,1.0,1.0,skip,13,9,2,4,3,0.2222222222222222,1.442257603215044,0.16025084480167157,1.4872410713757505,2.960049322489902,4,1.910235408094588
XAUUSDm,inflation_jobs,1,5.0,10.0,4.0,1.0,2,60,12.0,1.0,1.0,skip,13,9,2,4,3,0.2222222222222222,1.442257603215044,0.16025084480167157,1.4872410713757505,2.960049322489902,4,1.910235408094588
XAUUSDm,inflation_jobs,1,5.0,10.0,4.0,1.0,2,60,20.0,1.0,1.0,skip,13,9,2,4,3,0.2222222222222222,1.442257603215044,0.16025084480167157,1.4872410713757505,2.960049322489902,4,1.910235408094588
XAUUSDm,inflation_jobs,1,5.0,10.0,4.0,1.0,2,60,999.0,1.0,1.0,skip,13,9,2,4,3,0.2222222222222222,1.442257603215044,0.16025084480167157,1.4872410713757505,2.960049322489902,4,1.910235408094588
XAUUSDm,inflation_jobs,1,5.0,8.0,4.0,1.0,1,60,12.0,1.0,1.0,skip,13,8,1,3,4,0.125,1.1786106205095446,0.14732632756369307,1.5700064321408793,2.067714597680621,5,1.8481390515532652
XAUUSDm,inflation_jobs,1,5.0,8.0,4.0,1.0,1,60,20.0,1.0,1.0,skip,13,8,1,3,4,0.125,1.1786106205095446,0.14732632756369307,1.5700064321408793,2.067714597680621,5,1.8481390515532652
XAUUSDm,inflation_jobs,1,5.0,8.0,4.0,1.0,1,60,999.0,1.0,1.0,skip,13,8,1,3,4,0.125,1.1786106205095446,0.14732632756369307,1.5700064321408793,2.067714597680621,5,1.8481390515532652
XAUUSDm,tier1,1,5.0,10.0,2.0,1.0,2,60,12.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,0.9133643930273085,0.10148493255858984,1.4566821965136543,2.0,1,1.8133643930273085
XAUUSDm,tier1,1,5.0,10.0,2.0,1.0,2,60,20.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,0.9133643930273085,0.10148493255858984,1.4566821965136543,2.0,1,1.8133643930273085
XAUUSDm,tier1,1,5.0,10.0,2.0,1.0,2,60,999.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,0.9133643930273085,0.10148493255858984,1.4566821965136543,2.0,1,1.8133643930273085
XAUUSDm,tier1,1,5.0,10.0,2.0,1.0,3,60,12.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,0.9133643930273085,0.10148493255858984,1.4566821965136543,2.0,1,1.8133643930273085
XAUUSDm,tier1,1,5.0,10.0,2.0,1.0,3,60,20.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,0.9133643930273085,0.10148493255858984,1.4566821965136543,2.0,1,1.8133643930273085
XAUUSDm,tier1,1,5.0,10.0,2.0,1.0,3,60,999.0,1.0,1.0,skip,10,9,2,2,5,0.2222222222222222,0.9133643930273085,0.10148493255858984,1.4566821965136543,2.0,1,1.8133643930273085
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,2,30,12.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.7758156158577612,0.08620173509530679,1.3436615816749178,2.0,1,1.6758156158577613
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,2,30,20.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.7758156158577612,0.08620173509530679,1.3436615816749178,2.0,1,1.6758156158577613
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,2,30,999.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.7758156158577612,0.08620173509530679,1.3436615816749178,2.0,1,1.6758156158577613
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,3,30,12.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.7758156158577612,0.08620173509530679,1.3436615816749178,2.0,1,1.6758156158577613
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,3,30,20.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.7758156158577612,0.08620173509530679,1.3436615816749178,2.0,1,1.6758156158577613
XAUUSDm,tier1,1,5.0,10.0,3.0,1.0,3,30,999.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.7758156158577612,0.08620173509530679,1.3436615816749178,2.0,1,1.6758156158577613
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,2,30,12.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.7758156158577612,0.08620173509530679,1.3436615816749178,2.0,1,1.6758156158577613
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,2,30,20.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.7758156158577612,0.08620173509530679,1.3436615816749178,2.0,1,1.6758156158577613
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,2,30,999.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.7758156158577612,0.08620173509530679,1.3436615816749178,2.0,1,1.6758156158577613
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,3,30,12.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.7758156158577612,0.08620173509530679,1.3436615816749178,2.0,1,1.6758156158577613
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,3,30,20.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.7758156158577612,0.08620173509530679,1.3436615816749178,2.0,1,1.6758156158577613
XAUUSDm,tier1,1,5.0,10.0,4.0,1.0,3,30,999.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.7758156158577612,0.08620173509530679,1.3436615816749178,2.0,1,1.6758156158577613
XAUUSDm,inflation_jobs,1,5.0,10.0,2.0,1.0,2,30,12.0,1.0,1.0,skip,13,9,3,3,3,0.3333333333333333,0.9620730660186556,0.10689700733540618,1.3802990412062748,2.529780414294618,4,1.6236718795860776
XAUUSDm,inflation_jobs,1,5.0,10.0,2.0,1.0,2,30,20.0,1.0,1.0,skip,13,9,3,3,3,0.3333333333333333,0.9620730660186556,0.10689700733540618,1.3802990412062748,2.529780414294618,4,1.6236718795860776
XAUUSDm,inflation_jobs,1,5.0,10.0,2.0,1.0,2,30,999.0,1.0,1.0,skip,13,9,3,3,3,0.3333333333333333,0.9620730660186556,0.10689700733540618,1.3802990412062748,2.529780414294618,4,1.6236718795860776
XAUUSDm,inflation_jobs,1,5.0,6.0,4.0,1.0,1,60,12.0,1.0,1.0,skip,13,8,1,3,4,0.125,1.1407974446307623,0.14259968057884528,1.4514986198062707,2.526690879188637,5,1.6037865489958758
XAUUSDm,inflation_jobs,1,5.0,6.0,4.0,1.0,1,60,20.0,1.0,1.0,skip,13,8,1,3,4,0.125,1.1407974446307623,0.14259968057884528,1.4514986198062707,2.526690879188637,5,1.6037865489958758
XAUUSDm,inflation_jobs,1,5.0,6.0,4.0,1.0,1,60,999.0,1.0,1.0,skip,13,8,1,3,4,0.125,1.1407974446307623,0.14259968057884528,1.4514986198062707,2.526690879188637,5,1.6037865489958758
XAUUSDm,inflation_jobs,1,5.0,8.0,3.0,1.0,1,60,12.0,1.0,1.0,skip,13,8,1,3,4,0.125,0.932285402319379,0.11653567528992237,1.4508772165003498,2.067714597680621,5,1.6018138333630996
XAUUSDm,inflation_jobs,1,5.0,8.0,3.0,1.0,1,60,20.0,1.0,1.0,skip,13,8,1,3,4,0.125,0.932285402319379,0.11653567528992237,1.4508772165003498,2.067714597680621,5,1.6018138333630996
XAUUSDm,inflation_jobs,1,5.0,8.0,3.0,1.0,1,60,999.0,1.0,1.0,skip,13,8,1,3,4,0.125,0.932285402319379,0.11653567528992237,1.4508772165003498,2.067714597680621,5,1.6018138333630996
XAUUSDm,inflation_jobs,1,5.0,8.0,2.0,1.0,1,30,12.0,1.0,1.0,skip,13,8,2,2,4,0.25,0.5365078095268031,0.06706347619085039,1.3383129440399315,1.5858329365709347,5,1.4228829880698826
XAUUSDm,inflation_jobs,1,5.0,8.0,2.0,1.0,1,30,20.0,1.0,1.0,skip,13,8,2,2,4,0.25,0.5365078095268031,0.06706347619085039,1.3383129440399315,1.5858329365709347,5,1.4228829880698826
XAUUSDm,inflation_jobs,1,5.0,8.0,2.0,1.0,1,30,999.0,1.0,1.0,skip,13,8,2,2,4,0.25,0.5365078095268031,0.06706347619085039,1.3383129440399315,1.5858329365709347,5,1.4228829880698826
XAUUSDm,inflation_jobs,1,5.0,10.0,3.0,1.0,3,30,12.0,1.0,1.0,skip,13,10,3,4,3,0.3,0.5497842320672732,0.05497842320672732,1.1557559302671638,2.529780414294618,3,1.4113830456346952
XAUUSDm,inflation_jobs,1,5.0,10.0,3.0,1.0,3,30,20.0,1.0,1.0,skip,13,10,3,4,3,0.3,0.5497842320672732,0.05497842320672732,1.1557559302671638,2.529780414294618,3,1.4113830456346952
XAUUSDm,inflation_jobs,1,5.0,10.0,3.0,1.0,3,30,999.0,1.0,1.0,skip,13,10,3,4,3,0.3,0.5497842320672732,0.05497842320672732,1.1557559302671638,2.529780414294618,3,1.4113830456346952
XAUUSDm,inflation_jobs,1,5.0,10.0,4.0,1.0,3,30,12.0,1.0,1.0,skip,13,10,3,4,3,0.3,0.5497842320672732,0.05497842320672732,1.1557559302671638,2.529780414294618,3,1.4113830456346952
XAUUSDm,inflation_jobs,1,5.0,10.0,4.0,1.0,3,30,20.0,1.0,1.0,skip,13,10,3,4,3,0.3,0.5497842320672732,0.05497842320672732,1.1557559302671638,2.529780414294618,3,1.4113830456346952
XAUUSDm,inflation_jobs,1,5.0,10.0,4.0,1.0,3,30,999.0,1.0,1.0,skip,13,10,3,4,3,0.3,0.5497842320672732,0.05497842320672732,1.1557559302671638,2.529780414294618,3,1.4113830456346952
XAUUSDm,inflation_jobs,1,5.0,6.0,4.0,1.0,2,30,12.0,1.0,1.0,skip,13,9,2,3,4,0.2222222222222222,0.743104159492699,0.08256712883252211,1.2798727630994873,2.6551499733775286,4,1.3482866714728112
XAUUSDm,inflation_jobs,1,5.0,6.0,4.0,1.0,2,30,20.0,1.0,1.0,skip,13,9,2,3,4,0.2222222222222222,0.743104159492699,0.08256712883252211,1.2798727630994873,2.6551499733775286,4,1.3482866714728112
XAUUSDm,inflation_jobs,1,5.0,6.0,4.0,1.0,2,30,999.0,1.0,1.0,skip,13,9,2,3,4,0.2222222222222222,0.743104159492699,0.08256712883252211,1.2798727630994873,2.6551499733775286,4,1.3482866714728112
XAUUSDm,inflation_jobs,1,5.0,6.0,2.0,1.0,1,30,12.0,1.0,1.0,skip,13,8,2,2,4,0.25,0.48395781802929455,0.06049472725366182,1.292395145946637,1.6551499733775283,5,1.339140330009407
XAUUSDm,inflation_jobs,1,5.0,6.0,2.0,1.0,1,30,20.0,1.0,1.0,skip,13,8,2,2,4,0.25,0.48395781802929455,0.06049472725366182,1.292395145946637,1.6551499733775283,5,1.339140330009407
XAUUSDm,inflation_jobs,1,5.0,6.0,2.0,1.0,1,30,999.0,1.0,1.0,skip,13,8,2,2,4,0.25,0.48395781802929455,0.06049472725366182,1.292395145946637,1.6551499733775283,5,1.339140330009407
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,2,30,12.0,1.0,1.0,skip,12,10,2,3,5,0.2,0.23445736023099678,0.023445736023099677,1.1008116586923484,2.0,2,1.3344573602309968
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,2,30,20.0,1.0,1.0,skip,12,10,2,3,5,0.2,0.23445736023099678,0.023445736023099677,1.1008116586923484,2.0,2,1.3344573602309968
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,2,30,999.0,1.0,1.0,skip,12,10,2,3,5,0.2,0.23445736023099678,0.023445736023099677,1.1008116586923484,2.0,2,1.3344573602309968
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,3,30,12.0,1.0,1.0,skip,12,10,2,3,5,0.2,0.23445736023099678,0.023445736023099677,1.1008116586923484,2.0,2,1.3344573602309968
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,3,30,20.0,1.0,1.0,skip,12,10,2,3,5,0.2,0.23445736023099678,0.023445736023099677,1.1008116586923484,2.0,2,1.3344573602309968
XAUUSDm,tier1_pce,1,5.0,6.0,2.0,1.0,3,30,999.0,1.0,1.0,skip,12,10,2,3,5,0.2,0.23445736023099678,0.023445736023099677,1.1008116586923484,2.0,2,1.3344573602309968
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,2,30,12.0,1.0,1.0,skip,12,10,2,3,5,0.2,0.20874499231978322,0.020874499231978323,1.0912502390708052,2.0,2,1.3087449923197831
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,2,30,20.0,1.0,1.0,skip,12,10,2,3,5,0.2,0.20874499231978322,0.020874499231978323,1.0912502390708052,2.0,2,1.3087449923197831
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,2,30,999.0,1.0,1.0,skip,12,10,2,3,5,0.2,0.20874499231978322,0.020874499231978323,1.0912502390708052,2.0,2,1.3087449923197831
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,3,30,12.0,1.0,1.0,skip,12,10,2,3,5,0.2,0.20874499231978322,0.020874499231978323,1.0912502390708052,2.0,2,1.3087449923197831
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,3,30,20.0,1.0,1.0,skip,12,10,2,3,5,0.2,0.20874499231978322,0.020874499231978323,1.0912502390708052,2.0,2,1.3087449923197831
XAUUSDm,tier1_pce,1,5.0,8.0,2.0,1.0,3,30,999.0,1.0,1.0,skip,12,10,2,3,5,0.2,0.20874499231978322,0.020874499231978323,1.0912502390708052,2.0,2,1.3087449923197831
XAUUSDm,inflation_jobs,1,5.0,8.0,3.0,1.0,2,30,12.0,1.0,1.0,skip,13,9,2,3,4,0.2222222222222222,0.5365078095268031,0.059611978836311454,1.2074796874690075,2.5858329365709345,4,1.1728829880698828
XAUUSDm,inflation_jobs,1,5.0,8.0,3.0,1.0,2,30,20.0,1.0,1.0,skip,13,9,2,3,4,0.2222222222222222,0.5365078095268031,0.059611978836311454,1.2074796874690075,2.5858329365709345,4,1.1728829880698828
XAUUSDm,inflation_jobs,1,5.0,8.0,3.0,1.0,2,30,999.0,1.0,1.0,skip,13,9,2,3,4,0.2222222222222222,0.5365078095268031,0.059611978836311454,1.2074796874690075,2.5858329365709345,4,1.1728829880698828
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,2,30,12.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.23445736023099678,0.026050817803444086,1.1008116586923484,2.0,1,1.1344573602309969
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,2,30,20.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.23445736023099678,0.026050817803444086,1.1008116586923484,2.0,1,1.1344573602309969
XAUUSDm,tier1,1,5.0,6.0,2.0,1.0,2,30,999.0,1.0,1.0,skip,10,9,2,3,4,0.2222222222222222,0.23445736023099678,0.026050817803444086,1.1008116586923484,2.0,1,1.1344573602309969
