bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,setup_score,spread_r,spread_points,atr,reason,balance_before,risk_amount,pnl,balance_after
Grid,GBPUSD,M15,2025-10,2025-10-10 02:00:00,2025-10-10 02:15:00,SELL,1.33082,1.331559,1.329786,1.33082,trail_stop,0.3646,74,0.1354,10.0,0.000547,Range grid sell at upper Bollinger band.,10.3,0.51,0.19,10.49
Grid,GBPUSD,M15,2025-10,2025-10-10 02:15:00,2025-10-10 06:15:00,SELL,1.33088,1.331631,1.329828,1.33088,trail_stop,0.3669,75,0.1331,10.0,0.000556,Range grid sell at upper Bollinger band.,10.49,0.52,0.19,10.68
MeanReversion,XAUUSD,M15,2025-10,2025-10-10 03:30:00,2025-10-10 04:00:00,BUY,3964.74,3954.854286,3984.511429,3954.854286,loss,-1.1618,74,0.1618,160.0,7.908571,Oversold RSI plus lower Bollinger extension.,10.68,0.53,-0.62,10.06
Trend,US30,H1,2025-10,2025-10-10 14:00:00,2025-10-10 14:00:00,SELL,46261.1,46386.725,45884.225,46386.725,loss,-1.0056,90,0.0056,7.0,83.75,EMA trend aligned with ADX breakdown.,10.06,0.5,-0.51,9.55
Trend,US30,H1,2025-10,2025-10-10 15:00:00,2025-10-10 15:00:00,SELL,45887.7,46064.046429,45358.660714,46064.046429,loss,-1.004,91,0.004,7.0,117.564286,EMA trend aligned with ADX breakdown.,9.55,0.48,-0.48,9.07
DCA,BTCUSD,H4,2025-10,2025-10-10 16:00:00,2025-10-10 20:00:00,BUY,116671.93,112347.922,124455.1444,112347.922,loss,-1.0042,86,0.0042,1800.0,1801.67,Trend-up dip accumulation entry.,9.07,0.45,-0.46,8.62
Trend,US30,H1,2025-10,2025-10-10 18:00:00,2025-10-12 22:00:00,SELL,45696.6,45922.296429,45019.510714,45470.903571,trail_stop,0.9969,91,0.0031,7.0,150.464286,EMA trend aligned with ADX breakdown.,8.62,0.43,0.43,9.05
Trend,BTCUSD,H1,2025-10,2025-10-10 20:00:00,2025-10-10 20:00:00,SELL,114275.42,116013.430357,109061.388929,116013.430357,loss,-1.0104,90,0.0104,1800.0,1158.673571,EMA trend aligned with ADX breakdown.,9.05,0.45,-0.46,8.59
DCA,BTCUSD,H4,2025-10,2025-10-11 00:00:00,2025-10-17 04:00:00,BUY,112410.33,106011.266571,123928.644171,106011.266571,loss,-1.0042,86,0.0042,2700.0,2666.276429,Trend-up dip accumulation entry.,8.59,0.43,-0.43,8.16
Trend,XAUUSD,H1,2025-10,2025-10-13 13:00:00,2025-10-13 19:00:00,BUY,4093.982,4071.364893,4161.833321,4093.982,trail_stop,0.4293,84,0.0707,160.0,15.078071,EMA trend aligned with ADX breakout.,8.16,0.41,0.18,8.33
Grid,GBPUSD,M15,2025-10,2025-10-14 01:00:00,2025-10-14 01:15:00,SELL,1.33435,1.335086,1.33332,1.33435,trail_stop,0.3641,74,0.1359,10.0,0.000545,Range grid sell at upper Bollinger band.,8.33,0.42,0.15,8.49
Grid,GBPUSD,M15,2025-10,2025-10-14 01:15:00,2025-10-14 04:45:00,SELL,1.33444,1.335206,1.333368,1.335206,loss,-1.1306,75,0.1306,10.0,0.000567,Range grid sell at upper Bollinger band.,8.49,0.42,-0.48,8.01
Trend,BTCUSD,H1,2025-10,2025-10-16 15:00:00,2025-10-16 15:00:00,SELL,108577.49,110135.533571,103903.359286,110135.533571,loss,-1.0116,90,0.0116,1800.0,1038.695714,EMA trend aligned with ADX breakdown.,8.01,0.4,-0.4,7.6
Trend,US30,H1,2025-10,2025-10-16 16:00:00,2025-10-16 17:00:00,SELL,46189.7,46372.528571,45641.214286,46189.7,trail_stop,0.4962,91,0.0038,7.0,121.885714,EMA trend aligned with ADX breakdown.,7.6,0.38,0.19,7.79
Grid,GBPUSD,M15,2025-10,2025-10-17 05:00:00,2025-10-17 05:45:00,SELL,1.34578,1.346533,1.344726,1.346533,loss,-1.1328,75,0.1328,10.0,0.000558,Range grid sell at upper Bollinger band.,7.79,0.39,-0.44,7.35
MeanReversion,GBPUSD,M15,2025-10,2025-10-17 05:00:00,2025-10-17 05:45:00,SELL,1.34578,1.346477,1.344385,1.346477,loss,-1.1434,76,0.1434,10.0,0.000558,Overbought RSI plus upper Bollinger extension.,7.35,0.37,-0.42,6.93
MeanReversion,GBPUSD,M15,2025-10,2025-10-17 05:45:00,2025-10-17 06:00:00,SELL,1.34683,1.347519,1.345451,1.34683,trail_stop,0.3549,75,0.1451,10.0,0.000551,Overbought RSI plus upper Bollinger extension.,6.93,0.35,0.12,7.05
Grid,AUDUSD,M15,2025-10,2025-10-20 01:00:00,2025-10-20 02:15:00,SELL,0.65119,0.651865,0.650245,0.65119,trail_stop,0.3667,75,0.1333,9.0,0.0005,Range grid sell at upper Bollinger band.,7.05,0.35,0.13,7.18
MeanReversion,AUDUSD,M15,2025-10,2025-10-20 01:00:00,2025-10-20 01:15:00,SELL,0.65119,0.651815,0.64994,0.65119,trail_stop,0.356,76,0.144,9.0,0.0005,Overbought RSI plus upper Bollinger extension.,7.18,0.36,0.13,7.31
MeanReversion,XAUUSD,M15,2025-10,2025-10-20 05:45:00,2025-10-20 06:00:00,BUY,4239.968,4228.515232,4262.873536,4239.968,trail_stop,0.3603,76,0.1397,160.0,9.162214,Oversold RSI plus lower Bollinger extension.,7.31,0.37,0.13,7.44
Trend,XAUUSD,H1,2025-10,2025-10-20 12:00:00,2025-10-20 12:00:00,BUY,4323.592,4287.126357,4432.988929,4287.126357,loss,-1.0439,87,0.0439,160.0,24.310429,EMA trend aligned with ADX breakout.,7.44,0.37,-0.39,7.05
Trend,XAUUSD,H1,2025-10,2025-10-20 18:00:00,2025-10-21 05:00:00,BUY,4359.427,4323.34075,4467.68575,4323.34075,loss,-1.0443,87,0.0443,160.0,24.0575,EMA trend aligned with ADX breakout.,7.05,0.35,-0.37,6.68
Trend,US30,H1,2025-10,2025-10-21 13:00:00,2025-10-21 13:00:00,BUY,46817.7,46745.089286,47035.532143,46745.089286,loss,-1.0096,90,0.0096,7.0,48.407143,EMA trend aligned with ADX breakout.,6.68,0.33,-0.34,6.35
Trend,US30,H1,2025-10,2025-10-21 14:00:00,2025-10-21 14:00:00,BUY,47086.4,46984.442857,47392.271429,46984.442857,loss,-1.0069,90,0.0069,7.0,67.971429,EMA trend aligned with ADX breakout.,6.35,0.32,-0.32,6.03
Grid,GBPUSD,M15,2025-10,2025-10-22 02:00:00,2025-10-22 02:15:00,SELL,1.33785,1.338475,1.336975,1.33785,trail_stop,0.34,72,0.16,10.0,0.000463,Range grid sell at upper Bollinger band.,6.03,0.3,0.1,6.13
Grid,AUDUSD,M15,2025-10,2025-10-22 04:00:00,2025-10-22 05:30:00,SELL,0.64986,0.650447,0.649038,0.650447,loss,-1.1533,73,0.1533,9.0,0.000435,Range grid sell at upper Bollinger band.,6.13,0.31,-0.35,5.78
MeanReversion,XAUUSD,M15,2025-10,2025-10-23 05:45:00,2025-10-23 06:00:00,SELL,4110.266,4120.737875,4089.32225,4110.266,trail_stop,0.3472,75,0.1528,160.0,8.3775,Overbought RSI plus upper Bollinger extension.,5.78,0.29,0.1,5.88
MeanReversion,XAUUSD,M15,2025-10,2025-10-23 06:00:00,2025-10-23 06:15:00,SELL,4130.0,4142.194554,4105.610893,4130.0,trail_stop,0.3688,77,0.1312,160.0,9.755643,Overbought RSI plus upper Bollinger extension.,5.88,0.29,0.11,5.98
Trend,US30,H1,2025-10,2025-10-23 17:00:00,2025-10-24 13:00:00,BUY,46816.8,46663.189286,47277.632143,46970.410714,trail_stop,0.9876,90,0.0124,19.0,102.407143,EMA trend aligned with ADX breakout.,5.98,0.3,0.3,6.28
Trend,US30,H1,2025-10,2025-10-24 13:00:00,2025-10-24 13:00:00,BUY,47176.5,47067.835714,47502.492857,47067.835714,loss,-1.011,90,0.011,12.0,72.442857,EMA trend aligned with ADX breakout.,6.28,0.31,-0.32,5.96
Trend,US30,H1,2025-10,2025-10-24 15:00:00,2025-10-24 15:00:00,BUY,47323.6,47185.460714,47738.017857,47185.460714,loss,-1.0138,90,0.0138,19.0,92.092857,EMA trend aligned with ADX breakout.,5.96,0.3,-0.3,5.66
Trend,BTCUSD,H1,2025-10,2025-10-25 12:00:00,2025-10-25 15:00:00,BUY,111913.01,111412.975357,113413.113929,111412.975357,loss,-1.036,87,0.036,1800.0,333.356429,EMA trend aligned with ADX breakout.,5.66,0.28,-0.29,5.37
Trend,BTCUSD,H1,2025-10,2025-10-26 12:00:00,2025-10-26 21:00:00,BUY,113582.04,112996.8075,115337.7375,112996.8075,loss,-1.0308,88,0.0308,1800.0,390.155,EMA trend aligned with ADX breakout.,5.37,0.27,-0.28,5.09
DCA,XAUUSD,H4,2025-10,2025-10-27 08:00:00,2025-10-28 04:00:00,BUY,4023.923,3925.281457,4201.477777,3925.281457,loss,-1.0162,84,0.0162,160.0,41.100643,Trend-up dip accumulation entry.,5.09,0.25,-0.26,4.83
Trend,XAUUSD,H1,2025-10,2025-10-27 14:00:00,2025-10-27 14:00:00,SELL,3987.927,4022.9265,3882.9285,4022.9265,loss,-1.0457,86,0.0457,160.0,23.333,EMA trend aligned with ADX breakdown.,4.83,0.24,-0.25,4.58
Trend,US30,H1,2025-10,2025-10-27 20:00:00,2025-10-28 13:00:00,BUY,47624.2,47514.367857,47953.696429,47953.696429,win,1.9827,89,0.0173,19.0,73.221429,EMA trend aligned with ADX breakout.,4.58,0.23,0.45,5.03
DCA,XAUUSD,H4,2025-10,2025-10-28 04:00:00,2025-11-04 12:00:00,BUY,3932.432,3821.951771,4131.296411,3932.432,trail_stop,0.4855,85,0.0145,160.0,46.033429,Trend-up dip accumulation entry.,5.03,0.25,0.12,5.16
Grid,AUDUSD,M15,2025-10,2025-10-28 04:00:00,2025-10-28 05:30:00,SELL,0.65635,0.656936,0.655529,0.655529,win,1.2465,73,0.1535,9.0,0.000434,Range grid sell at upper Bollinger band.,5.16,0.26,0.32,5.48
Trend,GBPJPY,H1,2025-10,2025-10-29 13:00:00,2025-10-29 15:00:00,SELL,200.729,201.231607,199.221179,201.231607,loss,-1.0438,87,0.0438,22.0,0.335071,EMA trend aligned with ADX breakdown.,5.48,0.27,-0.29,5.19
Trend,US30,H1,2025-10,2025-10-29 13:00:00,2025-10-29 13:00:00,BUY,48054.7,47941.975,48392.875,47941.975,loss,-1.0106,90,0.0106,12.0,75.15,EMA trend aligned with ADX breakout.,5.19,0.26,-0.26,4.93
Grid,GBPUSD,M15,2025-10,2025-10-30 04:15:00,2025-10-30 04:30:00,SELL,1.3215,1.322426,1.320204,1.3215,trail_stop,0.392,77,0.108,10.0,0.000686,Range grid sell at upper Bollinger band.,4.93,0.25,0.1,5.03
Trend,BTCUSD,H1,2025-10,2025-10-30 13:00:00,2025-10-31 00:00:00,SELL,107625.03,109192.288929,102923.253214,109192.288929,loss,-1.0115,90,0.0115,1800.0,1044.839286,EMA trend aligned with ADX breakdown.,5.03,0.25,-0.25,4.77
Grid,AUDUSD,M15,2025-11,2025-11-03 03:45:00,2025-11-03 05:15:00,SELL,0.65525,0.655785,0.654501,0.655785,loss,-1.1682,71,0.1682,9.0,0.000396,Range grid sell at upper Bollinger band.,4.77,0.24,-0.28,4.49
Trend,GBPJPY,H1,2025-11,2025-11-03 14:00:00,2025-11-03 14:00:00,SELL,202.091,202.428286,201.079143,202.428286,loss,-1.0652,84,0.0652,22.0,0.224857,EMA trend aligned with ADX breakdown.,4.49,0.22,-0.24,4.25
Trend,BTCUSD,H1,2025-11,2025-11-03 15:00:00,2025-11-03 15:00:00,SELL,105727.84,107124.237143,101538.648571,107124.237143,loss,-1.0129,90,0.0129,1800.0,930.931429,EMA trend aligned with ADX breakdown.,4.25,0.21,-0.22,4.04
DCA,XAUUSD,H4,2025-11,2025-11-04 12:00:00,2025-11-10 12:00:00,BUY,3956.835,3881.572029,4092.308349,4092.308349,win,1.3787,84,0.0213,160.0,31.359571,Trend-up dip accumulation entry.,4.04,0.2,0.28,4.32
Trend,GBPJPY,H1,2025-11,2025-11-04 13:00:00,2025-11-05 03:00:00,SELL,200.285,200.854893,198.575321,199.715107,trail_stop,0.9614,87,0.0386,22.0,0.379929,EMA trend aligned with ADX breakdown.,4.32,0.22,0.21,4.52
Trend,XAUUSD,H1,2025-11,2025-11-04 14:00:00,2025-11-04 15:00:00,SELL,3956.957,3981.844786,3882.293643,3956.957,trail_stop,0.4357,85,0.0643,160.0,16.591857,EMA trend aligned with ADX breakdown.,4.52,0.23,0.1,4.62
Trend,BTCUSD,H1,2025-11,2025-11-04 16:00:00,2025-11-04 22:00:00,SELL,102204.33,103823.641071,97346.396786,100585.018929,trail_stop,0.9889,90,0.0111,1800.0,1079.540714,EMA trend aligned with ADX breakdown.,4.62,0.23,0.23,4.85
Grid,GBPUSD,M15,2025-11,2025-11-05 04:30:00,2025-11-05 08:00:00,SELL,1.3026,1.303371,1.30152,1.303371,loss,-1.1296,75,0.1296,10.0,0.000571,Range grid sell at upper Bollinger band.,4.85,0.24,-0.27,4.58
MeanReversion,GBPUSD,M15,2025-11,2025-11-05 05:15:00,2025-11-05 06:45:00,SELL,1.30289,1.303462,1.301745,1.30289,trail_stop,0.3253,73,0.1747,10.0,0.000458,Overbought RSI plus upper Bollinger extension.,4.58,0.23,0.07,4.65
Grid,AUDUSD,M15,2025-11,2025-11-06 04:00:00,2025-11-06 04:15:00,SELL,0.6516,0.652226,0.650724,0.6516,trail_stop,0.3562,74,0.1438,9.0,0.000464,Range grid sell at upper Bollinger band.,4.65,0.23,0.08,4.73
Trend,BTCUSD,H1,2025-11,2025-11-06 14:00:00,2025-11-06 14:00:00,SELL,102074.33,103243.316429,98567.370714,103243.316429,loss,-1.0154,89,0.0154,1800.0,779.324286,EMA trend aligned with ADX breakdown.,4.73,0.24,-0.24,4.49
Trend,US30,H1,2025-11,2025-11-06 14:00:00,2025-11-06 14:00:00,SELL,47095.3,47205.346429,46765.160714,47205.346429,loss,-1.0109,90,0.0109,12.0,73.364286,EMA trend aligned with ADX breakdown.,4.49,0.22,-0.23,4.27
Trend,BTCUSD,H1,2025-11,2025-11-06 15:00:00,2025-11-06 18:00:00,SELL,101963.69,103173.873929,98333.138214,101963.69,trail_stop,0.4851,90,0.0149,1800.0,806.789286,EMA trend aligned with ADX breakdown.,4.27,0.21,0.1,4.37
Trend,GBPJPY,H1,2025-11,2025-11-06 15:00:00,2025-11-06 15:00:00,SELL,200.506,200.955036,199.158893,200.955036,loss,-1.049,86,0.049,22.0,0.299357,EMA trend aligned with ADX breakdown.,4.37,0.22,-0.23,4.14
Trend,US30,H1,2025-11,2025-11-06 15:00:00,2025-11-06 15:00:00,SELL,47000.9,47131.678571,46608.564286,47131.678571,loss,-1.0145,90,0.0145,19.0,87.185714,EMA trend aligned with ADX breakdown.,4.14,0.21,-0.21,3.93
Trend,US30,H1,2025-11,2025-11-06 16:00:00,2025-11-06 16:00:00,SELL,46836.4,46982.05,46399.45,46982.05,loss,-1.013,90,0.013,19.0,97.1,EMA trend aligned with ADX breakdown.,3.93,0.2,-0.2,3.73
Trend,US30,H1,2025-11,2025-11-07 16:00:00,2025-11-07 16:00:00,SELL,46593.8,46756.389286,46106.032143,46756.389286,loss,-1.0117,90,0.0117,19.0,108.392857,EMA trend aligned with ADX breakdown.,3.73,0.19,-0.19,3.54
MeanReversion,AUDUSD,M15,2025-11,2025-11-10 01:30:00,2025-11-10 05:00:00,SELL,0.6518,0.65255,0.6503,0.65255,loss,-1.12,78,0.12,9.0,0.0006,Overbought RSI plus upper Bollinger extension.,3.54,0.18,-0.2,3.34
Trend,XAUUSD,H1,2025-11,2025-11-10 18:00:00,2025-11-11 15:00:00,BUY,4110.202,4090.284786,4169.953643,4110.202,trail_stop,0.4197,83,0.0803,160.0,13.278143,EMA trend aligned with ADX breakout.,3.34,0.17,0.07,3.41
Grid,GBPUSD,M15,2025-11,2025-11-11 06:30:00,2025-11-11 06:30:00,BUY,1.31598,1.315286,1.316952,1.316952,win,1.256,74,0.144,10.0,0.000514,Range grid buy at lower Bollinger band.,3.41,0.17,0.21,3.63
Grid,GBPUSD,M15,2025-11,2025-11-11 06:45:00,2025-11-11 07:00:00,BUY,1.31536,1.314611,1.316409,1.314611,loss,-1.1335,75,0.1335,10.0,0.000555,Range grid buy at lower Bollinger band.,3.63,0.18,-0.21,3.42
MeanReversion,GBPUSD,M15,2025-11,2025-11-11 07:00:00,2025-11-11 07:00:00,BUY,1.31288,1.31188,1.31488,1.31488,win,1.9,80,0.1,10.0,0.0008,Oversold RSI plus lower Bollinger extension.,3.42,0.17,0.33,3.75
Trend,US30,H1,2025-11,2025-11-11 14:00:00,2025-11-11 14:00:00,BUY,47546.8,47481.539286,47742.582143,47481.539286,loss,-1.0184,89,0.0184,12.0,43.507143,EMA trend aligned with ADX breakout.,3.75,0.19,-0.19,3.56
Trend,US30,H1,2025-11,2025-11-11 15:00:00,2025-11-11 15:00:00,BUY,47589.8,47510.064286,47829.007143,47510.064286,loss,-1.0238,89,0.0238,19.0,53.157143,EMA trend aligned with ADX breakout.,3.56,0.18,-0.18,3.38
Trend,US30,H1,2025-11,2025-11-11 16:00:00,2025-11-11 16:00:00,BUY,47730.3,47637.664286,48008.207143,47637.664286,loss,-1.0205,89,0.0205,19.0,61.757143,EMA trend aligned with ADX breakout.,3.38,0.17,-0.17,3.2
Trend,BTCUSD,H1,2025-11,2025-11-11 20:00:00,2025-11-12 08:00:00,SELL,102773.48,103765.428929,99797.633214,103765.428929,loss,-1.0181,89,0.0181,1800.0,661.299286,EMA trend aligned with ADX breakdown.,3.2,0.16,-0.16,3.04
Trend,US30,H1,2025-11,2025-11-12 14:00:00,2025-11-12 14:00:00,BUY,48476.3,48376.164286,48776.707143,48376.164286,loss,-1.012,90,0.012,12.0,66.757143,EMA trend aligned with ADX breakout.,3.04,0.15,-0.15,2.89
Trend,BTCUSD,H1,2025-11,2025-11-12 15:00:00,2025-11-12 15:00:00,SELL,102149.69,103258.466429,98823.360714,103258.466429,loss,-1.0162,89,0.0162,1800.0,739.184286,EMA trend aligned with ADX breakdown.,2.89,0.14,-0.15,2.74
Trend,BTCUSD,H1,2025-11,2025-11-12 16:00:00,2025-11-13 01:00:00,SELL,101421.35,102582.366071,97938.301786,102582.366071,loss,-1.0155,89,0.0155,1800.0,774.010714,EMA trend aligned with ADX breakdown.,2.74,0.14,-0.14,2.6
Trend,XAUUSD,H1,2025-11,2025-11-12 17:00:00,2025-11-13 14:00:00,BUY,4199.374,4175.239964,4271.776107,4199.374,trail_stop,0.4337,84,0.0663,160.0,16.089357,EMA trend aligned with ADX breakout.,2.6,0.13,0.06,2.66
Trend,BTCUSD,H1,2025-11,2025-11-13 16:00:00,2025-11-14 06:00:00,SELL,100578.11,102131.845357,95916.903929,95916.903929,win,1.9884,90,0.0116,1800.0,1035.823571,EMA trend aligned with ADX breakdown.,2.66,0.13,0.26,2.92
Trend,BTCUSD,H1,2025-11,2025-11-14 20:00:00,2025-11-15 02:00:00,SELL,94291.88,96173.218571,88647.864286,96173.218571,loss,-1.0096,90,0.0096,1800.0,1254.225714,EMA trend aligned with ADX breakdown.,2.92,0.15,-0.15,2.77
Trend,BTCUSD,H1,2025-11,2025-11-16 15:00:00,2025-11-16 15:00:00,SELL,94508.25,95322.973929,92064.078214,95322.973929,loss,-1.0221,89,0.0221,1800.0,543.149286,EMA trend aligned with ADX breakdown.,2.77,0.14,-0.14,2.63
Trend,BTCUSD,H1,2025-11,2025-11-16 16:00:00,2025-11-16 18:00:00,SELL,94161.97,94981.365357,91703.783929,94981.365357,loss,-1.022,89,0.022,1800.0,546.263571,EMA trend aligned with ADX breakdown.,2.63,0.13,-0.13,2.5
Trend,BTCUSD,H1,2025-11,2025-11-16 21:00:00,2025-11-17 00:00:00,SELL,93448.23,94614.828214,89948.435357,94614.828214,loss,-1.0154,89,0.0154,1800.0,777.732143,EMA trend aligned with ADX breakdown.,2.5,0.12,-0.13,2.37
Trend,GBPJPY,H1,2025-11,2025-11-17 15:00:00,2025-11-17 15:00:00,BUY,204.493,204.116821,205.621536,204.116821,loss,-1.0585,85,0.0585,22.0,0.250786,EMA trend aligned with ADX breakout.,2.37,0.12,-0.13,2.25
DCA,XAUUSD,H4,2025-11,2025-11-17 16:00:00,2025-11-28 12:00:00,BUY,4011.229,3902.807629,4206.387469,4206.387469,win,1.3852,85,0.0148,160.0,45.175571,Trend-up dip accumulation entry.,2.25,0.11,0.16,2.4
Trend,BTCUSD,H1,2025-11,2025-11-17 17:00:00,2025-11-17 17:00:00,SELL,92670.87,94057.966071,88509.581786,94057.966071,loss,-1.013,90,0.013,1800.0,924.730714,EMA trend aligned with ADX breakdown.,2.4,0.12,-0.12,2.28
Trend,BTCUSD,H1,2025-11,2025-11-17 18:00:00,2025-11-18 08:00:00,SELL,92449.35,93847.083214,88256.150357,91051.616786,trail_stop,0.9871,90,0.0129,1800.0,931.822143,EMA trend aligned with ADX breakdown.,2.28,0.11,0.11,2.39
Trend,US30,H1,2025-11,2025-11-17 19:00:00,2025-11-17 19:00:00,SELL,46525.5,46742.325,45875.025,46742.325,loss,-1.0088,90,0.0088,19.0,144.55,EMA trend aligned with ADX breakdown.,2.39,0.12,-0.12,2.27
Grid,GBPUSD,M15,2025-11,2025-11-18 04:30:00,2025-11-18 06:15:00,SELL,1.31604,1.316658,1.315175,1.31604,trail_stop,0.3382,72,0.1618,10.0,0.000458,Range grid sell at upper Bollinger band.,2.27,0.11,0.04,2.31
Trend,US30,H1,2025-11,2025-11-18 14:00:00,2025-11-18 14:00:00,SELL,46139.8,46332.85,45560.65,46332.85,loss,-1.0057,90,0.0057,11.0,128.7,EMA trend aligned with ADX breakdown.,2.31,0.12,-0.12,2.19
Trend,US30,H1,2025-11,2025-11-18 15:00:00,2025-11-18 16:00:00,SELL,46009.3,46212.196429,45400.610714,46212.196429,loss,-1.0094,90,0.0094,19.0,135.264286,EMA trend aligned with ADX breakdown.,2.19,0.11,-0.11,2.08
Trend,GBPJPY,H1,2025-11,2025-11-18 17:00:00,2025-11-19 02:00:00,BUY,204.582,204.120321,205.967036,204.120321,loss,-1.0477,86,0.0477,22.0,0.307786,EMA trend aligned with ADX breakout.,2.08,0.1,-0.11,1.97
Grid,GBPUSD,M15,2025-11,2025-11-19 01:15:00,2025-11-19 01:45:00,BUY,1.31383,1.313247,1.314647,1.313247,loss,-1.1714,71,0.1714,10.0,0.000432,Range grid buy at lower Bollinger band.,1.97,0.1,-0.12,1.86
Grid,GBPUSD,M15,2025-11,2025-11-19 01:45:00,2025-11-19 02:00:00,BUY,1.31326,1.312619,1.314158,1.31326,trail_stop,0.3441,72,0.1559,10.0,0.000475,Range grid buy at lower Bollinger band.,1.86,0.09,0.03,1.89
MeanReversion,XAUUSD,M15,2025-11,2025-11-19 05:15:00,2025-11-19 05:30:00,SELL,4088.763,4097.771482,4070.746036,4088.763,trail_stop,0.3224,72,0.1776,160.0,7.206786,Overbought RSI plus upper Bollinger extension.,1.89,0.09,0.03,1.92
MeanReversion,XAUUSD,M15,2025-11,2025-11-19 05:30:00,2025-11-19 09:30:00,SELL,4092.557,4101.707893,4074.255214,4092.557,trail_stop,0.3252,73,0.1748,160.0,7.320714,Overbought RSI plus upper Bollinger extension.,1.92,0.1,0.03,1.95
Trend,BTCUSD,H1,2025-11,2025-11-19 15:00:00,2025-11-19 15:00:00,SELL,89877.64,91200.733214,85908.360357,91200.733214,loss,-1.0136,90,0.0136,1800.0,882.062143,EMA trend aligned with ADX breakdown.,1.95,0.1,-0.1,1.85
MeanReversion,XAUUSD,M15,2025-11,2025-11-20 00:00:00,2025-11-20 01:45:00,SELL,4105.525,4115.303571,4085.967857,4085.967857,win,1.3364,74,0.1636,160.0,7.822857,Overbought RSI plus upper Bollinger extension.,1.85,0.09,0.12,1.98
Trend,GBPJPY,H1,2025-11,2025-11-20 13:00:00,2025-11-20 13:00:00,BUY,206.338,205.812464,207.914607,205.812464,loss,-1.0419,87,0.0419,22.0,0.350357,EMA trend aligned with ADX breakout.,1.98,0.1,-0.1,1.87
Trend,GBPJPY,H1,2025-11,2025-11-20 14:00:00,2025-11-20 16:00:00,BUY,206.644,206.099286,208.278143,206.099286,loss,-1.0404,87,0.0404,22.0,0.363143,EMA trend aligned with ADX breakout.,1.87,0.09,-0.1,1.78
Trend,BTCUSD,H1,2025-11,2025-11-20 16:00:00,2025-11-20 16:00:00,SELL,87788.93,89085.383214,83899.570357,89085.383214,loss,-1.0139,90,0.0139,1800.0,864.302143,EMA trend aligned with ADX breakdown.,1.78,0.09,-0.09,1.69
Trend,BTCUSD,H1,2025-11,2025-11-20 17:00:00,2025-11-21 07:00:00,SELL,87133.86,88586.2425,82776.7125,82776.7125,win,1.9876,90,0.0124,1800.0,968.255,EMA trend aligned with ADX breakdown.,1.69,0.08,0.17,1.85
Trend,US30,H1,2025-11,2025-11-20 17:00:00,2025-11-20 17:00:00,SELL,45900.7,46179.957143,45062.928571,46179.957143,loss,-1.0068,90,0.0068,19.0,186.171429,EMA trend aligned with ADX breakdown.,1.85,0.09,-0.09,1.76
MeanReversion,XAUUSD,M15,2025-11,2025-11-21 03:15:00,2025-11-21 05:45:00,BUY,4052.55,4041.534286,4074.581429,4041.534286,loss,-1.1452,75,0.1452,160.0,8.812571,Oversold RSI plus lower Bollinger extension.,1.76,0.09,-0.1,1.66
MeanReversion,GBPUSD,M15,2025-11,2025-11-21 05:00:00,2025-11-21 06:00:00,SELL,1.30943,1.310044,1.308201,1.30943,trail_stop,0.3372,74,0.1628,10.0,0.000491,Overbought RSI plus upper Bollinger extension.,1.66,0.08,0.03,1.69
Grid,AUDUSD,M15,2025-11,2025-11-25 03:30:00,2025-11-25 03:45:00,BUY,0.64537,0.64484,0.646112,0.64537,trail_stop,0.3303,71,0.1697,9.0,0.000393,Range grid buy at lower Bollinger band.,1.69,0.08,0.03,1.72
Grid,AUDUSD,M15,2025-11,2025-11-25 03:45:00,2025-11-25 06:15:00,BUY,0.6453,0.644762,0.646053,0.6453,trail_stop,0.3327,71,0.1673,9.0,0.000399,Range grid buy at lower Bollinger band.,1.72,0.09,0.03,1.74
Grid,GBPUSD,M15,2025-11,2025-11-25 03:45:00,2025-11-25 07:00:00,BUY,1.30997,1.309295,1.310915,1.310915,win,1.2519,73,0.1481,10.0,0.0005,Range grid buy at lower Bollinger band.,1.74,0.09,0.11,1.85
Grid,AUDUSD,M15,2025-11,2025-11-26 00:30:00,2025-11-26 00:30:00,SELL,0.64798,0.648495,0.647259,0.648495,loss,-1.1748,71,0.1748,9.0,0.000381,Range grid sell at upper Bollinger band.,1.85,0.09,-0.11,1.74
Trend,GBPJPY,H1,2025-11,2025-11-26 13:00:00,2025-12-01 00:00:00,BUY,206.666,206.117536,208.311393,206.117536,loss,-1.0401,87,0.0401,22.0,0.365643,EMA trend aligned with ADX breakout.,1.74,0.09,-0.09,1.65
Trend,US30,H1,2025-11,2025-11-26 15:00:00,2025-11-26 15:00:00,BUY,47476.8,47372.796429,47788.810714,47372.796429,loss,-1.0183,89,0.0183,19.0,69.335714,EMA trend aligned with ADX breakout.,1.65,0.08,-0.08,1.57
Trend,US30,H1,2025-11,2025-11-26 16:00:00,2025-11-26 16:00:00,BUY,47584.3,47469.935714,47927.392857,47469.935714,loss,-1.0166,89,0.0166,19.0,76.242857,EMA trend aligned with ADX breakout.,1.57,0.08,-0.08,1.49
Grid,AUDUSD,M15,2025-11,2025-11-28 05:15:00,2025-11-28 08:00:00,BUY,0.65275,0.65209,0.653673,0.65209,loss,-1.1365,74,0.1365,9.0,0.000489,Range grid buy at lower Bollinger band.,1.49,0.07,-0.08,1.4
