candidate_id,family,direction,regime_ma,atr_stop,max_hold,target_r,rsi_period,rsi_entry,rsi_exit,breakout_lookback,exit_ema,valid,robust_score,development_trades,development_pf,development_win_rate_pct,development_max_dd_pct,fold1_trades,fold1_pf,fold1_avg_r,fold2_trades,fold2_pf,fold2_avg_r,fold3_trades,fold3_pf,fold3_avg_r
PB_both_MA200_RSI2_E20_X55_ATR2.25_H10_T0,pullback_rsi,both,200,2.25,10,0.0,2,20,55,0,0,True,2.059864454706277,396,1.2319804265322405,64.64646464646465,2.6458601731566556,136,1.2666672401126444,0.04902266646341851,139,1.391127953928874,0.06098603862643635,121,1.06163400636778,0.012907207011988785
PB_both_MA200_RSI2_E20_X55_ATR2.25_H10_T2,pullback_rsi,both,200,2.25,10,2.0,2,20,55,0,0,True,2.059864454706277,396,1.2319804265322405,64.64646464646465,2.6458601731566556,136,1.2666672401126444,0.04902266646341851,139,1.391127953928874,0.06098603862643635,121,1.06163400636778,0.012907207011988785
PB_long_MA100_RSI2_E10_X70_ATR3_H5_T0,pullback_rsi,long,100,3.0,5,0.0,2,10,70,0,0,True,2.0553567128521513,132,1.6624097565855902,63.63636363636363,1.332642295238251,37,1.9250603706930365,0.10907790359459242,48,2.8697248552737284,0.17803555258430293,47,0.9929964008874623,-0.0014834235430655539
PB_long_MA100_RSI2_E10_X70_ATR3_H5_T2,pullback_rsi,long,100,3.0,5,2.0,2,10,70,0,0,True,2.0553567128521513,132,1.6624097565855902,63.63636363636363,1.332642295238251,37,1.9250603706930365,0.10907790359459242,48,2.8697248552737284,0.17803555258430293,47,0.9929964008874623,-0.0014834235430655539
BO_long_MA100_D100_EMA20_ATR2_H50,breakout,long,100,2.0,50,0.0,0,0,0,100,20,True,2.052191524183076,72,1.6129192161702732,50.0,1.9381418865503153,18,1.0789024904250963,0.020007590799765305,27,2.124947396613405,0.2950501118019929,27,1.4998667935549117,0.19463310414428414
PB_long_MA200_RSI2_E20_X55_ATR3_H10_T0,pullback_rsi,long,200,3.0,10,0.0,2,20,55,0,0,True,2.0459593255236004,287,1.3226116200948466,66.89895470383276,1.614250394816219,86,1.3889935364442008,0.05068524127908569,108,1.6442028513794433,0.06820720079888337,93,1.0425131384378648,0.007215566557354697
PB_long_MA200_RSI2_E20_X55_ATR3_H10_T2,pullback_rsi,long,200,3.0,10,2.0,2,20,55,0,0,True,2.0459593255236004,287,1.3226116200948466,66.89895470383276,1.614250394816219,86,1.3889935364442008,0.05068524127908569,108,1.6442028513794433,0.06820720079888337,93,1.0425131384378648,0.007215566557354697
BO_long_MA100_D20_EMA5_ATR3_H20,breakout,long,100,3.0,20,0.0,0,0,0,20,5,True,2.041599461824516,172,1.5271170462102739,42.44186046511628,1.0907728794997795,47,0.9998717038614191,-2.169891592029849e-05,65,1.5906704148042405,0.08312491060707912,60,2.087387230196378,0.1167671626251904
BO_long_MA100_D50_EMA10_ATR3_H50,breakout,long,100,3.0,50,0.0,0,0,0,50,10,True,2.0346933804837595,110,1.5621986248577346,47.27272727272727,1.1229575328223884,28,1.0028443208254358,0.0005593913683519485,43,1.6009302818356423,0.1044055968895763,39,2.074623314407948,0.1500723230391491
PB_long_MA200_RSI3_E20_X70_ATR2.25_H5_T0,pullback_rsi,long,200,2.25,5,0.0,3,20,70,0,0,True,2.0295106353120675,155,1.2177085883760013,52.25806451612903,2.402760630443246,39,1.3743605413038902,0.08561445874452907,56,1.3623976914344358,0.08991514147391544,60,1.03293971300474,0.010124679496615309
PB_long_MA200_RSI3_E20_X70_ATR2.25_H5_T2,pullback_rsi,long,200,2.25,5,2.0,3,20,70,0,0,True,2.0295106353120675,155,1.2177085883760013,52.25806451612903,2.402760630443246,39,1.3743605413038902,0.08561445874452907,56,1.3623976914344358,0.08991514147391544,60,1.03293971300474,0.010124679496615309
BO_long_MA100_D100_EMA20_ATR3_H50,breakout,long,100,3.0,50,0.0,0,0,0,100,20,True,2.0243706080931214,72,1.6527959494556794,50.0,1.2837878328417762,18,1.0600135732622977,0.01032602283943632,27,2.1391604153450112,0.1978618314985148,27,1.58567488491137,0.14380245693358026
PB_both_MA200_RSI2_E20_X55_ATR2.25_H5_T0,pullback_rsi,both,200,2.25,5,0.0,2,20,55,0,0,True,2.0190130792279524,407,1.1944973039534006,63.63636363636363,2.5810995884273713,140,1.2257272398483134,0.043573035135418575,142,1.3458694941316505,0.05449738315977566,125,1.032719715119837,0.006845550433742008
PB_both_MA200_RSI2_E20_X55_ATR2.25_H5_T2,pullback_rsi,both,200,2.25,5,2.0,2,20,55,0,0,True,2.0190130792279524,407,1.1944973039534006,63.63636363636363,2.5810995884273713,140,1.2257272398483134,0.043573035135418575,142,1.3458694941316505,0.05449738315977566,125,1.032719715119837,0.006845550433742008
BO_both_MA100_D100_EMA20_ATR3_H50,breakout,both,100,3.0,50,0.0,0,0,0,100,20,True,2.014578681417964,92,1.472305767104097,45.65217391304348,1.9302252950216925,27,1.5762454732781934,0.08933718102235187,32,2.0640141164099073,0.21845577936692245,33,1.0432967360253318,0.013219681330818436
PB_both_MA200_RSI2_E20_X55_ATR3_H5_T0,pullback_rsi,both,200,3.0,5,0.0,2,20,55,0,0,True,2.0118847656029617,397,1.1997717938460104,64.73551637279597,1.9808932364468013,137,1.2261786247554183,0.03294948115384576,141,1.3446026514831548,0.04120310030858729,119,1.0344935349404416,0.005206487024124199
PB_both_MA200_RSI2_E20_X55_ATR3_H5_T2,pullback_rsi,both,200,3.0,5,2.0,2,20,55,0,0,True,2.0118847656029617,397,1.1997717938460104,64.73551637279597,1.9808932364468013,137,1.2261786247554183,0.03294948115384576,141,1.3446026514831548,0.04120310030858729,119,1.0344935349404416,0.005206487024124199
PB_both_MA200_RSI3_E10_X55_ATR1.5_H5_T0,pullback_rsi,both,200,1.5,5,0.0,3,10,55,0,0,True,2.0112338608873825,77,1.5653252428840911,64.93506493506493,1.9923047539793237,28,1.5570839485675771,0.13501503514619467,21,2.378745587368223,0.2742150814603251,28,1.2505038209375772,0.0949565376970096
PB_both_MA200_RSI2_E20_X70_ATR2.25_H5_T0,pullback_rsi,both,200,2.25,5,0.0,2,20,70,0,0,True,2.010524463219541,390,1.2573115447881953,62.56410256410256,2.9703229927469876,136,1.16125701989714,0.03538280663945856,136,1.443190954142814,0.08262134415799344,118,1.191302848111922,0.04534767223810097
PB_both_MA200_RSI2_E20_X70_ATR2.25_H5_T2,pullback_rsi,both,200,2.25,5,2.0,2,20,70,0,0,True,2.010524463219541,390,1.2573115447881953,62.56410256410256,2.9703229927469876,136,1.16125701989714,0.03538280663945856,136,1.443190954142814,0.08262134415799344,118,1.191302848111922,0.04534767223810097
PB_both_MA200_RSI3_E10_X55_ATR1.5_H5_T2,pullback_rsi,both,200,1.5,5,2.0,3,10,55,0,0,True,2.008856538281755,77,1.5634107130195722,64.93506493506493,1.9923047539793015,28,1.5570839485675771,0.13501503514619467,21,2.378745587368223,0.2742150814603251,28,1.2466118113088616,0.09348122383695331
PB_both_MA200_RSI2_E10_X70_ATR1.5_H10_T0,pullback_rsi,both,200,1.5,10,0.0,2,10,70,0,0,True,2.0066191588643507,244,1.2225925872330847,61.065573770491795,3.786786176221757,80,1.2178710650485791,0.06723961804762034,84,1.3795114243361886,0.12349734091057739,80,1.096413406877085,0.03985478189741979
PB_both_MA200_RSI2_E10_X70_ATR1.5_H10_T2,pullback_rsi,both,200,1.5,10,2.0,2,10,70,0,0,True,2.005795873563474,244,1.222107139237691,61.065573770491795,3.786786176221757,80,1.2178710650485791,0.06723961804762034,84,1.3795114243361886,0.12349734091057739,80,1.0951642716405783,0.03933842204640009
PB_long_MA200_RSI2_E20_X55_ATR2.25_H5_T0,pullback_rsi,long,200,2.25,5,0.0,2,20,55,0,0,True,2.001724721795367,299,1.2551089717603394,63.54515050167224,2.483207508183305,88,1.2939553371042767,0.0546686511162475,110,1.511013270678658,0.07767629518810872,101,1.038174368538022,0.00856268370431025
PB_long_MA200_RSI2_E20_X55_ATR2.25_H5_T2,pullback_rsi,long,200,2.25,5,2.0,2,20,55,0,0,True,2.001724721795367,299,1.2551089717603394,63.54515050167224,2.483207508183305,88,1.2939553371042767,0.0546686511162475,110,1.511013270678658,0.07767629518810872,101,1.038174368538022,0.00856268370431025
PB_both_MA200_RSI2_E20_X55_ATR3_H10_T0,pullback_rsi,both,200,3.0,10,0.0,2,20,55,0,0,True,2.0016050216628187,385,1.2289621701404243,65.45454545454545,2.034030044345192,133,1.2539675841564775,0.03537241877532526,138,1.432851911735353,0.04943381492567132,114,1.024332055978519,0.0038348325461664344
PB_both_MA200_RSI2_E20_X55_ATR3_H10_T2,pullback_rsi,both,200,3.0,10,2.0,2,20,55,0,0,True,2.0016050216628187,385,1.2289621701404243,65.45454545454545,2.034030044345192,133,1.2539675841564775,0.03537241877532526,138,1.432851911735353,0.04943381492567132,114,1.024332055978519,0.0038348325461664344
PB_both_MA200_RSI2_E20_X70_ATR1.5_H10_T0,pullback_rsi,both,200,1.5,10,0.0,2,20,70,0,0,True,1.9979121285352188,425,1.1615083941481088,61.1764705882353,4.31097719433351,144,1.1770118314175804,0.05870983098717946,149,1.3003134991891312,0.09498398709639849,132,1.023453119017365,0.009371575905619427
PB_both_MA200_RSI2_E20_X70_ATR1.5_H10_T2,pullback_rsi,both,200,1.5,10,2.0,2,20,70,0,0,True,1.9973868979166993,425,1.1612285858008813,61.1764705882353,4.31097719433351,144,1.1770118314175804,0.05870983098717946,149,1.3003134991891312,0.09498398709639849,132,1.0226699481880714,0.00905863054136507
BO_long_MA200_D50_EMA10_ATR2_H50,breakout,long,200,2.0,50,0.0,0,0,0,50,10,True,1.9958454304429676,106,1.5211753406577193,45.28301886792453,1.39956419786893,25,1.1274111427764568,0.03465354273219196,42,1.4123868771751962,0.11779039519629504,39,1.988391989087593,0.21602403407708642
BO_long_MA100_D20_EMA10_ATR3_H50,breakout,long,100,3.0,50,0.0,0,0,0,20,10,True,1.993700769405498,138,1.4423324130894992,46.3768115942029,1.0950714143813212,40,0.8689951228551578,-0.03123287611929688,50,1.6142645231052852,0.10747604728915551,48,2.073427821497611,0.1404462530241741
BO_long_MA100_D50_EMA20_ATR3_H20,breakout,long,100,3.0,20,0.0,0,0,0,50,20,True,1.9914650122767341,106,1.5815402270504806,48.113207547169814,1.03919182063823,27,0.9790194329015637,-0.004675293057662821,40,2.152266135583762,0.2078052345762756,39,1.5333537389977105,0.1396157968830483
PB_long_MA200_RSI2_E20_X55_ATR3_H5_T0,pullback_rsi,long,200,3.0,5,0.0,2,20,55,0,0,True,1.9893855626237051,292,1.2586685497127286,65.41095890410958,1.7628158076517075,87,1.2952419522659526,0.041386426579322615,109,1.508298158659916,0.058843671468015314,96,1.032203790937092,0.005326630787669716
PB_long_MA200_RSI2_E20_X55_ATR3_H5_T2,pullback_rsi,long,200,3.0,5,2.0,2,20,55,0,0,True,1.9893855626237051,292,1.2586685497127286,65.41095890410958,1.7628158076517075,87,1.2952419522659526,0.041386426579322615,109,1.508298158659916,0.058843671468015314,96,1.032203790937092,0.005326630787669716
BO_long_MA200_D50_EMA10_ATR2_H20,breakout,long,200,2.0,20,0.0,0,0,0,50,10,True,1.9867613049802275,115,1.3538660700977039,44.34782608695652,1.399564197868941,26,1.0562474770449382,0.015290243677069677,45,1.3203517191035925,0.09060993005982149,44,1.5737408725355195,0.15004528570036557
PB_long_MA100_RSI2_E5_X70_ATR1.5_H10_T0,pullback_rsi,long,100,1.5,10,0.0,2,5,70,0,0,True,1.979371190244651,73,1.6541174834785217,68.4931506849315,3.3520280771248356,19,2.252971441187164,0.2686211409108871,21,4.381059496257059,0.48888112277254886,33,0.9462852740800519,-0.02465069987949975
BO_long_MA200_D100_EMA20_ATR2_H20,breakout,long,200,2.0,20,0.0,0,0,0,100,20,True,1.978215992781879,87,1.4195994981639166,45.97701149425287,2.369645205513371,19,1.079576098447084,0.024082296761936517,32,1.7632052266695615,0.23616881696878972,36,1.3298616826720144,0.14777988506820805
PB_long_MA100_RSI2_E5_X70_ATR1.5_H10_T2,pullback_rsi,long,100,1.5,10,2.0,2,5,70,0,0,True,1.9771124442997208,73,1.6521457977949934,68.4931506849315,3.3520280771248356,19,2.252971441187164,0.2686211409108871,21,4.380213313963215,0.48875876983840416,33,0.9435575990767437,-0.0259024813365172
PB_long_MA200_RSI2_E20_X70_ATR2.25_H5_T0,pullback_rsi,long,200,2.25,5,0.0,2,20,70,0,0,True,1.9701019138695652,284,1.3514080133331325,64.08450704225352,2.4468649469919446,84,1.1697058983470683,0.03660078211872646,105,1.6692507933360832,0.11812900994864005,95,1.2420671372014898,0.060565549305544725
PB_long_MA200_RSI2_E20_X70_ATR2.25_H5_T2,pullback_rsi,long,200,2.25,5,2.0,2,20,70,0,0,True,1.9701019138695652,284,1.3514080133331325,64.08450704225352,2.4468649469919446,84,1.1697058983470683,0.03660078211872646,105,1.6692507933360832,0.11812900994864005,95,1.2420671372014898,0.060565549305544725
PB_long_MA200_RSI3_E20_X55_ATR1.5_H10_T0,pullback_rsi,long,200,1.5,10,0.0,3,20,55,0,0,True,1.9669984288438442,177,1.2246254293091496,62.14689265536724,3.7603056796741807,43,1.1551003123970383,0.05344591134277213,64,1.335672249126842,0.11128239423926795,70,1.1792845113708315,0.07489945524808767
PB_long_MA200_RSI3_E20_X55_ATR1.5_H10_T2,pullback_rsi,long,200,1.5,10,2.0,3,20,55,0,0,True,1.9648574938858898,177,1.2239926207557275,62.14689265536724,3.7603056796741807,43,1.1551003123970383,0.05344591134277213,64,1.335672249126842,0.11128239423926795,70,1.1778719460930587,0.07430932970406517
PB_long_MA200_RSI2_E10_X55_ATR2.25_H5_T0,pullback_rsi,long,200,2.25,5,0.0,2,10,55,0,0,True,1.9648236766113099,171,1.2344989481527893,62.57309941520468,2.125204742653952,49,1.4129034211499385,0.07083471908126635,61,1.6074528833581616,0.0888435475922241,61,0.9564627105024426,-0.012391113043248038
PB_long_MA200_RSI2_E10_X55_ATR2.25_H5_T2,pullback_rsi,long,200,2.25,5,2.0,2,10,55,0,0,True,1.9648236766113099,171,1.2344989481527893,62.57309941520468,2.125204742653952,49,1.4129034211499385,0.07083471908126635,61,1.6074528833581616,0.0888435475922241,61,0.9564627105024426,-0.012391113043248038
BO_long_MA200_D20_EMA10_ATR2_H20,breakout,long,200,2.0,20,0.0,0,0,0,20,10,True,1.9644590665849346,142,1.3233496862160292,42.95774647887324,2.0127523305063955,35,1.0427331736860113,0.014331307324569078,54,1.3044666128847302,0.0875266586500895,53,1.599587716593464,0.1468997878290048
PB_long_MA200_RSI2_E20_X70_ATR1.5_H10_T0,pullback_rsi,long,200,1.5,10,0.0,2,20,70,0,0,True,1.9580939748717339,319,1.2080673924218621,62.06896551724138,3.989257228297105,93,1.204802243927019,0.06901128932013359,115,1.46282729056069,0.14092691889971495,111,1.0223946170045308,0.009582220133507206
PB_long_MA200_RSI2_E20_X70_ATR1.5_H10_T2,pullback_rsi,long,200,1.5,10,2.0,2,20,70,0,0,True,1.9571090861772038,319,1.2077045541441362,62.06896551724138,4.008888180726656,93,1.204802243927019,0.06901128932013359,115,1.46282729056069,0.14092691889971495,111,1.0215248619310164,0.009210068889529044
BO_long_MA200_D20_EMA5_ATR2_H50,breakout,long,200,2.0,50,0.0,0,0,0,20,5,True,1.9553541250893114,161,1.511705299768475,42.2360248447205,1.6711398092130625,40,1.157608173795492,0.03999552501147432,62,1.3916673523579364,0.09403934530944923,59,2.069162971492995,0.17492841658644806
PB_both_MA200_RSI3_E20_X70_ATR2.25_H10_T0,pullback_rsi,both,200,2.25,10,0.0,3,20,70,0,0,True,1.9521898384658278,194,1.215999239584567,62.371134020618555,3.3272626323681664,62,1.1726968820392902,0.04566569366017295,67,1.314448392385462,0.08708576492416996,65,1.1626113356708796,0.052334850546774704
PB_both_MA200_RSI3_E20_X70_ATR2.25_H10_T2,pullback_rsi,both,200,2.25,10,2.0,3,20,70,0,0,True,1.9521898384658278,194,1.215999239584567,62.371134020618555,3.3272626323681664,62,1.1726968820392902,0.04566569366017295,67,1.314448392385462,0.08708576492416996,65,1.1626113356708796,0.052334850546774704
PB_both_MA200_RSI2_E10_X70_ATR2.25_H10_T0,pullback_rsi,both,200,2.25,10,0.0,2,10,70,0,0,True,1.950135104638425,217,1.4110686516945978,66.82027649769586,1.7996148518111044,73,1.3371853306321546,0.06302105209587966,75,1.9154177079810462,0.15749347227424954,69,1.1281720674432862,0.03611275204313471
PB_both_MA200_RSI2_E10_X70_ATR2.25_H10_T2,pullback_rsi,both,200,2.25,10,2.0,2,10,70,0,0,True,1.950135104638425,217,1.4110686516945978,66.82027649769586,1.7996148518111044,73,1.3371853306321546,0.06302105209587966,75,1.9154177079810462,0.15749347227424954,69,1.1281720674432862,0.03611275204313471
PB_both_MA200_RSI2_E20_X70_ATR1.5_H5_T0,pullback_rsi,both,200,1.5,5,0.0,2,20,70,0,0,True,1.9464177236699312,436,1.1526659497633827,58.48623853211009,4.554975435269137,149,1.1200628853560737,0.039896620489957436,151,1.2919611718460038,0.08905286527705054,136,1.0607587602028106,0.023338971215479138
PB_both_MA200_RSI2_E20_X70_ATR1.5_H5_T2,pullback_rsi,both,200,1.5,5,2.0,2,20,70,0,0,True,1.9459675528602591,436,1.1523864790985952,58.48623853211009,4.554975435269137,149,1.1200628853560737,0.039896620489957436,151,1.2919611718460038,0.08905286527705054,136,1.0599680256065902,0.023035230126644025
PB_both_MA200_RSI3_E20_X70_ATR1.5_H10_T0,pullback_rsi,both,200,1.5,10,0.0,3,20,70,0,0,True,1.9439653092543867,226,1.1446307073021849,53.53982300884957,6.307543202474408,71,1.1538719703092115,0.060441601827975366,76,1.1141556965927608,0.049470453868240394,79,1.165153420940376,0.07598872151393576
PB_both_MA200_RSI3_E20_X70_ATR1.5_H10_T2,pullback_rsi,both,200,1.5,10,2.0,3,20,70,0,0,True,1.9438880208654499,226,1.1471193142477245,53.53982300884957,6.307543202474408,71,1.1538719703092115,0.060441601827975366,76,1.1141556965927608,0.049470453868240394,79,1.1718063639853842,0.07904980637319363
PB_long_MA200_RSI2_E20_X70_ATR1.5_H5_T0,pullback_rsi,long,200,1.5,5,0.0,2,20,70,0,0,True,1.9410945457248132,325,1.2015744959916081,59.38461538461538,3.614595681050925,95,1.152464256873445,0.05078061783565486,117,1.417094260071172,0.12507119580383239,113,1.0720352758658038,0.029563161473842
BO_both_MA100_D100_EMA10_ATR3_H50,breakout,both,100,3.0,50,0.0,0,0,0,100,10,True,1.940922534662372,118,1.2322118872008831,40.67796610169492,1.4188474828762287,35,1.0582589686666077,0.0099750086738868,42,1.2790867581791936,0.0567865418889761,41,1.3163469980899172,0.058862356492735475
PB_long_MA200_RSI2_E20_X70_ATR1.5_H5_T2,pullback_rsi,long,200,1.5,5,2.0,2,20,70,0,0,True,1.9405543367973797,325,1.2012092555243714,59.38461538461538,3.614595681050925,95,1.152464256873445,0.05078061783565486,117,1.417094260071172,0.12507119580383239,113,1.071144520681829,0.029197596977544885
PB_long_MA200_RSI3_E20_X55_ATR3_H5_T0,pullback_rsi,long,200,3.0,5,0.0,3,20,55,0,0,True,1.9404792441687722,147,1.3796137825728991,61.224489795918366,1.4336085957457056,37,1.1859831432839025,0.029804568615406847,55,1.6565167245186634,0.08335249127036173,55,1.301312247953738,0.05495577929214984
PB_long_MA200_RSI3_E20_X55_ATR3_H5_T2,pullback_rsi,long,200,3.0,5,2.0,3,20,55,0,0,True,1.9404792441687722,147,1.3796137825728991,61.224489795918366,1.4336085957457056,37,1.1859831432839025,0.029804568615406847,55,1.6565167245186634,0.08335249127036173,55,1.301312247953738,0.05495577929214984
PB_both_MA100_RSI2_E20_X55_ATR3_H10_T0,pullback_rsi,both,100,3.0,10,0.0,2,20,55,0,0,True,1.937038007800256,369,1.1547871070532068,65.85365853658537,2.459919807444555,130,1.2356664158926907,0.031651265803317036,134,1.3247101722318637,0.040068959159201466,105,0.9077101395910956,-0.015018937841654437
PB_both_MA100_RSI2_E20_X55_ATR3_H10_T2,pullback_rsi,both,100,3.0,10,2.0,2,20,55,0,0,True,1.937038007800256,369,1.1547871070532068,65.85365853658537,2.459919807444555,130,1.2356664158926907,0.031651265803317036,134,1.3247101722318637,0.040068959159201466,105,0.9077101395910956,-0.015018937841654437
PB_both_MA200_RSI2_E20_X70_ATR3_H5_T0,pullback_rsi,both,200,3.0,5,0.0,2,20,70,0,0,True,1.9354020811585695,377,1.251164036988584,63.12997347480106,2.59536857317888,132,1.1309085284428206,0.022114770932222538,134,1.477295256803838,0.06631160824117353,111,1.1715710938273125,0.029678719231939658
PB_both_MA200_RSI2_E20_X70_ATR3_H5_T2,pullback_rsi,both,200,3.0,5,2.0,2,20,70,0,0,True,1.9354020811585695,377,1.251164036988584,63.12997347480106,2.59536857317888,132,1.1309085284428206,0.022114770932222538,134,1.477295256803838,0.06631160824117353,111,1.1715710938273125,0.029678719231939658
BO_long_MA100_D50_EMA5_ATR2_H20,breakout,long,100,2.0,20,0.0,0,0,0,50,5,True,1.934887700507918,139,1.557006887794701,43.884892086330936,1.5180243464930632,34,1.1083807280116724,0.023383511600850084,56,1.4261119082972449,0.09632477144465382,49,2.1382242447794773,0.19775130348023634
BO_long_MA200_D20_EMA20_ATR2_H50,breakout,long,200,2.0,50,0.0,0,0,0,20,20,True,1.933550621637684,104,1.47083644997977,46.15384615384615,2.548344192876628,29,0.9495798043107961,-0.019391080694671808,40,1.4411523690751022,0.15811718528111546,35,2.107059572538615,0.3101861022523666
PB_both_MA200_RSI3_E10_X70_ATR1.5_H10_T2,pullback_rsi,both,200,1.5,10,2.0,3,10,70,0,0,True,1.9305337698631169,75,1.5140031035859542,56.00000000000001,2.676480309040774,27,1.674952165264574,0.22689494226748932,21,2.7756183075733274,0.44407343355040285,27,0.9731463529665925,-0.014870868086784707
BO_both_MA100_D100_EMA10_ATR2_H50,breakout,both,100,2.0,50,0.0,0,0,0,100,10,True,1.9206975773135053,118,1.2102168870688272,40.67796610169492,2.1220045854252634,35,1.0582589686666077,0.0149625130108302,42,1.3017761806742307,0.09049948135925923,41,1.2275523256143113,0.06810466145132114
PB_long_MA200_RSI2_E10_X55_ATR2.25_H10_T0,pullback_rsi,long,200,2.25,10,0.0,2,10,55,0,0,True,1.9202470445849797,169,1.297394236072954,65.08875739644971,2.1252047426539744,49,1.4114977363405037,0.07128758044299079,60,1.8237280989869884,0.10547438625810517,60,1.0015412731996038,0.00043519742642523043
PB_long_MA200_RSI2_E10_X55_ATR2.25_H10_T2,pullback_rsi,long,200,2.25,10,2.0,2,10,55,0,0,True,1.9202470445849797,169,1.297394236072954,65.08875739644971,2.1252047426539744,49,1.4114977363405037,0.07128758044299079,60,1.8237280989869884,0.10547438625810517,60,1.0015412731996038,0.00043519742642523043
PB_both_MA200_RSI3_E10_X70_ATR1.5_H10_T0,pullback_rsi,both,200,1.5,10,0.0,3,10,70,0,0,True,1.9197730760711778,75,1.5082419169451733,56.00000000000001,2.7776589510974614,27,1.674952165264574,0.22689494226748932,21,2.7756183075733274,0.44407343355040285,27,0.9618642141763125,-0.021118630168349604
BO_long_MA200_D20_EMA5_ATR2_H20,breakout,long,200,2.0,20,0.0,0,0,0,20,5,True,1.9191861962798082,164,1.473007933178619,42.073170731707314,1.6711398092130736,40,1.157608173795492,0.03999552501147432,64,1.34248625697925,0.0818918055251989,60,1.9964958451347303,0.1649405313625204
BO_long_MA200_D50_EMA10_ATR3_H20,breakout,long,200,3.0,20,0.0,0,0,0,50,10,True,1.9188905073500124,115,1.373265400120146,44.34782608695652,0.9346270419314573,26,1.0562474770449382,0.010193495784713133,45,1.32525071532956,0.061103674218192634,44,1.6297045288829044,0.10601723536253908
PB_both_MA100_RSI2_E20_X55_ATR2.25_H10_T0,pullback_rsi,both,100,2.25,10,0.0,2,20,55,0,0,True,1.918789233919733,380,1.1596220081801203,64.47368421052632,2.8991519814495104,131,1.2428867589979502,0.04242345817424201,137,1.3948253703074887,0.06055869556309535,112,0.8818912334382942,-0.02600010910702726
PB_both_MA100_RSI2_E20_X55_ATR2.25_H10_T2,pullback_rsi,both,100,2.25,10,2.0,2,20,55,0,0,True,1.918789233919733,380,1.1596220081801203,64.47368421052632,2.8991519814495104,131,1.2428867589979502,0.04242345817424201,137,1.3948253703074887,0.06055869556309535,112,0.8818912334382942,-0.02600010910702726
PB_both_MA200_RSI2_E10_X55_ATR3_H10_T0,pullback_rsi,both,200,3.0,10,0.0,2,10,55,0,0,True,1.9154164076267444,210,1.179254917946912,62.38095238095238,1.4626226604201986,71,1.1622996216936905,0.0222990843689757,75,1.2780580592217141,0.034117381012168164,64,1.1085411679939083,0.01783951131287891
PB_both_MA200_RSI2_E10_X55_ATR3_H10_T2,pullback_rsi,both,200,3.0,10,2.0,2,10,55,0,0,True,1.9154164076267444,210,1.179254917946912,62.38095238095238,1.4626226604201986,71,1.1622996216936905,0.0222990843689757,75,1.2780580592217141,0.034117381012168164,64,1.1085411679939083,0.01783951131287891
PB_long_MA200_RSI2_E10_X55_ATR1.5_H5_T0,pullback_rsi,long,200,1.5,5,0.0,2,10,55,0,0,True,1.912266973836985,189,1.1637694555664522,59.78835978835979,3.3397848490938853,52,1.4079400070018218,0.10212691585109578,67,1.2740410713288728,0.07418098482332357,70,0.9712920870764724,-0.011034014050050495
PB_long_MA200_RSI2_E10_X55_ATR1.5_H5_T2,pullback_rsi,long,200,1.5,5,2.0,2,10,55,0,0,True,1.912266973836985,189,1.1637694555664522,59.78835978835979,3.3397848490938853,52,1.4079400070018218,0.10212691585109578,67,1.2740410713288728,0.07418098482332357,70,0.9712920870764724,-0.011034014050050495
PB_both_MA200_RSI3_E20_X55_ATR2.25_H10_T0,pullback_rsi,both,200,2.25,10,0.0,3,20,55,0,0,True,1.9119971590008549,206,1.2829390830899465,65.0485436893204,1.9625912666072387,63,1.0208166129680403,0.004165815070173371,75,1.5655154961435316,0.10100400603877734,68,1.2552795456541765,0.0652163201521465
PB_both_MA200_RSI3_E20_X55_ATR2.25_H10_T2,pullback_rsi,both,200,2.25,10,2.0,3,20,55,0,0,True,1.9119971590008549,206,1.2829390830899465,65.0485436893204,1.9625912666072387,63,1.0208166129680403,0.004165815070173371,75,1.5655154961435316,0.10100400603877734,68,1.2552795456541765,0.0652163201521465
PB_both_MA100_RSI2_E20_X70_ATR1.5_H10_T0,pullback_rsi,both,100,1.5,10,0.0,2,20,70,0,0,True,1.9111923040393255,397,1.11372717686096,61.20906801007556,5.964224585635547,136,1.227833477478007,0.07154206037065361,141,1.2707970650635956,0.08354011152018173,120,0.8826502525849281,-0.04953623806061199
PB_both_MA200_RSI3_E10_X55_ATR3_H5_T0,pullback_rsi,both,200,3.0,5,0.0,3,10,55,0,0,True,1.910558289666993,69,1.5915557376494462,68.11594202898551,1.1443552337304985,26,1.5186497441721476,0.06134157891917133,19,2.233430072007951,0.12417837518883885,24,1.356091491980301,0.06324106784181649
PB_both_MA200_RSI3_E10_X55_ATR3_H5_T2,pullback_rsi,both,200,3.0,5,2.0,3,10,55,0,0,True,1.910558289666993,69,1.5915557376494462,68.11594202898551,1.1443552337304985,26,1.5186497441721476,0.06134157891917133,19,2.233430072007951,0.12417837518883885,24,1.356091491980301,0.06324106784181649
PB_both_MA100_RSI2_E20_X70_ATR1.5_H10_T2,pullback_rsi,both,100,1.5,10,2.0,2,20,70,0,0,True,1.9102171891641715,397,1.1134253410430683,61.20906801007556,5.983451723980194,136,1.227833477478007,0.07154206037065361,141,1.2707970650635956,0.08354011152018173,120,0.8818347593828498,-0.04988047796129178
