instrument,broker_symbol,config,sample,trades,wins,losses,win_rate_pct,net_r,profit_factor,expectancy_r,risk_pct,processed_trades,ruined,max_drawdown_pct,ending_balance,max_dd_pct_at_1pct,ending_balance_at_1pct,selection_score
EURJPY,EURJPY..,trail_start_2R_distance_1R,train,30,11,19,36.666666666666664,-1.6645381537447514,0.9123927287502763,-0.055484605124825045,1.0,30,False,10.46617457412836,980.9041741375408,10.46617457412836,980.9041741375408,-0.5856897718639272
EURJPY,EURJPY..,trail_start_2R_distance_1.5R,train,21,8,13,38.095238095238095,0.9436793308329863,1.0725907177563836,0.04493711099204697,1.0,21,False,7.725530557207973,1006.7170893201812,7.725530557207973,1006.7170893201812,0.05779509800882593
EURJPY,EURJPY..,trail_start_2R_distance_2R,train,19,7,12,36.84210526315789,-0.08325852711304187,0.9930617894072465,-0.004382027742791677,1.0,19,False,6.793465209301024,996.6065334553261,6.793465209301024,996.6065334553261,-0.14188015605957455
EURJPY,EURJPY..,trail_start_3R_distance_0.5R,train,23,7,16,30.434782608695656,3.405494554418679,1.2128434096511675,0.14806498062689907,1.0,23,False,7.725530557207998,1030.5912682376481,7.725530557207998,1030.5912682376481,0.5829999907485248
EURJPY,EURJPY..,trail_start_3R_distance_1R,train,22,6,16,27.27272727272727,0.5441796222457582,1.0340112263903598,0.02473543737480719,1.0,22,False,7.725530557208001,1001.7576811968161,7.725530557208001,1001.7576811968161,-0.03790005304084493
EURJPY,EURJPY..,trail_start_3R_distance_1.5R,train,20,6,14,30.0,1.7496812403688795,1.12497723145492,0.08748406201844397,1.0,20,False,7.725530557207976,1014.1256080231609,7.725530557207976,1014.1256080231609,0.2509659816720154
EURJPY,EURJPY..,trail_start_3R_distance_2R,train,20,5,15,25.0,1.9463586379851112,1.1297572425323408,0.09731793189925556,1.0,20,False,8.648275251635907,1014.5502335060538,8.648275251635907,1014.5502335060538,0.25875159862727615
EURJPY,EURJPY..,fixed_2R,validation,12,2,10,16.666666666666664,-5.6387002909796315,0.4149937106918239,-0.4698916909149693,1.0,12,False,7.388775618221226,944.3529876165127,7.388775618221226,944.3529876165127,
EURJPY,EURJPY..,fixed_2R,last_30_days,2,0,2,0.0,-2.0,0.0,-1.0,1.0,2,False,1.9899999999999978,980.1,1.9899999999999978,980.1,
AUDCAD,AUDCAD..,fixed_1R,train,40,15,25,37.5,-18.507073952832343,0.44766666349665113,-0.46267684882080856,1.0,40,False,18.10176669558997,826.9240295419664,18.10176669558997,826.9240295419664,-3.5831459941053923
AUDCAD,AUDCAD..,fixed_1.5R,train,33,9,24,27.27272727272727,-14.071245075827155,0.48964056439496767,-0.42640136593415623,1.0,33,False,15.586286996952737,865.7951583277077,15.586286996952737,865.7951583277077,-2.9994947543970114
AUDCAD,AUDCAD..,fixed_2R,train,32,7,25,21.875,-14.187089619922785,0.4966812888019742,-0.44334655062258704,1.0,32,False,16.511065574912255,864.4485028174769,16.511065574912255,864.4485028174769,-3.0938872485633646
AUDCAD,AUDCAD..,fixed_2.5R,train,28,6,22,21.428571428571427,-11.367200668646932,0.5367420149975867,-0.40597145245167615,1.0,28,False,14.253288707574017,889.2257771908536,14.253288707574017,889.2257771908536,-2.637819251210959
AUDCAD,AUDCAD..,fixed_3R,train,28,6,22,21.428571428571427,-11.86116565705257,0.517478742775539,-0.42361305918044895,1.0,28,False,14.668323644180251,884.7275255806871,14.668323644180251,884.7275255806871,-2.750660747772389
AUDCAD,AUDCAD..,fixed_4R,train,24,4,20,16.666666666666664,-8.040313750529785,0.6432799090910079,-0.33501307293874105,1.0,24,False,15.959648262293264,918.4940879931206,15.959648262293264,918.4940879931206,-2.183116115851517
AUDCAD,AUDCAD..,fixed_5R,train,23,4,19,17.391304347826086,-8.17617472999264,0.6204112395612131,-0.35548585782576697,1.0,23,False,15.9596482622933,917.1841407379629,15.9596482622933,917.1841407379629,-2.2501745276102265
AUDCAD,AUDCAD..,trail_start_1R_distance_0.5R,train,37,10,27,27.027027027027028,-21.149832589779248,0.4043487610982892,-0.5716170970210608,1.0,37,False,20.119334856169356,804.8086252281471,20.119334856169356,804.8086252281471,-4.2211321395195815
AUDCAD,AUDCAD..,trail_start_1R_distance_1R,train,31,10,21,32.25806451612903,-11.765201220786386,0.48688857373397215,-0.3795226200253673,1.0,31,False,14.240005240988857,886.0905067705839,14.240005240988857,886.0905067705839,-2.6096594422445785
AUDCAD,AUDCAD..,trail_start_1R_distance_1.5R,train,27,4,23,14.814814814814813,-12.216813192388308,0.40915214593764676,-0.45247456268104846,1.0,27,False,14.301565694650911,881.9397421695762,14.301565694650911,881.9397421695762,-2.861816600983643
AUDCAD,AUDCAD..,trail_start_1R_distance_2R,train,25,5,20,20.0,-13.884585511472626,0.35405466944134684,-0.555383420458905,1.0,25,False,15.926962908505981,867.5415823637608,15.926962908505981,867.5415823637608,-3.360887418218562
AUDCAD,AUDCAD..,trail_start_1.5R_distance_0.5R,train,33,7,26,21.21212121212121,-16.701080134106004,0.42779220704807686,-0.5060933373971517,1.0,33,False,17.00882211991711,843.0686871418711,17.00882211991711,843.0686871418711,-3.523468935412918
AUDCAD,AUDCAD..,trail_start_1.5R_distance_1R,train,30,8,22,26.666666666666668,-15.886976024199981,0.4421866217288908,-0.5295658674733327,1.0,30,False,16.800815859211703,848.6600920124489,16.800815859211703,848.6600920124489,-3.506256354108491
AUDCAD,AUDCAD..,trail_start_1.5R_distance_1.5R,train,26,6,20,23.076923076923077,-12.105357366814735,0.4381355861281527,-0.4655906679544129,1.0,26,False,14.719986942937282,882.8284903533512,14.719986942937282,882.8284903533512,-2.897135041044518
AUDCAD,AUDCAD..,trail_start_1.5R_distance_2R,train,26,6,20,23.076923076923077,-7.902316282172392,0.649402365376301,-0.3039352416220151,1.0,26,False,14.905234492484729,919.1322889999786,14.905234492484729,919.1322889999786,-2.048570752792137
AUDCAD,AUDCAD..,trail_start_2R_distance_0.5R,train,34,7,27,20.588235294117645,-14.702769043127443,0.5136231924129608,-0.43243438362139536,1.0,34,False,16.81071342449706,859.5494080765314,16.81071342449706,859.5494080765314,-3.1168891466913733
AUDCAD,AUDCAD..,trail_start_2R_distance_1R,train,29,6,23,20.689655172413794,-11.548400030682577,0.5303058505578485,-0.3982206907131923,1.0,29,False,14.253288707574017,887.5041562095876,14.253288707574017,887.5041562095876,-2.635069719820761
AUDCAD,AUDCAD..,trail_start_2R_distance_1.5R,train,27,5,22,18.51851851851852,-8.058199807795866,0.6577529509383787,-0.2984518447331802,1.0,27,False,15.335980388871356,917.1966048817708,15.335980388871356,917.1966048817708,-2.0655775489856754
AUDCAD,AUDCAD..,trail_start_2R_distance_2R,train,26,6,20,23.076923076923077,-7.902316282172392,0.649402365376301,-0.3039352416220151,1.0,26,False,14.905234492484729,919.1322889999786,14.905234492484729,919.1322889999786,-2.048570752792137
AUDCAD,AUDCAD..,trail_start_3R_distance_0.5R,train,28,6,22,21.428571428571427,-14.470780216590173,0.5090554878845606,-0.5168135791639348,1.0,28,False,17.06034387857417,859.6670243183546,17.06034387857417,859.6670243183546,-3.340775841258211
AUDCAD,AUDCAD..,trail_start_3R_distance_1R,train,28,5,23,17.857142857142858,-12.272799923708716,0.5194592187719955,-0.438314282989597,1.0,28,False,15.959648262293275,880.2904375650774,15.959648262293275,880.2904375650774,-2.879808225432056
AUDCAD,AUDCAD..,trail_start_3R_distance_1.5R,train,28,5,23,17.857142857142858,-9.922702088316724,0.6114771655161515,-0.354382217439883,1.0,28,False,16.80005177967037,900.0812205048803,16.80005177967037,900.0812205048803,-2.455494929178487
AUDCAD,AUDCAD..,trail_start_3R_distance_2R,train,26,5,21,19.230769230769234,-9.144421545330282,0.6115296250370426,-0.3517085209742416,1.0,26,False,15.95964826229329,907.7432718728129,15.95964826229329,907.7432718728129,-2.34002509828069
AUDCHF,AUDCHF..,fixed_1R,train,44,20,24,45.45454545454545,-3.2174335578050255,0.8614216532678126,-0.07312348995011421,1.0,44,False,9.553122737271554,966.2463199650033,9.553122737271554,966.2463199650033,-0.7379580205523958
AUDCHF,AUDCHF..,fixed_1.5R,train,38,15,23,39.473684210526315,0.723146234620381,1.0332071033957175,0.019030164068957394,1.0,38,False,7.254970014384406,1004.4707334459889,7.254970014384406,1004.4707334459889,-0.017907925200540575
AUDCHF,AUDCHF..,fixed_2R,train,26,6,20,23.076923076923077,-5.310810862668682,0.6932084288367095,-0.20426195625648777,1.0,26,False,10.217952692739289,946.3796139191159,10.217952692739289,946.3796139191159,-1.346272544220532
AUDCHF,AUDCHF..,fixed_2.5R,train,26,5,21,19.230769230769234,-7.913187203909439,0.5976664484862728,-0.3043533539965169,1.0,26,False,9.829113191650134,921.7571594112487,9.829113191650134,921.7571594112487,-1.8554182514487167
AUDCHF,AUDCHF..,fixed_3R,train,23,4,19,17.391304347826086,-9.678287875050424,0.45222073257440076,-0.42079512500219235,1.0,23,False,11.745322916208046,906.0331264847904,11.745322916208046,906.0331264847904,-2.420042332103992
AUDCHF,AUDCHF..,fixed_4R,train,20,4,16,20.0,-7.2616212083837794,0.5049420954923799,-0.363081060419189,1.0,20,False,11.745322916208046,928.3392547936022,11.745322916208046,928.3392547936022,-2.0178194672044945
AUDCHF,AUDCHF..,fixed_5R,train,20,4,16,20.0,-6.756841491010526,0.5393552357470988,-0.3378420745505263,1.0,20,False,11.745322916208046,932.6889009414199,11.745322916208046,932.6889009414199,-1.899785319995314
AUDCHF,AUDCHF..,trail_start_1R_distance_0.5R,train,42,18,24,42.857142857142854,-3.850999298455666,0.8358429000124958,-0.09169045948703966,1.0,42,False,7.328566442934105,959.597061682144,7.328566442934105,959.597061682144,-0.7619883151688649
AUDCHF,AUDCHF..,trail_start_1R_distance_1R,train,40,18,22,45.0,-8.254887392300411,0.6153223075125553,-0.20637218480751027,1.0,40,False,9.787845534314727,918.9216696718878,9.787845534314727,918.9216696718878,-1.6044277746395657
AUDCHF,AUDCHF..,trail_start_1R_distance_1.5R,train,26,7,19,26.923076923076923,-9.17449920464181,0.42235547726606865,-0.352865354024685,1.0,26,False,10.502853602034099,911.1807051677259,10.502853602034099,911.1807051677259,-2.1560281483341486
AUDCHF,AUDCHF..,trail_start_1R_distance_2R,train,19,5,14,26.31578947368421,-5.605760769794335,0.516289166009395,-0.2950400405154913,1.0,19,False,9.103528845618076,944.5368099787337,9.103528845618076,944.5368099787337,-1.5727474998284865
AUDCHF,AUDCHF..,trail_start_1.5R_distance_0.5R,train,32,11,21,34.375,-4.761748158247157,0.7566364652853077,-0.14880462994522364,1.0,32,False,6.769087300857427,951.4395660978134,6.769087300857427,951.4395660978134,-0.9990341254912805
AUDCHF,AUDCHF..,trail_start_1.5R_distance_1R,train,30,11,19,36.666666666666664,-6.752825743507575,0.6155828221406873,-0.2250941914502525,1.0,30,False,8.809613956835426,933.2501394813844,8.809613956835426,933.2501394813844,-1.4929387971592119
AUDCHF,AUDCHF..,trail_start_1.5R_distance_1.5R,train,23,7,16,30.434782608695656,-7.623836508716533,0.46805276762856896,-0.3314711525528927,1.0,23,False,9.097773300225436,925.48598876332,9.097773300225436,925.48598876332,-1.8833828193466944
AUDCHF,AUDCHF..,trail_start_1.5R_distance_2R,train,19,5,14,26.31578947368421,-5.6096571172173535,0.5161156434471739,-0.29524511143249227,1.0,19,False,9.107476060190937,944.4957931008108,9.107476060190937,944.4957931008108,-1.5738253001992006
AUDCHF,AUDCHF..,trail_start_2R_distance_0.5R,train,26,6,20,23.076923076923077,-7.1250364278629865,0.6015753186254759,-0.27403986261011487,1.0,26,False,9.58134405543392,929.3597314570867,9.58134405543392,929.3597314570867,-1.6903520713747968
AUDCHF,AUDCHF..,trail_start_2R_distance_1R,train,26,6,20,23.076923076923077,-9.625036427863073,0.4617778995496701,-0.37019370876396435,1.0,26,False,10.889048179491828,906.8205077866506,10.889048179491828,906.8205077866506,-2.2539201870439607
AUDCHF,AUDCHF..,trail_start_2R_distance_1.5R,train,23,5,18,21.73913043478261,-9.203431003673991,0.44784579812076325,-0.4001491740727822,1.0,23,False,10.970728353399704,910.7932879875036,10.970728353399704,910.7932879875036,-2.2907002874636713
AUDCHF,AUDCHF..,trail_start_2R_distance_2R,train,19,5,14,26.31578947368421,-6.684912485155541,0.4723087112304574,-0.3518374992187127,1.0,19,False,10.085177851382696,934.3361541265509,10.085177851382696,934.3361541265509,-1.8661849110131787
AUDCHF,AUDCHF..,trail_start_3R_distance_0.5R,train,21,4,17,19.047619047619047,-9.109769356531963,0.41858322839510426,-0.43379854078723634,1.0,21,False,11.745322916208046,911.5607129417392,11.745322916208046,911.5607129417392,-2.394940081907955
AUDCHF,AUDCHF..,trail_start_3R_distance_1R,train,21,4,17,19.047619047619047,-9.609769356531984,0.3866715109382826,-0.4576080645967612,1.0,21,False,11.745322916208046,907.1421751424813,11.745322916208046,907.1421751424813,-2.508835784644479
AUDCHF,AUDCHF..,trail_start_3R_distance_1.5R,train,20,4,16,20.0,-9.083843430606073,0.38071287876608234,-0.45419217153030367,1.0,20,False,11.745322916208046,912.0734815258504,11.745322916208046,912.0734815258504,-2.4439151256134166
AUDCHF,AUDCHF..,trail_start_3R_distance_2R,train,19,4,15,21.052631578947366,-8.065324912087556,0.40992159965991404,-0.4244907848467135,1.0,19,False,11.745322916208046,921.453317272434,11.745322916208046,921.453317272434,-2.258637110310426
GBPJPY,GBPJPY..,fixed_1R,train,38,24,14,63.1578947368421,9.2205201282508,1.658608580589343,0.24264526653291582,1.0,38,False,3.9692139986079873,1094.5635300034176,3.9692139986079873,1094.5635300034176,1.5857886059137276
GBPJPY,GBPJPY..,fixed_1.5R,train,25,13,12,52.0,4.764065210218029,1.3970054341848357,0.19056260840872116,1.0,25,False,3.940398999999988,1046.8742678067201,3.940398999999988,1046.8742678067201,1.0047478971713317
GBPJPY,GBPJPY..,fixed_2R,train,23,10,13,43.47826086956522,3.264065210218002,1.2510819392475387,0.14191587870513053,1.0,23,False,4.859584070327101,1030.8717275294532,4.859584070327101,1030.8717275294532,0.673883572826736
GBPJPY,GBPJPY..,fixed_2.5R,train,21,9,12,42.857142857142854,5.764065210217984,1.4803387675181654,0.2744792957246659,1.0,21,False,4.8595840703271165,1056.416359413519,4.8595840703271165,1056.416359413519,1.2854896016710904
GBPJPY,GBPJPY..,fixed_3R,train,21,7,14,33.33333333333333,1.2640652102180023,1.0902903721584287,0.060193581438952495,1.0,21,False,4.859584070327107,1009.7749040042237,4.859584070327107,1009.7749040042237,0.24500183630516875
GBPJPY,GBPJPY..,fixed_4R,train,19,5,14,26.31578947368421,-1.7359347897819977,0.8760046578727144,-0.09136498893589462,1.0,19,False,6.7934652093009955,979.8023287147769,6.7934652093009955,979.8023287147769,-0.5385886634404091
GBPJPY,GBPJPY..,fixed_5R,train,18,4,14,22.22222222222222,-3.735934789781998,0.7331475150155715,-0.20755193276566655,1.0,18,False,6.7934652093009955,960.3223744453031,6.7934652093009955,960.3223744453031,-1.0423347557615672
GBPJPY,GBPJPY..,trail_start_1R_distance_0.5R,train,32,19,13,59.375,2.3830313210913023,1.183310101622408,0.0744697287841032,1.0,32,False,4.938834249069166,1022.6930919835648,4.938834249069166,1022.6930919835648,0.40120754701149386
GBPJPY,GBPJPY..,trail_start_1R_distance_1R,train,31,19,12,61.29032258064516,-0.8778741309559969,0.9268438224203336,-0.028318520353419255,1.0,31,False,5.436049214001935,989.815986724909,5.436049214001935,989.815986724909,-0.23608624362887176
GBPJPY,GBPJPY..,trail_start_1R_distance_1.5R,train,20,6,14,30.0,1.0874016822800872,1.1370304704846135,0.05437008411400436,1.0,20,False,3.9202961639395415,1009.0974919499397,3.9202961639395415,1009.0974919499397,0.2568931320577007
GBPJPY,GBPJPY..,trail_start_1R_distance_2R,train,19,7,12,36.84210526315789,0.5234310550146241,1.0527335576726058,0.02754900289550653,1.0,19,False,4.2450593341686,1003.4258870669373,4.2450593341686,1003.4258870669373,0.10819097990096924
GBPJPY,GBPJPY..,trail_start_1.5R_distance_0.5R,train,23,10,13,43.47826086956522,0.9700390593317826,1.074618389179368,0.04217561127529489,1.0,23,False,4.863568424340605,1007.7121182085783,4.863568424340605,1007.7121182085783,0.1689171474723236
GBPJPY,GBPJPY..,trail_start_1.5R_distance_1R,train,22,10,12,45.45454545454545,3.448700731204461,1.2873917276003717,0.15675912414565732,1.0,22,False,4.8595840703271085,1032.6022240148673,4.8595840703271085,1032.6022240148673,0.7339908627158801
GBPJPY,GBPJPY..,trail_start_1.5R_distance_1.5R,train,20,10,10,50.0,2.4241281783798945,1.2424128178379896,0.12120640891899473,1.0,20,False,4.859584070327112,1022.1405948046208,4.859584070327112,1022.1405948046208,0.5340300991656319
GBPJPY,GBPJPY..,trail_start_1.5R_distance_2R,train,19,7,12,36.84210526315789,-0.4285691663275414,0.9606020564462034,-0.022556271911975862,1.0,19,False,4.8595840703271085,993.8365438833785,4.8595840703271085,993.8365438833785,-0.1486135641534816
GBPJPY,GBPJPY..,trail_start_2R_distance_0.5R,train,24,9,15,37.5,1.6579141335860108,1.110527608905734,0.06907975556608378,1.0,24,False,4.859584070327112,1013.8676109222079,4.859584070327112,1013.8676109222079,0.3106160839089584
GBPJPY,GBPJPY..,trail_start_2R_distance_1R,train,23,9,14,39.130434782608695,1.3879275463683207,1.0991376818834515,0.06034467592905742,1.0,23,False,4.859584070327102,1011.3928488807221,4.859584070327102,1011.3928488807221,0.2598901885540974
GBPJPY,GBPJPY..,trail_start_2R_distance_1.5R,train,19,7,12,36.84210526315789,0.9493886068324763,1.0791157172360397,0.049967821412235595,1.0,19,False,4.859584070327137,1006.9847880768285,4.859584070327137,1006.9847880768285,0.18528867873714328
GBPJPY,GBPJPY..,trail_start_2R_distance_2R,train,19,7,12,36.84210526315789,-1.5506113931675052,0.8707823839027079,-0.08161112595618449,1.0,19,False,4.859584070327096,982.6680256246036,4.859584070327096,982.6680256246036,-0.4195006559392551
GBPJPY,GBPJPY..,trail_start_3R_distance_0.5R,train,19,5,14,26.31578947368421,-2.9420775273147495,0.7898516051918036,-0.1548461856481447,1.0,19,False,6.7934652093009955,968.4824554362109,6.7934652093009955,968.4824554362109,-0.8282197426262703
GBPJPY,GBPJPY..,trail_start_3R_distance_1R,train,18,5,13,27.77777777777778,-3.0215235914547143,0.7675751083496374,-0.16786242174748411,1.0,18,False,6.7934652093009955,968.0994110477376,6.7934652093009955,968.0994110477376,-0.8687822824638474
GBPJPY,GBPJPY..,trail_start_3R_distance_1.5R,train,18,5,13,27.77777777777778,-2.88668394130898,0.7779473891300784,-0.1603713300727211,1.0,18,False,6.7934652093009955,969.2323037703952,6.7934652093009955,969.2323037703952,-0.8354444300164912
GBPJPY,GBPJPY..,trail_start_3R_distance_2R,train,18,5,13,27.77777777777778,-4.386683941308962,0.6625627737454646,-0.24370466340605346,1.0,18,False,6.7934652093009955,955.2226444123487,6.7934652093009955,955.2226444123487,-1.2063055129174527
GBPJPY,GBPJPY..,fixed_1R,validation,18,8,10,44.44444444444444,-2.651500461501478,0.7324580751851371,-0.14730558119452655,1.0,18,False,3.8824933361742984,973.0101404934069,3.8824933361742984,973.0101404934069,
GBPJPY,GBPJPY..,fixed_1R,last_30_days,8,5,3,62.5,1.2590975254730734,1.4196991751576913,0.15738719068413418,1.0,8,False,1.9899999999999924,1012.3131303192697,1.9899999999999924,1012.3131303192697,
GBPUSD,GBPUSD..,fixed_1R,train,47,26,21,55.319148936170215,5.0,1.2380952380952381,0.10638297872340426,1.0,47,False,3.9500049601000113,1048.805134718681,3.9500049601000113,1048.805134718681,0.757039044799758
GBPUSD,GBPUSD..,fixed_1.5R,train,39,15,24,38.46153846153847,-2.469322709163343,0.8971115537848607,-0.06331596690162418,1.0,39,False,4.972061144957935,972.8992538219569,4.972061144957935,972.8992538219569,-0.45972379929789053
GBPUSD,GBPUSD..,fixed_2R,train,35,12,23,34.285714285714285,-0.4693227091633311,0.9795946648189855,-0.013409220261809459,1.0,35,False,4.985988187461602,991.9961202285782,4.985988187461602,991.9961202285782,-0.13183034467363694
GBPUSD,GBPUSD..,fixed_2.5R,train,32,10,22,31.25,1.0306772908366444,1.0468489677653021,0.03220866533864514,1.0,32,False,4.900995009999997,1006.4395112143511,4.900995009999997,1006.4395112143511,0.1431872701561881
GBPUSD,GBPUSD..,fixed_3R,train,28,7,21,25.0,-2.469322709163331,0.8824132043255556,-0.08819009675583325,1.0,28,False,4.900995009999997,971.9883133790885,4.900995009999997,971.9883133790885,-0.5303359479804844
GBPUSD,GBPUSD..,fixed_4R,train,18,5,13,27.77777777777778,3.530677290836669,1.2715905608335898,0.19614873837981495,1.0,18,False,4.900995009999997,1032.0232832827367,4.900995009999997,1032.0232832827367,0.8268874019023575
GBPUSD,GBPUSD..,fixed_5R,train,14,3,11,21.428571428571427,-2.0084617272201455,0.7996351083073356,-0.1434615519442961,1.0,14,False,6.7934652093009955,978.127174064245,6.7934652093009955,978.127174064245,-0.6885773176763685
GBPUSD,GBPUSD..,trail_start_1R_distance_0.5R,train,42,18,24,42.857142857142854,-0.465222052962881,0.9806157477932134,-0.011076715546735262,1.0,42,False,4.389510960024734,991.8364524321616,4.389510960024734,991.8364524321616,-0.10027339748042165
GBPUSD,GBPUSD..,trail_start_1R_distance_1R,train,36,17,19,47.22222222222222,3.059183818682955,1.1610096746675238,0.08497732829674876,1.0,36,False,4.427526875470309,1027.841558095343,4.427526875470309,1027.841558095343,0.5069143459618087
GBPUSD,GBPUSD..,trail_start_1R_distance_1.5R,train,26,11,15,42.30769230769231,4.0257468050864595,1.3081526369740526,0.15483641558024844,1.0,26,False,4.3026715566723395,1038.6703082070142,4.3026715566723395,1038.6703082070142,0.813629937737663
GBPUSD,GBPUSD..,trail_start_1R_distance_2R,train,22,10,12,45.45454545454545,12.085961858849867,2.0451248385254854,0.549361902674994,1.0,22,False,5.661630184270029,1120.7269415331814,5.661630184270029,1120.7269415331814,2.6570392445613984
GBPUSD,GBPUSD..,trail_start_1.5R_distance_0.5R,train,36,14,22,38.88888888888889,1.5177288448522392,1.068987674766011,0.04215913457922887,1.0,36,False,4.900995009999997,1011.5767386862989,4.900995009999997,1011.5767386862989,0.21726315829027493
GBPUSD,GBPUSD..,trail_start_1.5R_distance_1R,train,32,13,19,40.625,0.8417303256702124,1.0443015960879058,0.02630407267719414,1.0,32,False,4.900995009999997,1005.4747399816561,4.900995009999997,1005.4747399816561,0.10940374431612804
GBPUSD,GBPUSD..,trail_start_1.5R_distance_1.5R,train,25,11,14,44.0,1.851358271351498,1.1322398765251072,0.07405433085405992,1.0,25,False,4.900995009999997,1016.3820887834643,4.900995009999997,1016.3820887834643,0.3440678353490658
GBPUSD,GBPUSD..,trail_start_1.5R_distance_2R,train,21,9,12,42.857142857142854,11.411573325114919,2.0347744711179394,0.5434082535769009,1.0,21,False,4.977939896270947,1113.2859149024403,4.977939896270947,1113.2859149024403,2.596308030096759
GBPUSD,GBPUSD..,trail_start_2R_distance_0.5R,train,32,10,22,31.25,0.3949191773169497,1.0179508716962251,0.012341224291154678,1.0,32,False,4.900995009999997,999.8695237670262,4.900995009999997,999.8695237670262,0.02646533742979079
GBPUSD,GBPUSD..,trail_start_2R_distance_1R,train,29,10,19,34.48275862068966,0.48504301027986674,1.0255285794884141,0.016725621044133335,1.0,29,False,4.900995009999997,1001.487893612953,4.900995009999997,1001.487893612953,0.04785971234759728
GBPUSD,GBPUSD..,trail_start_2R_distance_1.5R,train,23,9,14,39.130434782608695,1.1995135157060066,1.0856795368361434,0.05215276155243507,1.0,23,False,4.900995009999997,1009.6114964849745,4.900995009999997,1009.6114964849745,0.21692798800640123
GBPUSD,GBPUSD..,trail_start_2R_distance_2R,train,19,9,10,47.368421052631575,5.810624626817041,1.5810624626817043,0.30582234877984427,1.0,19,False,4.951252342933095,1056.597411595101,4.951252342933095,1056.597411595101,1.3721579886925226
GBPUSD,GBPUSD..,trail_start_3R_distance_0.5R,train,25,5,20,20.0,-5.652211006476755,0.7173894496761622,-0.22608844025907018,1.0,25,False,7.766579652550433,941.7926546513687,7.766579652550433,941.7926546513687,-1.333496969945944
GBPUSD,GBPUSD..,trail_start_3R_distance_1R,train,22,5,17,22.727272727272727,-3.6684097105804625,0.7842111934952669,-0.16674589593547556,1.0,22,False,6.7934652093009955,961.1161245987089,6.7934652093009955,961.1161245987089,-0.936214507529382
GBPUSD,GBPUSD..,trail_start_3R_distance_1.5R,train,20,5,15,25.0,-3.440589338181766,0.7706273774545489,-0.1720294669090883,1.0,20,False,6.7934652093009955,963.9124963227149,6.7934652093009955,963.9124963227149,-0.9254836660374017
GBPUSD,GBPUSD..,trail_start_3R_distance_2R,train,17,5,12,29.411764705882355,-2.440589338181764,0.7966175551515197,-0.14356407871657437,1.0,17,False,6.7934652093009955,974.2225905879908,6.7934652093009955,974.2225905879908,-0.7441758356922363
GBPUSD,GBPUSD..,trail_start_1R_distance_2R,validation,12,2,10,16.666666666666664,-3.472669204518598,0.5699776114718988,-0.2893891003765498,1.0,12,False,7.793275665704185,964.6704701203782,7.793275665704185,964.6704701203782,
GBPUSD,GBPUSD..,trail_start_1R_distance_2R,last_30_days,3,0,3,0.0,-2.634385201305765,0.0,-0.878128400435255,1.0,3,False,2.6117609357997824,973.8823906420022,2.6117609357997824,973.8823906420022,
US30,US30,fixed_1R,train,48,22,26,45.83333333333333,-2.5972149450394153,0.8944102025028975,-0.054108644688321154,1.0,48,False,5.355900001156517,972.1043304083405,5.355900001156517,972.1043304083405,-0.4549501565862824
US30,US30,fixed_1.5R,train,35,15,20,42.857142857142854,3.306064048049146,1.1768161053581416,0.09445897280140418,1.0,35,False,5.632890441687153,1030.993622939193,5.632890441687153,1030.993622939193,0.5100336174589788
US30,US30,fixed_2R,train,23,10,13,43.47826086956522,7.547021494857657,1.6587374956335554,0.3281313693416373,1.0,23,False,3.1990504157194275,1075.8330823882447,3.1990504157194275,1075.8330823882447,1.694511372592649
US30,US30,fixed_2.5R,train,18,7,11,38.88888888888889,7.2108093484810905,1.8200616607127391,0.4006005193600606,1.0,18,False,4.1093504365407005,1072.3050386559491,4.1093504365407005,1072.3050386559491,1.8082392943633927
US30,US30,fixed_3R,train,20,7,13,35.0,7.518111361123402,1.6545623652759056,0.3759055680561701,1.0,20,False,5.068256932175303,1074.5770945235447,5.068256932175303,1074.5770945235447,1.7265548840929135
US30,US30,fixed_4R,train,14,5,9,35.714285714285715,7.469742702132567,2.0018153925395645,0.5335530501523262,1.0,14,False,4.10935043654071,1074.4189406415433,4.10935043654071,1074.4189406415433,2.1322710027575247
US30,US30,fixed_5R,train,13,5,8,38.46153846153847,7.871021153652956,2.219140192722765,0.605463165665612,1.0,13,False,4.109350436540689,1078.6001391573184,4.109350436540689,1078.6001391573184,2.351525500658899
US30,US30,trail_start_1R_distance_0.5R,train,43,19,24,44.18604651162791,-1.6320342943222108,0.9277771929730447,-0.03795428591447002,1.0,43,False,7.6278984582589135,981.3886730188658,7.6278984582589135,981.3886730188658,-0.4148322560023183
US30,US30,trail_start_1R_distance_1R,train,36,21,15,58.333333333333336,3.8268238501164014,1.266474244465895,0.10630066250323338,1.0,36,False,5.712290952063674,1036.9811363478414,5.712290952063674,1036.9811363478414,0.5992834736067374
US30,US30,trail_start_1R_distance_1.5R,train,23,12,11,52.17391304347826,1.0395156952623406,1.1090837014527672,0.045196334576623504,1.0,23,False,3.3947911105078767,1009.3205173306371,3.3947911105078767,1009.3205173306371,0.2473249168983596
US30,US30,trail_start_1R_distance_2R,train,13,6,7,46.15384615384615,4.532275030802474,1.7125152001994064,0.3486365408309595,1.0,13,False,2.5350336573642718,1044.0820303779883,2.5350336573642718,1044.0820303779883,1.4125028582017594
