event;time_msc;bid;ask;current_high;current_low;previous_high;previous_low
2;1763645472288;92083.13;92083.63;92084.80;92082.82;92175.98;91736.53
2;1763645472372;92083.11;92083.61;92084.80;92082.82;92175.98;91736.53
2;1763645472457;92083.09;92083.59;92084.80;92082.82;92175.98;91736.53
2;1763645472542;92083.07;92083.57;92084.80;92082.82;92175.98;91736.53
2;1763645472627;92083.05;92083.55;92084.80;92082.82;92175.98;91736.53
2;1763645472711;92083.03;92083.53;92084.80;92082.82;92175.98;91736.53
2;1763645472796;92083.01;92083.51;92084.80;92082.82;92175.98;91736.53
2;1763645472881;92082.99;92083.49;92084.80;92082.82;92175.98;91736.53
2;1763645472966;92082.97;92083.47;92084.80;92082.82;92175.98;91736.53
2;1763645473050;92082.95;92083.45;92084.80;92082.82;92175.98;91736.53
2;1763645473135;92082.93;92083.43;92084.80;92082.82;92175.98;91736.53
2;1763645473220;92082.91;92083.41;92084.80;92082.82;92175.98;91736.53
2;1763645473305;92082.89;92083.39;92084.80;92082.82;92175.98;91736.53
2;1763645473389;92082.87;92083.37;92084.80;92082.82;92175.98;91736.53
2;1763645473474;92082.85;92083.35;92084.80;92082.82;92175.98;91736.53
2;1763645473559;92082.82;92083.32;92084.80;92082.82;92175.98;91736.53
2;1763645473644;92082.80;92083.30;92084.80;92082.80;92175.98;91736.53
2;1763645473728;92082.78;92083.28;92084.80;92082.78;92175.98;91736.53
2;1763645473813;92082.76;92083.26;92084.80;92082.76;92175.98;91736.53
2;1763645473898;92082.74;92083.24;92084.80;92082.74;92175.98;91736.53
2;1763645473983;92082.72;92083.22;92084.80;92082.72;92175.98;91736.53
2;1763645474067;92082.70;92083.20;92084.80;92082.70;92175.98;91736.53
2;1763645474152;92082.68;92083.18;92084.80;92082.68;92175.98;91736.53
2;1763645474237;92082.66;92083.16;92084.80;92082.66;92175.98;91736.53
2;1763645474322;92082.64;92083.14;92084.80;92082.64;92175.98;91736.53
2;1763645474406;92082.62;92083.12;92084.80;92082.62;92175.98;91736.53
2;1763645474491;92082.60;92083.10;92084.80;92082.60;92175.98;91736.53
2;1763645474576;92082.58;92083.08;92084.80;92082.58;92175.98;91736.53
2;1763645474660;92082.56;92083.06;92084.80;92082.56;92175.98;91736.53
2;1763645474745;92082.54;92083.04;92084.80;92082.54;92175.98;91736.53
2;1763645474830;92082.52;92083.02;92084.80;92082.52;92175.98;91736.53
2;1763645474915;92082.49;92082.99;92084.80;92082.49;92175.98;91736.53
2;1763645474999;92082.47;92082.97;92084.80;92082.47;92175.98;91736.53
2;1763645475084;92082.45;92082.95;92084.80;92082.45;92175.98;91736.53
2;1763645475169;92082.43;92082.93;92084.80;92082.43;92175.98;91736.53
2;1763645475254;92082.41;92082.91;92084.80;92082.41;92175.98;91736.53
2;1763645475338;92082.39;92082.89;92084.80;92082.39;92175.98;91736.53
2;1763645475423;92082.37;92082.87;92084.80;92082.37;92175.98;91736.53
2;1763645475508;92082.35;92082.85;92084.80;92082.35;92175.98;91736.53
2;1763645475593;92082.33;92082.83;92084.80;92082.33;92175.98;91736.53
2;1763645475677;92082.31;92082.81;92084.80;92082.31;92175.98;91736.53
2;1763645475762;92082.29;92082.79;92084.80;92082.29;92175.98;91736.53
2;1763645475847;92082.27;92082.77;92084.80;92082.27;92175.98;91736.53
2;1763645475932;92082.25;92082.75;92084.80;92082.25;92175.98;91736.53
2;1763645476016;92082.23;92082.73;92084.80;92082.23;92175.98;91736.53
2;1763645476101;92082.21;92082.71;92084.80;92082.21;92175.98;91736.53
2;1763645476186;92082.19;92082.69;92084.80;92082.19;92175.98;91736.53
2;1763645476271;92082.16;92082.66;92084.80;92082.16;92175.98;91736.53
2;1763645476355;92084.05;92084.55;92084.80;92082.16;92175.98;91736.53
2;1763645476440;92085.94;92086.44;92085.94;92082.16;92175.98;91736.53
2;1763645476525;92087.83;92088.33;92087.83;92082.16;92175.98;91736.53
2;1763645476610;92089.73;92090.23;92089.73;92082.16;92175.98;91736.53
2;1763645476694;92091.62;92092.12;92091.62;92082.16;92175.98;91736.53
2;1763645476779;92093.51;92094.01;92093.51;92082.16;92175.98;91736.53
2;1763645476864;92095.40;92095.90;92095.40;92082.16;92175.98;91736.53
2;1763645476949;92097.30;92097.80;92097.30;92082.16;92175.98;91736.53
2;1763645477033;92099.19;92099.69;92099.19;92082.16;92175.98;91736.53
2;1763645477118;92101.08;92101.58;92101.08;92082.16;92175.98;91736.53
2;1763645477203;92102.98;92103.48;92102.98;92082.16;92175.98;91736.53
2;1763645477288;92104.87;92105.37;92104.87;92082.16;92175.98;91736.53
2;1763645477372;92106.76;92107.26;92106.76;92082.16;92175.98;91736.53
2;1763645477457;92108.65;92109.15;92108.65;92082.16;92175.98;91736.53
2;1763645477542;92110.55;92111.05;92110.55;92082.16;92175.98;91736.53
2;1763645477627;92112.44;92112.94;92112.44;92082.16;92175.98;91736.53
2;1763645477711;92114.33;92114.83;92114.33;92082.16;92175.98;91736.53
2;1763645477796;92116.23;92116.73;92116.23;92082.16;92175.98;91736.53
2;1763645477881;92118.12;92118.62;92118.12;92082.16;92175.98;91736.53
2;1763645477966;92120.01;92120.51;92120.01;92082.16;92175.98;91736.53
2;1763645478050;92121.90;92122.40;92121.90;92082.16;92175.98;91736.53
2;1763645478135;92123.80;92124.30;92123.80;92082.16;92175.98;91736.53
2;1763645478220;92125.69;92126.19;92125.69;92082.16;92175.98;91736.53
2;1763645478305;92127.58;92128.08;92127.58;92082.16;92175.98;91736.53
2;1763645478389;92129.48;92129.98;92129.48;92082.16;92175.98;91736.53
2;1763645478474;92131.37;92131.87;92131.37;92082.16;92175.98;91736.53
2;1763645478559;92133.26;92133.76;92133.26;92082.16;92175.98;91736.53
2;1763645478644;92135.15;92135.65;92135.15;92082.16;92175.98;91736.53
2;1763645478728;92137.05;92137.55;92137.05;92082.16;92175.98;91736.53
2;1763645478813;92138.94;92139.44;92138.94;92082.16;92175.98;91736.53
2;1763645478898;92140.83;92141.33;92140.83;92082.16;92175.98;91736.53
2;1763645478983;92142.73;92143.23;92142.73;92082.16;92175.98;91736.53
2;1763645479067;92144.62;92145.12;92144.62;92082.16;92175.98;91736.53
2;1763645479152;92146.51;92147.01;92146.51;92082.16;92175.98;91736.53
2;1763645479237;92148.40;92148.90;92148.40;92082.16;92175.98;91736.53
2;1763645479322;92150.30;92150.80;92150.30;92082.16;92175.98;91736.53
2;1763645479406;92152.19;92152.69;92152.19;92082.16;92175.98;91736.53
2;1763645479491;92154.08;92154.58;92154.08;92082.16;92175.98;91736.53
2;1763645479576;92155.97;92156.47;92155.97;92082.16;92175.98;91736.53
2;1763645479660;92157.87;92158.37;92157.87;92082.16;92175.98;91736.53
2;1763645479745;92159.76;92160.26;92159.76;92082.16;92175.98;91736.53
2;1763645479830;92161.65;92162.15;92161.65;92082.16;92175.98;91736.53
2;1763645479915;92163.55;92164.05;92163.55;92082.16;92175.98;91736.53
2;1763645479999;92165.44;92165.94;92165.44;92082.16;92175.98;91736.53
2;1763645480084;92167.33;92167.83;92167.33;92082.16;92175.98;91736.53
2;1763645480169;92169.22;92169.72;92169.22;92082.16;92175.98;91736.53
2;1763645480254;92171.12;92171.62;92171.12;92082.16;92175.98;91736.53
2;1763645480338;92173.01;92173.51;92173.01;92082.16;92175.98;91736.53
2;1763645480423;92174.90;92175.40;92174.90;92082.16;92175.98;91736.53
2;1763645480508;92176.80;92177.30;92176.80;92082.16;92175.98;91736.53
2;1763645480593;92178.69;92179.19;92178.69;92082.16;92175.98;91736.53
2;1763645480677;92180.58;92181.08;92180.58;92082.16;92175.98;91736.53
2;1763645480762;92182.47;92182.97;92182.47;92082.16;92175.98;91736.53
2;1763645480847;92184.37;92184.87;92184.37;92082.16;92175.98;91736.53
2;1763645480932;92186.26;92186.76;92186.26;92082.16;92175.98;91736.53
2;1763645481016;92188.15;92188.65;92188.15;92082.16;92175.98;91736.53
2;1763645481101;92190.05;92190.55;92190.05;92082.16;92175.98;91736.53
2;1763645481186;92191.94;92192.44;92191.94;92082.16;92175.98;91736.53
2;1763645481271;92193.83;92194.33;92193.83;92082.16;92175.98;91736.53
2;1763645481355;92195.72;92196.22;92195.72;92082.16;92175.98;91736.53
2;1763645481440;92197.62;92198.12;92197.62;92082.16;92175.98;91736.53
2;1763645481525;92199.51;92200.01;92199.51;92082.16;92175.98;91736.53
2;1763645481610;92201.40;92201.90;92201.40;92082.16;92175.98;91736.53
2;1763645481694;92203.30;92203.80;92203.30;92082.16;92175.98;91736.53
2;1763645481779;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645481864;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645481949;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645482033;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645482118;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645482203;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645482288;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645482372;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645482457;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645482542;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645482627;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645482711;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645482796;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645482881;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645482966;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645483050;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645483135;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645483220;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645483305;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645483389;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645483474;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645483559;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645483644;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645483728;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645483813;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645483898;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645483983;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645484067;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645484152;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645484237;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645484322;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645484406;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645484491;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645484576;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645484660;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645484745;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645484830;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645484915;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645484999;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645485084;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645485169;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645485254;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645485338;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645485423;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645485508;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645485593;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645485677;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645485762;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645485847;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645485932;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645486016;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645486101;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645486186;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645486271;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645486355;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645486440;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645486525;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645486610;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645486694;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645486779;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645486864;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645486949;92203.30;92203.80;92203.31;92082.16;92175.98;91736.53
2;1763645487033;92203.31;92203.81;92203.31;92082.16;92175.98;91736.53
2;1763645487118;92203.29;92203.79;92203.31;92082.16;92175.98;91736.53
2;1763645487203;92205.18;92205.68;92205.18;92082.16;92175.98;91736.53
2;1763645487288;92207.07;92207.57;92207.07;92082.16;92175.98;91736.53
2;1763645487372;92208.96;92209.46;92208.96;92082.16;92175.98;91736.53
2;1763645487457;92210.86;92211.36;92210.86;92082.16;92175.98;91736.53
2;1763645487542;92212.75;92213.25;92212.75;92082.16;92175.98;91736.53
2;1763645487627;92214.64;92215.14;92214.64;92082.16;92175.98;91736.53
2;1763645487711;92216.53;92217.03;92216.53;92082.16;92175.98;91736.53
2;1763645487796;92218.43;92218.93;92218.43;92082.16;92175.98;91736.53
2;1763645487881;92220.32;92220.82;92220.32;92082.16;92175.98;91736.53
2;1763645487966;92222.21;92222.71;92222.21;92082.16;92175.98;91736.53
2;1763645488050;92224.11;92224.61;92224.11;92082.16;92175.98;91736.53
2;1763645488135;92226.00;92226.50;92226.00;92082.16;92175.98;91736.53
2;1763645488220;92227.89;92228.39;92227.89;92082.16;92175.98;91736.53
2;1763645488305;92229.78;92230.28;92229.78;92082.16;92175.98;91736.53
2;1763645488389;92231.68;92232.18;92231.68;92082.16;92175.98;91736.53
2;1763645488474;92233.57;92234.07;92233.57;92082.16;92175.98;91736.53
2;1763645488559;92235.46;92235.96;92235.46;92082.16;92175.98;91736.53
2;1763645488644;92237.36;92237.86;92237.36;92082.16;92175.98;91736.53
2;1763645488728;92239.25;92239.75;92239.25;92082.16;92175.98;91736.53
2;1763645488813;92241.14;92241.64;92241.14;92082.16;92175.98;91736.53
2;1763645488898;92243.03;92243.53;92243.03;92082.16;92175.98;91736.53
2;1763645488983;92244.93;92245.43;92244.93;92082.16;92175.98;91736.53
2;1763645489067;92246.82;92247.32;92246.82;92082.16;92175.98;91736.53
2;1763645489152;92248.71;92249.21;92248.71;92082.16;92175.98;91736.53
2;1763645489237;92250.61;92251.11;92250.61;92082.16;92175.98;91736.53
2;1763645489321;92252.50;92253.00;92252.50;92082.16;92175.98;91736.53
2;1763645489406;92254.39;92254.89;92254.39;92082.16;92175.98;91736.53
2;1763645489491;92256.28;92256.78;92256.28;92082.16;92175.98;91736.53
2;1763645489576;92258.18;92258.68;92258.18;92082.16;92175.98;91736.53
2;1763645489660;92260.07;92260.57;92260.07;92082.16;92175.98;91736.53
2;1763645489745;92261.96;92262.46;92261.96;92082.16;92175.98;91736.53
2;1763645489830;92263.86;92264.36;92263.86;92082.16;92175.98;91736.53
2;1763645489915;92265.75;92266.25;92265.75;92082.16;92175.98;91736.53
2;1763645489999;92267.64;92268.14;92267.64;92082.16;92175.98;91736.53
2;1763645490084;92269.53;92270.03;92269.53;92082.16;92175.98;91736.53
2;1763645490169;92271.43;92271.93;92271.43;92082.16;92175.98;91736.53
2;1763645490254;92273.32;92273.82;92273.32;92082.16;92175.98;91736.53
2;1763645490338;92275.21;92275.71;92275.21;92082.16;92175.98;91736.53
2;1763645490423;92277.10;92277.60;92277.10;92082.16;92175.98;91736.53
2;1763645490508;92279.00;92279.50;92279.00;92082.16;92175.98;91736.53
2;1763645490593;92280.89;92281.39;92280.89;92082.16;92175.98;91736.53
2;1763645490677;92282.78;92283.28;92282.78;92082.16;92175.98;91736.53
2;1763645490762;92284.68;92285.18;92284.68;92082.16;92175.98;91736.53
2;1763645490847;92286.57;92287.07;92286.57;92082.16;92175.98;91736.53
2;1763645490932;92288.46;92288.96;92288.46;92082.16;92175.98;91736.53
2;1763645491016;92290.35;92290.85;92290.35;92082.16;92175.98;91736.53
2;1763645491101;92292.25;92292.75;92292.25;92082.16;92175.98;91736.53
2;1763645491186;92294.14;92294.64;92294.14;92082.16;92175.98;91736.53
2;1763645491271;92296.03;92296.53;92296.03;92082.16;92175.98;91736.53
2;1763645491355;92297.93;92298.43;92297.93;92082.16;92175.98;91736.53
2;1763645491440;92299.82;92300.32;92299.82;92082.16;92175.98;91736.53
2;1763645491525;92301.71;92302.21;92301.71;92082.16;92175.98;91736.53
2;1763645491610;92303.60;92304.10;92303.60;92082.16;92175.98;91736.53
2;1763645491694;92305.50;92306.00;92305.50;92082.16;92175.98;91736.53
2;1763645491779;92307.39;92307.89;92307.39;92082.16;92175.98;91736.53
2;1763645491864;92309.28;92309.78;92309.28;92082.16;92175.98;91736.53
2;1763645491949;92311.18;92311.68;92311.18;92082.16;92175.98;91736.53
2;1763645492033;92313.07;92313.57;92313.07;92082.16;92175.98;91736.53
2;1763645492118;92314.96;92315.46;92314.96;92082.16;92175.98;91736.53
2;1763645492203;92316.85;92317.35;92316.85;92082.16;92175.98;91736.53
2;1763645492288;92318.75;92319.25;92318.75;92082.16;92175.98;91736.53
2;1763645492372;92320.64;92321.14;92320.64;92082.16;92175.98;91736.53
2;1763645492457;92322.53;92323.03;92322.53;92082.16;92175.98;91736.53
2;1763645492542;92324.43;92324.93;92324.43;92082.16;92175.98;91736.53
2;1763645492627;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645492711;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645492796;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645492881;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645492966;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645493050;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645493135;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645493220;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645493305;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645493389;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645493474;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645493559;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645493644;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645493728;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645493813;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645493898;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645493983;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645494067;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645494152;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645494237;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645494321;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645494406;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645494491;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645494576;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645494660;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645494745;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645494830;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645494915;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645494999;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645495084;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645495169;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645495254;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645495338;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645495423;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645495508;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645495593;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645495677;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645495762;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645495847;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645495932;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645496016;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645496101;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645496186;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645496271;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645496355;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645496440;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645496525;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645496610;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645496694;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645496779;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645496864;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645496949;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645497033;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645497118;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645497203;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645497288;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645497372;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645497457;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645497542;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645497627;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645497711;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645497796;92324.43;92324.93;92324.44;92082.16;92175.98;91736.53
2;1763645497881;92324.44;92324.94;92324.44;92082.16;92175.98;91736.53
2;1763645497966;92324.42;92324.92;92324.44;92082.16;92175.98;91736.53
2;1763645498050;92326.31;92326.81;92326.31;92082.16;92175.98;91736.53
2;1763645498135;92328.20;92328.70;92328.20;92082.16;92175.98;91736.53
2;1763645498220;92330.09;92330.59;92330.09;92082.16;92175.98;91736.53
2;1763645498305;92331.99;92332.49;92331.99;92082.16;92175.98;91736.53
2;1763645498389;92333.88;92334.38;92333.88;92082.16;92175.98;91736.53
2;1763645498474;92335.77;92336.27;92335.77;92082.16;92175.98;91736.53
2;1763645498559;92337.67;92338.17;92337.67;92082.16;92175.98;91736.53
2;1763645498644;92339.56;92340.06;92339.56;92082.16;92175.98;91736.53
2;1763645498728;92341.45;92341.95;92341.45;92082.16;92175.98;91736.53
2;1763645498813;92343.35;92343.85;92343.35;92082.16;92175.98;91736.53
2;1763645498898;92345.24;92345.74;92345.24;92082.16;92175.98;91736.53
2;1763645498982;92347.13;92347.63;92347.13;92082.16;92175.98;91736.53
2;1763645499067;92349.03;92349.53;92349.03;92082.16;92175.98;91736.53
2;1763645499152;92350.92;92351.42;92350.92;92082.16;92175.98;91736.53
2;1763645499237;92352.81;92353.31;92352.81;92082.16;92175.98;91736.53
2;1763645499321;92354.71;92355.21;92354.71;92082.16;92175.98;91736.53
2;1763645499406;92356.60;92357.10;92356.60;92082.16;92175.98;91736.53
2;1763645499491;92358.49;92358.99;92358.49;92082.16;92175.98;91736.53
2;1763645499576;92360.38;92360.88;92360.38;92082.16;92175.98;91736.53
2;1763645499660;92362.28;92362.78;92362.28;92082.16;92175.98;91736.53
2;1763645499745;92364.17;92364.67;92364.17;92082.16;92175.98;91736.53
2;1763645499830;92366.06;92366.56;92366.06;92082.16;92175.98;91736.53
2;1763645499915;92367.96;92368.46;92367.96;92082.16;92175.98;91736.53
2;1763645499999;92369.85;92370.35;92369.85;92082.16;92175.98;91736.53
2;1763645500084;92371.74;92372.24;92371.74;92082.16;92175.98;91736.53
2;1763645500169;92373.64;92374.14;92373.64;92082.16;92175.98;91736.53
2;1763645500254;92375.53;92376.03;92375.53;92082.16;92175.98;91736.53
2;1763645500338;92377.42;92377.92;92377.42;92082.16;92175.98;91736.53
2;1763645500423;92379.32;92379.82;92379.32;92082.16;92175.98;91736.53
2;1763645500508;92381.21;92381.71;92381.21;92082.16;92175.98;91736.53
2;1763645500593;92383.10;92383.60;92383.10;92082.16;92175.98;91736.53
2;1763645500677;92385.00;92385.50;92385.00;92082.16;92175.98;91736.53
2;1763645500762;92386.89;92387.39;92386.89;92082.16;92175.98;91736.53
2;1763645500847;92388.78;92389.28;92388.78;92082.16;92175.98;91736.53
2;1763645500932;92390.67;92391.17;92390.67;92082.16;92175.98;91736.53
2;1763645501016;92392.57;92393.07;92392.57;92082.16;92175.98;91736.53
2;1763645501101;92394.46;92394.96;92394.46;92082.16;92175.98;91736.53
2;1763645501186;92396.35;92396.85;92396.35;92082.16;92175.98;91736.53
2;1763645501271;92398.25;92398.75;92398.25;92082.16;92175.98;91736.53
2;1763645501355;92400.14;92400.64;92400.14;92082.16;92175.98;91736.53
2;1763645501440;92402.03;92402.53;92402.03;92082.16;92175.98;91736.53
2;1763645501525;92403.93;92404.43;92403.93;92082.16;92175.98;91736.53
2;1763645501610;92405.82;92406.32;92405.82;92082.16;92175.98;91736.53
2;1763645501694;92407.71;92408.21;92407.71;92082.16;92175.98;91736.53
2;1763645501779;92409.61;92410.11;92409.61;92082.16;92175.98;91736.53
2;1763645501864;92411.50;92412.00;92411.50;92082.16;92175.98;91736.53
2;1763645501949;92413.39;92413.89;92413.39;92082.16;92175.98;91736.53
2;1763645502033;92415.29;92415.79;92415.29;92082.16;92175.98;91736.53
2;1763645502118;92417.18;92417.68;92417.18;92082.16;92175.98;91736.53
2;1763645502203;92419.07;92419.57;92419.07;92082.16;92175.98;91736.53
2;1763645502288;92420.96;92421.46;92420.96;92082.16;92175.98;91736.53
2;1763645502372;92422.86;92423.36;92422.86;92082.16;92175.98;91736.53
2;1763645502457;92424.75;92425.25;92424.75;92082.16;92175.98;91736.53
2;1763645502542;92426.64;92427.14;92426.64;92082.16;92175.98;91736.53
2;1763645502627;92428.54;92429.04;92428.54;92082.16;92175.98;91736.53
2;1763645502711;92430.43;92430.93;92430.43;92082.16;92175.98;91736.53
2;1763645502796;92432.32;92432.82;92432.32;92082.16;92175.98;91736.53
2;1763645502881;92434.22;92434.72;92434.22;92082.16;92175.98;91736.53
2;1763645502966;92436.11;92436.61;92436.11;92082.16;92175.98;91736.53
2;1763645503050;92438.00;92438.50;92438.00;92082.16;92175.98;91736.53
2;1763645503135;92439.90;92440.40;92439.90;92082.16;92175.98;91736.53
2;1763645503220;92441.79;92442.29;92441.79;92082.16;92175.98;91736.53
2;1763645503305;92443.68;92444.18;92443.68;92082.16;92175.98;91736.53
