date,direction,orb_high,orb_low,vwap,extension_extreme,signal_time,entry_time,entry,stop,target,risk_points,exit_time,exit_reason,net_r
2022-07-07T00:00:00-04:00,1,11996.18,11894.63,11981.290003926188,12022.78,2022-07-07T10:00:00-04:00,2022-07-07T10:05:00-04:00,11981.12,11911.66375,12120.032500000003,69.45625000000109,2022-07-07T15:05:00-04:00,target,1.9712048951678218
2022-07-11T00:00:00-04:00,-1,12035.94,11865.98,11888.272677934272,11829.62,2022-07-11T10:15:00-04:00,2022-07-11T10:20:00-04:00,11870.86,11938.518750000001,11735.5425,67.65875000000051,2022-07-11T10:41:00-04:00,stop,-1.029560108633399
2022-07-12T00:00:00-04:00,-1,12000.35,11904.75,11859.387493089213,11780.55,2022-07-12T10:55:00-04:00,2022-07-12T11:00:00-04:00,11846.61,11910.645,11718.54,64.03499999999985,2022-07-12T13:01:00-04:00,stop,-1.0312329194971501
2022-07-18T00:00:00-04:00,1,12130.82,12064.43,12118.08389773143,12158.1,2022-07-18T10:00:00-04:00,2022-07-18T10:05:00-04:00,12134.75,12069.42375,12265.4025,65.32625000000007,2022-07-18T13:32:00-04:00,stop,-1.0306155641874437
2022-07-25T00:00:00-04:00,-1,12423.17,12335.72,12370.159113768115,12325.98,2022-07-25T10:10:00-04:00,2022-07-25T10:15:00-04:00,12331.67,12400.9775,12193.054999999998,69.3075000000008,2022-07-25T15:58:00-04:00,session_close,0.053962413880167925
2022-07-28T00:00:00-04:00,-1,12633.77,12495.59,12494.36618396158,12429.26,2022-07-28T10:35:00-04:00,2022-07-28T10:40:00-04:00,12481.09,12547.19,12348.89,66.10000000000036,2022-07-28T10:57:00-04:00,stop,-1.0302571860816943
2022-08-01T00:00:00-04:00,1,12943.62,12832.6,12954.47344671612,13047.53,2022-08-01T10:25:00-04:00,2022-08-01T10:30:00-04:00,12963.91,12897.57625,13096.5775,66.33374999999978,2022-08-01T13:43:00-04:00,stop,-1.030150564380877
2022-08-04T00:00:00-04:00,1,13306.3,13224.64,13269.105726526672,13316.2,2022-08-04T09:50:00-04:00,2022-08-04T09:55:00-04:00,13271.81,13203.838749999999,13407.7525,67.97125000000051,2022-08-04T10:30:00-04:00,stop,-1.0294242050867093
2022-08-08T00:00:00-04:00,1,13356.51,13212.14,13342.228874172184,13399.53,2022-08-08T10:20:00-04:00,2022-08-08T10:25:00-04:00,13358.94,13290.96875,13494.882500000002,67.97125000000051,2022-08-08T11:15:00-04:00,stop,-1.0294242050867093
2022-08-15T00:00:00-04:00,1,13589.97,13517.3,13569.397702816308,13618.81,2022-08-15T10:00:00-04:00,2022-08-15T10:05:00-04:00,13580.93,13514.59625,13713.5975,66.33374999999978,2022-08-15T15:58:00-04:00,session_close,1.2146154860836298
2022-08-16T00:00:00-04:00,-1,13639.09,13589.61,13600.987543333335,13564.75,2022-08-16T09:55:00-04:00,2022-08-16T10:00:00-04:00,13592.22,13657.353749999998,13461.952500000001,65.13374999999905,2022-08-16T11:56:00-04:00,stop,-1.0307060471721654
2022-08-22T00:00:00-04:00,-1,13074.54,13005.13,13025.703239490937,12990.03,2022-08-22T09:50:00-04:00,2022-08-22T09:55:00-04:00,13020.68,13075.282500000001,12911.474999999999,54.60250000000087,2022-08-22T13:34:00-04:00,target,1.963371640492652
2022-08-23T00:00:00-04:00,1,12933.98,12850.2,12918.105279595015,12977.76,2022-08-23T10:05:00-04:00,2022-08-23T10:10:00-04:00,12977.0,12922.3975,13086.205000000002,54.60250000000087,2022-08-23T10:39:00-04:00,stop,-1.036628359507348
2022-08-24T00:00:00-04:00,1,12890.55,12839.29,12889.313066116094,12940.3,2022-08-24T10:45:00-04:00,2022-08-24T10:50:00-04:00,12906.72,12852.117499999998,13015.925000000001,54.60250000000087,2022-08-24T15:58:00-04:00,session_close,0.09413488393390695
2022-09-09T00:00:00-04:00,1,12477.67,12414.06,12458.16492731049,12487.24,2022-09-09T09:50:00-04:00,2022-09-09T09:55:00-04:00,12474.66,12420.057499999999,12583.865000000002,54.60250000000087,2022-09-09T13:15:00-04:00,target,1.963371640492652
2022-09-12T00:00:00-04:00,1,12699.79,12641.56,12715.780594684578,12759.12,2022-09-12T10:40:00-04:00,2022-09-12T10:45:00-04:00,12724.55,12670.689999999999,12832.27,53.86000000000058,2022-09-12T11:56:00-04:00,stop,-1.0371333085777938
2022-09-14T00:00:00-04:00,1,12108.84,12022.34,12075.113561047856,12139.76,2022-09-14T09:55:00-04:00,2022-09-14T10:00:00-04:00,12119.04,12065.18,12226.760000000002,53.86000000000058,2022-09-14T10:23:00-04:00,stop,-1.0371333085777938
2022-09-16T00:00:00-04:00,-1,11797.72,11728.79,11746.549217252395,11707.83,2022-09-16T10:00:00-04:00,2022-09-16T10:05:00-04:00,11736.01,11791.872500000001,11624.284999999998,55.86250000000109,2022-09-16T10:13:00-04:00,stop,-1.0358021928843135
2022-09-21T00:00:00-04:00,1,11904.95,11867.56,11891.454809557605,11926.33,2022-09-21T09:55:00-04:00,2022-09-21T10:00:00-04:00,11898.48,11842.75,12009.939999999999,55.72999999999956,2022-09-21T14:00:00-04:00,stop,-1.0358873138345597
2022-09-22T00:00:00-04:00,-1,11617.72,11519.83,11547.294919601836,11501.53,2022-09-22T10:05:00-04:00,2022-09-22T10:10:00-04:00,11539.25,11597.88375,11421.982499999998,58.63375000000087,2022-09-22T15:46:00-04:00,stop,-1.0341100475408782
2022-09-26T00:00:00-04:00,1,11397.4,11278.7,11391.313621526513,11455.94,2022-09-26T10:10:00-04:00,2022-09-26T10:15:00-04:00,11431.7,11372.053750000001,11550.9925,59.64624999999978,2022-09-26T10:55:00-04:00,stop,-1.0335310266781232
2022-09-27T00:00:00-04:00,-1,11503.92,11396.42,11413.193939832223,11340.84,2022-09-27T10:25:00-04:00,2022-09-27T10:30:00-04:00,11370.92,11430.56625,11251.6275,59.64624999999978,2022-09-27T10:44:00-04:00,stop,-1.0335310266781232
2022-09-29T00:00:00-04:00,-1,11339.83,11200.39,11175.687577894772,11100.34,2022-09-29T10:55:00-04:00,2022-09-29T11:00:00-04:00,11156.28,11216.743750000001,11035.352499999999,60.4637500000008,2022-09-29T14:17:00-04:00,target,1.9669223294949458
2022-10-03T00:00:00-04:00,1,11073.18,10988.4,11036.103998235747,11078.0,2022-10-03T09:50:00-04:00,2022-10-03T09:55:00-04:00,11053.94,10990.84625,11180.1275,63.09375,2022-10-03T11:10:00-04:00,target,1.9683011391778107
2022-10-07T00:00:00-04:00,-1,11291.49,11208.25,11210.745756127642,11144.72,2022-10-07T10:20:00-04:00,2022-10-07T10:25:00-04:00,11197.96,11258.423749999998,11077.032500000001,60.46374999999898,2022-10-07T12:43:00-04:00,target,1.9669223294949447
2022-10-10T00:00:00-04:00,-1,11070.3,10969.44,10976.581900495921,10930.35,2022-10-10T10:20:00-04:00,2022-10-10T10:25:00-04:00,10968.1,11035.460000000001,10833.38,67.36000000000058,2022-10-10T13:06:00-04:00,target,1.970308788598575
2022-10-11T00:00:00-04:00,-1,10889.0,10806.23,10801.71658678286,10738.52,2022-10-11T10:15:00-04:00,2022-10-11T10:20:00-04:00,10778.04,10845.95125,10642.217500000002,67.9112499999992,2022-10-11T10:41:00-04:00,stop,-1.0294502015498173
2022-10-19T00:00:00-04:00,1,11170.57,11063.41,11150.831689954142,11242.23,2022-10-19T10:50:00-04:00,2022-10-19T10:55:00-04:00,11152.66,11075.5175,11306.945,77.14249999999993,2022-10-19T12:45:00-04:00,stop,-1.0259260459539166
2022-10-21T00:00:00-04:00,1,11046.31,10953.88,11026.656055240257,11105.02,2022-10-21T09:50:00-04:00,2022-10-21T09:55:00-04:00,11092.76,11018.0125,11242.255,74.74749999999949,2022-10-21T11:01:00-04:00,stop,-1.0267567477173152
2022-10-31T00:00:00-04:00,-1,11488.86,11420.73,11401.245287202015,11334.1,2022-10-31T10:45:00-04:00,2022-10-31T10:50:00-04:00,11377.34,11447.90625,11236.2075,70.56624999999985,2022-10-31T11:49:00-04:00,stop,-1.0283421607354792
2022-11-02T00:00:00-04:00,-1,11308.06,11239.26,11255.392971318643,11221.53,2022-11-02T10:50:00-04:00,2022-11-02T10:55:00-04:00,11250.84,11321.40625,11109.7075,70.56624999999985,2022-11-02T14:00:00-04:00,stop,-1.0283421607354792
2022-11-07T00:00:00-05:00,-1,10942.13,10839.45,10863.809558701083,10822.12,2022-11-07T09:55:00-05:00,2022-11-07T10:00:00-05:00,10858.62,10929.18625,10717.487500000001,70.56624999999985,2022-11-07T10:16:00-05:00,stop,-1.0283421607354792
2022-11-10T00:00:00-05:00,1,11368.28,11243.72,11366.363034045107,11443.3,2022-11-10T10:30:00-05:00,2022-11-10T10:35:00-05:00,11374.08,11300.08,11522.08,74.0,2022-11-10T15:10:00-05:00,target,1.972972972972973
2022-11-14T00:00:00-05:00,-1,11760.97,11696.3,11718.470121832359,11678.16,2022-11-14T09:50:00-05:00,2022-11-14T09:55:00-05:00,11708.02,11782.02,11560.02,74.0,2022-11-14T10:10:00-05:00,stop,-1.027027027027027
2022-11-16T00:00:00-05:00,-1,11811.76,11771.14,11773.5875025422,11725.38,2022-11-16T09:55:00-05:00,2022-11-16T10:00:00-05:00,11756.86,11830.1625,11610.255000000001,73.30249999999978,2022-11-16T15:58:00-05:00,session_close,0.483339585962285
2022-11-18T00:00:00-05:00,-1,11816.55,11722.96,11741.334106175513,11711.4,2022-11-18T09:50:00-05:00,2022-11-18T09:55:00-05:00,11738.01,11808.897500000001,11596.234999999999,70.88750000000073,2022-11-18T12:19:00-05:00,target,1.971786281079175
2022-11-21T00:00:00-05:00,1,11675.08,11612.02,11644.381350376925,11681.17,2022-11-21T09:55:00-05:00,2022-11-21T10:00:00-05:00,11644.85,11580.30625,11773.937500000002,64.54375000000073,2022-11-21T10:22:00-05:00,stop,-1.0309867338045895
2022-11-23T00:00:00-05:00,1,11785.17,11729.58,11791.52657052298,11835.45,2022-11-23T10:00:00-05:00,2022-11-23T10:05:00-05:00,11823.36,11763.5025,11943.075,59.85750000000007,2022-11-23T11:55:00-05:00,stop,-1.0334126884684458
2022-11-29T00:00:00-05:00,-1,11615.16,11567.31,11580.343481574277,11553.33,2022-11-29T10:00:00-05:00,2022-11-29T10:05:00-05:00,11575.79,11632.98875,11461.392500000002,57.19874999999956,2022-11-29T11:19:00-05:00,target,1.9650342009222226
2022-11-30T00:00:00-05:00,-1,11566.38,11506.66,11535.204655399735,11497.18,2022-11-30T11:05:00-05:00,2022-11-30T11:10:00-05:00,11533.66,11590.3525,11420.274999999998,56.69250000000102,2022-11-30T13:30:00-05:00,stop,-1.0352780350134492
2022-12-02T00:00:00-05:00,-1,11899.07,11829.53,11864.20330464716,11821.58,2022-12-02T09:55:00-05:00,2022-12-02T10:00:00-05:00,11857.47,11914.1625,11744.084999999997,56.69250000000102,2022-12-02T10:13:00-05:00,stop,-1.0352780350134492
2022-12-13T00:00:00-05:00,1,12181.02,12070.3,12133.716248719524,12189.11,2022-12-13T09:50:00-05:00,2022-12-13T09:55:00-05:00,12172.19,12119.532500000001,12277.505,52.657499999999345,2022-12-13T10:01:00-05:00,stop,-1.0379812942126008
2022-12-14T00:00:00-05:00,1,11889.57,11819.97,11892.992976932826,11931.25,2022-12-14T10:35:00-05:00,2022-12-14T10:40:00-05:00,11904.95,11852.292500000001,12010.265,52.657499999999345,2022-12-14T14:00:00-05:00,stop,-1.0379812942126008
2022-12-20T00:00:00-05:00,-1,11045.9,10978.01,11006.88912627551,10960.99,2022-12-20T09:50:00-05:00,2022-12-20T09:55:00-05:00,11001.57,11054.645,10895.419999999998,53.07500000000073,2022-12-20T09:57:00-05:00,stop,-1.0376825247291563
2022-12-22T00:00:00-05:00,-1,11102.79,11000.81,11020.83298239931,10989.38,2022-12-22T09:55:00-05:00,2022-12-22T10:00:00-05:00,11019.86,11072.82875,10913.9225,52.96875,2022-12-22T10:30:00-05:00,target,1.9622418879056047
2022-12-23T00:00:00-05:00,-1,10950.3,10828.08,10864.792317513184,10823.44,2022-12-23T10:00:00-05:00,2022-12-23T10:05:00-05:00,10839.01,10891.97875,10733.0725,52.96875,2022-12-23T10:11:00-05:00,stop,-1.0377581120943953
2023-01-04T00:00:00-05:00,-1,10966.64,10883.19,10912.959611611614,10876.45,2023-01-04T09:50:00-05:00,2023-01-04T09:55:00-05:00,10903.23,10956.418749999999,10796.8525,53.188749999999345,2023-01-04T10:11:00-05:00,target,1.9623980635002698
2023-01-17T00:00:00-05:00,1,11552.45,11480.93,11556.759091002517,11614.55,2023-01-17T10:35:00-05:00,2023-01-17T10:40:00-05:00,11562.49,11509.81125,11667.847499999998,52.67874999999913,2023-01-17T11:07:00-05:00,stop,-1.0379659729967023
2023-01-19T00:00:00-05:00,-1,11384.58,11323.97,11337.384057003603,11287.04,2023-01-19T09:55:00-05:00,2023-01-19T10:00:00-05:00,11332.34,11384.48375,11228.052500000002,52.14374999999927,2023-01-19T14:43:00-05:00,stop,-1.0383555076111717
2023-01-20T00:00:00-05:00,1,11384.18,11323.07,11367.342094444444,11411.98,2023-01-20T10:00:00-05:00,2023-01-20T10:05:00-05:00,11390.43,11339.17375,11492.942500000001,51.256250000000364,2023-01-20T13:36:00-05:00,target,1.9609803682477749
2023-01-25T00:00:00-05:00,-1,11664.32,11600.79,11599.933848350418,11556.84,2023-01-25T10:30:00-05:00,2023-01-25T10:35:00-05:00,11564.68,11616.032500000001,11461.974999999999,51.35250000000087,2023-01-25T11:04:00-05:00,stop,-1.038946497249403
2023-01-27T00:00:00-05:00,1,12050.0,11988.41,12056.087850678734,12105.15,2023-01-27T10:00:00-05:00,2023-01-27T10:05:00-05:00,12101.11,12048.36,12206.61,52.75,2023-01-27T10:55:00-05:00,stop,-1.037914691943128
2023-02-03T00:00:00-05:00,1,12643.28,12512.94,12632.895108982368,12706.14,2023-02-03T10:00:00-05:00,2023-02-03T10:05:00-05:00,12647.49,12593.0975,12756.275,54.39249999999993,2023-02-03T10:18:00-05:00,target,1.963230224755251
2023-02-08T00:00:00-05:00,-1,12707.28,12640.36,12659.023141510686,12611.95,2023-02-08T10:10:00-05:00,2023-02-08T10:15:00-05:00,12652.01,12710.49875,12535.0325,58.48875000000044,2023-02-08T11:12:00-05:00,target,1.9658053899254133
2023-02-13T00:00:00-05:00,1,12394.14,12318.04,12367.152287327917,12403.8,2023-02-13T09:50:00-05:00,2023-02-13T09:55:00-05:00,12392.15,12330.37625,12515.6975,61.77375000000029,2023-02-13T12:18:00-05:00,target,1.9676237884214576
2023-02-17T00:00:00-05:00,-1,12383.78,12309.99,12314.668687943264,12261.84,2023-02-17T10:00:00-05:00,2023-02-17T10:05:00-05:00,12313.95,12375.723750000001,12190.4025,61.77375000000029,2023-02-17T15:58:00-05:00,session_close,-0.6666261964021656
2023-02-21T00:00:00-05:00,-1,12259.89,12192.46,12200.879098660733,12154.15,2023-02-21T10:40:00-05:00,2023-02-21T10:45:00-05:00,12174.97,12231.01125,12062.887499999999,56.04125000000022,2023-02-21T15:58:00-05:00,session_close,1.79296500345726
2023-02-24T00:00:00-05:00,-1,12014.64,11955.21,11967.21335184614,11928.71,2023-02-24T09:55:00-05:00,2023-02-24T10:00:00-05:00,11945.66,11998.932499999999,11839.115000000002,53.27249999999913,2023-02-24T15:58:00-05:00,session_close,-0.39138392228637114
2023-03-02T00:00:00-05:00,1,11862.77,11825.22,11870.596762347552,11911.89,2023-03-02T10:20:00-05:00,2023-03-02T10:25:00-05:00,11877.32,11826.70625,11978.5475,50.61375000000044,2023-03-02T13:58:00-05:00,target,1.9604850460596186
2023-03-03T00:00:00-05:00,1,12126.47,12093.29,12135.824815049671,12182.76,2023-03-03T10:00:00-05:00,2023-03-03T10:05:00-05:00,12146.17,12095.55625,12247.397500000001,50.61375000000044,2023-03-03T12:59:00-05:00,target,1.9604850460596186
2023-03-08T00:00:00-05:00,-1,12206.79,12148.3,12164.737854938274,12146.79,2023-03-08T09:50:00-05:00,2023-03-08T09:55:00-05:00,12151.07,12201.16625,12050.877499999999,50.09625000000051,2023-03-08T10:31:00-05:00,stop,-1.0399231479402147
2023-03-10T00:00:00-05:00,-1,12019.6,11892.55,11920.760494469208,11861.06,2023-03-10T09:55:00-05:00,2023-03-10T10:00:00-05:00,11904.52,11952.045,11809.470000000001,47.524999999999636,2023-03-10T10:01:00-05:00,stop,-1.0420831141504474
2023-03-20T00:00:00-04:00,-1,12507.19,12429.74,12454.044989937507,12404.92,2023-03-20T09:50:00-04:00,2023-03-20T09:55:00-04:00,12435.96,12485.62625,12336.627499999999,49.66625000000022,2023-03-20T10:04:00-04:00,stop,-1.0402687942012934
2023-03-21T00:00:00-04:00,-1,12687.49,12648.39,12642.977438252454,12587.72,2023-03-21T11:10:00-04:00,2023-03-21T11:15:00-04:00,12642.94,12692.60625,12543.6075,49.66625000000022,2023-03-21T13:36:00-04:00,stop,-1.0402687942012934
2023-03-22T00:00:00-04:00,1,12754.19,12725.79,12747.919849761302,12769.71,2023-03-22T09:55:00-04:00,2023-03-22T10:00:00-04:00,12758.08,12708.62625,12856.987500000001,49.45375000000058,2023-03-22T14:00:00-04:00,target,1.9595581730404676
2023-03-27T00:00:00-04:00,1,12819.49,12763.3,12802.858861201397,12845.14,2023-03-27T09:55:00-04:00,2023-03-27T10:00:00-04:00,12813.54,12759.993750000001,12920.6325,53.54624999999942,2023-03-27T10:30:00-04:00,stop,-1.0373508882508116
2023-03-28T00:00:00-04:00,-1,12657.63,12562.52,12589.490060606062,12552.16,2023-03-28T10:05:00-04:00,2023-03-28T10:10:00-04:00,12586.43,12639.97625,12479.337500000001,53.54624999999942,2023-03-28T15:58:00-04:00,session_close,-0.4091789807876386
2023-03-31T00:00:00-04:00,1,13024.58,12965.4,13018.897958318614,13042.2,2023-03-31T10:05:00-04:00,2023-03-31T10:10:00-04:00,13022.27,12971.33625,13124.1375,50.933750000000146,2023-03-31T12:43:00-04:00,target,1.960733305519425
2023-04-05T00:00:00-04:00,-1,13068.87,13032.2,13035.491575106158,13009.35,2023-04-05T09:55:00-04:00,2023-04-05T10:00:00-04:00,13031.34,13079.49,12935.04,48.149999999999636,2023-04-05T10:45:00-04:00,target,1.9584631360332292
2023-04-06T00:00:00-04:00,-1,12903.78,12848.86,12862.859353002068,12846.45,2023-04-06T09:50:00-04:00,2023-04-06T09:55:00-04:00,12861.12,12909.27,12764.820000000002,48.149999999999636,2023-04-06T10:05:00-04:00,stop,-1.0415368639667708
2023-04-10T00:00:00-04:00,-1,12944.89,12889.8,12895.241810726233,12863.97,2023-04-10T10:05:00-04:00,2023-04-10T10:10:00-04:00,12889.12,12937.27,12792.820000000002,48.149999999999636,2023-04-10T10:44:00-04:00,stop,-1.0415368639667708
2023-04-11T00:00:00-04:00,-1,13057.59,12997.76,13017.243832472748,12990.6,2023-04-11T10:00:00-04:00,2023-04-11T10:05:00-04:00,13005.96,13053.4725,12910.934999999998,47.51250000000073,2023-04-11T15:58:00-04:00,session_close,0.7097079715864
2023-04-17T00:00:00-04:00,-1,13113.02,13052.63,13078.13988119906,13050.96,2023-04-17T09:50:00-04:00,2023-04-17T09:55:00-04:00,13061.66,13108.71125,12967.557499999999,47.05125000000044,2023-04-17T15:58:00-04:00,session_close,-0.6248505618872902
2023-04-18T00:00:00-04:00,1,13189.84,13165.36,13182.134304932735,13204.0,2023-04-18T09:50:00-04:00,2023-04-18T09:55:00-04:00,13187.07,13141.985,13277.239999999998,45.08499999999913,2023-04-18T10:02:00-04:00,stop,-1.0443606521015867
2023-04-20T00:00:00-04:00,1,13023.24,12958.64,13032.308463541665,13069.12,2023-04-20T10:40:00-04:00,2023-04-20T10:45:00-04:00,13045.32,13002.8675,13130.224999999999,42.45249999999942,2023-04-20T14:32:00-04:00,stop,-1.0471114775337147
2023-04-25T00:00:00-04:00,-1,12935.62,12900.28,12909.84614192215,12887.98,2023-04-25T10:00:00-04:00,2023-04-25T10:05:00-04:00,12897.43,12937.5875,12817.115000000002,40.157499999999345,2023-04-25T12:33:00-04:00,target,1.9501961028450467
2023-04-28T00:00:00-04:00,1,13166.94,13096.6,13155.452745794395,13216.37,2023-04-28T10:35:00-04:00,2023-04-28T10:40:00-04:00,13175.49,13133.45625,13259.5575,42.03375000000051,2023-04-28T10:57:00-04:00,stop,-1.0475808130371422
2023-05-04T00:00:00-04:00,-1,13019.98,12970.62,12989.80143228099,12961.59,2023-05-04T09:50:00-04:00,2023-05-04T09:55:00-04:00,12980.09,13023.46375,12893.342499999999,43.373750000000655,2023-05-04T11:09:00-04:00,stop,-1.046110838929075
2023-05-08T00:00:00-04:00,-1,13254.64,13216.82,13225.918863846053,13206.74,2023-05-08T10:00:00-04:00,2023-05-08T10:05:00-04:00,13225.21,13267.24375,13141.142499999998,42.03375000000051,2023-05-08T11:54:00-04:00,stop,-1.0475808130371422
2023-05-11T00:00:00-04:00,-1,13381.33,13328.17,13340.669141942988,13318.44,2023-05-11T09:55:00-04:00,2023-05-11T10:00:00-04:00,13332.66,13372.8175,13252.345000000001,40.157499999999345,2023-05-11T11:05:00-04:00,stop,-1.0498038971549533
2023-05-18T00:00:00-04:00,1,13662.86,13607.05,13647.17417504435,13665.43,2023-05-18T09:50:00-04:00,2023-05-18T09:55:00-04:00,13658.42,13619.3275,13736.605000000001,39.092500000000655,2023-05-18T10:30:00-04:00,target,1.948839291424187
2023-05-19T00:00:00-04:00,-1,13884.36,13844.71,13854.088653663177,13834.86,2023-05-19T09:55:00-04:00,2023-05-19T10:00:00-04:00,13853.11,13892.202500000001,13774.925,39.092500000000655,2023-05-19T14:16:00-04:00,target,1.948839291424187
2023-05-22T00:00:00-04:00,1,13882.9,13807.29,13871.250813384815,13906.53,2023-05-22T10:00:00-04:00,2023-05-22T10:05:00-04:00,13875.85,13836.7575,13954.035000000002,39.092500000000655,2023-05-22T10:08:00-04:00,stop,-1.051160708575813
2023-05-25T00:00:00-04:00,-1,13931.04,13830.23,13852.760878598992,13818.79,2023-05-25T10:15:00-04:00,2023-05-25T10:20:00-04:00,13833.46,13868.849999999999,13762.68,35.38999999999942,2023-05-25T10:39:00-04:00,stop,-1.0565131393048892
2023-05-30T00:00:00-04:00,-1,14532.2,14449.81,14445.200744896669,14373.9,2023-05-30T10:20:00-04:00,2023-05-30T10:25:00-04:00,14409.53,14447.0525,14334.485000000002,37.52249999999913,2023-05-30T11:02:00-04:00,stop,-1.0533013525218216
2023-05-31T00:00:00-04:00,1,14366.94,14298.45,14349.402785196491,14385.39,2023-05-31T09:55:00-04:00,2023-05-31T10:00:00-04:00,14352.65,14310.696249999999,14436.5575,41.95375000000058,2023-05-31T10:12:00-04:00,stop,-1.047671543068259
2023-06-01T00:00:00-04:00,1,14284.8,14223.25,14274.19994702902,14311.97,2023-06-01T10:15:00-04:00,2023-06-01T10:20:00-04:00,14278.38,14238.2325,14358.674999999997,40.14749999999913,2023-06-01T11:15:00-04:00,target,1.9501836976150435
2023-06-02T00:00:00-04:00,-1,14601.45,14514.83,14515.667092736709,14445.72,2023-06-02T10:20:00-04:00,2023-06-02T10:25:00-04:00,14469.72,14509.867499999998,14389.425000000001,40.14749999999913,2023-06-02T10:39:00-04:00,stop,-1.0498163023849565
2023-06-09T00:00:00-04:00,1,14616.82,14542.4,14627.496145499821,14670.64,2023-06-09T10:35:00-04:00,2023-06-09T10:40:00-04:00,14627.82,14587.6725,14708.114999999998,40.14749999999913,2023-06-09T10:42:00-04:00,stop,-1.0498163023849565
2023-06-16T00:00:00-04:00,-1,15298.63,15175.95,15200.87477549889,15158.01,2023-06-16T10:00:00-04:00,2023-06-16T10:05:00-04:00,15192.51,15237.23875,15103.0525,44.72875000000022,2023-06-16T10:38:00-04:00,stop,-1.044713970321102
2023-06-23T00:00:00-04:00,-1,14922.52,14850.39,14870.246789449751,14822.12,2023-06-23T09:55:00-04:00,2023-06-23T10:00:00-04:00,14854.8,14905.447499999998,14753.505000000001,50.64749999999913,2023-06-23T10:20:00-04:00,stop,-1.0394886223406887
2023-06-26T00:00:00-04:00,1,14933.0,14867.4,14950.579754401215,14993.95,2023-06-26T10:25:00-04:00,2023-06-26T10:30:00-04:00,14966.38,14915.732499999998,15067.675000000001,50.647500000000946,2023-06-26T10:37:00-04:00,stop,-1.0394886223406874
2023-07-05T00:00:00-04:00,1,15242.0,15155.14,15225.197156834252,15255.32,2023-07-05T10:10:00-04:00,2023-07-05T10:15:00-04:00,15241.53,15193.237500000001,15338.115,48.29249999999956,2023-07-05T14:22:00-04:00,stop,-1.0414142982864838
2023-07-11T00:00:00-04:00,-1,15103.11,15020.7,15034.241039632874,14980.4,2023-07-11T10:20:00-04:00,2023-07-11T10:25:00-04:00,15027.71,15074.71875,14933.692499999997,47.00875000000087,2023-07-11T10:45:00-04:00,stop,-1.042545270827239
2023-07-12T00:00:00-04:00,1,15320.47,15283.04,15309.705680908946,15340.47,2023-07-12T09:50:00-04:00,2023-07-12T09:55:00-04:00,15335.44,15289.33375,15427.652500000002,46.10625000000073,2023-07-12T11:39:00-04:00,stop,-1.0433780669648902
2023-07-13T00:00:00-04:00,1,15488.01,15426.01,15474.08945614035,15494.04,2023-07-13T09:55:00-04:00,2023-07-13T10:00:00-04:00,15479.9,15434.08,15571.539999999999,45.81999999999971,2023-07-13T10:29:00-04:00,stop,-1.043649061545177
2023-07-14T00:00:00-04:00,1,15677.79,15596.94,15657.920358994814,15694.0,2023-07-14T10:00:00-04:00,2023-07-14T10:05:00-04:00,15677.44,15631.62,15769.08,45.81999999999971,2023-07-14T10:50:00-04:00,stop,-1.043649061545177
2023-07-21T00:00:00-04:00,-1,15607.0,15540.86,15535.478599832917,15467.81,2023-07-21T10:15:00-04:00,2023-07-21T10:20:00-04:00,15525.28,15569.743750000001,15436.352499999999,44.4637500000008,2023-07-21T15:09:00-04:00,target,1.9550195383880136
2023-07-25T00:00:00-04:00,1,15534.74,15488.59,15533.76932328062,15568.93,2023-07-25T10:05:00-04:00,2023-07-25T10:10:00-04:00,15541.03,15498.493750000001,15626.102499999999,42.5362499999992,2023-07-25T14:35:00-04:00,target,1.9529812806723668
2023-07-28T00:00:00-04:00,1,15698.43,15619.62,15695.840133756517,15732.35,2023-07-28T10:25:00-04:00,2023-07-28T10:30:00-04:00,15700.27,15658.3425,15784.125,41.92749999999978,2023-07-28T11:42:00-04:00,target,1.9522986106970364
2023-08-02T00:00:00-04:00,-1,15582.89,15502.76,15528.906243822075,15498.78,2023-08-02T09:55:00-04:00,2023-08-02T10:00:00-04:00,15519.68,15561.6075,15435.825,41.92749999999978,2023-08-02T10:46:00-04:00,target,1.9522986106970364
2023-08-04T00:00:00-04:00,-1,15502.36,15416.56,15401.44544732904,15314.29,2023-08-04T10:25:00-04:00,2023-08-04T10:30:00-04:00,15385.86,15428.497500000001,15300.585,42.63750000000073,2023-08-04T10:34:00-04:00,stop,-1.0469070653767216
2023-08-08T00:00:00-04:00,-1,15306.65,15245.95,15224.930775024293,15172.59,2023-08-08T10:40:00-04:00,2023-08-08T10:45:00-04:00,15216.53,15259.167500000001,15131.255,42.63750000000073,2023-08-08T14:56:00-04:00,stop,-1.0469070653767216
2023-08-09T00:00:00-04:00,-1,15302.24,15209.64,15234.917701498583,15198.61,2023-08-09T10:10:00-04:00,2023-08-09T10:15:00-04:00,15228.71,15271.3475,15143.434999999998,42.63750000000073,2023-08-09T10:59:00-04:00,target,1.9530929346232784
2023-08-11T00:00:00-04:00,-1,15043.95,14986.87,15007.041886194325,14979.81,2023-08-11T09:50:00-04:00,2023-08-11T09:55:00-04:00,14997.66,15041.48875,14910.002499999999,43.82875000000058,2023-08-11T10:02:00-04:00,stop,-1.0456321478481585
