slug,score,eligible,orb_minutes,setup_window_minutes,confirmation,trend_filter,extension_buffer_atr,touch_tolerance_atr,first_touch_only,stop_mode,stop_buffer_atr,atr_stop_multiple,target_mode,vwap_slope_bars,training_initial_balance,training_final_balance,training_return_pct,training_profit_factor,training_win_rate_pct,training_max_drawdown_pct,training_trades,training_wins,training_losses,validation_initial_balance,validation_final_balance,validation_return_pct,validation_profit_factor,validation_win_rate_pct,validation_max_drawdown_pct,validation_trades,validation_wins,validation_losses,locked_initial_balance,locked_final_balance,locked_return_pct,locked_profit_factor,locked_win_rate_pct,locked_max_drawdown_pct,locked_trades,locked_wins,locked_losses
orb15-side_only-none-eb002-tt003-ft1-atr-rr20,-1.5887956665868845,False,15,90,side_only,none,0.02,0.03,True,atr,0.01,0.25,rr20,3,10000.0,8292.611265510322,-17.073887344896775,0.9496316543444854,37.0304114490161,28.485260419697127,559,207,352,10000.0,9632.061923032164,-3.679380769678353,0.9745212608161188,36.15023474178404,17.37354791716707,213,77,136,10000.0,8299.334232291236,-17.006657677087645,0.8076025400640214,34.61538461538461,21.700179910670585,156,54,102
orb30-directional-none-eb0-tt003-ft1-pullback_swing-rr10,-1.6180243880439837,False,30,90,directional,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr10,3,10000.0,8247.384233158164,-17.526157668418364,0.7205892172028205,45.90163934426229,22.418357377002863,122,56,66,10000.0,9635.959327466619,-3.6404067253338113,0.8336128103284909,50.0,6.512003475747008,42,21,21,10000.0,9788.880433727825,-2.111195662721743,0.9024765246747847,51.162790697674424,4.720167389209747,43,22,21
orb15-directional-none-eb0-tt003-ft1-atr-extreme,-1.7251537095306042,False,15,90,directional,none,0.0,0.03,True,atr,0.01,0.25,extreme,3,10000.0,8219.655558470222,-17.803444415297786,0.5886554833764495,71.15384615384616,18.977895367956055,156,111,45,10000.0,9258.971033844617,-7.410289661553837,0.6327667215324917,75.0,9.932846475802902,80,60,20,10000.0,9353.126112427342,-6.468738875726576,0.617274106750795,71.1864406779661,6.705252687322077,59,42,17
orb15-directional-none-eb0-tt003-ft1-atr-rr20,-1.8255100753493796,False,15,90,directional,none,0.0,0.03,True,atr,0.01,0.25,rr20,3,10000.0,8799.615694611164,-12.003843053888364,0.9041908769036171,35.59322033898305,28.696309920191677,177,63,114,10000.0,10476.263746603758,4.762637466037578,1.086755408298619,38.095238095238095,7.08670524874182,84,32,52,10000.0,7946.517637276405,-20.534823627235944,0.47665780861905577,26.666666666666668,20.534823627235944,60,16,44
orb15-directional-none-eb0-tt003-ft1-atr-rr20,-1.8255100753493796,False,15,90,directional,none,0.0,0.03,True,atr,0.01,0.25,rr20,3,10000.0,8799.615694611164,-12.003843053888364,0.9041908769036171,35.59322033898305,28.696309920191677,177,63,114,10000.0,10476.263746603758,4.762637466037578,1.086755408298619,38.095238095238095,7.08670524874182,84,32,52,10000.0,7946.517637276405,-20.534823627235944,0.47665780861905577,26.666666666666668,20.534823627235944,60,16,44
orb30-directional-ema-eb002-tt005-ft0-atr-rr20,-1.9189248767308555,False,30,90,directional,ema,0.02,0.05,False,atr,0.01,0.25,rr20,3,10000.0,9399.947355098198,-6.000526449018018,0.9779188309106027,39.71291866028708,31.724185940591674,418,166,252,10000.0,10402.926508143704,4.029265081437039,1.0438873722564825,39.375,11.291565459704621,160,63,97,10000.0,9245.306240199325,-7.546937598006753,0.8901294319167782,37.1900826446281,10.31997081718786,121,45,76
orb15-side_only-vwap_slope-eb002-tt003-ft0-atr-rr20,-1.9362143142676445,False,15,90,side_only,vwap_slope,0.02,0.03,False,atr,0.01,0.25,rr20,3,10000.0,8766.57239655901,-12.334276034409907,0.9716663725001536,37.69559032716928,26.566793588024183,703,265,438,10000.0,8675.541306758987,-13.24458693241013,0.9197853069225779,35.361216730038024,22.30768444578839,263,93,170,10000.0,8564.594960591496,-14.35405039408504,0.8743467932670537,36.68341708542713,19.134242931652373,199,73,126
orb30-directional-vwap_slope-eb0-tt001-ft0-atr-rr20,-1.9821583431934116,False,30,90,directional,vwap_slope,0.0,0.01,False,atr,0.01,0.25,rr20,3,10000.0,8247.318536830939,-17.526814631690613,0.8983356357908424,36.610169491525426,28.371959602772513,295,108,187,10000.0,10152.197776423296,1.5219777642329513,1.0183667835686663,36.56716417910448,11.795657304911987,134,49,85,10000.0,10021.349718789805,0.2134971878980485,1.003664717995553,38.297872340425535,7.513674947211061,94,36,58
orb15-side_only-vwap_slope-eb002-tt001-ft0-atr-rr20,-2.0080748712502627,False,15,90,side_only,vwap_slope,0.02,0.01,False,atr,0.01,0.25,rr20,3,10000.0,7830.912130766708,-21.690878692332916,0.9369323166126864,36.86006825938566,28.96708484396423,586,216,370,10000.0,11937.251998132475,19.372519981324743,1.1253503747489833,40.625,11.212604312548056,224,91,133,10000.0,8509.926810094856,-14.900731899051445,0.8551214114508278,35.42857142857142,16.354587710700056,175,62,113
orb30-directional-none-eb0-tt003-ft1-rejection-rr15,-2.140421634458872,False,30,90,directional,none,0.0,0.03,True,rejection,0.01,0.25,rr15,3,10000.0,8055.723539647612,-19.442764603523887,0.7283147926037804,36.885245901639344,24.126121008856565,122,45,77,10000.0,10910.778579621252,9.10778579621252,1.3988950578807202,52.38095238095239,4.786458465230049,42,22,20,10000.0,10118.706068304145,1.1870606830414632,1.0472532795976577,44.18604651162791,5.274909828290674,43,19,24
orb30-side_only-none-eb0-tt003-ft1-atr-rr10,-2.1457328726403846,False,30,90,side_only,none,0.0,0.03,True,atr,0.01,0.25,rr10,3,10000.0,8396.610460570066,-16.033895394299346,0.925437908108997,51.10663983903421,29.826550200753786,497,254,243,10000.0,12311.559411592172,23.115594115921724,1.277530743578184,57.714285714285715,7.228285586857572,175,101,74,10000.0,9203.583183036902,-7.96416816963097,0.8811575815941117,48.9051094890511,13.292871221705358,137,67,70
orb30-directional-ema-eb0-tt001-ft1-atr-rr20,-2.1693141432286493,False,30,90,directional,ema,0.0,0.01,True,atr,0.01,0.25,rr20,3,10000.0,8309.96419143207,-16.90035808567931,0.6516468215381988,33.33333333333333,22.49575095773755,75,25,50,10000.0,10870.425021682937,8.704250216829369,1.6383972255659744,46.15384615384615,3.0531689420895103,26,12,14,10000.0,8926.632766336057,-10.733672336639433,0.4632456913794059,18.51851851851852,10.733672336639428,27,5,22
orb15-side_only-none-eb002-tt003-ft0-atr-rr20,-2.206754491047887,False,15,90,side_only,none,0.02,0.03,False,atr,0.01,0.25,rr20,3,10000.0,9001.798667813768,-9.982013321862325,0.9780025915515754,37.65690376569037,28.099677756349024,717,270,447,10000.0,8800.745333357101,-11.992546666428993,0.927800437812465,35.471698113207545,20.34959135034764,265,94,171,10000.0,8640.90589322532,-13.590941067746808,0.882894915850157,37.254901960784316,18.75012315990599,204,76,128
orb15-directional-vwap_slope-eb002-tt005-ft0-atr-rr20,-2.2114101944711777,False,15,90,directional,vwap_slope,0.02,0.05,False,atr,0.01,0.25,rr20,3,10000.0,10460.973036530908,4.609730365309073,1.01024979988771,38.21656050955414,27.85522231483909,628,240,388,10000.0,8778.95519335629,-12.210448066437095,0.9207751633280323,35.684647302904565,21.1460942328008,241,86,155,10000.0,9932.798076970506,-0.6720192302949402,0.9939764778229427,40.0,12.43082951606901,190,76,114
orb30-directional-ema-eb0-tt003-ft0-atr-rr20,-2.3265418761369894,False,30,90,directional,ema,0.0,0.03,False,atr,0.01,0.25,rr20,3,10000.0,8738.906366351415,-12.610936336485846,0.9422843476186247,38.46153846153847,31.30635514822589,364,140,224,10000.0,9603.4892796221,-3.965107203779006,0.9514733453591624,35.76642335766424,11.355223809659659,137,49,88,10000.0,9301.921273224303,-6.980787267756972,0.8886567306374523,36.11111111111111,11.174635572075125,108,39,69
orb15-side_only-vwap_slope-eb002-tt005-ft1-atr-rr20,-2.3283739064274744,False,15,90,side_only,vwap_slope,0.02,0.05,True,atr,0.01,0.25,rr20,3,10000.0,7897.268423974801,-21.027315760251987,0.9471241423660913,36.50306748466258,30.389475681155854,652,238,414,10000.0,10381.104395195973,3.811043951959725,1.0223026130813249,37.6,14.8753287611293,250,94,156,10000.0,8823.342282493315,-11.76657717506685,0.8920233023155834,37.17277486910995,17.606758657021384,191,71,120
orb15-directional-none-eb0-tt005-ft1-atr-rr20,-2.3583128111780427,False,15,90,directional,none,0.0,0.05,True,atr,0.01,0.25,rr20,3,10000.0,7858.87853266713,-21.411214673328704,0.8434207374770889,33.49282296650718,27.675860535816426,209,70,139,10000.0,10466.872812575286,4.668728125752852,1.0713270818063614,38.613861386138616,10.60922159271771,101,39,62,10000.0,8992.800710513091,-10.071992894869087,0.7631838299248512,36.61971830985916,11.104224271266729,71,26,45
orb15-directional-ema-eb0-tt003-ft0-atr-rr20,-2.4375876171290445,False,15,90,directional,ema,0.0,0.03,False,atr,0.01,0.25,rr20,3,10000.0,13071.54382727916,30.715438272791594,1.0910989121567116,40.596330275229356,23.009291843469445,436,177,259,10000.0,8056.252822272346,-19.43747177727654,0.8011183892049304,30.625000000000004,22.377077895243897,160,49,111,10000.0,9406.269715332446,-5.937302846675541,0.9223514442767441,39.849624060150376,12.45568502175349,133,53,80
orb30-directional-none-eb0-tt003-ft1-atr-rr10,-2.437833050245553,False,30,90,directional,none,0.0,0.03,True,atr,0.01,0.25,rr10,3,10000.0,8090.970232780084,-19.090297672199164,0.694213845837952,44.26229508196721,24.252192180805668,122,54,68,10000.0,10100.091583240852,1.000915832408511,1.0494352260845061,52.38095238095239,6.277518683802439,42,22,20,10000.0,9219.578188880261,-7.804218111197391,0.6770242354624324,41.86046511627907,9.490504984138898,43,18,25
orb15-side_only-vwap_slope-eb0-tt003-ft0-atr-rr20,-2.440890057218761,False,15,90,side_only,vwap_slope,0.0,0.03,False,atr,0.01,0.25,rr20,3,10000.0,9383.459195267802,-6.165408047321986,0.9873109849015413,37.988826815642454,30.723878096773642,716,272,444,10000.0,9167.729076266645,-8.322709237333548,0.9510680369433359,36.029411764705884,19.596715713441444,272,98,174,10000.0,8837.220058802806,-11.627799411971939,0.897777525040697,36.81592039800995,19.269041038569014,201,74,127
orb30-directional-none-eb0-tt003-ft1-atr-rr15,-2.4559597268521225,False,30,90,directional,none,0.0,0.03,True,atr,0.01,0.25,rr15,3,10000.0,8019.124397844239,-19.808756021557606,0.7177862499031864,36.885245901639344,24.85140458423068,122,45,77,10000.0,9784.948879467265,-2.1505112053273434,0.9121373061349718,40.476190476190474,6.247879492461524,42,17,25,10000.0,8467.35768495287,-15.32642315047129,0.46408338403841537,25.581395348837212,16.563396532051755,43,11,32
orb30-directional-none-eb0-tt003-ft1-rejection-extreme,-2.5608888749828096,False,30,90,directional,none,0.0,0.03,True,rejection,0.01,0.25,extreme,3,10000.0,8633.318407439232,-13.666815925607679,0.7615806614676686,50.43478260869565,17.21053859911896,115,58,57,10000.0,8888.519269530825,-11.114807304691753,0.46421917940275664,51.21951219512195,11.854926631554214,41,21,20,10000.0,9700.63599264377,-2.993640073562287,0.8478215712605259,55.81395348837209,6.039392367653563,43,24,19
orb15-side_only-vwap_slope-eb002-tt005-ft0-atr-rr20,-2.5918326075705718,False,15,90,side_only,vwap_slope,0.02,0.05,False,atr,0.01,0.25,rr20,3,10000.0,8310.26472810006,-16.897352718999393,0.9663324894549019,36.95652173913043,32.296139320824366,782,289,493,10000.0,9449.89005172558,-5.501099482744198,0.9698581371572484,36.986301369863014,20.01393763958079,292,108,184,10000.0,9221.029505562481,-7.7897049443751865,0.9423801401534014,38.793103448275865,16.688318659443986,232,90,142
orb15-directional-none-eb002-tt005-ft0-atr-rr20,-2.6072465095909108,False,15,90,directional,none,0.02,0.05,False,atr,0.01,0.25,rr20,3,10000.0,10049.45699155846,0.4945699155846084,1.0011045055000376,37.82945736434108,27.389662287017497,645,244,401,10000.0,8429.101490978068,-15.708985090219318,0.8975688356920338,35.10204081632653,23.484621505265984,245,86,159,10000.0,9914.667271059112,-0.8533272894088784,0.9925957429694484,41.0,12.43082951606901,200,82,118
orb30-directional-vwap_slope-eb0-tt001-ft1-atr-rr20,-2.663239579605313,False,30,90,directional,vwap_slope,0.0,0.01,True,atr,0.01,0.25,rr20,3,10000.0,7926.011777074971,-20.739882229250284,0.6351422366339534,31.46067415730337,23.222106296933514,89,28,61,10000.0,11045.046158927167,10.450461589271676,1.5475095456692447,45.714285714285715,4.05577509575278,35,16,19,10000.0,8909.177564562971,-10.908224354370288,0.5231819265373682,21.875,10.908224354370285,32,7,25
orb30-directional-vwap_slope-eb002-tt001-ft0-atr-rr20,-2.6766346264899123,False,30,90,directional,vwap_slope,0.02,0.01,False,atr,0.01,0.25,rr20,3,10000.0,8260.164077327994,-17.39835922672006,0.8931098410621949,36.72727272727273,30.563582946618233,275,101,174,10000.0,10289.111319093317,2.891113190933181,1.0371010942022927,37.00787401574803,10.870340077536834,127,47,80,10000.0,10126.68943903434,1.2668943903433982,1.0250166789022561,37.80487804878049,5.593904309417141,82,31,51
orb30-directional-none-eb0-tt005-ft0-atr-rr20,-2.7823148477055373,False,30,90,directional,none,0.0,0.05,False,atr,0.01,0.25,rr20,3,10000.0,9676.781460389768,-3.2321853961023272,0.9905692244004778,38.88888888888889,35.10496549063904,522,203,319,10000.0,9845.143574278927,-1.5485642572107272,0.9880039031509057,37.850467289719624,12.434384053829445,214,81,133,10000.0,9485.042300330497,-5.149576996695027,0.9441105753436428,39.1025641025641,8.987799304862937,156,61,95
orb15-side_only-none-eb002-tt005-ft0-atr-rr20,-2.808239334533063,False,15,90,side_only,none,0.02,0.05,False,atr,0.01,0.25,rr20,3,10000.0,8531.895470170413,-14.681045298295869,0.9716894373211897,36.948297604035304,33.404476201155916,793,293,500,10000.0,9460.667156652406,-5.393328433475942,0.9704553405624757,36.986301369863014,20.01393763958079,292,108,184,10000.0,9208.005124654772,-7.919948753452277,0.9415434995172363,38.88888888888889,16.82937369450233,234,91,143
orb30-directional-none-eb0-tt003-ft1-pullback_swing-rr20,-2.82001617438047,False,30,90,directional,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr20,3,10000.0,7872.887219336574,-21.27112780663426,0.7300129229147317,30.327868852459016,26.208174216498463,122,37,85,10000.0,9855.03324718532,-1.449667528146803,0.9475063117759982,38.095238095238095,10.435619178005693,42,16,26,10000.0,10148.52050647103,1.4852050647103043,1.0560639495216586,39.53488372093023,6.303107277764503,43,17,26
orb15-directional-vwap_slope-eb0-tt003-ft0-atr-rr20,-2.8276713615771953,False,15,90,directional,vwap_slope,0.0,0.03,False,atr,0.01,0.25,rr20,3,10000.0,10721.532609248281,7.21532609248281,1.01749207064573,38.53211009174312,26.053568025182038,545,210,335,10000.0,8116.192571008288,-18.838074289917117,0.8590258093711409,33.177570093457945,24.915205573771313,214,71,143,10000.0,9057.91488443194,-9.420851155680598,0.8961030616392262,37.9746835443038,16.131863644078166,158,60,98
orb15-side_only-none-eb002-tt005-ft1-atr-rr20,-2.8622646914057235,False,15,90,side_only,none,0.02,0.05,True,atr,0.01,0.25,rr20,3,10000.0,7672.157404210349,-23.27842595789651,0.9408165431869295,36.30769230769231,31.719520211600134,650,236,414,10000.0,10396.814970879106,3.968149708791069,1.02363972589582,37.65182186234818,13.988244575750386,247,93,154,10000.0,9132.237253880447,-8.677627461195536,0.9206579706273175,37.56613756613756,16.74587192688881,189,71,118
orb15-directional-none-eb0-tt003-ft0-atr-rr20,-2.8724821756612364,False,15,90,directional,none,0.0,0.03,False,atr,0.01,0.25,rr20,3,10000.0,10838.978078592247,8.389780785922474,1.0199937526517657,38.528896672504374,25.74672991796108,571,220,351,10000.0,8015.081662326352,-19.84918337673648,0.854556892175092,33.03167420814479,25.063280771396663,221,73,148,10000.0,9207.933512429532,-7.920664875704675,0.9174997461459329,39.53488372093023,17.8637241038504,172,68,104
orb30-directional-none-eb002-tt005-ft0-atr-rr20,-2.926542354888861,False,30,90,directional,none,0.02,0.05,False,atr,0.01,0.25,rr20,3,10000.0,9442.538551321235,-5.574614486787654,0.9826951930681675,39.02439024390244,35.263519520598884,492,192,300,10000.0,9981.00392933969,-0.18996070660310949,0.9984284410064683,38.23529411764706,11.515767458716791,204,78,126,10000.0,9097.528114250039,-9.024718857499614,0.8931082650350545,36.986301369863014,9.024718857499611,146,54,92
orb30-side_only-none-eb0-tt003-ft1-atr-rr05,-2.9548253798249204,False,30,90,side_only,none,0.0,0.03,True,atr,0.01,0.25,rr05,3,10000.0,7696.166325635969,-23.038336743640308,0.8481622161109899,65.99597585513078,29.58728493608776,497,328,169,10000.0,10289.945036782172,2.89945036782171,1.0531139338094233,70.28571428571428,7.981861989088482,175,123,52,10000.0,9390.708682150549,-6.092913178494507,0.8691408765457022,65.69343065693431,8.976791316121965,137,90,47
orb30-directional-ema-eb002-tt003-ft0-atr-rr20,-2.9786346924443263,False,30,90,directional,ema,0.02,0.03,False,atr,0.01,0.25,rr20,3,10000.0,8537.91905891767,-14.620809410823298,0.9301614113740789,38.84057971014493,32.905485435103614,345,134,211,10000.0,9819.679614571138,-1.8032038542886264,0.9768952059087936,36.36363636363637,10.425286166914702,132,48,84,10000.0,9405.53831858469,-5.944616814153103,0.8948490989985354,35.64356435643564,10.620483315258152,101,36,65
orb15-side_only-vwap_slope-eb0-tt003-ft1-atr-rr20,-3.032817169886532,False,15,90,side_only,vwap_slope,0.0,0.03,True,atr,0.01,0.25,rr20,3,10000.0,8417.065521554247,-15.829344784457533,0.9559372752466955,37.096774193548384,33.62238314147646,558,207,351,10000.0,9966.606510371745,-0.3339348962825506,0.9977162606281322,37.15596330275229,13.445158729118912,218,81,137,10000.0,8061.276132095514,-19.38723867904486,0.7772397001846423,33.76623376623377,21.693066332736525,154,52,102
orb30-directional-none-eb0-tt003-ft1-rejection-rr05,-3.1001340193764584,False,30,90,directional,none,0.0,0.03,True,rejection,0.01,0.25,rr05,3,10000.0,7860.29701030328,-21.3970298969672,0.5407506215835245,59.83606557377049,22.079167903027948,122,73,49,10000.0,9692.74460883243,-3.0725539116756906,0.7915804936680246,66.66666666666666,4.806922390248471,42,28,14,10000.0,9381.165174995502,-6.188348250044983,0.6405256404903776,60.46511627906976,7.004168492653386,43,26,17
orb15-directional-ema-eb002-tt003-ft0-atr-rr20,-3.1493659197301334,False,15,90,directional,ema,0.02,0.03,False,atr,0.01,0.25,rr20,3,10000.0,10966.472522875576,9.664725228755767,1.0320017415955283,39.30232558139535,25.312026037515906,430,169,261,10000.0,8066.801550909917,-19.331984490900833,0.7971800425768402,30.967741935483872,22.348483991179613,155,48,107,10000.0,9132.729913291547,-8.672700867084526,0.8869011908955027,39.55223880597015,13.291724198950932,134,53,81
orb15-side_only-none-eb0-tt003-ft0-atr-rr20,-3.1975433349056877,False,15,90,side_only,none,0.0,0.03,False,atr,0.01,0.25,rr20,3,10000.0,9586.266468859614,-4.137335311403856,0.991830579110791,37.97814207650273,32.314918001377166,732,278,454,10000.0,8977.537662105855,-10.224623378941455,0.9399243004252008,35.76642335766424,20.33907259206459,274,98,176,10000.0,8767.543834977418,-12.324561650225817,0.892656708462605,37.19806763285024,19.978128658283502,207,77,130
orb30-directional-none-eb0-tt001-ft1-atr-rr20,-3.4079795772452766,False,30,90,directional,none,0.0,0.01,True,atr,0.01,0.25,rr20,3,10000.0,7775.36093404097,-22.246390659590297,0.6038363117467129,30.681818181818183,24.681434738281148,88,27,61,10000.0,10833.293486726232,8.33293486726232,1.4441229742643404,44.11764705882353,4.055775095752767,34,15,19,10000.0,8909.177564562971,-10.908224354370288,0.5231819265373682,21.875,10.908224354370285,32,7,25
orb15-side_only-none-eb0-tt003-ft1-atr-rr20,-3.481150923532609,False,15,90,side_only,none,0.0,0.03,True,atr,0.01,0.25,rr20,3,10000.0,7992.184963880779,-20.078150361192215,0.9421024470814275,36.594202898550726,34.21679953879774,552,202,350,10000.0,9862.121132500293,-1.3787886749970668,0.9904425279462755,36.74418604651163,14.187573541316858,215,79,136,10000.0,8342.67943861594,-16.573205613840603,0.8094422677446036,34.21052631578947,20.874875435367983,152,52,100
orb15-side_only-none-eb0-tt003-ft1-atr-rr20,-3.481150923532609,False,15,90,side_only,none,0.0,0.03,True,atr,0.01,0.25,rr20,3,10000.0,7992.184963880779,-20.078150361192215,0.9421024470814275,36.594202898550726,34.21679953879774,552,202,350,10000.0,9862.121132500293,-1.3787886749970668,0.9904425279462755,36.74418604651163,14.187573541316858,215,79,136,10000.0,8342.67943861594,-16.573205613840603,0.8094422677446036,34.21052631578947,20.874875435367983,152,52,100
orb30-directional-none-eb0-tt003-ft1-rejection-rr20,-3.556955109786152,False,30,90,directional,none,0.0,0.03,True,rejection,0.01,0.25,rr20,3,10000.0,7642.142042515914,-23.578579574840862,0.7004504042800632,29.508196721311474,27.58787203323375,122,36,86,10000.0,9814.728844765694,-1.852711552343067,0.9357718906521478,35.714285714285715,9.147351629839745,42,15,27,10000.0,10107.459237276627,1.074592372766281,1.0384946043274346,37.2093023255814,6.339305951200476,43,16,27
orb15-directional-none-eb0-tt003-ft1-atr-rr15,-3.689339275401281,False,15,90,directional,none,0.0,0.03,True,atr,0.01,0.25,rr15,3,10000.0,7752.494186063082,-22.475058139369175,0.7978925839706194,37.28813559322034,30.765550889799638,177,66,111,10000.0,10735.150197251993,7.351501972519925,1.146387706583239,45.23809523809524,5.3087357598849385,84,38,46,10000.0,8142.490521138294,-18.575094788617065,0.508680976771601,30.0,18.57509478861706,60,18,42
orb15-directional-vwap_slope-eb002-tt003-ft0-atr-rr20,-3.6905172167493614,False,15,90,directional,vwap_slope,0.02,0.03,False,atr,0.01,0.25,rr20,3,10000.0,9268.287652234434,-7.317123477655663,0.9800085951077284,37.59398496240601,28.544203512423778,532,200,332,10000.0,8075.987926879982,-19.24012073120017,0.8495944887622237,33.004926108374384,24.27988219033606,203,67,136,10000.0,9228.914689407102,-7.710853105928983,0.9160463063423441,38.46153846153847,14.628103069695516,156,60,96
orb15-side_only-none-eb0-tt005-ft0-atr-rr20,-3.7285385234505366,False,15,90,side_only,none,0.0,0.05,False,atr,0.01,0.25,rr20,3,10000.0,8144.9518178799835,-18.550481821200158,0.9642614314530256,36.86176836861768,35.823289689265785,803,296,507,10000.0,9808.859886392998,-1.9114011360700123,0.989639496791162,37.24832214765101,20.711783155070158,298,111,187,10000.0,9228.05475679057,-7.7194524320942985,0.9423829687263792,38.655462184873954,16.936189126682414,238,92,146
orb15-directional-none-eb0-tt003-ft1-pullback_swing-rr10,-3.737289426621155,False,15,90,directional,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr10,3,10000.0,7342.6334689433015,-26.573665310566984,0.7208674391718951,44.632768361581924,28.359054969500182,177,79,98,10000.0,9420.005907597471,-5.799940924025282,0.8621537992960246,50.0,13.901142055000513,84,42,42,10000.0,8845.413110122403,-11.545868898775968,0.6588548361886629,41.66666666666667,11.569075537433449,60,25,35
orb15-side_only-vwap_slope-eb0-tt005-ft0-atr-rr20,-3.820706618222842,False,15,90,side_only,vwap_slope,0.0,0.05,False,atr,0.01,0.25,rr20,3,10000.0,7962.051620673957,-20.379483793260434,0.9594234076556135,36.835443037974684,35.77287745740161,790,291,499,10000.0,9808.859886392998,-1.9114011360700123,0.989639496791162,37.24832214765101,20.711783155070158,298,111,187,10000.0,9397.540202300264,-6.024597976997359,0.9552644826323942,38.72340425531915,16.20014635551213,235,91,144
orb30-directional-vwap_slope-eb0-tt005-ft0-atr-rr20,-3.9328212621457217,False,30,90,directional,vwap_slope,0.0,0.05,False,atr,0.01,0.25,rr20,3,10000.0,9303.117413498112,-6.9688258650188795,0.9794850367474579,38.582677165354326,38.35790195395726,508,196,312,10000.0,10247.548290011477,2.475482900114767,1.0192114016400506,38.57142857142858,11.661696241937157,210,81,129,10000.0,9377.18322741529,-6.228167725847111,0.9313292829018186,38.0,10.027392636160172,150,57,93
orb15-side_only-vwap_slope-eb0-tt005-ft1-atr-rr20,-3.979934117211635,False,15,90,side_only,vwap_slope,0.0,0.05,True,atr,0.01,0.25,rr20,3,10000.0,7355.627999474525,-26.443720005254757,0.9316041829997559,36.18012422360248,34.8037602700421,644,233,411,10000.0,10508.665700444171,5.086657004441708,1.0306684298874558,38.4,14.187746889215477,250,96,154,10000.0,8843.162780022227,-11.568372199777732,0.8925399852598782,36.898395721925134,16.738308247589067,187,69,118
orb30-directional-none-eb0-tt003-ft0-atr-rr20,-4.035643033621174,False,30,90,directional,none,0.0,0.03,False,atr,0.01,0.25,rr20,3,10000.0,8166.299513249214,-18.337004867507854,0.9287575561516805,37.61467889908257,35.926886001010246,436,164,272,10000.0,9529.307493312292,-4.706925066877088,0.9575302812217512,36.26373626373626,13.612518120871592,182,66,116,10000.0,9837.953861022534,-1.6204613897746634,0.9787170539056627,38.63636363636363,9.599461662573376,132,51,81
orb30-directional-none-eb002-tt003-ft0-atr-rr20,-4.098604224127144,False,30,90,directional,none,0.02,0.03,False,atr,0.01,0.25,rr20,3,10000.0,8179.466327639544,-18.20533672360456,0.9260340232414097,37.99019607843137,36.08058760974417,408,155,253,10000.0,9570.43268225541,-4.295673177445902,0.9587505895024322,36.41618497109826,12.706260869018926,173,63,110,10000.0,9659.234437723906,-3.407655622760941,0.9504819878115521,37.704918032786885,9.200760589364764,122,46,76
orb30-directional-none-eb0-tt003-ft1-rejection-rr10,-4.251795924499561,False,30,90,directional,none,0.0,0.03,True,rejection,0.01,0.25,rr10,3,10000.0,7569.560557813963,-24.304394421860366,0.618767427028529,43.44262295081967,27.635068499693432,122,53,69,10000.0,9878.544348568788,-1.214556514312115,0.9436423811957884,52.38095238095239,5.5846132851048855,42,22,20,10000.0,9466.333995645578,-5.336660043544217,0.7731549619602881,46.51162790697674,7.087268040377179,43,20,23
orb30-side_only-none-eb0-tt003-ft1-atr-extreme,-4.279369065352961,False,30,90,side_only,none,0.0,0.03,True,atr,0.01,0.25,extreme,3,10000.0,7304.73736414697,-26.952626358530296,0.8386350477923724,58.36734693877551,33.25908653082352,490,286,204,10000.0,10629.674894001808,6.296748940018082,1.0893197864708324,62.06896551724138,6.556945525446715,174,108,66,10000.0,9372.246403023972,-6.277535969760284,0.8871784633173911,57.66423357664233,11.152387513786262,137,79,58
orb15-directional-none-eb002-tt003-ft0-atr-rr20,-4.312134611578093,False,15,90,directional,none,0.02,0.03,False,atr,0.01,0.25,rr20,3,10000.0,9197.438500969673,-8.025614990303275,0.9785122998713986,37.45519713261648,30.37384216784385,558,209,349,10000.0,8013.362405289357,-19.86637594710643,0.8483319541857129,32.857142857142854,24.06928752754821,210,69,141,10000.0,9247.61721866204,-7.523827813379591,0.9225533440466468,39.88095238095239,14.628103069695516,168,67,101
orb30-directional-vwap_slope-eb002-tt005-ft0-atr-rr20,-4.356397199191158,False,30,90,directional,vwap_slope,0.02,0.05,False,atr,0.01,0.25,rr20,3,10000.0,9019.919815032214,-9.800801849677864,0.9693942654698913,38.75,39.146737511957895,480,186,294,10000.0,10388.961722804941,3.8896172280494135,1.0323004579061668,39.0,10.734973681495779,200,78,122,10000.0,9086.553406044528,-9.134465939554726,0.8888249759396882,35.97122302158273,9.346669781408263,139,50,89
orb15-side_only-none-eb0-tt003-ft1-atr-rr15,-4.381214392458006,False,15,90,side_only,none,0.0,0.03,True,atr,0.01,0.25,rr15,3,10000.0,7115.086036672571,-28.84913963327429,0.9007954480462587,40.76086956521739,35.01911746860097,552,225,327,10000.0,10518.586594976663,5.1858659497666215,1.0385924916843556,43.72093023255814,13.049049852670658,215,94,121,10000.0,8241.932698655712,-17.580673013442883,0.7885659441906369,38.15789473684211,19.244124750504344,152,58,94
