london_close,candle_lookback,min_net_body_points,stop_points,reward_risk,max_hold_minutes,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_mean_r,train_net_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_mean_r,validation_net_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,score
17:00,1,25.0,50.0,1.0,180,none,145,77,68,53.103448275862064,1.1666847088939694,0.07220965517241386,10.47040000000001,10.293177525598928,9.528199303081593,11029.317752559893,90,48,42,53.333333333333336,1.1667795419770723,0.07387777777777714,6.648999999999942,6.417806805663817,6.399513981364422,10641.780680566382,0.057778240900468854
17:00,1,25.0,50.0,1.0,180,trail_after_1.5R,145,77,68,53.103448275862064,1.1666847088939694,0.07220965517241386,10.47040000000001,10.293177525598928,9.528199303081593,11029.317752559893,90,48,42,53.333333333333336,1.1667795419770723,0.07387777777777714,6.648999999999942,6.417806805663817,6.399513981364422,10641.780680566382,0.057778240900468854
17:00,1,25.0,50.0,1.0,180,breakeven_1R,145,77,68,53.103448275862064,1.1666847088939694,0.07220965517241386,10.47040000000001,10.293177525598928,9.528199303081593,11029.317752559893,90,48,42,53.333333333333336,1.1667795419770723,0.07387777777777714,6.648999999999942,6.417806805663817,6.399513981364422,10641.780680566382,0.057778240900468854
17:00,1,25.0,50.0,1.0,360,breakeven_1R,145,78,67,53.79310344827586,1.1863478736995796,0.08449655172413775,12.251999999999974,12.221862234834703,8.040697513916653,11222.18622348347,90,48,42,53.333333333333336,1.1482154817720789,0.06884444444444426,6.195999999999984,5.9145769492473965,6.6182496500856685,10591.45769492474,0.05690931888187996
17:00,1,25.0,50.0,1.0,360,trail_after_1.5R,145,78,67,53.79310344827586,1.1863478736995796,0.08449655172413775,12.251999999999974,12.221862234834703,8.040697513916653,11222.18622348347,90,48,42,53.333333333333336,1.1482154817720789,0.06884444444444426,6.195999999999984,5.9145769492473965,6.6182496500856685,10591.45769492474,0.05690931888187996
17:00,1,25.0,50.0,1.0,360,none,145,78,67,53.79310344827586,1.1863478736995796,0.08449655172413775,12.251999999999974,12.221862234834703,8.040697513916653,11222.18622348347,90,48,42,53.333333333333336,1.1482154817720789,0.06884444444444426,6.195999999999984,5.9145769492473965,6.6182496500856685,10591.45769492474,0.05690931888187996
17:00,1,10.0,50.0,1.5,180,breakeven_1R,330,136,194,41.21212121212121,1.1743023339826866,0.07749090909090992,25.572000000000273,26.676571842880236,7.872108270431966,12667.657184288024,171,69,102,40.35087719298245,1.1688538008607732,0.07479532163742775,12.790000000000145,12.519546843154039,13.567583224200556,11251.954684315404,0.05234086352646013
17:00,1,25.0,25.0,2.5,180,none,145,49,96,33.793103448275865,1.189052287581701,0.12766896551724222,18.51200000000012,18.05783551743845,22.396966161678954,11805.783551743845,90,29,61,32.22222222222222,1.1356053928769656,0.09231111111111312,8.308000000000181,7.403909831094646,10.290030593733025,10740.390983109464,0.05133215562360748
17:00,1,25.0,35.0,2.0,360,trail_after_1.5R,145,60,85,41.37931034482759,1.1307792773182421,0.07694975369458211,11.157714285714405,10.346093774168885,14.813775605449589,11034.60937741689,90,43,47,47.77777777777778,1.2934894415199478,0.15398412698413255,13.85857142857193,13.984627808642426,7.812462487785288,11398.462780864242,0.051009413113289714
17:00,1,25.0,50.0,1.0,90,none,145,81,64,55.86206896551724,1.325556069908099,0.11834344827586202,17.159799999999994,18.035929894242365,7.61713106750988,11803.592989424236,90,48,42,53.333333333333336,1.1511486635741166,0.060822222222224415,5.474000000000197,5.232453070529863,7.373720169276403,10523.245307052986,0.04981076853997625
