signal_time,entry_time,exit_time,direction,net_body_points,entry,initial_stop,target,exit,exit_reason,result_r,year
2022-01-04 17:00:00+00:00,2022-01-04 17:00:00+00:00,2022-01-04 17:05:00+00:00,long,-31.149999999999636,16217.8,16192.8,16280.3,16192.3,stop,-1.02,2022
2022-01-06 17:00:00+00:00,2022-01-06 17:00:00+00:00,2022-01-06 17:09:00+00:00,short,26.25,15848.8,15873.8,15786.3,15849.3,stop,-0.02,2022
2022-01-07 17:00:00+00:00,2022-01-07 17:00:00+00:00,2022-01-07 17:46:00+00:00,short,43.600000000000364,15655.85,15680.85,15593.35,15656.35,stop,-0.02,2022
2022-01-10 17:00:00+00:00,2022-01-10 17:00:00+00:00,2022-01-10 17:09:00+00:00,short,29.849999999998545,15312.3,15337.3,15249.8,15249.8,target,2.5,2022
2022-01-19 17:00:00+00:00,2022-01-19 17:00:00+00:00,2022-01-19 17:01:00+00:00,short,64.55000000000109,15207.35,15232.35,15144.85,15232.85,stop,-1.02,2022
2022-01-20 17:00:00+00:00,2022-01-20 17:00:00+00:00,2022-01-20 17:29:00+00:00,short,40.650000000001455,15296.45,15321.45,15233.95,15296.95,stop,-0.02,2022
2022-01-21 17:00:00+00:00,2022-01-21 17:00:00+00:00,2022-01-21 17:03:00+00:00,long,-33.25,14711.8,14686.8,14774.3,14711.3,stop,-0.02,2022
2022-01-24 17:00:00+00:00,2022-01-24 17:00:00+00:00,2022-01-24 17:04:00+00:00,short,26.25,13944.7,13969.7,13882.2,13882.2,target,2.5,2022
2022-01-25 17:00:00+00:00,2022-01-25 17:00:00+00:00,2022-01-25 17:05:00+00:00,long,-25.5,14047.099999999999,14022.099999999999,14109.599999999999,14109.599999999999,target,2.5,2022
2022-01-27 17:00:00+00:00,2022-01-27 17:00:00+00:00,2022-01-27 17:00:00+00:00,long,-27.0,14309.449999999999,14284.449999999999,14371.949999999999,14283.949999999999,stop,-1.02,2022
2022-01-28 17:00:00+00:00,2022-01-28 17:00:00+00:00,2022-01-28 17:18:00+00:00,short,84.5,14297.5,14322.5,14235.0,14298.0,stop,-0.02,2022
2022-01-31 17:00:00+00:00,2022-01-31 17:00:00+00:00,2022-01-31 17:49:00+00:00,short,53.5,14785.55,14810.55,14723.05,14786.05,stop,-0.02,2022
2022-02-01 17:00:00+00:00,2022-02-01 17:00:00+00:00,2022-02-01 17:33:00+00:00,short,28.25,14937.15,14962.15,14874.65,14874.65,target,2.5,2022
2022-02-02 17:00:00+00:00,2022-02-02 17:00:00+00:00,2022-02-02 17:06:00+00:00,short,54.649999999999636,15044.0,15069.0,14981.5,15044.5,stop,-0.02,2022
2022-02-03 17:00:00+00:00,2022-02-03 17:00:00+00:00,2022-02-03 17:03:00+00:00,long,-57.25,14683.599999999999,14658.599999999999,14746.099999999999,14658.099999999999,stop,-1.02,2022
2022-02-07 17:00:00+00:00,2022-02-07 17:00:00+00:00,2022-02-07 17:25:00+00:00,short,33.20000000000073,14623.2,14648.2,14560.7,14648.7,stop,-1.02,2022
2022-02-10 17:00:00+00:00,2022-02-10 17:00:00+00:00,2022-02-10 17:18:00+00:00,short,48.20000000000073,14967.45,14992.45,14904.95,14967.95,stop,-0.02,2022
2022-02-18 17:00:00+00:00,2022-02-18 17:00:00+00:00,2022-02-18 17:17:00+00:00,long,-56.0,13983.550000000001,13958.550000000001,14046.050000000001,14046.050000000001,target,2.5,2022
2022-02-21 17:00:00+00:00,2022-02-21 17:00:00+00:00,2022-02-21 17:56:00+00:00,long,-30.149999999999636,13775.7,13750.7,13838.2,13750.2,stop,-1.02,2022
2022-02-23 17:00:00+00:00,2022-02-23 17:00:00+00:00,2022-02-23 17:19:00+00:00,short,52.75,13816.95,13841.95,13754.45,13842.45,stop,-1.02,2022
2022-02-24 17:00:00+00:00,2022-02-24 17:00:00+00:00,2022-02-24 17:13:00+00:00,short,90.39999999999964,13548.3,13573.3,13485.8,13485.8,target,2.5,2022
2022-02-25 17:00:00+00:00,2022-02-25 17:00:00+00:00,2022-02-25 17:33:00+00:00,short,59.399999999999636,14166.3,14191.3,14103.8,14166.8,stop,-0.02,2022
2022-03-01 17:00:00+00:00,2022-03-01 17:00:00+00:00,2022-03-01 17:08:00+00:00,long,-50.399999999999636,14042.6,14017.6,14105.1,14017.1,stop,-1.02,2022
2022-03-08 17:00:00+00:00,2022-03-08 17:00:00+00:00,2022-03-08 17:01:00+00:00,short,76.40000000000146,13228.2,13253.2,13165.7,13253.7,stop,-1.02,2022
2022-03-10 17:00:00+00:00,2022-03-10 17:00:00+00:00,2022-03-10 17:21:00+00:00,short,26.299999999999272,13460.65,13485.65,13398.15,13486.15,stop,-1.02,2022
2022-03-15 17:00:00+00:00,2022-03-15 17:00:00+00:00,2022-03-15 17:02:00+00:00,long,-52.350000000000364,13326.45,13301.45,13388.95,13300.95,stop,-1.02,2022
2022-03-21 17:00:00+00:00,2022-03-21 17:00:00+00:00,2022-03-21 17:17:00+00:00,short,30.25,14445.45,14470.45,14382.95,14382.95,target,2.5,2022
2022-03-25 17:00:00+00:00,2022-03-25 17:00:00+00:00,2022-03-25 18:18:00+00:00,long,-33.149999999999636,14611.150000000001,14586.150000000001,14673.650000000001,14673.650000000001,target,2.5,2022
2022-03-28 16:00:00+00:00,2022-03-28 16:00:00+00:00,2022-03-28 16:10:00+00:00,long,-38.600000000000364,14743.35,14718.35,14805.85,14742.85,stop,-0.02,2022
2022-04-20 16:00:00+00:00,2022-04-20 16:00:00+00:00,2022-04-20 16:08:00+00:00,long,-29.5,14048.800000000001,14023.800000000001,14111.300000000001,14023.300000000001,stop,-1.02,2022
2022-04-21 16:00:00+00:00,2022-04-21 16:00:00+00:00,2022-04-21 16:13:00+00:00,long,-53.19999999999891,13971.650000000001,13946.650000000001,14034.150000000001,13946.150000000001,stop,-1.02,2022
2022-04-26 16:00:00+00:00,2022-04-26 16:00:00+00:00,2022-04-26 16:17:00+00:00,long,-33.399999999999636,13111.5,13086.5,13174.0,13174.0,target,2.5,2022
2022-04-27 16:00:00+00:00,2022-04-27 16:00:00+00:00,2022-04-27 16:01:00+00:00,long,-45.44999999999891,13093.45,13068.45,13155.95,13067.95,stop,-1.02,2022
2022-04-29 16:00:00+00:00,2022-04-29 16:00:00+00:00,2022-04-29 16:02:00+00:00,long,-55.75,13178.9,13153.9,13241.4,13153.4,stop,-1.02,2022
2022-05-02 16:00:00+00:00,2022-05-02 16:00:00+00:00,2022-05-02 16:04:00+00:00,short,62.54999999999927,12912.65,12937.65,12850.15,12850.15,target,2.5,2022
2022-05-04 16:00:00+00:00,2022-05-04 16:00:00+00:00,2022-05-04 16:19:00+00:00,short,47.0,12964.85,12989.85,12902.35,12990.35,stop,-1.02,2022
2022-05-05 16:00:00+00:00,2022-05-05 16:00:00+00:00,2022-05-05 16:00:00+00:00,long,-92.0,12847.050000000001,12822.050000000001,12909.550000000001,12821.550000000001,stop,-1.02,2022
2022-05-06 16:00:00+00:00,2022-05-06 16:00:00+00:00,2022-05-06 16:03:00+00:00,long,-35.5,12718.050000000001,12693.050000000001,12780.550000000001,12780.550000000001,target,2.5,2022
2022-05-11 16:00:00+00:00,2022-05-11 16:00:00+00:00,2022-05-11 16:00:00+00:00,long,-65.25,12293.2,12268.2,12355.7,12267.7,stop,-1.02,2022
2022-05-12 16:00:00+00:00,2022-05-12 16:00:00+00:00,2022-05-12 16:01:00+00:00,long,-118.0,11851.5,11826.5,11914.0,11826.0,stop,-1.02,2022
2022-05-16 16:00:00+00:00,2022-05-16 16:00:00+00:00,2022-05-16 16:24:00+00:00,short,42.45000000000073,12330.2,12355.2,12267.7,12267.7,target,2.5,2022
2022-05-18 16:00:00+00:00,2022-05-18 16:00:00+00:00,2022-05-18 16:07:00+00:00,long,-63.0,12118.95,12093.95,12181.45,12093.45,stop,-1.02,2022
2022-05-19 16:00:00+00:00,2022-05-19 16:00:00+00:00,2022-05-19 16:18:00+00:00,long,-36.25,12028.900000000001,12003.900000000001,12091.400000000001,12028.400000000001,stop,-0.02,2022
2022-05-24 16:00:00+00:00,2022-05-24 16:00:00+00:00,2022-05-24 16:08:00+00:00,short,41.850000000000364,11705.65,11730.65,11643.15,11731.15,stop,-1.02,2022
2022-05-31 16:00:00+00:00,2022-05-31 16:00:00+00:00,2022-05-31 16:02:00+00:00,short,78.0,12712.95,12737.95,12650.45,12738.45,stop,-1.02,2022
2022-06-09 16:00:00+00:00,2022-06-09 16:00:00+00:00,2022-06-09 16:07:00+00:00,long,-28.25,12575.5,12550.5,12638.0,12550.0,stop,-1.02,2022
2022-06-22 16:00:00+00:00,2022-06-22 16:00:00+00:00,2022-06-22 16:04:00+00:00,long,-52.95000000000073,11564.1,11539.1,11626.6,11563.6,stop,-0.02,2022
2022-06-23 16:00:00+00:00,2022-06-23 16:00:00+00:00,2022-06-23 16:01:00+00:00,long,-30.799999999999272,11625.400000000001,11600.400000000001,11687.900000000001,11599.900000000001,stop,-1.02,2022
2022-06-30 16:00:00+00:00,2022-06-30 16:00:00+00:00,2022-06-30 16:07:00+00:00,short,47.75,11582.45,11607.45,11519.95,11519.95,target,2.5,2022
2022-07-01 16:00:00+00:00,2022-07-01 16:00:00+00:00,2022-07-01 16:03:00+00:00,long,-35.0,11431.7,11406.7,11494.2,11406.2,stop,-1.02,2022
2022-07-06 16:00:00+00:00,2022-07-06 16:00:00+00:00,2022-07-06 16:15:00+00:00,short,26.44999999999891,11772.4,11797.4,11709.9,11797.9,stop,-1.02,2022
2022-07-13 16:00:00+00:00,2022-07-13 16:00:00+00:00,2022-07-13 16:04:00+00:00,short,30.30000000000109,11728.6,11753.6,11666.1,11754.1,stop,-1.02,2022
2022-07-26 16:00:00+00:00,2022-07-26 16:00:00+00:00,2022-07-26 16:45:00+00:00,long,-28.75,12098.95,12073.95,12161.45,12098.45,stop,-0.02,2022
2022-08-04 16:00:00+00:00,2022-08-04 16:00:00+00:00,2022-08-04 16:13:00+00:00,short,48.75,13266.47,13291.47,13203.97,13291.97,stop,-1.02,2022
2022-08-08 16:00:00+00:00,2022-08-08 16:00:00+00:00,2022-08-08 16:17:00+00:00,short,45.0,13234.15,13259.15,13171.65,13171.65,target,2.5,2022
2022-08-11 16:00:00+00:00,2022-08-11 16:00:00+00:00,2022-08-11 17:53:00+00:00,long,-30.100000000000364,13374.25,13349.25,13436.75,13373.75,stop,-0.02,2022
2022-08-16 16:00:00+00:00,2022-08-16 16:00:00+00:00,2022-08-16 17:15:00+00:00,short,28.399999999999636,13657.55,13682.55,13595.05,13658.05,stop,-0.02,2022
2022-08-29 16:00:00+00:00,2022-08-29 16:00:00+00:00,2022-08-29 16:02:00+00:00,short,53.70000000000073,12501.0,12526.0,12438.5,12526.5,stop,-1.02,2022
2022-09-07 16:00:00+00:00,2022-09-07 16:00:00+00:00,2022-09-07 16:40:00+00:00,short,27.3799999999992,12152.8,12177.8,12090.3,12153.3,stop,-0.02,2022
2022-09-12 16:00:00+00:00,2022-09-12 16:00:00+00:00,2022-09-12 16:10:00+00:00,long,-52.0,12673.0,12648.0,12735.5,12647.5,stop,-1.02,2022
2022-09-15 16:00:00+00:00,2022-09-15 16:00:00+00:00,2022-09-15 16:12:00+00:00,long,-33.75,11951.550000000001,11926.550000000001,12014.050000000001,11926.050000000001,stop,-1.02,2022
2022-09-16 16:00:00+00:00,2022-09-16 16:00:00+00:00,2022-09-16 16:22:00+00:00,short,45.25,11790.35,11815.35,11727.85,11727.85,target,2.5,2022
2022-09-20 16:00:00+00:00,2022-09-20 16:00:00+00:00,2022-09-20 16:32:00+00:00,short,55.25,11940.55,11965.55,11878.05,11878.05,target,2.5,2022
2022-09-26 16:00:00+00:00,2022-09-26 16:00:00+00:00,2022-09-26 16:24:00+00:00,short,48.0,11349.85,11374.85,11287.35,11287.35,target,2.5,2022
2022-09-27 16:00:00+00:00,2022-09-27 16:00:00+00:00,2022-09-27 16:02:00+00:00,long,-47.86999999999898,11284.550000000001,11259.550000000001,11347.050000000001,11259.050000000001,stop,-1.02,2022
2022-09-28 16:00:00+00:00,2022-09-28 16:00:00+00:00,2022-09-28 16:18:00+00:00,short,53.25,11418.17,11443.17,11355.67,11443.67,stop,-1.02,2022
2022-10-06 16:00:00+00:00,2022-10-06 16:00:00+00:00,2022-10-06 16:13:00+00:00,long,-31.75,11528.7,11503.7,11591.2,11503.2,stop,-1.02,2022
2022-10-14 16:00:00+00:00,2022-10-14 16:00:00+00:00,2022-10-14 16:08:00+00:00,long,-40.04999999999927,10787.650000000001,10762.650000000001,10850.150000000001,10787.150000000001,stop,-0.02,2022
2022-10-18 16:00:00+00:00,2022-10-18 16:00:00+00:00,2022-10-18 16:08:00+00:00,short,35.25,11111.0,11136.0,11048.5,11111.5,stop,-0.02,2022
2022-10-20 16:00:00+00:00,2022-10-20 16:00:00+00:00,2022-10-20 16:01:00+00:00,long,-26.80000000000109,11232.35,11207.35,11294.85,11206.85,stop,-1.02,2022
2022-10-21 16:00:00+00:00,2022-10-21 16:00:00+00:00,2022-10-21 16:01:00+00:00,short,38.55000000000109,11172.35,11197.35,11109.85,11197.85,stop,-1.02,2022
2022-10-24 16:00:00+00:00,2022-10-24 16:00:00+00:00,2022-10-24 16:18:00+00:00,short,50.54999999999927,11380.55,11405.55,11318.05,11406.05,stop,-1.02,2022
2022-10-28 16:00:00+00:00,2022-10-28 16:00:00+00:00,2022-10-28 16:06:00+00:00,long,-25.25,11425.050000000001,11400.050000000001,11487.550000000001,11399.550000000001,stop,-1.02,2022
2022-11-01 17:00:00+00:00,2022-11-01 17:00:00+00:00,2022-11-01 17:05:00+00:00,short,31.0,11328.35,11353.35,11265.85,11353.85,stop,-1.02,2022
2022-11-04 17:00:00+00:00,2022-11-04 17:00:00+00:00,2022-11-04 17:03:00+00:00,long,-61.25,10678.050000000001,10653.050000000001,10740.550000000001,10652.550000000001,stop,-1.02,2022
2022-11-09 17:00:00+00:00,2022-11-09 17:00:00+00:00,2022-11-09 17:14:00+00:00,long,-39.75,10957.7,10932.7,11020.2,10932.2,stop,-1.02,2022
2022-11-10 17:00:00+00:00,2022-11-10 17:00:00+00:00,2022-11-10 17:49:00+00:00,short,31.5,11469.62,11494.62,11407.12,11407.12,target,2.5,2022
2022-11-11 17:00:00+00:00,2022-11-11 17:00:00+00:00,2022-11-11 17:11:00+00:00,short,26.55000000000109,11680.6,11705.6,11618.1,11706.1,stop,-1.02,2022
2022-11-17 17:00:00+00:00,2022-11-17 17:00:00+00:00,2022-11-17 17:40:00+00:00,short,53.900000000001455,11675.6,11700.6,11613.1,11676.1,stop,-0.02,2022
2022-11-23 17:00:00+00:00,2022-11-23 17:00:00+00:00,2022-11-23 17:42:00+00:00,long,-73.10000000000036,11762.0,11737.0,11824.5,11761.5,stop,-0.02,2022
2022-12-13 17:00:00+00:00,2022-12-13 17:00:00+00:00,2022-12-13 17:10:00+00:00,long,-91.0,11870.5,11845.5,11933.0,11845.0,stop,-1.02,2022
2022-12-16 17:00:00+00:00,2022-12-16 17:00:00+00:00,2022-12-16 17:46:00+00:00,long,-25.5,11198.900000000001,11173.900000000001,11261.400000000001,11198.400000000001,stop,-0.02,2022
2022-12-20 17:00:00+00:00,2022-12-20 17:00:00+00:00,2022-12-20 17:06:00+00:00,short,34.19999999999891,11072.1,11097.1,11009.6,11097.6,stop,-1.02,2022
2022-12-27 17:00:00+00:00,2022-12-27 17:00:00+00:00,2022-12-27 17:20:00+00:00,long,-25.700000000000728,10873.900000000001,10848.900000000001,10936.400000000001,10873.400000000001,stop,-0.02,2022
2023-01-06 17:00:00+00:00,2023-01-06 17:00:00+00:00,2023-01-06 18:30:00+00:00,short,32.29999999999927,10946.0,10971.0,10883.5,10971.5,stop,-1.02,2023
2023-01-25 17:00:00+00:00,2023-01-25 17:00:00+00:00,2023-01-25 17:43:00+00:00,short,33.600000000000364,11705.2,11730.2,11642.7,11705.7,stop,-0.02,2023
2023-02-03 17:00:00+00:00,2023-02-03 17:00:00+00:00,2023-02-03 17:22:00+00:00,long,-67.39999999999964,12728.25,12703.25,12790.75,12790.75,target,2.5,2023
2023-02-06 17:00:00+00:00,2023-02-06 17:00:00+00:00,2023-02-06 17:44:00+00:00,long,-32.5,12492.15,12467.15,12554.65,12491.65,stop,-0.02,2023
2023-02-08 17:00:00+00:00,2023-02-08 17:00:00+00:00,2023-02-08 17:20:00+00:00,short,48.19999999999891,12536.55,12561.55,12474.05,12537.05,stop,-0.02,2023
2023-02-10 17:00:00+00:00,2023-02-10 17:00:00+00:00,2023-02-10 17:04:00+00:00,long,-30.299999999999272,12242.05,12217.05,12304.55,12216.55,stop,-1.02,2023
2023-02-14 17:00:00+00:00,2023-02-14 17:00:00+00:00,2023-02-14 17:10:00+00:00,short,39.100000000000364,12428.85,12453.85,12366.35,12454.35,stop,-1.02,2023
2023-03-01 17:00:00+00:00,2023-03-01 17:00:00+00:00,2023-03-01 17:11:00+00:00,short,38.30000000000109,11986.65,12011.65,11924.15,12012.15,stop,-1.02,2023
2023-03-03 17:00:00+00:00,2023-03-03 17:00:00+00:00,2023-03-03 17:52:00+00:00,short,32.5,12203.05,12228.05,12140.55,12228.55,stop,-1.02,2023
2023-03-07 17:00:00+00:00,2023-03-07 17:00:00+00:00,2023-03-07 17:20:00+00:00,long,-28.80000000000109,12210.05,12185.05,12272.55,12272.55,target,2.5,2023
2023-03-08 17:00:00+00:00,2023-03-08 17:00:00+00:00,2023-03-08 17:31:00+00:00,short,28.399999999999636,12230.85,12255.85,12168.35,12168.35,target,2.5,2023
2023-03-10 17:00:00+00:00,2023-03-10 17:00:00+00:00,2023-03-10 17:09:00+00:00,long,-66.10000000000036,11964.449999999999,11939.449999999999,12026.949999999999,11938.949999999999,stop,-1.02,2023
2023-03-17 17:00:00+00:00,2023-03-17 17:00:00+00:00,2023-03-17 17:07:00+00:00,short,32.900000000001455,12484.55,12509.55,12422.05,12510.05,stop,-1.02,2023
2023-03-20 17:00:00+00:00,2023-03-20 17:00:00+00:00,2023-03-20 17:09:00+00:00,long,-46.599999999998545,12491.449999999999,12466.449999999999,12553.949999999999,12465.949999999999,stop,-1.02,2023
2023-03-24 17:00:00+00:00,2023-03-24 17:00:00+00:00,2023-03-24 17:02:00+00:00,short,63.5,12703.85,12728.85,12641.35,12729.35,stop,-1.02,2023
2023-03-27 16:00:00+00:00,2023-03-27 16:00:00+00:00,2023-03-27 16:38:00+00:00,long,-44.100000000000364,12659.949999999999,12634.949999999999,12722.449999999999,12659.449999999999,stop,-0.02,2023
2023-04-10 16:00:00+00:00,2023-04-10 16:00:00+00:00,2023-04-10 16:04:00+00:00,long,-36.0,12945.849999999999,12920.849999999999,13008.349999999999,12920.349999999999,stop,-1.02,2023
2023-04-12 16:00:00+00:00,2023-04-12 16:00:00+00:00,2023-04-12 17:11:00+00:00,short,29.600000000000364,12965.05,12990.05,12902.55,12990.55,stop,-1.02,2023
2023-05-02 16:00:00+00:00,2023-05-02 16:00:00+00:00,2023-05-02 17:07:00+00:00,long,-28.19999999999891,13053.449999999999,13028.449999999999,13115.949999999999,13115.949999999999,target,2.5,2023
2023-05-03 16:00:00+00:00,2023-05-03 16:00:00+00:00,2023-05-03 18:00:00+00:00,short,28.600000000000364,13143.55,13168.55,13081.05,13169.05,stop,-1.02,2023
2023-05-12 16:00:00+00:00,2023-05-12 16:00:00+00:00,2023-05-12 16:37:00+00:00,short,29.200000000000728,13346.15,13371.15,13283.65,13283.65,target,2.5,2023
2023-05-16 16:00:00+00:00,2023-05-16 16:00:00+00:00,2023-05-16 19:59:00+00:00,short,25.599999999998545,13490.25,13515.25,13427.75,13427.75,target,2.5,2023
2023-06-01 16:00:00+00:00,2023-06-01 16:00:00+00:00,2023-06-01 16:17:00+00:00,short,29.399999999999636,14388.65,14413.65,14326.15,14414.15,stop,-1.02,2023
2023-06-06 16:00:00+00:00,2023-06-06 16:00:00+00:00,2023-06-06 16:50:00+00:00,short,34.399999999999636,14582.55,14607.55,14520.05,14520.05,target,2.5,2023
2023-06-07 16:00:00+00:00,2023-06-07 16:00:00+00:00,2023-06-07 16:13:00+00:00,long,-25.69999999999891,14406.05,14381.05,14468.55,14405.55,stop,-0.02,2023
2023-06-09 16:00:00+00:00,2023-06-09 16:00:00+00:00,2023-06-09 16:01:00+00:00,long,-40.600000000000364,14520.25,14495.25,14582.75,14494.75,stop,-1.02,2023
2023-06-21 16:00:00+00:00,2023-06-21 16:00:00+00:00,2023-06-21 17:57:00+00:00,long,-28.200000000000728,14850.949999999999,14825.949999999999,14913.449999999999,14913.449999999999,target,2.5,2023
2023-06-26 16:00:00+00:00,2023-06-26 16:00:00+00:00,2023-06-26 16:07:00+00:00,short,27.600000000000364,14845.35,14870.35,14782.85,14782.85,target,2.5,2023
2023-07-11 16:00:00+00:00,2023-07-11 16:00:00+00:00,2023-07-11 18:20:00+00:00,short,65.79999999999927,15095.35,15120.35,15032.85,15032.85,target,2.5,2023
2023-07-18 16:00:00+00:00,2023-07-18 16:00:00+00:00,2023-07-18 16:29:00+00:00,short,50.399999999999636,15752.35,15777.35,15689.85,15777.85,stop,-1.02,2023
2023-07-20 16:00:00+00:00,2023-07-20 16:00:00+00:00,2023-07-20 16:20:00+00:00,long,-29.299999999999272,15622.75,15597.75,15685.25,15622.25,stop,-0.02,2023
2023-07-24 16:00:00+00:00,2023-07-24 16:00:00+00:00,2023-07-24 17:22:00+00:00,short,27.5,15449.05,15474.05,15386.55,15449.55,stop,-0.02,2023
2023-08-02 16:00:00+00:00,2023-08-02 16:00:00+00:00,2023-08-02 16:06:00+00:00,long,-46.0,15356.75,15331.75,15419.25,15331.25,stop,-1.02,2023
2023-08-07 16:00:00+00:00,2023-08-07 16:00:00+00:00,2023-08-07 17:49:00+00:00,short,40.600000000000364,15333.55,15358.55,15271.05,15359.05,stop,-1.02,2023
2023-08-10 16:00:00+00:00,2023-08-10 16:00:00+00:00,2023-08-10 16:25:00+00:00,long,-46.0,15168.65,15143.65,15231.15,15143.15,stop,-1.02,2023
2023-08-16 16:00:00+00:00,2023-08-16 16:00:00+00:00,2023-08-16 16:12:00+00:00,long,-32.0,14980.15,14955.15,15042.65,14954.65,stop,-1.02,2023
2023-08-17 16:00:00+00:00,2023-08-17 16:00:00+00:00,2023-08-17 16:10:00+00:00,short,26.799999999999272,14845.05,14870.05,14782.55,14845.55,stop,-0.02,2023
2023-08-18 16:00:00+00:00,2023-08-18 16:00:00+00:00,2023-08-18 16:42:00+00:00,short,55.79999999999927,14680.75,14705.75,14618.25,14681.25,stop,-0.02,2023
2023-08-23 16:00:00+00:00,2023-08-23 16:00:00+00:00,2023-08-23 16:51:00+00:00,short,28.5,15147.55,15172.55,15085.05,15148.05,stop,-0.02,2023
2023-08-25 16:00:00+00:00,2023-08-25 16:00:00+00:00,2023-08-25 16:25:00+00:00,long,-67.0,14765.849999999999,14740.849999999999,14828.349999999999,14828.349999999999,target,2.5,2023
2023-09-01 16:00:00+00:00,2023-09-01 16:00:00+00:00,2023-09-01 18:32:00+00:00,long,-30.0,15434.55,15409.55,15497.05,15434.05,stop,-0.02,2023
2023-09-07 16:00:00+00:00,2023-09-07 16:00:00+00:00,2023-09-07 16:26:00+00:00,long,-26.900000000001455,15189.15,15164.15,15251.65,15251.65,target,2.5,2023
2023-09-14 16:00:00+00:00,2023-09-14 16:00:00+00:00,2023-09-14 16:49:00+00:00,short,43.400000000001455,15480.45,15505.45,15417.95,15480.95,stop,-0.02,2023
2023-09-20 16:00:00+00:00,2023-09-20 16:00:00+00:00,2023-09-20 17:55:00+00:00,short,37.0,15188.75,15213.75,15126.25,15189.25,stop,-0.02,2023
2023-09-22 16:00:00+00:00,2023-09-22 16:00:00+00:00,2023-09-22 17:15:00+00:00,long,-26.0,14809.55,14784.55,14872.05,14809.05,stop,-0.02,2023
2023-09-28 16:00:00+00:00,2023-09-28 16:00:00+00:00,2023-09-28 16:27:00+00:00,short,27.700000000000728,14751.15,14776.15,14688.65,14776.65,stop,-1.02,2023
2023-10-02 16:00:00+00:00,2023-10-02 16:00:00+00:00,2023-10-02 16:09:00+00:00,long,-42.69999999999891,14770.05,14745.05,14832.55,14744.55,stop,-1.02,2023
2023-10-04 16:00:00+00:00,2023-10-04 16:00:00+00:00,2023-10-04 17:29:00+00:00,short,50.20000000000073,14746.85,14771.85,14684.35,14684.35,target,2.5,2023
2023-10-06 16:00:00+00:00,2023-10-06 16:00:00+00:00,2023-10-06 16:44:00+00:00,short,43.19999999999891,14911.25,14936.25,14848.75,14911.75,stop,-0.02,2023
2023-10-13 16:00:00+00:00,2023-10-13 16:00:00+00:00,2023-10-13 16:28:00+00:00,long,-40.600000000000364,14993.349999999999,14968.349999999999,15055.849999999999,15055.849999999999,target,2.5,2023
2023-10-20 16:00:00+00:00,2023-10-20 16:00:00+00:00,2023-10-20 16:23:00+00:00,short,42.0,14623.75,14648.75,14561.25,14624.25,stop,-0.02,2023
2023-10-24 16:00:00+00:00,2023-10-24 16:00:00+00:00,2023-10-24 16:24:00+00:00,short,31.400000000001455,14722.55,14747.55,14660.05,14660.05,target,2.5,2023
2023-10-25 16:00:00+00:00,2023-10-25 16:00:00+00:00,2023-10-25 16:41:00+00:00,long,-30.950000000000728,14484.4,14459.4,14546.9,14458.9,stop,-1.02,2023
2023-10-26 16:00:00+00:00,2023-10-26 16:00:00+00:00,2023-10-26 16:15:00+00:00,short,37.0,14179.85,14204.85,14117.35,14117.35,target,2.5,2023
2023-10-30 17:00:00+00:00,2023-10-30 17:00:00+00:00,2023-10-30 17:43:00+00:00,short,38.45000000000073,14308.45,14333.45,14245.95,14245.95,target,2.5,2023
2023-10-31 17:00:00+00:00,2023-10-31 17:00:00+00:00,2023-10-31 17:32:00+00:00,short,32.80000000000109,14331.15,14356.15,14268.65,14331.65,stop,-0.02,2023
2023-11-09 17:00:00+00:00,2023-11-09 17:00:00+00:00,2023-11-09 18:01:00+00:00,short,28.0,15374.95,15399.95,15312.45,15312.45,target,2.5,2023
2023-11-14 17:00:00+00:00,2023-11-14 17:00:00+00:00,2023-11-14 19:00:00+00:00,long,-34.70000000000073,15775.15,15750.15,15837.65,15774.65,stop,-0.02,2023
