london_close,candle_lookback,min_net_body_points,stop_points,reward_risk,max_hold_minutes,management,y2022_trades,y2022_wins,y2022_losses,y2022_win_rate_pct,y2022_profit_factor,y2022_mean_r,y2022_net_r,y2022_return_pct,y2022_max_drawdown_pct,y2022_final_balance,y2023_trades,y2023_wins,y2023_losses,y2023_win_rate_pct,y2023_profit_factor,y2023_mean_r,y2023_net_r,y2023_return_pct,y2023_max_drawdown_pct,y2023_final_balance,y2024_trades,y2024_wins,y2024_losses,y2024_win_rate_pct,y2024_profit_factor,y2024_mean_r,y2024_net_r,y2024_return_pct,y2024_max_drawdown_pct,y2024_final_balance,y2025_trades,y2025_wins,y2025_losses,y2025_win_rate_pct,y2025_profit_factor,y2025_mean_r,y2025_net_r,y2025_return_pct,y2025_max_drawdown_pct,y2025_final_balance,score
17:00,1,25.0,50.0,2.0,90,none,84,38,46,45.23809523809524,1.2662127406678687,0.12371666666666378,10.392199999999757,10.290296221586992,6.995238907625414,11029.0296221587,61,32,29,52.459016393442624,1.2442363433668022,0.08978688524591011,5.477000000000516,5.3331622294915615,4.166489238321081,10533.316222949155,90,41,49,45.55555555555556,1.0875506573094953,0.039366666666673863,3.5430000000006476,3.0630997510516123,9.476144093686415,10306.309975105161,112,48,64,42.857142857142854,1.2182362812855292,0.10798214285714432,12.094000000000163,11.896487862355354,18.617567906230487,11189.648786235535,0.01353851641557412
17:00,1,25.0,50.0,1.25,360,breakeven_1R,84,36,48,42.857142857142854,1.089377470355731,0.043071428571428504,3.617999999999994,3.190651478065587,7.596334196357373,10319.06514780656,61,33,28,54.09836065573771,1.6176354602097964,0.2567540983606565,15.662000000000045,16.509757678897397,4.748135668723942,11650.97576788974,90,39,51,43.333333333333336,1.159068124313743,0.07404444444444383,6.663999999999945,6.345917002051182,6.231945239584846,10634.591700205117,112,45,67,40.17857142857143,1.08133971291866,0.03688392857142849,4.130999999999991,3.600716955606864,17.10777065584215,10360.071695560686,0.013177291270352127
17:00,1,25.0,50.0,2.0,90,trail_after_1.5R,84,42,42,50.0,1.3007853709998738,0.1282999999999967,10.777199999999723,10.79117758471746,6.241496265912306,11079.117758471746,61,34,27,55.73770491803278,1.3237112443638979,0.1141639344262381,6.9640000000005235,6.918652831600691,4.1664892383210885,10691.865283160068,90,41,49,45.55555555555556,1.083547494316514,0.03756666666667423,3.3810000000006806,2.897349318810205,9.476144093686415,10289.734931881021,112,51,61,45.535714285714285,1.213927119323503,0.10006250000000302,11.207000000000338,10.994146280062989,17.612760402724756,11099.4146280063,0.013153535442522638
17:00,1,25.0,75.0,1.5,90,breakeven_1R,84,39,45,46.42857142857143,1.2677565768745989,0.0863349206349186,7.252133333333163,7.17356733416834,5.799018042965145,10717.356733416835,61,32,29,52.459016393442624,1.4136090406347936,0.0940000000000054,5.7340000000003295,5.751417884270982,3.424028492764828,10575.141788427098,90,44,46,48.888888888888886,1.1090747073840608,0.033548148148155,3.0193333333339503,2.783353458551008,6.617862174767482,10278.335345855101,112,51,61,45.535714285714285,1.1587405212675206,0.05644642857143091,6.322000000000262,6.0353509859284005,17.259598617614518,10603.53509859284,0.010246901990178286
17:00,1,25.0,35.0,2.0,90,breakeven_1R,84,27,57,32.142857142857146,1.1698502120890768,0.08716666666666621,7.321999999999962,6.844123060912355,8.149648734574887,10684.412306091235,61,27,34,44.26229508196721,1.55404454865183,0.22135831381733556,13.502857142857469,13.955324037050175,4.411764229805049,11395.532403705018,90,32,58,35.55555555555556,1.0932529335071801,0.045412698412702825,4.087142857143254,3.5016943680509005,8.980377126768143,10350.16943680509,112,32,80,28.57142857142857,1.074161951694351,0.03109693877551153,3.4828571428572914,2.8348907966846415,16.239780241606642,10283.489079668465,0.008525787856352808
17:00,1,25.0,50.0,2.5,90,none,84,38,46,45.23809523809524,1.2212812394331478,0.10283571428571084,8.63819999999971,8.350171140399265,6.99523890762542,10835.017114039927,61,32,29,52.459016393442624,1.2459308807135148,0.0904098360655827,5.515000000000545,5.363990164634247,4.166489238321125,10536.399016463425,90,41,49,45.55555555555556,1.0903182761688421,0.04061111111111879,3.6550000000006913,3.156745113605286,9.476144093686415,10315.674511360528,112,46,66,41.07142857142857,1.2275325583428074,0.11621428571428818,13.016000000000277,12.787004578656402,23.073845630985947,11278.70045786564,0.008162083917228669
17:00,1,25.0,35.0,2.5,90,breakeven_1R,84,24,60,28.57142857142857,1.1475998146063675,0.07582312925169951,6.369142857142759,5.752809995133035,9.780230087137108,10575.280999513303,61,23,38,37.704918032786885,1.2829239766081995,0.1133021077283422,6.911428571428875,6.7258356753697734,6.931057642699178,10672.583567536978,90,31,59,34.44444444444444,1.0589442815249395,0.028714285714291795,2.5842857142862616,1.929582978361677,8.520111135478528,10192.958297836167,112,29,83,25.892857142857146,1.1042122538293244,0.04373724489796032,4.898571428571556,4.189650505018094,15.017257112070892,10418.965050501809,0.007620211321183137
17:00,1,25.0,50.0,3.0,90,none,84,38,46,45.23809523809524,1.1670765321283194,0.07764523809523391,6.522199999999648,6.090424563464447,6.995238907625404,10609.042456346444,61,32,29,52.459016393442624,1.15513935340025,0.057032786885255676,3.479000000000596,3.2808372784786544,4.166489238321102,10328.083727847865,90,41,49,45.55555555555556,1.087748344370878,0.039455555555563064,3.551000000000676,3.0417968532906015,9.476144093686415,10304.17968532906,112,46,66,41.07142857142857,1.2698889957171657,0.13784821428571833,15.439000000000453,15.456700922279909,22.734795779306083,11545.67009222799,0.007456107400349216
17:00,1,25.0,75.0,1.5,90,trail_after_1.5R,84,42,42,50.0,1.271445145384663,0.09507301587301342,7.986133333333128,7.929500137714074,5.903902128482989,10792.950013771408,61,33,28,54.09836065573771,1.3632882778982627,0.08606557377049817,5.250000000000388,5.239286810298571,3.3171439586612,10523.928681029856,90,44,46,48.888888888888886,1.1090747073840608,0.033548148148155,3.0193333333339503,2.783353458551008,6.617862174767482,10278.335345855101,112,52,60,46.42857142857143,1.08578807443981,0.03361309523809809,3.7646666666669866,3.3277148666627454,19.766844733122813,10332.771486666275,0.005955532529155698
17:00,1,25.0,75.0,1.5,90,none,84,42,42,50.0,1.271445145384663,0.09507301587301342,7.986133333333128,7.929500137714074,5.903902128482989,10792.950013771408,61,33,28,54.09836065573771,1.3632882778982627,0.08606557377049817,5.250000000000388,5.239286810298571,3.3171439586612,10523.928681029856,90,44,46,48.888888888888886,1.1090747073840608,0.033548148148155,3.0193333333339503,2.783353458551008,6.617862174767482,10278.335345855101,112,52,60,46.42857142857143,1.08578807443981,0.03361309523809809,3.7646666666669866,3.3277148666627454,19.766844733122813,10332.771486666275,0.005955532529155698
17:00,2,25.0,100.0,2.5,180,trail_after_1.5R,135,63,72,46.666666666666664,1.0600450830173598,0.023954074074070682,3.233799999999542,2.610395909843488,11.450963302583006,10261.039590984348,88,45,43,51.13636363636363,1.0809362842018178,0.02163068181818684,1.903500000000442,1.712558321451585,5.906188809745949,10171.255832145158,123,63,60,51.21951219512195,1.235530491874755,0.07028861788618398,8.64550000000063,8.559332851514846,7.653004474227107,10855.933285151485,140,64,76,45.714285714285715,1.0850135321165513,0.032421428571434416,4.539000000000819,3.926100261501886,10.992574619700102,10392.610026150189,0.005912022823512449
17:00,2,25.0,75.0,1.0,90,trail_after_1.5R,135,71,64,52.59259259259259,1.2242868682484456,0.0734943209876512,9.921733333332911,9.94412118516712,5.63232647030963,10994.412118516711,88,40,48,45.45454545454545,1.0647657579552627,0.015280303030308605,1.3446666666671572,1.2003154538317462,3.4227022732444032,10120.031545383175,123,65,58,52.84552845528455,1.2042306031945553,0.05641192411924589,6.9386666666672445,6.846819912526914,7.997886245017908,10684.681991252692,140,76,64,54.285714285714285,1.273876967095861,0.09116190476190761,12.762666666667066,13.063365328694964,5.2057170437764055,11306.336532869496,0.0048523443974792125
17:00,2,25.0,75.0,1.0,90,breakeven_1R,135,71,64,52.59259259259259,1.2242868682484456,0.0734943209876512,9.921733333332911,9.94412118516712,5.63232647030963,10994.412118516711,88,40,48,45.45454545454545,1.0647657579552627,0.015280303030308605,1.3446666666671572,1.2003154538317462,3.4227022732444032,10120.031545383175,123,65,58,52.84552845528455,1.2042306031945553,0.05641192411924589,6.9386666666672445,6.846819912526914,7.997886245017908,10684.681991252692,140,76,64,54.285714285714285,1.273876967095861,0.09116190476190761,12.762666666667066,13.063365328694964,5.2057170437764055,11306.336532869496,0.0048523443974792125
17:00,2,25.0,75.0,1.0,90,none,135,71,64,52.59259259259259,1.2242868682484456,0.0734943209876512,9.921733333332911,9.94412118516712,5.63232647030963,10994.412118516711,88,40,48,45.45454545454545,1.0647657579552627,0.015280303030308605,1.3446666666671572,1.2003154538317462,3.4227022732444032,10120.031545383175,123,65,58,52.84552845528455,1.2042306031945553,0.05641192411924589,6.9386666666672445,6.846819912526914,7.997886245017908,10684.681991252692,140,76,64,54.285714285714285,1.273876967095861,0.09116190476190761,12.762666666667066,13.063365328694964,5.2057170437764055,11306.336532869496,0.0048523443974792125
17:00,2,25.0,100.0,3.0,180,trail_after_1.5R,135,63,72,46.666666666666664,1.0730240900768997,0.02913185185184842,3.9327999999995367,3.3055058907620616,11.431093762641197,10330.550589076207,88,45,43,51.13636363636363,1.0809362842018178,0.02163068181818684,1.903500000000442,1.712558321451585,5.906188809745949,10171.255832145158,123,63,60,51.21951219512195,1.254982087641173,0.07609349593496462,9.359500000000647,9.311061569813205,7.653004474227116,10931.106156981321,140,64,76,45.714285714285715,1.0537538746804436,0.020500000000006256,2.870000000000876,2.226029646416583,11.888130876340265,10222.60296464166,0.003976776369664224
17:00,1,25.0,50.0,1.25,360,none,84,39,45,46.42857142857143,1.0527612761276128,0.02854761904761898,2.3979999999999944,1.8895218539385805,8.511158521538063,10188.952185393859,61,34,27,55.73770491803278,1.667587186365789,0.2774098360655745,16.922000000000047,17.977927442627937,4.748135668723942,11797.792744262793,90,41,49,45.55555555555556,1.0624155975692076,0.032866666666665406,2.9579999999998865,2.4403806832976604,7.488219526245119,10244.038068329766,112,53,59,47.32142857142857,1.1057965830309844,0.05545535714285705,6.21099999999999,5.669223467013507,17.530186098410248,10566.92234670135,0.003537752377972811
17:00,1,25.0,50.0,1.25,360,trail_after_1.5R,84,39,45,46.42857142857143,1.0527612761276128,0.02854761904761898,2.3979999999999944,1.8895218539385805,8.511158521538063,10188.952185393859,61,34,27,55.73770491803278,1.667587186365789,0.2774098360655745,16.922000000000047,17.977927442627937,4.748135668723942,11797.792744262793,90,41,49,45.55555555555556,1.0624155975692076,0.032866666666665406,2.9579999999998865,2.4403806832976604,7.488219526245119,10244.038068329766,112,53,59,47.32142857142857,1.1057965830309844,0.05545535714285705,6.21099999999999,5.669223467013507,17.530186098410248,10566.92234670135,0.003537752377972811
17:00,1,25.0,75.0,2.0,90,none,84,42,42,50.0,1.1809422811978723,0.06337460317459975,5.323466666666379,5.098815969876602,5.903902128483025,10509.88159698766,61,33,28,54.09836065573771,1.2249850071504682,0.053300546448094684,3.2513333333337755,3.180383956795807,3.3171439586612,10318.038395679581,90,44,46,48.888888888888886,1.096551225856196,0.029696296296303132,2.672666666667282,2.4231118262652673,6.617862174767482,10242.311182626527,112,52,60,46.42857142857143,1.178822635776692,0.07006547619048042,7.847333333333808,7.55043756193694,19.264632570678693,10755.043756193694,0.003103597575077152
17:00,1,25.0,50.0,3.0,90,trail_after_1.5R,84,42,42,50.0,1.245943366210614,0.10490714285713783,8.812199999999578,8.635136030236911,6.241496265912241,10863.513603023692,61,34,27,55.73770491803278,1.22609584902155,0.07973770491804255,4.864000000000596,4.733380314999791,4.166489238321086,10473.33803149998,90,41,49,45.55555555555556,1.0658792132055144,0.029622222222230585,2.6660000000007527,2.1469768552753843,9.476144093686415,10214.697685527539,112,51,61,45.535714285714285,1.247046022868281,0.11555357142857701,12.942000000000625,12.817340191286753,19.24246131860386,11281.734019128675,0.002353530516478873
