selection_method,selected_symbols,range_minutes,atr_stop_fraction,relative_volume_min,top_n,robust_score,train_start,train_end,train_starting_balance,train_ending_balance,train_net_profit,train_return_percent,train_max_drawdown_percent,train_trades,train_wins,train_losses,train_win_rate_percent,train_profit_factor,train_total_r,train_average_r,train_sharpe,train_skipped_below_broker_minimum,train_minimum_lot_fallbacks,validation_start,validation_end,validation_starting_balance,validation_ending_balance,validation_net_profit,validation_return_percent,validation_max_drawdown_percent,validation_trades,validation_wins,validation_losses,validation_win_rate_percent,validation_profit_factor,validation_total_r,validation_average_r,validation_sharpe,validation_skipped_below_broker_minimum,validation_minimum_lot_fallbacks,full_start,full_end,full_starting_balance,full_ending_balance,full_net_profit,full_return_percent,full_max_drawdown_percent,full_trades,full_wins,full_losses,full_win_rate_percent,full_profit_factor,full_total_r,full_average_r,full_sharpe,full_skipped_below_broker_minimum,full_minimum_lot_fallbacks
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.1,1.5,1,-1000015.9837857143,2026-05-08,2026-06-18,300.0,259.6162757142849,-40.38372428571512,-13.461241428571702,13.461241428571705,11,0,11,0.0,0.0,-11.686489783470753,-1.062408162133705,-9.159028609653875,0,2,2026-06-19,2026-07-07,300.0,252.0486428571386,-47.95135714286141,-15.983785714287135,15.983785714287139,3,0,3,0.0,0.0,-3.0000000000000995,-1.000000000000033,-4.89362954266235,0,1,2026-05-08,2026-07-07,300.0,211.66491857142347,-88.33508142857653,-29.445027142858848,29.445027142858844,14,0,14,0.0,0.0,-14.686489783470853,-1.0490349845336324,-4.635153167219856,0,3
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.1,1.25,1,-1000015.9837857143,2026-05-08,2026-06-18,300.0,244.02856999999932,-55.97143000000068,-18.657143333333558,18.657143333333558,16,0,16,0.0,0.0,-17.982353425438397,-1.1238970890898998,-12.337602149032772,0,2,2026-06-19,2026-07-07,300.0,252.0486428571386,-47.95135714286141,-15.983785714287135,15.983785714287139,3,0,3,0.0,0.0,-3.0000000000000995,-1.000000000000033,-4.89362954266235,0,1,2026-05-08,2026-07-07,300.0,196.0772128571379,-103.92278714286209,-34.640929047620695,34.6409290476207,19,0,19,0.0,0.0,-20.982353425438497,-1.1043343908125525,-5.345538093793438,0,3
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",5,0.1,1.0,5,-1000016.5675228571,2026-05-08,2026-06-18,300.0,5.740999999993599,-294.2590000000064,-98.08633333333546,98.08633333333546,102,9,93,8.823529411764707,0.11526916041385615,-75.53211091706028,-0.7405108913437283,-12.9526113194468,3,45,2026-06-19,2026-07-07,300.0,250.29743142859635,-49.702568571403646,-16.567522857134552,48.389760952377344,39,8,31,20.51282051282051,0.8280110386392069,-0.9575937429700191,-0.024553685717179977,0.8950051147962379,0,12,2026-05-08,2026-07-07,300.0,-0.30951142857781644,-300.3095114285778,-100.10317047619262,100.10317047619262,109,9,100,8.256880733944955,0.11320968282428752,-82.53211091706025,-0.7571753295143142,-8.759611191635765,35,52
training_positive_symbols,"AUDUSD,USDCHF",5,0.05,1.0,3,-1000016.5794404761,2026-05-08,2026-06-18,300.0,313.2205000000015,13.220500000001493,4.406833333333826,14.649595238095287,25,2,23,8.0,1.169082805236021,7.5296988683251636,0.3011879547330065,0.8163629705490975,0,0,2026-06-19,2026-07-07,300.0,250.26167857143147,-49.738321428568526,-16.57944047618951,16.579440476189507,11,0,11,0.0,0.0,-18.326613219231632,-1.6660557472028756,-12.864536508858984,0,0,2026-05-08,2026-07-07,300.0,261.53442857143307,-38.46557142856693,-12.821857142855642,24.091535091691522,36,2,34,5.555555555555555,0.7038275096273698,-10.79691435090647,-0.2999142875251797,-0.9901871232045044,0,0
training_positive_symbols,"AUDUSD,USDCHF",5,0.05,1.0,5,-1000016.5794404761,2026-05-08,2026-06-18,300.0,313.2205000000015,13.220500000001493,4.406833333333826,14.649595238095287,25,2,23,8.0,1.169082805236021,7.5296988683251636,0.3011879547330065,0.8163629705490975,0,0,2026-06-19,2026-07-07,300.0,250.26167857143147,-49.738321428568526,-16.57944047618951,16.579440476189507,11,0,11,0.0,0.0,-18.326613219231632,-1.6660557472028756,-12.864536508858984,0,0,2026-05-08,2026-07-07,300.0,261.53442857143307,-38.46557142856693,-12.821857142855642,24.091535091691522,36,2,34,5.555555555555555,0.7038275096273698,-10.79691435090647,-0.2999142875251797,-0.9901871232045044,0,0
training_positive_symbols,XAUUSD,30,0.1,0.75,1,-1000017.1051,2026-05-08,2026-06-18,300.0,339.17952857142745,39.179528571427454,13.059842857142478,14.237136872135759,18,5,13,27.77777777777778,1.359962136977034,4.200890217119023,0.23338278983994576,1.5425796626473522,0,18,2026-06-19,2026-07-07,300.0,248.6846999999998,-51.31530000000021,-17.10510000000007,17.10510000000007,5,0,5,0.0,0.0,-5.000000000000026,-1.000000000000005,-13.763598395949137,0,5,2026-05-08,2026-07-07,300.0,287.86422857142725,-12.135771428572752,-4.045257142857583,15.12924444943138,23,5,18,21.73913043478261,0.9242266201199908,-0.7991097828810021,-0.03474390360352183,0.04582893597540432,0,23
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",5,0.1,1.5,1,-1000017.36937,2026-05-08,2026-06-18,300.0,258.5905000000005,-41.409499999999525,-13.803166666666511,15.5926034730382,11,2,9,18.181818181818183,0.21696008168977612,-3.791920029616619,-0.3447200026924199,-5.10609177410387,0,3,2026-06-19,2026-07-07,300.0,247.891889999996,-52.10811000000399,-17.36937000000133,17.36937000000133,6,2,4,33.33333333333333,0.12277252991577801,-1.2418433231794106,-0.20697388719656842,-5.1176084423394395,0,2,2026-05-08,2026-07-07,300.0,207.18238999999642,-92.81761000000358,-30.939203333334532,32.37289789789914,17,4,13,23.52941176470588,0.16818105764531532,-5.033763352796029,-0.29610372663506057,-4.348227025207974,0,5
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.05,1.0,1,-1000017.8194211904,2026-05-08,2026-06-18,300.0,216.04750357142686,-83.95249642857314,-27.98416547619105,27.98416547619105,20,0,20,0.0,0.0,-31.928643662157295,-1.5964321831078647,-15.304480996420496,0,2,2026-06-19,2026-07-07,300.0,246.54173642857575,-53.458263571424254,-17.81942119047475,17.819421190474753,6,0,6,0.0,0.0,-6.425521224608067,-1.0709202041013446,-8.366374684522404,0,2,2026-05-08,2026-07-07,300.0,167.19235642857402,-132.80764357142598,-44.269214523808664,44.26921452380866,26,0,26,0.0,0.0,-38.35416488676536,-1.4751601879525138,-8.987875720610315,0,4
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.1,1.5,3,-1000017.9133323809,2026-05-08,2026-06-18,300.0,222.34285857142785,-77.65714142857215,-25.88571380952405,29.68284042649339,24,1,23,4.166666666666666,0.17260274235315973,-23.515069143563146,-0.9797945476484644,-6.296560198373405,0,5,2026-06-19,2026-07-07,300.0,246.2600028571379,-53.73999714286211,-17.91333238095404,21.274995058624036,8,1,7,12.5,0.19249171379849433,-3.9800896528416563,-0.49751120660520703,-4.294293366500417,0,1,2026-05-08,2026-07-07,300.0,174.54366142856597,-125.45633857143403,-41.818779523811344,44.799601066234665,32,2,30,6.25,0.18781001184008198,-27.4951587964048,-0.85922371238765,-4.645646529164166,0,8
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.075,1.5,3,-1000019.8934723214,2026-05-08,2026-06-18,300.0,202.69082999999898,-97.30917000000102,-32.43639000000034,32.43639000000034,24,0,24,0.0,0.0,-27.958781338349407,-1.1649492224312252,-9.586941271573274,0,5,2026-06-19,2026-07-07,300.0,240.31958303572463,-59.680416964275366,-19.893472321425122,19.893472321425122,8,0,8,0.0,0.0,-12.082367503614027,-1.5102959379517533,-6.0792082478945355,0,1,2026-05-08,2026-07-07,300.0,150.0353730357238,-149.9646269642762,-49.98820898809206,49.98820898809206,32,0,32,0.0,0.0,-40.041148841963434,-1.2512859013113573,-6.813490274802027,0,6
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.05,1.5,3,-1000020.3232914286,2026-05-08,2026-06-18,300.0,194.56869464285435,-105.43130535714565,-35.143768452381885,35.14376845238188,24,0,24,0.0,0.0,-35.4071262435288,-1.4752969268137,-10.479098222964748,0,5,2026-06-19,2026-07-07,300.0,239.03012571428258,-60.969874285717424,-20.323291428572475,20.323291428572475,8,0,8,0.0,0.0,-16.049072480029924,-2.0061340600037405,-6.884159379474159,0,1,2026-05-08,2026-07-07,300.0,148.03124607142294,-151.96875392857706,-50.65625130952569,50.65625130952569,32,0,32,0.0,0.0,-51.45619872355872,-1.60800621011121,-7.808099449547096,0,6
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",5,0.05,1.5,1,-1000021.1550366667,2026-05-08,2026-06-18,300.0,276.28695785714154,-23.713042142858455,-7.904347380952814,7.904347380952818,11,1,10,9.090909090909092,0.3928068789223864,-4.5375917108304,-0.4125083373482182,-3.2178675909673524,0,3,2026-06-19,2026-07-07,300.0,236.53489000001377,-63.465109999986225,-21.155036666662074,21.155036666662074,6,0,6,0.0,0.0,-9.515679906576953,-1.5859466510961588,-7.094606285715946,0,2,2026-05-08,2026-07-07,300.0,213.52184785715522,-86.47815214284478,-28.826050714281592,28.826050714281592,17,1,16,5.88235294117647,0.15066492903950895,-14.053271617407352,-0.8266630363180796,-4.5530654303933105,0,5
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.1,1.5,5,-1000021.2632371428,2026-05-08,2026-06-18,300.0,214.8025657142842,-85.19743428571579,-28.39914476190526,32.067499774103645,27,1,26,3.7037037037037033,0.1597673561872568,-26.843374702497872,-0.9941990630554768,-6.706649387296219,0,5,2026-06-19,2026-07-07,300.0,236.21028857142346,-63.78971142857654,-21.26323714285885,24.487712502070423,11,1,10,9.090909090909092,0.16723735463419812,-7.759898734802389,-0.7054453395274899,-4.56302974578181,0,1,2026-05-08,2026-07-07,300.0,159.67816285713653,-140.32183714286347,-46.77394571428783,49.500897262132646,38,2,36,5.263157894736842,0.17132236890914135,-34.60327343730026,-0.9106124588763226,-4.795748867837927,0,8
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.1,1.5,10,-1000021.2632371428,2026-05-08,2026-06-18,300.0,210.67974571428428,-89.32025428571572,-29.77341809523857,33.37136441673487,29,1,28,3.4482758620689653,0.1535250280589298,-28.843374702497844,-0.9945991276723395,-7.009395676137606,0,6,2026-06-19,2026-07-07,300.0,236.21028857142346,-63.78971142857654,-21.26323714285885,24.487712502070423,11,1,10,9.090909090909092,0.16723735463419812,-7.759898734802389,-0.7054453395274899,-4.56302974578181,0,1,2026-05-08,2026-07-07,300.0,155.9065571428509,-144.0934428571491,-48.031147619049705,50.693688443121154,40,2,38,5.0,0.1675895781466861,-36.60327343730023,-0.9150818359325058,-4.916440863864645,0,10
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.1,1.5,20,-1000021.2632371428,2026-05-08,2026-06-18,300.0,210.67974571428428,-89.32025428571572,-29.77341809523857,33.37136441673487,29,1,28,3.4482758620689653,0.1535250280589298,-28.843374702497844,-0.9945991276723395,-7.009395676137606,0,6,2026-06-19,2026-07-07,300.0,236.21028857142346,-63.78971142857654,-21.26323714285885,24.487712502070423,11,1,10,9.090909090909092,0.16723735463419812,-7.759898734802389,-0.7054453395274899,-4.56302974578181,0,1,2026-05-08,2026-07-07,300.0,155.9065571428509,-144.0934428571491,-48.031147619049705,50.693688443121154,40,2,38,5.0,0.1675895781466861,-36.60327343730023,-0.9150818359325058,-4.916440863864645,0,10
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.1,1.25,3,-1000022.526882381,2026-05-08,2026-06-18,300.0,181.91375642857003,-118.08624357142997,-39.36208119047666,39.36208119047666,37,2,35,5.405405405405405,0.20918676612990914,-32.1210277663066,-0.868135885575854,-7.796638254466933,0,9,2026-06-19,2026-07-07,300.0,232.41935285713808,-67.58064714286192,-22.52688238095397,25.699608178903866,11,1,10,9.090909090909092,0.1593510777043959,-6.980089652841614,-0.6345536048037831,-5.523316517539414,0,2,2026-05-08,2026-07-07,300.0,123.12742071427971,-176.8725792857203,-58.95752642857344,58.95752642857342,48,3,45,6.25,0.199379158498128,-39.10111741914821,-0.814606612898921,-5.890520248761416,0,14
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.15,1.5,3,-1000023.9558190476,2026-05-08,2026-06-18,300.0,201.14756321428584,-98.85243678571416,-32.950812261904716,36.38596988795513,24,1,23,4.166666666666666,0.1408053619079143,-22.66649212554826,-0.9444371718978442,-6.243526667895148,0,9,2026-06-19,2026-07-07,300.0,228.13254285713657,-71.86745714286343,-23.95581904762114,27.07002617012203,8,1,7,12.5,0.15128394166124207,-4.07515682630726,-0.5093946032884075,-4.32884344217089,0,4,2026-05-08,2026-07-07,300.0,133.74267321427942,-166.25732678572058,-55.41910892857352,57.70313940092364,32,2,30,6.25,0.14856730539929303,-26.74164895185552,-0.835676529745485,-4.500876414917657,0,13
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.15,1.5,1,-1000023.9756785714,2026-05-08,2026-06-18,300.0,249.5855889285711,-50.4144110714289,-16.804803690476298,16.804803690476298,11,0,11,0.0,0.0,-11.124326522313838,-1.0113024111194397,-8.118073079777595,0,4,2026-06-19,2026-07-07,300.0,228.07296428570788,-71.92703571429212,-23.975678571430702,23.975678571430706,3,0,3,0.0,0.0,-3.000000000000111,-1.000000000000037,-4.89081894591172,0,3,2026-05-08,2026-07-07,300.0,177.65855321427898,-122.34144678572102,-40.780482261907004,40.78048226190701,14,0,14,0.0,0.0,-14.12432652231395,-1.0088804658795678,-4.252066349346462,0,7
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.15,1.25,1,-1000023.9756785714,2026-05-08,2026-06-18,300.0,238.18365321428575,-61.816346785714245,-20.605448928571413,20.605448928571416,16,0,16,0.0,0.0,-16.654902283625496,-1.0409313927265935,-10.188508841697715,0,4,2026-06-19,2026-07-07,300.0,228.07296428570788,-71.92703571429212,-23.975678571430702,23.975678571430706,3,0,3,0.0,0.0,-3.000000000000111,-1.000000000000037,-4.89081894591172,0,3,2026-05-08,2026-07-07,300.0,166.25661749999364,-133.74338250000636,-44.58112750000212,44.58112750000212,19,0,19,0.0,0.0,-19.654902283625606,-1.0344685412434529,-4.593078882164529,0,7
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.075,1.0,1,-1000024.0009869643,2026-05-08,2026-06-18,300.0,228.95134803571312,-71.04865196428688,-23.682883988095625,23.682883988095625,20,0,20,0.0,0.0,-25.37542302300456,-1.268771151150228,-16.018035660035704,0,2,2026-06-19,2026-07-07,300.0,227.9970391071493,-72.0029608928507,-24.000986964283566,24.000986964283566,6,0,6,0.0,0.0,-5.999999999999775,-0.9999999999999626,-7.3935576036392145,0,2,2026-05-08,2026-07-07,300.0,157.5208310714339,-142.4791689285661,-47.49305630952204,47.49305630952204,26,0,26,0.0,0.0,-31.375423023004338,-1.2067470393463207,-6.913826308014187,0,4
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.075,1.5,5,-1000024.1315080357,2026-05-08,2026-06-18,300.0,196.353067499999,-103.64693250000099,-34.54897750000033,34.548977500000326,27,0,27,0.0,0.0,-31.72985541692867,-1.1751798302566174,-10.044690921890734,0,5,2026-06-19,2026-07-07,300.0,227.6054758928671,-72.3945241071329,-24.13150803571097,24.131508035710965,11,0,11,0.0,0.0,-16.788779612895013,-1.5262526920813648,-6.205558883245278,0,1,2026-05-08,2026-07-07,300.0,137.1987062500094,-162.8012937499906,-54.26709791666353,54.26709791666353,38,0,38,0.0,0.0,-48.518635029823685,-1.27680618499536,-6.76101895785419,0,6
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.075,1.5,10,-1000024.1315080357,2026-05-08,2026-06-18,300.0,192.14953285714157,-107.85046714285843,-35.95015571428615,35.95015571428615,29,0,29,0.0,0.0,-33.72985541692879,-1.163098462652717,-10.256672795453209,0,5,2026-06-19,2026-07-07,300.0,227.6054758928671,-72.3945241071329,-24.13150803571097,24.131508035710965,11,0,11,0.0,0.0,-16.788779612895013,-1.5262526920813648,-6.205558883245278,0,1,2026-05-08,2026-07-07,300.0,133.97673160715198,-166.02326839284802,-55.34108946428267,55.341089464282675,40,0,40,0.0,0.0,-50.518635029823805,-1.262965875745595,-6.8382276641277535,0,6
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.075,1.5,20,-1000024.1315080357,2026-05-08,2026-06-18,300.0,192.14953285714157,-107.85046714285843,-35.95015571428615,35.95015571428615,29,0,29,0.0,0.0,-33.72985541692879,-1.163098462652717,-10.256672795453209,0,5,2026-06-19,2026-07-07,300.0,227.6054758928671,-72.3945241071329,-24.13150803571097,24.131508035710965,11,0,11,0.0,0.0,-16.788779612895013,-1.5262526920813648,-6.205558883245278,0,1,2026-05-08,2026-07-07,300.0,133.97673160715198,-166.02326839284802,-55.34108946428267,55.341089464282675,40,0,40,0.0,0.0,-50.518635029823805,-1.262965875745595,-6.8382276641277535,0,6
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.075,1.25,3,-1000024.3462785119,2026-05-08,2026-06-18,300.0,149.14944214285504,-150.85055785714496,-50.283519285714995,50.28351928571498,37,0,37,0.0,0.0,-48.20672217568696,-1.3028843831266748,-12.846003350027432,0,7,2026-06-19,2026-07-07,300.0,226.9611644642962,-73.03883553570381,-24.346278511901264,24.34627851190127,11,0,11,0.0,0.0,-15.347004794169239,-1.3951822540153853,-7.395996285959454,0,2,2026-05-08,2026-07-07,300.0,91.34659946429451,-208.6534005357055,-69.55113351190182,69.55113351190182,48,0,48,0.0,0.0,-63.5537269698562,-1.3240359785386708,-8.587147623190814,0,12
training_positive_symbols,"XAGUSD,XAUUSD,USDCAD",15,0.2,1.25,3,-1000024.4467142858,2026-05-08,2026-06-18,300.0,427.8760571428593,127.87605714285928,42.62535238095309,42.980557142857016,23,7,16,30.434782608695656,1.4712744630292844,9.397419543221908,0.4085834584009525,2.0199201215732936,0,16,2026-06-19,2026-07-07,300.0,226.6598571428572,-73.34014285714281,-24.446714285714265,24.44671428571427,5,0,5,0.0,0.0,-4.999999999999909,-0.9999999999999819,-6.34750278806241,0,3,2026-05-08,2026-07-07,300.0,350.88734285714526,50.887342857145256,16.962447619048415,42.980557142857016,28,7,21,25.0,1.146089607398188,4.397419543221998,0.15705069797221421,1.290869168644936,0,19
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.05,1.25,3,-1000024.5798495238,2026-05-08,2026-06-18,300.0,135.4005442857097,-164.5994557142903,-54.866485238096764,54.866485238096764,37,0,37,0.0,0.0,-63.58668153882721,-1.7185589605088434,-13.271425505831733,0,7,2026-06-19,2026-07-07,300.0,226.26045142856836,-73.73954857143164,-24.579849523810548,24.579849523810545,11,0,11,0.0,0.0,-19.946028415862695,-1.8132753105329724,-8.387470019813208,0,2,2026-05-08,2026-07-07,300.0,89.2806357142787,-210.7193642857213,-70.23978809524043,70.23978809524043,48,0,48,0.0,0.0,-83.5327099546899,-1.7402647907227065,-9.96353976051029,0,9
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",5,0.15,1.5,1,-1000026.289557381,2026-05-08,2026-06-18,300.0,236.30175678571499,-63.698243214285014,-21.232747738095004,22.330476996543915,11,2,9,18.181818181818183,0.12803938124465206,-5.527946686411116,-0.502540607855556,-5.614293599483995,0,6,2026-06-19,2026-07-07,300.0,221.13132785713645,-78.86867214286355,-26.28955738095452,26.289557380954516,6,2,4,33.33333333333333,0.08464107934353535,-1.9188468033663972,-0.3198078005610662,-5.199988335831473,0,5,2026-05-08,2026-07-07,300.0,158.20312035713715,-141.79687964286285,-47.265626547620954,48.00055207824842,17,4,13,23.52941176470588,0.10506163810598605,-7.446793489777514,-0.43804667586926554,-4.4032486527837955,0,11
training_positive_symbols,"XAUUSD,ETHUSD,XAGUSD",30,0.1,0.75,3,-1000026.4718040476,2026-05-08,2026-06-18,300.0,344.4021807142831,44.40218071428308,14.800726904761019,44.75587833333392,59,15,44,25.423728813559322,1.1195370761021441,8.678624823511011,0.14709533599171207,1.4876130293422245,0,37,2026-06-19,2026-07-07,300.0,220.58458785714268,-79.41541214285732,-26.47180404761911,26.47180404761911,15,1,14,6.666666666666667,0.07096279586329776,-11.675804021617532,-0.7783869347745022,-16.366313040510395,0,6,2026-05-08,2026-07-07,300.0,262.52517071428286,-37.474829285717135,-12.491609761905709,44.75587833333392,74,16,58,21.62162162162162,0.9186046659735168,-2.9971791981065223,-0.04050242159603409,0.7510134149717084,0,43
training_positive_symbols,"XAUUSD,ETHUSD,XAGUSD",30,0.1,0.75,5,-1000026.4718040476,2026-05-08,2026-06-18,300.0,344.4021807142831,44.40218071428308,14.800726904761019,44.75587833333392,59,15,44,25.423728813559322,1.1195370761021441,8.678624823511011,0.14709533599171207,1.4876130293422245,0,37,2026-06-19,2026-07-07,300.0,220.58458785714268,-79.41541214285732,-26.47180404761911,26.47180404761911,15,1,14,6.666666666666667,0.07096279586329776,-11.675804021617532,-0.7783869347745022,-16.366313040510395,0,6,2026-05-08,2026-07-07,300.0,262.52517071428286,-37.474829285717135,-12.491609761905709,44.75587833333392,74,16,58,21.62162162162162,0.9186046659735168,-2.9971791981065223,-0.04050242159603409,0.7510134149717084,0,43
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.05,1.5,5,-1000026.6499580953,2026-05-08,2026-06-18,300.0,184.6964803571398,-115.30351964286021,-38.434506547620074,38.43450654762007,27,0,27,0.0,0.0,-40.5004768424123,-1.500017660830085,-10.795196620789042,0,5,2026-06-19,2026-07-07,300.0,220.0501257142817,-79.9498742857183,-26.649958095239434,26.64995809523943,11,0,11,0.0,0.0,-22.975377648222448,-2.08867069529295,-6.805470615143238,0,1,2026-05-08,2026-07-07,300.0,130.022151785708,-169.977848214292,-56.65928273809734,56.65928273809734,38,0,38,0.0,0.0,-63.475854490634745,-1.6704172234377566,-7.592758300508484,0,6
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.05,1.5,10,-1000026.6499580953,2026-05-08,2026-06-18,300.0,182.68669178571125,-117.31330821428875,-39.10443607142958,39.10443607142958,29,0,29,0.0,0.0,-42.50047684241224,-1.4655336842211117,-10.984339784326917,0,5,2026-06-19,2026-07-07,300.0,220.0501257142817,-79.9498742857183,-26.649958095239434,26.64995809523943,11,0,11,0.0,0.0,-22.975377648222448,-2.08867069529295,-6.805470615143238,0,1,2026-05-08,2026-07-07,300.0,128.01236321427945,-171.98763678572055,-57.32921226190686,57.32921226190685,40,0,40,0.0,0.0,-65.47585449063469,-1.6368963622658672,-7.653986581663123,0,6
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.05,1.5,20,-1000026.6499580953,2026-05-08,2026-06-18,300.0,182.68669178571125,-117.31330821428875,-39.10443607142958,39.10443607142958,29,0,29,0.0,0.0,-42.50047684241224,-1.4655336842211117,-10.984339784326917,0,5,2026-06-19,2026-07-07,300.0,220.0501257142817,-79.9498742857183,-26.649958095239434,26.64995809523943,11,0,11,0.0,0.0,-22.975377648222448,-2.08867069529295,-6.805470615143238,0,1,2026-05-08,2026-07-07,300.0,128.01236321427945,-171.98763678572055,-57.32921226190686,57.32921226190685,40,0,40,0.0,0.0,-65.47585449063469,-1.6368963622658672,-7.653986581663123,0,6
all_symbols,"US30,US100,XAUUSD,XAGUSD,BTCUSD,ETHUSD,EURUSD,GBPUSD,USDJPY,USDCHF,USDCAD,AUDUSD,NZDUSD",30,0.15,1.5,5,-1000026.7408190477,2026-05-08,2026-06-18,300.0,196.0088846428576,-103.9911153571424,-34.66370511904747,38.01110542604123,27,1,26,3.7037037037037033,0.1347853371013519,-25.66649212554806,-0.950610819464743,-6.4799469164980215,0,9,2026-06-19,2026-07-07,300.0,219.77754285713632,-80.22245714286368,-26.740819047621223,29.7409731718842,11,1,10,9.090909090909092,0.13769758764183668,-7.075156826307346,-0.6431960751188496,-4.5011547920005786,0,4,2026-05-08,2026-07-07,300.0,123.52479321427961,-176.4752067857204,-58.825068928573465,60.93460050149284,38,2,36,5.263157894736842,0.14117971790720987,-32.74164895185541,-0.8616223408383002,-4.569017549020582,0,13
