symbol,range_minutes,atr_stop_fraction,relative_volume_min,training_selection_score,robust_score,train_start,train_end,train_starting_balance,train_ending_balance,train_net_profit,train_return_percent,train_max_drawdown_percent,train_trades,train_wins,train_losses,train_win_rate_percent,train_profit_factor,train_total_r,train_average_r,train_sharpe,train_skipped_below_broker_minimum,train_minimum_lot_fallbacks,validation_start,validation_end,validation_starting_balance,validation_ending_balance,validation_net_profit,validation_return_percent,validation_max_drawdown_percent,validation_trades,validation_wins,validation_losses,validation_win_rate_percent,validation_profit_factor,validation_total_r,validation_average_r,validation_sharpe,validation_skipped_below_broker_minimum,validation_minimum_lot_fallbacks,full_start,full_end,full_starting_balance,full_ending_balance,full_net_profit,full_return_percent,full_max_drawdown_percent,full_trades,full_wins,full_losses,full_win_rate_percent,full_profit_factor,full_total_r,full_average_r,full_sharpe,full_skipped_below_broker_minimum,full_minimum_lot_fallbacks
XAGUSD,5,0.15,1.25,-1.9859007230942285,-1000000000.0,2026-05-08,2026-06-18,300.0,341.0426785714293,41.04267857142929,13.680892857143089,45.61910714285702,7,1,6,14.285714285714285,1.2998939197626371,3.414032600992225,0.4877189429988893,1.3339402892828127,0,7,2026-06-19,2026-07-07,300.0,277.58785714285705,-22.412142857142953,-7.470714285714319,7.470714285714318,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,318.63053571428634,18.63053571428634,6.210178571428782,45.61910714285702,8,1,7,12.5,1.1169749380261933,2.4140326009922224,0.3017540751240278,0.9916302112375529,0,8
ETHUSD,15,0.15,2.0,8.31346592261907,-1000000000.0,2026-05-08,2026-06-18,300.0,316.9818946428572,16.981894642857185,5.660631547619066,0.9919017857142762,2,1,1,50.0,6.706846816031077,5.727642658152575,2.8638213290762873,2.4318536868371208,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,316.9818946428572,16.981894642857185,5.660631547619066,0.9919017857142762,2,1,1,50.0,6.706846816031077,5.727642658152575,2.8638213290762873,2.034360587219956,0,0
GBPUSD,5,0.2,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,312.6400000000002,12.640000000000214,4.213333333333402,0.0,1,1,0,100.0,inf,5.381340469529334,5.381340469529334,2.8982753492378874,0,0,2026-06-19,2026-07-07,300.0,302.1797142857145,2.1797142857145104,0.7265714285715097,0.7685162597812327,2,1,1,50.0,1.9313881089000746,0.7906055461234573,0.3953027730617287,1.8597912862585384,0,0,2026-05-08,2026-07-07,300.0,314.8197142857147,14.819714285714724,4.939904761904912,0.7378880420878448,3,2,1,66.66666666666666,7.332438041753109,6.171946015652791,2.0573153385509304,2.644451053367343,0,0
US30,60,0.15,1.25,6.342555738637392,-1000000000.0,2026-05-08,2026-06-18,300.0,316.9551000000002,16.955100000000186,5.6517000000000595,2.1577730300597247,5,2,3,40.0,2.4460762991582365,6.602611987068625,1.320522397413725,2.3347622645192425,0,0,2026-06-19,2026-07-07,300.0,297.8062714285715,-2.193728571428494,-0.7312428571428331,0.7312428571428313,1,0,1,0.0,0.0,-0.9999999999999697,-0.9999999999999697,-4.786344211304794,0,0,2026-05-08,2026-07-07,300.0,314.7613714285717,14.761371428571692,4.920457142857226,2.8349644959681433,6,2,4,33.33333333333333,2.0605478372253763,5.602611987068655,0.9337686645114425,1.7406244797955357,0,0
NZDUSD,60,0.05,1.25,5.466134957177333,-1000000000.0,2026-05-08,2026-06-18,300.0,313.65685714285735,13.656857142857348,4.552285714285786,2.4152644070509166,3,1,2,33.33333333333333,2.7591917853593677,4.8058640692814505,1.6019546897604835,1.8388299602508087,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,313.65685714285735,13.656857142857348,4.552285714285786,2.4152644070509166,3,1,2,33.33333333333333,2.7591917853593677,4.8058640692814505,1.6019546897604835,1.5586442136932326,0,0
GBPUSD,5,0.075,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,313.5600000000009,13.560000000000912,4.5200000000003016,0.0,1,1,0,100.0,inf,4.774948122995996,4.774948122995996,4.402796314232058,0,0,2026-05-08,2026-07-07,300.0,313.5600000000009,13.560000000000912,4.5200000000003016,0.0,1,1,0,100.0,inf,4.774948122995996,4.774948122995996,2.4208397543577864,0,0
EURUSD,5,0.15,1.5,9.209659523809272,-1000000000.0,2026-05-08,2026-06-18,300.0,319.5444285714279,19.544428571427886,6.514809523809295,0.871857142857209,2,1,1,50.0,8.472336009612,7.67707109693988,3.83853554846994,2.531775198917644,0,0,2026-06-19,2026-07-07,300.0,294.7627500000002,-5.23724999999979,-1.7457499999999349,1.74574999999993,2,0,2,0.0,0.0,-1.9999999999999118,-0.9999999999999559,-6.44724795576037,0,0,2026-05-08,2026-07-07,300.0,313.5371428571425,13.537142857142499,4.512380952380823,1.8799532012314764,4,1,3,25.0,2.5699138502319148,5.677071096939969,1.4192677742349922,1.4792898606214315,0,0
BTCUSD,15,0.15,2.0,5.9299266871921805,-1000000000.0,2026-05-08,2026-06-18,300.0,310.06519,10.065189999999973,3.35506333333333,1.129570000000001,2,1,1,50.0,3.9702128538588504,3.009043380685076,1.504521690342538,2.095138836045852,0,2,2026-06-19,2026-07-07,300.0,302.25339999999994,2.2533999999999423,0.7511333333333203,0.0,1,1,0,100.0,inf,0.6336647822994922,0.6336647822994922,4.402796314232058,0,1,2026-05-08,2026-07-07,300.0,312.3185899999999,12.318589999999915,4.106196666666628,1.129570000000001,3,2,1,66.66666666666666,4.635185660620117,3.6427081629845683,1.2142360543281894,2.109132618615013,0,3
USDCAD,30,0.15,1.25,6.661738095237834,-1000000000.0,2026-05-08,2026-06-18,300.0,312.01571428571356,12.015714285713557,4.005238095237851,0.9814285714286182,2,1,1,50.0,5.081028626879735,5.062290147041538,2.531145073520769,2.275690266925927,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,312.01571428571356,12.015714285713557,4.005238095237851,0.9814285714286182,2,1,1,50.0,5.081028626879735,5.062290147041538,2.531145073520769,1.904585211759768,0,0
ETHUSD,15,0.2,2.0,6.575961952380941,-1000000000.0,2026-05-08,2026-06-18,300.0,311.72772285714285,11.727722857142851,3.9092409523809435,0.9522257142857218,2,1,1,50.0,5.105372175664609,4.045731993614418,2.022865996807209,2.2785877345898258,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,311.72772285714285,11.727722857142851,3.9092409523809435,0.9522257142857218,2,1,1,50.0,5.105372175664609,4.045731993614418,2.022865996807209,1.9069946631864336,0,0
BTCUSD,15,0.2,2.0,4.429066973727451,-1000000000.0,2026-05-08,2026-06-18,300.0,308.93562,8.935619999999972,2.978539999999996,1.5060933333333348,2,1,1,50.0,2.9776596403941222,2.006782535513802,1.003391267756901,1.8228234559169432,0,2,2026-06-19,2026-07-07,300.0,302.25339999999994,2.2533999999999423,0.7511333333333203,0.0,1,1,0,100.0,inf,0.4752485867246191,0.4752485867246191,4.402796314232058,0,1,2026-05-08,2026-07-07,300.0,311.1890199999999,11.189019999999914,3.7296733333332943,1.5060933333333348,3,2,1,66.66666666666666,3.4763892454650693,2.4820311222384213,0.827343707412807,1.8758625244585447,0,3
XAGUSD,60,0.15,1.25,-2.949457118594937,-1000000000.0,2026-05-08,2026-06-18,300.0,310.3244642857146,10.324464285714612,3.44148809523821,18.667418612052273,6,3,3,50.0,1.1426513003851484,0.3594386004659072,0.05990643341098453,0.7241231953885638,0,6,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,310.3244642857146,10.324464285714612,3.44148809523821,18.667418612052273,6,3,3,50.0,1.1426513003851484,0.3594386004659072,0.05990643341098453,0.61940556051757,0,6
GBPUSD,5,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,309.0400000000006,9.040000000000589,3.0133333333335344,0.0,1,1,0,100.0,inf,3.581211092246996,3.581211092246996,4.4027963142320585,0,0,2026-05-08,2026-07-07,300.0,309.0400000000006,9.040000000000589,3.0133333333335344,0.0,1,1,0,100.0,inf,3.581211092246996,3.581211092246996,2.420839754357787,0,0
USDCAD,30,0.2,1.25,5.680057142857053,-1000000000.0,2026-05-08,2026-06-18,300.0,308.86457142857114,8.86457142857114,2.954857142857037,0.7851428571428111,2,1,1,50.0,4.763464337700201,3.5467176102812346,1.7733588051406173,2.231099278924053,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,308.86457142857114,8.86457142857114,2.954857142857037,0.7851428571428111,2,1,1,50.0,4.763464337700201,3.5467176102812346,1.7733588051406173,1.8674972500232667,0,0
USDJPY,60,0.2,1.0,97.19448408382328,-1000000000.0,2026-05-08,2026-06-18,300.0,645.2714285714364,345.27142857143645,115.09047619047882,56.90952380951823,4,1,3,25.0,3.0223412266758363,4.705963545310638,1.1764908863276595,2.3684612952362634,0,4,2026-06-19,2026-07-07,300.0,-21.999999999974307,-321.9999999999743,-107.33333333332477,107.33333333332477,1,0,1,0.0,0.0,-3.7572928821466918,-3.7572928821466918,-4.402796314232058,2,1,2026-05-08,2026-07-07,300.0,308.54285714288494,8.542857142884941,2.8476190476283136,56.90952380951823,7,2,5,28.57142857142857,1.0147428627780184,0.752883205049945,0.10755474357856357,1.6627490085631662,0,7
US100,5,0.2,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,308.4741999999999,8.474199999999882,2.8247333333332847,0.0,1,1,0,100.0,inf,2.9975279745156698,2.9975279745156698,2.9478221066431054,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,308.4741999999999,8.474199999999882,2.8247333333332847,0.0,1,1,0,100.0,inf,2.9975279745156698,2.9975279745156698,2.5099800796022267,0,0
EURUSD,5,0.2,1.5,7.362992857142631,-1000000000.0,2026-05-08,2026-06-18,300.0,314.004428571428,14.00442857142798,4.668142857142654,0.871857142857209,2,1,1,50.0,6.3542520072089985,5.507803322704895,2.7539016613524474,2.4043094810838435,0,0,2026-06-19,2026-07-07,300.0,295.0194285714285,-4.980571428571523,-1.660190476190504,1.6601904761905075,2,0,2,0.0,0.0,-2.0000000000000595,-1.0000000000000298,-6.383944877034513,0,0,2026-05-08,2026-07-07,300.0,307.99714285714214,7.997142857142137,2.6657142857140492,1.9131213345035158,4,1,3,25.0,1.9274353876738368,3.5078033227048353,0.8769508306762088,1.152390725025933,0,0
GBPUSD,5,0.075,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,297.35753571428586,-2.6424642857141407,-0.8808214285713767,0.8808214285713801,1,0,1,0.0,0.0,-0.9999999999999397,-0.9999999999999397,-2.898275349237887,0,0,2026-06-19,2026-07-07,300.0,310.48837500000025,10.488375000000246,3.496125000000072,0.9795972062765201,2,1,1,50.0,4.41460139177076,3.7749481229957653,1.8874740614978827,3.313679061851636,0,0,2026-05-08,2026-07-07,300.0,307.8459107142861,7.845910714286106,2.6153035714286954,0.9879227277882747,3,1,2,33.33333333333333,2.3730815746790666,2.7749481229958257,0.9249827076652752,1.3612029750473338,0,0
NZDUSD,60,0.075,1.25,3.269264519958031,-1000000000.0,2026-05-08,2026-06-18,300.0,307.8343928571427,7.834392857142689,2.611464285714238,1.8917063909416363,3,1,2,33.33333333333333,2.3198974710733657,2.8284023668638767,0.9428007889546256,1.6107725903261683,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,307.8343928571427,7.834392857142689,2.611464285714238,1.8917063909416363,3,1,2,33.33333333333333,2.3198974710733657,2.8284023668638767,0.9428007889546256,1.3659641983569386,0,0
XAGUSD,60,0.075,0.75,-4.500100727820204,-1000000000.0,2026-05-08,2026-06-18,300.0,307.66285714285675,7.662857142856751,2.5542857142855757,20.269725853311417,17,3,14,17.647058823529413,1.0400176065532167,1.1478833649574591,0.06752255087985054,0.7422431879776571,0,17,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,307.66285714285675,7.662857142856751,2.5542857142855757,20.269725853311417,17,3,14,17.647058823529413,1.0400176065532167,1.1478833649574591,0.06752255087985054,0.634895638818116,0,17
AUDUSD,30,0.15,1.25,4.067402293878068,-1000000000.0,2026-05-08,2026-06-18,300.0,310.2808571428565,10.280857142856519,3.426952380952164,1.8240000000000502,5,2,3,40.0,2.278849912925921,3.7996200124827992,0.7599240024965599,1.9156782219495792,0,0,2026-06-19,2026-07-07,300.0,297.36589285714297,-2.634107142857033,-0.8780357142856743,0.8780357142856777,1,0,1,0.0,0.0,-0.999999999999973,-0.999999999999973,-4.402796314232057,0,0,2026-05-08,2026-07-07,300.0,307.6467499999995,7.646749999999486,2.548916666666501,1.8240000000000502,6,2,4,33.33333333333333,1.716440634295959,2.7996200124828263,0.4666033354138044,1.1975996815716794,0,0
US30,60,0.2,1.25,4.055015155041336,-1000000000.0,2026-05-08,2026-06-18,300.0,310.2511999999999,10.251199999999926,3.417066666666635,1.4797822370242868,5,2,3,40.0,2.1558722713332017,4.451958990301393,0.8903917980602787,2.075952511210073,0,0,2026-06-19,2026-07-07,300.0,297.07502857142856,-2.924971428571439,-0.9749904761904848,0.9749904761904796,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304794,0,0,2026-05-08,2026-07-07,300.0,307.3262285714285,7.326228571428487,2.442076190476161,2.4086064352653906,6,2,4,33.33333333333333,1.6211947226380912,3.4519589903013905,0.5753264983835651,1.264349519265589,0,0
GBPUSD,5,0.15,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,306.7800000000004,6.7800000000004275,2.2600000000001508,0.0,1,1,0,100.0,inf,2.387474061497998,2.387474061497998,4.402796314232058,0,0,2026-05-08,2026-07-07,300.0,306.7800000000004,6.7800000000004275,2.2600000000001508,0.0,1,1,0,100.0,inf,2.387474061497998,2.387474061497998,2.4208397543577864,0,0
US30,60,0.05,1.25,0.6229970176162087,-1000000000.0,2026-05-08,2026-06-18,300.0,309.70390000000003,9.703900000000033,3.2346333333333366,8.283139443113537,5,1,4,20.0,1.28746248937261,4.328348458772597,0.8656696917545194,0.7846785169634533,0,0,2026-06-19,2026-07-07,300.0,297.07502857142885,-2.9249714285711548,-0.9749904761903849,0.9749904761903849,1,0,1,0.0,0.0,-0.9999999999999032,-0.9999999999999032,-4.786344211304794,0,0,2026-05-08,2026-07-07,300.0,306.7789285714289,6.778928571428878,2.2596428571429517,9.149351320481363,6,1,5,16.666666666666664,1.1848022291933313,3.3283484587726937,0.5547247431287823,0.527787446318613,0,0
GBPUSD,30,0.2,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,311.14000000000016,11.140000000000157,3.7133333333333907,0.0,1,1,0,100.0,inf,4.742732027733909,4.742732027733909,2.8982753492378874,0,0,2026-06-19,2026-07-07,300.0,295.1354285714284,-4.864571428571594,-1.6215238095238615,1.6215238095238647,2,0,2,0.0,0.0,-2.0000000000000604,-1.0000000000000302,-6.4990257376714515,0,0,2026-05-08,2026-07-07,300.0,306.27542857142856,6.275428571428563,2.091809523809518,1.5634670658133287,3,1,2,33.33333333333333,2.290027017502616,2.7427320277338483,0.9142440092446161,1.3280314427620614,0,0
XAGUSD,60,0.1,1.25,-4.7433711052713905,-1000000000.0,2026-05-08,2026-06-18,300.0,306.24464285714305,6.244642857143049,2.0815476190476856,19.736694310799898,6,2,4,33.33333333333333,1.082924284460888,0.47751222929708115,0.07958537154951352,0.5683153446436431,0,6,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,306.24464285714305,6.244642857143049,2.0815476190476856,19.736694310799898,6,2,4,33.33333333333333,1.082924284460888,0.47751222929708115,0.07958537154951352,0.4861848501405736,0,6
GBPUSD,30,0.15,1.25,4.964094774827391,-1000000000.0,2026-05-08,2026-06-18,300.0,311.4275357142859,11.42753571428591,3.8091785714286397,1.9558192563009031,3,1,2,33.33333333333333,2.839452943104067,6.24751600014151,2.0825053333805035,1.858186890534178,0,0,2026-06-19,2026-07-07,300.0,294.527357142857,-5.472642857143001,-1.8242142857143318,1.8242142857143335,2,0,2,0.0,0.0,-2.000000000000056,-1.000000000000028,-6.4991612916982175,0,0,2026-05-08,2026-07-07,300.0,305.9548928571429,5.954892857142909,1.984964285714308,3.6787265907496502,5,1,4,20.0,1.5096138858070267,4.247516000141453,0.8495032000282906,0.8343055977769167,0,0
AUDUSD,60,0.15,1.25,2.3426358714539557,-1000000000.0,2026-05-08,2026-06-18,300.0,305.79271428571417,5.792714285714169,1.930904761904717,0.9114285714286059,5,2,3,40.0,1.7307311095492508,2.098566426736679,0.41971328534733576,1.5595637431949467,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,305.79271428571417,5.792714285714169,1.930904761904717,0.9114285714286059,5,2,3,40.0,1.7307311095492508,2.098566426736679,0.41971328534733576,1.3074560070234287,0,0
NZDUSD,60,0.1,1.25,1.879958659077173,-1000000000.0,2026-05-08,2026-06-18,300.0,304.97521428571457,4.975214285714571,1.6584047619048636,1.845703618900464,3,1,2,33.33333333333333,1.8675501637874719,1.6213017751480399,0.5404339250493466,1.2898465008588682,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,304.97521428571457,4.975214285714571,1.6584047619048636,1.845703618900464,3,1,2,33.33333333333333,1.8675501637874719,1.6213017751480399,0.5404339250493466,1.0944088857173901,0,0
GBPUSD,5,0.2,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,304.5200000000003,4.520000000000323,1.5066666666667672,0.0,1,1,0,100.0,inf,1.790605546123498,1.790605546123498,4.4027963142320585,0,0,2026-05-08,2026-07-07,300.0,304.5200000000003,4.520000000000323,1.5066666666667672,0.0,1,1,0,100.0,inf,1.790605546123498,1.790605546123498,2.420839754357787,0,0
ETHUSD,30,0.2,2.0,2.5719658575174877,-1000000000.0,2026-05-08,2026-06-18,300.0,304.25122285714286,4.251222857142864,1.4170742857142926,0.9522257142857218,2,1,1,50.0,2.488170571803198,1.4591041412339194,0.7295520706169597,1.6019727222999454,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,304.25122285714286,4.251222857142864,1.4170742857142926,0.9522257142857218,2,1,1,50.0,2.488170571803198,1.4591041412339194,0.7295520706169597,1.3428980705652054,0,0
XAGUSD,30,0.15,1.0,-4.209308944108162,-1000000000.0,2026-05-08,2026-06-18,300.0,304.1167857142864,4.1167857142863795,1.3722619047621176,16.023682247239538,11,4,7,36.36363636363637,1.0267179376635576,-0.07194548863582162,-0.006540498966892874,0.6160937375278014,0,11,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,304.1167857142864,4.1167857142863795,1.3722619047621176,16.023682247239538,11,4,7,36.36363636363637,1.0267179376635576,-0.07194548863582162,-0.006540498966892874,0.52704166648763,0,11
BTCUSD,5,0.075,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,298.305645,-1.6943549999999732,-0.5647849999999899,0.5647849999999911,1,0,1,0.0,0.0,-0.9999999999999968,-0.9999999999999968,-2.8982753492378874,0,0,2026-06-19,2026-07-07,300.0,305.74199999999996,5.741999999999962,1.9139999999999935,0.0,1,1,0,100.0,inf,3.22934514951959,3.22934514951959,4.402796314232057,0,0,2026-05-08,2026-07-07,300.0,304.047645,4.047644999999989,1.3492150000000036,0.5647849999999911,2,1,1,50.0,3.388900200961418,2.229345149519593,1.1146725747597965,1.6308792887586112,0,0
NZDUSD,60,0.2,1.25,2.12930140331781,-1000000000.0,2026-05-08,2026-06-18,300.0,303.64671428571427,3.6467142857142676,1.215571428571427,0.9535459158710187,3,2,1,66.66666666666666,2.2474710453012396,1.6322763544066252,0.5440921181355417,1.8362834844488622,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,303.64671428571427,3.6467142857142676,1.215571428571427,0.9535459158710187,3,2,1,66.66666666666666,2.2474710453012396,1.6322763544066252,0.5440921181355417,1.5564942576060277,0,0
BTCUSD,5,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,297.74086000000005,-2.2591399999999453,-0.7530466666666458,0.7530466666666484,1,0,1,0.0,0.0,-0.999999999999986,-0.999999999999986,-2.8982753492378874,0,0,2026-06-19,2026-07-07,300.0,305.74199999999996,5.741999999999962,1.9139999999999935,0.0,1,1,0,100.0,inf,2.4220088621396925,2.4220088621396925,4.402796314232057,0,0,2026-05-08,2026-07-07,300.0,303.48286,3.4828600000000165,1.1609533333333477,0.7530466666666484,2,1,1,50.0,2.5416751507210913,1.4220088621397065,0.7110044310698532,1.3635280118709325,0,0
US100,5,0.2,1.5,1.2726614911709926,-1000000000.0,2026-05-08,2026-06-18,300.0,303.47811285714266,3.478112857142662,1.1593709523808782,1.665362380952407,3,1,2,33.33333333333333,1.696167372123457,0.9975279745156425,0.3325093248385475,1.1216895458925145,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,303.47811285714266,3.478112857142662,1.1593709523808782,1.665362380952407,3,1,2,33.33333333333333,1.696167372123457,0.9975279745156425,0.3325093248385475,0.9590812264500705,0,0
GBPUSD,5,0.1,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,297.06392857142913,-2.9360714285708696,-0.9786904761902915,0.9786904761902899,1,0,1,0.0,0.0,-0.9999999999998135,-0.9999999999998135,-2.8982753492378883,0,0,2026-06-19,2026-07-07,300.0,306.1146428571439,6.114642857143906,2.0382142857146457,0.9465949853924014,2,1,1,50.0,3.090220974240706,2.581211092247145,1.2906055461235726,2.8146361942863662,0,0,2026-05-08,2026-07-07,300.0,303.17857142857304,3.1785714285730364,1.059523809524343,0.9786904761902899,3,1,2,33.33333333333333,1.54228613209883,1.5812110922473317,0.5270703640824439,0.7961008576419487,0,0
EURUSD,60,0.2,1.25,5.383609691092419,-1000000000.0,2026-05-08,2026-06-18,300.0,308.04514285714157,8.04514285714157,2.6817142857138654,0.8517274132041323,3,2,1,66.66666666666666,4.124500665778092,3.0721800885571375,1.0240600295190458,2.590051698101964,0,0,2026-06-19,2026-07-07,300.0,296.09371428571427,-3.9062857142857297,-1.3020952380952466,1.302095238095243,3,1,2,33.33333333333333,0.06240570566450091,-1.8775894538606501,-0.6258631512868834,-6.00010129158004,0,0,2026-05-08,2026-07-07,300.0,303.12257142857015,3.1225714285701542,1.0408571428567104,1.5980032611175754,6,3,3,50.0,1.402526610437736,1.1945906346964874,0.19909843911608124,0.8045690318941369,0,0
AUDUSD,30,0.2,1.25,1.9710231489802452,-1000000000.0,2026-05-08,2026-06-18,300.0,305.70085714285705,5.700857142857046,1.9002857142856877,1.8239999999999363,5,2,3,40.0,1.7091374346945352,2.099715009362238,0.4199430018724476,1.3796336640058988,0,0,2026-06-19,2026-07-07,300.0,297.1902857142858,-2.8097142857142217,-0.9365714285714088,0.9365714285714073,1,0,1,0.0,0.0,-0.9999999999999728,-0.9999999999999728,-4.402796314232058,0,0,2026-05-08,2026-07-07,300.0,302.8911428571429,2.8911428571428814,0.96371428571429,1.8239999999999363,6,2,4,33.33333333333333,1.2664928498064387,1.099715009362265,0.18328583489371084,0.599209140153075,0,0
US30,60,0.075,1.25,0.19754274794473536,-1000000000.0,2026-05-08,2026-06-18,300.0,305.34568928571434,5.345689285714343,1.78189642857145,5.211283327050382,5,1,4,20.0,1.2395954838409189,2.217025005391551,0.44340500107831016,0.6341266656317389,0,0,2026-06-19,2026-07-07,300.0,297.25783928571434,-2.74216071428566,-0.9140535714285525,0.9140535714285534,1,0,1,0.0,0.0,-0.9999999999999697,-0.9999999999999697,-4.786344211304793,0,0,2026-05-08,2026-07-07,300.0,302.6035285714287,2.603528571428683,0.8678428571428976,6.062534561761287,6,1,5,16.666666666666664,1.1039188752285882,1.217025005391581,0.20283750089859684,0.3286403366730116,0,0
AUDUSD,60,0.2,1.25,0.7666197607334182,-1000000000.0,2026-05-08,2026-06-18,300.0,302.36271428571433,2.3627142857143326,0.787571428571443,0.911428571428568,5,2,3,40.0,1.298048332161974,0.8239248200525645,0.1647849640105129,0.8101484349350976,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,302.36271428571433,2.3627142857143326,0.787571428571443,0.911428571428568,5,2,3,40.0,1.298048332161974,0.8239248200525645,0.1647849640105129,0.6799331784082482,0,0
BTCUSD,5,0.15,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,296.61129,-3.388710000000003,-1.129570000000002,1.129570000000001,1,0,1,0.0,0.0,-0.9999999999999968,-0.9999999999999968,-2.8982753492378874,0,1,2026-06-19,2026-07-07,300.0,305.74199999999996,5.741999999999962,1.9139999999999935,0.0,1,1,0,100.0,inf,1.614672574759795,1.614672574759795,4.402796314232057,0,1,2026-05-08,2026-07-07,300.0,302.35328999999996,2.3532899999999586,0.7844299999999915,1.129570000000001,2,1,1,50.0,1.694450100480709,0.6146725747597982,0.3073362873798991,0.8619903485342486,0,2
GBPUSD,5,0.15,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,297.35753571428586,-2.6424642857141407,-0.8808214285713767,0.8808214285713801,1,0,1,0.0,0.0,-0.9999999999999397,-0.9999999999999397,-2.898275349237887,0,0,2026-06-19,2026-07-07,300.0,304.1471785714291,4.1471785714290945,1.3823928571430333,0.8582115615657243,2,1,1,50.0,2.5751841452002626,1.3874740614980205,0.6937370307490103,2.4851950244956695,0,0,2026-05-08,2026-07-07,300.0,301.50471428571495,1.5047142857149538,0.5015714285716566,0.8808214285713801,3,1,2,33.33333333333333,1.285238443415529,0.38747406149808084,0.1291580204993603,0.49256916723667754,0,0
