timeframe_minutes,pivot_bars,minimum_leg_atr,structure_mode,value_area_pct,vah_tolerance_atr,reaction_mode,expiry_bars,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
60,5,1.5,1,0.8,0.05,0,12,1,0.0,3.0,72,0,17,5,12,29.41176470588235,1.1803756324636232,2.24170142090741,0.13186478946514177,1.9852413453330442,5.48730911776909,10198.524134533305,8,2,6,25.0,0.9638717508234471,-0.22358725252870526,-0.027948406566088158,-0.34236844523607424,8.524220813975296,9965.763155476392,-7.158827946066817
60,3,2.5,1,0.7,0.15,1,48,0,0.25,3.0,6,0,18,9,9,50.0,0.5983397048802899,-1.304212839955288,-0.07245626888640488,-1.31098141657634,3.2660981153165043,9868.901858342366,6,1,5,16.666666666666668,2.7038896526068767,0.5059848866302392,0.0843308144383732,0.503901933515416,0.9415871387089799,10050.390193351543,-10.050322350893367
60,3,2.5,1,0.7,0.15,1,48,0,0.1,3.0,6,0,18,9,9,50.0,0.6062132563788301,-1.3090341574533826,-0.07272411985852126,-1.316434675970246,3.3493866680368134,9868.356532402975,6,1,5,16.666666666666668,2.662422094404763,0.5142543445173664,0.08570905741956107,0.5120340488629305,0.9809601464686122,10051.203404886293,-10.066357658271144
60,3,2.5,1,0.7,0.15,1,48,0,0.0,3.0,6,0,18,9,9,50.0,0.6117189902015433,-1.3119016264909742,-0.07288342369394302,-1.319769842235441,3.408418596239742,9868.023015776456,6,1,5,16.666666666666668,2.6335387859727346,0.5197738067345218,0.08662896778908696,0.5174541394311838,1.0091131987646142,10051.745413943117,-10.07481848986007
60,3,2.5,1,0.7,0.15,1,48,0,0.1,3.0,24,0,18,8,10,44.44444444444444,0.7830201611956642,-1.6093983075071354,-0.08941101708372974,-1.6610296089379362,4.5130552156280475,9833.897039106207,6,4,2,66.66666666666667,1.4050233204407716,0.8156904718841942,0.13594841198069904,0.7910339456106419,1.400939001452755,10079.103394561065,-11.451253684013796
60,3,2.5,1,0.7,0.15,1,48,0,0.25,3.0,24,0,18,8,10,44.44444444444444,0.7602930308264969,-1.7582718817012604,-0.09768177120562557,-1.8042709411515534,4.434785698097607,9819.572905884845,6,4,2,66.66666666666667,1.3552223050450811,0.7151692505323877,0.11919487508873128,0.691072895563094,1.3829407134452896,10069.107289556308,-12.319087185889888
60,3,2.5,1,0.7,0.15,1,48,1,0.25,3.0,6,0,18,8,10,44.44444444444444,0.7018643253438805,-2.1309562961458774,-0.11838646089699319,-2.180267144277892,5.459615447593956,9781.97328557221,6,1,5,16.666666666666668,0.8728251005780872,-0.29914629391091324,-0.049857715651818874,-0.3305875044365192,2.6869302728797972,9966.941249556348,-14.567903350961664
60,3,2.5,1,0.7,0.15,1,48,1,0.0,3.0,6,0,18,7,11,38.888888888888886,0.6268046358895937,-3.502510440303415,-0.19458391335018974,-3.5456555525529954,6.569724444425683,9645.4344447447,6,1,5,16.666666666666668,0.6750459306922506,-1.1065657610738437,-0.18442762684564062,-1.1427959297622858,3.0392663456515083,9885.720407023771,-22.404374514999798
60,3,2.5,1,0.7,0.15,1,48,0,0.0,3.0,24,0,18,7,11,38.888888888888886,0.5605965270868226,-3.7341442884934377,-0.20745246047185764,-3.7287457897887233,5.912349871523958,9627.125421021128,6,4,2,66.66666666666667,1.440394436850934,0.8871270230983084,0.14785450384971807,0.8620993317213888,1.413908178029819,10086.209933172138,-23.784202970398024
60,3,2.5,1,0.7,0.15,1,48,1,0.1,3.0,6,0,18,7,11,38.888888888888886,0.5656119607406402,-4.041739266359763,-0.2245410703533202,-4.050545840493724,6.670077550414226,9594.945415950628,6,1,5,16.666666666666668,0.6504294110696589,-1.1790205561424272,-0.19650342602373785,-1.2119008190776381,2.9828772389296354,9878.809918092236,-25.528496751970064
60,5,1.5,1,0.8,0.05,0,12,0,0.25,3.0,24,0,17,7,10,41.1764705882353,1.3331588228284312,1.7678056917792189,0.10398857010465994,1.69864490326892,1.9982466993319392,10169.864490326892,8,1,7,12.5,0.300915840155076,-2.0200323800130127,-0.2525040475016266,-2.0127634462349664,3.3473929041909085,9798.723655376503,-30.62969418637034
60,5,1.5,1,0.8,0.05,0,12,0,0.1,3.0,24,0,17,7,10,41.1764705882353,1.2542379671101722,1.4572974366810334,0.08572337862829608,1.3786918893920364,2.0341345700479025,10137.869188939203,8,1,7,12.5,0.30677383489638654,-2.0393083965260304,-0.2549135495657538,-2.0321759792401695,3.4171279905345147,9796.782402075984,-30.863112508481056
60,5,1.5,1,0.8,0.05,0,12,0,0.0,3.0,24,0,17,7,10,41.1764705882353,1.2556984082724822,1.4804655360044616,0.08708620800026246,1.4009361890577887,2.058047364165151,10140.09361890578,8,1,7,12.5,0.31086350011827407,-2.052455451050882,-0.25655693138136026,-2.045436308378812,3.466205531454505,9795.456369162119,-31.02221601205313
60,3,2.5,1,0.7,0.15,1,48,0,0.0,3.0,72,0,17,6,11,35.294117647058826,0.5893535529214738,-4.598143528955604,-0.2704790311150355,-4.596705184037708,7.004605413679616,9540.329481596229,6,3,3,50.0,1.521529364126302,1.5786137033251464,0.2631022838875244,1.5241816330949343,2.9043488359303726,10152.418163309494,-32.09488131557585
60,3,2.5,1,0.7,0.15,1,48,1,0.1,3.0,72,0,18,7,11,38.888888888888886,1.643955543943649,7.377613686826005,0.4098674270458892,7.30777878615585,5.9724812261222775,10730.777878615585,6,1,5,16.666666666666668,0.576500468562017,-2.1872432263312396,-0.3645405377218733,-2.232284307101051,4.715679468925361,9776.771569289895,-39.4648106937251
60,3,2.5,1,0.7,0.15,1,48,1,0.1,3.0,24,0,18,7,11,38.888888888888886,1.5068186727047328,5.806475946439911,0.3225819970244395,5.668850234372558,6.114220718844213,10566.885023437257,6,1,5,16.666666666666668,0.576500468562017,-2.1872432263312396,-0.3645405377218733,-2.232284307101051,4.715679468925361,9776.771569289895,-39.47331506328842
60,3,2.5,1,0.7,0.15,1,48,1,0.0,3.0,24,0,18,7,11,38.888888888888886,1.5115028412172486,5.8770774843451,0.3265043046858389,5.7417422837305665,6.175283612250042,10574.174228373056,6,1,5,16.666666666666668,0.5739337597874151,-2.2095391109109355,-0.3682565184851559,-2.2542704364594046,4.760291820953606,9774.572956354059,-39.85371033077023
60,3,2.5,1,0.7,0.15,1,48,1,0.0,3.0,72,0,18,6,12,33.333333333333336,1.4227834993883128,5.28829873226504,0.2937943740147244,5.089056040300122,7.879362649339408,10508.905604030011,6,1,5,16.666666666666668,0.5739337597874151,-2.2095391109109355,-0.3682565184851559,-2.2542704364594046,4.760291820953606,9774.572956354059,-39.95595507299559
60,3,2.5,1,0.7,0.15,1,48,1,0.25,3.0,24,0,18,7,11,38.888888888888886,1.4542856487631202,4.741972507959941,0.2634429171088856,4.597453318982381,6.3180537380330195,10459.745331898237,6,1,5,16.666666666666668,0.4032840223686359,-3.067832130169662,-0.511305355028277,-3.067617706286385,4.785863084601413,9693.238229371362,-54.50845966746688
60,3,2.5,1,0.7,0.15,1,48,1,0.25,3.0,72,0,18,6,12,33.333333333333336,1.2713974813025666,3.376930285607794,0.1876072380893219,3.139223063878571,8.913819034740348,10313.922306387856,6,1,5,16.666666666666668,0.311971953449852,-3.5372851185298444,-0.5895475197549741,-3.5134264467549525,5.223769318293641,9648.657355324505,-62.67104619577659
