symbol,lot,tp_money,sl_money,max_daily_wins,trades,wins,losses,win_rate,gross_win,gross_loss,net,end_balance,return_pct,profit_factor,max_dd_pct
BTCUSD,0.05,150,100,2,168,62,106,36.904761904761905,686.825,682.0900000000001,4.7349999999999,304.7349999999999,1.5783333333333,1.006941899162867,28.331622486564772
BTCUSD,0.05,150,250,2,168,62,106,36.904761904761905,686.825,682.0900000000001,4.7349999999999,304.7349999999999,1.5783333333333,1.006941899162867,28.331622486564772
BTCUSD,0.05,150,500,2,168,62,106,36.904761904761905,686.825,682.0900000000001,4.7349999999999,304.7349999999999,1.5783333333333,1.006941899162867,28.331622486564772
BTCUSD,0.05,150,1000,2,168,62,106,36.904761904761905,686.825,682.0900000000001,4.7349999999999,304.7349999999999,1.5783333333333,1.006941899162867,28.331622486564772
BTCUSD,0.05,200,100,2,168,62,106,36.904761904761905,686.825,682.0900000000001,4.7349999999999,304.7349999999999,1.5783333333333,1.006941899162867,28.331622486564772
BTCUSD,0.05,200,250,2,168,62,106,36.904761904761905,686.825,682.0900000000001,4.7349999999999,304.7349999999999,1.5783333333333,1.006941899162867,28.331622486564772
BTCUSD,0.05,200,500,2,168,62,106,36.904761904761905,686.825,682.0900000000001,4.7349999999999,304.7349999999999,1.5783333333333,1.006941899162867,28.331622486564772
BTCUSD,0.05,200,1000,2,168,62,106,36.904761904761905,686.825,682.0900000000001,4.7349999999999,304.7349999999999,1.5783333333333,1.006941899162867,28.331622486564772
US30,0.01,25,100,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,25,250,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,25,500,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,25,1000,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,50,100,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,50,250,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,50,500,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,50,1000,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,100,100,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,100,250,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,100,500,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,100,1000,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,150,100,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,150,250,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,150,500,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,150,1000,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,200,100,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,200,250,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,200,500,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
US30,0.01,200,1000,2,147,45,102,30.612244897959183,41.37449999999961,37.12499999999964,4.249499999999969,304.24949999999995,1.4164999999999899,1.1144646464646468,2.030690935872749
EURUSD..,0.1,25,100,1,64,22,42,34.375,156.6999999999963,154.60000000000696,2.099999999989336,302.09999999998934,0.6999999999964454,1.0135834411383522,21.182396606576198
EURUSD..,0.1,25,250,1,64,22,42,34.375,156.6999999999963,154.60000000000696,2.099999999989336,302.09999999998934,0.6999999999964454,1.0135834411383522,21.182396606576198
EURUSD..,0.1,25,500,1,64,22,42,34.375,156.6999999999963,154.60000000000696,2.099999999989336,302.09999999998934,0.6999999999964454,1.0135834411383522,21.182396606576198
EURUSD..,0.1,25,1000,1,64,22,42,34.375,156.6999999999963,154.60000000000696,2.099999999989336,302.09999999998934,0.6999999999964454,1.0135834411383522,21.182396606576198
BTCUSD,0.02,50,100,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,50,250,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,50,500,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,50,1000,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,100,100,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,100,250,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,100,500,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,100,1000,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,150,100,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,150,250,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,150,500,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,150,1000,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,200,100,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,200,250,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,200,500,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.02,200,1000,2,168,62,106,36.904761904761905,274.73,272.83600000000007,1.8939999999999486,301.89399999999995,0.6313333333333162,1.006941899162867,12.011981260080413
BTCUSD,0.01,25,100,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,25,250,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,25,500,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,25,1000,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,50,100,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,50,250,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,50,500,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,50,1000,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,100,100,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,100,250,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,100,500,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,100,1000,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,150,100,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,150,250,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,150,500,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,150,1000,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,200,100,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,200,250,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,200,500,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
BTCUSD,0.01,200,1000,2,168,62,106,36.904761904761905,137.365,136.41800000000003,0.9469999999999743,300.947,0.3156666666666581,1.006941899162867,6.12844659813747
EURUSD..,0.01,25,100,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,25,250,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,25,500,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,25,1000,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,50,100,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,50,250,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,50,500,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,50,1000,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,100,100,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,100,250,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,100,500,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,100,1000,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,150,100,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,150,250,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,150,500,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,150,1000,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,200,100,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,200,250,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,200,500,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.01,200,1000,1,64,22,42,34.375,14.969999999999926,15.460000000000694,-0.4900000000007676,299.50999999999925,-0.16333333333358918,0.968305304010301,2.602436323366693
EURUSD..,0.02,25,100,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,25,250,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,25,500,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,25,1000,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,50,100,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,50,250,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,50,500,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,50,1000,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,100,100,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,100,250,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,100,500,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,100,1000,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,150,100,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,150,250,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,150,500,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,150,1000,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,200,100,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,200,250,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,200,500,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
EURUSD..,0.02,200,1000,1,64,22,42,34.375,29.939999999999852,30.920000000001387,-0.9800000000015352,299.01999999999845,-0.32666666666717836,0.968305304010301,5.0885237549359115
US30,0.01,25,100,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,25,250,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,25,500,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,25,1000,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,50,100,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,50,250,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,50,500,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,50,1000,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,100,100,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,100,250,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,100,500,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,100,1000,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,150,100,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,150,250,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,150,500,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,150,1000,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,200,100,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,200,250,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,200,500,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
US30,0.01,200,1000,1,77,23,54,29.87012987012987,17.201499999999868,18.23749999999971,-1.0359999999998415,298.96400000000017,-0.3453333333332805,0.9431939684715637,1.6816262757221347
XAUUSD..,0.02,25,100,1,51,23,28,45.09803921568628,488.8600000000024,490.35999999999785,-1.4999999999954525,298.50000000000455,-0.4999999999984842,0.9969410229219442,47.79999999999901
XAUUSD..,0.02,25,250,1,51,23,28,45.09803921568628,488.8600000000024,490.35999999999785,-1.4999999999954525,298.50000000000455,-0.4999999999984842,0.9969410229219442,47.79999999999901
XAUUSD..,0.02,25,500,1,51,23,28,45.09803921568628,488.8600000000024,490.35999999999785,-1.4999999999954525,298.50000000000455,-0.4999999999984842,0.9969410229219442,47.79999999999901
XAUUSD..,0.02,25,1000,1,51,23,28,45.09803921568628,488.8600000000024,490.35999999999785,-1.4999999999954525,298.50000000000455,-0.4999999999984842,0.9969410229219442,47.79999999999901
XAUUSD..,0.05,25,100,3,106,69,37,65.09433962264151,1725.0,1726.950000000004,-1.9500000000039108,298.0499999999961,-0.6500000000013036,0.9988708416572547,104.57894736842384
US30,0.02,25,100,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,25,250,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,25,500,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,25,1000,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,50,100,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,50,250,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,50,500,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,50,1000,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,100,100,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,100,250,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,100,500,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,100,1000,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,150,100,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,150,250,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,150,500,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,150,1000,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,200,100,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,200,250,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,200,500,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
US30,0.02,200,1000,1,77,23,54,29.87012987012987,34.402999999999736,36.47499999999942,-2.071999999999683,297.92800000000034,-0.690666666666561,0.9431939684715637,3.354220542404149
EURUSD..,0.05,25,100,1,64,22,42,34.375,74.84999999999964,77.30000000000348,-2.4500000000038398,297.54999999999615,-0.8166666666679466,0.968305304010301,11.92181438376667
EURUSD..,0.05,25,250,1,64,22,42,34.375,74.84999999999964,77.30000000000348,-2.4500000000038398,297.54999999999615,-0.8166666666679466,0.968305304010301,11.92181438376667
EURUSD..,0.05,25,500,1,64,22,42,34.375,74.84999999999964,77.30000000000348,-2.4500000000038398,297.54999999999615,-0.8166666666679466,0.968305304010301,11.92181438376667
EURUSD..,0.05,25,1000,1,64,22,42,34.375,74.84999999999964,77.30000000000348,-2.4500000000038398,297.54999999999615,-0.8166666666679466,0.968305304010301,11.92181438376667
EURUSD..,0.05,50,100,1,64,22,42,34.375,74.84999999999964,77.30000000000348,-2.4500000000038398,297.54999999999615,-0.8166666666679466,0.968305304010301,11.92181438376667
EURUSD..,0.05,50,250,1,64,22,42,34.375,74.84999999999964,77.30000000000348,-2.4500000000038398,297.54999999999615,-0.8166666666679466,0.968305304010301,11.92181438376667
EURUSD..,0.05,50,500,1,64,22,42,34.375,74.84999999999964,77.30000000000348,-2.4500000000038398,297.54999999999615,-0.8166666666679466,0.968305304010301,11.92181438376667
EURUSD..,0.05,50,1000,1,64,22,42,34.375,74.84999999999964,77.30000000000348,-2.4500000000038398,297.54999999999615,-0.8166666666679466,0.968305304010301,11.92181438376667
