name,params,atr_min,atr_max,asia_min,asia_max,trades,win_rate,pf,net_r,return,dd,2024_H2_trades,2024_H2_pf,2024_H2_net_r,2024_H2_dd,2025_H1_trades,2025_H1_pf,2025_H1_net_r,2025_H1_dd,2025_H2_trades,2025_H2_pf,2025_H2_net_r,2025_H2_dd,2026_H1_trades,2026_H1_pf,2026_H1_net_r,2026_H1_dd,positive_folds,score
rev_mss3_disp1.0_gap0.0_retest6__calm_none_2r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 2.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""none"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 3, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 99.0, ""require_vwap_alignment"": false, ""reversal_rr"": 2.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,16,50.0,1.8708293876005135,7.317923198234595,22.505383281459366,8.7327,3,0.9565131643822108,0.0,3.0000000000000004,6,1.9384087980825386,3.0,5.910000000000002,2,1.9400000000000002,1.0,3.0,5,2.5201156066116233,3.317923198234596,5.910000000000001,3,-62.05678820932252
rev_mss2_disp1.0_gap0.0_retest6__calm_trail2_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""trail"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 2.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,17,47.05882352941176,2.188211993567728,8.520151424516403,26.85669620325577,8.7327,3,0.0,-2.0,5.910000000000002,6,2.8679407302192743,4.0310705678969505,3.0000000000000027,3,3.1470158885846664,2.2601212197871563,3.000000000000002,5,2.9589693687196967,4.228959636832297,5.910000000000003,3,-62.75875051149739
rev_mss2_disp1.0_gap0.0_retest6__calm_be1_2r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 2.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""be_confirmed"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 2.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,17,47.05882352941176,2.15171415269968,8.317923198234595,26.294209568514827,8.7327,3,0.0,-2.0,5.910000000000002,6,2.865598985697264,4.0,3.0,3,3.8267924528301887,3.0,2.9999999999999956,5,2.5201156066116233,3.317923198234596,5.910000000000001,3,-63.259424908210356
rev_mss2_disp1.0_gap0.005_retest6__calm_be1_2r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 2.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.005, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""be_confirmed"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 2.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,15,46.666666666666664,2.206007432600344,7.317923198234595,22.83039250001442,8.7327,3,0.0,-2.0,5.910000000000002,6,2.865598985697264,4.0,3.0,2,1.8867924528301887,1.0,2.9999999999999956,4,5.022827745024898,4.317923198234595,3.000000000000009,3,-63.899888328727684
rev_mss3_disp1.0_gap0.0_retest6__calm_trail2_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""trail"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 3, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 2.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,16,43.75,1.9779820135949329,7.102524850714904,21.68171904915772,8.7327,3,0.0,-2.0,5.910000000000002,6,2.8679407302192743,4.0310705678969505,3.0000000000000027,2,1.7872198066060876,0.842494645985657,3.0,5,2.9589693687196967,4.228959636832297,5.910000000000003,3,-64.21688794732623
rev_mss2_disp1.0_gap0.005_retest6__calm_trail2_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.005, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""trail"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 2.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,15,46.666666666666664,2.2722717077899497,7.677656778530746,23.929894183304935,8.7327,3,0.0,-2.0,5.910000000000002,6,2.8679407302192743,4.0310705678969505,3.0000000000000027,2,1.359796081978579,0.41762657380149903,3.000000000000002,4,5.916469656377802,5.228959636832297,3.000000000000003,3,-64.30463176162523
rev_mss3_disp1.0_gap0.0_retest6__calm_be1_2r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 2.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""be_confirmed"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 3, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 2.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,16,43.75,1.8617453701646651,6.317923198234595,19.145480725013986,8.7327,3,0.0,-2.0,5.910000000000002,6,2.865598985697264,4.0,3.0,2,1.9400000000000002,1.0,3.0,5,2.5201156066116233,3.317923198234596,5.910000000000001,3,-64.65712089394006
rev_mss2_disp1.0_gap0.005_retest6__calm_partial25_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.005, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""partial_be"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.25, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,15,60.0,1.6277501749252818,3.988442398675947,11.409958946196852,8.048195250000004,3,0.12264353719133657,-1.75,5.204325000000005,6,1.5548591061594919,1.25,3.0000000000000067,2,2.3255813953488373,1.5,3.0,4,3.8583285124604587,2.988442398675947,2.9999999999999964,3,-65.428172493609
rev_mss2_disp1.0_gap0.0_retest6__calm_partial25_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""partial_be"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.25, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,17,58.82352941176471,1.743278430259654,5.4884423986759465,16.172734691146793,8.048195250000004,3,0.12264353719133657,-1.75,5.204325000000005,6,1.5548591061594919,1.25,3.0000000000000067,3,4.750581395348838,4.0,3.0,5,1.9216134581017559,1.988442398675947,5.909999999999998,3,-65.54737346609829
rev_mss3_disp1.0_gap0.0_retest6__calm_partial25_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""partial_be"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 3, ""ny_window_minutes"": 180, ""partial_fraction"": 0.25, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,16,56.25,1.3829989720542286,2.988442398675947,8.067660177810975,8.048195250000004,3,0.12264353719133657,-1.75,5.204325000000005,6,1.5548591061594919,1.25,3.0000000000000067,2,2.425,1.5,3.0,5,1.9216134581017559,1.988442398675947,5.909999999999998,3,-66.2277329808285
rev_mss2_disp1.0_gap0.005_retest6__calm_none_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.005, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""none"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 99.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,15,33.33333333333333,1.1686515535753585,2.2071934952128656,4.901038876098229,14.126597429999993,3,0.0,-3.0,8.7327,6,1.159660877265492,0.8892702969782698,5.910000000000004,2,2.7522935779816513,2.0,3.000000000000004,4,2.0763946242265945,2.317923198234596,5.910000000000004,3,-67.79403801218696
rev_mss2_disp1.0_gap0.0_retest6__calm_none_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""none"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 99.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,17,35.294117647058826,1.333174318080902,4.207193495212866,10.911868403698666,14.126597429999993,3,0.0,-3.0,8.7327,6,1.159660877265492,0.8892702969782698,5.910000000000004,3,5.66229357798165,5.0,3.000000000000004,5,1.3761436015412387,1.3179231982345958,8.73270000000001,3,-67.99261034841007
rev_mss3_disp1.0_gap0.0_retest6__calm_none_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.0, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""none"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 3, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 99.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.0,0.6,1.0,16,31.25,1.05533834385903,1.2071934952128656,1.7540077098152862,14.126597429999993,3,0.0,-3.0,8.7327,6,1.159660877265492,0.8892702969782698,5.910000000000004,2,2.9100000000000006,2.0,3.0,5,1.3761436015412387,1.3179231982345958,8.73270000000001,3,-68.85277223268925
rev_mss2_disp1.0_gap0.005_retest6__normal_none_2r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 2.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.005, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""none"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 99.0, ""require_vwap_alignment"": false, ""reversal_rr"": 2.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.2,0.5,1.1,29,48.275862068965516,1.8294567105564083,12.317923198234595,40.40821068229148,11.704967477525994,6,0.9565307755503238,0.0,5.910000000000003,11,1.5877960206329131,4.0,6.158962140000002,4,0.6412048834692754,-1.0,5.909999999999998,8,5.678555421838702,9.317923198234595,3.0,2,-74.87139962633509
rev_mss2_disp1.0_gap0.005_retest6__normal_partial25_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.005, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""partial_be"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.25, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.2,0.5,1.1,29,58.620689655172406,1.7184857577408097,8.988442398675947,27.6934133150895,10.455509470132503,6,0.9556532682285374,0.0,5.910000000000012,11,1.4810342486864758,2.25,5.909999999999997,4,0.79398405647273,-0.5,5.910000000000001,8,4.539432044942129,7.2384423986759465,3.0,2,-74.93856754938578
rev_mss2_disp1.0_gap0.005_retest6__normal_be1_2r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 2.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.005, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""be_confirmed"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 1.0, ""require_vwap_alignment"": false, ""reversal_rr"": 2.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.2,0.5,1.1,29,41.37931034482759,1.9595490327181804,11.317923198234595,36.919584184049256,11.704967477526019,6,0.6412048834692754,-1.0,5.909999999999998,11,1.897847053186574,4.0,5.909999999999995,4,0.6412048834692754,-1.0,5.909999999999998,8,5.678555421838702,9.317923198234595,3.0,2,-75.04908827896594
rev_mss2_disp1.0_gap0.005_retest6__normal_none_3r,"{""breakout_hold_fraction"": 0.01, ""breakout_max_fraction"": 0.6, ""breakout_min_fraction"": 0.04, ""breakout_retest_bars"": 12, ""breakout_retest_tolerance_fraction"": 0.04, ""continuation_require_fvg"": true, ""continuation_rr"": 3.0, ""displacement_body_fraction"": 0.5, ""displacement_close_location"": 0.65, ""displacement_lookahead_bars"": 8, ""displacement_range_factor"": 1.0, ""enable_continuation"": false, ""enable_reversal"": true, ""fvg_entry_fraction"": 0.5, ""fvg_min_fraction"": 0.005, ""fvg_retest_bars"": 6, ""london_window_minutes"": 240, ""management_mode"": ""none"", ""max_risk_fraction"": 0.9, ""max_trades_per_day"": 1, ""mss_lookback_bars"": 2, ""ny_window_minutes"": 180, ""partial_fraction"": 0.0, ""protect_profit_r"": 0.0, ""protect_trigger_r"": 99.0, ""require_vwap_alignment"": false, ""reversal_rr"": 3.0, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""trail_distance_r"": 1.0, ""trail_start_r"": 99.0, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.65,1.2,0.5,1.1,29,34.48275862068966,1.375803989693018,8.207193495212866,22.703764612672117,11.929869918856816,6,0.5696251884113634,-2.0,8.732700000000007,11,1.4472126275643882,3.8892702969782698,8.732700000000023,4,0.9439222597304278,0.0,5.910000000000004,8,2.4248213290600624,6.317923198234595,8.732699999999987,2,-75.9761899260846
