kind,server_epoch,ny_day,side,high,low,poc,vah,val,requested_entry,stop,lots,planned_cash_risk,cutoff_epoch
entry,1772116500,20260226,-1,25381.67,25231.76,25319.6,25358.25,25273.92,25238.84,25308.55,1.37,95.5027,1772139600
profile,1772202900,20260227,0,25065.36,24762.65,24963.67,25055.9,24909.28,0.0,0.0,0.0,0.0,1772225640
entry,1772202900,20260227,-1,25065.36,24762.65,24963.67,25055.9,24909.28,24847.2,24870.94,4.21,99.94539999999999,1772225640
profile,1772462100,20260302,0,24878.3,24454.51,24623.36,24851.81,24586.94,0.0,0.0,0.0,0.0,1772485200
first_candle_inside,1772462100,20260302,0,24878.3,24454.51,24623.36,24851.81,24586.94,0.0,0.0,0.0,0.0,1772485200
profile,1772548500,20260303,0,24961.96,24352.79,24471.77,24762.08,24381.34,0.0,0.0,0.0,0.0,1772571600
first_candle_inside,1772548500,20260303,0,24961.96,24352.79,24471.77,24762.08,24381.34,0.0,0.0,0.0,0.0,1772571600
profile,1772634900,20260304,0,24909.77,24483.68,24633.48,24743.33,24516.97,0.0,0.0,0.0,0.0,1772658000
entry,1772634900,20260304,1,24909.77,24483.68,24633.48,24743.33,24516.97,24948.47,24820.78,0.78,99.5982,1772658000
profile,1772721300,20260305,0,25229.88,24950.94,25075.16,25133.99,25007.6,0.0,0.0,0.0,0.0,1772744400
first_candle_inside,1772721300,20260305,0,25229.88,24950.94,25075.16,25133.99,25007.6,0.0,0.0,0.0,0.0,1772744400
profile,1772807700,20260306,0,25127.03,24599.98,25065.27,25127.03,24838.8,0.0,0.0,0.0,0.0,1772830440
entry,1772807700,20260306,-1,25127.03,24599.98,25065.27,25127.03,24838.8,24692.43,24718.51,3.75,97.8,1772830440
profile,1773063300,20260309,0,24489.29,23997.71,24400.96,24489.29,24128.29,0.0,0.0,0.0,0.0,1773086400
first_candle_inside,1773063300,20260309,0,24489.29,23997.71,24400.96,24489.29,24128.29,0.0,0.0,0.0,0.0,1773086400
profile,1773149700,20260310,0,25141.41,24828.41,24938.45,25048.49,24867.54,0.0,0.0,0.0,0.0,1773172800
first_candle_inside,1773149700,20260310,0,25141.41,24828.41,24938.45,25048.49,24867.54,0.0,0.0,0.0,0.0,1773172800
profile,1773236100,20260311,0,25121.97,24894.29,25013.47,25036.59,24926.31,0.0,0.0,0.0,0.0,1773259200
entry,1773236100,20260311,1,25121.97,24894.29,25013.47,25036.59,24926.31,25075.66,25032.15,2.24,97.4624,1773259200
profile,1773322500,20260312,0,24927.78,24698.5,24793.44,24848.97,24709.25,0.0,0.0,0.0,0.0,1773345600
first_candle_inside,1773322500,20260312,0,24927.78,24698.5,24793.44,24848.97,24709.25,0.0,0.0,0.0,0.0,1773345600
profile,1773408900,20260313,0,24735.51,24398.04,24643.23,24688.05,24524.59,0.0,0.0,0.0,0.0,1773432000
first_candle_inside,1773408900,20260313,0,24735.51,24398.04,24643.23,24688.05,24524.59,0.0,0.0,0.0,0.0,1773432000
profile,1773668100,20260316,0,24699.36,24442.86,24521.01,24571.11,24482.94,0.0,0.0,0.0,0.0,1773691200
entry,1773668100,20260316,1,24699.36,24442.86,24521.01,24571.11,24482.94,24703.11,24633.51,1.3900000000000001,96.744,1773691200
profile,1773754500,20260317,0,24823.35,24528.85,24623.18,24657.69,24565.66,0.0,0.0,0.0,0.0,1773777600
entry,1773754500,20260317,1,24823.35,24528.85,24623.18,24657.69,24565.66,24856.04,24762.84,1.04,96.92800000000001,1773777600
profile,1773840900,20260318,0,25010.97,24664.87,24975.82,25010.97,24837.92,0.0,0.0,0.0,0.0,1773864000
entry,1773840900,20260318,-1,25010.97,24664.87,24975.82,25010.97,24837.92,24745.28,24761.98,5.75,96.02499999999999,1773864000
profile,1773927300,20260319,0,24530.89,24210.56,24383.24,24450.81,24325.68,0.0,0.0,0.0,0.0,1773950400
entry,1773927300,20260319,-1,24530.89,24210.56,24383.24,24450.81,24325.68,24164.39,24235.9,1.33,95.10830000000001,1773950400
profile,1774013700,20260320,0,24469.02,24128.28,24407.79,24447.72,24266.71,0.0,0.0,0.0,0.0,1774036800
entry,1774013700,20260320,-1,24469.02,24128.28,24407.79,24447.72,24266.71,24209.78,24300.48,1.04,94.328,1774036800
profile,1774272900,20260323,0,24577.3,23589.59,23689.9,24237.77,23605.02,0.0,0.0,0.0,0.0,1774296000
entry,1774272900,20260323,1,24577.3,23589.59,23689.9,24237.77,23605.02,24288.06,24243.92,2.15,94.901,1774296000
profile,1774359300,20260324,0,24322.22,24009.34,24075.34,24209.78,24033.78,0.0,0.0,0.0,0.0,1774382400
first_candle_inside,1774359300,20260324,0,24322.22,24009.34,24075.34,24209.78,24033.78,0.0,0.0,0.0,0.0,1774382400
profile,1774445700,20260325,0,24355.8,24137.4,24251.72,24314.85,24205.65,0.0,0.0,0.0,0.0,1774468800
first_candle_inside,1774445700,20260325,0,24355.8,24137.4,24251.72,24314.85,24205.65,0.0,0.0,0.0,0.0,1774468800
profile,1774532100,20260326,0,24240.08,23894.15,23956.31,24110.36,23899.56,0.0,0.0,0.0,0.0,1774555200
first_candle_inside,1774532100,20260326,0,24240.08,23894.15,23956.31,24110.36,23899.56,0.0,0.0,0.0,0.0,1774555200
profile,1774618500,20260327,0,23799.22,23400.11,23696.32,23730.62,23468.71,0.0,0.0,0.0,0.0,1774641600
entry,1774618500,20260327,-1,23799.22,23400.11,23696.32,23730.62,23468.71,23387.21,23487.04,0.97,96.8351,1774641600
profile,1774877700,20260330,0,23406.01,22926.41,23229.91,23353.55,23061.3,0.0,0.0,0.0,0.0,1774900800
first_candle_inside,1774877700,20260330,0,23406.01,22926.41,23229.91,23353.55,23061.3,0.0,0.0,0.0,0.0,1774900800
profile,1774964100,20260331,0,23273.38,22802.11,23188.7,23229.2,23111.38,0.0,0.0,0.0,0.0,1774987200
entry,1774964100,20260331,1,23273.38,22802.11,23188.7,23229.2,23111.38,23296.71,23219.67,1.26,97.0704,1774987200
profile,1775050500,20260401,0,24079.21,23797.87,23914.36,23942.94,23806.66,0.0,0.0,0.0,0.0,1775073600
entry,1775050500,20260401,1,24079.21,23797.87,23914.36,23942.94,23806.66,23996.45,23883.0,0.87,98.7015,1775073600
profile,1775136900,20260402,0,24085.7,23507.38,23656.48,23742.32,23525.45,0.0,0.0,0.0,0.0,1775160000
first_candle_inside,1775136900,20260402,0,24085.7,23507.38,23656.48,23742.32,23525.45,0.0,0.0,0.0,0.0,1775160000
profile,1775482500,20260406,0,24247.21,23939.03,24153.31,24203.87,24064.23,0.0,0.0,0.0,0.0,1775505600
first_candle_inside,1775482500,20260406,0,24247.21,23939.03,24153.31,24203.87,24064.23,0.0,0.0,0.0,0.0,1775505600
profile,1775568900,20260407,0,24276.76,23988.39,24076.25,24150.6,24010.92,0.0,0.0,0.0,0.0,1775592000
first_candle_inside,1775568900,20260407,0,24276.76,23988.39,24076.25,24150.6,24010.92,0.0,0.0,0.0,0.0,1775592000
profile,1775655300,20260408,0,25111.71,24863.75,25051.66,25100.09,24960.61,0.0,0.0,0.0,0.0,1775678400
first_candle_inside,1775655300,20260408,0,25111.71,24863.75,25051.66,25100.09,24960.61,0.0,0.0,0.0,0.0,1775678400
profile,1775741700,20260409,0,24938.9,24810.05,24883.53,24896.62,24856.36,0.0,0.0,0.0,0.0,1775764800
first_candle_inside,1775741700,20260409,0,24938.9,24810.05,24883.53,24896.62,24856.36,0.0,0.0,0.0,0.0,1775764800
profile,1775828100,20260410,0,25236.65,25059.98,25135.89,25178.68,25095.87,0.0,0.0,0.0,0.0,1775851200
entry,1775828100,20260410,1,25236.65,25059.98,25135.89,25178.68,25095.87,25193.69,25166.13,3.58,98.6648,1775851200
profile,1776087300,20260413,0,25082.95,24815.3,24980.49,24995.13,24924.03,0.0,0.0,0.0,0.0,1776110400
entry,1776087300,20260413,1,25082.95,24815.3,24980.49,24995.13,24924.03,25087.01,25063.02,4.07,97.6393,1776110400
profile,1776173700,20260414,0,25582.98,25429.8,25454.93,25518.36,25432.19,0.0,0.0,0.0,0.0,1776196800
entry,1776173700,20260414,1,25582.98,25429.8,25454.93,25518.36,25432.19,25586.0,25524.2,1.5699999999999998,97.02599999999998,1776196800
profile,1776260100,20260415,0,25924.91,25803.88,25863.45,25888.98,25845.48,0.0,0.0,0.0,0.0,1776283200
first_candle_inside,1776260100,20260415,0,25924.91,25803.88,25863.45,25888.98,25845.48,0.0,0.0,0.0,0.0,1776283200
profile,1776346500,20260416,0,26358.43,26236.39,26319.34,26331.73,26280.25,0.0,0.0,0.0,0.0,1776369600
entry,1776346500,20260416,-1,26358.43,26236.39,26319.34,26331.73,26280.25,26265.47,26324.08,1.67,97.8787,1776369600
profile,1776432900,20260417,0,26688.86,26317.24,26343.37,26485.63,26317.24,0.0,0.0,0.0,0.0,1776456000
entry,1776432900,20260417,1,26688.86,26317.24,26343.37,26485.63,26317.24,26543.69,26501.07,2.31,98.45219999999999,1776456000
profile,1776692100,20260420,0,26680.52,26491.95,26572.98,26595.07,26527.31,0.0,0.0,0.0,0.0,1776715200
entry,1776692100,20260420,1,26680.52,26491.95,26572.98,26595.07,26527.31,26688.65,26627.37,1.62,99.2736,1776715200
profile,1776778500,20260421,0,26781.23,26666.06,26701.15,26727.24,26682.26,0.0,0.0,0.0,0.0,1776801600
entry,1776778500,20260421,-1,26781.23,26666.06,26701.15,26727.24,26682.26,26639.31,26705.66,1.48,98.198,1776801600
profile,1776864900,20260422,0,26782.84,26650.75,26711.64,26731.24,26685.84,0.0,0.0,0.0,0.0,1776888000
first_candle_inside,1776864900,20260422,0,26782.84,26650.75,26711.64,26731.24,26685.84,0.0,0.0,0.0,0.0,1776888000
profile,1776951300,20260423,0,26984.47,26736.03,26842.78,26918.48,26813.67,0.0,0.0,0.0,0.0,1776974400
first_candle_inside,1776951300,20260423,0,26984.47,26736.03,26842.78,26918.48,26813.67,0.0,0.0,0.0,0.0,1776974400
profile,1777037700,20260424,0,27243.15,26897.85,26970.69,27108.27,26897.85,0.0,0.0,0.0,0.0,1777060800
first_candle_inside,1777037700,20260424,0,27243.15,26897.85,26970.69,27108.27,26897.85,0.0,0.0,0.0,0.0,1777060800
profile,1777296900,20260427,0,27427.28,27264.83,27301.64,27368.9,27280.06,0.0,0.0,0.0,0.0,1777320000
entry,1777296900,20260427,-1,27427.28,27264.83,27301.64,27368.9,27280.06,27254.82,27314.41,1.63,97.1317,1777320000
profile,1777383300,20260428,0,27400.18,26926.17,27226.13,27400.18,27052.08,0.0,0.0,0.0,0.0,1777406400
entry,1777383300,20260428,-1,27400.18,26926.17,27226.13,27400.18,27052.08,27029.01,27050.85,4.42,96.5328,1777406400
profile,1777469700,20260429,0,27207.31,27082.01,27133.89,27174.03,27111.38,0.0,0.0,0.0,0.0,1777492800
entry,1777469700,20260429,-1,27207.31,27082.01,27133.89,27174.03,27111.38,27038.01,27108.05,1.37,95.95480000000002,1777492800
profile,1777556100,20260430,0,27514.17,27077.8,27306.21,27357.35,27139.16,0.0,0.0,0.0,0.0,1777579200
first_candle_inside,1777556100,20260430,0,27514.17,27077.8,27306.21,27357.35,27139.16,0.0,0.0,0.0,0.0,1777579200
profile,1777642500,20260501,0,27566.99,27430.54,27523.28,27552.07,27473.18,0.0,0.0,0.0,0.0,1777665600
entry,1777642500,20260501,1,27566.99,27430.54,27523.28,27552.07,27473.18,27629.88,27512.03,0.81,95.4585,1777665600
profile,1777901700,20260504,0,27867.18,27564.91,27718.41,27834.12,27706.6,0.0,0.0,0.0,0.0,1777924800
first_candle_inside,1777901700,20260504,0,27867.18,27564.91,27718.41,27834.12,27706.6,0.0,0.0,0.0,0.0,1777924800
profile,1777988100,20260505,0,27909.34,27643.26,27832.43,27909.34,27734.73,0.0,0.0,0.0,0.0,1778011200
entry,1777988100,20260505,1,27909.34,27643.26,27832.43,27909.34,27734.73,27926.32,27872.84,1.79,95.72919999999999,1778011200
profile,1778074500,20260506,0,28539.92,28153.89,28235.32,28389.13,28153.89,0.0,0.0,0.0,0.0,1778097600
first_candle_inside,1778074500,20260506,0,28539.92,28153.89,28235.32,28389.13,28153.89,0.0,0.0,0.0,0.0,1778097600
profile,1778160900,20260507,0,28722.29,28546.46,28641.24,28670.09,28587.67,0.0,0.0,0.0,0.0,1778184000
first_candle_inside,1778160900,20260507,0,28722.29,28546.46,28641.24,28670.09,28587.67,0.0,0.0,0.0,0.0,1778184000
profile,1778247300,20260508,0,28883.12,28587.21,28728.23,28823.01,28670.43,0.0,0.0,0.0,0.0,1778270400
entry,1778247300,20260508,1,28883.12,28587.21,28728.23,28823.01,28670.43,28870.92,28771.51,0.97,96.42769999999999,1778270400
profile,1778506500,20260511,0,29311.78,29163.88,29243.61,29258.63,29205.48,0.0,0.0,0.0,0.0,1778529600
entry,1778506500,20260511,1,29311.78,29163.88,29243.61,29258.63,29205.48,29337.99,29194.74,0.69,98.84249999999999,1778529600
profile,1778592900,20260512,0,29342.75,29030.18,29130.3,29245.07,29088.79,0.0,0.0,0.0,0.0,1778616000
first_candle_inside,1778592900,20260512,0,29342.75,29030.18,29130.3,29245.07,29088.79,0.0,0.0,0.0,0.0,1778616000
profile,1778679300,20260513,0,29364.85,28974.85,29209.46,29310.01,29090.63,0.0,0.0,0.0,0.0,1778702400
first_candle_inside,1778679300,20260513,0,29364.85,28974.85,29209.46,29310.01,29090.63,0.0,0.0,0.0,0.0,1778702400
profile,1778765700,20260514,0,29615.98,29370.56,29479.85,29550.79,29458.76,0.0,0.0,0.0,0.0,1778788800
first_candle_inside,1778765700,20260514,0,29615.98,29370.56,29479.85,29550.79,29458.76,0.0,0.0,0.0,0.0,1778788800
profile,1778852100,20260515,0,29645.81,29070.58,29200.91,29376.17,29079.57,0.0,0.0,0.0,0.0,1778875200
first_candle_inside,1778852100,20260515,0,29645.81,29070.58,29200.91,29376.17,29079.57,0.0,0.0,0.0,0.0,1778875200
profile,1779111300,20260518,0,29354.88,28864.07,28952.26,29078.8,28894.75,0.0,0.0,0.0,0.0,1779134400
entry,1779111300,20260518,1,29354.88,28864.07,28952.26,29078.8,28894.75,29224.32,29213.46,8.89,96.5454,1779134400
profile,1779197700,20260519,0,29123.31,28741.04,28863.49,28962.04,28782.85,0.0,0.0,0.0,0.0,1779220800
first_candle_inside,1779197700,20260519,0,29123.31,28741.04,28863.49,28962.04,28782.85,0.0,0.0,0.0,0.0,1779220800
profile,1779284100,20260520,0,29107.25,28739.55,28863.07,29021.07,28791.26,0.0,0.0,0.0,0.0,1779307200
entry,1779284100,20260520,1,29107.25,28739.55,28863.07,29021.07,28791.26,29073.54,29008.44,1.47,95.69699999999999,1779307200
profile,1779370500,20260521,0,29403.14,29112.37,29173.7,29303.19,29121.46,0.0,0.0,0.0,0.0,1779393600
first_candle_inside,1779370500,20260521,0,29403.14,29112.37,29173.7,29303.19,29121.46,0.0,0.0,0.0,0.0,1779393600
profile,1779456900,20260522,0,29610.11,29383.03,29494.8,29549.79,29468.18,0.0,0.0,0.0,0.0,1779480000
entry,1779456900,20260522,1,29610.11,29383.03,29494.8,29549.79,29468.18,29591.59,29496.57,1.0,95.02,1779480000
profile,1779716100,20260525,0,29947.9,29780.71,29923.08,29940.06,29882.59,0.0,0.0,0.0,0.0,1779739200
first_candle_inside,1779716100,20260525,0,29947.9,29780.71,29923.08,29940.06,29882.59,0.0,0.0,0.0,0.0,1779739200
profile,1779802500,20260526,0,29885.26,29699.92,29767.97,29807.07,29731.78,0.0,0.0,0.0,0.0,1779825600
entry,1779802500,20260526,1,29885.26,29699.92,29767.97,29807.07,29731.78,29808.2,29797.84,9.05,93.758,1779825600
profile,1779888900,20260527,0,30337.15,30014.37,30057.24,30180.8,30014.37,0.0,0.0,0.0,0.0,1779912000
first_candle_inside,1779888900,20260527,0,30337.15,30014.37,30057.24,30180.8,30014.37,0.0,0.0,0.0,0.0,1779912000
profile,1779975300,20260528,0,30058.48,29727.12,29910.92,30017.06,29835.85,0.0,0.0,0.0,0.0,1779998400
first_candle_inside,1779975300,20260528,0,30058.48,29727.12,29910.92,30017.06,29835.85,0.0,0.0,0.0,0.0,1779998400
profile,1780061700,20260529,0,30348.65,30181.46,30276.81,30325.14,30241.54,0.0,0.0,0.0,0.0,1780084800
entry,1780061700,20260529,1,30348.65,30181.46,30276.81,30325.14,30241.54,30339.91,30331.02,10.45,92.9005,1780084800
profile,1780320900,20260601,0,30573.05,30271.32,30537.69,30568.34,30450.47,0.0,0.0,0.0,0.0,1780344000
entry,1780320900,20260601,-1,30573.05,30271.32,30537.69,30568.34,30450.47,30360.57,30401.93,2.56,105.8816,1780344000
profile,1780407300,20260602,0,30570.65,30303.38,30522.62,30566.47,30374.37,0.0,0.0,0.0,0.0,1780430400
first_candle_inside,1780407300,20260602,0,30570.65,30303.38,30522.62,30566.47,30374.37,0.0,0.0,0.0,0.0,1780430400
profile,1780493700,20260603,0,30785.2,30642.38,30705.98,30731.64,30660.23,0.0,0.0,0.0,0.0,1780516800
first_candle_inside,1780493700,20260603,0,30785.2,30642.38,30705.98,30731.64,30660.23,0.0,0.0,0.0,0.0,1780516800
profile,1780580100,20260604,0,30534.42,30155.41,30466.32,30534.42,30285.69,0.0,0.0,0.0,0.0,1780603200
first_candle_inside,1780580100,20260604,0,30534.42,30155.41,30466.32,30534.42,30285.69,0.0,0.0,0.0,0.0,1780603200
profile,1780666500,20260605,0,30257.75,30007.7,30177.66,30222.59,30121.0,0.0,0.0,0.0,0.0,1780689600
entry,1780666500,20260605,-1,30257.75,30007.7,30177.66,30222.59,30121.0,30037.91,30094.32,1.8599999999999999,104.92259999999999,1780689600
profile,1780925700,20260608,0,29605.14,28973.98,29225.46,29250.11,29082.46,0.0,0.0,0.0,0.0,1780948800
entry,1780925700,20260608,1,29605.14,28973.98,29225.46,29250.11,29082.46,29418.12,29416.75,79.24,108.5588,1780948800
profile,1781012100,20260609,0,29750.87,29308.48,29671.38,29743.96,29495.11,0.0,0.0,0.0,0.0,1781035200
first_candle_inside,1781012100,20260609,0,29750.87,29308.48,29671.38,29743.96,29495.11,0.0,0.0,0.0,0.0,1781035200
profile,1781098500,20260610,0,29176.2,28618.1,28849.19,29115.16,28792.51,0.0,0.0,0.0,0.0,1781121600
entry,1781098500,20260610,-1,29176.2,28618.1,28849.19,29115.16,28792.51,28786.8,28961.1,0.61,106.32300000000001,1781121600
profile,1781184900,20260611,0,28945.34,28346.83,28791.04,28833.12,28487.11,0.0,0.0,0.0,0.0,1781208000
first_candle_inside,1781184900,20260611,0,28945.34,28346.83,28791.04,28833.12,28487.11,0.0,0.0,0.0,0.0,1781208000
profile,1781271300,20260612,0,29687.38,29275.79,29542.68,29623.07,29436.57,0.0,0.0,0.0,0.0,1781294400
entry,1781271300,20260612,-1,29687.38,29275.79,29542.68,29623.07,29436.57,29358.05,29518.78,0.65,104.47449999999999,1781294400
profile,1781530500,20260615,0,30376.6,30069.79,30283.12,30347.84,30223.2,0.0,0.0,0.0,0.0,1781553600
entry,1781530500,20260615,1,30376.6,30069.79,30283.12,30347.84,30223.2,30393.86,30341.74,1.98,103.1976,1781553600
profile,1781616900,20260616,0,30711.86,30493.22,30563.25,30599.12,30500.05,0.0,0.0,0.0,0.0,1781640000
first_candle_inside,1781616900,20260616,0,30711.86,30493.22,30563.25,30599.12,30500.05,0.0,0.0,0.0,0.0,1781640000
profile,1781703300,20260617,0,30324.92,30071.71,30231.94,30261.62,30170.62,0.0,0.0,0.0,0.0,1781726400
first_candle_inside,1781703300,20260617,0,30324.92,30071.71,30231.94,30261.62,30170.62,0.0,0.0,0.0,0.0,1781726400
profile,1781789700,20260618,0,30354.57,30027.99,30142.8,30186.18,30084.12,0.0,0.0,0.0,0.0,1781812800
entry,1781789700,20260618,1,30354.57,30027.99,30142.8,30186.18,30084.12,30225.91,30223.56,43.77,102.85950000000001,1781812800
profile,1781876100,20260619,0,30442.06,30136.88,30387.22,30408.68,30275.16,0.0,0.0,0.0,0.0,1781899200
first_candle_inside,1781876100,20260619,0,30442.06,30136.88,30387.22,30408.68,30275.16,0.0,0.0,0.0,0.0,1781899200
profile,1782135300,20260622,0,30627.35,30104.32,30484.33,30545.63,30316.8,0.0,0.0,0.0,0.0,1782158400
first_candle_inside,1782135300,20260622,0,30627.35,30104.32,30484.33,30545.63,30316.8,0.0,0.0,0.0,0.0,1782158400
profile,1782221700,20260623,0,30395.66,29434.06,29591.82,30050.09,29434.06,0.0,0.0,0.0,0.0,1782244800
first_candle_inside,1782221700,20260623,0,30395.66,29434.06,29591.82,30050.09,29434.06,0.0,0.0,0.0,0.0,1782244800
profile,1782308100,20260624,0,29654.82,29379.72,29575.3,29620.43,29525.87,0.0,0.0,0.0,0.0,1782331200
first_candle_inside,1782308100,20260624,0,29654.82,29379.72,29575.3,29620.43,29525.87,0.0,0.0,0.0,0.0,1782331200
profile,1782394500,20260625,0,30028.36,29691.33,29936.2,29986.23,29796.65,0.0,0.0,0.0,0.0,1782417600
first_candle_inside,1782394500,20260625,0,30028.36,29691.33,29936.2,29986.23,29796.65,0.0,0.0,0.0,0.0,1782417600
profile,1782480900,20260626,0,29541.76,28932.67,29137.29,29265.77,28999.29,0.0,0.0,0.0,0.0,1782504000
first_candle_inside,1782480900,20260626,0,29541.76,28932.67,29137.29,29265.77,28999.29,0.0,0.0,0.0,0.0,1782504000
profile,1782740100,20260629,0,29539.94,29143.36,29301.37,29465.58,29217.72,0.0,0.0,0.0,0.0,1782763200
entry,1782740100,20260629,1,29539.94,29143.36,29301.37,29465.58,29217.72,29544.92,29339.81,0.5,102.555,1782763200
profile,1782826500,20260630,0,30000.33,29719.74,29897.3,29930.18,29798.66,0.0,0.0,0.0,0.0,1782849600
entry,1782826500,20260630,1,30000.33,29719.74,29897.3,29930.18,29798.66,29960.35,29816.07,0.7,100.996,1782849600
profile,1782912900,20260701,0,30334.09,29995.05,30140.73,30286.41,30106.3,0.0,0.0,0.0,0.0,1782936000
entry,1782912900,20260701,-1,30334.09,29995.05,30140.73,30286.41,30106.3,29899.51,30041.36,0.72,102.13199999999999,1782936000
profile,1782999300,20260702,0,30103.73,29611.43,29784.5,29949.89,29649.89,0.0,0.0,0.0,0.0,1783022400
first_candle_inside,1782999300,20260702,0,30103.73,29611.43,29784.5,29949.89,29649.89,0.0,0.0,0.0,0.0,1783022400
profile,1783085700,20260703,0,29712.19,29312.18,29671.56,29705.94,29449.68,0.0,0.0,0.0,0.0,1783108800
entry,1783085700,20260703,1,29712.19,29312.18,29671.56,29705.94,29449.68,29718.89,29709.07,10.16,99.77120000000001,1783108800
profile,1783344900,20260706,0,29799.52,29479.17,29656.86,29704.42,29559.26,0.0,0.0,0.0,0.0,1783368000
entry,1783344900,20260706,1,29799.52,29479.17,29656.86,29704.42,29559.26,29722.51,29572.8,0.66,98.80860000000001,1783368000
profile,1783431300,20260707,0,29712.24,29357.08,29487.49,29545.76,29379.28,0.0,0.0,0.0,0.0,1783454400
entry,1783431300,20260707,-1,29712.24,29357.08,29487.49,29545.76,29379.28,29329.4,29483.89,0.65,100.41850000000001,1783454400
profile,1783517700,20260708,0,29357.31,28709.96,29210.64,29357.31,28871.8,0.0,0.0,0.0,0.0,1783540800
first_candle_inside,1783517700,20260708,0,29357.31,28709.96,29210.64,29357.31,28871.8,0.0,0.0,0.0,0.0,1783540800
profile,1783604100,20260709,0,29590.59,29201.55,29326.16,29475.09,29280.57,0.0,0.0,0.0,0.0,1783627200
entry,1783604100,20260709,1,29590.59,29201.55,29326.16,29475.09,29280.57,29582.79,29476.15,0.95,101.30799999999999,1783627200
profile,1783690500,20260710,0,29770.7,29525.0,29634.41,29693.92,29590.26,0.0,0.0,0.0,0.0,1783713600
entry,1783690500,20260710,1,29770.7,29525.0,29634.41,29693.92,29590.26,29711.19,29620.73,1.13,102.21979999999998,1783713600
profile,1783949700,20260713,0,29859.09,29365.27,29577.46,29604.46,29434.71,0.0,0.0,0.0,0.0,1783972800
first_candle_inside,1783949700,20260713,0,29859.09,29365.27,29577.46,29604.46,29434.71,0.0,0.0,0.0,0.0,1783972800
profile,1784036100,20260714,0,29743.89,29128.72,29421.89,29503.59,29234.45,0.0,0.0,0.0,0.0,1784059200
entry,1784036100,20260714,1,29743.89,29128.72,29421.89,29503.59,29234.45,29518.37,29513.98,22.93,100.66269999999999,1784059200
profile,1784122500,20260715,0,29888.88,29664.83,29740.1,29836.37,29724.34,0.0,0.0,0.0,0.0,1784145600
first_candle_inside,1784122500,20260715,0,29888.88,29664.83,29740.1,29836.37,29724.34,0.0,0.0,0.0,0.0,1784145600
profile,1784208900,20260716,0,29627.64,29193.98,29454.85,29600.54,29363.38,0.0,0.0,0.0,0.0,1784232000
entry,1784208900,20260716,-1,29627.64,29193.98,29454.85,29600.54,29363.38,29267.49,29362.6,1.05,99.8655,1784232000
profile,1784295300,20260717,0,28960.77,28389.7,28581.54,28675.24,28398.62,0.0,0.0,0.0,0.0,1784318400
entry,1784295300,20260717,-1,28960.77,28389.7,28581.54,28675.24,28398.62,28390.95,28521.16,0.77,100.2617,1784318400
profile,1784554500,20260720,0,28947.57,28602.9,28718.69,28764.46,28619.06,0.0,0.0,0.0,0.0,1784577600
entry,1784554500,20260720,1,28947.57,28602.9,28718.69,28764.46,28619.06,28978.17,28868.6,0.92,100.8044,1784577600
profile,1784640900,20260721,0,29072.54,28555.27,29020.0,29072.54,28765.41,0.0,0.0,0.0,0.0,1784664000
first_candle_inside,1784640900,20260721,0,29072.54,28555.27,29020.0,29072.54,28765.41,0.0,0.0,0.0,0.0,1784664000
profile,1784727300,20260722,0,29195.36,28822.61,29116.73,29189.54,28944.92,0.0,0.0,0.0,0.0,1784750400
first_candle_inside,1784727300,20260722,0,29195.36,28822.61,29116.73,29189.54,28944.92,0.0,0.0,0.0,0.0,1784750400
profile,1784813700,20260723,0,29142.64,28560.17,28956.07,29133.54,28787.7,0.0,0.0,0.0,0.0,1784836800
entry,1784813700,20260723,-1,29142.64,28560.17,28956.07,29133.54,28787.7,28621.41,28626.17,20.88,99.38879999999999,1784836800
profile,1784900100,20260724,0,28587.3,28330.03,28504.89,28555.14,28438.57,0.0,0.0,0.0,0.0,1784923200
first_candle_inside,1784900100,20260724,0,28587.3,28330.03,28504.89,28555.14,28438.57,0.0,0.0,0.0,0.0,1784923200
profile,1785159300,20260727,0,28634.06,28397.07,28487.79,28563.7,28460.02,0.0,0.0,0.0,0.0,1785182400
entry,1785159300,20260727,-1,28634.06,28397.07,28487.79,28563.7,28460.02,28407.56,28487.05,1.23,97.77269999999999,1785182400
profile,1785245700,20260728,0,28070.87,27712.0,27843.77,27897.04,27756.86,0.0,0.0,0.0,0.0,1785268800
entry,1785245700,20260728,-1,28070.87,27712.0,27843.77,27897.04,27756.86,27750.26,27865.66,0.85,98.09,1785268800
profile,1785332100,20260729,0,28053.66,27516.47,27705.33,27885.79,27633.98,0.0,0.0,0.0,0.0,1785355200
first_candle_inside,1785332100,20260729,0,28053.66,27516.47,27705.33,27885.79,27633.98,0.0,0.0,0.0,0.0,1785355200
profile,1785418500,20260730,0,27766.65,27219.49,27369.1,27493.07,27287.89,0.0,0.0,0.0,0.0,1785441600
entry,1785418500,20260730,1,27766.65,27219.49,27369.1,27493.07,27287.89,27755.09,27697.4,1.72,99.2268,1785441600
profile,1785504900,20260731,0,28525.46,28274.72,28347.2,28443.19,28290.39,0.0,0.0,0.0,0.0,1785528000
entry,1785504900,20260731,1,28525.46,28274.72,28347.2,28443.19,28290.39,28568.39,28428.32,0.74,103.6518,1785528000
profile,1785764100,20260803,0,28591.71,28277.77,28481.34,28576.99,28405.31,0.0,0.0,0.0,0.0,1785787200
entry,1785764100,20260803,-1,28591.71,28277.77,28481.34,28576.99,28405.31,28275.01,28328.64,1.9100000000000001,102.43330000000002,1785787200
