symbol,session_date,phase,side,signal_time,entry_time,exit_time,entry,initial_stop,final_stop,target,exit_price,initial_risk,pnl_r,mae_r,exit_reason,stop_locked,asia_high,asia_low,asia_range,liquidity_level
XAUUSD..,2026-06-08,london_distribution,sell,2026-06-08T09:35:00+00:00,2026-06-08T09:35:00+00:00,2026-06-08T09:43:00+00:00,4299.29,4308.0545,4299.29,4272.996499999999,4299.29,8.764500000000226,0.0,0.13349306862913374,locked_stop,True,4353.38,4300.23,53.150000000000546,4300.23
XAUUSD..,2026-06-09,london_distribution,buy,2026-06-09T09:05:00+00:00,2026-06-09T09:05:00+00:00,2026-06-09T09:06:00+00:00,4344.85,4341.2449,4344.85,4355.665300000002,4344.85,3.605100000000675,0.0,0.11095392638220043,locked_stop,True,4342.12,4312.95,29.170000000000073,4342.12
XAUUSD..,2026-06-10,london_distribution,sell,2026-06-10T11:15:00+00:00,2026-06-10T11:15:00+00:00,2026-06-10T11:16:00+00:00,4166.53,4174.9038,4174.9038,4141.408599999999,4174.9038,8.373800000000301,-1.0,1.4903627982516927,stop,False,4257.68,4172.22,85.46000000000004,4172.22
XAUUSD..,2026-06-15,london_distribution,buy,2026-06-15T11:55:00+00:00,2026-06-15T11:55:00+00:00,2026-06-15T12:08:00+00:00,4339.35,4332.5734,4339.35,4359.679800000001,4339.35,6.776600000000144,0.0,0.7702977894519587,locked_stop,True,4335.39,4263.17,72.22000000000025,4335.39
XAUUSD..,2026-06-16,london_distribution,buy,2026-06-16T11:10:00+00:00,2026-06-16T11:10:00+00:00,2026-06-16T11:38:00+00:00,4339.51,4332.2846,4339.51,4361.186200000001,4339.51,7.225400000000263,0.0,0.5895867356824623,locked_stop,True,4333.1,4305.92,27.18000000000029,4333.1
XAUUSD..,2026-06-29,london_distribution,sell,2026-06-29T12:00:00+00:00,2026-06-29T12:00:00+00:00,2026-06-29T12:07:00+00:00,4046.94,4053.3637,4053.3637,4027.6689000000006,4053.3637,6.423699999999826,-1.0,1.0274452418388293,stop,False,4086.06,4048.27,37.789999999999964,4048.27
XAUUSD..,2026-06-30,london_distribution,buy,2026-06-30T09:45:00+00:00,2026-06-30T09:45:00+00:00,2026-06-30T10:00:00+00:00,4025.05,4019.2538,4025.05,4042.438600000001,4025.05,5.796200000000226,0.0,0.226010144577542,locked_stop,True,4024.54,3942.0,82.53999999999996,4024.54
XAUUSD..,2026-07-01,london_distribution,sell,2026-07-01T09:15:00+00:00,2026-07-01T09:15:00+00:00,2026-07-01T09:43:00+00:00,3965.1,3971.5991999999997,3971.5991999999997,3945.6024000000007,3971.5991999999997,6.499199999999746,-1.0,1.3217011324471444,stop,False,4018.78,3970.14,48.64000000000033,3970.14
XAUUSD..,2026-07-02,london_distribution,buy,2026-07-02T09:35:00+00:00,2026-07-02T09:35:00+00:00,2026-07-02T09:38:00+00:00,4076.12,4072.2589,4072.2589,4087.7033,4072.2589,3.8611000000000786,-1.0,1.0074849136255972,stop,False,4074.1,4030.73,43.36999999999989,4074.1
XAUUSD..,2026-07-06,london_distribution,sell,2026-07-06T08:10:00+00:00,2026-07-06T08:10:00+00:00,2026-07-06T08:31:00+00:00,4153.32,4158.865,4153.32,4136.6849999999995,4153.32,5.545000000000073,0.0,0.5049594229035429,locked_stop,True,4203.0,4157.5,45.5,4157.5
XAUUSD..,2026-07-07,london_distribution,sell,2026-07-07T08:50:00+00:00,2026-07-07T08:50:00+00:00,2026-07-07T08:54:00+00:00,4121.68,4125.6715,4125.6715,4109.7055,4125.6715,3.9915000000000873,-1.0,1.0672679443816149,stop,False,4168.4,4124.35,44.04999999999927,4124.35
XAUUSD..,2026-07-08,london_distribution,sell,2026-07-08T11:25:00+00:00,2026-07-08T11:25:00+00:00,2026-07-08T12:58:00+00:00,4085.12,4098.7242,4085.12,4044.3074000000006,4044.3074000000006,13.604199999999764,3.0,0.5211625821437694,target,True,4131.1,4093.96,37.14000000000033,4093.96
XAUUSD..,2026-07-09,london_distribution,buy,2026-07-09T09:15:00+00:00,2026-07-09T09:15:00+00:00,2026-07-09T09:59:00+00:00,4092.17,4087.1868,4092.17,4107.1196,4107.1196,4.983200000000124,2.999999999999909,0.15050569914913736,target,True,4089.68,4054.24,35.440000000000055,4089.68
XAUUSD..,2026-07-10,london_distribution,sell,2026-07-10T10:50:00+00:00,2026-07-10T10:50:00+00:00,2026-07-10T10:55:00+00:00,4105.01,4109.539400000001,4109.539400000001,4091.421799999999,4109.539400000001,4.529400000000351,-1.0,1.134808142358595,stop,False,4134.74,4108.76,25.979999999999563,4108.76
XAUUSD..,2026-07-14,london_distribution,buy,2026-07-14T09:35:00+00:00,2026-07-14T09:35:00+00:00,2026-07-14T10:00:00+00:00,4025.72,4021.4269,4021.4269,4038.5992999999994,4021.4269,4.293099999999868,-1.0,1.160000931727696,stop,False,4023.3,3983.53,39.76999999999998,4023.3
XAUUSD..,2026-07-15,london_distribution,sell,2026-07-15T09:15:00+00:00,2026-07-15T09:15:00+00:00,2026-07-15T09:25:00+00:00,4027.44,4031.09,4027.44,4016.49,4027.44,3.650000000000091,0.0,0.3315068493150702,locked_stop,True,4062.02,4028.02,34.0,4028.02
XAUUSD..,2026-07-24,london_distribution,buy,2026-07-24T11:30:00+00:00,2026-07-24T11:30:00+00:00,2026-07-24T12:30:00+00:00,4052.12,4045.1917,4052.12,4072.9049,4052.12,6.928300000000036,0.0,0.4820807413073443,locked_stop,True,4050.68,4023.07,27.609999999999673,4050.68
XAUUSD..,2026-07-28,london_distribution,sell,2026-07-28T08:40:00+00:00,2026-07-28T08:40:00+00:00,2026-07-28T08:42:00+00:00,4037.14,4041.5167,4041.5167,4024.009899999999,4041.5167,4.376700000000255,-1.0,1.0807229190942358,stop,False,4082.15,4040.26,41.88999999999987,4040.26
XAUUSD..,2026-07-29,london_distribution,buy,2026-07-29T11:20:00+00:00,2026-07-29T11:20:00+00:00,2026-07-29T11:26:00+00:00,4041.0,4036.9268,4036.9268,4053.2195999999994,4036.9268,4.073199999999815,-1.0,1.3159186880095184,stop,False,4037.75,4010.31,27.440000000000055,4037.75
