slug,selection_score,opening_minutes,direction,gap_mode,minimum_opening_efficiency,minimum_breakout_relative_volume,stop_mode,reward_risk,maximum_retest_bars,minimum_opening_relative_volume,minimum_range_daily_atr,maximum_range_daily_atr,breakout_body_minimum,breakout_buffer_daily_atr,maximum_pre_retest_excursion_range,retest_tolerance_range,break_even_at_r,train_trades,train_wins,train_win_rate_pct,train_profit_factor,train_return_pct,train_maximum_drawdown_pct,train_final_balance,train_gross_profit,train_gross_loss,validation_trades,validation_wins,validation_win_rate_pct,validation_profit_factor,validation_return_pct,validation_maximum_drawdown_pct,validation_final_balance,validation_gross_profit,validation_gross_loss,locked_trades,locked_wins,locked_win_rate_pct,locked_profit_factor,locked_return_pct,locked_maximum_drawdown_pct,locked_final_balance,locked_gross_profit,locked_gross_loss
or5-long-not_against-eff025-bv11-midpoint-rr2,-1000000000.0,5,long,not_against,0.25,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,4,1,25.0,0.9200967604520477,-0.17060861754696344,2.075666633083667,9982.939138245303,196.45816264553142,-213.5190244002279,7,2,28.57142857142857,0.9094016953598274,-0.3809588731482072,2.1209096551607036,9961.904112685179,382.39638862923863,-420.4922759440579,2,1,50.0,1.3752818428826217,0.3876616114979914,1.0185183470523365,10038.766161149799,142.06495347086522,-103.29879232106626
or5-long-not_against-eff025-bv11-opposite-rr15,-1000000000.0,5,long,not_against,0.25,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,4,2,50.0,2.5763850092303464,1.71005984134458,1.0553040874556425,10171.005984134457,279.48581814274087,-108.47983400828464,7,1,14.285714285714285,0.27857203223486865,-3.6745185361820254,3.674518536182022,9632.548146381798,141.88777561257098,-509.3396292307731,2,2,100.0,99.0,2.2260474307903344,0.0,10222.604743079033,222.60474307903246,-0.0
or5-long-not_against-eff025-bv11-opposite-rr2,-1000000000.0,5,long,not_against,0.25,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,4,2,50.0,1.99499474041771,1.072603824877505,1.0553040874556532,10107.26038248775,215.06033170428645,-107.79994921653645,7,1,14.285714285714285,0.3730026316474615,-3.19983862868064,3.199838628680645,9680.016137131935,190.3593682508061,-510.34323111886715,2,2,100.0,99.0,2.2260474307903344,0.0,10222.604743079033,222.60474307903246,-0.0
or15-both-any-eff0-bv08-retest-rr15,-1000000000.0,15,both,any,0.0,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,108,44,40.74074074074074,1.1584541311253636,8.350715746810344,8.141164081588393,10835.071574681035,6105.187088554036,-5270.115513872992,28,8,28.57142857142857,0.6972887015419442,-4.714100813411681,7.593656420600084,9528.589918658832,1085.8825725585284,-1557.2926538996976,17,7,41.17647058823529,1.159634513720846,1.3955263514239702,3.1875038665563173,10139.552635142398,1013.7535324899089,-874.2008973475117
or15-both-any-eff0-bv08-retest-rr2,-1000000000.0,15,both,any,0.0,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,108,26,24.074074074074073,0.8851791397440208,-5.835446650114095,17.928260277325585,9416.45533498859,4498.673528707598,-5082.218193719003,28,8,28.57142857142857,0.8567133585164487,-2.2550652864932297,6.597384474169166,9774.493471350677,1348.3075151058044,-1573.8140437551228,17,4,23.52941176470588,0.7639560915810277,-2.0872762095927255,4.336270077297027,9791.272379040727,675.5469293027289,-884.2745502620005
or15-both-any-eff0-bv08-opposite-rr15,-1000000000.0,15,both,any,0.0,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,108,45,41.66666666666667,0.969719724109129,-1.3295687970633074,9.662407335416976,9867.043120293669,4257.917238663642,-4390.874118369969,28,14,50.0,1.2897531000522042,3.0467817626752547,4.573669384015984,10304.678176267525,1356.187810547964,-1051.5096342804454,17,4,23.52941176470588,0.297458506473087,-7.359878603750126,7.359878603750131,9264.012139624987,311.6198142695024,-1047.6076746445194
or15-both-any-eff0-bv11-retest-rr15,-1000000000.0,15,both,any,0.0,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,23,10,43.47826086956522,1.2538206865782933,2.760650848531143,6.31702168012698,10276.065084853115,1363.7033249614722,-1087.6382401083613,16,4,25.0,0.6194225684003112,-3.40708865263879,4.764281469675003,9659.29113473612,554.5330407833856,-895.2419060472628,7,3,42.857142857142854,1.3166587866226414,1.03950956486758,2.2120121542443303,10103.950956486759,432.22530375960076,-328.27434727284276
or15-both-any-eff0-bv11-retest-rr2,-1000000000.0,15,both,any,0.0,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,23,9,39.130434782608695,1.5312785824359787,5.8232990748132485,6.317021680126972,10582.329907481326,1678.4213493972952,-1096.0914419159706,16,4,25.0,0.6833588347660843,-2.844891549990447,5.169840078753461,9715.510845000956,613.9700039321069,-898.4591589311502,7,1,14.285714285714285,0.5716109499352805,-1.443181097387336,2.2120121542443303,9855.681890261267,192.5675079420401,-336.8856176807725
or15-both-any-eff0-bv11-midpoint-rr15,-1000000000.0,15,both,any,0.0,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,23,9,39.130434782608695,1.2123776470416598,2.124717920497421,5.039398299034138,10212.471792049742,1212.9150826191,-1000.4432905693631,16,7,43.75,1.1016345908018754,0.7499512112770113,3.885792210122093,10074.995121127702,812.8848546918864,-737.8897335641855,7,1,14.285714285714285,0.35783932544813624,-2.5836295629914297,2.979831953648227,9741.637043700857,143.97086222601385,-402.3338185251537
or15-both-any-eff0-bv11-midpoint-rr2,-1000000000.0,15,both,any,0.0,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,23,8,34.78260869565217,1.2934247889767958,2.969786084107029,4.571497194057001,10296.978608410704,1309.0901257991886,-1012.1115173884872,16,7,43.75,1.2743436018695034,2.045082221534522,3.8857922101220734,10204.508222153452,949.9537902652712,-745.4455681118171,7,0,0.0,0.0,-4.023508366934259,4.023508366934257,9597.649163306574,0.0,-402.35083669342544
or15-both-any-eff0-bv11-opposite-rr15,-1000000000.0,15,both,any,0.0,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,23,11,47.82608695652174,1.4426338805064154,3.193532300421431,2.0869089673270023,10319.353230042143,1040.8371563895093,-721.4839263473688,16,10,62.5,1.4441893240424735,2.743725079125481,1.9461636260413127,10274.372507912549,892.0652192446009,-617.6927113320535,7,1,14.285714285714285,0.13534510716035505,-3.1576871165723386,3.157687116572342,9684.231288342766,49.427523594736016,-365.19623525196926
or15-both-any-eff0-bv11-opposite-rr2,-1000000000.0,15,both,any,0.0,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,23,11,47.82608695652174,1.5309375870250705,3.8288755949732245,2.0869089673269854,10382.887559497321,1104.0411731314584,-721.1536136341388,16,10,62.5,1.5625579099305724,3.4844027435928293,1.9461636260413098,10348.440274359284,967.8258846376733,-619.3856102783901,7,1,14.285714285714285,0.13534510716035505,-3.1576871165723386,3.157687116572342,9684.231288342766,49.427523594736016,-365.19623525196926
or15-both-any-eff025-bv08-retest-rr15,-1000000000.0,15,both,any,0.25,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,78,31,39.743589743589745,1.070554499029882,2.8356245791375745,8.382488389692494,10283.562457913757,4302.618107272948,-4019.055649359192,21,5,23.809523809523807,0.515074186069709,-6.361749752800239,9.191513136977724,9363.825024719976,675.7266744256672,-1311.9016497056907,12,6,50.0,1.9565801990401033,4.268414056996739,1.1089432030184923,10426.841405699673,873.0574220127816,-446.21601631310733
or15-both-any-eff025-bv08-retest-rr2,-1000000000.0,15,both,any,0.25,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,78,19,24.358974358974358,0.8578183018026104,-5.575289955952211,14.888631779738509,9442.471004404779,3363.7140523054227,-3921.243047900644,21,5,23.809523809523807,0.593380078180324,-5.352502105260559,9.557217647589857,9464.749789473944,781.0901402633103,-1316.3403507893681,12,3,25.0,1.041840780810161,0.19321928992652726,1.2468445703984679,10019.321928992653,481.11849728142715,-461.79656828877205
or15-both-any-eff025-bv08-midpoint-rr15,-1000000000.0,15,both,any,0.25,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,78,28,35.8974358974359,1.080086781146086,2.769851263263079,9.494858463087272,10276.985126326308,3735.5474803439442,-3458.5623540176416,21,7,33.33333333333333,0.6383233674252694,-4.376722789186715,8.120379498954208,9562.327721081328,772.4481421960091,-1210.1204211146824,12,2,16.666666666666664,0.27183969167692734,-5.134620971298032,5.481610972916854,9486.537902870197,191.68770472122998,-705.1498018510284
or15-both-any-eff025-bv08-midpoint-rr2,-1000000000.0,15,both,any,0.25,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,78,23,29.48717948717949,1.0505566068420538,1.7604613815773495,8.163614535692707,10176.046138157735,3658.205032003857,-3482.158893846118,21,6,28.57142857142857,0.5829911605882179,-5.047453400185931,9.032589583157788,9495.254659981407,705.6494821405024,-1210.3948221590986,12,2,16.666666666666664,0.3408855783713818,-4.66713693993992,5.4816109729168225,9533.286306006008,241.37837420985593,-708.0920682038459
or15-both-any-eff025-bv08-opposite-rr15,-1000000000.0,15,both,any,0.25,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,78,34,43.58974358974359,0.9099927515464824,-2.898195836393347,8.02025291294145,9710.180416360665,2930.138682155247,-3219.958265794577,21,11,52.38095238095239,0.9744536796534483,-0.2340359180843965,5.422053523508107,9976.59640819156,892.720197878631,-916.1237896870739,12,4,33.33333333333333,0.4152888404617483,-4.455042799156761,4.455042799156763,9554.495720084324,316.41769240907405,-761.9219723247509
or15-both-any-eff025-bv08-opposite-rr2,-1000000000.0,15,both,any,0.25,0.8,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,78,33,42.30769230769231,0.9863552558269609,-0.44489561200256045,7.567042722948301,9955.510438799743,3216.074406584429,-3260.5639677846802,21,11,52.38095238095239,0.7208991548470183,-2.536806599848518,6.111677565593782,9746.319340015149,655.2404858676505,-908.9211458524996,12,4,33.33333333333333,0.44981079010472824,-4.200202262582442,4.200202262582443,9579.979773741756,343.39028544225624,-763.4105117004988
or15-both-any-eff025-bv11-retest-rr15,-1000000000.0,15,both,any,0.25,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,17,7,41.17647058823529,0.9832205828818386,-0.16115994538759004,6.317021680126995,9983.884005461241,944.3461255259832,-960.4621200647432,13,3,23.076923076923077,0.4854348498222409,-4.476977360513468,5.819137549905458,9552.302263948653,422.3528997071885,-870.0506357585326,4,2,50.0,2.486488497198836,1.7184194246563145,1.156026049239208,10171.841942465631,287.4445473895521,-115.60260492392142
or15-both-any-eff025-bv11-retest-rr2,-1000000000.0,15,both,any,0.25,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,17,7,41.17647058823529,1.3438564939061906,3.3368229465803534,6.317021680126997,10333.682294658036,1304.0937906499255,-970.4114959918921,13,3,23.076923076923077,0.4960219281289769,-4.392679571409519,6.198442126090491,9560.732042859048,432.3333716830681,-871.6013288240185,4,0,0.0,0.0,-1.267467679692913,1.2674676796929087,9873.25323203071,0.0,-126.74676796929192
or15-both-any-eff025-bv11-midpoint-rr15,-1000000000.0,15,both,any,0.25,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,17,7,41.17647058823529,1.1833823564868629,1.4133532948100713,5.039398299034153,10141.335329481008,912.0492203297835,-770.7138908487761,13,4,30.76923076923077,0.5119613681001136,-3.4929672930450573,5.91904071984014,9650.703270695494,366.41859828078833,-715.7153275852945,4,0,0.0,0.0,-2.996014465514596,2.9960144655145995,9700.39855344854,0.0,-299.6014465514585
or15-both-any-eff025-bv11-midpoint-rr2,-1000000000.0,15,both,any,0.25,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,17,6,35.294117647058826,1.258647973647191,2.016328920314092,4.571497194057019,10201.63289203141,981.197831930951,-779.5649398995406,13,4,30.76923076923077,0.48518738260612837,-3.683583262792234,5.91904071984014,9631.641673720776,347.1609011708701,-715.5192274500939,4,0,0.0,0.0,-2.996014465514596,2.9960144655145995,9700.39855344854,0.0,-299.6014465514585
or15-both-any-eff025-bv11-opposite-rr15,-1000000000.0,15,both,any,0.25,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,17,8,47.05882352941176,1.322980565971744,1.6408350469107935,2.0138195803250953,10164.08350469108,672.112537947025,-508.02903325594264,13,7,53.84615384615385,0.7271076606519713,-1.6453296121839545,4.932680605996993,9835.467038781604,438.38964779101536,-602.9226090094102,4,1,25.0,0.1891442442701529,-2.141074185387848,2.1410741853878426,9785.892581461216,49.9437607564376,-264.051179295223
or15-both-any-eff025-bv11-opposite-rr2,-1000000000.0,15,both,any,0.25,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,17,8,47.05882352941176,1.615058077575323,3.150632552702648,2.013819580325084,10315.063255270265,827.3128569864284,-512.2496017161614,13,7,53.84615384615385,0.7106457950439808,-1.7445819217992709,4.932680605996993,9825.541807820073,428.46441682948347,-602.9226090094102,4,1,25.0,0.1891442442701529,-2.141074185387848,2.1410741853878426,9785.892581461216,49.9437607564376,-264.051179295223
or15-both-not_against-eff0-bv08-retest-rr15,-1000000000.0,15,both,not_against,0.0,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,57,21,36.84210526315789,0.916849347796327,-2.513209923010107,12.855315720495028,9748.67900769899,2771.156711005664,-3022.4777033066734,16,3,18.75,0.39513032495489214,-5.993745905518955,6.428267276601855,9400.625409448105,391.54066818908404,-990.915258740979,13,4,30.76923076923077,0.7498449538284205,-1.8879796525938741,3.779332633632098,9811.202034740612,565.9258276394091,-754.7237928987973
or15-both-not_against-eff0-bv08-retest-rr2,-1000000000.0,15,both,not_against,0.0,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,57,15,26.31578947368421,0.8674263135683985,-4.0247806656703915,15.01035872789392,9597.521933432961,2633.403920275665,-3035.881986842696,16,3,18.75,0.40165732715529223,-5.910013158458605,7.26221618377258,9408.99868415414,396.72919823573704,-987.7305140815971,13,3,23.076923076923077,0.6242711527631735,-2.8714044109905856,4.259023792764095,9712.859558900942,477.08206460082994,-764.222505699888
or15-both-not_against-eff0-bv08-midpoint-rr15,-1000000000.0,15,both,not_against,0.0,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,57,22,38.59649122807017,1.2509640999418592,6.207617787040065,5.667669972924816,10620.761778704007,3094.2700567717256,-2473.5082780677217,16,6,37.5,0.6282896847730299,-3.810726772015749,5.812031516702173,9618.927322798425,644.1145763964041,-1025.1872535979815,13,2,15.384615384615385,0.26913348407036186,-5.164527973527965,5.164527973527965,9483.547202647203,190.17801155200846,-706.6308089048058
or15-both-not_against-eff0-bv08-midpoint-rr2,-1000000000.0,15,both,not_against,0.0,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,57,16,28.07017543859649,1.1119377509201998,2.7539584359522307,4.392825027174274,10275.395843595223,2735.654704714913,-2460.2588611196834,16,6,37.5,0.8159858952553652,-1.9004083923589654,4.412525723603576,9809.959160764103,842.7106419596671,-1032.7514811955643,13,2,15.384615384615385,0.33756146159415734,-4.69719131991837,4.697191319918366,9530.280868008163,239.3566610956466,-709.0757930874817
or15-both-not_against-eff0-bv08-opposite-rr15,-1000000000.0,15,both,not_against,0.0,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,57,23,40.35087719298245,0.9290603627353656,-1.8066954047986528,6.917283805404871,9819.330459520135,2366.137117212667,-2546.8066576925307,16,8,50.0,1.0927613919212193,0.6779594738939965,3.4701632967562173,10067.795947389399,798.6597904738064,-730.8638430844054,13,3,23.076923076923077,0.3074683757088175,-5.92194479195488,5.921944791954884,9407.805520804512,262.92095297211813,-855.1154321676086
or15-both-not_against-eff0-bv08-opposite-rr2,-1000000000.0,15,both,not_against,0.0,0.8,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,57,23,40.35087719298245,1.041523553176452,1.0736477161823466,6.077945679688291,10107.364771618235,2693.000234026623,-2585.6354624083883,16,8,50.0,0.9212096115543477,-0.5737747420757833,4.138519703821663,9942.622525792422,670.851886498683,-728.2293607062581,13,3,23.076923076923077,0.33795066266354845,-5.671016822845099,5.671016822845104,9432.89831771549,289.4835452848837,-856.5852275693956
or15-both-not_against-eff0-bv11-retest-rr15,-1000000000.0,15,both,not_against,0.0,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,12,5,41.66666666666667,1.059524204339675,0.3896519451202174,3.1829382209019403,10038.965194512022,693.5761203409465,-654.6109258289218,9,2,22.22222222222222,0.6061179798322968,-1.7837439436353297,2.3514384759101996,9821.625605636467,274.48810057235255,-452.86249493588537,4,0,0.0,0.0,-3.237420186310447,3.237420186310446,9676.257981368955,0.0,-323.74201863104275
or15-both-not_against-eff0-bv11-retest-rr2,-1000000000.0,15,both,not_against,0.0,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,12,4,33.33333333333333,1.1313364130216745,0.869247925863248,3.720591169027466,10086.924792586324,748.7731755779973,-661.8483829916753,9,2,22.22222222222222,0.5173852222370204,-2.178861877501803,2.8588413672725075,9782.11381224982,233.58400709160958,-451.4701948417884,4,0,0.0,0.0,-3.237420186310447,3.237420186310446,9676.257981368955,0.0,-323.74201863104275
or15-both-not_against-eff0-bv11-midpoint-rr15,-1000000000.0,15,both,not_against,0.0,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,12,5,41.66666666666667,1.3277681371355257,1.555156955368453,2.059762579220268,10155.515695536846,629.9843150187417,-474.46861948189604,9,4,44.44444444444444,0.7194449924981859,-1.4507708865493574,2.82993292711399,9854.922911345064,372.0303761048867,-517.1074647598228,4,0,0.0,0.0,-2.987873776362593,2.9878737763625938,9701.21262236374,0.0,-298.78737763625844
or15-both-not_against-eff0-bv11-midpoint-rr2,-1000000000.0,15,both,not_against,0.0,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,12,5,41.66666666666667,1.584804566984339,2.795991318814295,2.057440536961891,10279.59913188143,757.7060887460773,-478.10695686464726,9,4,44.44444444444444,0.9082360845669223,-0.476855736468329,2.829932927113981,9952.314426353167,471.96938464241646,-519.6549582892508,4,0,0.0,0.0,-2.987873776362593,2.9878737763625938,9701.21262236374,0.0,-298.78737763625844
or15-both-not_against-eff0-bv11-opposite-rr15,-1000000000.0,15,both,not_against,0.0,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,12,8,66.66666666666666,3.2786661047795675,5.550056907071066,1.2731637555603053,10555.005690707107,798.5717355712354,-243.56604486412783,9,5,55.55555555555556,0.8664748667882848,-0.5481573514684701,1.8694756720753862,9945.184264853153,355.71173506306366,-410.5274702099104,4,0,0.0,0.0,-2.647508978650426,2.6475089786504213,9735.249102134958,0.0,-264.7508978650424
or15-both-not_against-eff0-bv11-opposite-rr2,-1000000000.0,15,both,not_against,0.0,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,12,8,66.66666666666666,3.333822247390794,5.679228998064034,1.2731637555603004,10567.922899806403,811.2674391950957,-243.34453938869467,9,5,55.55555555555556,1.105305561809363,0.4344413769341582,1.8694756720753942,10043.444137693416,455.99725404319594,-412.553116349779,4,0,0.0,0.0,-2.647508978650426,2.6475089786504213,9735.249102134958,0.0,-264.7508978650424
or15-both-not_against-eff025-bv08-retest-rr15,-1000000000.0,15,both,not_against,0.25,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,40,14,35.0,0.8102625960937955,-4.352684770384463,11.50642208902173,9564.731522961554,1858.7888257251975,-2294.0573027636406,12,2,16.666666666666664,0.3412120725766594,-5.146275226290397,5.403682668079127,9485.37247737096,266.54575211789864,-781.1732747469372,9,4,44.44444444444444,1.7028553266359159,2.374213443562412,1.108943203018502,10237.421344356242,575.2168128669765,-337.79546851073303
or15-both-not_against-eff025-bv08-retest-rr2,-1000000000.0,15,both,not_against,0.25,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,40,12,30.0,0.934947966942562,-1.5158478217438653,9.970907714247753,9848.415217825614,2178.6234380751457,-2330.208220249532,12,2,16.666666666666664,0.29017308154184623,-5.527859560058079,6.246763085265847,9447.214043994192,225.97565704563775,-778.7616130514488,9,3,33.33333333333333,1.3856991054838108,1.3480666394776852,1.2353240290665781,10134.80666394777,484.3191777988772,-349.51251385110714
or15-both-not_against-eff025-bv08-midpoint-rr15,-1000000000.0,15,both,not_against,0.25,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,40,14,35.0,1.1162628804514925,2.011537250581119,3.3627397857090124,10201.153725058111,1931.3166478839694,-1730.1629228258614,12,4,33.33333333333333,0.4460848288616422,-4.5085680070214185,6.4953535342547175,9549.143199297858,363.08877110008984,-813.9455718022313,9,2,22.22222222222222,0.37999364214538867,-3.143678294601737,3.497950586237043,9685.632170539826,192.6718572746049,-507.0396867347772
or15-both-not_against-eff025-bv08-midpoint-rr2,-1000000000.0,15,both,not_against,0.25,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,40,11,27.500000000000004,1.1126265238696003,1.9591959042091878,4.263387244071842,10195.91959042092,1935.470663201618,-1739.5510727806945,12,4,33.33333333333333,0.5627973086732958,-3.5651287076009064,6.034616169678284,9643.48712923991,458.927834049485,-815.4407048095762,9,2,22.22222222222222,0.47615847922845156,-2.6663831612564692,3.497950586237048,9733.361683874353,242.36737653675027,-509.00569266239427
or15-both-not_against-eff025-bv08-opposite-rr15,-1000000000.0,15,both,not_against,0.25,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,40,17,42.5,0.9081402140404784,-1.6964245705464287,6.040110498283068,9830.357542945358,1677.11186838433,-1846.7543254389748,12,6,50.0,0.8139208750875235,-1.1475050409807563,4.372955555903488,9885.249495901924,501.92535436832145,-616.6758584663992,9,3,33.33333333333333,0.4725647396618191,-2.982386158782868,2.982386158782865,9701.761384121713,267.2120437667688,-565.4506596450539
or15-both-not_against-eff025-bv08-opposite-rr2,-1000000000.0,15,both,not_against,0.25,0.8,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,40,17,42.5,1.0566546971747153,1.0633880473116086,6.040110498283068,10106.338804731162,1983.3024111772381,-1876.9636064460744,12,6,50.0,0.4553862784490015,-3.3316406700747536,5.035061180710745,9666.835932992524,278.57973198947644,-611.743798996953,9,3,33.33333333333333,0.5191481661488213,-2.7236177057656463,2.723617705765646,9727.638229423435,294.0533939351273,-566.4151645116909
or15-both-not_against-eff025-bv11-retest-rr15,-1000000000.0,15,both,not_against,0.25,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,8,3,37.5,0.7799673896541361,-1.178022498614406,3.182938220901942,9882.197750138559,417.5831626747813,-535.3854125362238,7,1,14.285714285714285,0.3214383754364091,-3.005283830253924,3.00528383025392,9699.471616974608,142.36194873876255,-442.89033176415603,2,0,0.0,0.0,-1.1560260492392116,1.156026049239208,9884.39739507608,0.0,-115.60260492392142
or15-both-not_against-eff025-bv11-retest-rr2,-1000000000.0,15,both,not_against,0.25,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,8,3,37.5,1.0540381093087121,0.2907211597913184,3.182938220901941,10029.072115979132,567.0649575318328,-537.9928415527031,7,1,14.285714285714285,0.12243143193776507,-3.8697397422781665,3.8697397422781616,9613.026025772184,53.987550957954944,-440.9615251857722,2,0,0.0,0.0,-1.1560260492392116,1.156026049239208,9884.39739507608,0.0,-115.60260492392142
or15-both-not_against-eff025-bv11-midpoint-rr15,-1000000000.0,15,both,not_against,0.25,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,8,3,37.5,0.9324563570135046,-0.23909087621850622,2.057440536961874,9976.09091237815,330.0707477067077,-353.9798353285583,7,2,28.57142857142857,0.1712179076843269,-4.225265160886105,4.850098505904279,9577.47348391139,87.28965876145513,-509.81617485006524,2,0,0.0,0.0,-1.9650522346242871,1.9650522346242907,9803.494776537571,0.0,-196.5052234624282
or15-both-not_against-eff025-bv11-midpoint-rr2,-1000000000.0,15,both,not_against,0.25,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,8,3,37.5,1.2094476331861934,0.7465546875911055,2.0574405369618893,10074.65546875911,431.0952509778215,-356.4397822187104,7,2,28.57142857142857,0.1712179076843269,-4.225265160886105,4.850098505904279,9577.47348391139,87.28965876145513,-509.81617485006524,2,0,0.0,0.0,-1.9650522346242871,1.9650522346242907,9803.494776537571,0.0,-196.5052234624282
or15-both-not_against-eff025-bv11-opposite-rr15,-1000000000.0,15,both,not_against,0.25,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,8,5,62.5,3.121108291814947,2.871286578261545,1.2731637555603037,10287.128657826155,422.4959367784536,-135.367278952301,7,3,42.857142857142854,0.16110221386943663,-3.3944626539542,3.7806580184370615,9660.55373460458,65.18737532632267,-404.6336407217408,2,0,0.0,0.0,-1.6360494491048816,1.6360494491048847,9836.395055089512,0.0,-163.6049449104886
or15-both-not_against-eff025-bv11-opposite-rr2,-1000000000.0,15,both,not_against,0.25,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,8,5,62.5,3.8442877431399176,3.887509397062794,1.2731637555603066,10388.750939706279,525.4287215670975,-136.6777818608189,7,3,42.857142857142854,0.16110221386943663,-3.3944626539542,3.7806580184370615,9660.55373460458,65.18737532632267,-404.6336407217408,2,0,0.0,0.0,-1.6360494491048816,1.6360494491048847,9836.395055089512,0.0,-163.6049449104886
or15-long-any-eff0-bv08-retest-rr15,-1000000000.0,15,long,any,0.0,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,58,27,46.55172413793103,1.5292347058117322,13.466690488949729,8.881031004244758,11346.669048894973,3891.228266396529,-2544.5592175015595,16,5,31.25,0.8684479899654768,-1.0482034767118065,4.6798614144447175,9895.17965232882,691.9774180465224,-796.7977657177034,11,5,45.45454545454545,1.1187329657572065,0.7606184781178582,2.101869199158229,10076.061847811785,716.67456498524,-640.6127171734533
or15-long-any-eff0-bv08-retest-rr2,-1000000000.0,15,long,any,0.0,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,58,17,29.310344827586203,1.2451289566407449,6.285711990244014,10.86057855199068,10628.571199024402,3192.8182289892093,-2564.247029964807,16,5,31.25,1.002323176474503,0.0185973454349897,5.171467390988074,10001.8597345435,802.3734122211239,-800.5136776776253,11,3,27.27272727272727,0.7338246015272935,-1.72396813114305,2.2904629649271557,9827.603186885695,475.28443054496984,-647.6812436592757
