symbol,range_minutes,atr_stop_fraction,relative_volume_min,training_selection_score,robust_score,train_start,train_end,train_starting_balance,train_ending_balance,train_net_profit,train_return_percent,train_max_drawdown_percent,train_trades,train_wins,train_losses,train_win_rate_percent,train_profit_factor,train_total_r,train_average_r,train_sharpe,train_skipped_below_broker_minimum,validation_start,validation_end,validation_starting_balance,validation_ending_balance,validation_net_profit,validation_return_percent,validation_max_drawdown_percent,validation_trades,validation_wins,validation_losses,validation_win_rate_percent,validation_profit_factor,validation_total_r,validation_average_r,validation_sharpe,validation_skipped_below_broker_minimum,full_start,full_end,full_starting_balance,full_ending_balance,full_net_profit,full_return_percent,full_max_drawdown_percent,full_trades,full_wins,full_losses,full_win_rate_percent,full_profit_factor,full_total_r,full_average_r,full_sharpe,full_skipped_below_broker_minimum
META,60,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.57110714285716,-4.428892857142841,-1.4762976190476174,1.4762976190476138,2,0,2,0.0,0.0,-5.861582657724897,-2.9307913288624485,-4.775812511051607,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.57110714285716,-4.428892857142841,-1.4762976190476174,1.4762976190476138,2,0,2,0.0,0.0,-5.861582657724897,-2.9307913288624485,-3.8805772921667816,0
NVDA,5,0.15,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.5470714285714,-4.452928571428572,-1.4843095238095239,4.100338133269792,7,1,6,14.285714285714285,0.7042997746946553,-1.7132583953414893,-0.24475119933449846,-1.3279766490254907,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.5470714285714,-4.452928571428572,-1.4843095238095239,4.100338133269792,7,1,6,14.285714285714285,0.7042997746946553,-1.7132583953414893,-0.24475119933449846,-1.0949085071492148,0
AMD,60,0.075,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.54583928571435,-4.454160714285649,-1.4847202380952162,2.8755424699258754,5,1,4,20.0,0.6575608764952319,-1.6430872022725043,-0.32861744045450086,-1.5180870339064028,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.54583928571435,-4.454160714285649,-1.4847202380952162,2.8755424699258754,5,1,4,20.0,0.6575608764952319,-1.6430872022725043,-0.32861744045450086,-1.2511770358763976,0
FSLR,5,0.1,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,294.9441428571429,-5.055857142857121,-1.6852857142857114,1.6852857142857072,3,0,3,0.0,0.0,-3.0125576326063284,-1.0041858775354429,-7.364730600882318,0,2026-06-25,2026-07-07,300.0,300.5691428571428,0.5691428571428219,0.18971428571428195,2.1989523809523916,4,1,3,25.0,1.0862748494954297,-0.6834216529365813,-0.17085541323414533,0.4313746289111289,0,2026-05-08,2026-07-07,300.0,295.5132857142857,-4.486714285714299,-1.4955714285714294,3.884238095238099,7,1,6,14.285714285714285,0.614964018193188,-3.6959792855429097,-0.5279970407918443,-1.5631625214693623,0
RCL,5,0.075,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.45978571428566,-4.540214285714342,-1.5134047619047797,1.5134047619047806,2,0,2,0.0,0.0,-2.192889720536108,-1.096444860268054,-5.797812297458801,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.45978571428566,-4.540214285714342,-1.5134047619047797,1.5134047619047806,2,0,2,0.0,0.0,-2.192889720536108,-1.096444860268054,-4.676587681394543,0
RCL,5,0.075,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.45978571428566,-4.540214285714342,-1.5134047619047797,1.5134047619047806,2,0,2,0.0,0.0,-2.192889720536108,-1.096444860268054,-5.797812297458801,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.45978571428566,-4.540214285714342,-1.5134047619047797,1.5134047619047806,2,0,2,0.0,0.0,-2.192889720536108,-1.096444860268054,-4.676587681394543,0
META,5,0.15,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.4303928571428,-4.569607142857194,-1.5232023809523931,1.523202380952398,2,0,2,0.0,0.0,-2.0061466092204956,-1.0030733046102478,-5.809060151377027,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.4303928571428,-4.569607142857194,-1.5232023809523931,1.523202380952398,2,0,2,0.0,0.0,-2.0061466092204956,-1.0030733046102478,-4.68524838430187,0
META,5,0.15,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.4303928571428,-4.569607142857194,-1.5232023809523931,1.523202380952398,2,0,2,0.0,0.0,-2.0061466092204956,-1.0030733046102478,-5.809060151377027,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.4303928571428,-4.569607142857194,-1.5232023809523931,1.523202380952398,2,0,2,0.0,0.0,-2.0061466092204956,-1.0030733046102478,-4.68524838430187,0
ADBE,5,0.2,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.42285714285714,-4.57714285714286,-1.5257142857142858,1.5257142857142867,2,0,2,0.0,0.0,-2.006148792450354,-1.003074396225177,-5.801552241289735,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.42285714285714,-4.57714285714286,-1.5257142857142858,1.5257142857142867,2,0,2,0.0,0.0,-2.006148792450354,-1.003074396225177,-4.679467643546238,0
ADBE,5,0.1,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.40885714285713,-4.59114285714287,-1.5303809523809608,1.5303809523809566,2,0,2,0.0,0.0,-2.0122975849007094,-1.0061487924503547,-5.801593006392363,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.40885714285713,-4.59114285714287,-1.5303809523809608,1.5303809523809566,2,0,2,0.0,0.0,-2.0122975849007094,-1.0061487924503547,-4.67949903352326,0
CDNS,5,0.075,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.3860000000001,-4.613999999999919,-1.5379999999999727,1.5379999999999732,1,0,1,0.0,0.0,-1.682056089367986,-1.682056089367986,-3.968626966596886,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.3860000000001,-4.613999999999919,-1.5379999999999727,1.5379999999999732,1,0,1,0.0,0.0,-1.682056089367986,-1.682056089367986,-3.24037034920393,0
AMZN,30,0.15,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.3684999999999,-4.631500000000074,-1.5438333333333554,1.543833333333358,5,1,4,20.0,0.47828780625175826,-2.1001859869817343,-0.4200371973963469,-2.9033966282148476,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.3684999999999,-4.631500000000074,-1.5438333333333554,1.543833333333358,5,1,4,20.0,0.47828780625175826,-2.1001859869817343,-0.4200371973963469,-2.382681187062002,0
NVDA,15,0.075,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.35378571428544,-4.646214285714564,-1.548738095238189,4.608885062435272,10,2,8,20.0,0.7937144216284758,-2.138948395758497,-0.2138948395758497,-1.0094693355246416,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.35378571428544,-4.646214285714564,-1.548738095238189,4.608885062435272,10,2,8,20.0,0.7937144216284758,-2.138948395758497,-0.2138948395758497,-0.832737599348823,0
NVDA,5,0.1,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.3510714285714,-4.648928571428598,-1.5496428571428633,5.550522714938114,11,2,9,18.181818181818183,0.8009614767107954,-1.75334728204609,-0.15939520745873545,-0.8871084443638431,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.3510714285714,-4.648928571428598,-1.5496428571428633,5.550522714938114,11,2,9,18.181818181818183,0.8009614767107954,-1.75334728204609,-0.15939520745873545,-0.7319185712119033,0
AAPL,5,0.075,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.3487857142859,-4.651214285714104,-1.5504047619047001,6.250374999999962,12,2,10,16.666666666666664,0.7972374193910122,-5.4184694388986285,-0.45153911990821904,-1.0133046440845783,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.3487857142859,-4.651214285714104,-1.5504047619047001,6.250374999999962,12,2,10,16.666666666666664,0.7972374193910122,-5.4184694388986285,-0.45153911990821904,-0.8358968771973097,0
NVDA,5,0.2,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.3394285714285,-4.6605714285714726,-1.5535238095238268,2.749839709892564,11,3,8,27.27272727272727,0.6198422224034844,-2.753714824373562,-0.2503377113066874,-2.5162032091724353,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.3394285714285,-4.6605714285714726,-1.5535238095238268,2.749839709892564,11,3,8,27.27272727272727,0.6198422224034844,-2.753714824373562,-0.2503377113066874,-2.067957329797965,0
NVDA,30,0.1,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.3221428571427,-4.677857142857306,-1.5592857142857741,3.347285714285723,10,2,8,20.0,0.7671069195809364,-1.9112797509544122,-0.19112797509544122,-1.1131249391072866,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.3221428571427,-4.677857142857306,-1.5592857142857741,3.347285714285723,10,2,8,20.0,0.7671069195809364,-1.9112797509544122,-0.19112797509544122,-0.9181035230748287,0
META,15,0.15,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.2413214285714,-4.758678571428618,-1.5862261904762032,1.5862261904762058,2,0,2,0.0,0.0,-2.089772173937898,-1.044886086968949,-5.806774493526735,4,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.2413214285714,-4.758678571428618,-1.5862261904762032,1.5862261904762058,2,0,2,0.0,0.0,-2.089772173937898,-1.044886086968949,-4.683488642110162,4
META,15,0.15,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.2413214285714,-4.758678571428618,-1.5862261904762032,1.5862261904762058,2,0,2,0.0,0.0,-2.089772173937898,-1.044886086968949,-5.806774493526735,1,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.2413214285714,-4.758678571428618,-1.5862261904762032,1.5862261904762058,2,0,2,0.0,0.0,-2.089772173937898,-1.044886086968949,-4.683488642110162,1
META,30,0.15,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.2413214285714,-4.758678571428618,-1.5862261904762032,1.5862261904762058,2,0,2,0.0,0.0,-2.089772173937898,-1.044886086968949,-5.806774493526735,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.2413214285714,-4.758678571428618,-1.5862261904762032,1.5862261904762058,2,0,2,0.0,0.0,-2.089772173937898,-1.044886086968949,-4.683488642110162,0
AAPL,30,0.15,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.2132142857143,-4.786785714285713,-1.5955952380952376,1.5955952380952376,2,0,2,0.0,0.0,-2.014612780396811,-1.0073063901984054,-5.800398802575053,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.2132142857143,-4.786785714285713,-1.5955952380952376,1.5955952380952376,2,0,2,0.0,0.0,-2.014612780396811,-1.0073063901984054,-4.678579459309893,0
META,60,0.075,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.1886607142857,-4.811339285714325,-1.6037797619047778,1.6037797619047751,2,0,2,0.0,0.0,-4.2410551051499805,-2.1205275525749903,-5.087610994044612,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.1886607142857,-4.811339285714325,-1.6037797619047778,1.6037797619047751,2,0,2,0.0,0.0,-4.2410551051499805,-2.1205275525749903,-4.1252665351041555,0
ADBE,60,0.15,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.1498928571429,-4.850107142857098,-1.6167023809523617,1.8610357142857008,5,1,4,20.0,0.13128890082966843,-2.9686088744944503,-0.5937217748988901,-6.61927281074884,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.1498928571429,-4.850107142857098,-1.6167023809523617,1.8610357142857008,5,1,4,20.0,0.13128890082966843,-2.9686088744944503,-0.5937217748988901,-5.30288127020139,0
ADBE,60,0.2,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.149,-4.850999999999999,-1.6170000000000018,1.6169999999999998,3,0,3,0.0,0.0,-2.27123104235937,-0.75707701411979,-6.535967460859818,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.149,-4.850999999999999,-1.6170000000000018,1.6169999999999998,3,0,3,0.0,0.0,-2.27123104235937,-0.75707701411979,-5.239959730230318,0
ADBE,60,0.075,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.12049999999994,-4.879500000000064,-1.6265000000000196,1.6265000000000214,2,0,2,0.0,0.0,-2.017367286667275,-1.0086836433336375,-5.808522597720419,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.12049999999994,-4.879500000000064,-1.6265000000000196,1.6265000000000214,2,0,2,0.0,0.0,-2.017367286667275,-1.0086836433336375,-4.6848345268881655,0
ADBE,60,0.2,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.09785714285715,-4.902142857142849,-1.6340476190476183,2.2323000262858006,6,2,4,33.33333333333333,0.32460094081523894,-2.2385856420369885,-0.37309760700616473,-4.549045762545128,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.09785714285715,-4.902142857142849,-1.6340476190476183,2.2323000262858006,6,2,4,33.33333333333333,0.32460094081523894,-2.2385856420369885,-0.37309760700616473,-3.701672114570342,0
CDNS,5,0.15,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.09749999999997,-4.902500000000032,-1.634166666666681,1.6341666666666772,2,0,2,0.0,0.0,-2.0058146353324355,-1.0029073176662178,-5.7579241317105,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.09749999999997,-4.902500000000032,-1.634166666666681,1.6341666666666772,2,0,2,0.0,0.0,-2.0058146353324355,-1.0029073176662178,-4.645855928714316,0
AMD,15,0.05,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.083,-4.916999999999973,-1.6389999999999905,1.6389999999999911,1,0,1,0.0,0.0,-2.8491960017383575,-2.8491960017383575,-3.968626966596886,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.083,-4.916999999999973,-1.6389999999999905,1.6389999999999911,1,0,1,0.0,0.0,-2.8491960017383575,-2.8491960017383575,-3.24037034920393,0
AMD,15,0.075,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.083,-4.916999999999973,-1.6389999999999905,1.6389999999999911,1,0,1,0.0,0.0,-1.8994640011589052,-1.8994640011589052,-3.968626966596886,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.083,-4.916999999999973,-1.6389999999999905,1.6389999999999911,1,0,1,0.0,0.0,-1.8994640011589052,-1.8994640011589052,-3.24037034920393,0
W,60,0.2,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.06999999999994,-4.930000000000064,-1.6433333333333522,1.645333333333345,3,1,2,33.33333333333333,0.0012155591572086263,-2.011591060329791,-0.6705303534432637,-5.940948040678008,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.06999999999994,-4.930000000000064,-1.6433333333333522,1.645333333333345,3,1,2,33.33333333333333,0.0012155591572086263,-2.011591060329791,-0.6705303534432637,-4.734980538150329,0
AMZN,60,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.06399999999985,-4.936000000000149,-1.6453333333333875,1.645333333333383,2,0,2,0.0,0.0,-3.3513083813612043,-1.6756541906806022,-5.554207853858649,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.06399999999985,-4.936000000000149,-1.6453333333333875,1.645333333333383,2,0,2,0.0,0.0,-3.3513083813612043,-1.6756541906806022,-4.488461144226878,0
W,15,0.2,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.058,-4.942000000000007,-1.647333333333334,1.6473333333333358,2,0,2,0.0,0.0,-2.0141362283658126,-1.0070681141829063,-6.000742348668992,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.058,-4.942000000000007,-1.647333333333334,1.6473333333333358,2,0,2,0.0,0.0,-2.0141362283658126,-1.0070681141829063,-4.780238969028529,0
NVDA,15,0.2,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,295.0182857142857,-4.981714285714304,-1.6605714285714335,2.2115858592985433,10,3,7,30.0,0.5291703233646097,-2.971594292867813,-0.2971594292867813,-3.5301917856154814,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,295.0182857142857,-4.981714285714304,-1.6605714285714335,2.2115858592985433,10,3,7,30.0,0.5291703233646097,-2.971594292867813,-0.2971594292867813,-2.8889519385015343,0
TSLA,60,0.05,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,294.9187857142856,-5.081214285714395,-1.6937380952381287,5.219238095238097,9,1,8,11.11111111111111,0.776818796452291,-2.821805309363731,-0.3135339232626368,-0.8512821424111179,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,294.9187857142856,-5.081214285714395,-1.6937380952381287,5.219238095238097,9,1,8,11.11111111111111,0.776818796452291,-2.821805309363731,-0.3135339232626368,-0.6955873534000427,0
AAPL,60,0.15,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,294.8639285714283,-5.136071428571711,-1.7120238095238993,4.877858538335005,10,2,8,20.0,0.7392998930442451,-2.234205892125594,-0.22342058921255942,-1.2991270136527944,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,294.8639285714283,-5.136071428571711,-1.7120238095238993,4.877858538335005,10,2,8,20.0,0.7392998930442451,-2.234205892125594,-0.22342058921255942,-1.0711792950460468,0
CDNS,30,0.15,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,294.84099999999995,-5.159000000000049,-1.719666666666686,1.7196666666666829,2,0,2,0.0,0.0,-2.005466208765939,-1.0027331043829695,-5.793212762941567,1,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,294.84099999999995,-5.159000000000049,-1.719666666666686,1.7196666666666829,2,0,2,0.0,0.0,-2.005466208765939,-1.0027331043829695,-4.6730454411737075,1
ADBE,5,0.075,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,294.82446428571427,-5.175535714285729,-1.7251785714285761,1.7251785714285766,2,0,2,0.0,0.0,-2.0163967798676232,-1.0081983899338116,-5.801471129115135,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,294.82446428571427,-5.175535714285729,-1.7251785714285761,1.7251785714285766,2,0,2,0.0,0.0,-2.0163967798676232,-1.0081983899338116,-4.679405185395271,0
CDNS,5,0.1,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,294.81842857142857,-5.181571428571431,-1.7271904761904766,1.727190476190477,2,0,2,0.0,0.0,-2.2664361940735436,-1.1332180970367718,-5.77336948306287,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,294.81842857142857,-5.181571428571431,-1.7271904761904766,1.727190476190477,2,0,2,0.0,0.0,-2.2664361940735436,-1.1332180970367718,-4.6577591630046475,0
META,60,0.1,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,294.8062142857143,-5.193785714285696,-1.7312619047618938,1.7312619047618987,2,0,2,0.0,0.0,-3.430791328862447,-1.7153956644312236,-5.33518347761076,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,294.8062142857143,-5.193785714285696,-1.7312619047618938,1.7312619047618987,2,0,2,0.0,0.0,-3.430791328862447,-1.7153956644312236,-4.318431985974893,0
AMZN,30,0.2,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,294.7635714285714,-5.236428571428576,-1.7454761904761917,3.159809523809524,7,2,5,28.57142857142857,0.5486782323897713,-0.7696480481427366,-0.10994972116324808,-2.7654173418286567,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,294.7635714285714,-5.236428571428576,-1.7454761904761917,3.159809523809524,7,2,5,28.57142857142857,0.5486782323897713,-0.7696480481427366,-0.10994972116324808,-2.270686649324563,0
W,15,0.15,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,294.75832142857143,-5.241678571428565,-1.747226190476192,1.7472261904761883,2,0,2,0.0,0.0,-2.0188483044877374,-1.0094241522438687,-6.015217069022764,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,294.75832142857143,-5.241678571428565,-1.747226190476192,1.7472261904761883,2,0,2,0.0,0.0,-2.0188483044877374,-1.0094241522438687,-4.791184657202615,0
ADBE,5,0.05,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,294.73449999999997,-5.265500000000031,-1.7551666666666743,1.755166666666677,2,0,2,0.0,0.0,-2.0643651745929983,-1.0321825872964991,-5.803410126204322,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,294.73449999999997,-5.265500000000031,-1.7551666666666743,1.755166666666677,2,0,2,0.0,0.0,-2.0643651745929983,-1.0321825872964991,-4.680898223103898,0
MSFT,30,0.15,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,294.7250714285715,-5.274928571428518,-1.7583095238095092,2.399336737167896,10,2,8,20.0,0.6280265749270952,-2.8654972739152096,-0.28654972739152096,-2.1057362802134487,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,294.7250714285715,-5.274928571428518,-1.7583095238095092,2.399336737167896,10,2,8,20.0,0.6280265749270952,-2.8654972739152096,-0.28654972739152096,-1.7329128067171224,0
OKTA,60,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-06-25,2026-07-07,300.0,294.71699999999987,-5.283000000000129,-1.7610000000000459,1.7610000000000432,1,0,1,0.0,0.0,-1.8736890104879553,-1.8736890104879553,-5.612486080160912,0,2026-05-08,2026-07-07,300.0,294.71699999999987,-5.283000000000129,-1.7610000000000459,1.7610000000000432,1,0,1,0.0,0.0,-1.8736890104879553,-1.8736890104879553,-3.24037034920393,0
OKTA,60,0.05,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-06-25,2026-07-07,300.0,294.71699999999987,-5.283000000000129,-1.7610000000000459,1.7610000000000432,1,0,1,0.0,0.0,-1.8736890104879553,-1.8736890104879553,-5.612486080160912,0,2026-05-08,2026-07-07,300.0,294.71699999999987,-5.283000000000129,-1.7610000000000459,1.7610000000000432,1,0,1,0.0,0.0,-1.8736890104879553,-1.8736890104879553,-3.24037034920393,0
MSFT,5,0.05,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,297.7527142857141,-2.2472857142859084,-0.7490952380952987,5.213059523809591,12,1,11,8.333333333333332,0.8728427893592401,-1.1177262016155967,-0.09314385013463305,-0.3972557133273477,0,2026-06-25,2026-07-07,300.0,296.91900000000004,-3.0809999999999604,-1.026999999999989,1.0269999999999868,1,0,1,0.0,0.0,-1.6272989644049274,-1.6272989644049274,-5.612486080160913,0,2026-05-08,2026-07-07,300.0,294.67171428571413,-5.328285714285869,-1.7760952380952877,5.213059523809591,13,1,12,7.6923076923076925,0.7432681718061678,-2.745025166020524,-0.21115578200157878,-0.8874235619337557,0
