selection_method,selected_symbols,range_minutes,atr_stop_fraction,relative_volume_min,top_n,robust_score,train_start,train_end,train_starting_balance,train_ending_balance,train_net_profit,train_return_percent,train_max_drawdown_percent,train_trades,train_wins,train_losses,train_win_rate_percent,train_profit_factor,train_total_r,train_average_r,train_sharpe,train_skipped_below_broker_minimum,validation_start,validation_end,validation_starting_balance,validation_ending_balance,validation_net_profit,validation_return_percent,validation_max_drawdown_percent,validation_trades,validation_wins,validation_losses,validation_win_rate_percent,validation_profit_factor,validation_total_r,validation_average_r,validation_sharpe,validation_skipped_below_broker_minimum,full_start,full_end,full_starting_balance,full_ending_balance,full_net_profit,full_return_percent,full_max_drawdown_percent,full_trades,full_wins,full_losses,full_win_rate_percent,full_profit_factor,full_total_r,full_average_r,full_sharpe,full_skipped_below_broker_minimum
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",30,0.075,0.75,10,-1000013.0698095238,2026-05-08,2026-06-24,300.0,260.93757142857135,-39.062428571428654,-13.02080952380955,20.46039285714291,37,2,35,5.405405405405405,0.41454448131891614,-33.8467626385294,-0.9147773686089027,-4.182635720205199,59,2026-06-25,2026-07-07,300.0,260.7905714285715,-39.209428571428475,-13.069809523809495,13.069809523809491,14,0,14,0.0,0.0,-21.525744786372243,-1.5375531990265887,-52.49099902590275,1,2026-05-08,2026-07-07,300.0,226.11601785714282,-73.88398214285718,-24.62799404761906,24.627994047619058,51,2,49,3.9215686274509802,0.2723871154491756,-55.37250742490164,-1.0857354397039538,-7.0050822204090775,60
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",30,0.075,0.75,20,-1000013.0698095238,2026-05-08,2026-06-24,300.0,260.097107142857,-39.902892857143,-13.300964285714334,20.740547619047682,39,2,37,5.128205128205128,0.4093875827085529,-35.87793874178474,-0.9199471472252497,-4.26515002607231,88,2026-06-25,2026-07-07,300.0,260.7905714285715,-39.209428571428475,-13.069809523809495,13.069809523809491,14,0,14,0.0,0.0,-21.525744786372243,-1.5375531990265887,-52.49099902590275,1,2026-05-08,2026-07-07,300.0,225.27555357142847,-74.72444642857153,-24.908148809523844,24.90814880952384,53,2,51,3.7735849056603774,0.2701510934123174,-57.40368352815698,-1.0830883684557921,-7.0736408607898476,89
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.075,1.0,3,-1000013.4107142857,2026-05-08,2026-06-24,300.0,240.098589285714,-59.90141071428599,-19.967136904761993,19.967136904761993,23,1,22,4.3478260869565215,0.04564543308110345,-33.011739095178314,-1.4352930041381875,-21.832499615719655,12,2026-06-25,2026-07-07,300.0,259.7678571428571,-40.23214285714289,-13.410714285714299,13.410714285714295,9,1,8,11.11111111111111,0.08642507955765714,-15.365397484355487,-1.7072663871506097,-14.798426868701815,0,2026-05-08,2026-07-07,300.0,210.66201785714256,-89.33798214285744,-29.77932738095248,29.77932738095248,32,2,30,6.25,0.06948308221905602,-48.377136579533804,-1.5117855181104314,-16.963902581538633,12
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.075,1.0,5,-1000013.4107142857,2026-05-08,2026-06-24,300.0,235.20801785714272,-64.79198214285728,-21.597327380952425,21.59732738095243,30,1,29,3.3333333333333335,0.04234596207602883,-45.055990568898395,-1.5018663522966131,-22.381087066754144,24,2026-06-25,2026-07-07,300.0,259.7678571428571,-40.23214285714289,-13.410714285714299,13.410714285714295,9,1,8,11.11111111111111,0.08642507955765714,-15.365397484355487,-1.7072663871506097,-14.798426868701815,0,2026-05-08,2026-07-07,300.0,206.84844642857126,-93.15155357142874,-31.05051785714291,31.05051785714291,39,2,37,5.128205128205128,0.06682858493723627,-60.421388053253885,-1.549266360339843,-17.365357951054055,24
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.075,1.0,10,-1000013.4107142857,2026-05-08,2026-06-24,300.0,234.4753392857141,-65.52466071428589,-21.84155357142863,21.84155357142863,34,1,33,2.941176470588235,0.04189229731624515,-50.009280134412336,-1.4708611804238922,-22.460858941698838,50,2026-06-25,2026-07-07,300.0,259.7678571428571,-40.23214285714289,-13.410714285714299,13.410714285714295,9,1,8,11.11111111111111,0.08642507955765714,-15.365397484355487,-1.7072663871506097,-14.798426868701815,0,2026-05-08,2026-07-07,300.0,206.11576785714266,-93.88423214285734,-31.294744047619115,31.294744047619115,43,2,41,4.651162790697675,0.06634164983600906,-65.37467761876782,-1.5203413399713446,-17.43452079953187,50
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.075,1.0,20,-1000013.4107142857,2026-05-08,2026-06-24,300.0,234.4753392857141,-65.52466071428589,-21.84155357142863,21.84155357142863,34,1,33,2.941176470588235,0.04189229731624515,-50.009280134412336,-1.4708611804238922,-22.460858941698838,54,2026-06-25,2026-07-07,300.0,259.7678571428571,-40.23214285714289,-13.410714285714299,13.410714285714295,9,1,8,11.11111111111111,0.08642507955765714,-15.365397484355487,-1.7072663871506097,-14.798426868701815,0,2026-05-08,2026-07-07,300.0,206.11576785714266,-93.88423214285734,-31.294744047619115,31.294744047619115,43,2,41,4.651162790697675,0.06634164983600906,-65.37467761876782,-1.5203413399713446,-17.43452079953187,54
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.05,0.75,1,-1000013.9476904762,2026-05-08,2026-06-24,300.0,254.25532142857153,-45.744678571428466,-15.248226190476155,15.248226190476155,13,0,13,0.0,0.0,-21.74771471251514,-1.6729011317319338,-19.59827792427281,2,2026-06-25,2026-07-07,300.0,258.1569285714286,-41.84307142857142,-13.947690476190477,13.947690476190475,8,0,8,0.0,0.0,-16.382454029798797,-2.0478067537248497,-17.347905392733143,0,2026-05-08,2026-07-07,300.0,218.54692857142862,-81.45307142857138,-27.15102380952379,27.151023809523796,21,0,21,0.0,0.0,-38.130168742313934,-1.8157223210625684,-16.42861713632467,2
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.05,0.75,3,-1000014.1990238095,2026-05-08,2026-06-24,300.0,234.975535714286,-65.024464285714,-21.674821428571335,21.674821428571335,26,0,26,0.0,0.0,-49.536955011717566,-1.9052675004506756,-30.849963532809547,17,2026-06-25,2026-07-07,300.0,257.40292857142856,-42.59707142857144,-14.199023809523814,14.199023809523814,9,0,9,0.0,0.0,-17.45271662738575,-1.9391907363761947,-17.936224907564693,7,2026-05-08,2026-07-07,300.0,202.4378928571431,-97.56210714285689,-32.520702380952294,32.5207023809523,35,0,35,0.0,0.0,-68.7575967437817,-1.9645027641080486,-23.02006147174053,24
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",30,0.05,0.75,3,-1000014.3586785714,2026-05-08,2026-06-24,300.0,245.2814285714284,-54.71857142857161,-18.239523809523874,18.23952380952387,19,0,19,0.0,0.0,-32.59604709773645,-1.7155814261966553,-20.361040435639637,10,2026-06-25,2026-07-07,300.0,256.92396428571425,-43.07603571428575,-14.358678571428584,14.358678571428584,9,0,9,0.0,0.0,-21.117449250942116,-2.3463832501046795,-22.99221604421308,6,2026-05-08,2026-07-07,300.0,212.57864285714265,-87.42135714285735,-29.140452380952453,29.140452380952446,28,0,28,0.0,0.0,-50.01911073117898,-1.7863968118278208,-21.253511919476658,16
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",30,0.05,0.75,5,-1000014.3586785714,2026-05-08,2026-06-24,300.0,238.51189285714267,-61.48810714285733,-20.496035714285775,20.496035714285775,26,0,26,0.0,0.0,-46.22642861143356,-1.777939561978214,-22.587857213200355,24,2026-06-25,2026-07-07,300.0,256.92396428571425,-43.07603571428575,-14.358678571428584,14.358678571428584,9,0,9,0.0,0.0,-21.117449250942116,-2.3463832501046795,-22.99221604421308,6,2026-05-08,2026-07-07,300.0,204.58239285714268,-95.41760714285732,-31.805869047619105,31.805869047619105,36,0,36,0.0,0.0,-68.6559647367855,-1.907110131577375,-23.367243092807502,29
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",30,0.05,0.75,10,-1000014.3586785714,2026-05-08,2026-06-24,300.0,236.24260714285705,-63.757392857142946,-21.25246428571431,21.252464285714314,32,0,32,0.0,0.0,-57.210917933584454,-1.7878411854245142,-22.262826130559827,64,2026-06-25,2026-07-07,300.0,256.92396428571425,-43.07603571428575,-14.358678571428584,14.358678571428584,9,0,9,0.0,0.0,-21.117449250942116,-2.3463832501046795,-22.99221604421308,6,2026-05-08,2026-07-07,300.0,202.71010714285705,-97.28989285714295,-32.42996428571432,32.42996428571431,41,0,41,0.0,0.0,-78.32836718452657,-1.9104479801104042,-23.12088751033472,70
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",30,0.05,0.75,20,-1000014.3586785714,2026-05-08,2026-06-24,300.0,235.9535357142856,-64.04646428571439,-21.348821428571462,21.348821428571465,34,0,34,0.0,0.0,-59.629347473565836,-1.7538043374578187,-23.13392052152811,93,2026-06-25,2026-07-07,300.0,256.92396428571425,-43.07603571428575,-14.358678571428584,14.358678571428584,9,0,9,0.0,0.0,-21.117449250942116,-2.3463832501046795,-22.99221604421308,6,2026-05-08,2026-07-07,300.0,202.4210357142856,-97.57896428571439,-32.52632142857146,32.526321428571464,43,0,43,0.0,0.0,-80.74679672450794,-1.877832481965301,-23.65632844331782,99
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.05,0.75,20,-1000014.4980357143,2026-05-08,2026-06-24,300.0,233.10825000000025,-66.89174999999975,-22.297249999999913,22.297249999999917,32,0,32,0.0,0.0,-57.623069898295164,-1.8007209343217239,-33.19030406536921,125,2026-06-25,2026-07-07,300.0,256.5058928571429,-43.494107142857104,-14.498035714285706,14.4980357142857,10,0,10,0.0,0.0,-21.37614209181712,-2.137614209181712,-16.85422900510434,9,2026-05-08,2026-07-07,300.0,200.21060714285736,-99.78939285714264,-33.263130952380884,33.263130952380884,41,0,41,0.0,0.0,-77.92894939252533,-1.9007060827445201,-22.045563723257185,135
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.05,0.75,5,-1000014.4980357143,2026-05-08,2026-06-24,300.0,233.87917857142884,-66.12082142857116,-22.040273809523725,22.04027380952372,29,0,29,0.0,0.0,-53.50519213273265,-1.8450066252666433,-31.85034269277588,38,2026-06-25,2026-07-07,300.0,256.5058928571429,-43.494107142857104,-14.498035714285706,14.4980357142857,10,0,10,0.0,0.0,-21.37614209181712,-2.137614209181712,-16.85422900510434,9,2026-05-08,2026-07-07,300.0,200.10453571428596,-99.89546428571404,-33.298488095238014,33.298488095238014,39,0,39,0.0,0.0,-76.64925932922816,-1.965365623826363,-22.039377364301217,47
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",5,0.05,0.75,10,-1000014.4980357143,2026-05-08,2026-06-24,300.0,233.3501785714288,-66.64982142857119,-22.216607142857058,22.21660714285706,31,0,31,0.0,0.0,-56.0815788582118,-1.8090831889745742,-32.38272853386518,94,2026-06-25,2026-07-07,300.0,256.5058928571429,-43.494107142857104,-14.498035714285706,14.4980357142857,10,0,10,0.0,0.0,-21.37614209181712,-2.137614209181712,-16.85422900510434,9,2026-05-08,2026-07-07,300.0,199.57553571428593,-100.42446428571407,-33.47482142857135,33.47482142857135,41,0,41,0.0,0.0,-79.2256460547073,-1.932332830602617,-22.204570345617075,103
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.075,0.75,3,-1000016.4452916667,2026-05-08,2026-06-24,300.0,233.37358928571396,-66.62641071428604,-22.208803571428682,22.20880357142868,25,1,24,4.0,0.041228116835610715,-37.27246071214563,-1.490898428485825,-23.069189999290966,12,2026-06-25,2026-07-07,300.0,250.66412500000004,-49.33587499999996,-16.44529166666665,16.44529166666665,14,1,13,7.142857142857142,0.07161960318487158,-23.3230310960651,-1.6659307925760787,-22.76106028179007,1,2026-05-08,2026-07-07,300.0,198.36023214285683,-101.63976785714317,-33.87992261904772,33.879922619047726,39,2,37,5.128205128205128,0.061591290801287474,-60.59549180821073,-1.5537305591848904,-21.665568018314115,13
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.075,0.75,5,-1000016.4452916667,2026-05-08,2026-06-24,300.0,232.1400178571427,-67.85998214285729,-22.619994047619095,22.619994047619095,31,1,30,3.225806451612903,0.040509024013791674,-46.63348432532561,-1.5043059459782455,-23.516658025472243,25,2026-06-25,2026-07-07,300.0,250.66412500000004,-49.33587499999996,-16.44529166666665,16.44529166666665,14,1,13,7.142857142857142,0.07161960318487158,-23.3230310960651,-1.6659307925760787,-22.76106028179007,2,2026-05-08,2026-07-07,300.0,197.59716071428562,-102.40283928571438,-34.13427976190479,34.13427976190479,45,2,43,4.444444444444445,0.06116040329822473,-69.95651542139072,-1.5545892315864605,-21.873831899888735,27
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.075,0.75,10,-1000016.4452916667,2026-05-08,2026-06-24,300.0,231.25907142857125,-68.74092857142875,-22.913642857142914,22.913642857142918,36,1,35,2.7777777777777777,0.04001065354724202,-52.63632514858189,-1.4621201430161637,-23.61624304258199,69,2026-06-25,2026-07-07,300.0,250.66412500000004,-49.33587499999996,-16.44529166666665,16.44529166666665,14,1,13,7.142857142857142,0.07161960318487158,-23.3230310960651,-1.6659307925760787,-22.76106028179007,2,2026-05-08,2026-07-07,300.0,196.71621428571416,-103.28378571428584,-34.42792857142861,34.42792857142861,50,2,48,4.0,0.06067039244052944,-75.95935624464698,-1.5191871248929396,-21.969412455280953,71
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.075,0.75,20,-1000016.4452916667,2026-05-08,2026-06-24,300.0,231.25907142857125,-68.74092857142875,-22.913642857142914,22.913642857142918,36,1,35,2.7777777777777777,0.04001065354724202,-52.63632514858189,-1.4621201430161637,-23.61624304258199,106,2026-06-25,2026-07-07,300.0,250.66412500000004,-49.33587499999996,-16.44529166666665,16.44529166666665,14,1,13,7.142857142857142,0.07161960318487158,-23.3230310960651,-1.6659307925760787,-22.76106028179007,2,2026-05-08,2026-07-07,300.0,196.71621428571416,-103.28378571428584,-34.42792857142861,34.42792857142861,50,2,48,4.0,0.06067039244052944,-75.95935624464698,-1.5191871248929396,-21.969412455280953,108
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.05,1.0,3,-1000018.44375,2026-05-08,2026-06-24,300.0,228.5873571428568,-71.4126428571432,-23.804214285714398,23.804214285714398,20,0,20,0.0,0.0,-47.446057353740045,-2.372302867687002,-26.469401528154425,15,2026-06-25,2026-07-07,300.0,244.66874999999982,-55.33125000000018,-18.44375000000006,18.443750000000062,8,0,8,0.0,0.0,-23.20140454721752,-2.90017556840219,-17.52516912694967,1,2026-05-08,2026-07-07,300.0,187.57282142857096,-112.42717857142904,-37.475726190476344,37.475726190476344,28,0,28,0.0,0.0,-70.64746190095757,-2.523123639319913,-20.973101003624926,16
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.05,1.0,5,-1000018.44375,2026-05-08,2026-06-24,300.0,220.50474999999975,-79.49525000000025,-26.498416666666746,26.498416666666753,27,0,27,0.0,0.0,-65.06041889096608,-2.4096451441098545,-28.871382429737977,27,2026-06-25,2026-07-07,300.0,244.66874999999982,-55.33125000000018,-18.44375000000006,18.443750000000062,8,0,8,0.0,0.0,-23.20140454721752,-2.90017556840219,-17.52516912694967,1,2026-05-08,2026-07-07,300.0,181.5472499999996,-118.4527500000004,-39.48425000000013,39.48425000000014,34,0,34,0.0,0.0,-87.23916971650077,-2.565857932838258,-21.987609660115464,29
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.05,1.0,10,-1000018.44375,2026-05-08,2026-06-24,300.0,219.8749999999998,-80.1250000000002,-26.7083333333334,26.7083333333334,31,0,31,0.0,0.0,-71.92851997175376,-2.3202748377985083,-28.47369169922626,53,2026-06-25,2026-07-07,300.0,244.66874999999982,-55.33125000000018,-18.44375000000006,18.443750000000062,8,0,8,0.0,0.0,-23.20140454721752,-2.90017556840219,-17.52516912694967,1,2026-05-08,2026-07-07,300.0,180.91749999999965,-119.08250000000035,-39.69416666666679,39.69416666666679,38,0,38,0.0,0.0,-94.10727079728844,-2.4765071262444325,-21.936955624976086,55
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.05,1.0,20,-1000018.44375,2026-05-08,2026-06-24,300.0,219.8749999999998,-80.1250000000002,-26.7083333333334,26.7083333333334,31,0,31,0.0,0.0,-71.92851997175376,-2.3202748377985083,-28.47369169922626,57,2026-06-25,2026-07-07,300.0,244.66874999999982,-55.33125000000018,-18.44375000000006,18.443750000000062,8,0,8,0.0,0.0,-23.20140454721752,-2.90017556840219,-17.52516912694967,1,2026-05-08,2026-07-07,300.0,180.91749999999965,-119.08250000000035,-39.69416666666679,39.69416666666679,38,0,38,0.0,0.0,-94.10727079728844,-2.4765071262444325,-21.936955624976086,59
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.05,1.0,1,-1000018.5597619048,2026-05-08,2026-06-24,300.0,248.97203571428548,-51.02796428571452,-17.00932142857151,17.009321428571507,11,0,11,0.0,0.0,-26.26890056471367,-2.3880818695194246,-14.875277345726447,2,2026-06-25,2026-07-07,300.0,244.32071428571413,-55.67928571428587,-18.559761904761952,18.559761904761956,7,0,7,0.0,0.0,-22.17875082553468,-3.168392975076383,-17.818573357939343,0,2026-05-08,2026-07-07,300.0,204.89249999999961,-95.10750000000039,-31.702500000000132,31.70250000000013,18,0,18,0.0,0.0,-48.44765139024835,-2.691536188347131,-15.148252496219994,2
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.05,0.75,1,-1000019.2449880952,2026-05-08,2026-06-24,300.0,248.97203571428548,-51.02796428571452,-17.00932142857151,17.009321428571507,11,0,11,0.0,0.0,-26.26890056471367,-2.3880818695194246,-14.875277345726447,2,2026-06-25,2026-07-07,300.0,242.2650357142855,-57.73496428571451,-19.24498809523817,19.24498809523817,8,0,8,0.0,0.0,-23.199774101304317,-2.8999717626630397,-19.28036777493758,0,2026-05-08,2026-07-07,300.0,202.85271428571383,-97.14728571428617,-32.382428571428726,32.382428571428726,19,0,19,0.0,0.0,-49.46867466601799,-2.60361445610621,-15.707451382425555,2
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.05,0.75,3,-1000020.1016666667,2026-05-08,2026-06-24,300.0,227.0533571428568,-72.94664285714319,-24.315547619047727,24.31554761904773,21,0,21,0.0,0.0,-49.81229798838087,-2.3720141899228984,-27.54380329681025,16,2026-06-25,2026-07-07,300.0,239.69499999999977,-60.305000000000234,-20.10166666666674,20.101666666666745,11,0,11,0.0,0.0,-30.403182386311332,-2.7639256714828484,-22.01406510860949,4,2026-05-08,2026-07-07,300.0,184.3150357142852,-115.68496428571481,-38.56165476190494,38.56165476190494,29,0,29,0.0,0.0,-73.01207208968519,-2.5176576582650068,-22.317625240095524,23
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.05,0.75,5,-1000020.1016666667,2026-05-08,2026-06-24,300.0,218.97074999999975,-81.02925000000025,-27.009750000000075,27.009750000000082,28,0,28,0.0,0.0,-67.42665952560691,-2.4080949830573894,-30.191196153727173,28,2026-06-25,2026-07-07,300.0,239.69499999999977,-60.305000000000234,-20.10166666666674,20.101666666666745,11,0,11,0.0,0.0,-30.403182386311332,-2.7639256714828484,-22.01406510860949,5,2026-05-08,2026-07-07,300.0,174.50942857142815,-125.49057142857185,-41.83019047619062,41.83019047619062,38,0,38,0.0,0.0,-96.8071881902354,-2.547557583953563,-23.471504983905607,34
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.05,0.75,10,-1000020.1016666667,2026-05-08,2026-06-24,300.0,218.23982142857128,-81.76017857142872,-27.25339285714291,27.25339285714291,33,0,33,0.0,0.0,-75.36908749300815,-2.2839117422123683,-29.773825457888773,72,2026-06-25,2026-07-07,300.0,239.69499999999977,-60.305000000000234,-20.10166666666674,20.101666666666745,11,0,11,0.0,0.0,-30.403182386311332,-2.7639256714828484,-22.01406510860949,5,2026-05-08,2026-07-07,300.0,173.77849999999967,-126.22150000000033,-42.07383333333345,42.07383333333345,43,0,43,0.0,0.0,-104.74961615763665,-2.4360375850613174,-23.4390579359269,78
all_symbols,"NVDA,AMD,TSLA,FSLR,RCL,W,OKTA,ADBE,WDC,NFLX,ASML,CDNS,META,AMZN,AAPL,MSFT",15,0.05,0.75,20,-1000020.1016666667,2026-05-08,2026-06-24,300.0,218.23982142857128,-81.76017857142872,-27.25339285714291,27.25339285714291,33,0,33,0.0,0.0,-75.36908749300815,-2.2839117422123683,-29.773825457888773,109,2026-06-25,2026-07-07,300.0,239.69499999999977,-60.305000000000234,-20.10166666666674,20.101666666666745,11,0,11,0.0,0.0,-30.403182386311332,-2.7639256714828484,-22.01406510860949,5,2026-05-08,2026-07-07,300.0,173.77849999999967,-126.22150000000033,-42.07383333333345,42.07383333333345,43,0,43,0.0,0.0,-104.74961615763665,-2.4360375850613174,-23.4390579359269,115
training_positive_symbols,"AMD,CDNS,NVDA",5,0.05,1.0,3,-1000000000.0,2026-05-08,2026-06-24,300.0,368.25350000000026,68.25350000000026,22.751166666666744,4.578171220362923,15,3,12,20.0,2.5855760630945768,24.592223955164346,1.6394815970109564,3.991950632933497,3,2026-06-25,2026-07-07,300.0,297.129,-2.870999999999981,-0.9569999999999967,0.9569999999999936,1,0,1,0.0,0.0,-1.3935202038587373,-1.3935202038587373,-5.612486080160912,0,2026-05-08,2026-07-07,300.0,365.3825000000003,65.38250000000028,21.794166666666758,5.272642156174643,16,3,13,18.75,2.423912451679659,23.19870375130561,1.4499189844566007,3.1410793873863003,3
training_positive_symbols,"AMD,CDNS,NVDA",5,0.05,1.0,5,-1000000000.0,2026-05-08,2026-06-24,300.0,368.25350000000026,68.25350000000026,22.751166666666744,4.578171220362923,15,3,12,20.0,2.5855760630945768,24.592223955164346,1.6394815970109564,3.991950632933497,3,2026-06-25,2026-07-07,300.0,297.129,-2.870999999999981,-0.9569999999999967,0.9569999999999936,1,0,1,0.0,0.0,-1.3935202038587373,-1.3935202038587373,-5.612486080160912,0,2026-05-08,2026-07-07,300.0,365.3825000000003,65.38250000000028,21.794166666666758,5.272642156174643,16,3,13,18.75,2.423912451679659,23.19870375130561,1.4499189844566007,3.1410793873863003,3
training_positive_symbols,"TSLA,AAPL,NVDA,RCL,NFLX",30,0.2,1.0,5,-1000000000.0,2026-05-08,2026-06-24,300.0,364.9954285714286,64.99542857142859,21.66514285714287,6.1699723850739785,27,12,15,44.44444444444444,2.497363796133569,24.604882419796798,0.9112919414739555,6.2848287927823785,4,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,364.9954285714286,64.99542857142859,21.66514285714287,6.1699723850739785,27,12,15,44.44444444444444,2.497363796133569,24.604882419796798,0.9112919414739555,5.049448220244849,4
training_positive_symbols,AMD,5,0.05,1.0,1,-1000000000.0,2026-05-08,2026-06-24,300.0,364.3552857142856,64.35528571428563,21.45176190476188,3.8736787039068044,6,2,4,33.33333333333333,4.205469022392686,22.02318811210321,3.6705313520172016,3.8533932767541095,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,364.3552857142856,64.35528571428563,21.45176190476188,3.8736787039068044,6,2,4,33.33333333333333,4.205469022392686,22.02318811210321,3.6705313520172016,3.148241429816109,0
training_positive_symbols,"TSLA,AAPL,NVDA,NFLX",30,0.2,0.75,5,-1000000000.0,2026-05-08,2026-06-24,300.0,361.36228571428575,61.36228571428575,20.45409523809525,6.241539243795457,32,15,17,46.875,2.356201060873958,22.108445281826107,0.6908889150570658,5.846318711045605,6,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,361.36228571428575,61.36228571428575,20.45409523809525,6.241539243795457,32,15,17,46.875,2.356201060873958,22.108445281826107,0.6908889150570658,4.713920648596499,6
training_positive_symbols,"AMZN,CDNS,TSLA,NVDA,MSFT",60,0.15,1.0,5,-1000000000.0,2026-05-08,2026-06-24,300.0,358.10317857142843,58.10317857142843,19.367726190476155,3.1603214285714025,27,13,14,48.148148148148145,2.8975055488620693,26.637021347131267,0.986556346190047,5.644875605808587,2,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,358.10317857142843,58.10317857142843,19.367726190476155,3.1603214285714025,27,13,14,48.148148148148145,2.8975055488620693,26.637021347131267,0.986556346190047,4.558603301539634,2
