family,strategy,symbol,lookback,threshold,name,return_pct,profit_factor,win_rate,max_dd_pct,trades,sharpe,recovery,score
LVN,LVN BTCUSD optimized,BTCUSD,20,0.8,clock20>=0.80,32.1131,1.2126881290284974,48.178137651821864,13.625684031710971,247,0.8533775665145612,2.356806449148783,18.553149713163016
LVN,LVN BTCUSD optimized,BTCUSD,20,0.9,clock20>=0.90,32.4489,1.2202472826197621,48.34710743801653,13.723546150093657,242,0.873892632117923,2.364469040662537,18.643783494938255
LVN,LVN BTCUSD optimized,BTCUSD,20,1.0,clock20>=1.00,30.3674,1.2336016738912199,48.61111111111111,12.950808769502087,216,0.8775733560449122,2.344826530950894,18.734042589228093
LVN,LVN BTCUSD optimized,BTCUSD,20,1.1,clock20>=1.10,25.8054,1.2364361682633456,48.91304347826087,11.225471724050939,184,0.8158887178426866,2.2988254422048997,18.610005610288457
LVN,LVN BTCUSD optimized,BTCUSD,20,1.25,clock20>=1.25,20.322,1.2520955238840723,50.0,11.02076167792333,142,0.7708027157836671,1.8439741819940456,16.64196280823239
LVN,LVN BTCUSD optimized,BTCUSD,20,1.5,clock20>=1.50,10.7705,1.2136088501753215,50.0,7.729467752100927,92,0.5231918001948324,1.3934335901812254,13.764491118586095
LVN,LVN BTCUSD optimized,BTCUSD,40,0.5,clock40>=0.50,28.763700000000004,1.1799839311793936,47.674418604651166,14.455242047350547,258,0.7495520925759657,1.9898456148834953,16.52187033196052
LVN,LVN BTCUSD optimized,BTCUSD,40,0.65,clock40>=0.65,31.289499999999997,1.1989838877074452,47.84313725490196,14.319046026555693,255,0.818113994392005,2.1851665217062215,17.606552080599215
LVN,LVN BTCUSD optimized,BTCUSD,40,0.8,clock40>=0.80,32.1131,1.2126881290284974,48.178137651821864,13.625684031710971,247,0.8533775665145612,2.356806449148783,18.553149713163016
LVN,LVN BTCUSD optimized,BTCUSD,40,0.9,clock40>=0.90,35.86330000000001,1.2435759858622102,48.77049180327869,13.499010370692977,244,0.9641220572404684,2.6567354950597726,20.105952662364444
LVN,LVN BTCUSD optimized,BTCUSD,40,1.0,clock40>=1.00,28.9922,1.21310335500222,48.44444444444444,12.027172119266305,225,0.81366696262657,2.410558335118315,18.889904881754976
LVN,LVN BTCUSD optimized,BTCUSD,40,1.1,clock40>=1.10,27.934399999999997,1.2617237127620105,49.45054945054945,9.866451272518784,182,0.8712467028128114,2.831250996779989,20.953825311171947
LVN,LVN BTCUSD optimized,BTCUSD,40,1.25,clock40>=1.25,23.680000000000003,1.3077442915253357,51.07913669064749,9.706291268281175,139,0.8881796752328279,2.4396547914632425,19.68479935208136
LVN,LVN BTCUSD optimized,BTCUSD,40,1.5,clock40>=1.50,11.598499999999996,1.211513667191264,50.0,7.964526676307715,98,0.6326629635044922,1.4562698414335602,14.322843780106652
LVN,LVN US30 optimized,US30,0,0.0,baseline,8.4629,1.111819026239398,55.15151515151515,8.356903154788753,165,0.36118380814941564,1.0126837469871248,10.887680316359571
LVN,LVN US30 optimized,US30,10,0.5,clock10>=0.50,10.396399999999998,1.141349539775122,55.55555555555556,8.356903154788753,162,0.44589216965136697,1.244049357451576,12.584531458040402
LVN,LVN US30 optimized,US30,10,0.65,clock10>=0.65,10.803799999999997,1.1510615331267686,55.9748427672956,7.995103029582451,159,0.46714230011453256,1.351302160838349,13.244616346878555
LVN,LVN US30 optimized,US30,10,0.8,clock10>=0.80,13.9496,1.225010605642686,56.42857142857143,8.170191947529759,140,0.6191331489895111,1.7073772672155683,15.670380799194096
LVN,LVN US30 optimized,US30,10,0.9,clock10>=0.90,13.322499999999996,1.2585251694555109,57.85123966942148,8.128905165072254,121,0.6655363735695323,1.6389045916347063,15.58180305587252
LVN,LVN US30 optimized,US30,10,1.0,clock10>=1.00,18.6538,1.4762643967227427,60.60606060606061,5.733261033527615,99,1.0484786883497061,3.2536107968770636,23.18253678250108
LVN,LVN US30 optimized,US30,10,1.1,clock10>=1.10,17.6206,1.4753190490705697,60.63829787234043,5.309302191668353,94,1.0239344571697133,3.3188165532659277,23.202947731767562
LVN,LVN US30 optimized,US30,10,1.25,clock10>=1.25,18.747600000000002,1.6974994698325419,62.5,3.730369556893509,72,1.2889039664494573,5.025668292128192,28.949900904228123
LVN,LVN US30 optimized,US30,10,1.5,clock10>=1.50,13.889299999999999,1.7208368148720956,64.15094339622641,4.9167908474739175,53,1.200864466933253,2.824871024793714,22.45185262848427
LVN,LVN US30 optimized,US30,20,0.5,clock20>=0.50,12.428199999999999,1.1737743151489393,56.25,7.995103029582451,160,0.5388598499729086,1.554476528196669,14.53952844337443
LVN,LVN US30 optimized,US30,20,0.65,clock20>=0.65,13.490099999999996,1.1914649014367569,56.60377358490566,7.995103029582451,159,0.5816290874297881,1.6872953294142259,15.349581141161345
LVN,LVN US30 optimized,US30,20,0.8,clock20>=0.80,10.289899999999998,1.1627942665485378,55.714285714285715,8.614373785627672,140,0.46028585900387614,1.1945035421109536,12.433207164998851
LVN,LVN US30 optimized,US30,20,0.9,clock20>=0.90,12.360700000000001,1.2303011445467742,57.25806451612904,7.4189516653034415,124,0.6151237841691635,1.666097928337755,15.423430909163327
LVN,LVN US30 optimized,US30,20,1.0,clock20>=1.00,15.716799999999997,1.3471155056616526,59.09090909090909,7.148084921074938,110,0.8396907135355356,2.1987427644657145,18.665632815560606
LVN,LVN US30 optimized,US30,20,1.1,clock20>=1.10,17.665899999999997,1.4288984923159096,59.4059405940594,6.9968889979421185,101,0.9698234677264376,2.524822103822968,20.50291701082366
LVN,LVN US30 optimized,US30,20,1.25,clock20>=1.25,13.1624,1.4637015377569536,61.111111111111114,5.732742788041179,72,0.9037270716440761,2.2960039350548747,19.301997193147734
LVN,LVN US30 optimized,US30,20,1.5,clock20>=1.50,13.2623,1.6227338251106969,62.5,4.734896880682305,56,1.0780818234008989,2.800969130734033,21.724313295955277
LVN,LVN US30 optimized,US30,40,0.5,clock40>=0.50,10.383000000000003,1.1411416391624212,55.55555555555556,7.995103029582451,162,0.44528551000513966,1.298669943536958,12.866666015382943
LVN,LVN US30 optimized,US30,40,0.65,clock40>=0.65,12.324200000000001,1.1779744970901265,55.55555555555556,7.919919323079416,153,0.5298364123847877,1.556101709784604,14.534363970314194
LVN,LVN US30 optimized,US30,40,0.8,clock40>=0.80,15.0836,1.2478507203701756,56.83453237410072,7.8241551268695915,139,0.6916880600101257,1.9278247625996239,16.89140724050118
LVN,LVN US30 optimized,US30,40,0.9,clock40>=0.90,15.149799999999997,1.2773616789116293,57.8125,6.865220116651516,128,0.7323970879275726,2.2067464323910495,18.157324122811886
LVN,LVN US30 optimized,US30,40,1.0,clock40>=1.00,13.992599999999996,1.2765631114782998,57.6271186440678,6.787821919169534,118,0.7286809788992451,2.0614270920224644,17.521217086448978
LVN,LVN US30 optimized,US30,40,1.1,clock40>=1.10,13.603599999999997,1.2993275713355281,57.943925233644855,7.618568016244842,107,0.7538497277498036,1.7855848987622678,16.56459925468483
LVN,LVN US30 optimized,US30,40,1.25,clock40>=1.25,11.519099999999998,1.3199101293348847,57.647058823529406,7.557702226917051,85,0.7309403430464337,1.524153724788769,15.331903253183867
LVN,LVN US30 optimized,US30,40,1.5,clock40>=1.50,6.5341,1.278953704810533,57.407407407407405,3.98248241855641,54,0.5650363143630336,1.6407103191603072,14.321734671291672
LVN,LVN USTEC optimized,USTEC,0,0.0,baseline,1.6315000000000004,1.0601811890902924,50.0,10.035152972127104,62,0.10218306653791734,0.16257848829325608,1.1419158857604126
LVN,LVN USTEC optimized,USTEC,10,0.5,clock10>=0.50,1.6315000000000004,1.0601811890902924,50.0,10.035152972127104,62,0.10218306653791734,0.16257848829325608,1.1419158857604126
LVN,LVN USTEC optimized,USTEC,10,0.65,clock10>=0.65,0.6406999999999999,1.0236335199817044,49.18032786885246,10.93398045041164,61,0.04035072341264001,0.058597141535576734,-2.18488345684582
LVN,LVN USTEC optimized,USTEC,10,0.8,clock10>=0.80,-4.820999999999998,0.8150471301805795,45.45454545454545,11.46984134989414,55,-0.3484737317377728,-0.4203196760035825,-1011.4698413498942
LVN,LVN USTEC optimized,USTEC,10,0.9,clock10>=0.90,-3.6736999999999997,0.8326820425935036,48.0,10.492031474788266,50,-0.2958995451639003,-0.35014191568407743,-1010.4920314747883
LVN,LVN USTEC optimized,USTEC,10,1.0,clock10>=1.00,-2.660600000000001,0.8455608765055869,46.15384615384615,9.501918212282167,39,-0.23787634483220438,-0.28000661977503793,-1009.5019182122821
LVN,LVN USTEC optimized,USTEC,10,1.1,clock10>=1.10,-4.3770999999999995,0.6914079849972855,48.275862068965516,9.454875279997255,29,-0.443303678456655,-0.46294634993866046,-1009.4548752799973
LVN,LVN USTEC optimized,USTEC,10,1.25,clock10>=1.25,-0.6622999999999996,0.9340009965122074,52.17391304347826,6.4429234494502445,23,-0.07509037760737065,-0.1027949509560775,-1006.4429234494503
LVN,LVN USTEC optimized,USTEC,10,1.5,clock10>=1.50,2.5552000000000006,1.396616220411331,58.82352941176471,3.5394963187878825,17,0.3118247156745934,0.7219106250900245,-9983.0
LVN,LVN USTEC optimized,USTEC,20,0.5,clock20>=0.50,-2.549,0.9059749610841837,48.333333333333336,12.578112776903472,60,-0.1707299431014346,-0.20265361308260765,-1012.5781127769035
LVN,LVN USTEC optimized,USTEC,20,0.65,clock20>=0.65,-1.7081999999999997,0.9344666060515383,48.275862068965516,11.804301609652402,58,-0.11680550595921127,-0.144709958834261,-1011.8043016096524
LVN,LVN USTEC optimized,USTEC,20,0.8,clock20>=0.80,-2.5892999999999997,0.8920639287679456,49.09090909090909,11.723019507068011,55,-0.1916350042262611,-0.22087312901244138,-1011.723019507068
LVN,LVN USTEC optimized,USTEC,20,0.9,clock20>=0.90,0.36559999999999904,1.0174898940368837,50.98039215686274,10.569034289744438,51,0.027761666370728962,0.034591618304688015,-3.005343660788262
LVN,LVN USTEC optimized,USTEC,20,1.0,clock20>=1.00,-6.621200000000001,0.607129718632442,44.73684210526316,10.903934503192914,38,-0.7003847728063199,-0.6072303532326947,-1010.9039345031929
LVN,LVN USTEC optimized,USTEC,20,1.1,clock20>=1.10,-5.758500000000001,0.5271002710027098,44.44444444444444,9.220906343943325,27,-0.7318408311287682,-0.6245047704863007,-1009.2209063439433
LVN,LVN USTEC optimized,USTEC,20,1.25,clock20>=1.25,-2.5222999999999995,0.705287141438336,52.63157894736842,6.85989911800201,19,-0.3596851392612765,-0.3676876228953401,-1006.859899118002
LVN,LVN USTEC optimized,USTEC,20,1.5,clock20>=1.50,-0.9743999999999997,0.8474687705456937,50.0,4.985762944354111,14,-0.1507298321090776,-0.19543648803106703,-9986.0
LVN,LVN USTEC optimized,USTEC,40,0.5,clock40>=0.50,-1.3265,0.9510693549933974,49.18032786885246,11.004921416097801,61,-0.08749967336933552,-0.1205369806693594,-1011.0049214160978
LVN,LVN USTEC optimized,USTEC,40,0.65,clock40>=0.65,-2.4022,0.8999291814205375,50.0,10.704510523942323,56,-0.177686308309412,-0.22441007411101158,-1010.7045105239423
LVN,LVN USTEC optimized,USTEC,40,0.8,clock40>=0.80,-1.5699000000000007,0.9316537366455085,50.0,9.93852213847245,54,-0.11714603646537859,-0.15796111113168926,-1009.9385221384724
LVN,LVN USTEC optimized,USTEC,40,0.9,clock40>=0.90,-3.7682000000000007,0.8000944302091787,50.0,10.308370704923675,46,-0.3486477000668532,-0.3655475834023085,-1010.3083707049236
LVN,LVN USTEC optimized,USTEC,40,1.0,clock40>=1.00,-4.1471,0.707619202053032,48.484848484848484,9.740619510359528,33,-0.4527361626192504,-0.42575320754387314,-1009.7406195103596
LVN,LVN USTEC optimized,USTEC,40,1.1,clock40>=1.10,-2.4863999999999997,0.7553333858143745,56.00000000000001,8.265534535357077,25,-0.3173543442804868,-0.3008153906276777,-1008.2655345353571
LVN,LVN USTEC optimized,USTEC,40,1.25,clock40>=1.25,-1.2428,0.8336612460683933,57.89473684210527,5.803329895613974,19,-0.18261614265669235,-0.21415291261302932,-1005.803329895614
LVN,LVN USTEC optimized,USTEC,40,1.5,clock40>=1.50,-0.5962999999999997,0.9067989996874025,56.25,4.794971669004755,16,-0.09197885898641367,-0.12435944175740413,-9984.0
LVN,LVN GBPJPY optimized,GBPJPY,0,0.0,baseline,30.025899999999993,1.7883172392789444,64.94845360824742,4.096697830953944,97,1.655450298694842,7.329293308656904,36.65110997249182
LVN,LVN GBPJPY optimized,GBPJPY,10,0.5,clock10>=0.50,29.000399999999992,1.7613931727603538,64.58333333333334,4.096697830953944,96,1.605475198494867,7.078969745065883,35.802953236268266
LVN,LVN GBPJPY optimized,GBPJPY,10,0.65,clock10>=0.65,26.917300000000004,1.7067022678701766,63.829787234042556,4.096697830953944,94,1.5178017473466359,6.5704870387602226,34.08557442204124
LVN,LVN GBPJPY optimized,GBPJPY,10,0.8,clock10>=0.80,26.985799999999994,1.7534250017449573,64.44444444444444,4.096697830953944,90,1.556626159715131,6.58720782287137,34.350104782923005
LVN,LVN GBPJPY optimized,GBPJPY,10,0.9,clock10>=0.90,25.011499999999998,1.8413505203883234,64.93506493506493,6.011372787027014,77,1.5796238453977136,4.160696880083142,28.46949585073345
LVN,LVN GBPJPY optimized,GBPJPY,10,1.0,clock10>=1.00,23.231999999999996,2.2046418534227965,69.64285714285714,2.187570845751108,56,1.7618699436387701,10.619998911177312,39.01757875922981
LVN,LVN GBPJPY optimized,GBPJPY,10,1.1,clock10>=1.10,19.2954,2.4383880249876997,71.42857142857143,2.1513923207953645,42,1.7250899424706383,8.968796538637147,38.597426613181845
LVN,LVN GBPJPY optimized,GBPJPY,10,1.25,clock10>=1.25,17.1756,2.9428752417904374,75.0,2.1482175678719018,32,1.9666441857958907,7.995279554954362,39.49707425805757
LVN,LVN GBPJPY optimized,GBPJPY,10,1.5,clock10>=1.50,10.1063,3.266647229012942,76.47058823529412,1.1548432712703227,17,1.760097290114563,8.751230795918403,-9983.0
LVN,LVN GBPJPY optimized,GBPJPY,20,0.5,clock20>=0.50,30.025899999999993,1.7883172392789444,64.94845360824742,4.096697830953944,97,1.655450298694842,7.329293308656904,36.65110997249182
LVN,LVN GBPJPY optimized,GBPJPY,20,0.65,clock20>=0.65,29.000399999999992,1.7613931727603538,64.58333333333334,4.096697830953944,96,1.605475198494867,7.078969745065883,35.802953236268266
LVN,LVN GBPJPY optimized,GBPJPY,20,0.8,clock20>=0.80,28.620999999999995,1.8617331008963276,65.51724137931035,4.135689512410012,87,1.7061434811768241,6.920490504453157,35.89055261789846
LVN,LVN GBPJPY optimized,GBPJPY,20,0.9,clock20>=0.90,24.5166,1.895619550009315,65.75342465753424,4.07361242484694,73,1.6613248369532538,6.018392876666753,33.374538187296835
LVN,LVN GBPJPY optimized,GBPJPY,20,1.0,clock20>=1.00,18.3731,1.816676593739721,65.51724137931035,4.100788416490753,58,1.383071494478541,4.480382339677688,28.13615732561338
LVN,LVN GBPJPY optimized,GBPJPY,20,1.1,clock20>=1.10,16.824700000000004,2.080501181668721,68.18181818181817,3.231231903481291,44,1.4753490433771979,5.2068995672744105,30.496669217772386
LVN,LVN GBPJPY optimized,GBPJPY,20,1.25,clock20>=1.25,17.0491,2.9359237852998286,75.0,1.0804542079311252,32,1.9658635086839158,15.779567403088695,39.992089782251824
LVN,LVN GBPJPY optimized,GBPJPY,20,1.5,clock20>=1.50,7.7105,2.72931571982865,73.33333333333333,1.1548432712703227,15,1.5237095986370284,6.676663571428599,-9985.0
LVN,LVN GBPJPY optimized,GBPJPY,40,0.5,clock40>=0.50,30.025899999999993,1.7883172392789444,64.94845360824742,4.096697830953944,97,1.655450298694842,7.329293308656904,36.65110997249182
LVN,LVN GBPJPY optimized,GBPJPY,40,0.65,clock40>=0.65,30.025899999999993,1.7883172392789444,64.94845360824742,4.096697830953944,97,1.655450298694842,7.329293308656904,36.65110997249182
LVN,LVN GBPJPY optimized,GBPJPY,40,0.8,clock40>=0.80,25.841199999999994,1.7229844666278706,64.04494382022472,4.135689512410012,89,1.5031986837696247,6.248341400498756,33.24566466399518
LVN,LVN GBPJPY optimized,GBPJPY,40,0.9,clock40>=0.90,25.468600000000002,1.9225948546298908,66.21621621621621,5.1141104867274745,74,1.6445203549005694,4.980064483569143,31.002451021567285
LVN,LVN GBPJPY optimized,GBPJPY,40,1.0,clock40>=1.00,17.862900000000003,1.7310194961449688,63.934426229508205,5.971642528156673,61,1.2659767873172414,2.991287558787268,23.597589535596317
LVN,LVN GBPJPY optimized,GBPJPY,40,1.1,clock40>=1.10,19.002900000000004,2.332424151059816,70.45454545454545,3.1960820699520776,44,1.8703234506777566,5.945685869163221,33.95245004900541
LVN,LVN GBPJPY optimized,GBPJPY,40,1.25,clock40>=1.25,18.319499999999998,3.3836135109815766,77.41935483870968,1.0730660928013447,31,2.1469141101539857,17.0721077880442,40.830124908296426
LVN,LVN GBPJPY optimized,GBPJPY,40,1.5,clock40>=1.50,11.1108,3.5771942846539253,77.77777777777779,2.0833890455433712,18,1.8282633794355307,5.333041384549556,-9982.0
