trade_id,slug,label,symbol,side,open_time,close_time,r_multiple,trade_risk_pct,reserved_risk_pct,risk_family,equity_at_entry,fixed_equity_at_entry,active_risk_before_pct,symbol_risk_before_pct,family_risk_before_pct,risk_cash,fixed_risk_cash,extra_cost_cash,fixed_extra_cost_cash,simulated_pnl,fixed_risk_pnl,active_risk_after_pct,simulated_close_equity,fixed_close_equity,drawdown_pct_after_close,fixed_drawdown_pct_after_close
1534,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Long,2024-12-24T14:15:00,2024-12-25T23:00:00,3.6753,1.0,1.0,US100_ORB,81556.2784,33305.1964,3.0,0.0,0.0,815.5628,100.0,0.0,0.0,2997.4151,367.5272,4.0,84553.6935,33672.7236,0.0,0.0
2570,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2024-12-26T14:35:00,2024-12-26T14:53:27,-1.0045,1.0,1.0,nasdaq-5m-candle-momentum,84553.6935,33672.7236,3.0,0.0,0.0,845.5369,100.0,0.0,0.0,-849.3369,-100.4494,4.0,83704.3566,33572.2741,1.0045,0.2983
2571,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2024-12-27T14:35:00,2024-12-27T15:17:20,2.4878,1.0,1.0,nasdaq-5m-candle-momentum,83704.3566,33572.2741,3.0,0.0,0.0,837.0436,100.0,0.0,0.0,2082.3923,248.7794,4.0,85786.7489,33821.0536,0.0,0.0
469,btc-top-down-fvg-liquidity,BTC Top Down FVG Liquidity,BTCUSD,Short,2024-12-28T15:23:39,2024-12-28T22:26:20,-0.9943,1.0,1.0,btc-top-down-fvg-liquidity,85786.7489,33821.0536,3.0,0.0,0.0,857.8675,100.0,0.0,0.0,-852.982,-99.4305,4.0,84933.7668,33721.6231,0.9943,0.294
2572,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2024-12-30T14:35:00,2024-12-30T23:00:00,-0.2561,1.0,1.0,nasdaq-5m-candle-momentum,84933.7668,33721.6231,3.0,0.0,0.0,849.3377,100.0,0.0,0.0,-217.4986,-25.608,4.0,84716.2683,33696.0151,1.2478,0.3697
2573,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2024-12-31T14:35:00,2024-12-31T17:32:28,2.4842,1.0,1.0,nasdaq-5m-candle-momentum,84716.2683,33696.0151,3.0,0.0,0.0,847.1627,100.0,0.0,0.0,2104.5267,248.4206,4.0,86820.795,33944.4357,0.0,0.0
605,eth-top-down-fvg-liquidity,ETH Top Down FVG Liquidity,ETHUSD,Short,2025-01-01T14:47:05,2025-01-01T19:48:15,-1.0273,1.0,1.0,eth-top-down-fvg-liquidity,86820.795,33944.4357,3.0,0.0,0.0,868.2079,100.0,0.0,0.0,-891.9173,-102.7308,4.0,85928.8776,33841.7048,1.0273,0.3026
3592,xau-regime-switch,XAU Regime Switch,XAUUSD,Long,2025-01-02T12:00:00,2025-01-06T07:37:29,-0.9348,1.0,1.0,xau-regime-switch,85252.9548,33754.2725,2.0,2.0,0.0,852.5295,100.0,0.0,0.0,-796.9392,-93.4794,3.0,95613.8406,34918.6819,0.8266,0.267
1535,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Short,2025-01-02T14:30:00,2025-01-02T20:00:00,2.2686,1.0,1.0,US100_ORB,85252.9548,33754.2725,3.0,0.0,0.0,852.5295,100.0,0.0,0.0,1934.0156,226.8561,4.0,86745.1701,33923.9806,0.0871,0.0603
952,orb-volume-profile,ORB Volume Profile,XAUUSD,Long,2025-01-02T15:35:00,2025-01-02T20:55:00,1.111,1.0,1.0,XAU_ORB,84811.1545,33697.1245,3.0,2.0,0.0,848.1115,100.0,0.0,0.0,942.284,111.1038,4.0,87687.4541,34035.0844,0.0,0.0
1536,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Long,2025-01-03T14:30:00,2025-01-03T20:00:00,3.3177,1.0,1.0,US100_ORB,87687.4541,34035.0844,2.0,0.0,0.0,876.8745,100.0,0.0,0.0,2909.1846,331.7675,3.0,92777.8541,34615.6007,0.0,0.0
2575,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-01-03T14:35:00,2025-01-03T19:36:28,2.4875,1.0,1.0,nasdaq-5m-candle-momentum,87687.4541,34035.0844,3.0,1.0,0.0,876.8745,100.0,0.0,0.0,2181.2155,248.7489,4.0,89868.6696,34283.8333,0.0,0.0
557,btc-poc-fibonacci,BTC POC Fibonacci,BTCUSD,Long,2025-01-05T15:30:00,2025-01-05T18:04:39,-1.0038,1.0,1.0,btc-poc-fibonacci,92777.8541,34615.6007,2.0,0.0,0.0,927.7785,100.0,0.0,0.0,-931.2626,-100.3755,3.0,91846.5915,34515.2252,1.0038,0.29
558,btc-poc-fibonacci,BTC POC Fibonacci,BTCUSD,Long,2025-01-05T18:45:00,2025-01-06T04:19:39,4.9335,1.0,1.0,btc-poc-fibonacci,91846.5915,34515.2252,2.0,0.0,0.0,918.4659,100.0,0.0,0.0,4531.2345,493.3481,3.0,96410.7798,35012.1613,0.0,0.0
3270,xau-trend-progression,XAU Trend Progression,XAUUSD,Long,2025-01-05T23:05:00,2025-01-06T02:00:36,0.0359,1.0,1.0,xau-trend-progression,91846.5915,34515.2252,3.0,2.0,0.0,918.4659,100.0,0.0,0.0,32.9538,3.5879,4.0,91879.5454,34518.8131,0.9682,0.2796
3271,xau-trend-progression,XAU Trend Progression,XAUUSD,Long,2025-01-06T12:00:00,2025-01-06T13:45:32,-0.9921,1.0,1.0,xau-trend-progression,95613.8406,34918.6819,1.0,1.0,0.0,956.1384,100.0,0.0,0.0,-948.5414,-99.2054,2.0,94665.2992,34819.4765,1.8105,0.5503
2576,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-01-06T14:35:00,2025-01-06T23:00:00,0.0417,1.0,1.0,nasdaq-5m-candle-momentum,94665.2992,34819.4765,1.0,0.0,0.0,946.653,100.0,0.0,0.0,39.5138,4.1741,2.0,94188.87,34769.1487,2.3046,0.6941
1537,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Long,2025-01-06T14:45:00,2025-01-06T18:59:41,-1.0038,1.0,1.0,US100_ORB,94665.2992,34819.4765,2.0,1.0,0.0,946.653,100.0,0.0,0.0,-950.274,-100.3825,3.0,93715.0253,34719.0939,2.7961,0.837
1241,orb-volume-profile-volume-confirmed,ORB Volume Profile Volume Confirmed,XAUUSD,Long,2025-01-06T14:50:00,2025-01-06T19:01:31,0.4588,1.0,1.0,XAU_ORB,94665.2992,34819.4765,3.0,1.0,0.0,946.653,100.0,0.0,0.0,434.331,45.8807,4.0,94149.3562,34764.9746,2.3456,0.706
3272,xau-trend-progression,XAU Trend Progression,XAUUSD,Long,2025-01-07T04:00:00,2025-01-16T14:55:41,2.4236,1.0,1.0,xau-trend-progression,94188.87,34769.1487,1.0,1.0,0.0,941.8887,100.0,0.0,0.0,2282.7339,242.3571,2.0,100730.4832,35466.0166,0.0,0.0
1538,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Long,2025-01-07T14:15:00,2025-01-07T14:36:39,-1.0085,1.0,1.0,US100_ORB,94188.87,34769.1487,2.0,0.0,0.0,941.8887,100.0,0.0,0.0,-949.8713,-100.8475,3.0,93238.9987,34668.3012,3.2899,0.9821
2577,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-01-07T14:35:00,2025-01-07T15:08:03,2.4822,1.0,1.0,nasdaq-5m-candle-momentum,94188.87,34769.1487,3.0,1.0,0.0,941.8887,100.0,0.0,0.0,2337.9172,248.2159,4.0,95576.9159,34916.5171,0.8649,0.2732
2578,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-01-08T14:35:00,2025-01-08T15:14:42,-0.9991,1.0,1.0,nasdaq-5m-candle-momentum,95576.9159,34916.5171,2.0,0.0,0.0,955.7692,100.0,0.0,0.0,-954.8677,-99.9057,3.0,94622.0482,34816.6114,1.8553,0.5585
3593,xau-regime-switch,XAU Regime Switch,XAUUSD,Long,2025-01-08T16:15:00,2025-01-08T17:00:00,1.4134,1.0,1.0,xau-regime-switch,94622.0482,34816.6114,2.0,2.0,0.0,946.2205,100.0,0.0,0.0,1337.3756,141.3387,3.0,95959.4238,34957.9501,0.4682,0.1548
1430,us100-orb-new-york-m30,US100 ORB New York M30,USTEC,Long,2025-01-08T17:00:00,2025-01-08T17:09:15,-1.0015,1.0,1.0,US100_ORB,95959.4238,34957.9501,2.0,0.0,0.0,959.5942,100.0,0.0,0.0,-961.0802,-100.1549,3.0,94998.3436,34857.7952,1.465,0.4409
2579,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-01-10T14:35:00,2025-01-13T23:00:00,0.4597,1.0,1.0,nasdaq-5m-candle-momentum,94998.3436,34857.7952,2.0,0.0,0.0,949.9834,100.0,0.0,0.0,436.6786,45.967,3.0,95585.74,34922.4113,1.3045,0.3715
470,btc-top-down-fvg-liquidity,BTC Top Down FVG Liquidity,BTCUSD,Short,2025-01-12T03:45:31,2025-01-12T07:12:13,1.9482,1.0,1.0,btc-top-down-fvg-liquidity,94998.3436,34857.7952,3.0,0.0,0.0,949.9834,100.0,0.0,0.0,1850.7901,194.8234,4.0,96849.1337,35052.6186,0.0,0.0
3594,xau-regime-switch,XAU Regime Switch,XAUUSD,Long,2025-01-13T00:00:00,2025-01-13T11:59:23,-0.896,1.0,1.0,xau-regime-switch,96849.1337,35052.6186,3.0,2.0,0.0,968.4913,100.0,0.0,0.0,-867.7206,-89.5951,4.0,95981.4131,34963.0235,0.896,0.2556
1431,us100-orb-new-york-m30,US100 ORB New York M30,USTEC,Short,2025-01-13T15:30:00,2025-01-13T15:36:38,-1.0059,1.0,1.0,US100_ORB,95981.4131,34963.0235,3.0,1.0,0.0,959.8141,100.0,0.0,0.0,-965.4663,-100.5889,4.0,95015.9468,34862.4346,1.8928,0.5426
1126,orb-volume-profile-high-win-0-75r,ORB Volume Profile High Win 0.75R,XAUUSD,Short,2025-01-13T16:00:00,2025-01-13T19:40:28,0.1401,1.0,1.0,XAU_ORB,95015.9468,34862.4346,3.0,2.0,0.0,950.1595,100.0,0.0,0.0,133.1145,14.0097,4.0,95149.0613,34876.4443,1.7554,0.5026
2580,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-01-14T14:35:00,2025-01-14T16:03:42,-0.9958,1.0,1.0,nasdaq-5m-candle-momentum,95585.74,34922.4113,2.0,0.0,0.0,955.8574,100.0,0.0,0.0,-951.8539,-99.5812,3.0,94633.8861,34822.8302,2.2873,0.6556
956,orb-volume-profile,ORB Volume Profile,XAUUSD,Long,2025-01-14T14:55:00,2025-01-14T18:06:36,0.4775,1.0,1.0,XAU_ORB,95585.74,34922.4113,3.0,2.0,0.0,955.8574,100.0,0.0,0.0,456.3893,47.7466,4.0,95090.2754,34870.5768,1.8161,0.5193
3344,xau-elliott-wave-1-2-3,XAU Elliott Wave 1-2-3,XAUUSD,Long,2025-01-15T08:00:00,2025-01-16T10:05:36,2.8407,1.0,1.0,xau-elliott-wave-1-2-3,95090.2754,34870.5768,2.0,2.0,0.0,950.9028,100.0,0.0,0.0,2701.2235,284.0694,3.0,98447.7493,35223.6595,0.0,0.0
2581,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-01-15T14:35:00,2025-01-15T20:55:00,0.6901,1.0,1.0,nasdaq-5m-candle-momentum,95090.2754,34870.5768,3.0,0.0,0.0,950.9028,100.0,0.0,0.0,656.2504,69.0134,4.0,95746.5258,34939.5902,1.1385,0.3225
2582,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-01-16T14:35:00,2025-01-16T20:55:00,1.2011,1.0,1.0,nasdaq-5m-candle-momentum,98447.7493,35223.6595,2.0,0.0,0.0,984.4775,100.0,0.0,0.0,1182.4813,120.1126,3.0,102014.5836,35597.6343,0.0,0.0
1539,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Short,2025-01-16T14:45:00,2025-01-16T20:00:00,0.6252,1.0,1.0,US100_ORB,98447.7493,35223.6595,3.0,1.0,0.0,984.4775,100.0,0.0,0.0,615.5386,62.5244,4.0,101346.0218,35528.541,0.0,0.0
1242,orb-volume-profile-volume-confirmed,ORB Volume Profile Volume Confirmed,XAUUSD,Long,2025-01-16T15:35:00,2025-01-16T20:55:00,-0.5102,1.0,1.0,XAU_ORB,100730.4832,35466.0166,3.0,1.0,0.0,1007.3048,100.0,0.0,0.0,-513.9195,-51.0193,4.0,100832.1023,35477.5217,0.5071,0.1436
734,engineered-liquidity-xau,Engineered Liquidity XAU,XAUUSD,Long,2025-01-17T09:00:00,2025-01-17T09:16:27,-1.0095,1.0,1.0,engineered-liquidity-xau,102014.5836,35597.6343,1.0,1.0,0.0,1020.1458,100.0,0.0,0.0,-1029.8155,-100.9479,2.0,100984.7681,35496.6865,1.0095,0.2836
735,engineered-liquidity-xau,Engineered Liquidity XAU,XAUUSD,Long,2025-01-17T13:00:00,2025-01-17T13:16:38,-0.9896,1.0,1.0,engineered-liquidity-xau,100984.7681,35496.6865,1.0,1.0,0.0,1009.8477,100.0,0.0,0.0,-999.3203,-98.9575,2.0,99985.4478,35397.7289,1.9891,0.5616
2583,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-01-17T14:35:00,2025-01-20T23:00:00,0.8925,1.0,1.0,nasdaq-5m-candle-momentum,99985.4478,35397.7289,1.0,0.0,0.0,999.8545,100.0,0.0,0.0,892.3971,89.2527,2.0,100877.845,35486.9816,1.1143,0.3108
3273,xau-trend-progression,XAU Trend Progression,XAUUSD,Long,2025-01-20T04:00:00,2025-01-22T01:08:39,2.7471,1.0,1.0,xau-trend-progression,99985.4478,35397.7289,2.0,1.0,0.0,999.8545,100.0,0.0,0.0,2746.7087,274.7108,3.0,108065.7334,36400.3754,0.0,0.0
1129,orb-volume-profile-high-win-0-75r,ORB Volume Profile High Win 0.75R,XAUUSD,Short,2025-01-20T15:30:00,2025-01-20T23:08:00,-0.3487,1.0,1.0,XAU_ORB,99985.4478,35397.7289,3.0,2.0,0.0,999.8545,100.0,0.0,0.0,-348.6062,-34.8657,4.0,100529.2388,35452.1159,1.456,0.4088
3455,xau-slow-trend,XAU Slow Trend,XAUUSD,Long,2025-01-21T03:24:03,2025-01-31T14:58:42,5.9429,1.0,1.0,xau-slow-trend,103774.5661,35976.8363,1.0,1.0,0.0,1037.7457,100.0,0.0,0.0,6167.1951,594.2877,2.0,118670.7614,37429.8833,0.0,0.0
2584,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-01-21T14:35:00,2025-01-21T15:15:15,2.4896,1.0,1.0,nasdaq-5m-candle-momentum,103774.5661,35976.8363,2.0,0.0,0.0,1037.7457,100.0,0.0,0.0,2583.5677,248.9596,3.0,106358.1338,36225.7959,0.0,0.0
1540,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Short,2025-01-21T14:45:00,2025-01-21T17:56:23,-1.0013,1.0,1.0,US100_ORB,103774.5661,35976.8363,3.0,1.0,0.0,1037.7457,100.0,0.0,0.0,-1039.1091,-100.1314,4.0,105319.0247,36125.6645,0.977,0.2764
2585,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-01-22T14:35:00,2025-01-22T20:55:00,0.8216,1.0,1.0,nasdaq-5m-candle-momentum,108065.7334,36400.3754,1.0,0.0,0.0,1080.6573,100.0,0.0,0.0,887.8582,82.1591,2.0,108953.5916,36482.5345,0.0,0.0
736,engineered-liquidity-xau,Engineered Liquidity XAU,XAUUSD,Long,2025-01-23T05:00:00,2025-01-23T09:20:38,-1.0306,1.0,1.0,engineered-liquidity-xau,108953.5916,36482.5345,1.0,1.0,0.0,1089.5359,100.0,0.0,0.0,-1122.8457,-103.0572,2.0,107830.7459,36379.4772,1.0306,0.2825
2586,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-01-23T14:35:00,2025-01-23T20:55:00,1.8362,1.0,1.0,nasdaq-5m-candle-momentum,107830.7459,36379.4772,1.0,0.0,0.0,1078.3075,100.0,0.0,0.0,1979.9893,183.6201,2.0,109810.7352,36563.0973,0.0,0.0
737,engineered-liquidity-xau,Engineered Liquidity XAU,XAUUSD,Long,2025-01-23T15:00:00,2025-01-24T02:00:14,2.7256,1.0,1.0,engineered-liquidity-xau,107830.7459,36379.4772,2.0,1.0,0.0,1078.3075,100.0,0.0,0.0,2939.0464,272.5611,3.0,112749.7816,36835.6584,0.0,0.0
2587,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-01-24T14:35:00,2025-01-24T14:53:04,-1.0117,1.0,1.0,nasdaq-5m-candle-momentum,112749.7816,36835.6584,1.0,0.0,0.0,1127.4978,100.0,0.0,0.0,-1140.7253,-101.1732,2.0,111609.0563,36734.4852,1.0117,0.2747
606,eth-top-down-fvg-liquidity,ETH Top Down FVG Liquidity,ETHUSD,Long,2025-01-26T22:52:37,2025-01-26T23:01:38,-1.0322,1.0,1.0,eth-top-down-fvg-liquidity,111609.0563,36734.4852,1.0,0.0,0.0,1116.0906,100.0,0.0,0.0,-1152.037,-103.2207,2.0,110457.0193,36631.2645,2.0335,0.5549
738,engineered-liquidity-xau,Engineered Liquidity XAU,XAUUSD,Long,2025-01-27T07:00:00,2025-01-27T07:27:41,-1.0144,1.0,1.0,engineered-liquidity-xau,110457.0193,36631.2645,1.0,1.0,0.0,1104.5702,100.0,0.0,0.0,-1120.4999,-101.4422,2.0,109336.5194,36529.8223,3.0273,0.8303
3274,xau-trend-progression,XAU Trend Progression,XAUUSD,Long,2025-01-27T12:00:00,2025-01-27T14:31:36,-0.9279,1.0,1.0,xau-trend-progression,109336.5194,36529.8223,1.0,1.0,0.0,1093.3652,100.0,0.0,0.0,-1014.519,-92.7887,2.0,108322.0004,36437.0337,3.9271,1.0822
2588,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-01-27T14:35:00,2025-01-27T23:00:00,0.747,1.0,1.0,nasdaq-5m-candle-momentum,108322.0004,36437.0337,1.0,0.0,0.0,1083.22,100.0,0.0,0.0,809.1854,74.7018,2.0,108537.4136,36456.92,3.736,1.0282
1541,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Long,2025-01-27T14:45:00,2025-01-27T20:00:00,-0.5482,1.0,1.0,US100_ORB,108322.0004,36437.0337,2.0,1.0,0.0,1083.22,100.0,0.0,0.0,-593.7721,-54.8155,3.0,107728.2283,36382.2182,4.4537,1.231
607,eth-top-down-fvg-liquidity,ETH Top Down FVG Liquidity,ETHUSD,Short,2025-01-27T22:02:35,2025-01-28T22:02:35,1.7803,1.0,1.0,eth-top-down-fvg-liquidity,107728.2283,36382.2182,2.0,0.0,0.0,1077.2823,100.0,0.0,0.0,1917.892,178.0306,3.0,111437.9703,36726.724,1.1635,0.2957
739,engineered-liquidity-xau,Engineered Liquidity XAU,XAUUSD,Long,2025-01-28T09:00:00,2025-01-29T09:00:00,3.1537,1.0,1.0,engineered-liquidity-xau,108537.4136,36456.92,2.0,1.0,0.0,1085.3741,100.0,0.0,0.0,3422.9154,315.3673,3.0,114860.8857,37042.0913,0.0,0.0
3151,xau-rsi-vwap,XAU RSI VWAP,XAUUSD,Long,2025-01-28T10:00:00,2025-01-28T13:31:27,0.4907,1.0,1.0,xau-rsi-vwap,108537.4136,36456.92,3.0,2.0,0.0,1085.3741,100.0,0.0,0.0,532.6436,49.0747,4.0,109070.0572,36505.9947,3.2636,0.895
1542,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Short,2025-01-28T14:15:00,2025-01-28T15:03:41,-1.0049,1.0,1.0,US100_ORB,109070.0572,36505.9947,3.0,0.0,0.0,1090.7006,100.0,0.0,0.0,-1096.0373,-100.4893,4.0,107974.0199,36405.5054,4.2357,1.1678
1306,xau-orb-new-york-m30,XAU ORB New York M30,XAUUSD,Long,2025-01-28T16:30:00,2025-01-28T19:35:14,1.4319,1.0,1.0,XAU_ORB,107974.0199,36405.5054,3.0,2.0,0.0,1079.7402,100.0,0.0,0.0,1546.0584,143.188,4.0,109520.0783,36548.6934,2.8645,0.779
3275,xau-trend-progression,XAU Trend Progression,XAUUSD,Long,2025-01-28T20:00:00,2025-02-05T05:43:40,2.7581,1.0,1.0,xau-trend-progression,109520.0783,36548.6934,3.0,2.0,0.0,1095.2008,100.0,0.0,0.0,3020.6733,275.81,4.0,124278.716,37941.8042,0.0,0.0
2590,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-01-29T14:35:00,2025-01-29T20:55:00,0.0528,1.0,1.0,nasdaq-5m-candle-momentum,114860.8857,37042.0913,2.0,0.0,0.0,1148.6089,100.0,0.0,0.0,60.688,5.2836,3.0,111438.0238,36740.9725,2.98,0.8129
740,engineered-liquidity-xau,Engineered Liquidity XAU,XAUUSD,Long,2025-01-29T15:00:00,2025-01-29T15:22:32,-1.0029,1.0,1.0,engineered-liquidity-xau,114860.8857,37042.0913,3.0,2.0,0.0,1148.6089,100.0,0.0,0.0,-1151.9742,-100.293,4.0,113708.9115,36941.7983,1.0029,0.2708
3659,xag-session-vwap-snapback,XAG Session VWAP Snapback,XAGUSD,Long,2025-01-29T18:00:00,2025-01-29T18:04:35,-1.0483,1.0,1.0,xag-session-vwap-snapback,113708.9115,36941.7983,3.0,0.0,0.0,1137.0891,100.0,0.0,0.0,-1191.9745,-104.8268,4.0,112516.937,36836.9715,2.0407,0.5537
608,eth-top-down-fvg-liquidity,ETH Top Down FVG Liquidity,ETHUSD,Short,2025-01-29T19:39:31,2025-01-29T19:40:38,-1.0128,1.0,1.0,eth-top-down-fvg-liquidity,112516.937,36836.9715,3.0,0.0,0.0,1125.1694,100.0,0.0,0.0,-1139.6012,-101.2826,4.0,111377.3358,36735.6889,3.0328,0.8272
3345,xau-elliott-wave-1-2-3,XAU Elliott Wave 1-2-3,XAUUSD,Long,2025-01-30T08:00:00,2025-01-31T12:16:27,2.9406,1.0,1.0,xau-elliott-wave-1-2-3,111438.0238,36740.9725,2.0,2.0,0.0,1114.3802,100.0,0.0,0.0,3276.9287,294.0584,3.0,112503.5663,36835.5956,2.0523,0.5575
2591,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-01-30T14:35:00,2025-01-30T14:50:38,-0.9991,1.0,1.0,nasdaq-5m-candle-momentum,111438.0238,36740.9725,3.0,0.0,0.0,1114.3802,100.0,0.0,0.0,-1113.3814,-99.9104,4.0,110324.6424,36641.0621,3.9493,1.0826
471,btc-top-down-fvg-liquidity,BTC Top Down FVG Liquidity,BTCUSD,Long,2025-01-30T19:26:38,2025-01-30T23:55:38,-0.9952,1.0,1.0,btc-top-down-fvg-liquidity,110324.6424,36641.0621,3.0,0.0,0.0,1103.2464,100.0,0.0,0.0,-1098.0048,-99.5249,4.0,109226.6376,36541.5372,4.9053,1.3513
1717,asia-breakout,Asia Breakout,XAUUSD,Long,2025-01-31T13:00:00,2025-01-31T18:32:41,-0.9898,1.0,1.0,asia-breakout,112503.5663,36835.5956,2.0,2.0,0.0,1125.0357,100.0,0.0,0.0,-1113.5045,-98.975,3.0,117557.2568,37330.9083,0.9383,0.2644
2592,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-01-31T14:35:00,2025-01-31T19:06:28,-1.0005,1.0,1.0,nasdaq-5m-candle-momentum,112503.5663,36835.5956,3.0,0.0,0.0,1125.0357,100.0,0.0,0.0,-1125.6298,-100.0528,4.0,115256.1828,37131.8046,2.8774,0.7964
3456,xau-slow-trend,XAU Slow Trend,XAUUSD,Long,2025-01-31T14:58:42,2025-01-31T18:32:41,-0.9905,1.0,1.0,xau-slow-trend,118670.7614,37429.8833,3.0,2.0,0.0,1186.7076,100.0,0.0,0.0,-1175.4442,-99.0509,4.0,116381.8127,37231.8574,1.9288,0.5291
609,eth-top-down-fvg-liquidity,ETH Top Down FVG Liquidity,ETHUSD,Long,2025-01-31T22:09:41,2025-02-01T06:45:30,-1.0787,1.0,1.0,eth-top-down-fvg-liquidity,115256.1828,37131.8046,1.0,0.0,0.0,1152.5618,100.0,0.0,0.0,-1243.2307,-107.8667,2.0,114012.9521,37023.9379,3.925,1.0845
3457,xau-slow-trend,XAU Slow Trend,XAUUSD,Long,2025-02-02T23:05:00,2025-02-02T23:38:43,-0.9619,1.0,1.0,xau-slow-trend,114012.9521,37023.9379,1.0,1.0,0.0,1140.1295,100.0,0.0,0.0,-1096.7321,-96.1936,2.0,111854.6502,36834.6347,5.7437,1.5903
137,lta-volume-profile,LTA Volume Profile,XAUUSD,Long,2025-02-02T23:15:00,2025-02-02T23:24:42,-0.9311,1.0,1.0,lta-volume-profile,114012.9521,37023.9379,2.0,2.0,0.0,1140.1295,100.0,0.0,0.0,-1061.5698,-93.1096,3.0,112951.3823,36930.8283,4.8195,1.3333
138,lta-volume-profile,LTA Volume Profile,XAUUSD,Long,2025-02-02T23:45:00,2025-02-03T01:11:30,-0.9831,1.0,1.0,lta-volume-profile,111854.6502,36834.6347,1.0,1.0,0.0,1118.5465,100.0,0.0,0.0,-1099.6858,-98.3138,2.0,110754.9644,36736.3208,6.6704,1.853
3597,xau-regime-switch,XAU Regime Switch,XAUUSD,Long,2025-02-03T04:00:00,2025-02-10T06:48:19,5.6168,1.0,1.0,xau-regime-switch,110754.9644,36736.3208,1.0,1.0,0.0,1107.5496,100.0,0.0,0.0,6220.8828,561.6798,2.0,134132.7507,38811.9128,0.0,0.0
139,lta-volume-profile,LTA Volume Profile,XAUUSD,Long,2025-02-03T08:15:00,2025-02-03T14:10:29,2.8523,1.0,1.0,lta-volume-profile,110754.9644,36736.3208,2.0,2.0,0.0,1107.5496,100.0,0.0,0.0,3159.0138,285.2255,3.0,113913.9782,37021.5463,4.0084,1.0909
1362,xau-orb-london-ny-overlap-m30,XAU ORB London NY Overlap M30,XAUUSD,Long,2025-02-03T14:30:00,2025-02-03T14:44:14,0.9865,1.0,1.0,XAU_ORB,113913.9782,37021.5463,2.0,2.0,0.0,1139.1398,100.0,0.0,0.0,1123.8101,98.6543,3.0,115037.7883,37120.2006,3.0614,0.8274
2593,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-02-03T14:35:00,2025-02-03T23:00:00,3.2579,1.0,1.0,nasdaq-5m-candle-momentum,113913.9782,37021.5463,3.0,0.0,0.0,1139.1398,100.0,0.0,0.0,3711.1893,325.7888,4.0,120755.8234,37620.4404,0.0,0.0
3730,us100-month-end-flow,US100 Month End Flow,USTEC,Long,2025-02-03T15:30:00,2025-02-03T22:00:00,1.7445,1.0,1.0,us100-month-end-flow,115037.7883,37120.2006,3.0,1.0,0.0,1150.3779,100.0,0.0,0.0,2006.8459,174.451,4.0,117044.6342,37294.6516,1.3703,0.3613
3458,xau-slow-trend,XAU Slow Trend,XAUUSD,Long,2025-02-03T23:05:00,2025-02-20T06:54:28,5.1847,1.0,1.0,xau-slow-trend,120755.8234,37620.4404,2.0,2.0,0.0,1207.5582,100.0,0.0,0.0,6260.816,518.4691,3.0,148192.3516,39946.3625,0.0,0.0
