Date,Open,High,Low,Close,Volume
2020-09-11,27564.0,27828.0,27440.0,27612.0,112998
2020-09-14,27706.0,28086.0,27699.0,27993.0,75178
2020-09-15,27978.0,28245.0,27933.0,28027.0,50836
2020-09-16,28037.0,28367.0,27965.0,28054.0,31925
2020-09-17,28069.0,28112.0,27550.0,27938.0,36703
2020-09-18,27900.0,27995.0,27762.0,27807.30078125,215692
2020-09-21,27568.0,27663.0,26584.0,27055.0,264286
2020-09-22,27000.0,27207.0,26858.0,27143.0,199343
2020-09-23,27219.0,27392.0,26586.0,26685.0,235983
2020-09-24,26690.0,26971.0,26407.0,26715.0,254511
2020-09-25,26772.0,27123.0,26424.0,27043.0,213697
2020-09-28,27060.0,27600.0,27060.0,27482.0,181940
2020-09-29,27498.0,27619.0,27213.0,27408.0,175150
2020-09-30,27354.0,27904.0,27039.0,27664.0,297638
2020-10-01,27606.0,27962.0,27543.0,27689.0,267513
2020-10-02,27680.0,27741.0,27109.0,27565.0,281065
2020-10-05,27740.0,28042.0,27646.0,27995.0,169813
2020-10-06,28010.0,28232.0,27531.0,27700.0,287020
2020-10-07,27568.0,28250.0,27539.0,28179.0,193674
2020-10-08,28179.0,28452.0,28151.0,28310.0,179037
2020-10-09,28378.0,28570.0,28324.0,28518.0,169790
2020-10-12,28518.0,28846.0,28433.0,28798.0,173932
2020-10-13,28807.0,28824.0,28485.0,28585.0,217669
2020-10-14,28577.0,28726.0,28343.0,28414.0,198474
2020-10-15,28405.0,28454.0,28025.0,28386.0,222120
2020-10-16,28417.0,28732.0,28332.0,28408.0,174908
2020-10-19,28496.0,28669.0,28025.0,28100.0,156936
2020-10-20,28182.0,28466.0,28048.0,28182.0,170395
2020-10-21,28187.0,28378.0,28077.0,28134.0,170677
2020-10-22,28130.0,28313.0,27896.0,28268.0,152049
2020-10-23,28313.0,28392.0,28045.0,28189.0,132127
2020-10-26,28150.0,28150.0,27259.0,27581.0,231099
2020-10-27,27581.0,27713.0,27232.0,27365.0,177038
2020-10-28,27241.0,27267.0,26390.0,26409.0,335786
2020-10-29,26482.0,26803.0,26162.0,26557.0,288636
2020-10-30,26303.0,26533.0,25953.0,26394.0,299846
2020-11-02,26372.0,26938.0,26172.0,26796.0,218401
2020-11-03,26852.0,27534.0,26807.0,27376.0,179266
2020-11-04,27401.0,28194.0,26903.0,27735.0,309164
2020-11-05,27832.0,28390.0,27648.0,28297.0,193707
2020-11-06,28319.0,28457.0,27966.0,28204.0,207262
2020-11-09,28386.0,30000.0,28328.0,29048.0,313050
2020-11-10,29092.0,29389.0,28781.0,29319.0,227543
2020-11-11,29360.0,29570.0,29184.0,29311.0,167386
2020-11-12,29366.0,29367.0,28815.0,28992.0,185689
2020-11-13,29060.0,29483.0,28858.0,29410.0,156897
2020-11-16,29435.0,29998.0,29435.0,29865.0,164292
2020-11-17,29892.0,29898.0,29449.0,29720.0,155946
2020-11-18,29693.0,29896.0,29331.0,29391.0,164844
2020-11-19,29370.0,29476.0,29182.0,29443.0,161849
2020-11-20,29270.0,29440.0,29123.0,29212.0,148845
2020-11-23,29133.0,29621.0,29116.0,29546.0,154472
2020-11-24,29560.0,30067.0,29552.0,29998.0,153621
2020-11-25,30029.0,30165.0,29757.0,29828.0,138712
2020-11-27,29862.0,29978.0,29696.0,29874.0,98409
2020-11-30,29914.0,29972.0,29428.0,29629.0,171262
2020-12-01,29680.0,30057.0,29614.0,29804.0,170022
2020-12-02,29765.0,29907.0,29589.0,29868.0,146361
2020-12-03,29886.0,30092.0,29755.0,29932.0,155243
2020-12-04,29945.0,30216.0,29935.0,30198.0,120262
2020-12-07,30174.0,30265.0,29954.0,30057.0,131544
2020-12-08,29988.0,30237.0,29852.0,30170.0,145645
2020-12-09,30206.0,30309.0,29946.0,30063.0,187331
2020-12-10,30062.0,30149.0,29868.0,30010.0,155176
2020-12-11,30043.0,30089.0,29721.0,30033.0,105656
2020-12-14,30134.0,30325.0,29848.0,29865.0,87520
2020-12-15,29938.0,30241.0,29840.0,30203.0,62640
2020-12-16,30238.0,30321.0,30084.0,30161.0,28502
2020-12-17,30172.0,30340.0,30150.0,30293.0,19479
2020-12-18,30289.0,30390.0,30170.0,30363.109375,168183
2020-12-21,30300.0,30333.0,29318.0,30113.0,278388
2020-12-22,30100.0,30150.0,29879.0,29912.0,153134
2020-12-23,29903.0,30182.0,29735.0,30034.0,130351
2020-12-24,30083.0,30151.0,29997.0,30109.0,51433
2020-12-28,30028.0,30418.0,29956.0,30305.0,111131
2020-12-29,30318.0,30502.0,30166.0,30238.0,116977
2020-12-30,30273.0,30416.0,30211.0,30302.0,96134
2020-12-31,30328.0,30526.0,30230.0,30497.0,82990
2021-01-04,30481.0,30691.0,29760.0,30104.0,266253
2021-01-05,30108.0,30393.0,29974.0,30285.0,188607
2021-01-06,30287.0,30912.0,30154.0,30720.0,314928
2021-01-07,30790.0,31087.0,30696.0,30942.0,167866
2021-01-08,30951.0,31148.0,30687.0,30993.0,190440
2021-01-11,30970.0,31022.0,30638.0,30902.0,166354
2021-01-12,30928.0,31012.0,30777.0,30974.0,128914
2021-01-13,30956.0,31060.0,30869.0,30959.0,131905
2021-01-14,30990.0,31116.0,30882.0,30909.0,127416
2021-01-15,30905.0,30957.0,30506.0,30720.0,198844
2021-01-19,30628.0,30982.0,30605.0,30828.0,191002
2021-01-20,30850.0,31134.0,30772.0,31096.0,140795
2021-01-21,31064.0,31188.0,31016.0,31082.0,120350
2021-01-22,31058.0,31086.0,30791.0,30909.0,141819
2021-01-25,30920.0,31015.0,30457.0,30868.0,239889
2021-01-26,30853.0,31017.0,30666.0,30842.0,153216
2021-01-27,30848.0,30884.0,30053.0,30189.0,276292
2021-01-28,30190.0,30843.0,29950.0,30507.0,297296
2021-01-29,30445.0,30521.0,29754.0,29879.0,316406
2021-02-01,29810.0,30235.0,29552.0,30110.0,170384
2021-02-02,30122.0,30738.0,30070.0,30586.0,153450
2021-02-03,30609.0,30720.0,30412.0,30627.0,130699
2021-02-04,30694.0,30990.0,30542.0,30950.0,114243
2021-02-05,30968.0,31149.0,30924.0,31042.0,120889
2021-02-08,31126.0,31296.0,31050.0,31268.0,110823
2021-02-09,31294.0,31340.0,31144.0,31278.0,101801
2021-02-10,31318.0,31451.0,31119.0,31328.0,157714
2021-02-11,31370.0,31465.0,31168.0,31359.0,135567
2021-02-12,31350.0,31420.0,31216.0,31397.0,111287
2021-02-16,31425.0,31662.0,31373.0,31458.0,184813
2021-02-17,31470.0,31581.0,31269.0,31549.0,179745
2021-02-18,31555.0,31632.0,31228.0,31431.0,194049
2021-02-19,31445.0,31583.0,31302.0,31433.0,159132
2021-02-22,31460.0,31592.0,31190.0,31466.0,214656
2021-02-23,31500.0,31615.0,31103.0,31492.0,295740
2021-02-24,31481.0,31964.0,31322.0,31916.0,247680
2021-02-25,31939.0,32033.0,31247.0,31371.0,332307
2021-02-26,31308.0,31456.0,30803.0,30912.0,372581
2021-03-01,30981.0,31637.0,30934.0,31509.0,207992
2021-03-02,31537.0,31587.0,31281.0,31358.0,207247
2021-03-03,31364.0,31609.0,31216.0,31236.0,255151
2021-03-04,31259.0,31436.0,30512.0,30878.0,410089
2021-03-05,30899.0,31545.0,30641.0,31465.0,342921
2021-03-08,31562.0,32114.0,31287.0,31776.0,289385
2021-03-09,31857.0,32118.0,31792.0,31811.0,202658
2021-03-10,31868.0,32373.0,31727.0,32279.0,216993
2021-03-11,32352.0,32641.0,32254.0,32479.0,165767
2021-03-12,32494.0,32822.0,32389.0,32772.0,110352
2021-03-15,32834.0,32967.0,32624.0,32957.0,67981
2021-03-16,32941.0,32972.0,32773.0,32835.0,53893
2021-03-17,32862.0,33053.0,32780.0,33017.0,38627
2021-03-18,33024.0,33233.0,32842.0,32880.0,35814
2021-03-19,32899.0,32994.0,32807.859375,32807.859375,210458
2021-03-22,32467.0,32688.0,32314.0,32619.0,151375
2021-03-23,32644.0,32689.0,32235.0,32306.0,180140
2021-03-24,32348.0,32669.0,32232.0,32319.0,206190
2021-03-25,32338.0,32569.0,31951.0,32501.0,254556
2021-03-26,32554.0,32984.0,32496.0,32954.0,188389
2021-03-29,32951.0,33134.0,32746.0,33032.0,195237
2021-03-30,33063.0,33129.0,32859.0,32925.0,166336
2021-03-31,32938.0,33045.0,32866.0,32898.0,140701
2021-04-01,32912.0,33060.0,32842.0,33037.0,139328
2021-04-05,33236.0,33504.0,33157.0,33415.0,120599
2021-04-06,33417.0,33454.0,33266.0,33315.0,136526
2021-04-07,33333.0,33407.0,33233.0,33328.0,129135
2021-04-08,33344.0,33464.0,33227.0,33390.0,122888
2021-04-09,33451.0,33694.0,33371.0,33682.0,131737
2021-04-12,33660.0,33686.0,33550.0,33631.0,127100
2021-04-13,33647.0,33712.0,33431.0,33570.0,159142
2021-04-14,33575.0,33800.0,33519.0,33624.0,169919
2021-04-15,33661.0,33962.0,33652.0,33923.0,140823
2021-04-16,33940.0,34144.0,33880.0,34081.0,123262
2021-04-19,34015.0,34048.0,33860.0,33958.0,151906
2021-04-20,33996.0,34066.0,33572.0,33703.0,168388
2021-04-21,33692.0,34040.0,33625.0,34016.0,145322
2021-04-22,33986.0,34039.0,33605.0,33709.0,181670
2021-04-23,33715.0,34056.0,33608.0,33941.0,137997
2021-04-26,33954.0,34045.0,33832.0,33877.0,99767
2021-04-27,33889.0,33973.0,33764.0,33883.0,105771
2021-04-28,33815.0,33868.0,33690.0,33724.0,111004
2021-04-29,33716.0,33979.0,33628.0,33951.0,156887
2021-04-30,33915.0,33941.0,33678.0,33767.0,149370
2021-05-03,33828.0,34116.0,33823.0,34008.0,126286
2021-05-04,33991.0,34047.0,33654.0,34020.0,209871
2021-05-05,34016.0,34219.0,33926.0,34118.0,155840
2021-05-06,34125.0,34458.0,34074.0,34442.0,171769
2021-05-07,34449.0,34728.0,34366.0,34686.0,167978
2021-05-10,34722.0,35000.0,34611.0,34668.0,188758
2021-05-11,34647.0,34732.0,33983.0,34183.0,312297
2021-05-12,34143.0,34227.0,33461.0,33508.0,270377
2021-05-13,33475.0,34093.0,33200.0,33938.0,262419
2021-05-14,33968.0,34382.0,33922.0,34318.0,164599
2021-05-17,34320.0,34374.0,34093.0,34256.0,151437
2021-05-18,34295.0,34423.0,33907.0,33996.0,130449
2021-05-19,33899.0,33998.0,33402.0,33831.0,244203
2021-05-20,33781.0,34187.0,33585.0,34028.0,160628
2021-05-21,34028.0,34372.0,34017.0,34153.0,139425
2021-05-24,34150.0,34427.0,34101.0,34352.0,102697
2021-05-25,34397.0,34483.0,34224.0,34271.0,115173
2021-05-26,34289.0,34417.0,34227.0,34280.0,105514
2021-05-27,34295.0,34577.0,34170.0,34437.0,142115
2021-05-28,34556.0,34639.0,34495.0,34513.0,111041
2021-06-01,34570.0,34827.0,34408.0,34550.0,154685
2021-06-02,34561.0,34694.0,34484.0,34590.0,109757
2021-06-03,34595.0,34655.0,34310.0,34567.0,152934
2021-06-04,34575.0,34755.0,34472.0,34742.0,116011
2021-06-07,34760.0,34825.0,34558.0,34616.0,117598
2021-06-08,34623.0,34651.0,34429.0,34586.0,134833
2021-06-09,34586.0,34647.0,34425.0,34437.0,117432
2021-06-10,34473.0,34733.0,34389.0,34461.0,151862
2021-06-11,34459.0,34614.0,34313.0,34462.0,103646
2021-06-14,34451.0,34558.0,34203.0,34381.0,75560
2021-06-15,34367.0,34475.0,34192.0,34288.0,58359
2021-06-16,34295.0,34319.0,33895.0,34017.0,39916
2021-06-17,33950.0,34081.0,33611.0,33805.0,27519
2021-06-18,33840.0,33864.0,33424.0703125,33424.0703125,226091
2021-06-21,33072.0,33808.0,32902.0,33761.0,203032
2021-06-22,33812.0,33926.0,33627.0,33835.0,132462
2021-06-23,33864.0,33962.0,33752.0,33759.0,111673
2021-06-24,33792.0,34177.0,33773.0,34082.0,122505
2021-06-25,34193.0,34386.0,34133.0,34333.0,108975
2021-06-28,34398.0,34411.0,34067.0,34164.0,120048
2021-06-29,34188.0,34363.0,34112.0,34170.0,101887
2021-06-30,34185.0,34450.0,34006.0,34399.0,132388
2021-07-01,34448.0,34551.0,34377.0,34514.0,110332
2021-07-02,34510.0,34714.0,34491.0,34677.0,102663
2021-07-06,34676.0,34755.0,34241.0,34460.0,183144
2021-07-07,34394.0,34595.0,34321.0,34568.0,136380
2021-07-08,34583.0,34592.0,34004.0,34294.0,225077
2021-07-09,34290.0,34784.0,34140.0,34751.0,156203
2021-07-12,34765.0,34904.0,34548.0,34875.0,135590
2021-07-13,34890.0,34915.0,34747.0,34776.0,129206
2021-07-14,34779.0,34946.0,34667.0,34816.0,127620
2021-07-15,34798.0,34878.0,34593.0,34864.0,165523
2021-07-16,34838.0,34975.0,34524.0,34564.0,162512
2021-07-19,34555.0,34579.0,33623.0,33839.0,293528
2021-07-20,33918.0,34502.0,33843.0,34400.0,222415
2021-07-21,34427.0,34739.0,34361.0,34689.0,136891
2021-07-22,34733.0,34789.0,34557.0,34709.0,117275
2021-07-23,34768.0,34993.0,34739.0,34951.0,133043
2021-07-26,34944.0,35072.0,34652.0,35034.0,125683
2021-07-27,35039.0,35040.0,34762.0,34953.0,167090
2021-07-28,34844.0,35018.0,34764.0,34834.0,146913
2021-07-29,34867.0,35061.0,34774.0,34974.0,113206
2021-07-30,34978.0,34997.0,34756.0,34832.0,151872
2021-08-02,34872.0,35082.0,34694.0,34721.0,145770
2021-08-03,34765.0,35009.0,34602.0,34998.0,161421
2021-08-04,34960.0,35000.0,34674.0,34690.0,145613
2021-08-05,34716.0,34949.0,34667.0,34943.0,104940
2021-08-06,34922.0,35137.0,34883.0,35091.0,111981
2021-08-09,35100.0,35105.0,34940.0,34998.0,101439
2021-08-10,35016.0,35176.0,34924.0,35155.0,109816
2021-08-11,35164.0,35394.0,35106.0,35372.0,118032
2021-08-12,35381.0,35438.0,35255.0,35402.0,109900
2021-08-13,35429.0,35519.0,35381.0,35420.0,90588
2021-08-16,35383.0,35547.0,35146.0,35534.0,151693
2021-08-17,35508.0,35516.0,35034.0,35259.0,200917
2021-08-18,35212.0,35286.0,34790.0,34887.0,166031
2021-08-19,34860.0,34934.0,34494.0,34818.0,258172
2021-08-20,34847.0,35120.0,34569.0,35058.0,161422
2021-08-23,35031.0,35373.0,35016.0,35281.0,120429
2021-08-24,35328.0,35403.0,35293.0,35314.0,94288
2021-08-25,35326.0,35445.0,35229.0,35360.0,109223
2021-08-26,35384.0,35441.0,35146.0,35160.0,144173
2021-08-27,35182.0,35428.0,35114.0,35403.0,113732
2021-08-30,35418.0,35464.0,35329.0,35352.0,109477
2021-08-31,35395.0,35492.0,35258.0,35340.0,141519
2021-09-01,35382.0,35494.0,35269.0,35290.0,138543
2021-09-02,35295.0,35463.0,35219.0,35424.0,128782
2021-09-03,35425.0,35504.0,35248.0,35353.0,144762
2021-09-07,35352.0,35476.0,35038.0,35091.0,198672
2021-09-08,35067.0,35161.0,34885.0,35012.0,189641
2021-09-09,35009.0,35192.0,34776.0,34870.0,181905
2021-09-10,34872.0,35113.0,34598.0,34607.0,135320
2021-09-13,34647.0,34935.0,34601.0,34870.0,110526
2021-09-14,34916.0,35021.0,34507.0,34583.0,83068
2021-09-15,34596.0,34885.0,34499.0,34819.0,45034
2021-09-16,34850.0,34942.0,34537.0,34749.0,32171
2021-09-17,34743.0,34838.0,34665.0,34696.80078125,186984
2021-09-20,34400.0,34413.0,33478.0,33839.0,310800
2021-09-21,33806.0,34236.0,33712.0,33798.0,237057
2021-09-22,33761.0,34319.0,33638.0,34129.0,217014
2021-09-23,34153.0,34749.0,34148.0,34644.0,189406
2021-09-24,34650.0,34734.0,34459.0,34674.0,151185
2021-09-27,34696.0,34934.0,34652.0,34743.0,147057
2021-09-28,34733.0,34852.0,34121.0,34175.0,277934
2021-09-29,34239.0,34451.0,34168.0,34265.0,212633
2021-09-30,34322.0,34554.0,33688.0,33722.0,236686
2021-10-01,33752.0,34354.0,33383.0,34167.0,221715
2021-10-04,34230.0,34293.0,33681.0,33870.0,240260
2021-10-05,33890.0,34364.0,33684.0,34183.0,194338
2021-10-06,34208.0,34326.0,33718.0,34291.0,260685
2021-10-07,34300.0,34854.0,34300.0,34638.0,163048
2021-10-08,34641.0,34750.0,34532.0,34626.0,160330
2021-10-11,34614.0,34829.0,34323.0,34376.0,179540
2021-10-12,34356.0,34486.0,34125.0,34260.0,197787
2021-10-13,34190.0,34343.0,33984.0,34257.0,200885
2021-10-14,34248.0,34853.0,34248.0,34784.0,165304
2021-10-15,34830.0,35198.0,34787.0,35171.0,155286
2021-10-18,35210.0,35227.0,34906.0,35133.0,137825
2021-10-19,35121.0,35365.0,35067.0,35323.0,128838
2021-10-20,35355.0,35541.0,35272.0,35477.0,122202
2021-10-21,35448.0,35536.0,35308.0,35480.0,131281
2021-10-22,35476.0,35645.0,35412.0,35557.0,175484
2021-10-25,35499.0,35670.0,35451.0,35620.0,138321
2021-10-26,35641.0,35777.0,35618.0,35644.0,177876
2021-10-27,35646.0,35715.0,35383.0,35389.0,185252
2021-10-28,35423.0,35681.0,35388.0,35613.0,156534
2021-10-29,35636.0,35746.0,35486.0,35704.0,156108
2021-11-01,35796.0,35891.0,35683.0,35800.0,136286
2021-11-02,35797.0,35971.0,35695.0,35938.0,120742
2021-11-03,35921.0,36066.0,35771.0,36035.0,134646
2021-11-04,36027.0,36076.0,35865.0,36009.0,133199
2021-11-05,35999.0,36375.0,35949.0,36215.0,172245
2021-11-08,36132.0,36446.0,36123.0,36312.0,116185
2021-11-09,36289.0,36324.0,36066.0,36209.0,144952
2021-11-10,36166.0,36255.0,35911.0,35992.0,173328
2021-11-11,35982.0,36063.0,35823.0,35829.0,119951
2021-11-12,35870.0,36062.0,35839.0,36013.0,126135
2021-11-15,36059.0,36178.0,35950.0,36009.0,124976
2021-11-16,36023.0,36238.0,35946.0,36061.0,139663
2021-11-17,36074.0,36105.0,35822.0,35867.0,133056
2021-11-18,35841.0,35961.0,35593.0,35811.0,151562
2021-11-19,35826.0,35988.0,35486.0,35549.0,172852
2021-11-22,35592.0,35880.0,35530.0,35571.0,198406
2021-11-23,35620.0,35793.0,35370.0,35766.0,220528
2021-11-24,35762.0,35790.0,35532.0,35749.0,149804
2021-11-26,35778.0,35900.0,34626.0,34858.0,307938
2021-11-29,34741.0,35246.0,34740.0,35077.0,251023
2021-11-30,35132.0,35234.0,34384.0,34457.0,294074
2021-12-01,34524.0,34986.0,33928.0,34002.0,281341
2021-12-02,34050.0,34738.0,34018.0,34622.0,288474
2021-12-03,34715.0,34795.0,34247.0,34566.0,269198
2021-12-06,34590.0,35344.0,34581.0,35212.0,229691
2021-12-07,35251.0,35807.0,35196.0,35713.0,173908
2021-12-08,35780.0,35926.0,35588.0,35746.0,154871
2021-12-09,35745.0,35859.0,35567.0,35753.0,137726
2021-12-10,35749.0,35992.0,35705.0,35967.0,129465
2021-12-13,35975.0,36123.0,35602.0,35645.0,107184
2021-12-14,35680.0,35785.0,35437.0,35552.0,63716
2021-12-15,35551.0,35969.0,35389.0,35926.0,50018
2021-12-16,35936.0,36204.0,35778.0,35902.0,36899
2021-12-17,35958.0,35978.0,35650.0,35675.7890625,271461
2021-12-20,35253.0,35328.0,34547.0,34813.0,220121
2021-12-21,34907.0,35413.0,34858.0,35381.0,168394
2021-12-22,35405.0,35662.0,35286.0,35632.0,110144
2021-12-23,35647.0,35946.0,35625.0,35832.0,91398
2021-12-27,35831.0,36206.0,35759.0,36178.0,91647
2021-12-28,36180.0,36408.0,36113.0,36282.0,115487
2021-12-29,36278.0,36463.0,36250.0,36381.0,94675
2021-12-30,36394.0,36572.0,36255.0,36291.0,85639
2021-12-31,36296.0,36371.0,36121.0,36226.0,76942
2022-01-03,36304.0,36472.0,36120.0,36455.0,158894
2022-01-04,36432.0,36804.0,36409.0,36675.0,175657
2022-01-05,36656.0,36832.0,36279.0,36291.0,243988
2022-01-06,36309.0,36418.0,36074.0,36123.0,266023
2022-01-07,36173.0,36265.0,35988.0,36107.0,218010
2022-01-10,36121.0,36171.0,35521.0,35952.0,268667
2022-01-11,35948.0,36153.0,35641.0,36128.0,220376
2022-01-12,36131.0,36332.0,36040.0,36160.0,175020
2022-01-13,36179.0,36390.0,35921.0,35989.0,217100
2022-01-14,36002.0,36114.0,35515.0,35796.0,256880
2022-01-18,35856.0,35901.0,35135.0,35259.0,322172
2022-01-19,35301.0,35430.0,34883.0,34910.0,296130
2022-01-20,34953.0,35379.0,34407.0,34616.0,272488
2022-01-21,34556.0,34782.0,34100.0,34157.0,335699
2022-01-24,34143.0,34410.0,33031.0,34253.0,465699
2022-01-25,34294.0,34472.0,33422.0,34185.0,340838
2022-01-26,33969.0,34699.0,33745.0,34055.0,319037
2022-01-27,34071.0,34658.0,33532.0,34043.0,329887
2022-01-28,34240.0,34622.0,33613.0,34595.0,315125
2022-01-31,34576.0,35026.0,34313.0,34997.0,234760
2022-02-01,34915.0,35316.0,34833.0,35274.0,209606
2022-02-02,35232.0,35590.0,35167.0,35492.0,222533
2022-02-03,35545.0,35569.0,34941.0,34971.0,234690
2022-02-04,35113.0,35212.0,34668.0,34978.0,266481
2022-02-07,35002.0,35205.0,34806.0,34969.0,174182
2022-02-08,35001.0,35426.0,34931.0,35342.0,182374
2022-02-09,35382.0,35752.0,35370.0,35641.0,166011
2022-02-10,35717.0,35750.0,34990.0,35139.0,282693
2022-02-11,35128.0,35330.0,34511.0,34627.0,319729
2022-02-14,34665.0,34755.0,34205.0,34471.0,274108
2022-02-15,34472.0,34968.0,34345.0,34904.0,193885
2022-02-16,34886.0,35060.0,34558.0,34851.0,196641
2022-02-17,34842.0,34910.0,34171.0,34231.0,209143
2022-02-18,34237.0,34500.0,33900.0,34007.0,232775
2022-02-22,33869.0,34349.0,33292.0,33525.0,450328
2022-02-23,33585.0,33824.0,33015.0,33066.0,238843
2022-02-24,33052.0,33205.0,32167.0,33156.0,438495
2022-02-25,33036.0,34034.0,32762.0,33994.0,286523
2022-02-28,33678.0,33914.0,33322.0,33840.0,303760
2022-03-01,33822.0,34065.0,33064.0,33267.0,275407
2022-03-02,33318.0,33977.0,33121.0,33849.0,239411
2022-03-03,33805.0,34143.0,33597.0,33738.0,195518
2022-03-04,33772.0,33859.0,33210.0,33583.0,260950
2022-03-07,33451.0,33542.0,32689.0,32782.0,253270
2022-03-08,32716.0,33374.0,32305.0,32602.0,286678
2022-03-09,32538.0,33441.0,32521.0,33265.0,202047
2022-03-10,33254.0,33294.0,32799.0,33152.0,184103
2022-03-11,33190.0,33691.0,32901.0,32925.0,150209
2022-03-14,33012.0,33395.0,32815.0,32944.0,111933
2022-03-15,32979.0,33618.0,32680.0,33532.0,94046
2022-03-16,33510.0,34160.0,33388.0,34059.0,42649
2022-03-17,34124.0,34491.0,33867.0,34461.0,24152
2022-03-18,34335.0,34484.0,34215.0,34413.66015625,152069
2022-03-21,34670.0,34694.0,34228.0,34436.0,153664
2022-03-22,34490.0,34775.0,34318.0,34709.0,111073
2022-03-23,34691.0,34792.0,34217.0,34250.0,128190
2022-03-24,34252.0,34655.0,34214.0,34604.0,123375
2022-03-25,34640.0,34841.0,34522.0,34759.0,123518
2022-03-28,34762.0,34886.0,34445.0,34853.0,129887
2022-03-29,34848.0,35281.0,34826.0,35190.0,147281
2022-03-30,35154.0,35257.0,34955.0,35117.0,121051
2022-03-31,35124.0,35215.0,34592.0,34618.0,137841
2022-04-01,34702.0,34805.0,34437.0,34718.0,152091
2022-04-04,34688.0,34849.0,34514.0,34829.0,117196
2022-04-05,34802.0,35015.0,34469.0,34550.0,152767
2022-04-06,34595.0,34608.0,34178.0,34399.0,185467
2022-04-07,34370.0,34613.0,34093.0,34490.0,168413
2022-04-08,34481.0,34820.0,34368.0,34613.0,156893
2022-04-11,34636.0,34668.0,34181.0,34219.0,159044
2022-04-12,34232.0,34582.0,34002.0,34139.0,193135
2022-04-13,34178.0,34511.0,34052.0,34482.0,161480
2022-04-14,34463.0,34794.0,34340.0,34358.0,168122
2022-04-18,34369.0,34530.0,34179.0,34313.0,138271
2022-04-19,34397.0,34897.0,34226.0,34841.0,172165
2022-04-20,34785.0,35233.0,34728.0,35079.0,207813
2022-04-21,35125.0,35413.0,34635.0,34709.0,195639
2022-04-22,34696.0,34719.0,33594.0,33728.0,234366
2022-04-25,33644.0,34021.0,33230.0,33965.0,265193
2022-04-26,33965.0,34038.0,33081.0,33160.0,222151
2022-04-27,33163.0,33611.0,33015.0,33226.0,239696
2022-04-28,33308.0,33968.0,33155.0,33828.0,211619
2022-04-29,33735.0,33903.0,32820.0,32882.0,202184
2022-05-02,32988.0,33145.0,32358.0,32980.0,222204
2022-05-03,32960.0,33254.0,32806.0,33033.0,162760
2022-05-04,33041.0,34027.0,32925.0,33969.0,188059
2022-05-05,33926.0,34020.0,32589.0,32910.0,252365
2022-05-06,32933.0,32966.0,32376.0,32809.0,241720
2022-05-09,32624.0,32690.0,32037.0,32161.0,242482
2022-05-10,32206.0,32663.0,31805.0,32087.0,239430
2022-05-11,32048.0,32506.0,31715.0,31743.0,264401
2022-05-12,31803.0,31893.0,31148.0,31652.0,256197
2022-05-13,31556.0,32201.0,31556.0,32120.0,171076
2022-05-16,32148.0,32453.0,31867.0,32159.0,167019
2022-05-17,32139.0,32692.0,32129.0,32581.0,166271
2022-05-18,32629.0,32651.0,31299.0,31440.0,168601
2022-05-19,31397.0,31524.0,30955.0,31202.0,222586
2022-05-20,31209.0,31548.0,30585.0,31213.0,217514
2022-05-23,31288.0,31925.0,31286.0,31839.0,181351
2022-05-24,31782.0,31972.0,31315.0,31880.0,204978
2022-05-25,31943.0,32215.0,31683.0,32076.0,180970
2022-05-26,32074.0,32738.0,31996.0,32600.0,153646
2022-05-27,32531.0,33239.0,32485.0,33158.0,139299
2022-05-31,33201.0,33434.0,32722.0,32971.0,219698
2022-06-01,33067.0,33254.0,32563.0,32798.0,176385
2022-06-02,32763.0,33263.0,32491.0,33223.0,162371
2022-06-03,33250.0,33317.0,32824.0,32888.0,161880
2022-06-06,32967.0,33229.0,32805.0,32912.0,140650
2022-06-07,32903.0,33198.0,32603.0,33165.0,155264
2022-06-08,33107.0,33169.0,32806.0,32889.0,146008
2022-06-09,32909.0,33110.0,32252.0,32263.0,179160
2022-06-10,32319.0,32346.0,31368.0,31388.0,149283
2022-06-13,31254.0,31293.0,30355.0,30527.0,112007
2022-06-14,30531.0,30874.0,30137.0,30375.0,69324
2022-06-15,30383.0,31008.0,30172.0,30661.0,48553
2022-06-16,30727.0,30943.0,29741.0,29928.0,38759
2022-06-17,30021.0,30214.0,29800.0,29806.189453125,252835
2022-06-21,29930.0,30646.0,29741.0,30525.0,202383
2022-06-22,30524.0,30770.0,30003.0,30471.0,210521
2022-06-23,30478.0,30698.0,30247.0,30672.0,208468
2022-06-24,30568.0,31508.0,30538.0,31487.0,139775
2022-06-27,31466.0,31695.0,31331.0,31421.0,125464
2022-06-28,31464.0,31867.0,30905.0,30933.0,164024
2022-06-29,30966.0,31142.0,30861.0,30999.0,147968
2022-06-30,31021.0,31034.0,30406.0,30781.0,186268
2022-07-01,30720.0,31116.0,30422.0,31061.0,180467
2022-07-05,31051.0,31220.0,30331.0,30936.0,213590
2022-07-06,30958.0,31206.0,30739.0,31013.0,169287
2022-07-07,31054.0,31404.0,30898.0,31367.0,123735
2022-07-08,31309.0,31490.0,31187.0,31310.0,146486
2022-07-11,31323.0,31344.0,31040.0,31140.0,130932
2022-07-12,31177.0,31328.0,30828.0,30966.0,148977
2022-07-13,30968.0,31309.0,30475.0,30758.0,198516
2022-07-14,30700.0,30774.0,30109.0,30604.0,172967
2022-07-15,30633.0,31264.0,30495.0,31247.0,190105
2022-07-18,31298.0,31614.0,30947.0,31047.0,147514
