symbol,timeframe,variant,return_pct,profit_factor,win_rate_pct,equity_dd_pct,trades,sharpe,recovery_factor,score,history_quality,commission,swap,path
xagusd,h1,atr-rr075,-4.2162999999999995,0.82,53.7,7.31,54,-2.27,-0.57,-12.633799999999999,98%,-129.28,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--atr-rr075--stoprr.htm
xagusd,h1,atr-rr050,-4.8294999999999995,0.75,61.82,6.56,55,-3.65,-0.72,-14.074499999999999,98%,-133.1,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--atr-rr050--stoprr.htm
xagusd,h1,signal-rr200,-11.992799999999999,0.67,26.92,14.42,52,-4.09,-0.81,-28.1528,98%,-236.18,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--signal-rr200--stoprr.htm
xagusd,h1,signal-rr150,-12.6058,0.64,32.08,13.91,53,-5.0,-0.89,-29.1383,98%,-237.13,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--signal-rr150--stoprr.htm
xagusd,h1,signal-rr400,-11.941099999999999,0.68,15.91,18.31,44,-2.55,-0.61,-30.148599999999995,98%,-219.06,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--signal-rr400--stoprr.htm
xagusd,h1,signal-rr050,-12.529500000000002,0.5,52.73,13.88,55,-5.0,-0.9,-30.439500000000002,98%,-240.95,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--signal-rr050--stoprr.htm
xagusd,h1,signal-rr075,-13.881599999999999,0.53,43.64,14.88,55,-5.0,-0.92,-32.2416,98%,-240.01,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--signal-rr075--stoprr.htm
xagusd,h1,signal-rr100,-14.788900000000002,0.53,37.04,15.52,54,-5.0,-0.95,-33.6289,98%,-234.79,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--signal-rr100--stoprr.htm
xagusd,h1,signal-rr300,-15.838199999999999,0.57,17.02,19.55,47,-3.5,-0.77,-36.5507,98%,-213.37,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xagusd--h1--signal-rr300--stoprr.htm
xauusd,h4,signal-rr300,39.103699999999996,2.09,42.31,6.82,52,3.91,3.96,46.84369999999999,98%,-25.12,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--signal-rr300--stoprr.htm
xauusd,h4,atr-rr150,30.899899999999995,2.45,62.26,4.43,53,4.46,5.2,44.307399999999994,98%,-12.520000000000001,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--atr-rr150--stoprr.htm
xauusd,h4,signal-rr200,32.9104,2.11,52.83,6.11,53,4.58,3.92,41.7179,98%,-25.400000000000002,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--signal-rr200--stoprr.htm
xauusd,h4,atr-rr100,23.9339,2.56,72.73,2.96,55,5.79,6.74,40.20890000000001,98%,-12.0,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--atr-rr100--stoprr.htm
xauusd,h4,atr-rr075,20.512399999999996,2.76,78.95,3.12,57,7.57,5.39,39.55739999999999,98%,-12.39,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--atr-rr075--stoprr.htm
xauusd,h4,signal-rr150,26.4241,2.0,58.18,6.1,55,5.35,3.28,34.5241,98%,-25.77,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--signal-rr150--stoprr.htm
xauusd,h4,atr-rr200,25.656999999999996,1.98,50.98,4.56,51,3.07,4.5,33.57199999999999,98%,-11.84,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--atr-rr200--stoprr.htm
xauusd,h4,signal-rr400,32.3479,1.82,32.65,12.78,49,2.14,1.74,32.032900000000005,98%,-24.240000000000002,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--signal-rr400--stoprr.htm
xauusd,h4,wave2-rr075,15.247399999999999,2.73,79.17,3.79,48,4.29,3.41,31.849899999999995,98%,-6.11,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--wave2-rr075--stoprr.htm
xauusd,h4,atr-rr050,13.4679,2.55,84.21,2.92,57,7.06,4.03,30.3079,98%,-12.05,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--atr-rr050--stoprr.htm
xauusd,h4,wave2-rr100,13.688699999999997,2.26,70.73,4.84,41,3.09,2.39,24.203699999999998,98%,-5.44,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--wave2-rr100--stoprr.htm
xauusd,h4,wave2-rr300,16.5036,2.24,42.31,5.77,26,1.91,2.35,22.8311,98%,-4.07,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--wave2-rr300--stoprr.htm
xauusd,h4,wave2-rr050,9.2814,2.22,82.35,2.71,51,4.6,3.08,21.748900000000003,98%,-6.47,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--wave2-rr050--stoprr.htm
xauusd,h4,signal-rr100,14.587,1.69,63.64,5.7,55,4.64,2.15,19.531999999999996,98%,-23.27,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--signal-rr100--stoprr.htm
xauusd,h4,signal-rr050,9.346400000000001,1.81,78.95,2.95,57,6.47,2.91,18.468900000000005,98%,-22.48,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--signal-rr050--stoprr.htm
xauusd,h4,signal-rr075,10.896600000000001,1.64,69.09,4.31,55,4.41,2.22,16.269099999999998,98%,-22.27,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--signal-rr075--stoprr.htm
xauusd,h4,atr-rr400,17.3765,1.59,28.57,10.96,42,1.45,1.22,15.781499999999998,98%,-9.610000000000001,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--atr-rr400--stoprr.htm
xauusd,h4,wave2-rr200,11.633099999999999,1.7,47.22,5.18,36,1.76,1.95,15.6281,98%,-4.76,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--wave2-rr200--stoprr.htm
xauusd,h4,wave2-rr150,8.7871,1.62,50.0,5.79,36,1.54,1.34,11.4146,98%,-4.49,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--wave2-rr150--stoprr.htm
xauusd,h4,atr-rr300,12.8141,1.45,31.11,10.12,45,1.23,1.1,10.3391,98%,-9.950000000000001,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--atr-rr300--stoprr.htm
xauusd,h4,wave2-rr400,9.985199999999999,1.89,35.0,5.99,20,0.85,1.49,10.317699999999999,98%,-2.74,0.0,Elliott Wave Research 2026-09-05\Backtest Reports\stoprr\xauusd--h4--wave2-rr400--stoprr.htm
