timeframe_minutes,pivot_bars,minimum_impulse_atr,minimum_gap_atr,rejection_mode,expiry_bars,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
5,5,4.0,0.1,0,24,0,0.0,3.0,24,0,31,8,23,25.806451612903224,0.9512450261638957,-1.2045450229041865,-0.03885629106142537,-1.6629109517632745,12.975854791608985,9833.708904823672,12,4,8,33.333333333333336,1.3911964583661742,3.329701421890893,0.2774751184909077,3.161102888887224,6.397575881350825,10316.110288888722,-2.5051954055651313
5,5,4.0,0.1,0,24,0,0.0,3.0,72,0,31,8,23,25.806451612903224,0.9512450261638957,-1.2045450229041865,-0.03885629106142537,-1.6629109517632745,12.975854791608985,9833.708904823672,12,4,8,33.333333333333336,1.3911964583661742,3.329701421890893,0.2774751184909077,3.161102888887224,6.397575881350825,10316.110288888722,-2.5051954055651313
5,5,4.0,0.05,0,24,0,0.0,3.0,72,0,31,8,23,25.806451612903224,0.9512450261638957,-1.2045450229041865,-0.03885629106142537,-1.6629109517632745,12.975854791608985,9833.708904823672,12,4,8,33.333333333333336,1.3911964583661742,3.329701421890893,0.2774751184909077,3.161102888887224,6.397575881350825,10316.110288888722,-2.5051954055651313
5,5,4.0,0.05,0,24,0,0.0,3.0,24,0,31,8,23,25.806451612903224,0.9512450261638957,-1.2045450229041865,-0.03885629106142537,-1.6629109517632745,12.975854791608985,9833.708904823672,12,4,8,33.333333333333336,1.3911964583661742,3.329701421890893,0.2774751184909077,3.161102888887224,6.397575881350825,10316.110288888722,-2.5051954055651313
5,5,4.0,0.05,0,24,0,0.0,1.5,6,1,31,11,20,35.483870967741936,0.9204433088305698,-1.364256098345598,-0.044008261236954775,-1.5538580066160268,7.137918826432546,9844.614199338397,12,6,6,50.0,1.3666898126018636,2.3297014218909347,0.19414178515757788,2.2586749253930893,2.7926413283780027,10225.86749253931,-2.7317196998741373
5,5,4.0,0.1,0,24,0,0.0,1.5,6,1,31,11,20,35.483870967741936,0.9204433088305698,-1.364256098345598,-0.044008261236954775,-1.5538580066160268,7.137918826432546,9844.614199338397,12,6,6,50.0,1.3666898126018636,2.3297014218909347,0.19414178515757788,2.2586749253930893,2.7926413283780027,10225.86749253931,-2.7317196998741373
5,5,4.0,0.05,0,24,0,0.1,1.5,72,1,31,11,20,35.483870967741936,0.9103982083704862,-1.5578029790632357,-0.05025170900203986,-1.7469324000242925,7.354863262653254,9825.306759997571,12,6,6,50.0,1.6382144711202624,3.3910294245303962,0.28258578537753304,3.3557663113690905,2.726352240503093,10335.576631136908,-3.389171343476055
5,5,4.0,0.05,0,24,0,0.1,1.5,24,1,31,11,20,35.483870967741936,0.9103982083704862,-1.5578029790632357,-0.05025170900203986,-1.7469324000242925,7.354863262653254,9825.306759997571,12,6,6,50.0,1.6382144711202624,3.3910294245303962,0.28258578537753304,3.3557663113690905,2.726352240503093,10335.576631136908,-3.389171343476055
5,5,4.0,0.1,0,24,0,0.1,1.5,72,1,31,11,20,35.483870967741936,0.9103982083704862,-1.5578029790632357,-0.05025170900203986,-1.7469324000242925,7.354863262653254,9825.306759997571,12,6,6,50.0,1.6382144711202624,3.3910294245303962,0.28258578537753304,3.3557663113690905,2.726352240503093,10335.576631136908,-3.389171343476055
5,5,4.0,0.1,0,24,0,0.1,1.5,24,1,31,11,20,35.483870967741936,0.9103982083704862,-1.5578029790632357,-0.05025170900203986,-1.7469324000242925,7.354863262653254,9825.306759997571,12,6,6,50.0,1.6382144711202624,3.3910294245303962,0.28258578537753304,3.3557663113690905,2.726352240503093,10335.576631136908,-3.389171343476055
5,5,4.0,0.1,0,24,1,0.0,3.0,6,0,25,7,18,28.0,1.0613513864403155,1.1892219579014085,0.04756887831605634,0.7905887010351886,11.209294515146208,10079.05887010352,11,3,8,27.272727272727273,0.9317677918911942,-0.58546942393888,-0.05322449308535273,-0.7363961121085394,9.187976386193336,9926.360388789146,-3.8829807306828568
5,5,4.0,0.05,0,24,1,0.0,3.0,6,0,25,7,18,28.0,1.0613513864403155,1.1892219579014085,0.04756887831605634,0.7905887010351886,11.209294515146208,10079.05887010352,11,3,8,27.272727272727273,0.9317677918911942,-0.58546942393888,-0.05322449308535273,-0.7363961121085394,9.187976386193336,9926.360388789146,-3.8829807306828568
