entry_time_utc,exit_time_utc,direction,entry,initial_stop,target,exit_reason,r_multiple,balance
2025-05-16 14:30:00+00:00,2025-05-16 14:44:00+00:00,short,42354.525,42404.30803571429,42279.850446428565,target,1.4894542389296856,10474.556432081912
2025-05-23 04:45:00+00:00,2025-05-23 04:47:00+00:00,long,41859.025,41846.26964285714,41878.15803571429,stop,-1.041159176816575,10365.499626558461
2025-05-29 16:50:00+00:00,2025-05-29 17:01:00+00:00,short,42044.625,42134.556249999994,41909.72812500001,stop,-1.0058377927583737,10261.239513906308
2025-09-09 09:20:00+00:00,2025-09-09 09:51:00+00:00,short,45550.525,45562.96964285714,45531.85803571429,target,1.4578131726214805,10410.829215214275
2025-09-29 11:20:00+00:00,2025-09-29 11:48:00+00:00,long,46434.075,46398.487499999996,46487.45625,stop,-1.0147523709167947,10305.18507892079
2025-10-21 10:35:00+00:00,2025-10-21 10:53:00+00:00,short,46659.625,46708.50535714286,46586.30446428571,stop,-1.0107405107222742,10201.02639862323
2025-11-25 06:55:00+00:00,2025-11-25 07:24:00+00:00,long,46377.025,46361.66517857143,46400.06473214286,target,1.4658199151309925,10350.555075122018
2025-12-10 05:30:00+00:00,2025-12-10 08:09:00+00:00,long,47567.575,47548.181249999994,47596.665625,target,1.4729294231388268,10503.01144628168
2026-03-24 15:20:00+00:00,2026-03-24 15:27:00+00:00,short,46028.525,46123.541071428575,45886.00089285714,stop,-1.0055253810445752,10397.4010004153
2026-04-24 19:10:00+00:00,2026-04-26 22:04:00+00:00,long,49219.425,49118.825,49370.32500000001,stop,-1.0052186878727776,10292.884382506054
2026-05-28 12:50:00+00:00,2026-05-28 13:25:00+00:00,short,50588.125,50618.19642857143,50543.017857142855,target,1.482541567696034,10445.4806719916
2026-06-16 22:15:00+00:00,2026-06-16 22:20:00+00:00,short,52019.275,52040.796428571426,51986.99285714286,stop,-1.0243942914039885,10338.477764278012
