symbol,start,end,return_pct,profit_factor,win_rate,max_dd_pct,trades,sharpe,recovery,expectancy_r,average_rr,longs,shorts
XAGUSD,2023-09-01,2024-03-01,-8.313839671512879,0.40032384654654196,9.523809523809524,10.00791334055069,21,-5.068125375161143,-0.8307265849141942,-0.4041819406820079,3.001257836881633,8,13
XAGUSD,2023-12-01,2024-06-01,11.608318912541948,2.404883840857788,31.25,6.751462970122379,16,4.544586525807947,1.7193782982907382,0.7218593075763828,3.9539497842444247,10,6
XAGUSD,2024-03-01,2024-09-01,26.64015175886285,5.314533094583206,54.54545454545454,4.229237476589908,11,10.201514640071684,6.299043718004496,2.2233705083286415,4.926179265269175,10,1
XAGUSD,2024-06-01,2024-12-01,13.399109733614223,2.7431727434968654,36.36363636363637,5.0769794646376205,11,6.368668649528487,2.639189271286645,1.1921450114879422,5.06339878159184,10,1
XAGUSD,2024-09-01,2025-03-01,1.3062557353347604,1.1666780483868995,20.0,4.508309623974316,10,1.059502277094902,0.2897440158919755,0.15484677918861028,4.612548914596789,10,0
XAGUSD,2024-12-01,2025-06-01,-1.893803202112998,0.7508948906785388,11.11111111111111,5.482324865809796,9,-1.2753917617259953,-0.3454379753968235,-0.18851444858971933,5.98,9,0
XAGUSD,2025-03-01,2025-09-01,4.627034986544265,2.091654208274033,25.0,4.509047004793043,8,3.703139058766947,1.0261669442846355,0.5946613458467279,4.438645383386912,5,3
XAGUSD,2025-06-01,2025-12-01,8.00312883067007,3.421384121946675,27.27272727272727,4.760962754556786,11,5.587007992909978,1.6809895903953795,0.7229541411306475,3.704165184145707,5,6
XAGUSD,2025-09-01,2026-03-01,13.81651989848156,2.0970437936046626,24.0,7.93652537570032,25,4.195706874817925,1.7408776819115743,0.5445766516387097,4.261491437023779,14,11
XAGUSD,2025-12-01,2026-06-01,7.866915706553224,1.5435147886116938,25.0,7.93652537570031,24,2.9119165555848405,0.9912292009598793,0.33825562989833435,3.675444574789159,12,12
XAGUSD,2026-03-01,2026-09-01,-3.9828854237954237,0.6460519394414251,23.076923076923077,7.150314732224816,13,-3.1935194292476257,-0.5570223931326379,-0.299474146599319,2.5126670617356353,6,7
BTCUSD,2023-09-01,2024-03-01,3.606126483751937,1.5545056337814778,46.15384615384615,4.969047184984666,13,3.052509410444183,0.7257178991273888,0.2823684270162491,1.6901506404032312,6,7
BTCUSD,2023-12-01,2024-06-01,4.267074605000243,3.0365923517065165,71.42857142857143,1.7652417347690408,7,7.008207646083656,2.4172749380177865,0.6067724900121163,1.257481486016963,5,2
BTCUSD,2024-03-01,2024-09-01,4.398112614733551,2.9077347326613827,75.0,4.354267326375605,8,6.54709556854628,1.0100694985106582,0.5471316156463523,1.115538701438079,5,3
BTCUSD,2024-06-01,2024-12-01,3.1306393741304728,1.5731984571216122,54.54545454545454,3.520097247995879,11,3.1911253334476455,0.8893616151976657,0.2900499397732172,1.4277881034938413,8,3
BTCUSD,2024-09-01,2025-03-01,0.4200748484168626,1.05704295287392,33.33333333333333,3.8267354545299725,12,0.4538854727020197,0.10977368396856146,0.044462571037990596,1.98,7,5
BTCUSD,2024-12-01,2025-06-01,9.830564359557336,3.242423218134866,58.333333333333336,3.8267354545299503,12,8.165027164374202,2.568916633084806,0.7944625710379906,1.9800000000000002,5,7
BTCUSD,2025-03-01,2025-09-01,11.830869832063783,19.8438024701691,85.71428571428571,1.3619187225334617,7,57.31871690054833,8.68691327633401,1.6142169821914132,1.9800000000000002,5,2
BTCUSD,2025-06-01,2025-12-01,4.22335082817793,2.1108927171854717,50.0,2.0767329185567007,8,5.504316912466148,2.0336514100778533,0.5295927274876411,1.98,6,2
BTCUSD,2025-09-01,2026-03-01,5.137395560216329,1.9005028578232117,50.0,2.297914740640006,12,4.458185908034924,2.235677185649404,0.4285647472746807,1.7922727658908995,4,8
BTCUSD,2025-12-01,2026-06-01,7.024869194275585,3.7345121777598185,66.66666666666666,2.297914740640028,9,9.42589175421782,3.057062592461102,0.7648435169950989,1.5652790375943926,2,7
BTCUSD,2026-03-01,2026-09-01,4.360362258441541,1.6826974833829178,50.0,3.5499861269110977,12,3.531071528142563,1.2282758587103453,0.3665031358517467,1.7530062717034933,7,5
US30,2023-09-01,2024-03-01,8.458082186441507,6.065299081412635,71.42857142857143,3.212801967664447,7,13.264243659227128,2.6326185901181227,1.1751192621157587,1.98,5,2
US30,2023-12-01,2024-06-01,7.964218059560624,2.7796045737661967,60.0,3.2476615393716823,10,7.992621597448488,2.4522931232241163,0.78,1.9800000000000002,8,2
US30,2024-03-01,2024-09-01,2.6614004767473,1.372709986482128,41.66666666666667,3.2476615393717045,12,2.3635227944743837,0.8194820933409757,0.22999999999999998,1.98,8,4
US30,2024-06-01,2024-12-01,7.438066130119303,2.4034984494832767,58.333333333333336,2.353155115520933,12,6.480097321846424,3.1608907041696193,0.6098458295560235,1.77402142209604,8,4
US30,2024-09-01,2025-03-01,9.129013701655197,3.0036789771546517,69.23076923076923,2.612012217854809,13,8.113836632300485,3.4950118683413605,0.6824682945032848,1.4633336397174148,10,3
US30,2024-12-01,2025-06-01,3.3062923358610385,1.5827412594137933,54.54545454545454,5.561791254153636,11,3.480766015185148,0.5944653772095179,0.30490344307912937,1.445308800464076,6,5
US30,2025-03-01,2025-09-01,-2.117555788903036,0.47553884849328504,20.0,4.438324038118591,5,-4.969507017803678,-0.47710707256081053,-0.42000000000000004,1.98,2,3
US30,2025-06-01,2025-12-01,-0.05448620721598685,0.9893625124068891,44.44444444444444,3.897808878629494,9,0.019470582123888566,-0.013978675946560189,0.0016155190509643288,1.2786349178646699,5,4
US30,2025-09-01,2026-03-01,0.20574720514592304,1.0295738482803236,42.857142857142854,3.7253678709223137,14,0.28352830916762906,0.055228694795981276,0.021195715227896476,1.2189182872487672,6,8
US30,2025-12-01,2026-06-01,0.2686721809059822,1.0619126340215914,44.44444444444444,3.7253678709223137,9,0.4794043197003344,0.0721196376344614,0.03618208811753895,1.1592230382335436,3,6
US30,2026-03-01,2026-09-01,-2.3235546549711494,0.1646327260990512,25.0,3.8408449749778972,4,-11.534620704328953,-0.604959239466446,-0.5835912547819323,0.45792210090025076,3,1
USTEC,2023-09-01,2024-03-01,-1.2176797094743064,0.9170162449831499,33.33333333333333,7.491289955663261,21,-0.5562578955411337,-0.16254606572180078,-0.04804672015763063,1.9800000000000002,14,7
USTEC,2023-12-01,2024-06-01,8.032680620590238,1.5535381547399274,45.83333333333333,5.571010787655062,24,3.455090045863368,1.4418713096714961,0.33390812114172896,1.9800000000000002,18,6
USTEC,2024-03-01,2024-09-01,18.151161290375416,2.3328155595718894,55.55555555555556,4.3508824375846356,27,6.523647291020042,4.171834461344792,0.6310290855563875,1.9800000000000002,19,8
USTEC,2024-06-01,2024-12-01,220.7857625683265,25.174388324417325,66.66666666666666,3.414654133933015,21,4.097620013973505,64.65830913130414,9.071841371644599,14.202810484034226,14,7
USTEC,2024-09-01,2025-03-01,10.986462141445696,2.8623966186993806,69.23076923076923,3.414654133933004,13,8.050182909637584,3.217445079508381,0.8170263287908107,1.7997736788331045,6,7
USTEC,2024-12-01,2025-06-01,4.900583248969048,1.524899257529662,46.666666666666664,4.378799305137093,15,3.2751721138690533,1.1191614201682665,0.33145616311651055,1.9800000000000002,7,8
USTEC,2025-03-01,2025-09-01,0.5777887991272657,1.0625023338556063,35.714285714285715,4.378799305137083,14,0.6105172298471693,0.1319514229504468,0.051428571428571414,1.98,10,4
USTEC,2025-06-01,2025-12-01,70.69335307303632,7.802971889680075,40.0,7.618622094838223,15,4.364138190063283,9.279020824636067,4.748718739545608,13.584188322691615,12,3
USTEC,2025-09-01,2026-03-01,0.8380779176669906,1.066484606627129,38.88888888888889,4.645147680311689,18,0.5836426911517553,0.18042008033870638,0.05825186321951232,1.9800000000000002,12,6
USTEC,2025-12-01,2026-06-01,-1.2663148075326758,0.917716868149283,50.0,8.005408471487097,14,-0.31332836529514524,-0.1581824103095945,-0.054466149326451455,1.9800000000000002,10,4
USTEC,2026-03-01,2026-09-01,8.699226510917368,2.4846544238808312,63.63636363636363,5.136693654392399,11,7.198357405714613,1.6935459064175724,0.7744553200113881,1.9800000000000002,10,1
GBPJPY,2023-09-01,2024-03-01,-0.46200523350981015,0.9448026115762027,33.33333333333333,5.375051726651414,12,-0.3055307073287601,-0.08595363486811192,-0.02855621234208583,1.98,5,7
GBPJPY,2023-12-01,2024-06-01,3.6262164248838102,1.432093162358873,42.857142857142854,3.0288941208000186,14,3.0429463002229085,1.19720805028537,0.26571428571428574,1.9800000000000002,9,5
GBPJPY,2024-03-01,2024-09-01,4.413718324779925,1.460551546101284,43.75,4.0864969715132204,16,3.6871902814236956,1.0800738029534218,0.2811218585059593,1.940919650676446,10,6
GBPJPY,2024-06-01,2024-12-01,-2.7508611590554066,0.6705170685672965,27.27272727272727,4.542346209078197,11,-3.475885640677807,-0.6056035873174128,-0.244525610090546,1.8888125182450402,6,5
GBPJPY,2024-09-01,2025-03-01,2.3664327355992443,1.5432328134286666,50.0,4.082139761179782,8,3.1260447603532304,0.5797039969340295,0.30310761742972797,1.6981480966322948,6,2
GBPJPY,2024-12-01,2025-06-01,8.361927660723723,1.9884331952443588,52.94117647058824,4.104173961313706,17,5.674658251492719,2.0374203772900383,0.48384968073513096,1.8206049524996917,11,6
GBPJPY,2025-03-01,2025-09-01,2.9595317976160995,1.3245277588715785,43.75,4.104173961313695,16,2.320582763922151,0.7211029126720522,0.19228888429755145,1.7509460212515464,8,8
GBPJPY,2025-06-01,2025-12-01,-2.77650314312311,0.1959852237866613,20.0,3.347261296682136,5,-11.97018128592362,-0.8294850318005436,-0.5593699032482184,0.6837699627927761,1,4
GBPJPY,2025-09-01,2026-03-01,-1.9272592014695666,0.6467066606028008,33.33333333333333,4.9726015963186265,9,-2.8788429842616168,-0.3875756310130249,-0.21006310443273016,1.210017179713099,5,4
GBPJPY,2025-12-01,2026-06-01,3.323087551999704,1.4817031912255691,53.84615384615385,4.0102986661452285,13,2.8754134524291657,0.828638420388254,0.26135828845001385,1.4528455869967627,10,3
GBPJPY,2026-03-01,2026-09-01,-0.45739399791859814,0.9495337275253369,41.66666666666667,5.031273017229932,12,-0.2658420234420598,-0.09091019238117704,-0.026640180051676916,1.7039735139676082,8,4
