basket,entry_time,exit_time,side,entry_a,entry_b,exit_a,exit_b,lots_a,lots_b,net,return_fraction,R,reason,swap,fees,entry_adaptive_RR,risk_usd,entry_fills,exit_fills
140,1783281602,1783288597,1,62711.51,1779.73,63142.15,1788.42,0.15,5.39,14.39,0.0015321142431259816,0.15321142431259815,1,0.0,-3.3600000000000003,5.407556068834665,93.9225,2,2
141,1783339200,1783339411,1,62438.82,1757.02,61974.98,1745.9,0.1,3.59,-8.700000000000003,-0.0009248785963957379,-0.09248785963957379,1,0.0,-2.24,2.861295213624539,94.06639999999999,2,2
142,1783353600,1783354309,1,63528.48,1787.93,63687.21,1800.68,0.09,3.45,-31.82,-0.0033858483880509983,-0.3385848388050999,1,0.0,-2.12,2.7346764064308253,93.9794,2,2
143,1783368000,1783372168,1,63707.73,1791.57,64142.79,1805.66,0.09,3.2600000000000002,-8.800000000000004,-0.0009395566146921035,-0.09395566146921035,1,0.0,-2.02,2.5139782037516265,93.66120000000001,2,2
144,1783425601,1783426001,1,63353.33,1779.13,63683.16,1787.49,0.15,5.3500000000000005,1.4099999999999966,0.00015068417025387574,0.015068417025387575,1,0.0,-3.3400000000000003,3.8386582019289466,93.5732,2,2
145,1783440000,1783441549,1,63931.61,1796.31,64017.18,1804.11,0.16,5.8,-35.150000000000006,-0.0037558514883963964,-0.3755851488396396,1,0.0,-3.5999999999999996,4.261082086073136,93.5873,2,2
146,1783454400,1783459098,1,63774.91,1789.2,63434.69,1776.24,0.13,4.75,14.380000000000003,0.0015423260164014255,0.15423260164014255,1,0.0,-2.9499999999999997,3.275909690544541,93.2358,2,2
147,1783800000,1783812088,1,64240.25,1823.53,64019.93,1802.49,0.2,7.25,103.97,0.011134123513058527,1.1134123513058527,1,0.0,-4.51,5.939980799852546,93.3796,2,2
148,1784030400,1784031866,1,62789.51,1796.86,62983.94,1802.34,0.21,7.3500000000000005,-4.050000000000004,-0.0004289377277738772,-0.04289377277738771,1,0.0,-4.6000000000000005,6.21051646883747,94.4193,2,2
149,1784059200,1784067652,1,64556.54,1876.72,65005.23,1882.15,0.21,7.24,50.370000000000005,0.0053370036491245925,0.5337003649124592,1,0.0,-4.54,8.491755740356036,94.3788,2,2
150,1784116800,1784118640,1,64688.43,1882.97,64882.89,1890.93,0.16,5.78,-18.489999999999995,-0.001948726055911258,-0.19487260559112582,1,0.0,-3.59,6.661052814713703,94.8825,2,2
151,1784145600,1784147548,1,64945.99,1923.03,65004.71,1928.93,0.21,7.19,-34.61000000000001,-0.0036547916737066206,-0.365479167370662,1,0.0,-4.5200000000000005,10.713961325311923,94.69760000000001,2,2
152,1784203200,1784224812,1,64194.71,1883.7,64016.45,1867.06,0.06,2.09,22.770000000000003,0.0024133161634950166,0.24133161634950162,6,0.0,-1.31,2.559635317713243,94.3515,2,2
153,1784232000,1784253605,1,64217.45,1873.48,63469.15,1849.24,0.05,1.71,2.1400000000000077,0.0002262653945053466,0.02262653945053466,6,-0.82,-1.08,1.8395356209705294,94.5792,2,2
154,1785096001,1785101092,1,64652.36,1912.42,64726.21,1918.65,0.21,7.19,-33.81,-0.00357397310376467,-0.357397310376467,1,0.0,-4.5200000000000005,4.590313295165862,94.6006,2,2
155,1785153600,1785155557,1,65040.15,1957.83,64831.67,1943.14,0.21,7.09,55.900000000000006,0.0059302479777217885,0.5930247977721788,1,0.0,-4.47,6.964659481492295,94.2625,2,2
156,1785168000,1785170065,1,64476.31,1925.82,64765.93,1939.72,0.09,3.3200000000000003,-22.139999999999997,-0.0023349134953570654,-0.23349134953570652,1,0.0,-2.0500000000000003,2.6165610744564547,94.8215,2,2
157,1785182400,1785191133,1,64926.76,1947.27,64562.17,1928.55,0.13,4.46,33.29,0.003519023764245492,0.35190237642454925,1,0.0,-2.8,3.8808995716377606,94.6001,2,2
158,1785254400,1785257497,1,63839.43,1918.21,63996.57,1926.65,0.15,5.29,-24.380000000000003,-0.002568126994827932,-0.25681269948279317,1,0.0,-3.31,4.469481117705407,94.93299999999999,2,2
159,1785268800,1785275143,1,63826.81,1920.69,63986.31,1926.79,0.19,6.55,-13.750000000000004,-0.0014521191434714838,-0.1452119143471484,1,0.0,-4.11,5.666638724961218,94.6892,2,2
160,1787227200,1787239905,1,71880.2,2297.6,72647.53,2321.91,0.05,1.72,-4.530000000000001,-0.0004791029669482411,-0.04791029669482411,1,0.0,-1.08,3.0795524002654773,94.5517,2,2
161,1787241600,1787244108,1,72436.92,2325.66,72521.86,2346.37,0.06,2.14,-40.56,-0.004291772832316119,-0.42917728323161186,1,0.0,-1.33,4.137920972018266,94.5064,2,2
162,1787256000,1787272364,1,72674.61,2323.3,73816.57,2350.67,0.05,1.71,8.39,0.0008915970958801626,0.08915970958801626,1,-0.82,-1.08,3.1152223348175374,94.10079999999999,2,2
163,1787313600,1787335203,1,76724.15,2370.88,77380.59,2423.28,0.02,0.68,-22.93,-0.002434578015325207,-0.2434578015325207,6,0.0,-0.43000000000000005,0.646533325832039,94.18469999999999,2,2
164,1787400000,1787421601,1,77121.38,2423.63,77275.9,2426.19,0.04,1.33,1.9300000000000002,0.00020541661256298201,0.0205416612562982,6,0.0,-0.8500000000000001,1.7934852138546695,93.95540000000001,2,2
165,1787428800,1787450405,1,77427.05,2439.72,77182.0,2423.42,0.04,1.43,12.609999999999998,0.001341850519341908,0.13418505193419078,6,0.0,-0.8999999999999999,1.9928938772892069,93.9747,2,2
166,1787486400,1787491118,1,77296.27,2433.53,77496.34,2465.41,0.04,1.45,-39.129999999999995,-0.0041583068369238085,-0.4158306836923809,1,0.0,-0.9099999999999999,1.9211032358428193,94.10079999999999,2,2
167,1787500800,1787501036,1,77130.46,2439.35,77242.17,2445.35,0.2,6.5200000000000005,-20.919999999999998,-0.0022324310768918835,-0.22324310768918837,1,0.0,-4.14,9.276090302097725,93.7095,2,2
168,1787515200,1787518897,1,77317.33,2444.18,77539.63,2454.15,0.14,4.7,-18.7,-0.00199999358290829,-0.199999358290829,1,0.0,-2.96,6.647956651678974,93.50030000000001,2,2
169,1787572800,1787573154,1,78429.51,2493.01,78164.88,2484.45,0.17,5.45,-1.8100000000000023,-0.00019397020574773394,-0.019397020574773396,1,0.0,-3.4699999999999998,8.435448375810497,93.3133,2,2
170,1787587200,1787608813,1,79087.64,2490.27,78971.54,2483.87,0.06,1.9100000000000001,4.040000000000001,0.00043303406820500957,0.043303406820500955,6,0.0,-1.22,2.3553644698470784,93.29520000000001,2,2
