instrument,broker_symbol,timeframe,distance,signal_filter,ema_slope_bars,exit,sample,trades,wins,losses,win_rate_pct,net_r,profit_factor,expectancy_r,risk_pct,processed_trades,ruined,max_drawdown_pct,ending_balance,max_dd_pct_at_1pct,ending_balance_at_1pct,selection_score
US100,NAS100U6,H1,10,ema200_slope,24,fixed_3R,training,7,1,6,14.285714285714285,-4.006921089821256,0.2332894253798624,-0.5724172985458937,1.0,7,False,5.116032410719106,960.4079141976081,5.116032410719106,960.4079141976081,-1.6841217007256344
US100,NAS100U6,H1,10,ema200_slope,24,fixed_4R,training,7,1,6,14.285714285714285,-4.006921089821256,0.2332894253798624,-0.5724172985458937,1.0,7,False,5.116032410719106,960.4079141976081,5.116032410719106,960.4079141976081,-1.6841217007256344
US100,NAS100U6,H1,10,ema200_slope,24,trail_start_1R_distance_0.5R,training,7,1,6,14.285714285714285,-3.8431407830424225,0.26462822400029246,-0.5490201118632032,1.0,7,False,5.116032410719106,961.9619267296246,5.116032410719106,961.9619267296246,-1.6175177435916186
US100,NAS100U6,H1,10,ema200_slope,24,trail_start_1R_distance_1R,training,7,1,6,14.285714285714285,-4.343140783042422,0.16895494301557265,-0.6204486832917746,1.0,7,False,5.116032410719106,957.2177283501605,5.116032410719106,957.2177283501605,-1.82085097224394
US100,NAS100U6,H1,10,ema200_slope,24,trail_start_1.5R_distance_1R,training,7,1,6,14.285714285714285,-4.343140783042422,0.16895494301557265,-0.6204486832917746,1.0,7,False,5.116032410719106,957.2177283501605,5.116032410719106,957.2177283501605,-1.82085097224394
US100,NAS100U6,H1,8,none,1,fixed_2R,validation,17,6,11,35.294117647058826,-0.2589523237897979,0.96537437110602,-0.015232489634693994,1.0,17,False,6.392916264140827,996.4395927010765,6.392916264140827,996.4395927010765,
US100,NAS100U6,H1,8,none,1,fixed_2R,full,54,22,32,40.74074074074074,2.067201262694358,1.09182452040299,0.03828150486471033,1.0,54,False,6.3929162641408395,1017.7383186359355,6.3929162641408395,1017.7383186359355,
US100,NAS100U6,H4,4,none,1,fixed_2R,training,21,9,12,42.857142857142854,0.07717204204505228,1.0107017693614546,0.0036748591450024896,1.0,21,False,2.949731432977226,999.8422074251898,2.949731432977226,999.8422074251898,0.05045632828540375
US100,NAS100U6,H4,4,none,1,fixed_3R,training,20,8,12,40.0,-2.64059426844205,0.6706321421094668,-0.1320297134221025,1.0,20,False,4.6711912100123865,973.0772685676469,4.6711912100123865,973.0772685676469,-0.6767076556073507
US100,NAS100U6,H4,4,none,1,fixed_4R,training,20,8,12,40.0,-1.64059426844205,0.7953646168507909,-0.0820297134221025,1.0,20,False,4.6711912100123865,982.5246206896627,4.6711912100123865,982.5246206896627,-0.43439098664617304
US100,NAS100U6,H4,4,none,1,trail_start_1R_distance_0.5R,training,21,8,13,38.095238095238095,-3.4468258890935677,0.5802260639005501,-0.16413456614731275,1.0,21,False,4.6711912100123865,965.4954895806407,4.6711912100123865,965.4954895806407,-0.85197281234421
US100,NAS100U6,H4,4,none,1,trail_start_1R_distance_1R,training,21,8,13,38.095238095238095,-3.4564582368460113,0.5790529821551924,-0.16459324937361958,1.0,21,False,4.6711912100123865,965.3903718896602,4.6711912100123865,965.3903718896602,-0.8542507252105712
US100,NAS100U6,H4,4,none,1,trail_start_1.5R_distance_1R,training,21,8,13,38.095238095238095,-3.695782283431987,0.5499067472506314,-0.17598963254438033,1.0,21,False,4.6711912100123865,963.0909143847842,4.6711912100123865,963.0909143847842,-0.9108474489749874
US100,NAS100U6,H4,4,ema200_slope,6,fixed_2R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,4,ema200_slope,6,fixed_3R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,4,ema200_slope,6,fixed_4R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,4,ema200_slope,6,trail_start_1R_distance_0.5R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,4,ema200_slope,6,trail_start_1R_distance_1R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,4,ema200_slope,6,trail_start_1.5R_distance_1R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,5,none,1,fixed_2R,training,16,5,11,31.25,0.18255811183304488,1.0300536318065436,0.011409881989565305,1.0,16,False,4.182053628983075,1000.9823793882425,4.182053628983075,1000.9823793882425,0.03286542756991975
US100,NAS100U6,H4,5,none,1,fixed_3R,training,16,5,11,31.25,0.7760601804628913,1.1277589184570525,0.048503761278930704,1.0,16,False,4.182053628983075,1006.6309858717506,4.182053628983075,1006.6309858717506,0.19589673772495766
US100,NAS100U6,H4,5,none,1,fixed_4R,training,16,5,11,31.25,-0.8590973701892752,0.8585710829806864,-0.0536935856368297,1.0,16,False,4.182053628983075,990.7130772778158,4.182053628983075,990.7130772778158,-0.25327082525953887
US100,NAS100U6,H4,5,none,1,trail_start_1R_distance_0.5R,training,16,6,10,37.5,0.4948900430515196,1.082113569733721,0.030930627690719976,1.0,16,False,4.182053628983075,1004.1500161369819,4.182053628983075,1004.1500161369819,0.11875740106361501
US100,NAS100U6,H4,5,none,1,trail_start_1R_distance_1R,training,16,6,10,37.5,-0.4740952023564818,0.9213367696406273,-0.02963095014728011,1.0,16,False,4.182053628983075,994.563531646926,4.182053628983075,994.563531646926,-0.1476054303023494
US100,NAS100U6,H4,5,none,1,trail_start_1.5R_distance_1R,training,16,5,11,31.25,-0.9143161968316216,0.849480682844339,-0.05714476230197635,1.0,16,False,4.182053628983075,990.2023807301049,4.182053628983075,990.2023807301049,-0.2684390919405776
US100,NAS100U6,H4,5,ema200_slope,6,fixed_2R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,5,ema200_slope,6,fixed_3R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,5,ema200_slope,6,fixed_4R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,5,ema200_slope,6,trail_start_1R_distance_0.5R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,5,ema200_slope,6,trail_start_1R_distance_1R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,5,ema200_slope,6,trail_start_1.5R_distance_1R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,6,none,1,fixed_2R,training,15,4,11,26.666666666666668,-2.7148210956339853,0.6209370363881045,-0.1809880730422657,1.0,15,False,4.652770875394117,972.54173707098,4.652770875394117,972.54173707098,-0.7939340723124155
US100,NAS100U6,H4,6,none,1,fixed_3R,training,15,4,11,26.666666666666668,-2.2513961484881064,0.6856437804749665,-0.15009307656587376,1.0,15,False,3.768207530821462,976.9102077440053,3.768207530821462,976.9102077440053,-0.6291897200822774
US100,NAS100U6,H4,6,none,1,fixed_4R,training,15,4,11,26.666666666666668,-3.6453135592024015,0.49101494633730175,-0.24302090394682677,1.0,15,False,5.02099571476225,963.6895072849867,5.02099571476225,963.6895072849867,-1.0684035004062271
US100,NAS100U6,H4,6,none,1,trail_start_1R_distance_0.5R,training,15,4,11,26.666666666666668,-3.4134098138172053,0.5233950251350474,-0.22756065425448035,1.0,15,False,4.861913110455054,965.9311631990217,4.861913110455054,965.9311631990217,-0.9973058948276116
US100,NAS100U6,H4,6,none,1,trail_start_1R_distance_1R,training,15,4,11,26.666666666666668,-3.5240146159917725,0.5079515824089595,-0.23493430773278484,1.0,15,False,4.90875199766324,964.8283704815532,4.90875199766324,964.8283704815532,-1.0300540038470298
US100,NAS100U6,H4,6,none,1,trail_start_1.5R_distance_1R,training,15,4,11,26.666666666666668,-3.44084927348812,0.5195637292461606,-0.2293899515658747,1.0,15,False,4.829867253019109,965.6287621183205,4.829867253019109,965.6287621183205,-1.003683592935799
US100,NAS100U6,H4,6,ema200_slope,6,fixed_2R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,6,ema200_slope,6,fixed_3R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,6,ema200_slope,6,fixed_4R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,6,ema200_slope,6,trail_start_1R_distance_0.5R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,6,ema200_slope,6,trail_start_1R_distance_1R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,6,ema200_slope,6,trail_start_1.5R_distance_1R,training,0,0,0,0.0,0.0,inf,0.0,1.0,0,False,0.0,1000.0,0.0,1000.0,0.8999999999999999
US100,NAS100U6,H4,5,none,1,fixed_3R,validation,7,4,3,57.14285714285714,0.8084560820746656,1.2694853606915553,0.11549372601066651,1.0,7,False,2.8633381533670557,1007.5062685125173,2.8633381533670557,1007.5062685125173,
US100,NAS100U6,H4,5,none,1,fixed_3R,full,23,9,14,39.130434782608695,1.5845162625375568,1.1746136759058512,0.06889201141467638,1.0,23,False,4.182053628983075,1014.1870283447238,4.182053628983075,1014.1870283447238,
US30,US30,H1,6,none,1,fixed_2R,training,399,144,255,36.09022556390977,-27.64964010396276,0.8353399639024838,-0.06929734361895429,1.0,399,False,33.132497185211534,744.1206269261762,33.132497185211534,744.1206269261762,-2.5842122474851243
US30,US30,H1,6,none,1,fixed_3R,training,391,137,254,35.0383631713555,-15.700799012233661,0.9071892702513435,-0.040155496194971003,1.0,391,False,23.74827817976418,834.0195288588437,23.74827817976418,834.0195288588437,-1.6078762721943214
US30,US30,H1,6,none,1,fixed_4R,training,387,133,254,34.366925064599485,-12.64726032844001,0.9256387740364744,-0.032680259246615016,1.0,387,False,25.0399949830604,857.2385281606157,25.0399949830604,857.2385281606157,-1.5056503561207346
US30,US30,H1,6,none,1,trail_start_1R_distance_0.5R,training,400,156,244,39.0,-12.757512529306082,0.9195436092305614,-0.0318937813232652,1.0,400,False,24.103061759375958,861.4244743522602,24.103061759375958,861.4244743522602,-1.4640665554557581
US30,US30,H1,6,none,1,trail_start_1R_distance_1R,training,395,154,241,38.9873417721519,-12.014686331119222,0.9238662066286399,-0.030416927420554993,1.0,395,False,22.540311064738287,865.121153067567,22.540311064738287,865.121153067567,-1.3675569876211342
US30,US30,H1,6,none,1,trail_start_1.5R_distance_1R,training,391,140,251,35.80562659846547,-18.230723826412934,0.8910025432746345,-0.046625892139163516,1.0,391,False,25.165157940874046,812.0074179391263,25.165157940874046,812.0074179391263,-1.7949232689431494
US30,US30,H1,6,ema200_slope,24,fixed_2R,training,92,30,62,32.608695652173914,-2.3150336832141085,0.9616893252317336,-0.025163409600153352,1.0,92,False,14.34470514138666,968.5855142519594,14.34470514138666,968.5855142519594,-0.6708937528595971
US30,US30,H1,6,ema200_slope,24,fixed_3R,training,80,23,57,28.749999999999996,7.152747718217827,1.1290507490798354,0.08940934647772283,1.0,80,False,12.87698824186649,1061.5744141306786,12.87698824186649,1061.5744141306786,0.45397958887939427
US30,US30,H1,6,ema200_slope,24,fixed_4R,training,66,17,49,25.757575757575758,9.59228678610184,1.207767689300651,0.1453376785773006,1.0,66,False,10.037345848355365,1086.8274463278526,10.037345848355365,1086.8274463278526,0.96040020186351
US30,US30,H1,6,ema200_slope,24,trail_start_1R_distance_0.5R,training,110,46,64,41.81818181818181,2.642539243997238,1.0424989419278587,0.02402308403633853,1.0,110,False,12.216860122919018,1017.0227341100355,12.216860122919018,1017.0227341100355,-0.08034333265111226
US30,US30,H1,6,ema200_slope,24,trail_start_1R_distance_1R,training,100,43,57,43.0,0.5849815603749835,1.0106015363736667,0.005849815603749835,1.0,100,False,12.644082301422339,996.6892215574453,12.644082301422339,996.6892215574453,-0.2956749055633452
US30,US30,H1,6,ema200_slope,24,trail_start_1.5R_distance_1R,training,89,30,59,33.70786516853933,0.6772662774463301,1.0118599371586399,0.007609733454453147,1.0,89,False,11.77147117322696,996.8111483203037,11.77147117322696,996.8111483203037,-0.24728977452599155
US30,US30,H1,8,none,1,fixed_2R,training,309,120,189,38.83495145631068,-7.223132472218499,0.9385471622093867,-0.023375833243425563,1.0,309,False,19.529784380794887,916.993889763905,19.529784380794887,916.993889763905,-1.0513189505385432
US30,US30,H1,8,none,1,fixed_3R,training,302,113,189,37.41721854304636,-3.370975438088895,0.972066081484652,-0.011162170324797665,1.0,302,False,21.678578414941203,949.3438621141297,21.678578414941203,949.3438621141297,-0.9153110633170771
US30,US30,H1,8,none,1,fixed_4R,training,298,111,187,37.24832214765101,-0.7684234515527548,0.9936130866665207,-0.0025786021864186402,1.0,298,False,18.66814809104447,972.5219793333823,18.66814809104447,972.5219793333823,-0.6421975360123467
US30,US30,H1,8,none,1,trail_start_1R_distance_0.5R,training,316,130,186,41.139240506329116,-5.69591504703744,0.9504624445190031,-0.01802504761720709,1.0,316,False,21.957893621608303,930.1824836705583,21.957893621608303,930.1824836705583,-1.0561666333926971
US30,US30,H1,8,none,1,trail_start_1R_distance_1R,training,308,124,184,40.25974025974026,-10.758661053455096,0.9055958136365259,-0.03493071770602304,1.0,308,False,22.927028525302042,884.6827932740798,22.927028525302042,884.6827932740798,-1.394273376759402
US30,US30,H1,8,none,1,trail_start_1.5R_distance_1R,training,303,118,185,38.943894389438945,-13.2359746536311,0.8868289705228775,-0.04368308466544917,1.0,303,False,24.4952161473719,862.8252668213566,24.4952161473719,862.8252668213566,-1.6071711764685164
US30,US30,H1,8,ema200_slope,24,fixed_2R,training,69,21,48,30.434782608695656,-7.511010179610172,0.8424147546915717,-0.10885521999435031,1.0,69,False,18.059834934990768,921.7626190690722,18.059834934990768,921.7626190690722,-1.500250552204162
US30,US30,H1,8,ema200_slope,24,fixed_3R,training,54,14,40,25.925925925925924,-3.9720971205969646,0.8974309519606061,-0.07355735408512898,1.0,54,False,15.82644791572631,954.5024459416328,15.82644791572631,954.5024459416328,-1.0389772268483428
US30,US30,H1,8,ema200_slope,24,fixed_4R,training,46,10,36,21.73913043478261,-4.972097120596964,0.8568195092720476,-0.10808906783906444,1.0,46,False,15.520477530864282,944.6265994297221,15.520477530864282,944.6265994297221,-1.225391900496712
US30,US30,H1,8,ema200_slope,24,trail_start_1R_distance_0.5R,training,96,38,58,39.58333333333333,-9.810414381832622,0.8301582885077958,-0.10219181647742315,1.0,96,False,21.740798254276744,900.0207967546594,21.740798254276744,900.0207967546594,-1.7463794119262164
US30,US30,H1,8,ema200_slope,24,trail_start_1R_distance_1R,training,83,34,49,40.963855421686745,-10.385090585322057,0.7870253740005894,-0.12512157331713322,1.0,83,False,19.843237121619456,895.602552705341,19.843237121619456,895.602552705341,-1.8155874617884658
US30,US30,H1,8,ema200_slope,24,trail_start_1.5R_distance_1R,training,72,22,50,30.555555555555557,-12.347807590069865,0.7518697981622486,-0.17149732763985923,1.0,72,False,20.718681295672674,877.9168872073508,20.718681295672674,877.9168872073508,-2.1711698620567565
US30,US30,H1,10,none,1,fixed_2R,training,271,96,175,35.42435424354243,-14.416295761830877,0.8664303320994757,-0.05319666332778922,1.0,271,False,21.220166262343845,854.8119702968983,21.220166262343845,854.8119702968983,-1.5945697022056726
US30,US30,H1,10,none,1,fixed_3R,training,267,89,178,33.33333333333333,-16.629927149339544,0.8499135645753396,-0.062284371345840986,1.0,267,False,21.174765064705866,834.0442009471058,21.174765064705866,834.0442009471058,-1.7372385815590972
US30,US30,H1,10,none,1,fixed_4R,training,262,86,176,32.82442748091603,-14.537582602723164,0.8686206852301848,-0.05548695649894338,1.0,262,False,21.869502346365078,850.6369668793163,21.869502346365078,850.6369668793163,-1.6426218436824749
US30,US30,H1,10,none,1,trail_start_1R_distance_0.5R,training,277,105,172,37.90613718411552,-13.525340433693676,0.8682444229488498,-0.04882794380394829,1.0,277,False,22.576760170894893,863.0056857992834,22.576760170894893,863.0056857992834,-1.5854926894622754
US30,US30,H1,10,none,1,trail_start_1R_distance_1R,training,270,102,168,37.77777777777778,-13.355365241045448,0.8696485658990559,-0.04946431570757573,1.0,270,False,21.6657246398321,863.0878444702786,21.6657246398321,863.0878444702786,-1.5489633458463157
US30,US30,H1,10,none,1,trail_start_1.5R_distance_1R,training,267,94,173,35.2059925093633,-16.620338717561303,0.8455220493402975,-0.06224845961633447,1.0,267,False,22.064165587500625,834.89543238294,22.064165587500625,834.89543238294,-1.7728865272609107
US30,US30,H1,10,ema200_slope,24,fixed_2R,training,62,19,43,30.64516129032258,-9.992269758757717,0.7677991757799416,-0.16116564127028574,1.0,62,False,17.302161160314338,900.0534853092242,17.302161160314338,900.0534853092242,-1.8459360984279751
US30,US30,H1,10,ema200_slope,24,fixed_3R,training,49,12,37,24.489795918367346,-6.195912270174564,0.8271506271134261,-0.12644718918723602,1.0,49,False,16.63898952466015,934.3754722221161,16.63898952466015,934.3754722221161,-1.4266173112300442
US30,US30,H1,10,ema200_slope,24,fixed_4R,training,48,11,37,22.916666666666664,-4.319688772470942,0.8811036697753226,-0.08999351609314461,1.0,48,False,15.01247155233518,950.5372701400984,15.01247155233518,950.5372701400984,-1.0918266805274843
US30,US30,H1,10,ema200_slope,24,trail_start_1R_distance_0.5R,training,82,30,52,36.58536585365854,-9.776814375642124,0.8126449862276435,-0.11922944360539176,1.0,82,False,21.521821119746352,900.840188869546,21.521821119746352,900.840188869546,-1.8186446285083653
US30,US30,H1,10,ema200_slope,24,trail_start_1R_distance_1R,training,73,27,46,36.986301369863014,-9.944287230582372,0.7846781405687523,-0.1362231127477037,1.0,73,False,17.767717754611727,899.4069592323867,17.767717754611727,899.4069592323867,-1.756897774614349
US30,US30,H1,10,ema200_slope,24,trail_start_1.5R_distance_1R,training,68,23,45,33.82352941176471,-10.10903242979643,0.7762664808851091,-0.14866224161465338,1.0,68,False,16.753097112376466,897.9875776737919,16.753097112376466,897.9875776737919,-1.779584161798911
US30,US30,H1,6,ema200_slope,24,fixed_4R,validation,23,7,16,30.434782608695656,6.115595357617047,1.3822247098510654,0.26589545033117595,1.0,23,False,6.793465209300987,1057.9565283551997,6.793465209300987,1057.9565283551997,
US30,US30,H1,6,ema200_slope,24,fixed_4R,full,89,24,65,26.96629213483146,15.707882143718885,1.2526669559777084,0.1764930577945942,1.0,89,False,10.037345848355365,1149.816192038162,10.037345848355365,1149.816192038162,
US30,US30,H4,4,none,1,fixed_2R,training,168,64,104,38.095238095238095,-2.9885147151334235,0.9550999075274644,-0.017788778066270376,1.0,168,False,17.539702838577078,962.7016528139891,17.539702838577078,962.7016528139891,-0.7888920433920105
US30,US30,H4,4,none,1,fixed_3R,training,168,61,107,36.30952380952381,-4.716006314197937,0.9313704463228404,-0.0280714661559401,1.0,168,False,21.578385627987835,944.691826864407,21.578385627987835,944.691826864407,-1.087277644532647
US30,US30,H4,4,none,1,fixed_4R,training,166,61,105,36.74698795180723,0.4164123097787076,1.006123805448335,0.002508507890233178,1.0,166,False,21.578385627987796,992.6220146528784,21.578385627987796,992.6220146528784,-0.6798969909877284
US30,US30,H4,4,none,1,trail_start_1R_distance_0.5R,training,172,66,106,38.372093023255815,0.4860059431739783,1.007182251767199,0.0028256159486859207,1.0,172,False,19.353181895552517,993.9891829910243,19.353181895552517,993.9891829910243,-0.5859923323034304
US30,US30,H4,4,none,1,trail_start_1R_distance_1R,training,168,64,104,38.095238095238095,1.142906647553697,1.0172386992645914,0.006803015759248197,1.0,168,False,19.967554820484157,999.7517058718182,19.967554820484157,999.7517058718182,-0.557939225723938
US30,US30,H4,4,none,1,trail_start_1.5R_distance_1R,training,167,64,103,38.32335329341318,2.169263605358164,1.032773048559432,0.012989602427294395,1.0,167,False,19.967554820484214,1010.0258788232063,19.967554820484214,1010.0258788232063,-0.4759235780037627
US30,US30,H4,4,ema200_slope,6,fixed_2R,training,30,9,21,30.0,-2.523822326187004,0.8717027691239293,-0.08412741087290014,1.0,30,False,10.220545962161548,972.5471398029788,10.220545962161548,972.5471398029788,-0.7388512295138003
US30,US30,H4,4,ema200_slope,6,fixed_3R,training,24,7,17,29.166666666666668,1.3808735562451186,1.0835387317530585,0.057536398176879944,1.0,24,False,6.590432009699147,1010.6096686161541,6.590432009699147,1010.6096686161541,0.18078316371690523
US30,US30,H4,4,ema200_slope,6,fixed_4R,training,21,6,15,28.57142857142857,0.9868311081946183,1.0694490315437497,0.04699195753307706,1.0,21,False,6.590432009699159,1006.6376166460786,6.590432009699159,1006.6376166460786,0.1121442767930721
US30,US30,H4,4,ema200_slope,6,trail_start_1R_distance_0.5R,training,49,16,33,32.6530612244898,-9.197934524951496,0.7055767377457507,-0.18771294948880604,1.0,49,False,13.137601524456427,908.9672330419078,13.137601524456427,908.9672330419078,-1.7336581967380367
US30,US30,H4,4,ema200_slope,6,trail_start_1R_distance_1R,training,42,17,25,40.476190476190474,-2.888303461264342,0.8796138591753148,-0.06876913003010338,1.0,42,False,10.49624493995963,967.5211164257955,10.49624493995963,967.5211164257955,-0.7335826185022811
US30,US30,H4,4,ema200_slope,6,trail_start_1.5R_distance_1R,training,35,11,24,31.428571428571427,-6.356950109149206,0.7196083593830299,-0.1816271459756916,1.0,35,False,9.031734362748765,935.9982248843528,9.031734362748765,935.9982248843528,-1.327848806971368
US30,US30,H4,5,none,1,fixed_2R,training,128,53,75,41.40625,8.336827383771517,1.1800086840455244,0.06513146393571498,1.0,128,False,11.366934076784476,1080.1803242538663,11.366934076784476,1080.1803242538663,0.45920233661626764
US30,US30,H4,5,none,1,fixed_3R,training,128,52,76,40.625,10.796551205712735,1.2281918965323706,0.08434805629463074,1.0,128,False,10.140815305180345,1105.253251930301,10.140815305180345,1105.253251930301,0.7328854936460507
US30,US30,H4,5,none,1,fixed_4R,training,127,51,76,40.15748031496063,12.615272152366412,1.2666317070026303,0.09933285159343631,1.0,127,False,11.401010611164756,1123.9501100120667,11.401010611164756,1123.9501100120667,0.8533787178496205
US30,US30,H4,5,none,1,trail_start_1R_distance_0.5R,training,129,57,72,44.18604651162791,12.732010744787177,1.286866117195889,0.0986977577115285,1.0,129,False,10.524548353919174,1127.9816699667338,10.524548353919174,1127.9816699667338,0.8930390233821613
US30,US30,H4,5,none,1,trail_start_1R_distance_1R,training,128,57,71,44.53125,8.627616698693098,1.1988704010334612,0.06740325545853983,1.0,128,False,12.323583290819881,1083.0420630975639,12.323583290819881,1083.0420630975639,0.44946801266274694
US30,US30,H4,5,none,1,trail_start_1.5R_distance_1R,training,128,54,74,42.1875,12.429684873015015,1.2710783713497464,0.0971069130704298,1.0,128,False,10.337126493185389,1123.5849601087148,10.337126493185389,1123.5849601087148,0.8758160036901423
US30,US30,H4,5,ema200_slope,6,fixed_2R,training,24,10,14,41.66666666666667,6.547021494857657,1.525578261362441,0.27279256228573573,1.0,24,False,3.199050415719442,1065.0747515643618,3.199050415719442,1065.0747515643618,1.4372798890284904
US30,US30,H4,5,ema200_slope,6,fixed_3R,training,21,7,14,33.33333333333333,6.518111361123402,1.522045848458019,0.31038625529159053,1.0,21,False,5.068256932175301,1063.8313235783091,5.068256932175301,1063.8313235783091,1.447945109529292
US30,US30,H4,5,ema200_slope,6,fixed_4R,training,15,5,10,33.33333333333333,6.469742702132567,1.7650880454733835,0.43131618014217116,1.0,15,False,4.109350436540723,1063.6747512351278,4.109350436540723,1063.6747512351278,1.7708695719998058
US30,US30,H4,5,ema200_slope,6,trail_start_1R_distance_0.5R,training,44,19,25,43.18181818181818,-2.632034294322211,0.8884599601922296,-0.05981896123459571,1.0,44,False,7.627898458258932,971.5747862886766,7.627898458258932,971.5747862886766,-0.5686410438294605
US30,US30,H4,5,ema200_slope,6,trail_start_1R_distance_1R,training,37,21,16,56.75675675675676,2.8268238501164014,1.1840266045355803,0.07640064459774058,1.0,37,False,5.712290952063671,1026.6113249843631,5.712290952063671,1026.6113249843631,0.41383933084755775
US30,US30,H4,5,ema200_slope,6,trail_start_1.5R_distance_1R,training,33,15,18,45.45454545454545,-0.14402727820220307,0.9913744520449107,-0.004364462975824336,1.0,33,False,6.245875682615557,996.6921277810526,6.245875682615557,996.6921277810526,-0.12620079048100438
US30,US30,H4,6,none,1,fixed_2R,training,102,37,65,36.27450980392157,-6.481794066798429,0.8332621198676876,-0.06354700065488655,1.0,102,False,10.984062602652225,933.4989025860194,10.984062602652225,933.4989025860194,-0.9561664330580608
US30,US30,H4,6,none,1,fixed_3R,training,102,36,66,35.294117647058826,-5.57918269279252,0.8600802248537649,-0.054697869537181566,1.0,102,False,12.959767110757547,941.128704811485,12.959767110757547,941.128704811485,-0.9418000542108871
US30,US30,H4,6,none,1,fixed_4R,training,102,35,67,34.31372549019608,-7.391943713317397,0.8191535983033775,-0.07247003640507252,1.0,102,False,12.959767110757491,923.9034257964796,12.959767110757491,923.9034257964796,-1.1274291352411026
US30,US30,H4,6,none,1,trail_start_1R_distance_0.5R,training,104,39,65,37.5,-9.088949194581081,0.7688208809208951,-0.08739374225558733,1.0,104,False,11.035054189081507,909.8100267607583,11.035054189081507,909.8100267607583,-1.2173238296794022
US30,US30,H4,6,none,1,trail_start_1R_distance_1R,training,102,39,63,38.23529411764706,-9.654967178208999,0.7480916681196057,-0.09465654096283332,1.0,102,False,12.81286249965898,904.641826661158,12.81286249965898,904.641826661158,-1.3562849526708258
US30,US30,H4,6,none,1,trail_start_1.5R_distance_1R,training,101,37,64,36.633663366336634,-9.222274384166145,0.7609028070386502,-0.09130964736798163,1.0,101,False,12.705289782172413,908.5252655837693,12.705289782172413,908.5252655837693,-1.3117267692877226
US30,US30,H4,6,ema200_slope,6,fixed_2R,training,15,7,8,46.666666666666664,3.4892395354685006,1.4361549419335626,0.23261596903123338,1.0,15,False,3.9690247610980016,1034.0057534448467,3.9690247610980016,1034.0057534448467,0.9575800249659816
US30,US30,H4,6,ema200_slope,6,fixed_3R,training,9,6,3,66.66666666666666,8.142097191830828,3.714032397276943,0.9046774657589809,1.0,9,False,1.000000000000004,1083.1382857625472,1.000000000000004,1083.1382857625472,3.2311372568684837
US30,US30,H4,6,ema200_slope,6,fixed_4R,training,11,6,5,54.54545454545454,8.213956202231964,2.642791240446393,0.7467232911119968,1.0,11,False,2.8297902956412075,1082.7427811355462,2.8297902956412075,1082.7427811355462,2.759828053079131
US30,US30,H4,6,ema200_slope,6,trail_start_1R_distance_0.5R,training,25,11,14,44.0,-1.9638155618971866,0.8515667883464265,-0.07855262247588747,1.0,25,False,4.6462973510923575,979.2462860723435,4.6462973510923575,979.2462860723435,-0.4508799881711677
US30,US30,H4,6,ema200_slope,6,trail_start_1R_distance_1R,training,18,10,8,55.55555555555556,-0.7530674769148267,0.9058665653856467,-0.041837082050823704,1.0,18,False,4.616045576803943,991.7368820731988,4.616045576803943,991.7368820731988,-0.22626154480348332
