symbol,broker_symbol,setup,side,signal_time_iso,entry_time_iso,exit_time_iso,entry,sl,tp,lot,pnl,result,rr,margin,reason
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-08-21T14:50:00Z,2025-08-21T14:55:00Z,2025-08-21T15:05:00Z,3344.053,3341.603,3351.403,0.2,-49.0,SL,3.0,33.44,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-08-21T15:10:00Z,2025-08-21T15:15:00Z,2025-08-21T15:25:00Z,3338.782,3343.326,3325.151,0.2,-90.88,SL,3.0,33.39,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-08-21T15:30:00Z,2025-08-21T15:35:00Z,2025-08-21T16:15:00Z,3343.358,3341.006,3350.414,0.2,-47.04,SL,3.0,33.43,breakout_up_retest_buy
XAUUSD,XAUUSDm,breakout_retest,SELL,2025-08-22T01:25:00Z,2025-08-22T01:30:00Z,2025-08-22T01:30:00Z,3337.215,3338.394,3333.678,0.2,-23.58,SL,3.0,33.37,breakout_down_retest_sell
XAUUSD,XAUUSDm,breakout_retest,SELL,2025-08-22T01:45:00Z,2025-08-22T01:50:00Z,2025-08-22T03:00:00Z,3336.974,3338.619,3332.039,0.2,98.7,TP,3.0,33.37,breakout_down_retest_sell
XAUUSD,XAUUSDm,breakout_retest,SELL,2025-08-22T05:50:00Z,2025-08-22T05:55:00Z,2025-08-22T06:45:00Z,3330.417,3331.933,3325.869,0.2,90.96,TP,3.0,33.3,breakout_down_retest_sell
XAUUSD,XAUUSDm,breakout_retest,SELL,2025-08-22T07:30:00Z,2025-08-22T07:35:00Z,2025-08-22T12:30:00Z,3330.278,3332.949,3322.265,0.2,160.26,TP,3.0,33.3,breakout_down_retest_sell
XAUUSD,XAUUSDm,range,BUY,2025-08-22T12:45:00Z,2025-08-22T12:50:00Z,2025-08-22T12:50:00Z,3326.155,3324.283,3331.771,0.2,-37.44,SL,3.0,33.26,range_rejection_from_h4_low
XAUUSD,XAUUSDm,breakout_retest,SELL,2025-08-22T12:55:00Z,2025-08-22T13:00:00Z,2025-08-22T13:05:00Z,3323.418,3326.265,3314.877,0.2,-56.94,SL,3.0,33.23,breakout_down_retest_sell
XAUUSD,XAUUSDm,breakout_retest,SELL,2025-08-22T13:10:00Z,2025-08-22T13:15:00Z,2025-08-22T13:15:00Z,3324.774,3327.321,3317.133,0.2,-50.94,SL,3.0,33.25,breakout_down_retest_sell
XAUUSD,XAUUSDm,range,SELL,2025-08-22T16:10:00Z,2025-08-22T16:15:00Z,2025-08-26T15:55:00Z,3371.45,3388.136,3321.393,0.2,-333.72,SL,3.0,33.71,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-08-26T16:05:00Z,2025-08-26T16:10:00Z,2025-08-26T19:45:00Z,3385.126,3390.043,3370.374,0.2,-98.34,SL,3.0,33.85,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-08-26T20:10:00Z,2025-08-26T20:15:00Z,2025-08-26T20:50:00Z,3389.938,3393.169,3380.245,0.2,-64.62,SL,3.0,33.9,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-08-26T22:05:00Z,2025-08-26T22:10:00Z,2025-08-26T22:10:00Z,3391.458,3389.6,3397.032,0.2,-37.16,SL,3.0,33.91,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-08-26T22:15:00Z,2025-08-26T22:20:00Z,2025-08-26T22:30:00Z,3388.845,3391.712,3380.245,0.2,-57.34,SL,3.0,33.89,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-08-26T22:45:00Z,2025-08-26T22:50:00Z,2025-08-27T04:00:00Z,3390.415,3393.805,3380.245,0.2,203.4,TP,3.0,33.9,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,BUY,2025-08-27T06:15:00Z,2025-08-27T06:20:00Z,2025-08-27T06:50:00Z,3381.547,3377.545,3393.554,0.2,-80.04,SL,3.0,33.82,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-08-27T07:55:00Z,2025-08-27T08:00:00Z,2025-08-27T10:00:00Z,3381.454,3377.421,3393.554,0.2,-80.66,SL,3.0,33.81,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-08-27T11:25:00Z,2025-08-27T11:30:00Z,2025-08-27T12:25:00Z,3375.458,3373.301,3381.93,0.2,129.44,TP,3.0,33.75,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,SELL,2025-08-27T14:45:00Z,2025-08-27T14:50:00Z,2025-08-27T14:55:00Z,3383.329,3386.539,3373.698,0.2,-64.2,SL,3.0,33.83,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-08-27T20:55:00Z,2025-08-27T22:00:00Z,2025-08-28T01:35:00Z,3398.446,3402.102,3387.478,0.2,219.36,TP,3.0,33.98,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-08-28T07:15:00Z,2025-08-28T07:20:00Z,2025-08-28T08:35:00Z,3395.95,3399.721,3384.637,0.2,-75.42,SL,3.0,33.96,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-08-28T10:00:00Z,2025-08-28T10:05:00Z,2025-08-28T11:15:00Z,3396.071,3398.884,3387.633,0.2,-56.26,SL,3.0,33.96,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-08-28T12:10:00Z,2025-08-28T12:15:00Z,2025-08-28T14:05:00Z,3406.414,3410.608,3393.833,0.2,-83.88,SL,3.0,34.06,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-08-28T15:25:00Z,2025-08-28T15:30:00Z,2025-08-28T15:55:00Z,3406.278,3410.426,3393.833,0.2,-82.96,SL,3.0,34.06,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-08-28T16:00:00Z,2025-08-28T16:05:00Z,2025-08-28T16:30:00Z,3410.355,3415.713,3394.281,0.2,-107.16,SL,3.0,34.1,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,BUY,2025-08-29T00:00:00Z,2025-08-29T00:05:00Z,2025-08-29T00:20:00Z,3416.344,3414.285,3422.521,0.2,-41.18,SL,3.0,34.16,range_rejection_from_h4_low
XAUUSD,XAUUSDm,breakout_retest,SELL,2025-08-29T00:40:00Z,2025-08-29T00:45:00Z,2025-08-29T00:50:00Z,3413.646,3415.077,3409.353,0.2,-28.62,SL,3.0,34.14,breakout_down_retest_sell
XAUUSD,XAUUSDm,range,BUY,2025-08-29T04:10:00Z,2025-08-29T04:15:00Z,2025-08-29T07:30:00Z,3409.528,3406.742,3417.885,0.2,-55.72,SL,3.0,34.1,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-08-29T07:40:00Z,2025-08-29T07:45:00Z,2025-08-29T09:35:00Z,3409.946,3407.3,3417.885,0.2,-52.92,SL,3.0,34.1,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-08-29T10:35:00Z,2025-08-29T10:40:00Z,2025-08-29T10:50:00Z,3407.599,3405.912,3412.66,0.2,-33.74,SL,3.0,34.08,range_rejection_from_h4_low
XAUUSD,XAUUSDm,breakout_retest,SELL,2025-08-29T11:20:00Z,2025-08-29T11:25:00Z,2025-08-29T11:25:00Z,3405.517,3407.08,3400.828,0.2,-31.26,SL,3.0,34.06,breakout_down_retest_sell
XAUUSD,XAUUSDm,range,SELL,2025-08-29T12:40:00Z,2025-08-29T12:45:00Z,2025-08-29T12:45:00Z,3412.609,3415.376,3404.309,0.2,-55.34,SL,3.0,34.13,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-08-29T16:10:00Z,2025-08-29T16:15:00Z,2025-09-01T01:55:00Z,3444.11,3456.577,3406.708,0.2,-249.34,SL,3.0,34.44,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-01T05:35:00Z,2025-09-01T05:40:00Z,2025-09-02T01:15:00Z,3476.867,3490.137,3437.058,0.2,-265.4,SL,3.0,34.77,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,BUY,2025-09-02T07:40:00Z,2025-09-02T07:45:00Z,2025-09-02T07:50:00Z,3484.286,3476.134,3508.741,0.2,-163.04,SL,3.0,34.84,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-09-02T08:10:00Z,2025-09-02T08:15:00Z,2025-09-02T14:05:00Z,3477.061,3469.971,3498.332,0.2,425.42,TP,3.0,34.77,range_rejection_from_h4_low
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-02T16:20:00Z,2025-09-02T16:25:00Z,2025-09-02T19:15:00Z,3523.917,3519.587,3536.908,0.2,259.82,TP,3.0,35.24,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-09-02T20:00:00Z,2025-09-02T20:05:00Z,2025-09-03T00:20:00Z,3536.74,3542.94,3518.141,0.2,-124.0,SL,3.0,35.37,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-03T00:25:00Z,2025-09-03T00:30:00Z,2025-09-03T00:35:00Z,3536.934,3540.485,3526.28,0.2,-71.02,SL,3.0,35.37,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-03T00:55:00Z,2025-09-03T01:00:00Z,2025-09-03T01:00:00Z,3535.994,3539.232,3526.28,0.2,-64.76,SL,3.0,35.36,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-03T01:05:00Z,2025-09-03T01:10:00Z,2025-09-03T01:30:00Z,3536.527,3539.943,3526.28,0.2,-68.32,SL,3.0,35.37,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-03T01:50:00Z,2025-09-03T01:55:00Z,2025-09-03T02:05:00Z,3538.514,3536.431,3544.763,0.2,124.98,TP,3.0,35.39,breakout_up_retest_buy
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-03T02:40:00Z,2025-09-03T02:45:00Z,2025-09-03T02:50:00Z,3538.319,3535.264,3547.485,0.2,-61.1,SL,3.0,35.38,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,BUY,2025-09-03T04:00:00Z,2025-09-03T04:05:00Z,2025-09-03T05:55:00Z,3532.246,3527.345,3546.95,0.2,-98.02,SL,3.0,35.32,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-09-03T07:25:00Z,2025-09-03T07:30:00Z,2025-09-03T11:10:00Z,3532.068,3527.107,3546.95,0.2,297.64,TP,3.0,35.32,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,SELL,2025-09-03T12:05:00Z,2025-09-03T12:10:00Z,2025-09-03T13:00:00Z,3547.401,3552.437,3532.292,0.2,-100.72,SL,3.0,35.47,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-03T13:45:00Z,2025-09-03T13:50:00Z,2025-09-03T14:20:00Z,3552.911,3549.167,3564.143,0.2,224.64,TP,3.0,35.53,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-09-03T16:00:00Z,2025-09-03T16:05:00Z,2025-09-03T16:55:00Z,3563.404,3570.753,3541.357,0.2,-146.98,SL,3.0,35.63,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-03T18:40:00Z,2025-09-03T18:45:00Z,2025-09-03T19:15:00Z,3569.496,3566.134,3579.582,0.2,-67.24,SL,3.0,35.69,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-09-03T19:20:00Z,2025-09-03T19:25:00Z,2025-09-04T02:10:00Z,3562.318,3569.305,3541.357,0.2,419.22,TP,3.0,35.62,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-04T08:20:00Z,2025-09-04T08:25:00Z,2025-09-04T10:05:00Z,3539.994,3545.179,3524.44,0.2,-103.7,SL,3.0,35.4,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-04T10:20:00Z,2025-09-04T10:25:00Z,2025-09-04T11:45:00Z,3540.368,3545.677,3524.44,0.2,-106.18,SL,3.0,35.4,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-04T12:10:00Z,2025-09-04T12:15:00Z,2025-09-04T12:15:00Z,3548.041,3551.869,3536.558,0.2,-76.56,SL,3.0,35.48,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-04T15:40:00Z,2025-09-04T15:45:00Z,2025-09-04T17:25:00Z,3550.064,3547.651,3557.304,0.2,-48.26,SL,3.0,35.5,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,BUY,2025-09-04T20:40:00Z,2025-09-04T20:45:00Z,2025-09-04T22:10:00Z,3544.966,3541.212,3556.227,0.2,-75.08,SL,3.0,35.45,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-09-04T22:20:00Z,2025-09-04T22:25:00Z,2025-09-05T00:00:00Z,3543.27,3538.951,3556.227,0.2,259.14,TP,3.0,35.43,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,SELL,2025-09-05T00:05:00Z,2025-09-05T00:10:00Z,2025-09-05T01:05:00Z,3551.828,3555.801,3539.909,0.2,-79.46,SL,3.0,35.52,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-05T01:10:00Z,2025-09-05T01:15:00Z,2025-09-05T03:30:00Z,3552.235,3556.344,3539.909,0.2,-82.18,SL,3.0,35.52,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-05T04:00:00Z,2025-09-05T04:05:00Z,2025-09-05T05:05:00Z,3556.661,3560.229,3545.958,0.2,-71.36,SL,3.0,35.57,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-05T05:10:00Z,2025-09-05T05:15:00Z,2025-09-05T08:15:00Z,3557.324,3561.113,3545.958,0.2,227.32,TP,3.0,35.57,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,BUY,2025-09-05T08:20:00Z,2025-09-05T08:25:00Z,2025-09-05T12:30:00Z,3547.876,3543.451,3561.15,0.2,265.48,TP,3.0,35.48,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,SELL,2025-09-05T16:10:00Z,2025-09-05T16:15:00Z,2025-09-08T07:35:00Z,3597.129,3613.238,3548.802,0.2,-322.18,SL,3.0,35.97,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-08T08:00:00Z,2025-09-08T08:05:00Z,2025-09-08T10:10:00Z,3608.696,3618.388,3579.62,0.2,-193.84,SL,3.0,36.09,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-08T11:45:00Z,2025-09-08T11:50:00Z,2025-09-08T12:50:00Z,3615.55,3613.165,3622.705,0.2,143.1,TP,3.0,36.16,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-09-08T16:30:00Z,2025-09-08T16:35:00Z,2025-09-09T02:05:00Z,3639.907,3648.289,3614.76,0.2,-167.64,SL,3.0,36.4,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-09T04:45:00Z,2025-09-09T04:50:00Z,2025-09-09T05:15:00Z,3655.365,3654.277,3658.629,0.2,-21.76,SL,3.0,36.55,breakout_up_retest_buy
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-09T05:20:00Z,2025-09-09T05:25:00Z,2025-09-09T06:00:00Z,3655.726,3652.65,3664.954,0.2,-61.52,SL,3.0,36.56,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-09-09T09:15:00Z,2025-09-09T09:20:00Z,2025-09-09T13:25:00Z,3655.34,3661.625,3636.485,0.2,-125.7,SL,3.0,36.55,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,BUY,2025-09-09T15:40:00Z,2025-09-09T15:45:00Z,2025-09-09T19:10:00Z,3643.336,3638.888,3656.68,0.2,-88.96,SL,3.0,36.43,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-09-09T19:50:00Z,2025-09-09T19:55:00Z,2025-09-11T09:15:00Z,3632.248,3618.149,3674.544,0.2,-281.98,SL,3.0,36.32,range_rejection_from_h4_low
XAUUSD,XAUUSDm,breakout_retest,SELL,2025-09-11T09:50:00Z,2025-09-11T09:55:00Z,2025-09-11T10:20:00Z,3621.232,3622.986,3615.97,0.2,-35.08,SL,3.0,36.21,breakout_down_retest_sell
XAUUSD,XAUUSDm,breakout_retest,SELL,2025-09-11T10:25:00Z,2025-09-11T10:30:00Z,2025-09-11T10:35:00Z,3620.933,3623.191,3614.159,0.2,-45.16,SL,3.0,36.21,breakout_down_retest_sell
XAUUSD,XAUUSDm,breakout_retest,SELL,2025-09-11T10:40:00Z,2025-09-11T10:45:00Z,2025-09-11T10:45:00Z,3622.529,3623.447,3619.775,0.2,-18.36,SL,3.0,36.23,breakout_down_retest_sell
XAUUSD,XAUUSDm,breakout_retest,SELL,2025-09-11T10:55:00Z,2025-09-11T11:00:00Z,2025-09-11T11:40:00Z,3621.73,3623.541,3616.297,0.2,108.66,TP,3.0,36.22,breakout_down_retest_sell
XAUUSD,XAUUSDm,range,SELL,2025-09-11T12:55:00Z,2025-09-11T13:00:00Z,2025-09-11T13:00:00Z,3628.856,3633.763,3614.136,0.2,-98.14,SL,3.0,36.29,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-11T13:05:00Z,2025-09-11T13:10:00Z,2025-09-11T13:15:00Z,3635.396,3631.19,3648.014,0.2,-84.12,SL,3.0,36.35,breakout_up_retest_buy
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-11T13:50:00Z,2025-09-11T13:55:00Z,2025-09-11T14:00:00Z,3631.852,3627.486,3644.951,0.2,-87.32,SL,3.0,36.32,breakout_up_retest_buy
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-11T14:05:00Z,2025-09-11T14:10:00Z,2025-09-12T04:20:00Z,3633.216,3626.134,3654.463,0.2,424.94,TP,3.0,36.33,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-09-12T05:25:00Z,2025-09-12T05:30:00Z,2025-09-15T01:00:00Z,3652.698,3660.098,3630.497,0.2,444.02,TP,3.0,36.53,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-15T04:10:00Z,2025-09-15T04:15:00Z,2025-09-15T13:20:00Z,3645.843,3652.277,3626.541,0.2,-128.68,SL,3.0,36.46,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-15T16:00:00Z,2025-09-15T16:05:00Z,2025-09-16T06:55:00Z,3679.357,3693.501,3636.924,0.2,-282.88,SL,3.0,36.79,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-16T07:10:00Z,2025-09-16T07:15:00Z,2025-09-16T07:35:00Z,3692.739,3689.16,3703.476,0.2,-71.58,SL,3.0,36.93,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-09-16T07:40:00Z,2025-09-16T07:45:00Z,2025-09-16T08:10:00Z,3688.088,3692.545,3674.718,0.2,-89.14,SL,3.0,36.88,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-16T08:25:00Z,2025-09-16T08:30:00Z,2025-09-16T08:30:00Z,3694.621,3693.478,3698.05,0.2,-22.86,SL,3.0,36.95,breakout_up_retest_buy
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-16T08:40:00Z,2025-09-16T08:45:00Z,2025-09-16T09:05:00Z,3695.236,3693.301,3701.041,0.2,-38.7,SL,3.0,36.95,breakout_up_retest_buy
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-16T09:10:00Z,2025-09-16T09:15:00Z,2025-09-16T10:50:00Z,3695.022,3693.739,3698.871,0.2,-25.66,SL,3.0,36.95,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-09-16T10:55:00Z,2025-09-16T11:00:00Z,2025-09-16T11:45:00Z,3693.123,3697.438,3680.179,0.2,-86.3,SL,3.0,36.93,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,BUY,2025-09-16T13:10:00Z,2025-09-16T13:15:00Z,2025-09-16T14:15:00Z,3687.868,3683.999,3699.475,0.2,232.14,TP,3.0,36.88,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,SELL,2025-09-16T20:50:00Z,2025-09-16T20:55:00Z,2025-09-16T22:30:00Z,3690.217,3692.085,3684.613,0.2,-37.36,SL,3.0,36.9,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-16T22:50:00Z,2025-09-16T22:55:00Z,2025-09-17T01:00:00Z,3692.478,3690.833,3697.413,0.2,-32.9,SL,3.0,36.92,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,BUY,2025-09-17T05:40:00Z,2025-09-17T05:45:00Z,2025-09-17T06:40:00Z,3678.83,3673.314,3695.378,0.2,-110.32,SL,3.0,36.79,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-09-17T06:50:00Z,2025-09-17T06:55:00Z,2025-09-17T07:00:00Z,3676.638,3670.391,3695.378,0.2,-124.94,SL,3.0,36.77,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-09-17T07:05:00Z,2025-09-17T07:10:00Z,2025-09-17T07:25:00Z,3675.021,3668.235,3695.378,0.2,-135.72,SL,3.0,36.75,range_rejection_from_h4_low
XAUUSD,XAUUSDm,breakout_retest,SELL,2025-09-17T08:10:00Z,2025-09-17T08:15:00Z,2025-09-17T08:25:00Z,3665.191,3667.018,3659.71,0.2,-36.54,SL,3.0,36.65,breakout_down_retest_sell
XAUUSD,XAUUSDm,breakout_retest,SELL,2025-09-17T08:35:00Z,2025-09-17T08:40:00Z,2025-09-17T09:10:00Z,3664.023,3667.36,3654.012,0.2,-66.74,SL,3.0,36.64,breakout_down_retest_sell
XAUUSD,XAUUSDm,range,BUY,2025-09-17T09:15:00Z,2025-09-17T09:20:00Z,2025-09-17T10:05:00Z,3669.652,3664.251,3685.854,0.2,-108.02,SL,3.0,36.7,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-09-17T10:15:00Z,2025-09-17T10:20:00Z,2025-09-17T10:50:00Z,3667.508,3661.393,3685.854,0.2,-122.3,SL,3.0,36.68,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-09-17T11:20:00Z,2025-09-17T11:25:00Z,2025-09-17T14:45:00Z,3667.731,3661.69,3685.854,0.2,362.46,TP,3.0,36.68,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,SELL,2025-09-17T16:10:00Z,2025-09-17T16:15:00Z,2025-09-17T18:00:00Z,3685.706,3692.429,3665.538,0.2,-134.46,SL,3.0,36.86,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-17T18:15:00Z,2025-09-17T18:20:00Z,2025-09-17T18:20:00Z,3688.559,3681.012,3711.2,0.2,-150.94,SL,3.0,36.89,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-09-17T18:25:00Z,2025-09-17T18:30:00Z,2025-09-17T18:35:00Z,3682.39,3688.007,3665.538,0.2,337.04,TP,3.0,36.82,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,BUY,2025-09-18T01:35:00Z,2025-09-18T01:40:00Z,2025-09-18T05:10:00Z,3657.152,3652.196,3672.02,0.2,-99.12,SL,3.0,36.57,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-09-18T05:40:00Z,2025-09-18T05:45:00Z,2025-09-18T06:00:00Z,3654.25,3649.007,3669.979,0.2,-104.86,SL,3.0,36.54,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-09-18T07:35:00Z,2025-09-18T07:40:00Z,2025-09-18T09:20:00Z,3652.74,3646.994,3669.979,0.2,344.78,TP,3.0,36.53,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,SELL,2025-09-18T12:25:00Z,2025-09-18T12:30:00Z,2025-09-18T13:25:00Z,3670.958,3676.715,3653.687,0.2,345.42,TP,3.0,36.71,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-18T20:00:00Z,2025-09-18T20:05:00Z,2025-09-18T22:55:00Z,3646.445,3648.425,3640.506,0.2,118.78,TP,3.0,36.46,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,BUY,2025-09-18T23:00:00Z,2025-09-18T23:05:00Z,2025-09-18T23:20:00Z,3641.482,3639.567,3647.227,0.2,-38.3,SL,3.0,36.41,range_rejection_from_h4_low
XAUUSD,XAUUSDm,range,BUY,2025-09-19T00:20:00Z,2025-09-19T00:25:00Z,2025-09-19T01:05:00Z,3638.532,3635.624,3647.257,0.2,174.5,TP,3.0,36.39,range_rejection_from_h4_low
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-19T01:15:00Z,2025-09-19T01:20:00Z,2025-09-19T01:25:00Z,3648.686,3646.776,3654.416,0.2,-38.2,SL,3.0,36.49,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-09-19T01:35:00Z,2025-09-19T01:40:00Z,2025-09-19T01:50:00Z,3646.831,3649.868,3637.72,0.2,182.22,TP,3.0,36.47,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-19T02:25:00Z,2025-09-19T02:30:00Z,2025-09-19T02:45:00Z,3645.602,3648.229,3637.72,0.2,-52.54,SL,3.0,36.46,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-19T02:50:00Z,2025-09-19T02:55:00Z,2025-09-19T03:15:00Z,3646.516,3649.448,3637.72,0.2,-58.64,SL,3.0,36.47,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-19T05:25:00Z,2025-09-19T05:30:00Z,2025-09-19T05:30:00Z,3658.542,3656.095,3665.883,0.2,-48.94,SL,3.0,36.59,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-09-19T05:35:00Z,2025-09-19T05:40:00Z,2025-09-19T13:55:00Z,3654.108,3661.41,3632.203,0.2,-146.04,SL,3.0,36.54,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-19T14:10:00Z,2025-09-19T14:15:00Z,2025-09-19T14:15:00Z,3660.661,3658.908,3665.92,0.2,-35.06,SL,3.0,36.61,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-09-19T16:05:00Z,2025-09-19T16:10:00Z,2025-09-19T18:20:00Z,3672.318,3681.836,3643.763,0.2,-190.36,SL,3.0,36.72,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-19T20:00:00Z,2025-09-19T20:05:00Z,2025-09-21T22:15:00Z,3682.941,3688.387,3666.602,0.2,-108.92,SL,3.0,36.83,range_rejection_from_h4_high
XAUUSD,XAUUSDm,breakout_retest,BUY,2025-09-22T01:20:00Z,2025-09-22T01:25:00Z,2025-09-22T01:25:00Z,3693.358,3691.937,3697.621,0.2,-28.42,SL,3.0,36.93,breakout_up_retest_buy
XAUUSD,XAUUSDm,range,SELL,2025-09-22T03:25:00Z,2025-09-22T03:30:00Z,2025-09-22T03:35:00Z,3691.362,3693.891,3683.776,0.2,-50.58,SL,3.0,36.91,range_rejection_from_h4_high
XAUUSD,XAUUSDm,range,SELL,2025-09-22T05:25:00Z,2025-09-22T05:30:00Z,2025-09-22T05:50:00Z,3696.226,3699.813,3685.466,0.2,-71.74,SL,3.0,36.96,range_rejection_from_h4_high
