date,side,entry,initial_stop,target,exit,exit_reason,exit_time_utc,result_r,asia_open,asia_close,london_open,london_close,ny_open,or_high,or_low,or_range,total_move,asia_move,london_move
2024-05-28,SHORT,18825.63,18907.0925,18662.705000000005,18898.85,time,2024-05-28T19:59:00+00:00,-0.8988184747583181,18908.92,18891.07,18891.93,18876.01,18876.0,18890.8,18825.63,65.16999999999825,-32.919999999998254,-17.849999999998545,-15.920000000001892
2024-07-04,SHORT,20181.03,20203.9425,20135.204999999994,20178.07,time,2024-07-04T16:59:00+00:00,0.12918712493175538,20202.48,20199.41,20198.99,20198.48,20198.76,20199.36,20181.03,18.330000000001746,-3.720000000001164,-3.069999999999709,-0.5100000000020373
2024-07-12,LONG,20288.19,20222.7275,20419.114999999998,20419.114999999998,target,2024-07-12T14:36:00+00:00,2.000000000000028,20231.33,20234.98,20234.52,20253.57,20253.27,20288.19,20235.82,52.36999999999898,21.93999999999869,3.649999999997817,19.049999999999272
2024-08-09,SHORT,18352.02,18453.6825,18148.695000000007,18453.6825,stop,2024-08-09T14:12:00+00:00,-1.0000000000000089,18444.77,18443.43,18442.37,18355.89,18356.85,18433.35,18352.02,81.32999999999811,-87.92000000000189,-1.3400000000001455,-86.47999999999956
2024-08-12,LONG,18582.04,18440.39,18865.34,18554.62,time,2024-08-12T19:59:00+00:00,-0.19357571478998914,18501.31,18538.03,18538.98,18552.34,18553.24,18582.04,18468.72,113.31999999999971,51.93000000000029,36.719999999997526,13.360000000000582
2024-08-21,LONG,19788.95,19731.8375,19903.174999999996,19903.174999999996,target,2024-08-21T14:42:00+00:00,1.9999999999999682,19726.55,19741.37,19742.64,19769.58,19770.76,19787.78,19742.09,45.68999999999869,44.20999999999913,14.819999999999709,26.94000000000233
2024-12-20,SHORT,20974.73,21130.2925,20663.604999999996,21130.2925,stop,2024-12-20T15:13:00+00:00,-0.9999999999999941,21200.69,21068.02,21067.54,21002.41,21002.02,21099.18,20974.73,124.45000000000073,-198.66999999999825,-132.66999999999825,-65.13000000000102
2025-03-19,LONG,19613.99,19479.415,19883.14,19883.14,target,2025-03-19T19:05:00+00:00,1.9999999999999865,19503.03,19540.46,19539.98,19588.47,19588.82,19613.99,19506.33,107.65999999999985,85.79000000000087,37.43000000000029,48.4900000000016
2025-05-01,LONG,19891.35,19766.4875,20141.074999999997,19766.4875,stop,2025-05-01T19:59:00+00:00,-1.0,19736.0,19824.26,19823.8,19873.42,19873.1,19891.35,19791.46,99.88999999999942,137.09999999999854,88.2599999999984,49.61999999999898
2025-05-20,SHORT,21335.29,21394.539999999997,21216.790000000008,21394.539999999997,stop,2025-05-20T16:37:00+00:00,-0.9999999999999847,21448.44,21364.75,21365.95,21353.79,21354.16,21382.69,21335.29,47.39999999999782,-94.27999999999884,-83.68999999999869,-12.159999999999854
2025-08-18,SHORT,23695.87,23757.8825,23571.844999999998,23726.29,time,2025-08-18T19:59:00+00:00,-0.4905462608345339,23728.97,23726.99,23728.37,23696.44,23696.74,23745.48,23695.87,49.61000000000058,-32.22999999999956,-1.9799999999995634,-31.93000000000029
2025-12-23,SHORT,25434.97,25556.732500000002,25191.445,25556.732500000002,stop,2025-12-23T16:45:00+00:00,-1.0000000000000075,25501.53,25466.91,25467.32,25440.76,25439.87,25532.38,25434.97,97.40999999999985,-61.659999999999854,-34.61999999999898,-26.56000000000131
2025-12-30,SHORT,25505.27,25565.8325,25384.144999999997,25565.8325,stop,2025-12-30T14:50:00+00:00,-0.999999999999985,25561.58,25522.03,25522.91,25513.69,25513.35,25553.72,25505.27,48.45000000000073,-48.2300000000032,-39.55000000000291,-9.220000000001164
2026-04-15,LONG,25928.33,25834.68,26115.630000000005,26115.630000000005,target,2026-04-15T16:20:00+00:00,1.9999999999999807,25853.65,25857.14,25857.32,25892.04,25892.33,25928.33,25853.41,74.92000000000189,38.68000000000029,3.4899999999979627,34.720000000001164
2026-06-16,SHORT,30488.36,30624.4225,30216.235000000004,30216.235000000004,target,2026-06-16T15:42:00+00:00,2.0,30582.1,30565.17,30565.62,30548.38,30548.96,30597.21,30488.36,108.84999999999854,-33.13999999999942,-16.93000000000029,-17.239999999997963
2026-07-24,SHORT,28321.07,28524.807500000003,27913.594999999994,28146.57,time,2026-07-24T19:59:00+00:00,0.8564942634517371,28566.23,28406.56,28407.06,28401.32,28401.82,28484.06,28321.07,162.9900000000016,-164.40999999999985,-159.66999999999825,-5.740000000001601
