entry_mode,entry_cutoff_minute,stop_range_multiple,minimum_stop_points,reward_risk,trailing_mode,exit_minute,outcome_index,score,train_trades,train_pf,train_mean_r,validation_trades,validation_pf,validation_mean_r
opening_range_breakout,690,1.25,40.0,4.0,none,840,282,-0.5644192994613406,81,1.0902117490768433,0.0353823208514555,13,1.0730654001235962,0.03999909987816444
market_0945,585,1.25,40.0,3.0,be_1r,960,87,-0.565165404891703,124,0.8896444439888,-0.052656823588955785,24,0.5456029772758484,-0.264155109723409
market_0945,585,1.25,40.0,2.0,none,840,78,-0.566400545500862,124,0.8361111283302307,-0.07435764035870952,24,0.4824725091457367,-0.3049892981847127
opening_range_breakout,630,1.0,40.0,3.0,none,960,133,-0.5665535047324157,66,1.321198582649231,0.16494185996778082,11,1.064782977104187,0.036761240525679154
opening_range_breakout,630,1.0,40.0,3.0,m15_1_5r,960,137,-0.568008132684975,66,1.1429449319839478,0.07130885846687085,11,0.8411674499511719,-0.08212482929229736
market_0945,585,1.25,40.0,4.0,m15_1_5r,960,95,-0.5689373991641518,124,0.8478421568870544,-0.07767265842806909,24,0.5593395233154297,-0.26271510124206543
market_0945,585,1.25,20.0,4.0,be_1r,960,69,-0.5691795398019354,124,0.8717623353004456,-0.06502895970498362,24,0.6722694635391235,-0.19880779584248862
opening_range_breakout,630,1.0,20.0,4.0,m15_1_5r,960,119,-0.5692266379430541,66,1.3103309869766235,0.15554285049438477,11,1.0299999713897705,0.015511577779596502
opening_range_breakout,630,1.0,20.0,2.0,be_1r,840,104,-0.569384482712163,66,1.1070486307144165,0.048813552567453095,11,0.7471453547477722,-0.12761794437061658
market_0945,585,1.25,40.0,3.0,m15_1_5r,960,89,-0.5713197168827315,124,0.8361787796020508,-0.08362651640369047,24,0.48945072293281555,-0.30438172817230225
opening_range_breakout,690,1.0,20.0,1.5,be_1r,840,194,-0.5741627450405657,81,0.9979025721549988,-0.0009680853949652778,13,0.4878285229206085,-0.2542374867659349
opening_range_breakout,630,1.0,40.0,2.0,be_1r,840,128,-0.5755060812828494,66,1.163867712020874,0.06732914664528587,11,0.733816385269165,-0.13434520634737881
opening_range_breakout,630,1.0,40.0,4.0,m15_1_5r,960,143,-0.5757670953757069,66,1.1452199220657349,0.07244372367858887,11,1.0169891119003296,0.008784294128417969
market_0945,585,1.25,40.0,4.0,be_1r,840,92,-0.5765773012182707,124,0.9197606444358826,-0.03416588229517783,24,0.6197754144668579,-0.22081450621287027
opening_range_breakout,690,1.25,20.0,3.0,none,840,252,-0.5782440291797413,81,1.0299782752990723,0.013137724664476182,13,0.861234188079834,-0.07596626648536095
opening_range_breakout,690,1.25,20.0,3.0,m15_1_5r,840,256,-0.5784280148114398,81,1.0650862455368042,0.027268065346611872,13,0.6240276098251343,-0.18721221043513372
opening_range_breakout,690,1.0,40.0,1.5,be_1r,840,218,-0.578957367206932,81,1.076238989830017,0.028937030721593787,13,0.47636112570762634,-0.2599297853616568
market_0945,585,1.25,20.0,2.0,none,960,55,-0.5796801177474046,124,0.7458770871162415,-0.14554522114415322,24,0.5144799947738647,-0.30621349811553955
market_0945,585,1.25,20.0,2.0,be_1r,840,56,-0.5800031956618894,124,0.7842556834220886,-0.10120975586675829,24,0.4812140166759491,-0.314402977625529
opening_range_breakout,690,1.25,40.0,3.0,m15_1_5r,840,280,-0.58224082526434,81,1.1790302991867065,0.06884194009098006,13,0.6155021786689758,-0.19145736327538124
opening_range_breakout,690,1.25,40.0,3.0,none,840,276,-0.5822812747792768,81,1.1774022579193115,0.06957967781726225,13,0.8534796237945557,-0.08021141932560848
opening_range_breakout,690,1.25,20.0,4.0,m15_1_5r,840,262,-0.5842607228110849,81,1.060073971748352,0.02516819812633373,13,0.7109603881835938,-0.14392478649432844
market_0945,585,1.25,20.0,3.0,be_1r,960,63,-0.5865347728636214,124,0.8485642075538635,-0.07679259392522997,24,0.5348960161209106,-0.28214112917582196
market_0945,585,1.25,20.0,2.0,none,840,54,-0.5880775887501617,124,0.7954655289649963,-0.10169459158374418,24,0.47450223565101624,-0.3229752779006958
opening_range_breakout,690,1.25,40.0,4.0,m15_1_5r,840,286,-0.5881789735988167,81,1.180207371711731,0.06929454685729226,13,0.7024349570274353,-0.14816993933457595
opening_range_breakout,690,1.0,20.0,1.5,none,840,192,-0.5886636501534863,81,1.0193754434585571,0.00949885521406009,13,0.6236341595649719,-0.21577594830439642
opening_range_breakout,690,1.0,20.0,1.5,m15_1_5r,840,196,-0.5886636501534863,81,1.0193754434585571,0.00949885521406009,13,0.6236341595649719,-0.21577594830439642
opening_range_breakout,630,1.0,20.0,1.5,be_1r,840,98,-0.5896439809620285,66,1.1745624542236328,0.07959946719082919,11,0.5670235753059387,-0.2185270352797075
market_0945,585,1.25,20.0,4.0,m15_1_5r,960,71,-0.5902557409677966,124,0.8471527695655823,-0.08258175849914551,24,0.5483295917510986,-0.2807010809580485
market_0945,585,1.25,40.0,3.0,be_1r,840,86,-0.5904090129844755,124,0.928974449634552,-0.03024267958056542,24,0.4895941913127899,-0.2964169979095459
market_0945,585,1.25,20.0,3.0,m15_1_5r,960,65,-0.5929242953461944,124,0.8472979068756104,-0.08250334955030872,24,0.48128458857536316,-0.32236774762471515
opening_range_breakout,690,1.0,40.0,1.5,none,840,216,-0.5936665793338236,81,1.0255370140075684,0.0107409041604878,13,0.6137053966522217,-0.22146824690011832
opening_range_breakout,690,1.0,40.0,1.5,m15_1_5r,840,220,-0.5936665793338236,81,1.0255370140075684,0.0107409041604878,13,0.6137053966522217,-0.22146824690011832
market_0945,585,1.25,40.0,4.0,m15_1_5r,840,94,-0.5941844172741031,124,0.9173120260238647,-0.03654218489123929,24,0.49176111817359924,-0.3027077913284302
market_0945,585,1.25,40.0,3.0,m15_1_5r,840,88,-0.5952835966807851,124,0.9038395881652832,-0.042496042866860664,24,0.4347836971282959,-0.33664361635843915
opening_range_breakout,630,1.0,40.0,1.5,be_1r,840,122,-0.5953787761756959,66,1.092548131942749,0.03802575848319314,11,0.5536945462226868,-0.22525429725646973
market_0945,585,1.25,20.0,4.0,be_1r,840,68,-0.5975856713601745,124,0.8593607544898987,-0.0659765120475523,24,0.6059631705284119,-0.23880050579706827
opening_range_breakout,630,1.0,20.0,4.0,none,840,114,-0.6083289252878309,66,1.3057212829589844,0.1547941150087299,11,1.2436281442642212,0.14510937170548874
market_0945,585,1.25,20.0,3.0,be_1r,840,62,-0.6117188383500345,124,0.8700641393661499,-0.06095537831706385,24,0.4812140166759491,-0.314402977625529
opening_range_breakout,630,1.0,40.0,4.0,none,840,138,-0.6151013193098372,66,1.1646158695220947,0.07592865192528928,11,1.2323335409164429,0.13838206637989392
opening_range_breakout,690,1.0,20.0,4.0,none,960,211,-0.6153248542578211,81,1.1586533784866333,0.08831133077174057,13,1.0580412149429321,0.03679800033569336
market_0945,585,1.25,20.0,4.0,m15_1_5r,840,70,-0.6154952342473132,124,0.8884053826332092,-0.05328018434586063,24,0.4834931492805481,-0.3206938107808431
market_0945,585,1.25,40.0,4.0,none,960,91,-0.6165272712254926,124,0.8278201818466187,-0.0930056341232792,24,0.6189581751823425,-0.24656081199645996
market_0945,585,1.25,20.0,3.0,m15_1_5r,840,64,-0.6168446596169713,124,0.8759350776672363,-0.059234042321482015,24,0.4288364350795746,-0.35462963581085205
opening_range_breakout,690,1.0,40.0,4.0,none,960,235,-0.6209251285075373,81,1.1005407571792603,0.051697848755636336,13,1.049062728881836,0.031105665060190055
market_0945,585,1.25,40.0,4.0,none,840,90,-0.6286901194013224,124,0.9088996052742004,-0.04133293705601846,24,0.5704290866851807,-0.2710534731547038
market_0945,585,1.25,40.0,3.0,none,960,85,-0.6328579683684064,124,0.8109201788902283,-0.1021344046438894,24,0.49017250537872314,-0.3298941453297933
opening_range_breakout,630,1.0,20.0,3.0,m15_1_5r,840,112,-0.6363087617435,66,1.1275792121887207,0.06281013199777315,11,0.7146194577217102,-0.15559489076787775
market_0945,585,1.25,20.0,4.0,none,960,67,-0.6373318312505026,124,0.8065854907035828,-0.11233509740521831,24,0.6065391302108765,-0.26454681158065796
opening_range_breakout,630,1.0,20.0,3.0,none,840,108,-0.6382578538567132,66,1.313349723815918,0.15865662603667288,11,0.9383684396743774,-0.036708831787109375
market_0945,585,1.25,40.0,3.0,none,840,84,-0.6419958185378563,124,0.9175466299057007,-0.037409728573214625,24,0.4506128430366516,-0.3466559648513794
opening_range_breakout,630,1.0,40.0,3.0,m15_1_5r,840,136,-0.6424151154559783,66,1.1284977197647095,0.0592691826097893,11,0.7022807002067566,-0.16232216358184814
opening_range_breakout,690,1.0,20.0,3.0,none,960,205,-0.64256756896107,81,1.2429252862930298,0.13222066855724948,13,0.8153806924819946,-0.11704819019024189
opening_range_breakout,690,1.0,20.0,3.0,m15_1_5r,960,209,-0.6442547278410911,81,1.136657953262329,0.06934250136952341,13,0.6319553256034851,-0.21764408625089204
opening_range_breakout,630,1.0,40.0,3.0,none,840,132,-0.6447075764119125,66,1.3077130317687988,0.14193170720880682,11,0.9270738363265991,-0.04343611543828791
market_0945,585,1.0,40.0,2.0,m15_1_5r,960,35,-0.6462136848960403,124,0.8030163049697876,-0.1087021981516192,24,0.46684661507606506,-0.37140242258707684
opening_range_breakout,630,1.0,20.0,4.0,m15_1_5r,840,118,-0.6468349537252549,66,1.1612677574157715,0.07939575657700047,11,0.8813580274581909,-0.0646857890215787
opening_range_breakout,690,1.0,40.0,3.0,none,960,229,-0.6479174325109531,81,1.2445026636123657,0.12270424689775632,13,0.8064022660255432,-0.12274048878596379
opening_range_breakout,690,1.0,40.0,3.0,m15_1_5r,960,233,-0.6493412023744927,81,1.1430561542510986,0.06831755461516203,13,0.6223294138908386,-0.22333640318650466
market_0945,585,1.25,20.0,4.0,none,840,66,-0.6495037954200632,124,0.866328775882721,-0.06646134776453819,24,0.5595756769180298,-0.28903945287068683
market_0945,585,1.0,40.0,2.0,none,960,31,-0.6497795460230251,124,0.8097119331359863,-0.10758815273161858,24,0.46973249316215515,-0.36939207712809247
opening_range_breakout,690,1.0,20.0,4.0,m15_1_5r,960,215,-0.6501045859347074,81,1.1425740718841553,0.07234435611300999,13,0.7620353102684021,-0.14072097264803374
opening_range_breakout,630,1.0,40.0,4.0,m15_1_5r,840,142,-0.6532222916689325,66,1.1309581995010376,0.06040404059670188,11,0.8690193891525269,-0.07141307267275723
market_0945,585,1.25,20.0,3.0,none,960,61,-0.6539299905037828,124,0.8396456241607666,-0.091840636345648,24,0.4825972616672516,-0.34788016478220624
opening_range_breakout,690,1.0,40.0,4.0,m15_1_5r,960,239,-0.6554073776225405,81,1.1395829916000366,0.06665892659881968,13,0.7524093389511108,-0.14641328958364633
market_0945,585,1.0,40.0,1.5,none,960,25,-0.6559501079399238,124,0.7965502142906189,-0.11227043213382844,24,0.42938557267189026,-0.3974983294804891
market_0945,585,1.0,40.0,1.5,m15_1_5r,960,29,-0.6559501079399238,124,0.7965502142906189,-0.11227043213382844,24,0.42938557267189026,-0.3974983294804891
market_0945,585,1.0,40.0,4.0,be_1r,960,45,-0.6629255526436828,124,0.9021278023719788,-0.05054787282020815,24,0.5893586874008179,-0.2860587437947591
market_0945,585,1.25,20.0,3.0,none,840,60,-0.6630745362799794,124,0.8764275908470154,-0.06144021403404974,24,0.44437626004219055,-0.3646419843037923
market_0945,585,1.0,40.0,2.0,m15_1_5r,840,34,-0.6662984827319005,124,0.8776794672012329,-0.05892265996625347,24,0.4276885688304901,-0.39868048826853436
opening_range_breakout,690,1.0,20.0,4.0,none,840,210,-0.6728714953850488,81,1.0758352279663086,0.039050523145699206,13,0.9639081954956055,-0.023468219316922702
market_0945,585,1.0,40.0,1.5,none,840,24,-0.6753633317759513,124,0.8627301454544067,-0.06612391625681231,24,0.3902275264263153,-0.4247763951619466
market_0945,585,1.0,40.0,1.5,m15_1_5r,840,28,-0.6753633317759513,124,0.8627301454544067,-0.06612391625681231,24,0.3902275264263153,-0.4247763951619466
market_0945,585,1.0,40.0,2.0,none,840,30,-0.6771112372237673,124,0.8751050233840942,-0.06117002425655242,24,0.41696712374687195,-0.4061491886774699
opening_range_breakout,690,1.0,40.0,4.0,none,840,234,-0.6783990641904423,81,1.1377555131912231,0.05964077843560113,13,0.9551539421081543,-0.029160554592426006
market_0945,585,1.0,40.0,3.0,be_1r,960,39,-0.6799888864013015,124,0.8894121646881104,-0.057115051054185434,24,0.46973249316215515,-0.36939207712809247
market_0945,585,1.0,40.0,4.0,be_1r,840,44,-0.693314700953565,124,0.9322061538696289,-0.03156336276761947,24,0.5365933179855347,-0.3228158752123515
opening_range_breakout,690,1.0,20.0,3.0,m15_1_5r,840,208,-0.6953540414179085,81,0.9715126156806946,-0.013992459685714156,13,0.5426039099693298,-0.2779102875636174
market_0945,585,1.0,20.0,2.0,m15_1_5r,960,11,-0.6954234168874904,124,0.9179349541664124,-0.04769017619471396,24,0.44667181372642517,-0.4149961471557617
opening_range_breakout,690,1.0,20.0,3.0,none,840,204,-0.6970190023540952,81,1.0819470882415771,0.04219775729709201,13,0.7273082733154297,-0.17731439150296724
market_0945,585,1.0,40.0,1.5,be_1r,960,27,-0.6972220219591917,124,0.78053218126297,-0.11334803796583606,24,0.339665949344635,-0.4599983294804891
market_0945,585,1.0,20.0,2.0,none,960,7,-0.6989016519961323,124,0.9585683941841125,-0.02451242939118416,24,0.4493522047996521,-0.41298580169677734
opening_range_breakout,690,1.0,40.0,3.0,m15_1_5r,840,232,-0.7003145084087885,81,1.1555413007736206,0.06542081008722753,13,0.5332352519035339,-0.2836025861593393
market_0945,585,1.0,40.0,2.0,be_1r,960,33,-0.7013666797052188,124,0.7989153265953064,-0.10385371792700983,24,0.3501063287258148,-0.4527254104614258
opening_range_breakout,690,1.0,40.0,3.0,none,840,228,-0.7022746319580653,81,1.2560791969299316,0.1108685834908191,13,0.7185540795326233,-0.18300670843857986
opening_range_breakout,690,1.0,20.0,4.0,m15_1_5r,840,214,-0.7039816055929207,81,0.9990261197090149,-0.0004782706131169825,13,0.669206976890564,-0.2009871923006498
market_0945,585,1.0,20.0,1.5,none,960,1,-0.7052001078039787,124,0.8796383142471313,-0.06994540460648076,24,0.41187721490859985,-0.441092054049174
market_0945,585,1.0,20.0,1.5,m15_1_5r,960,5,-0.7052001078039787,124,0.8796383142471313,-0.06994540460648076,24,0.41187721490859985,-0.441092054049174
market_0945,585,1.0,40.0,4.0,none,960,43,-0.7061138254498099,124,0.8799521327018738,-0.0688428109691989,24,0.5560967922210693,-0.3277254104614258
market_0945,585,1.0,40.0,3.0,be_1r,840,38,-0.7082645258747022,124,0.9142824411392212,-0.039908266836597074,24,0.41696712374687195,-0.4061491886774699
opening_range_breakout,690,1.0,40.0,4.0,m15_1_5r,840,238,-0.7091860117578381,81,1.1638084650039673,0.06889797728738667,13,0.6598383784294128,-0.20667950923626238
market_0945,585,1.0,20.0,2.0,m15_1_5r,840,10,-0.7153452557121172,124,0.9689661860466003,-0.016250841079219695,24,0.4103010296821594,-0.4422742525736491
market_0945,585,1.0,40.0,1.5,be_1r,840,26,-0.7153730201290803,124,0.8329402804374695,-0.07777935458767798,24,0.30050790309906006,-0.4872763951619466
market_0945,585,1.0,40.0,4.0,m15_1_5r,960,47,-0.7178320444430114,124,0.8408297300338745,-0.08783546570808656,24,0.32134097814559937,-0.48536451657613117
market_0945,585,1.0,40.0,3.0,m15_1_5r,960,41,-0.7178320444430114,124,0.8357638716697693,-0.09063096200266192,24,0.32134097814559937,-0.48536451657613117
market_0945,585,1.0,40.0,3.0,none,960,37,-0.7227054274573448,124,0.8685002326965332,-0.07541000458502001,24,0.4432220160961151,-0.4110587437947591
market_0945,585,1.0,20.0,1.5,none,840,0,-0.7244555224771452,124,0.9352679252624512,-0.0338969922834827,24,0.3755064606666565,-0.46837015946706134
market_0945,585,1.0,20.0,1.5,m15_1_5r,840,4,-0.7244555224771452,124,0.9352679252624512,-0.0338969922834827,24,0.3755064606666565,-0.46837015946706134
market_0945,585,1.0,20.0,2.0,none,840,6,-0.7260078818837761,124,0.9649703502655029,-0.01862579007302561,24,0.400342732667923,-0.44974295298258465
market_0945,585,1.0,40.0,2.0,be_1r,840,32,-0.7265232159553574,124,0.8221089243888855,-0.08282219979070848,24,0.2973409593105316,-0.4894825220108032
market_0945,585,1.0,20.0,4.0,be_1r,960,21,-0.7288033262996214,124,0.8762446641921997,-0.06777474188035534,24,0.5343522429466248,-0.34923585255940753
market_0945,585,1.0,40.0,4.0,m15_1_5r,840,46,-0.7355670811278439,124,0.9209977984428406,-0.03805592367725988,24,0.2831995487213135,-0.5126426219940186
market_0945,585,1.0,40.0,3.0,m15_1_5r,840,40,-0.7355670811278439,124,0.9151944518089294,-0.04085140843545237,24,0.2831995487213135,-0.5126426219940186
market_0945,585,1.0,40.0,4.0,none,840,42,-0.7362349474138147,124,0.9668142199516296,-0.01642115269937823,24,0.5063093900680542,-0.3644825617472331
market_0945,585,1.0,20.0,3.0,be_1r,960,15,-0.7452372358540977,124,0.8508527278900146,-0.08168062856120448,24,0.42324110865592957,-0.4325691858927409
market_0945,585,1.0,40.0,3.0,none,840,36,-0.7506494893161793,124,0.9499498605728149,-0.024766072150199644,24,0.3934345841407776,-0.44781585534413654
market_0945,585,1.0,20.0,4.0,none,960,19,-0.7541611308087576,124,0.8784415125846863,-0.07588128120668473,24,0.530965268611908,-0.3713191747665405
market_0945,585,1.0,20.0,4.0,be_1r,840,20,-0.7587939617830735,124,0.8771124482154846,-0.06333258459644933,24,0.48534271121025085,-0.385992964108785
market_0945,585,1.0,20.0,1.5,be_1r,960,3,-0.7613947133193406,124,0.8169522881507874,-0.100246214097546,24,0.3024327754974365,-0.5231753985087076
market_0945,585,1.0,20.0,2.0,be_1r,960,9,-0.7656252624580518,124,0.8629119992256165,-0.07507638777455976,24,0.31213000416755676,-0.5159024794896444
market_0945,585,1.0,20.0,3.0,m15_1_5r,960,17,-0.7665499701488172,124,0.8887608647346497,-0.06465613457464403,24,0.3117605149745941,-0.528958280881246
market_0945,585,1.0,20.0,4.0,m15_1_5r,960,23,-0.7665499701488172,124,0.8831920623779297,-0.06789290520452684,24,0.3117605149745941,-0.528958280881246
market_0945,585,1.0,20.0,3.0,none,960,13,-0.7708723148914012,124,0.9066346287727356,-0.05752913798055341,24,0.4257020950317383,-0.45465250809987384
market_0945,585,1.0,20.0,3.0,be_1r,840,14,-0.7730250179723495,124,0.851847231388092,-0.07635348842990014,24,0.37423163652420044,-0.4693262577056885
market_0945,585,1.0,20.0,1.5,be_1r,840,2,-0.7790476707494074,124,0.8642514944076538,-0.06996072492291851,24,0.26606202125549316,-0.5504535039265951
market_0945,585,1.0,20.0,4.0,none,840,18,-0.7840565323487141,124,0.9467273354530334,-0.029454250489511797,24,0.48453521728515625,-0.40807628631591797
market_0945,585,1.0,20.0,4.0,m15_1_5r,840,22,-0.7841269603529537,124,0.926520049571991,-0.03848586159367715,24,0.2762683928012848,-0.5562363465627035
market_0945,585,1.0,20.0,3.0,m15_1_5r,840,16,-0.7841269603529537,124,0.9211826920509338,-0.04128134635186965,24,0.2762683928012848,-0.5562363465627035
market_0945,585,1.0,20.0,2.0,be_1r,840,8,-0.7901371828867746,124,0.8523263931274414,-0.07610654061840426,24,0.26312053203582764,-0.5526595910390218
market_0945,585,1.0,20.0,3.0,none,840,12,-0.7985751435665269,124,0.9231770038604736,-0.042475127404735934,24,0.37927207350730896,-0.4914096196492513
