time,closed_bar,c1,c2,e20_1,e20_2,e50,e200,adx,plus,minus,e9_1,e9_2,e21_1,e21_2,rsi,prior20_high,prior20_low,tr,atr1,atr2,momentum,change,breakout,momentum_atr,change_atr,breakout_atr,breakout_atr_prev
2026.01.26 02:00:00,2026.01.26 01:00:00,5071.275,5041.91,4977.377456049606,4967.493504054827,4956.080671851365,4755.122473102782,46.78243130232785,35.63961942160797,5.5953932137004,5010.599884959633,4995.43110619954,4912.5746293142165,4906.696837807336,80.77842125188234,5052.154,4755.93,56.59700000000066,26.820571428571483,23.969999999999963,0,0,1,25.363399999999917,26.820571428571483,25.363399999999917,22.94374999999987
2026.01.26 03:00:00,2026.01.26 02:00:00,5081.2,5071.275,4987.265317378215,4977.377456049606,4964.152886570632,4758.367025609223,49.440768199598736,34.94929639732042,5.06249862191941,5024.719907967707,5010.599884959633,4918.596963981567,4912.5746293142165,81.79695115562153,5085.779,4755.93,26.082000000000335,27.397214285714362,26.820571428571483,0,0,0,26.022549999999963,27.397214285714362,26.022549999999963,25.363399999999917
2026.01.26 04:00:00,2026.01.26 03:00:00,5076.621,5081.2,4995.775382389813,4987.265317378215,4971.408893888657,4761.533731822066,51.845930154272395,31.620791978527997,4.580355896022323,5035.1001263741655,5024.719907967707,4924.2406795536535,4918.596963981567,79.69868443210575,5093.184,4755.93,17.947000000000116,26.940571428571502,27.397214285714362,0,0,0,26.044349999999948,26.940571428571502,26.044349999999948,26.022549999999963
2026.01.26 05:00:00,2026.01.26 04:00:00,5070.525,5076.621,5002.894393590783,4995.775382389813,4977.803481379711,4764.608271803936,51.55789347966939,28.60928798057295,9.838489143277458,5042.185101099332,5035.1001263741655,4929.465119569594,4924.2406795536535,76.87153899271662,5093.184,4755.93,19.881000000000313,26.63564285714298,26.940571428571502,0,0,0,26.22684999999993,26.63564285714298,26.22684999999993,26.044349999999948
2026.01.26 06:00:00,2026.01.26 05:00:00,5074.375,5070.525,5009.7020703916605,5002.894393590783,4984.033901935859,4767.690527805887,50.423948029089104,25.88459388718505,11.185684832425487,5048.623080879466,5042.185101099332,4934.640472442109,4929.465119569594,77.4164059987943,5093.184,4755.93,24.065999999999804,26.657928571428688,26.63564285714298,0,0,0,25.11714999999991,26.657928571428688,25.11714999999991,26.22684999999993
2026.01.26 07:00:00,2026.01.26 06:00:00,5077.795,5074.375,5016.187111306741,5009.7020703916605,4990.083005036771,4770.776144444634,50.41598514713528,30.638580831040073,10.120381515051632,5054.457464703573,5048.623080879466,4939.753134140605,4934.640472442109,77.91415215047665,5093.184,4772.288,45.85399999999936,28.161142857142913,26.657928571428688,0,0,0,26.3003499999999,28.161142857142913,26.3003499999999,25.11714999999991
2026.01.26 08:00:00,2026.01.26 07:00:00,5089.355,5077.795,5023.15548165848,5016.187111306741,4996.487649873109,4773.946083305882,50.40878063489134,27.7206207518934,9.156535656475286,5061.436971762859,5054.457464703573,4945.096057921297,4939.753134140605,79.55447568867537,5111.253,4772.288,21.63799999999992,27.616928571428648,28.161142857142913,0,0,0,26.547799999999924,27.616928571428648,26.547799999999924,26.3003499999999
2026.01.26 09:00:00,2026.01.26 08:00:00,5083.426,5089.355,5028.895531024339,5023.15548165848,5002.096575687748,4777.0254854620425,50.586647435821355,26.434109616410375,8.284484641572877,5065.834777410288,5061.436971762859,4950.036412995537,4945.096057921297,76.41954330187295,5111.253,4772.288,18.279999999999745,27.06264285714292,27.616928571428648,0,0,0,26.561349999999912,27.06264285714292,26.561349999999912,26.547799999999924
2026.01.26 10:00:00,2026.01.26 09:00:00,5084.2,5083.426,5034.162623307735,5028.895531024339,5007.393570804667,4780.081948293266,49.92039649176979,23.916575367228436,9.395503079674231,5069.50782192823,5065.834777410288,4954.8279696742675,4950.036412995537,76.54945869931404,5111.253,4772.288,23.283000000000357,26.87657142857152,27.06264285714292,0,0,0,26.508499999999923,26.87657142857152,26.508499999999923,26.561349999999912
2026.01.26 11:00:00,2026.01.26 10:00:00,5091.719,5084.2,5039.644182992713,5034.162623307735,5012.833921075334,4783.182814479403,49.31759801858029,21.63880628463525,8.5006932625624,5073.950057542585,5069.50782192823,4959.716935043044,4954.8279696742675,77.82744990822651,5111.253,4772.288,16.411000000000058,26.40771428571442,26.87657142857152,0,0,0,26.121549999999946,26.40771428571442,26.121549999999946,26.508499999999923
2026.01.26 12:00:00,2026.01.26 11:00:00,5091.518,5091.719,5044.584546517216,5039.644182992713,5017.910313264022,4786.250826275627,48.73021344928372,19.577967590860464,7.775101748066382,5077.463646034068,5073.950057542585,4964.424115934364,4959.716935043044,77.70553758153302,5111.253,4774.984,14.286000000000058,26.347571428571523,26.40771428571442,0,0,0,25.648149999999955,26.347571428571523,25.648149999999955,26.121549999999946
2026.01.26 13:00:00,2026.01.26 12:00:00,5078.966,5091.518,5047.8589706584335,5044.584546517216,5021.849389827634,4789.163415068905,48.606707418603925,19.729968048394262,7.034615867298156,5077.764116827255,5077.463646034068,4968.5148975081365,4964.424115934364,70.29976688925443,5111.253,4784.237,19.77899999999954,26.97328571428576,26.347571428571523,0,0,0,25.396649999999923,26.97328571428576,25.396649999999923,25.648149999999955
2026.01.26 14:00:00,2026.01.26 13:00:00,5068.632,5078.966,5049.837354405249,5047.8589706584335,5024.867622741981,4791.944197008518,45.17358882641241,17.850923472356715,13.867427733732605,5075.937693461804,5077.764116827255,4972.090508311418,4968.5148975081365,64.82226305437474,5111.253,4793.768,28.782999999999447,25.31785714285716,26.97328571428576,0,0,0,25.372949999999914,25.31785714285716,25.372949999999914,25.396649999999923
2026.01.26 15:00:00,2026.01.26 14:00:00,5096.349,5068.632,5054.267034938083,5049.837354405249,5029.479324500563,4794.973100520871,42.939114891097425,19.50585025389335,12.546720330519976,5080.019954769444,5075.937693461804,4976.52831158601,4972.090508311418,71.28480072761587,5111.253,4793.768,38.67699999999968,26.5402857142857,25.31785714285716,0,0,0,26.0047999999999,26.5402857142857,26.0047999999999,25.372949999999914
2026.01.26 16:00:00,2026.01.26 15:00:00,5090.977,5096.349,5057.763222086837,5054.267034938083,5033.446916468269,4797.9184129535,40.96192472058261,17.822178705628417,11.351794584756169,5082.211363815555,5080.019954769444,4980.615764743652,4976.52831158601,68.65232190242341,5111.253,4810.773,23.532000000000153,24.17849999999995,26.5402857142857,0,0,0,25.88699999999991,24.17849999999995,25.88699999999991,26.0047999999999
2026.01.26 17:00:00,2026.01.26 16:00:00,5089.594,5090.977,5060.794724745234,5057.763222086837,5037.069308954187,4800.820657600729,38.33648257319491,16.124828352711425,12.315330962748108,5083.687891052445,5082.211363815555,4984.5078445742365,4980.615764743652,67.9565448583308,5111.253,4810.773,39.64800000000014,25.147499999999937,24.17849999999995,0,0,0,26.720649999999946,25.147499999999937,26.720649999999946,25.88699999999991
2026.01.26 18:00:00,2026.01.26 17:00:00,5100.984,5089.594,5064.622274769497,5060.794724745234,5041.192837408756,4803.8073575251,35.990925653788224,14.682569801395495,11.142442299629241,5087.147112841956,5083.687891052445,4988.667707268014,4984.5078445742365,70.59931025786766,5111.253,4810.773,24.461999999999534,25.612857142857038,25.147499999999937,0,0,0,27.187349999999892,25.612857142857038,27.187349999999892,26.720649999999946
2026.01.26 19:00:00,2026.01.26 18:00:00,5068.953,5100.984,5065.03472479145,5064.622274769497,5042.983815640449,4806.445622624353,33.105010612029965,13.284229820310209,14.886830065700837,5083.508290273565,5087.147112841956,4991.535039151299,4988.667707268014,56.4895705131246,5111.253,4810.773,45.472999999999956,27.440857142857013,25.612857142857038,0,0,0,28.910049999999877,27.440857142857013,28.910049999999877,27.187349999999892
2026.01.26 20:00:00,2026.01.26 19:00:00,5028.777,5068.953,5061.581608144645,5065.03472479145,5042.067246889453,4808.657875135554,32.57265431002033,12.01906507551876,21.143961075827338,5072.562032218852,5083.508290273565,4992.86510918161,4991.535039151299,44.48137761864329,5111.253,4810.773,61.530000000000655,30.116857142857075,27.440857142857013,0,0,0,29.38859999999992,30.116857142857075,29.38859999999992,28.910049999999877
2026.01.26 21:00:00,2026.01.26 20:00:00,5055.29,5028.777,5060.982407368964,5061.581608144645,5042.920327735295,4811.111926129231,32.0909986082021,10.87439221118364,19.130250497177116,5069.107625775082,5072.562032218852,4995.094569567982,4992.86510918161,51.76793076471949,5111.253,4810.773,36.13500000000022,29.42264285714285,30.116857142857075,0,0,0,30.117199999999926,29.42264285714285,30.117199999999926,29.38859999999992
2026.01.26 23:01:41,2026.01.26 21:00:00,5009.286,5055.29,5056.058940000491,5060.982407368964,5040.750371107211,4813.083807461278,32.727480905012094,9.838735810118532,22.30037466484302,5057.143300620066,5069.107625775082,4995.601406369126,4995.094569567982,41.572397739433804,5111.253,4810.773,69.6859999999997,32.854642857142835,29.42264285714285,0,0,0,30.771649999999877,32.854642857142835,30.771649999999877,30.117199999999926
