policy,bot,symbol,month,trades,wins,losses,trail_stops,timeouts,win_rate,net_r,avg_r,profit_factor,avg_final_rr
dynamic_capped,ORB,USDCHF,2026-06,17,0,3,14,0,0.0,0.11,0.007,1.02,4.24
dynamic_conservative,LTA,AUDUSD,2026-06,9,1,2,6,0,11.11,2.57,0.286,2.1,3.0
dynamic_conservative,LTA,GBPJPY,2026-05,2,0,0,2,0,0.0,1.39,0.694,1.39,3.0
dynamic_conservative,LTA,GBPJPY,2026-06,18,0,10,8,0,0.0,-9.16,-0.509,0.21,3.0
dynamic_conservative,LTA,USDCAD,2026-05,3,1,2,0,0,33.33,-1.13,-0.376,0.59,3.0
dynamic_conservative,LTA,USDCAD,2026-06,10,2,6,2,0,20.0,-3.61,-0.361,0.52,2.9
dynamic_conservative,ORB,AUDUSD,2026-05,4,2,2,0,0,50.0,0.38,0.096,1.15,3.0
dynamic_conservative,ORB,AUDUSD,2026-06,16,4,7,5,0,25.0,-0.1,-0.006,0.99,2.62
dynamic_conservative,ORB,GBPUSD,2026-05,4,1,1,2,0,25.0,1.46,0.365,2.17,2.75
dynamic_conservative,ORB,GBPUSD,2026-06,16,3,9,4,0,18.75,-3.09,-0.193,0.72,2.88
dynamic_conservative,ORB,NZDUSD,2026-05,4,3,1,0,0,75.0,3.58,0.895,3.8,2.5
dynamic_conservative,ORB,NZDUSD,2026-06,18,2,10,6,0,11.11,-8.26,-0.459,0.4,2.67
dynamic_conservative,ORB,USDCAD,2026-05,3,0,1,2,0,0.0,-1.38,-0.459,0.14,3.0
dynamic_conservative,ORB,USDCAD,2026-06,15,2,6,7,0,13.33,-3.28,-0.218,0.62,2.8
dynamic_conservative,ORB,USDCHF,2026-05,3,0,2,1,0,0.0,-2.73,-0.911,0.04,3.0
dynamic_conservative,ORB,USDCHF,2026-06,17,1,3,13,0,5.88,-0.97,-0.057,0.81,2.76
dynamic_score,LTA,AUDUSD,2026-06,9,0,2,7,0,0.0,2.07,0.23,1.89,4.67
dynamic_score,LTA,GBPJPY,2026-05,2,0,0,2,0,0.0,1.25,0.627,1.25,5.0
dynamic_score,LTA,GBPJPY,2026-06,18,0,9,9,0,0.0,-7.37,-0.409,0.3,4.22
dynamic_score,LTA,USDCAD,2026-05,3,0,2,1,0,0.0,-1.73,-0.577,0.36,5.0
dynamic_score,LTA,USDCAD,2026-06,10,1,6,3,0,10.0,-3.61,-0.361,0.52,4.1
dynamic_score,ORB,AUDUSD,2026-05,4,0,2,2,0,0.0,-0.75,-0.189,0.71,6.0
dynamic_score,ORB,AUDUSD,2026-06,16,1,8,7,0,6.25,-1.93,-0.12,0.81,5.44
dynamic_score,ORB,GBPUSD,2026-05,4,0,1,3,0,0.0,0.67,0.166,1.56,5.75
dynamic_score,ORB,GBPUSD,2026-06,16,0,9,7,0,0.0,-4.43,-0.277,0.61,5.62
dynamic_score,ORB,NZDUSD,2026-05,4,1,1,1,1,25.0,3.42,0.856,3.8,5.0
dynamic_score,ORB,NZDUSD,2026-06,18,0,11,7,0,0.0,-10.15,-0.564,0.35,5.44
dynamic_score,ORB,USDCAD,2026-05,3,0,1,2,0,0.0,-1.17,-0.39,0.29,6.0
dynamic_score,ORB,USDCAD,2026-06,15,0,5,10,0,0.0,-0.39,-0.026,0.95,5.4
dynamic_score,ORB,USDCHF,2026-05,3,0,2,1,0,0.0,-2.54,-0.845,0.14,5.67
dynamic_score,ORB,USDCHF,2026-06,17,0,1,16,0,0.0,2.12,0.125,1.69,5.59
fixed_current,LTA,AUDUSD,2026-06,9,0,2,7,0,0.0,2.07,0.23,1.89,6.0
fixed_current,LTA,GBPJPY,2026-05,2,0,0,2,0,0.0,1.17,0.585,1.17,6.0
fixed_current,LTA,GBPJPY,2026-06,18,0,9,9,0,0.0,-7.41,-0.412,0.29,6.0
fixed_current,LTA,USDCAD,2026-05,3,0,2,1,0,0.0,-1.88,-0.628,0.31,6.0
fixed_current,LTA,USDCAD,2026-06,10,1,6,3,0,10.0,-2.18,-0.218,0.71,6.0
fixed_current,ORB,AUDUSD,2026-05,4,0,2,2,0,0.0,-0.75,-0.189,0.71,6.0
fixed_current,ORB,AUDUSD,2026-06,16,0,6,10,0,0.0,-1.36,-0.085,0.83,6.0
fixed_current,ORB,GBPUSD,2026-05,4,1,1,2,0,25.0,0.88,0.221,1.71,3.0
fixed_current,ORB,GBPUSD,2026-06,16,7,8,1,0,43.75,2.29,0.143,1.21,3.0
fixed_current,ORB,NZDUSD,2026-05,4,3,0,1,0,75.0,3.6,0.9,195.52,3.0
fixed_current,ORB,NZDUSD,2026-06,18,2,11,5,0,11.11,-12.09,-0.671,0.27,3.0
fixed_current,ORB,USDCAD,2026-05,3,0,1,2,0,0.0,-0.76,-0.252,0.54,6.0
fixed_current,ORB,USDCAD,2026-06,15,1,6,8,0,6.67,-4.84,-0.322,0.54,6.0
fixed_current,ORB,USDCHF,2026-05,3,1,2,0,0,33.33,-2.36,-0.786,0.28,3.0
fixed_current,ORB,USDCHF,2026-06,17,6,1,10,0,35.29,4.8,0.282,2.36,3.0
