candidate,timeframe,lookback,delta_bars,delta_threshold,book_bars,book_threshold,book5_threshold,replenishment_threshold,close_location,relative_volume,max_sweep_atr,stop_atr,reward_risk,max_hold,break_even_r,direction,signal_model,stable,score,segment_1_return,segment_2_return,segment_3_return,segment_1_pf,segment_2_pf,segment_3_pf,segment_1_trades,segment_2_trades,segment_3_trades,training_initial,training_final,training_net,training_return_pct,training_annualized_return_pct,training_profit_factor,training_win_rate_pct,training_trades,training_wins,training_losses,training_max_drawdown_pct,training_max_drawdown_amount,training_average_trade,training_total_fees,training_total_funding_pnl,training_largest_win,training_largest_loss
466,15,24,3,0.15,1,0.05,0.0,0.0,0.65,0.8,1.0,1.0,2.5,48,1.0,long,continuation,False,-7.736465113135214,2.214032592517756,-0.03966904457248788,-3.5388914793747284,2.7620038770337274,0.9830228415884772,0.24422813041254068,4,4,10,10000.0,9855.767649823913,-144.2323501760875,-1.4423235017608782,-0.9619097812899158,0.8288885785357455,27.77777777777778,18,5,13,3.5771566795088825,365.6356094278635,-8.012908343115937,528.2954192996372,0.0,230.37550131364503,-133.44209280655264
234,15,72,2,0.25,2,0.05,-0.1,-0.03,0.55,1.2,2.0,1.5,2.5,24,1.5,both,continuation,False,-7.740542169337866,-1.2418787286150978,0.11720172622882163,-1.8683172369998835,0.0,1.1114176622682237,0.38269361463792023,2,2,4,10000.0,9702.658998502156,-297.34100149784354,-2.9734100149784393,-1.9881874392371324,0.43612896958869035,25.0,8,2,6,2.9734100149784353,297.34100149784354,-37.16762518723033,222.22438494552424,0.0,115.45960835705323,-116.28773736863985
241,15,72,2,0.05,2,0.1,-0.1,-0.03,0.65,1.2,2.0,1.5,2.5,24,0.0,both,continuation,False,-8.018284603433163,-1.4488064371155795,0.35504768413860965,-2.515766702740163,0.598289427241603,1.152218406613275,0.6716610173683918,4,4,12,10000.0,9641.297641897043,-358.7023581029571,-3.587023581029569,-2.4010078707481397,0.7339632992467378,30.0,20,6,14,4.845643482276519,489.35407317867066,-17.93511790514792,460.2329228409799,0.0,231.5937252747935,-130.26456679578334
113,15,48,1,0.25,2,0.05,0.0,-0.03,0.65,1.2,2.0,2.0,1.5,48,0.0,short,continuation,False,-8.024069451332458,0.0,1.2444416074662845,-2.8393227827585132,0.0,999.0,0.22623989386539914,0,1,5,10000.0,9836.978511062887,-163.02148893711274,-1.6302148893711288,-1.0875634622117714,0.5612014001638944,33.33333333333333,6,2,4,2.8393227827584986,287.4656496837415,-27.170248156185945,104.00569832980908,0.0,124.4441607466283,-126.71813676679162
330,15,12,1,0.25,2,0.1,0.0,0.0,0.55,0.8,1.0,1.5,2.5,24,1.5,both,reversal,False,-8.167733568973755,-0.7012176507526613,-1.866239670538239,-0.9786353563143391,0.6851947542107961,0.42823586037120714,0.5397071667118811,4,5,4,10000.0,9649.199170131771,-350.8008298682289,-3.508008298682286,-2.3477995832328125,0.5347707070802927,30.76923076923077,13,4,9,5.462954410373332,552.6822633925385,-26.984679220632835,334.96045309955343,0.0,138.79616250120932,-125.88321764834674
272,15,48,3,0.05,3,0.05,0.0,0.03,0.65,1.0,2.0,1.5,3.0,24,1.5,both,reversal,False,-8.279147088035915,-1.9560591649266046,0.18578895130083595,-1.3409642872615257,0.17917773946306073,1.1679204444815634,0.0,3,2,2,10000.0,9690.891878119994,-309.10812188000637,-3.0910812188000625,-2.06728515104464,0.3540051719606112,28.57142857142857,7,2,5,3.0910812188000634,309.10812188000637,-44.15830312571535,91.7216496470294,0.0,126.69233143265743,-127.29949967274914
341,15,48,3,0.25,2,0.0,0.0,0.0,0.65,1.2,2.0,1.5,3.0,12,0.0,both,reversal,False,-8.48945856760478,0.0,-1.786347064750149,-1.3812060896322365,0.0,0.10544148274165911,0.0,0,3,2,10000.0,9685.71199800579,-314.2880019942095,-3.142880019942096,-2.1021141104160868,0.06278826815667375,20.0,5,1,4,3.346390447906194,335.3436489490614,-62.85760039884208,148.41071446809008,0.0,21.055646954851138,-106.53211186554572
292,5,72,2,0.05,1,0.05,-0.05,-0.03,0.55,1.2,2.0,2.0,1.5,24,1.5,short,continuation,False,-8.518484733028336,-0.6382654410032274,-2.165582559016044,-1.7802965271721427,0.4757733513857845,0.5224514196657749,0.853255574512474,3,14,25,10000.0,9547.934837092602,-452.0651629073982,-4.5206516290739795,-3.030815466822878,0.7419255680177884,47.61904761904761,42,20,22,5.07055110857133,509.9923378693293,-10.76345625970001,1131.9977385695038,0.0,129.00829573730093,-130.19537490342185
447,5,48,3,0.25,2,0.1,-0.1,0.03,0.65,0.8,1.0,2.0,2.0,24,0.0,long,reversal,False,-8.56242368668412,0.0,0.0,-2.49106814672283,0.0,0.0,0.16515472065302528,0,0,4,10000.0,9750.893185327717,-249.10681467228278,-2.49106814672283,-1.6642957194717867,0.16515472065302528,25.0,4,1,3,2.491068146722828,249.10681467228278,-62.27670366807026,87.88840629331432,0.0,49.279989248003645,-127.7788239961224
282,15,24,3,0.15,2,0.1,-0.1,0.0,0.65,1.2,1.0,1.5,3.0,48,1.5,both,continuation,False,-8.909669719347542,-0.9296250300000031,0.14273500039045928,-2.313559177125857,0.0,1.10920801923603,0.6022606556521334,1,2,9,10000.0,9691.645975809175,-308.35402419082493,-3.0835402419082447,-2.0622151985530968,0.6143356823835927,33.33333333333333,12,4,8,3.6406365489830934,364.0636548983093,-25.69616868256867,301.0976768064284,0.0,207.843573283284,-129.48508826502436
451,5,12,2,0.05,3,0.0,0.0,0.03,0.65,1.0,1.0,1.0,1.5,12,0.0,short,reversal,False,-9.069435445635222,-0.9279059110960608,-1.000004199483795,-2.1770940768412794,0.7286462282771187,0.6177473233519735,0.48218045305889495,6,5,6,10000.0,9594.604531278672,-405.39546872132814,-4.053954687213279,-2.7157342482406532,0.6000057708365347,41.17647058823529,17,7,10,5.482735260974332,548.2735260974332,-23.846792277725164,427.4356129646386,0.0,142.87805737610472,-126.10094706673438
193,5,24,3,0.25,3,0.0,0.0,0.03,0.55,1.2,1.0,2.0,3.0,12,1.5,long,reversal,False,-9.090762132627109,-2.1654287470686873,0.29920686466842206,-1.2934817946736232,0.0,999.0,0.0,2,2,1,10000.0,9685.804025788962,-314.19597421103754,-3.1419597421103784,-2.1014952710660117,0.08522689578213243,40.0,5,2,3,3.1419597421103758,314.19597421103754,-62.83919484220762,139.58350103939839,0.0,26.0599732209536,-126.92587482493539
423,5,72,2,0.15,1,0.1,-0.05,0.03,0.65,1.0,1.0,2.0,1.5,48,1.5,short,reversal,False,-9.360729629386137,1.4212831754091715,-1.3533286337485295,-2.527297462028777,1.5807270902565869,0.3490806746027117,0.0,5,3,2,10000.0,9752.019115041658,-247.98088495834236,-2.4798088495834203,-1.6567415345562941,0.6499720469438042,40.0,10,4,6,4.5392535401166505,463.7182185647471,-24.798088495834257,235.92775865210575,0.0,134.8250293394215,-130.5089151969447
95,15,48,3,0.15,2,0.1,-0.1,-0.03,0.55,1.0,1.0,1.0,2.5,12,0.0,long,continuation,False,-9.376317286237267,1.6652487114408254,0.22862165863326567,-3.5392484448707573,999.0,1.243086931449744,0.24594178674165287,2,2,5,10000.0,9829.126552339916,-170.8734476600839,-1.7087344766008372,-1.1400977809093216,0.702250140273615,44.44444444444444,9,4,5,4.435971735453357,456.256693676336,-18.985938628898097,266.4949178934429,0.0,141.7407005782406,-128.66639642898167
319,5,48,1,0.05,3,0.0,-0.1,0.03,0.65,1.0,2.0,1.0,3.0,24,0.0,both,continuation,False,-9.472268140585417,-2.050422135780139,-1.8506080330359498,0.4852457775654351,0.22383144607774114,0.0,1.163041336158771,4,2,5,10000.0,9660.341542918275,-339.6584570817249,-3.3965845708172515,-2.2727924709408986,0.5357082226402363,27.27272727272727,11,3,8,4.42820153454978,445.43855179387356,-30.878041552883982,302.02139003703957,0.0,181.79626453518728,-128.57840340519894
445,15,72,2,0.05,1,0.1,-0.05,-0.03,0.65,1.2,2.0,1.5,2.0,12,1.5,both,continuation,False,-9.576682669785963,-2.413410875155042,2.087161727344977,-2.7511054506762944,0.0,2.945869492157612,0.5362924007694223,2,4,11,10000.0,9688.263485250025,-311.73651474997496,-3.117365147499751,-2.08495740442608,0.6673262176695572,35.294117647058826,17,6,11,3.7622580168902275,378.7469054866633,-18.33744204411604,373.07555642846637,0.0,187.0742026198631,-128.98955657309818
164,5,48,2,0.25,2,0.0,-0.05,0.03,0.65,0.8,1.0,2.0,3.0,12,0.0,both,reversal,False,-9.687250715494782,-2.0517812792912316,-0.9303750299999747,-1.0382532890318208,0.45847140202441294,0.0,0.5628465969173613,7,1,7,10000.0,9602.944380345798,-397.055619654202,-3.970556196542019,-2.6594834807416423,0.43316747065170585,40.0,15,6,9,4.060778866447653,406.0778866447654,-26.470374643613336,322.9167222861112,0.0,112.98591348652766,-131.18699868109655
277,5,24,2,0.15,2,0.05,0.0,0.03,0.55,0.8,1.0,1.0,1.5,12,1.5,short,continuation,False,-9.905092881845714,0.0,0.0,-2.7652376921548427,0.0,0.0,0.0,0,0,3,10000.0,9723.476230784516,-276.5237692154842,-2.7652376921548427,-1.8483341399009867,0.0,0.0,3,0,3,2.765237692154842,276.5237692154842,-92.17458973849489,89.25889170484467,0.0,-91.3143609119347,-93.03750299999824
181,5,24,1,0.25,3,0.1,0.0,0.03,0.65,0.8,2.0,2.0,1.5,48,0.0,long,reversal,False,-9.96034079113024,-1.231408491321817,0.5978999006582386,-2.59657421909375,0.5007425769561477,999.0,0.0,3,1,2,10000.0,9677.919529595489,-322.0804704045113,-3.2208047040451104,-2.1545215800490847,0.36176362978517856,33.33333333333333,6,2,4,3.220804704045113,322.0804704045113,-53.680078400752244,165.7241777919599,0.0,123.50715938699548,-129.4741280612689
216,15,72,3,0.15,3,0.1,-0.1,0.0,0.65,1.0,2.0,1.5,3.0,24,1.5,both,continuation,False,-10.351344808818379,0.0,1.468935090000012,-3.4410947631649424,0.0,999.0,0.0,0,1,4,10000.0,9797.72928783788,-202.27071216212062,-2.0227071216212034,-1.350304879808173,0.4207003469917308,20.0,5,1,4,3.441094763164937,349.164221162122,-40.454142432423914,126.9076921592632,0.0,146.89350900000198,-125.32609607059847
413,5,24,1,0.25,2,0.1,-0.1,0.03,0.65,0.8,2.0,1.0,2.0,24,1.0,both,reversal,False,-10.528734927700624,0.2293845925350535,0.0,-3.0047960272964747,1.2181280375929164,0.0,0.0,2,0,6,10000.0,9721.769602611485,-278.2303973885155,-2.7823039738851585,-1.859795751179838,0.31525897705714206,12.5,8,1,7,4.011901775517683,406.3293830311868,-34.77879967356435,226.14815912319523,0.0,128.09898564267147,-105.16052638916483
537,5,24,2,0.15,2,0.05,-0.1,0.03,0.65,1.2,2.0,1.5,3.0,48,1.0,long,reversal,False,-10.606630024237987,-4.234484122366011,3.5264310473870575,-1.3218047369823016,0.6054875286335742,2.2681091190686575,0.7827025707580675,18,8,14,10000.0,9783.214890462968,-216.78510953703153,-2.16785109537031,-1.447556072168843,0.8884123463354316,30.0,40,12,28,7.238284792960677,723.8284792960676,-5.41962773842573,979.5616535144642,0.0,255.8755413187359,-131.0749288248276
294,5,72,3,0.25,1,0.0,0.0,0.0,0.65,1.0,1.0,1.5,3.0,48,1.0,short,reversal,False,-10.842419694973001,-1.584649281462358,0.204078464211932,-2.4653006763305507,0.6272106786757333,1.0674894087890205,0.0,7,5,3,10000.0,9618.5009526244,-381.49904737560064,-3.814990473756008,-2.5546009003417414,0.6049883024600872,20.0,15,3,12,4.783279235024909,483.19219050105494,-25.433269825040178,441.3309798909328,0.0,266.6141153824707,-131.06407212433328
49,5,72,1,0.05,1,0.05,0.0,-0.03,0.65,1.2,1.0,2.0,2.0,24,0.0,short,continuation,False,-10.983861064166504,-1.2105249614984825,-0.5472477248603891,-2.564520518176794,0.0,0.8003276011799183,0.8043094080265568,1,9,23,10000.0,9572.923991851478,-427.0760081485223,-4.270760081485225,-2.862042177507629,0.7456906689162891,42.42424242424242,33,14,19,4.8928747592426225,489.28747592426225,-12.941697216622032,865.5967718742686,0.0,169.98909074972948,-128.56526356685416
213,15,24,2,0.25,2,0.05,-0.1,0.0,0.55,1.0,1.0,2.0,3.0,12,1.5,both,reversal,False,-11.244695606165589,-1.6365444047233724,-1.3083657850102681,-1.752054361540234,0.30081293462356123,0.0,0.4340339610320586,3,1,7,10000.0,9537.566871354373,-462.4331286456272,-4.624331286456274,-3.1008826553882374,0.3028063049213934,27.27272727272727,11,3,8,5.380676527989631,541.8561572240287,-42.03937533142089,263.4950248122821,0.0,122.55678275276071,-128.69537979623652
124,15,24,1,0.15,2,0.1,-0.05,0.0,0.65,1.0,2.0,1.5,3.0,12,1.0,short,continuation,False,-11.247168157133052,0.0,2.3448834459270707,-4.006329113114992,0.0,999.0,0.21871422924408115,0,1,6,10000.0,9824.46105846493,-175.53894153506917,-1.7553894153506944,-1.1713193888967743,0.6655196327783741,28.57142857142857,7,2,5,4.006329113114981,410.0272861277772,-25.076991647867235,147.27404194214293,0.0,234.48834459270742,-129.81559218379377
126,5,12,1,0.05,2,0.05,-0.05,0.03,0.55,0.8,2.0,1.5,2.5,24,1.5,short,continuation,False,-11.34260740542534,-1.2349803675795967,-2.205890345581085,-0.43243537422853473,0.0,0.0,0.8647566393072871,1,2,7,10000.0,9616.869796205734,-383.130203794266,-3.831302037942663,-2.565595508883445,0.41074478584467167,20.0,10,2,8,5.60842389331885,560.842389331885,-38.31302037942654,277.6524989402871,0.0,164.6694728899644,-123.49803675795863
200,5,24,2,0.05,3,0.05,0.0,0.03,0.55,0.8,1.0,2.0,2.0,48,1.0,short,reversal,False,-11.3524927421895,-1.5908172804192877,-1.805046400157262,-1.9922792081178753,0.7036466424433151,0.4829686863317072,0.26983258889080286,10,5,5,10000.0,9470.765510462657,-529.2344895373426,-5.292344895373424,-3.552942324995967,0.5373929930139546,30.0,20,6,14,5.871192792402871,587.1192792402871,-26.461724476867282,357.63031713137974,0.0,169.73413641424474,-127.66049708630867
159,15,24,3,0.05,3,0.1,0.0,-0.03,0.65,0.8,2.0,2.0,3.0,48,1.5,both,continuation,False,-11.358160496461881,-2.7905085992329215,4.353759471065555,-4.178715487058648,0.7219268598378686,1.4626690730564598,0.7589226516589883,14,17,37,10000.0,9720.279635243583,-279.72036475641653,-2.7972036475641615,-1.8698028322643,0.9239188995493112,32.35294117647059,68,22,46,8.604691040427316,914.2282366892468,-4.113534775829712,1622.215364901732,0.0,281.0053089504252,-137.55979285328738
101,5,72,2,0.05,1,0.1,-0.05,-0.03,0.65,1.2,1.0,1.0,3.0,48,1.0,short,continuation,False,-11.437449424847665,-1.2573196528447572,-0.7006834494742931,-2.2320283302574406,0.0,0.7484212780039637,0.8026953428061622,2,6,23,10000.0,9586.228494417166,-413.7715055828339,-4.137715055828339,-2.7722455698814485,0.7259708106581458,25.806451612903224,31,8,23,6.539648622816012,670.7717769914052,-13.347467922026855,911.3220762271961,0.0,258.010461094682,-123.52296748802758
300,5,24,2,0.05,3,0.1,-0.05,0.03,0.65,1.0,1.0,1.0,1.5,48,1.5,both,continuation,False,-11.471733711859038,-2.067241621297633,-0.929625029999992,-1.6367632872425042,0.0,0.0,0.45768103290988194,2,1,5,10000.0,9543.432472356955,-456.56752764304474,-4.565675276430447,-3.0612395246924162,0.22692502226902678,25.0,8,2,6,4.565675276430447,456.56752764304474,-57.070940955380514,234.08404424155125,0.0,75.02136764299617,-113.76165912976418
356,5,48,1,0.15,2,0.05,-0.05,0.03,0.55,1.2,1.0,1.5,1.5,48,0.0,long,reversal,False,-11.545443635671992,-2.470395300279582,-1.857827989673877,-0.8901186518372906,0.5106480578426791,0.4877545764666655,0.8041574072384318,7,5,9,10000.0,9486.567155020583,-513.4328449794175,-5.134328449794179,-3.445912975083698,0.6030968012969239,38.095238095238095,21,8,13,6.363917374151169,636.391737415117,-24.449183094257954,514.9789350251485,0.0,136.99860409063086,-147.28896418394768
231,15,72,3,0.05,2,0.0,-0.1,0.03,0.65,1.0,2.0,2.0,2.0,48,0.0,long,reversal,False,-11.62697964897757,-3.4117126493755867,1.3973929564207621,-1.1101017212433173,0.0,999.0,0.0,3,2,1,10000.0,9685.07937924827,-314.9206207517309,-3.1492062075173077,-2.1063681983557236,0.30000904319769883,33.33333333333333,6,2,4,3.411712649375586,341.1712649375586,-52.48677012528876,73.68556713414499,0.0,130.528325974959,-120.45962600456275
212,5,24,1,0.15,2,0.05,-0.1,0.03,0.55,1.2,1.0,1.5,1.5,12,1.5,long,reversal,False,-11.656083126905486,-3.285614015548488,-1.5522286498250493,0.2412902990645227,0.4956912909249792,0.6036121106597072,1.0890517210249782,10,8,10,10000.0,9544.289768936404,-455.71023106359644,-4.557102310635964,-3.0554461007608724,0.6462483048519527,46.42857142857143,28,13,15,5.794172875674576,579.4172875674576,-16.275365395128407,693.6112113509321,0.0,134.35628601717022,-146.51262409265502
449,15,72,2,0.15,2,0.1,-0.1,0.0,0.55,1.2,1.0,1.0,1.5,12,1.5,long,continuation,False,-11.68782033995494,0.0,0.5694750450000452,-3.437628214913946,0.0,999.0,0.0,0,1,3,10000.0,9711.227039526228,-288.7729604737724,-2.887729604737721,-1.9306139011047385,0.16472124236071145,25.0,4,1,3,3.4376282149139445,345.72046497377596,-72.19324011844328,119.38896577592742,0.0,56.94750450000328,-126.98927260784255
335,15,12,2,0.15,1,0.05,0.0,0.0,0.55,1.0,1.0,2.0,1.5,12,0.0,short,continuation,False,-11.934993340734486,0.5705250449999921,2.435501611342117,-4.656184915549344,999.0,2.042972156561957,0.15218944432679116,1,6,7,10000.0,9822.312374400386,-177.68762559961397,-1.7768762559961404,-1.1857001082493546,0.7780664355112955,42.857142857142854,14,6,8,4.8166699719732735,497.0496100019318,-12.691973257115214,339.1787903407412,0.0,135.02547385255656,-137.08851583070575
27,5,24,1,0.25,2,0.05,0.0,0.03,0.55,1.2,1.0,1.0,2.0,24,1.5,long,continuation,False,-11.958710628923045,-2.763029347553625,-1.2565424068447517,-0.15719435462587805,0.0,0.0,0.8468621766711801,3,2,3,10000.0,9586.421649058442,-413.5783509415578,-4.13578350941558,-2.7709422108910142,0.16792380372126264,12.5,8,1,7,4.135783509415578,413.5783509415578,-51.69729386769469,233.96636940694268,0.0,83.46549286888703,-92.96250299999662
284,5,72,1,0.25,2,0.0,0.0,0.03,0.65,1.0,2.0,1.5,1.5,48,1.5,long,reversal,False,-12.090259294894484,0.0,0.0,-3.3003804871871933,0.0,0.0,0.0,0,0,3,10000.0,9669.96195128128,-330.03804871871944,-3.3003804871871933,-2.2080540574757612,0.0,0.0,3,0,3,3.3003804871871942,330.03804871871944,-110.01268290623936,70.59073178352071,0.0,-102.86956690522118,-115.8446413388315
244,5,24,1,0.05,2,0.0,0.0,0.03,0.65,1.2,1.0,2.0,3.0,12,0.0,short,continuation,False,-12.13628074773949,0.0,-1.290886123916457,-2.7774128584417634,0.0,0.0,0.31250868088214895,0,1,5,10000.0,9596.755425483527,-403.2445745164732,-4.032445745164736,-2.7012252919040747,0.2360852792551405,16.666666666666664,6,1,5,4.18509303194729,418.509303194729,-67.20742908607846,166.88132215376788,0.0,124.62138167728449,-129.0886123916455
399,15,12,2,0.25,3,0.05,0.0,0.0,0.65,1.2,2.0,1.5,2.5,48,1.5,long,reversal,False,-12.24136452600559,-0.9574392064074178,0.0,-2.960341236799069,0.0,0.0,0.0,1,0,4,10000.0,9611.056302443809,-388.9436975561912,-3.8894369755619107,-2.6047857236914607,0.0,0.0,5,0,5,3.889436975561912,388.9436975561912,-77.78873951123865,139.26822828699633,0.0,-17.559975365797243,-95.74392064074132
60,5,48,1,0.25,3,0.1,-0.1,-0.03,0.55,1.0,2.0,1.5,3.0,48,1.5,short,continuation,False,-12.545689311017895,-5.56406989093623,-0.08423785231785885,5.744584454303414,0.0,0.9915897857886501,1.4719515418967721,7,23,26,10000.0,9977.676120719343,-22.32387928065691,-0.22323879280656822,-0.148576434999248,0.9915784180628647,37.5,56,21,35,7.025938988253147,702.5938988253147,-0.3986407014402134,1617.3409450550487,0.0,265.8205868912388,-117.42624323235898
208,5,12,3,0.05,2,0.0,-0.05,0.03,0.65,0.8,2.0,1.0,1.5,48,1.5,short,continuation,False,-12.750676829088025,-0.9303750299999969,-2.7652376921548094,-0.7712542103550768,0.0,0.0,0.7649592869196586,1,3,8,10000.0,9558.716429602066,-441.28357039793445,-4.412835703979345,-2.9579799738923884,0.353982279651522,33.33333333333333,12,4,8,5.177812605454182,517.7812605454183,-36.77363086649454,349.6674405313299,0.0,76.4976901474842,-93.0375029999995
439,5,72,1,0.15,3,0.05,-0.05,-0.03,0.55,0.8,1.0,2.0,2.0,24,0.0,short,continuation,False,-12.795251440316614,-1.4174704172287833,-3.160822806975905,-0.3754830491985883,0.37798910380520234,0.6766375121229082,0.9680628279481891,3,21,23,10000.0,9510.804993942122,-489.19500605787835,-4.891950060578787,-3.281858591528952,0.7885849765344165,44.680851063829785,47,21,26,7.084739245484833,708.4739245484834,-10.408404384210069,1253.4463066601402,0.0,184.96664692980838,-129.9872645391671
374,15,24,2,0.25,1,0.0,0.0,-0.03,0.55,1.0,2.0,1.0,3.0,48,0.0,long,continuation,False,-12.840493607497695,0.5793965451407201,-4.611024174330581,0.17208654455460604,1.085493614139724,0.7373020049796415,1.0370826835589146,11,26,9,10000.0,9610.675893708793,-389.3241062912075,-3.8932410629120784,-2.607350430606481,0.8652094033575721,34.78260869565217,46,16,30,6.984061496899551,714.4527321628411,-8.46356752806966,1337.5334862769394,0.0,265.61721208416463,-134.07613830049357
586,5,12,3,0.15,2,0.05,0.0,0.03,0.65,0.8,1.0,2.0,3.0,48,1.5,short,continuation,False,-13.338070444297077,0.0,-1.299508571996466,-2.963561555878591,0.0,0.0,0.1505158580113993,0,1,4,10000.0,9577.544160857999,-422.4558391420014,-4.224558391420019,-2.8308543560729316,0.10927539433295948,20.0,5,1,4,4.742833379186104,474.2833379186104,-84.49116782839997,131.48039308812565,0.0,51.82749877660817,-129.95085719964604
532,15,72,3,0.05,1,0.1,0.0,0.0,0.55,1.0,1.0,1.5,2.5,24,0.0,short,continuation,False,-13.528431726109515,0.0,0.0,-3.707233380867825,0.0,0.0,0.0,0,0,4,10000.0,9629.276661913218,-370.72333808678195,-3.707233380867825,-2.4819842333084208,0.0,0.0,4,0,4,3.7072333808678195,370.72333808678195,-92.68083452169553,71.82815212894461,0.0,-17.641881775436893,-127.37802923335039
470,15,12,2,0.25,2,0.05,-0.1,0.0,0.55,1.0,2.0,1.5,2.5,24,1.0,both,reversal,False,-13.570620550800854,-1.8781636418976455,-1.1305277175159612,-2.292526518221205,0.0,0.0,0.5617544449899234,2,1,11,10000.0,9478.850355434679,-521.1496445653211,-5.211496445653207,-3.4981737475393904,0.3535988920068996,21.428571428571427,14,3,11,6.286731525238902,628.6731525238902,-37.22497461180846,376.1671310516399,0.0,160.57993122191908,-122.94642344031158
73,15,12,1,0.05,1,0.1,-0.1,0.0,0.65,1.0,1.0,2.0,1.5,24,1.5,short,continuation,False,-13.584419820496237,-1.2172003561076394,-1.140324137373483,-2.7871469621370992,0.0,0.6780721359816974,0.47862776295467463,1,5,8,10000.0,9493.452938932493,-506.54706106750746,-5.065470610675071,-3.399292132823961,0.49022927271300654,28.57142857142857,14,4,10,5.250420001924139,526.066872263802,-36.18193293339369,302.88769861408565,0.0,125.46207850112178,-131.171682311341
415,5,48,2,0.15,3,0.1,-0.1,0.0,0.55,1.0,1.0,1.0,2.5,24,0.0,both,continuation,False,-13.628126874278717,-1.579362636607362,-2.0008174347880825,-2.7675079559077997,0.8123261121397398,0.744326392610029,0.8733250090642056,16,15,50,10000.0,9378.211936697538,-621.7880633024615,-6.2178806330246195,-4.1810408332325855,0.8328058376099996,38.2716049382716,81,31,50,9.524478850722382,987.2568857745791,-7.6763958432403525,2379.845818317049,0.0,164.08485680916027,-119.91648941683535
417,15,72,3,0.05,3,0.1,-0.05,-0.03,0.55,1.0,1.0,1.0,2.5,12,0.0,short,continuation,False,-13.789787437282381,0.0,0.0,-3.7712388611550574,0.0,0.0,0.0,0,0,4,10000.0,9622.876113884495,-377.12388611550523,-3.7712388611550574,-2.525113747118668,0.0,0.0,4,0,4,3.7712388611550525,377.12388611550523,-94.28097152887635,96.68860893216768,0.0,-25.939484738487096,-122.78154218377976
205,15,72,3,0.05,2,0.0,-0.1,0.03,0.55,1.2,1.0,2.0,2.5,24,1.5,long,reversal,False,-13.847934596900283,-4.58396372808989,1.0149803198301388,1.0529871024710147,0.0,999.0,7.701506371380605,4,2,2,10000.0,9739.94065132736,-260.0593486726393,-2.600593486726388,-1.7377946469214312,0.45081975101850524,37.5,8,3,5,4.583963728089893,458.3963728089893,-32.507418584079986,105.72836079982787,0.0,116.63622389043265,-120.45962600456275
561,15,48,2,0.05,1,0.05,-0.1,-0.03,0.55,1.2,1.0,1.5,2.5,12,1.5,short,continuation,False,-14.017111115169705,0.0,0.48203369319059775,-4.031063063933848,0.0,1.7746727385222787,0.46235154882472906,0,3,9,10000.0,9643.153954709484,-356.8460452905165,-3.5684604529051644,-2.3885062908299948,0.562472268116572,25.0,12,3,9,5.024618802147505,510.16560356729497,-29.737170440876437,240.348547237109,0.0,237.41932067936435,-132.30313172164566
361,5,48,1,0.25,1,0.05,0.0,0.03,0.55,0.8,2.0,2.0,2.0,24,0.0,short,reversal,False,-14.101822022699114,-1.1883593275848536,0.0,-3.257942312663964,0.0,0.0,0.0,1,0,3,10000.0,9559.241442111104,-440.75855788889567,-4.407585578888962,-2.954433932515288,0.0,0.0,4,0,4,4.407585578888957,440.75855788889567,-110.18963947222396,102.35003323068597,0.0,-91.93188315494606,-125.61955897866828
14,15,12,2,0.25,2,0.05,-0.05,0.0,0.65,0.8,2.0,1.5,2.0,24,0.0,long,reversal,False,-14.131626357985969,-0.9574392064074178,-1.1305277175159612,-2.8310922426805663,0.0,0.0,0.23700058025629875,1,1,7,10000.0,9515.05707779185,-484.9429222081508,-4.849429222081502,-3.253092696820936,0.1507944910893727,22.22222222222222,9,2,7,5.710548472892532,571.0548472892533,-53.882546912016814,244.77336553490332,0.0,70.0384477678528,-111.97036019091682
536,5,24,3,0.05,1,0.1,0.0,0.03,0.55,1.2,2.0,1.5,2.5,12,0.0,long,continuation,False,-14.347316027048258,0.15159993780795578,0.031406334823547155,-4.199699750107322,1.1398252211194708,999.0,0.256286552848492,3,1,8,10000.0,9597.56664209735,-402.43335790264973,-4.024333579026496,-2.6957534753785706,0.40304893304984135,33.33333333333333,12,4,8,5.566374254449801,565.7269583811812,-33.536113158554166,341.40206449805953,0.0,144.98821201697518,-130.38378664046235
591,15,24,1,0.15,1,0.0,0.0,0.0,0.65,0.8,2.0,2.0,2.5,48,1.0,short,continuation,False,-14.473758936585142,-0.3300150000000057,1.7079989007905194,-4.495799802574851,0.0,4.31173507214745,0.1588467954708333,1,3,8,10000.0,9681.484946076716,-318.51505392328363,-3.1851505392328394,-2.130540974835915,0.49136946079175076,16.666666666666664,12,2,10,5.0969149098702555,519.9589130793702,-26.542921160273483,272.51166335930844,0.0,221.64016297299932,-125.64426174094866
541,15,48,3,0.05,3,0.1,0.0,0.0,0.65,0.8,2.0,1.0,1.5,12,0.0,short,reversal,False,-14.568196002441626,2.1037840626235482,-5.026353004050432,-0.1678846110519605,1.2899802978031472,0.34646870427629756,0.9582710978868328,14,11,9,10000.0,9680.888690484488,-319.1113095155124,-3.191113095155129,-2.134551119538519,0.8321277599681622,44.11764705882353,34,15,19,6.980598124827493,716.811875056188,-9.385626750456227,879.0567427957048,0.0,133.90742562543946,-130.89012114207458
