symbol,ny_date,setup,order_kind,entry_time,exit_time,entry,stop,exit_price,target,risk_share,r_multiple,reason
XAUUSD..,2026-06-19,S2B,SELL_STOP,2026-06-19 14:00:00+00:00,2026-06-19 15:59:00+00:00,4147.89,4248.04,4179.27,3978.04,0.5,-0.31333000499251346,BODY_INVALIDATION
XAUUSD..,2026-06-23,S2B,SELL_LIMIT,2026-06-23 14:06:00+00:00,2026-06-23 19:59:00+00:00,4123.0650000000005,4223.215,4134.44,3953.215,0.5,-0.11357963055416008,SESSION_EXIT
XAUUSD..,2026-06-23,S2B,SELL_STOP,2026-06-23 14:00:00+00:00,2026-06-23 19:59:00+00:00,4119.51,4219.66,4134.44,3949.66,0.5,-0.14907638542186158,SESSION_EXIT
XAUUSD..,2026-06-24,S2B,SELL_STOP,2026-06-24 14:04:00+00:00,2026-06-24 19:59:00+00:00,4054.31,4154.46,4006.88,3884.46,0.5,0.473589615576633,SESSION_EXIT
XAUUSD..,2026-06-25,S2B,SELL_LIMIT,2026-06-25 14:00:00+00:00,2026-06-25 15:44:00+00:00,3983.355,4083.505,4005.81,3813.505,0.5,-0.2242136794807779,BODY_INVALIDATION
XAUUSD..,2026-06-25,S2B,SELL_STOP,2026-06-25 14:15:00+00:00,2026-06-25 15:44:00+00:00,3981.22,4081.37,4005.81,3811.37,0.5,-0.24553170244633174,BODY_INVALIDATION
XAUUSD..,2026-07-07,S2B,SELL_LIMIT,2026-07-07 14:00:00+00:00,2026-07-07 14:29:00+00:00,4135.085000000001,4235.235000000001,4143.37,3965.2350000000006,0.5,-0.08272591113328982,BODY_INVALIDATION
XAUUSD..,2026-07-07,S2B,SELL_STOP,2026-07-07 14:06:00+00:00,2026-07-07 14:29:00+00:00,4133.3,4233.45,4143.37,3963.45,0.5,-0.100549176235644,BODY_INVALIDATION
XAUUSD..,2026-07-08,S2B,SELL_LIMIT,2026-07-08 14:02:00+00:00,2026-07-08 19:59:00+00:00,4055.49,4155.639999999999,4063.93,3885.640000000001,0.5,-0.08427358961557749,SESSION_EXIT
XAUUSD..,2026-07-08,S2B,SELL_STOP,2026-07-08 14:00:00+00:00,2026-07-08 19:59:00+00:00,4052.74,4152.889999999999,4063.93,3882.890000000001,0.5,-0.1117324013979041,SESSION_EXIT
XAUUSD..,2026-07-09,S2B,SELL_LIMIT,2026-07-09 14:00:00+00:00,2026-07-09 16:14:00+00:00,4098.92,4199.07,4120.84,3929.0699999999997,0.5,-0.21887169246130955,BODY_INVALIDATION
XAUUSD..,2026-07-15,S2B,SELL_LIMIT,2026-07-15 14:00:00+00:00,2026-07-15 14:44:00+00:00,4028.9649999999997,4129.115,4037.71,3859.115,0.5,-0.08731902146780167,BODY_INVALIDATION
XAUUSD..,2026-07-16,S2B,SELL_LIMIT,2026-07-16 14:36:00+00:00,2026-07-16 14:59:00+00:00,4030.775,4130.925,4038.68,3860.925,0.5,-0.07893160259610323,BODY_INVALIDATION
XAUUSD..,2026-07-16,S2B,SELL_STOP,2026-07-16 14:00:00+00:00,2026-07-16 14:59:00+00:00,4028.48,4128.63,4038.68,3858.63,0.5,-0.1018472291562637,BODY_INVALIDATION
XAUUSD..,2026-07-17,S2B,SELL_LIMIT,2026-07-17 14:01:00+00:00,2026-07-17 18:29:00+00:00,3993.73,4093.88,4013.58,3823.88,0.5,-0.19820269595606482,BODY_INVALIDATION
XAUUSD..,2026-07-17,S2B,SELL_STOP,2026-07-17 14:06:00+00:00,2026-07-17 18:29:00+00:00,3990.37,4090.52,4013.58,3820.52,0.5,-0.2317523714428359,BODY_INVALIDATION
XAUUSD..,2026-07-27,S2B,SELL_LIMIT,2026-07-27 14:00:00+00:00,2026-07-27 19:59:00+00:00,4100.445,4200.594999999999,4082.56,3930.5949999999993,0.5,0.1785821268097836,SESSION_EXIT
XAUUSD..,2026-07-27,S2B,SELL_STOP,2026-07-27 14:02:00+00:00,2026-07-27 19:59:00+00:00,4098.68,4198.83,4082.56,3928.83,0.5,0.16095856215676888,SESSION_EXIT
XAUUSD..,2026-07-30,S2B,SELL_LIMIT,2026-07-30 14:03:00+00:00,2026-07-30 16:44:00+00:00,4080.2999999999997,4180.45,4089.09,3910.45,0.5,-0.08776834747878592,BODY_INVALIDATION
XAUUSD..,2026-07-30,S2B,SELL_STOP,2026-07-30 14:00:00+00:00,2026-07-30 16:44:00+00:00,4077.85,4178.0,4089.09,3908.0,0.5,-0.11223165252122043,BODY_INVALIDATION
