symbol,train_return,train_pf,train_win_rate,train_dd,train_trades,validation_return,validation_pf,validation_win_rate,validation_dd,validation_trades,score,target,rr
USTEC,3.270426105551838,1.838707030978412,63.63636363636363,1.9913613742348455,22,1.9149382396811852,1.3214235354129789,52.94117647058824,3.341373698434935,17,4.482814795985549,fixed-r,1.5
USTEC,3.270426105551838,1.838707030978412,63.63636363636363,1.9913613742348455,22,1.9149382396811852,1.3214235354129789,52.94117647058824,3.341373698434935,17,4.482814795985549,fixed-r,2.0
USTEC,3.270426105551838,1.838707030978412,63.63636363636363,1.9913613742348455,22,1.9149382396811852,1.3214235354129789,52.94117647058824,3.341373698434935,17,4.482814795985549,fixed-r,2.5
USTEC,3.270426105551838,1.838707030978412,63.63636363636363,1.9913613742348455,22,1.9149382396811852,1.3214235354129789,52.94117647058824,3.341373698434935,17,4.482814795985549,fixed-r,3.0
USTEC,3.270426105551838,1.838707030978412,63.63636363636363,1.9913613742348455,22,1.9149382396811852,1.3214235354129789,52.94117647058824,3.341373698434935,17,4.482814795985549,fixed-r,4.0
USTEC,3.270426105551838,1.838707030978412,63.63636363636363,1.9913613742348455,22,1.9149382396811852,1.3214235354129789,52.94117647058824,3.341373698434935,17,4.482814795985549,fixed-r,6.0
US30,-4.556179751961054,0.7302291488220075,41.935483870967744,8.634077203833069,31,0.9306595920463678,1.0760833441136086,58.06451612903226,3.5210933252809107,31,-43.54467161310384,vwap,0.0
US30,0.3066585694102786,1.0250645832280894,68.42105263157895,4.079961993626091,38,-1.879250797032106,0.869178632544823,63.41463414634146,5.287969818085481,41,-33.74965017542503,fixed-r,0.5
US30,1.5207941638595068,1.0983263713242042,60.526315789473685,5.344146033495134,38,1.0080826316192448,1.0621148892831975,58.53658536585365,4.462465902327506,41,0.5066363211352749,fixed-r,0.75
US30,1.7764497850102368,1.1044810324869927,52.63157894736842,6.004463310528951,38,3.056703583107345,1.178612317427583,53.65853658536586,4.275803615511132,41,1.3168986213832667,fixed-r,1.0
US30,5.827595935140839,1.3297025883989653,50.0,6.004463310528985,38,6.104551808953107,1.3487355250669462,51.21951219512195,4.27580361551112,41,6.281147422781936,fixed-r,1.5
US30,5.278100359915672,1.2994077815814171,50.0,6.422861431896321,38,1.6666409802661877,1.0915258445798686,46.34146341463415,4.873692782620632,41,1.0444825770370725,fixed-r,2.0
US30,6.658963632636428,1.3752591711250255,50.0,6.422861431896287,38,4.18351850726526,1.226670223041216,46.34146341463415,4.420906688044612,41,4.315091758137633,fixed-r,2.5
US30,7.543855133801069,1.4222591094915673,50.0,6.42286143189631,38,4.969945817705246,1.2687013905387827,46.34146341463415,4.420906688044624,41,5.26773017886449,fixed-r,3.0
US30,4.264904927763835,1.2399014459779432,47.368421052631575,6.42286143189631,38,5.081500177661402,1.274099947188201,46.34146341463415,5.318728785696614,41,4.213758254885454,fixed-r,4.0
US30,4.264904927763835,1.2399014459779432,47.368421052631575,6.42286143189631,38,7.102686947764569,1.3793666327558998,46.34146341463415,5.318728785696603,41,4.213758254885454,fixed-r,6.0
GBPJPY,1.2885709590995331,2.9539384670607567,66.66666666666666,0.3725634877210226,6,2.7463670153574204,2.060037782303352,61.53846153846154,1.417059395662934,13,-9981.0,vwap,0.0
GBPJPY,1.9499033348728376,1.587647806502174,55.55555555555556,1.382582556542877,18,2.5353373138147006,1.4676349371661417,51.61290322580645,2.817243300997996,31,6.640780725942814,fixed-r,0.5
GBPJPY,2.8003964587705488,1.8426183017305493,55.55555555555556,1.3825825565428662,18,5.303638978784897,2.080541986231932,53.333333333333336,1.7969725187758856,30,11.355475144429022,fixed-r,0.75
GBPJPY,4.827127606519865,3.060977393421044,58.82352941176471,1.2821107177975244,17,6.660925682182772,2.3462050062561595,53.333333333333336,1.703800585769144,30,17.327046489725426,fixed-r,1.0
GBPJPY,5.449565222868236,3.309529023175179,58.82352941176471,1.2821107177975133,17,6.875405229847575,2.4465597886363706,53.57142857142857,1.964896906445201,28,17.690892256650802,fixed-r,1.5
GBPJPY,5.918386804389431,3.502290294610286,58.82352941176471,1.2821107177975022,17,8.997357896940805,2.8794440387377094,53.57142857142857,1.964896906445201,28,20.85395893991947,fixed-r,2.0
GBPJPY,4.458471374266804,2.9000358626594376,56.25,1.9460244603105248,16,8.711730617712309,2.9110809537787907,53.84615384615385,2.0888055612986567,26,18.15823129747279,fixed-r,2.5
GBPJPY,4.458471374266804,2.9000358626594376,56.25,1.9460244603105248,16,7.68919957248464,2.6971482156794684,53.84615384615385,2.0888055612986456,26,17.287894038137352,fixed-r,3.0
GBPJPY,4.458471374266804,2.9000358626594376,56.25,1.9460244603105248,16,7.68919957248464,2.6971482156794684,53.84615384615385,2.0888055612986456,26,17.287894038137352,fixed-r,4.0
GBPJPY,4.458471374266804,2.9000358626594376,56.25,1.9460244603105248,16,7.68919957248464,2.6971482156794684,53.84615384615385,2.0888055612986456,26,17.287894038137352,fixed-r,6.0
