number,ea,symbol,side,volume,open_time,close_time,open_price,close_price,net_profit,result,source,entry_comment,exit_comment,cache_slug,cache_mode,cache_period,price_move,price_move_unit,pip_size,estimated_r,estimated_risk_cash,configured_risk_pct,r_is_estimate,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
11,US100 H1 ORB 13UTC — Standard,USTEC,Long,1.74,2023-11-29T14:45:00,2023-11-29T15:07:32,16169.95,16110.86,-103.91,Loss,Precomputed native MT5 deals,ORB RV 1.15 BV 2.65,sl 16111.15,us100-h1-orb-13utc,standard,3y,-59.09,points,1.0,-1.02,102.36,1.0,True,2023-11-29 14:45:00+00:00,2023-11-29 15:07:32+00:00,1.2164634146341464,1.2109256449165402,1.1964017991004499,1.6694560669456067,ORB,us100-h1-orb-13utc
12,US100 H1 ORB 13UTC — Standard,USTEC,Long,1.45,2023-12-05T14:45:00,2023-12-05T20:00:00,15833.01,15885.49,75.19,Win,Precomputed native MT5 deals,ORB RV 1.06 BV 3.34,,us100-h1-orb-13utc,standard,3y,52.48,points,1.0,0.74,101.32,1.0,True,2023-12-05 14:45:00+00:00,2023-12-05 20:00:00+00:00,1.7172932330827069,1.7198795180722892,1.691851851851852,2.3643892339544514,ORB,us100-h1-orb-13utc
13,US100 H1 ORB 13UTC — Standard,USTEC,Long,2.71,2023-12-11T14:15:00,2023-12-11T20:00:00,16111.24,16240.22,347.85,Win,Precomputed native MT5 deals,ORB RV 0.89 BV 1.36,,us100-h1-orb-13utc,standard,3y,128.98,points,1.0,3.41,102.07,1.0,True,2023-12-11 14:15:00+00:00,2023-12-11 20:00:00+00:00,0.8809523809523809,0.9466950959488273,0.8588007736943907,1.1183879093198992,ORB,us100-h1-orb-13utc
14,US100 H1 ORB 13UTC — Standard,USTEC,Long,2.02,2023-12-14T14:45:00,2023-12-14T15:05:39,16661.1,16608.92,-106.66,Loss,Precomputed native MT5 deals,ORB RV 1.24 BV 2.85,sl 16608.95,us100-h1-orb-13utc,standard,3y,-52.18,points,1.0,-1.01,105.55,1.0,True,2023-12-14 14:45:00+00:00,2023-12-14 15:05:39+00:00,0.8525179856115108,1.1463119709794438,1.3333333333333333,1.6778761061946903,ORB,us100-h1-orb-13utc
15,US100 H1 ORB 13UTC — Standard,USTEC,Short,1.3,2024-01-02T14:45:00,2024-01-02T20:00:00,16621.08,16501.54,154.59,Win,Precomputed native MT5 deals,ORB RV 1.04 BV 3.33,,us100-h1-orb-13utc,standard,3y,119.54,points,1.0,1.48,104.48,1.0,True,2024-01-02 14:45:00+00:00,2024-01-02 20:00:00+00:00,1.4675,1.2423280423280423,1.648876404494382,2.376518218623482,ORB,us100-h1-orb-13utc
16,US100 H1 ORB 13UTC — Standard,USTEC,Long,2.23,2024-01-08T14:30:00,2024-01-08T20:00:00,16369.71,16636.13,592.73,Win,Precomputed native MT5 deals,ORB RV 0.96 BV 1.18,,us100-h1-orb-13utc,standard,3y,266.42,points,1.0,5.59,106.03,1.0,True,2024-01-08 14:30:00+00:00,2024-01-08 20:00:00+00:00,1.0321361058601135,0.9528795811518325,1.0,1.205298013245033,ORB,us100-h1-orb-13utc
17,US100 H1 ORB 13UTC — Standard,USTEC,Short,1.66,2024-01-19T14:30:00,2024-01-19T16:10:34,17068.23,17135.67,-112.99,Loss,Precomputed native MT5 deals,ORB RV 0.99 BV 1.45,sl 17135.43,us100-h1-orb-13utc,standard,3y,-67.44,points,1.0,-1.01,111.96,1.0,True,2024-01-19 14:30:00+00:00,2024-01-19 16:10:34+00:00,1.320490367775832,1.3585585585585584,1.3416370106761566,1.649890590809628,ORB,us100-h1-orb-13utc
18,US100 H1 ORB 13UTC — Standard,USTEC,Short,1.88,2024-01-22T14:15:00,2024-01-22T14:34:31,17397.69,17456.63,-111.99,Loss,Precomputed native MT5 deals,ORB RV 0.93 BV 1.20,sl 17456.61,us100-h1-orb-13utc,standard,3y,-58.94,points,1.0,-1.01,110.83,1.0,True,2024-01-22 14:15:00+00:00,2024-01-22 14:34:31+00:00,0.8365758754863813,0.849802371541502,0.8669354838709677,1.048780487804878,ORB,us100-h1-orb-13utc
19,US100 H1 ORB 13UTC — Standard,USTEC,Long,2.54,2024-01-24T14:30:00,2024-01-24T14:35:37,17583.74,17540.39,-111.7,Loss,Precomputed native MT5 deals,ORB RV 0.99 BV 1.26,sl 17540.65,us100-h1-orb-13utc,standard,3y,-43.35,points,1.0,-1.02,109.71,1.0,True,2024-01-24 14:30:00+00:00,2024-01-24 14:35:37+00:00,0.7985989492119089,0.8216216216216217,0.8070796460176991,1.0754716981132075,ORB,us100-h1-orb-13utc
20,US100 H1 ORB 13UTC — Standard,USTEC,Short,1.1,2024-01-31T14:45:00,2024-01-31T19:42:03,17264.54,17363.38,-109.41,Loss,Precomputed native MT5 deals,ORB RV 1.25 BV 3.06,sl 17363.17,us100-h1-orb-13utc,standard,3y,-98.84,points,1.0,-1.01,108.59,1.0,True,2024-01-31 14:45:00+00:00,2024-01-31 19:42:03+00:00,0.9583333333333334,0.9166666666666666,0.9730769230769231,1.867158671586716,ORB,us100-h1-orb-13utc
21,US100 H1 ORB 13UTC — Standard,USTEC,Long,2.01,2024-02-06T14:15:00,2024-02-06T14:48:20,17674.03,17620.63,-108.59,Loss,Precomputed native MT5 deals,ORB RV 0.86 BV 1.11,sl 17620.64,us100-h1-orb-13utc,standard,3y,-53.4,points,1.0,-1.01,107.5,1.0,True,2024-02-06 14:15:00+00:00,2024-02-06 14:48:20+00:00,0.9498910675381264,0.897119341563786,0.889795918367347,1.0608272506082725,ORB,us100-h1-orb-13utc
22,US100 H1 ORB 13UTC — Standard,USTEC,Long,1.89,2024-02-07T14:15:00,2024-02-07T20:00:00,17683.1,17776.82,175.95,Win,Precomputed native MT5 deals,ORB RV 0.92 BV 1.50,,us100-h1-orb-13utc,standard,3y,93.72,points,1.0,1.65,106.41,1.0,True,2024-02-07 14:15:00+00:00,2024-02-07 20:00:00+00:00,0.9237472766884531,0.8778467908902692,0.8724279835390947,1.004739336492891,ORB,us100-h1-orb-13utc
23,US100 H1 ORB 13UTC — Standard,USTEC,Long,2.21,2024-02-08T14:30:00,2024-02-08T20:00:00,17766.15,17788.8,48.68,Win,Precomputed native MT5 deals,ORB RV 0.94 BV 1.52,,us100-h1-orb-13utc,standard,3y,22.65,points,1.0,0.45,108.17,1.0,True,2024-02-08 14:30:00+00:00,2024-02-08 20:00:00+00:00,0.9273356401384083,0.9273356401384083,0.9420035149384886,1.2265446224256293,ORB,us100-h1-orb-13utc
24,US100 H1 ORB 13UTC — Standard,USTEC,Long,2.77,2024-02-19T14:30:00,2024-02-19T23:05:00,17739.26,17732.66,-20.01,Loss,Precomputed native MT5 deals,ORB RV 0.59 BV 0.97,,us100-h1-orb-13utc,standard,3y,-6.6,points,1.0,-0.18,108.66,1.0,True,2024-02-19 14:30:00+00:00,2024-02-19 23:05:00+00:00,0.4452423698384201,0.4452423698384201,0.44285714285714284,0.9051094890510949,ORB,us100-h1-orb-13utc
25,US100 H1 ORB 13UTC — Standard,USTEC,Long,1.8,2024-02-23T14:15:00,2024-02-23T15:43:37,18045.54,17985.43,-109.33,Loss,Precomputed native MT5 deals,ORB RV 0.89 BV 1.65,sl 17985.53,us100-h1-orb-13utc,standard,3y,-60.11,points,1.0,-1.01,108.46,1.0,True,2024-02-23 14:15:00+00:00,2024-02-23 15:43:37+00:00,1.0578158458244111,1.0809628008752736,1.0313152400835073,1.235,ORB,us100-h1-orb-13utc
26,US100 H1 ORB 13UTC — Standard,USTEC,Short,1.37,2024-02-27T14:45:00,2024-02-27T15:20:14,17923.51,18001.46,-107.65,Loss,Precomputed native MT5 deals,ORB RV 0.96 BV 4.19,sl 18001.46,us100-h1-orb-13utc,standard,3y,-77.95,points,1.0,-1.0,107.36,1.0,True,2024-02-27 14:45:00+00:00,2024-02-27 15:20:14+00:00,1.1812080536912752,1.2419354838709677,1.203125,2.806378132118451,ORB,us100-h1-orb-13utc
27,US100 H1 ORB 13UTC — Standard,USTEC,Long,1.54,2024-03-01T14:45:00,2024-03-01T20:00:00,18105.57,18332.88,349.1,Win,Precomputed native MT5 deals,ORB RV 0.93 BV 2.73,,us100-h1-orb-13utc,standard,3y,227.31,points,1.0,3.28,106.29,1.0,True,2024-03-01 14:45:00+00:00,2024-03-01 20:00:00+00:00,0.8698224852071006,0.8767395626242545,0.8681102362204725,2.0851063829787235,ORB,us100-h1-orb-13utc
28,US100 H1 ORB 13UTC — Standard,USTEC,Long,1.99,2024-03-06T14:30:00,2024-03-06T14:55:56,18091.75,18036.39,-111.41,Loss,Precomputed native MT5 deals,ORB RV 1.10 BV 1.30,sl 18036.60,us100-h1-orb-13utc,standard,3y,-55.36,points,1.0,-1.01,109.78,1.0,True,2024-03-06 14:30:00+00:00,2024-03-06 14:55:56+00:00,1.0148148148148148,0.9856115107913669,0.9750889679715302,1.2097130242825607,ORB,us100-h1-orb-13utc
29,US100 H1 ORB 13UTC — Standard,USTEC,Long,1.28,2024-03-07T14:30:00,2024-03-07T20:00:00,18168.98,18310.43,180.26,Win,Precomputed native MT5 deals,ORB RV 1.05 BV 1.52,,us100-h1-orb-13utc,standard,3y,141.45,points,1.0,1.66,108.66,1.0,True,2024-03-07 14:30:00+00:00,2024-03-07 20:00:00+00:00,1.2259259259259259,1.2080291970802919,1.1779359430604983,1.290448343079922,ORB,us100-h1-orb-13utc
30,US100 H1 ORB 13UTC — Standard,USTEC,Short,1.48,2024-04-11T14:15:00,2024-04-11T15:41:35,18047.08,18122.01,-111.83,Loss,Precomputed native MT5 deals,ORB RV 1.13 BV 2.36,sl 18121.60,us100-h1-orb-13utc,standard,3y,-74.93,points,1.0,-1.01,110.47,1.0,True,2024-04-11 14:15:00+00:00,2024-04-11 15:41:35+00:00,1.3451536643026005,1.433249370277078,1.6784660766961652,1.3563766388557807,ORB,us100-h1-orb-13utc
